
[00:00:00.000 --> 00:00:03.080]  我想大家都知道當你去打一場球的時候
[00:17:46.780 --> 00:17:50.780]  你們要追念往日你們蒙了光照以後
[00:17:50.780 --> 00:17:53.180]  忍受了許多痛苦的掙扎
[00:17:53.180 --> 00:17:59.380]  一面在眾人面前公然的被毀蚌遭患難
[00:17:59.380 --> 00:18:03.180]  一面陪伴那些受這樣苦難的人
[00:18:03.180 --> 00:18:06.380]  你們同情那些遭監禁的人
[00:18:06.380 --> 00:18:09.580]  也因而忍受你們的家產被人奪去
[00:18:09.580 --> 00:18:12.180]  因為你們知道自己有更好
[00:18:12.180 --> 00:18:17.180]  更美好更長存的家業
[00:18:17.180 --> 00:18:20.180]  保羅在說當時的羅馬教會
[00:18:20.180 --> 00:18:23.180]  你看看他們的服侍他們的詞彙
[00:18:23.180 --> 00:18:24.180]  他們怎樣
[00:18:24.180 --> 00:18:26.580]  他們和那些被毀蚌的人一起
[00:18:26.580 --> 00:18:28.980]  他們陪伴那些受苦難的人
[00:18:28.980 --> 00:18:32.380]  他們同情那些遭監禁的人
[00:18:32.380 --> 00:18:35.580]  這裡說的不是監獄侍工
[00:18:35.580 --> 00:18:37.980]  不是我們今天說去探監的那樣
[00:18:37.980 --> 00:18:38.780]  傳福音
[00:18:38.780 --> 00:18:42.380]  是說當時的基督徒被逼
[00:18:42.380 --> 00:18:45.980]  所以初期教會的詞彙工作
[00:18:45.980 --> 00:18:51.380]  就不是照顧老人婦孺這麼簡單
[00:18:51.380 --> 00:18:53.580]  是林穆斯被人抓了
[00:18:53.580 --> 00:18:56.180]  林穆斯的家人也要有人照顧
[00:18:56.180 --> 00:18:57.380]  那種叫做詞彙
[00:18:57.380 --> 00:19:01.180]  你明白嗎
[00:19:01.180 --> 00:19:03.180]  但是你有沒有留意到
[00:19:03.180 --> 00:19:04.380]  第32節
[00:19:04.380 --> 00:19:06.380]  希伯來書第十章第32節
[00:19:06.380 --> 00:19:07.180]  一開始的時候說
[00:19:07.180 --> 00:19:10.980]  你們要追念往日
[00:19:10.980 --> 00:19:12.580]  希伯來書作者在說往日
[00:19:12.580 --> 00:19:17.980]  曾幾何時他們殷勤的服侍
[00:19:17.980 --> 00:19:20.380]  在他們的服侍上有很良好的見證
[00:19:20.380 --> 00:19:22.380]  但是這是往日
[00:19:22.380 --> 00:19:24.380]  那現在呢
[00:19:24.380 --> 00:19:25.180]  現在說真的
[00:19:25.180 --> 00:19:26.380]  就真的有點失落了
[00:19:26.380 --> 00:19:28.380]  現在那些人已經是氣餒
[00:19:28.380 --> 00:19:31.180]  當希伯來書在寫這封信的時候
[00:19:31.180 --> 00:19:34.180]  那些人已經是開始氣餒
[00:19:34.180 --> 00:19:37.380]  為什麼那些人會氣餒
[00:19:37.380 --> 00:19:39.180]  什麼出了問題
[00:19:39.180 --> 00:19:41.580]  什麼亮了紅燈
[00:19:41.580 --> 00:19:44.580]  答案就是他們在聖賢學習上面
[00:19:44.580 --> 00:19:45.580]  出了問題
[00:19:45.580 --> 00:19:46.380]  亮了紅燈
[00:19:46.380 --> 00:19:48.380]  所以希伯來書的作者
[00:19:48.380 --> 00:19:50.980]  結果要寫希伯來書
[00:19:50.980 --> 00:19:53.780]  我想和你看希伯來書第五章第十一節
[00:19:53.780 --> 00:19:55.380]  十二節十四節
[00:19:55.380 --> 00:19:58.180]  你要說到他們在聖賢的教導上面
[00:19:58.180 --> 00:20:00.180]  出了問題
[00:20:00.180 --> 00:20:01.980]  希伯來書第五章十一節
[00:20:01.980 --> 00:20:05.780]  論到這事我們有好些說話要說
[00:20:05.780 --> 00:20:07.780]  可是很難解釋
[00:20:07.780 --> 00:20:09.780]  因為你們聽不進去
[00:20:09.780 --> 00:20:13.780]  你想想這個是保羅寫羅馬書之後
[00:20:13.780 --> 00:20:14.980]  五至十年的時候
[00:20:14.980 --> 00:20:16.580]  他說你們已經聽不進去
[00:20:16.580 --> 00:20:20.780]  按時間說你們早該作教師了
[00:20:20.780 --> 00:20:23.580]  誰知還需要有人
[00:20:23.580 --> 00:20:27.780]  再將神聖賢的基礎的要道教導你們
[00:20:27.780 --> 00:20:30.780]  你們成了那不能吃乾糧的人
[00:20:30.780 --> 00:20:36.780]  唯獨長大成人的才能吃乾糧
[00:20:36.780 --> 00:20:38.780]  為什麼他們在生命的見證
[00:20:38.780 --> 00:20:40.780]  為什麼他們在慈惠的服侍上面
[00:20:40.780 --> 00:20:42.780]  最後沉了下來
[00:20:42.780 --> 00:20:46.780]  因為他們在聖賢的教導上面
[00:20:46.780 --> 00:20:47.780]  出了問題
[00:20:47.780 --> 00:20:50.780]  亮了紅燈
[00:20:50.780 --> 00:20:53.780]  他們應該繼續成長
[00:20:53.780 --> 00:20:56.780]  成為大人
[00:20:56.780 --> 00:20:58.780]  但是他們沒有
[00:20:58.780 --> 00:21:00.780]  親愛的弟兄姊妹
[00:21:00.780 --> 00:21:02.780]  我經常在想
[00:21:02.780 --> 00:21:07.780]  今日香港的教會是怎樣的教會呢
[00:21:07.780 --> 00:21:10.780]  我們的教會是渴慕聖道
[00:21:10.780 --> 00:21:12.780]  愛吃乾糧
[00:21:12.780 --> 00:21:14.780]  長大成人的教會
[00:21:14.780 --> 00:21:16.780]  還是我們的教會其實是
[00:21:16.780 --> 00:21:18.780]  嫌棄真道
[00:21:18.780 --> 00:21:19.780]  只愛零食
[00:21:19.780 --> 00:21:23.780]  萎縮不振的教會呢
[00:21:23.780 --> 00:21:24.780]  保羅寫完羅馬書之後
[00:21:24.780 --> 00:21:27.780]  羅馬教會大概只有幾年的時間
[00:21:27.780 --> 00:21:30.780]  預備將來的狂風巨浪
[00:21:30.780 --> 00:21:33.780]  只有幾年
[00:21:33.780 --> 00:21:34.780]  我有時想
[00:21:34.780 --> 00:21:35.780]  香港教會又怎樣呢
[00:21:35.780 --> 00:21:37.780]  我們還有多少時間呢
[00:21:37.780 --> 00:21:39.780]  五年
[00:21:39.780 --> 00:21:43.780]  十年
[00:21:43.780 --> 00:21:45.780]  求主憐憫我們
[00:21:45.780 --> 00:21:48.780]  求主使公理堂上下
[00:21:48.780 --> 00:21:51.780]  所有的人都是渴慕聖賢
[00:21:51.780 --> 00:21:53.780]  全賢的為主
[00:21:53.780 --> 00:21:55.780]  成為福音的活祭
[00:21:55.780 --> 00:21:58.780]  讓我們成為真正恩典的肢體
[00:21:58.780 --> 00:22:01.780]  成為狂風巨浪中
[00:22:01.780 --> 00:22:05.780]  屹立不倒的明燈
[00:22:05.780 --> 00:22:07.780]  願上帝祝福我們
[00:22:07.780 --> 00:22:14.780]  我們去祈禱
[00:22:14.780 --> 00:22:15.780]  主啊這是你的話語
[00:22:15.780 --> 00:22:18.780]  這不是我們人智慧
[00:22:18.780 --> 00:22:20.780]  不是我們所寫的故事
[00:22:20.780 --> 00:22:24.780]  是天國的故事
[00:22:24.780 --> 00:22:27.780]  主每次我們打開聖經
[00:22:27.780 --> 00:22:33.780]  祂的思想都帶給我們很多的震撼與挑戰
[00:22:33.780 --> 00:22:38.780]  我們看見初期教會的那種配搭
[00:22:38.780 --> 00:22:40.780]  人才濟濟
[00:22:40.780 --> 00:22:43.780]  謙卑服侍
[00:22:43.780 --> 00:22:46.780]  他們恩典的肢體
[00:22:46.780 --> 00:22:51.780]  成為偉大有力的見證
[00:22:51.780 --> 00:22:56.780]  我們都看見羅馬教會
[00:22:56.780 --> 00:22:58.780]  在短短幾年
[00:22:58.780 --> 00:23:00.780]  五年十年之內
[00:23:00.780 --> 00:23:05.780]  所要面對的巨大的挑戰
[00:23:05.780 --> 00:23:09.780]  我們畏著希伯來書裡面所講的
[00:23:09.780 --> 00:23:13.780]  所寫的悲傷
[00:23:13.780 --> 00:23:15.780]  也是驚訝
[00:23:15.780 --> 00:23:21.780]  我們害怕我們自己的光景
[00:23:21.780 --> 00:23:25.780]  主我們需要成為一個強大的教會
[00:23:25.780 --> 00:23:29.780]  不是為了我們自己的榮耀
[00:23:29.780 --> 00:23:33.780]  是為了天國的榮耀
[00:23:33.780 --> 00:23:35.780]  你對教會的呼召
[00:23:35.780 --> 00:23:37.780]  歷世歷代都是同一樣東西
[00:23:37.780 --> 00:23:43.780]  要我們在狂風巨浪裡面成為那盞明燈
[00:23:43.780 --> 00:23:45.780]  成為天國的明燈
[00:23:45.780 --> 00:23:46.780]  天國的燈塔
[00:23:46.780 --> 00:23:51.780]  屹立不倒的燈塔
[00:23:51.780 --> 00:23:55.780]  如果今天外面打風
[00:23:55.780 --> 00:23:57.780]  但是昨晚我們入睡的時候
[00:23:57.780 --> 00:24:00.780]  想都沒想過今天會八號風球
[00:24:00.780 --> 00:24:05.780]  今天我們覺得香港都是很自在
[00:24:05.780 --> 00:24:07.780]  我們覺得我們都可以
[00:24:07.780 --> 00:24:10.780]  若無其事地繼續崇拜
[00:24:10.780 --> 00:24:12.780]  但是誰知道明天
[00:24:12.780 --> 00:24:17.780]  誰知道我們有多少時間去預備我們
[00:24:17.780 --> 00:24:19.780]  求主您憐憫我們
[00:24:19.780 --> 00:24:20.780]  幫助我們
[00:24:20.780 --> 00:24:22.780]  呼喚我們
[00:24:22.780 --> 00:24:24.780]  讓我們都成為活祭
[00:24:24.780 --> 00:24:27.780]  成為一個活祭的教會
[00:24:27.780 --> 00:24:28.780]  再次感謝您
[00:24:28.780 --> 00:24:29.780]  我們這樣祈禱
[00:24:29.780 --> 00:24:30.780]  是與主耶穌基督鳴求
[00:24:30.780 --> 00:24:31.780]  阿門
