
[00:00:00.000 --> 00:00:05.120]  母親節祝各位母親有快樂的母親節
[00:23:39.080 --> 00:23:43.080]  因此如果我們當中有人很想有靈因
[00:23:43.080 --> 00:23:46.080]  寶羅都教導我們要追求
[00:23:46.080 --> 00:23:49.080]  寶羅鼓勵我們追求的是什麼靈因呢?
[00:23:49.080 --> 00:23:52.080]  就是宣講上帝的訊息
[00:23:52.080 --> 00:23:54.080]  第14章第一節講了
[00:23:54.080 --> 00:23:59.080]  第14章39節再講一次
[00:23:59.080 --> 00:24:06.080]  你們應該追求宣講上帝訊息的因子
[00:24:06.080 --> 00:24:08.080]  所以如果有弟兄姊妹
[00:24:08.080 --> 00:24:13.080]  覺得你在宣講上帝訊息有這個因子
[00:24:13.080 --> 00:24:15.080]  你來告訴我
[00:24:15.080 --> 00:24:20.080]  我可以安排機會給你運用你的因子
[00:24:20.080 --> 00:24:25.080]  我們一連三個星期都講了有關聖靈的訊息
[00:24:25.080 --> 00:24:31.080]  這次是最後一講,星期開始應該是講創世紀
[00:24:31.080 --> 00:24:33.080]  我希望大家認識了
[00:24:33.080 --> 00:24:35.080]  為助者聖靈
[00:24:35.080 --> 00:24:37.080]  真理的靈
[00:24:37.080 --> 00:24:38.080]  次因的靈
[00:24:38.080 --> 00:24:40.080]  和因次之後
[00:24:40.080 --> 00:24:44.080]  我們要思想這些真理和我們的關係
[00:24:44.080 --> 00:24:47.080]  第一我們相信
[00:24:47.080 --> 00:24:52.080]  聖靈是三位一體的上帝的其中一位
[00:24:52.080 --> 00:24:57.080]  祂是由天父和主耶穌差拜來住在信徒的心中
[00:24:57.080 --> 00:25:01.080]  安慰和引導我們
[00:25:01.080 --> 00:25:06.080]  這是聖經所啟示我們所認識的上帝
[00:25:06.080 --> 00:25:08.080]  第二
[00:25:08.080 --> 00:25:12.080]  聖靈也是真理的靈
[00:25:12.080 --> 00:25:16.080]  是引領我們進入真理的空間
[00:25:16.080 --> 00:25:19.080]  去到上帝的空間
[00:25:19.080 --> 00:25:21.080]  主耶穌曾經說
[00:25:21.080 --> 00:25:24.080]  你們會認識真理
[00:25:24.080 --> 00:25:27.080]  真理會使你們得自由
[00:25:27.080 --> 00:25:32.080]  這是《約翰福音》八章三十二節
[00:25:32.080 --> 00:25:42.080]  我相信假如信徒能夠被聖靈帶領進入上帝的空間
[00:25:42.080 --> 00:25:44.080]  真理的空間
[00:25:44.080 --> 00:25:49.080]  我們就會從一切的虛偽、虛方裡釋放出來
[00:25:49.080 --> 00:25:53.080]  從物質的世界裡釋放出來
[00:25:53.080 --> 00:25:57.080]  得到真正自由的生命
[00:25:57.080 --> 00:25:59.080]  第三點
[00:25:59.080 --> 00:26:03.080]  聖靈也是賜恩的靈
[00:26:03.080 --> 00:26:10.080]  會將屬靈的恩典賜給我們
[00:26:10.080 --> 00:26:13.080]  主耶穌答應要給信徒的恩典
[00:26:13.080 --> 00:26:17.080]  其實很多都是由聖靈去承傳的
[00:26:17.080 --> 00:26:20.080]  舉例來說,主耶穌曾經說過
[00:26:20.080 --> 00:26:23.080]  我來的目的是要使他們得生命
[00:26:23.080 --> 00:26:26.080]  而且是豐豐富富的生命
[00:26:26.080 --> 00:26:31.080]  《約翰福音》十章十節
[00:26:31.080 --> 00:26:37.080]  如果我們聽聖經的吩咐
[00:26:37.080 --> 00:26:40.080]  要追求最重要的恩賜
[00:26:40.080 --> 00:26:43.080]  就是愛的恩賜
[00:26:43.080 --> 00:26:47.080]  這樣我們的生命就會變得很不一樣
[00:26:47.080 --> 00:26:52.080]  我相信很多人都覺得Mother Teresa很偉大
[00:26:52.080 --> 00:26:58.080]  是什麼使她的人生和世人不一樣呢?
[00:26:58.080 --> 00:27:04.080]  是什麼使她的人生被人推崇、紀念呢?
[00:27:04.080 --> 00:27:08.080]  其實就是她的愛心
[00:27:08.080 --> 00:27:10.080]  愛心
[00:27:10.080 --> 00:27:12.080]  第四方面
[00:27:12.080 --> 00:27:17.080]  最近我寫的《每日敬拜輔佐》
[00:27:17.080 --> 00:27:19.080]  都是在思想異忽所書
[00:27:19.080 --> 00:27:21.080]  保羅鼓勵信徒
[00:27:21.080 --> 00:27:24.080]  要被聖靈充滿
[00:27:24.080 --> 00:27:29.080]  被聖靈充滿的表現不是說靈語
[00:27:29.080 --> 00:27:31.080]  被聖靈充滿的表現是說
[00:27:31.080 --> 00:27:34.080]  用詩篇聖詩靈歌對唱
[00:27:34.080 --> 00:27:36.080]  要從心底發出音樂
[00:27:36.080 --> 00:27:38.080]  頌讚主向他歌唱
[00:27:38.080 --> 00:27:41.080]  要奉我們主耶穌基督的名
[00:27:41.080 --> 00:27:48.080]  向上為各樣的事感謝父上帝
[00:27:48.080 --> 00:27:50.080]  簡單來說
[00:27:50.080 --> 00:27:52.080]  這裡所說的
[00:27:52.080 --> 00:27:54.080]  被聖靈充滿的表現
[00:27:54.080 --> 00:27:59.080]  第一是喜樂地敬拜上帝
[00:27:59.080 --> 00:28:01.080]  如果你今天來到敬拜上帝
[00:28:01.080 --> 00:28:02.080]  是愁眉苦臉的
[00:28:02.080 --> 00:28:04.080]  你沒有被聖靈充滿
[00:28:04.080 --> 00:28:12.080]  給了聖靈充滿的人沒理由來到教會愁眉苦臉的
[00:28:12.080 --> 00:28:17.080]  第二就是事事充滿感恩的心
[00:28:17.080 --> 00:28:20.080]  來到過每天的生活
[00:28:20.080 --> 00:28:22.080]  就是這麼簡單
[00:28:22.080 --> 00:28:25.080]  你有沒有被聖靈充滿呢?
[00:28:25.080 --> 00:28:27.080]  事事其實你每天都可以
[00:28:27.080 --> 00:28:29.080]  歡喜快樂地敬拜
[00:28:29.080 --> 00:28:32.080]  所以我寫的資料不叫做靈修
[00:28:32.080 --> 00:28:34.080]  為什麼不叫做靈修呢?
[00:28:34.080 --> 00:28:36.080]  其實意思就是
[00:28:36.080 --> 00:28:38.080]  靈修是很自我中心的
[00:28:38.080 --> 00:28:42.080]  我們每天都可以敬拜上帝
[00:28:42.080 --> 00:28:44.080]  最後一點
[00:28:44.080 --> 00:28:46.080]  第五點
[00:28:46.080 --> 00:28:50.080]  有些靈因派的人會問我們
[00:28:50.080 --> 00:28:52.080]  有什麼證據證明
[00:28:52.080 --> 00:28:55.080]  聖靈已經在我們的心裡面呢?
[00:28:55.080 --> 00:28:59.080]  靈因派的人很喜歡以講靈語
[00:28:59.080 --> 00:29:01.080]  作為有聖靈的證據
[00:29:01.080 --> 00:29:03.080]  我想告訴大家
[00:29:03.080 --> 00:29:09.080]  其實要用講靈語作為證據的話
[00:29:09.080 --> 00:29:12.080]  正正就是表現出
[00:29:12.080 --> 00:29:17.080]  他是一個信心不足夠的人
[00:29:17.080 --> 00:29:20.080]  在羅馬書八章十五節說
[00:29:20.080 --> 00:29:23.080]  藉著聖靈我們向上帝呼叫
[00:29:23.080 --> 00:29:25.080]  阿爸我的父親
[00:29:25.080 --> 00:29:28.080]  接著那一節還說
[00:29:28.080 --> 00:29:32.080]  上帝的靈和我們的靈
[00:29:32.080 --> 00:29:35.080]  一同證實我們是上帝的兒女
[00:29:35.080 --> 00:29:37.080]  這樣就夠了
[00:29:37.080 --> 00:29:40.080]  我們自己的心靈和上帝的靈
[00:29:40.080 --> 00:29:43.080]  一起在我們心裡面給了我們一個肯定
[00:29:43.080 --> 00:29:45.080]  我們有信心
[00:29:45.080 --> 00:29:47.080]  我們是上帝的兒女
[00:29:47.080 --> 00:29:50.080]  不需要靠講靈語來證明
[00:29:50.080 --> 00:29:53.080]  我講到靈語我才是上帝的靈語
[00:29:53.080 --> 00:29:56.080]  我講到靈語才有聖靈在我心裡面
[00:29:56.080 --> 00:29:58.080]  不需要的
[00:29:58.080 --> 00:30:02.080]  講靈語的人也不一定很熟悉靈
[00:30:02.080 --> 00:30:05.080]  十二章開始的時候已經說了
[00:30:05.080 --> 00:30:15.080]  追求一定要講靈語去證明自己有聖靈
[00:30:15.080 --> 00:30:17.080]  並不是聖經的教導
[00:30:17.080 --> 00:30:21.080]  今天的經文是很清楚的告訴我們
[00:30:21.080 --> 00:30:24.080]  要追求聖靈最重要的因子就是愛
[00:30:24.080 --> 00:30:26.080]  為了幫助教會
[00:30:26.080 --> 00:30:29.080]  操奏弟兄姊妹的因子
[00:30:29.080 --> 00:30:32.080]  就是傳講上帝的信息
[00:30:32.080 --> 00:30:38.080]  這些是聖經教導我們應該追求的
[00:30:38.080 --> 00:30:43.080]  我鼓勵大家要進行聖經的教導
[00:30:43.080 --> 00:30:49.080]  去追求聖經吩咐我們要追求的因子
[00:30:49.080 --> 00:30:53.080]  在我當中假如有微信耶穌的朋友
[00:30:53.080 --> 00:30:55.080]  雖然我們看不到聖靈
[00:30:55.080 --> 00:31:00.080]  但我們可以藉著學習和進行耶穌的教導
[00:31:00.080 --> 00:31:02.080]  來認識聖靈
[00:31:02.080 --> 00:31:04.080]  如果有人想認識我們的信仰
[00:31:04.080 --> 00:31:07.080]  請你在散會之後告訴我
[00:31:07.080 --> 00:31:09.080]  我會幫助你的
[00:31:09.080 --> 00:31:12.080]  我們現在一起祈禱
[00:31:12.080 --> 00:31:15.080]  主耶穌感謝祢采拜了真理的靈
[00:31:15.080 --> 00:31:18.080]  真理的聖靈住在我們的心中
[00:31:18.080 --> 00:31:20.080]  安慰幫助我們
[00:31:20.080 --> 00:31:23.080]  也引領我們活出不一樣的生命
[00:31:23.080 --> 00:31:27.080]  求祢幫助我們熱心進行祢的命令
[00:31:27.080 --> 00:31:29.080]  事事被聖靈充滿
[00:31:29.080 --> 00:31:32.080]  帶著喜樂的心來敬拜祢
[00:31:32.080 --> 00:31:34.080]  並在事上感恩
[00:31:34.080 --> 00:31:38.080]  求聖靈給我們侍奉祢的機會和才幹
[00:31:38.080 --> 00:31:41.080]  幫助我們成為充滿愛的基督徒
[00:31:41.080 --> 00:31:43.080]  奉耶穌基督的名祈禱
[00:31:43.080 --> 00:31:45.080]  阿們
