
[00:00:00.000 --> 00:00:06.300]  上次我們在講到迦勒泰書的時候,我們講到說要怎麼樣?
[00:29:31.580 --> 00:29:35.580]  大概主要是包括財產的分配,
[00:29:35.580 --> 00:29:38.580]  另外包括家事、分工等等,
[00:29:38.580 --> 00:29:45.580]  其實上我的婚前輔導就可以了。
[00:29:45.580 --> 00:29:50.580]  如果這個婚前協議你如果不照著它做的話,
[00:29:50.580 --> 00:29:53.580]  就有什麼什麼後果,是這樣子。
[00:29:53.580 --> 00:29:56.580]  所以趙建明跟陳信宇,
[00:29:56.580 --> 00:30:04.580]  他們當初應該要有一個婚前協議。
[00:30:04.580 --> 00:30:12.580]  有的人不知道我在說什麼,那就不要知道。
[00:30:12.580 --> 00:30:19.580]  好,這邊有一個例子。
[00:30:19.580 --> 00:30:28.580]  有一對夫妻在婚前他們就訂了一個協議,
[00:30:28.580 --> 00:30:30.580]  他們的協議是這樣子,
[00:30:30.580 --> 00:30:32.580]  因為他們兩個人都結過婚,
[00:30:32.580 --> 00:30:34.580]  所以現在是在再婚,
[00:30:34.580 --> 00:30:38.580]  所以他們大概都有過去不好的經驗,
[00:30:38.580 --> 00:30:48.580]  所以他們就已經在婚前協議當中就做了一些規定。
[00:30:48.580 --> 00:31:01.580]  他們兩個人寫了一個協議當中,
[00:31:01.580 --> 00:31:04.580]  他們特別加出了一個叫忠誠條款。
[00:31:04.580 --> 00:31:06.580]  我這邊給你聽,
[00:31:06.580 --> 00:31:08.580]  婚後雙方必須互敬互愛,
[00:31:08.580 --> 00:31:12.580]  如果男方未來有出軌等過錯行為,
[00:31:12.580 --> 00:31:14.580]  男方將噤聲出戶,
[00:31:14.580 --> 00:31:18.580]  兩人所有的共同財產居歸女方所有。
[00:31:18.580 --> 00:31:23.580]  什麼叫噤聲出戶,你聽懂嗎?
[00:31:23.580 --> 00:31:29.580]  就是脫光了衣服出去了。
[00:31:29.580 --> 00:31:32.580]  所以這是他們在婚前的協議,
[00:31:32.580 --> 00:31:34.580]  意思就是說,
[00:31:34.580 --> 00:31:38.580]  我請問你兩個人結婚的時候訂這樣子的條款,
[00:31:38.580 --> 00:31:39.580]  這什麼意思?
[00:31:39.580 --> 00:31:41.580]  你已經有不信任在裡面,
[00:31:41.580 --> 00:31:43.580]  你懂這意思嗎?
[00:31:43.580 --> 00:31:46.580]  如果一個婚姻一開始就已經有不信任了,
[00:31:46.580 --> 00:31:50.580]  這個婚姻你覺得它會有好的結果嗎?
[00:31:50.580 --> 00:31:55.580]  所以你看見今天婚前協議越來越普遍。
[00:31:55.580 --> 00:31:56.580]  我告訴你,
[00:31:56.580 --> 00:31:59.580]  它不是只是少數的一兩個人。
[00:31:59.580 --> 00:32:03.580]  根據統計,
[00:32:03.580 --> 00:32:13.580]  現在在歐美的國家裡面,
[00:32:13.580 --> 00:32:17.580]  45歲以下已婚或者已經訂婚的年輕伴侶,
[00:32:17.580 --> 00:32:23.580]  他們有超過半數都已經簽署了婚前協議。
[00:32:23.580 --> 00:32:25.580]  在2010年的時候,
[00:32:25.580 --> 00:32:27.580]  這個比例是3%,
[00:32:27.580 --> 00:32:30.580]  現在已經是超過50%,
[00:32:30.580 --> 00:32:32.580]  發展快不快速。
[00:32:32.580 --> 00:32:38.580]  所以以後大家結婚都要來簽個婚前協議書。
[00:32:38.580 --> 00:32:41.580]  你會發現今天的婚姻,
[00:32:41.580 --> 00:32:46.580]  人們對愛情、對婚姻的態度已經越來越沒有信任。
[00:32:46.580 --> 00:32:51.580]  沒有信任的婚姻會有愛嗎?
[00:32:51.580 --> 00:32:55.580]  愛裡面充滿了懷疑會是真愛嗎?
[00:32:55.580 --> 00:33:01.580]  這些是今天很大的問題。
[00:33:01.580 --> 00:33:04.580]  為什麼年輕人要簽署婚前協議呢?
[00:33:04.580 --> 00:33:05.580]  幾個理由。
[00:33:05.580 --> 00:33:09.580]  第一個,防範對方的債務。
[00:33:09.580 --> 00:33:10.580]  聽都沒聽過,
[00:33:10.580 --> 00:33:13.580]  這是在美國人才會搞這種事情。
[00:33:13.580 --> 00:33:16.580]  因為現在很多的年輕人都有學貸,
[00:33:16.580 --> 00:33:18.580]  去讀大學有這些學貸貸款,
[00:33:18.580 --> 00:33:22.580]  所以他們就避免將來跟你結婚之後,
[00:33:22.580 --> 00:33:24.580]  我還負擔你的債務。
[00:33:24.580 --> 00:33:31.580]  所以大概有65%這樣子的人簽署婚前協議,
[00:33:31.580 --> 00:33:34.580]  是為了這個原因。
[00:33:34.580 --> 00:33:36.580]  第二個,女性經濟獨立。
[00:33:36.580 --> 00:33:39.580]  過去嫁給老公就靠她了。
[00:33:39.580 --> 00:33:44.580]  她賺錢,她養家,我所有的東西都是她的。
[00:33:44.580 --> 00:33:46.580]  現在女性自己也賺錢了,
[00:33:46.580 --> 00:33:48.580]  所以我也要自己的經濟,
[00:33:48.580 --> 00:33:49.580]  我也要自己的理財,
[00:33:49.580 --> 00:33:51.580]  我也要自己的帳戶,
[00:33:51.580 --> 00:33:54.580]  一開始就形成了這種的觀念。
[00:33:54.580 --> 00:33:57.580]  第三個,建立理性的規則。
[00:33:57.580 --> 00:33:59.580]  意思就是說,
[00:33:59.580 --> 00:34:02.580]  我在我們兩個人愛得死去活來的時候,
[00:34:02.580 --> 00:34:05.580]  我們來談這些理性要談的事情。
[00:34:05.580 --> 00:34:09.580]  不要等到以後沒有感情的時候再來談就不好談了,
[00:34:09.580 --> 00:34:11.580]  懂這意思嗎?
[00:34:11.580 --> 00:34:15.580]  所以,當你看到這些的時候,
[00:34:15.580 --> 00:34:18.580]  你真是覺得今天這個世代,
[00:34:18.580 --> 00:34:21.580]  如果是這樣子的話,這個世代沒有盼望。
[00:34:21.580 --> 00:34:24.580]  盼望在哪裡?
[00:34:24.580 --> 00:34:27.580]  盼望在哪裡?
[00:34:27.580 --> 00:34:29.580]  盼望在哪裡?
[00:34:29.580 --> 00:34:32.580]  大聲說,
[00:34:32.580 --> 00:34:34.580]  盼望在耶穌裡面,
[00:34:34.580 --> 00:34:37.580]  我們的盼望在哪裡?
[00:34:37.580 --> 00:34:40.580]  你到哪個地方去找真正的愛呢?
[00:34:40.580 --> 00:34:43.580]  你只有在耶穌基督裡面找到那個愛,
[00:34:43.580 --> 00:34:47.580]  你也只有在基督的裡面你才能夠擁有愛,
[00:34:47.580 --> 00:34:49.580]  才能夠經歷這個愛,
[00:34:49.580 --> 00:34:52.580]  才能夠靠著主給我們的愛,
[00:34:52.580 --> 00:34:54.580]  我們去愛別人。
[00:34:54.580 --> 00:34:59.580]  所以,在這樣子的一個對愛的一種定義之下,
[00:34:59.580 --> 00:35:02.580]  對愛的一種流行之下,
[00:35:02.580 --> 00:35:05.580]  親愛的同事們,我們今天再一次來思想,
[00:35:05.580 --> 00:35:11.580]  我們要怎麼樣子能夠愛呢?
[00:35:11.580 --> 00:35:14.580]  愛不是做出來的,
[00:35:14.580 --> 00:35:18.580]  不是裝出來的。
[00:35:18.580 --> 00:35:21.580]  你在別人面前,
[00:35:21.580 --> 00:35:26.580]  別人說,哎呀,親一下你太太吧。
[00:35:26.580 --> 00:35:29.580]  眾目睽睽之下,
[00:35:29.580 --> 00:35:33.580]  壓力太大,壓力山大,所以怎麼樣?
[00:35:33.580 --> 00:35:38.580]  那不得不親啊,是不是?
[00:35:38.580 --> 00:35:41.580]  這不是人工做出來的。
[00:35:41.580 --> 00:35:44.580]  聖靈上這裡,加勒賽書照後面講說,
[00:35:44.580 --> 00:35:50.580]  他說這樣子的事沒有律法禁止。
[00:35:50.580 --> 00:35:52.580]  保羅在講這個聖靈的果實,
[00:35:52.580 --> 00:35:55.580]  還是在回應前面律法主義的問題,
[00:35:55.580 --> 00:35:57.580]  因為這些猶太的基督徒他們說,
[00:35:57.580 --> 00:36:00.580]  你必須要受割離你才能夠得救,
[00:36:00.580 --> 00:36:05.580]  你要成為基督徒,你要先成為猶太人,
[00:36:05.580 --> 00:36:07.580]  你要接受我們猶太人,
[00:36:07.580 --> 00:36:10.580]  男孩子生來第八天之後你就要受割離,
[00:36:10.580 --> 00:36:12.580]  你必須要接受猶太的律法,
[00:36:12.580 --> 00:36:14.580]  這樣子你才能夠做基督徒。
[00:36:14.580 --> 00:36:15.580]  親愛的主子們,保羅說,
[00:36:15.580 --> 00:36:19.580]  你在傳的是另外一個福音。
[00:36:19.580 --> 00:36:20.580]  保羅強調一件事情,
[00:36:20.580 --> 00:36:22.580]  律法是叫我們知罪,
[00:36:22.580 --> 00:36:25.580]  保羅並沒有說律法完全錯誤,
[00:36:25.580 --> 00:36:26.580]  但是保羅說,
[00:36:26.580 --> 00:36:28.580]  律法的功能是叫我們知罪,
[00:36:28.580 --> 00:36:32.580]  為要引我們到基督的面前。
[00:36:32.580 --> 00:36:34.580]  保羅一方面提醒,
[00:36:34.580 --> 00:36:36.580]  不要走入律法主義的危險,
[00:36:36.580 --> 00:36:38.580]  另外一方面提醒我們,
[00:36:38.580 --> 00:36:44.580]  我們要追求愛。
[00:36:44.580 --> 00:36:52.580]  今天我們在神的家,在教會,
[00:36:52.580 --> 00:36:56.580]  我覺得我盡我所能地,
[00:36:56.580 --> 00:36:59.580]  一再地提醒各位,
[00:36:59.580 --> 00:37:03.580]  不要把教會搞成公私,
[00:37:03.580 --> 00:37:09.580]  不要把教會搞成是像世界一樣,
[00:37:09.580 --> 00:37:13.580]  懂我意思嗎?
[00:37:13.580 --> 00:37:17.580]  上次那個狗牧師來我們的教會,
[00:37:17.580 --> 00:37:23.580]  來跟我們小組長有一個訓練,
[00:37:23.580 --> 00:37:27.580]  那麼狗牧師就提了一下,
[00:37:27.580 --> 00:37:30.580]  他說當初他回台灣,
[00:37:30.580 --> 00:37:36.580]  牧會之前曾經有兩間都是在北美比較大的教會,
[00:37:36.580 --> 00:37:41.580]  邀請他要做主任牧師,
[00:37:41.580 --> 00:37:45.580]  但是他一看他們的法規,白浪,
[00:37:45.580 --> 00:37:51.580]  他說有一個教會甚至在他要邀他之前的一個兩個禮拜,
[00:37:51.580 --> 00:37:54.580]  就把白浪特別改了,改什麼呢?
[00:37:54.580 --> 00:37:59.580]  就是講到說牧師跟教會的長老,
[00:37:59.580 --> 00:38:02.580]  一起來帶領教會,
[00:38:02.580 --> 00:38:11.580]  他一看這個條款,他就謝謝,sayonara。
[00:38:11.580 --> 00:38:17.580]  今天其實北美的教會很多時候把傳道人當故宮,
[00:38:17.580 --> 00:38:19.580]  什麼叫故宮?
[00:38:19.580 --> 00:38:22.580]  就是我付你薪水你做事,懂我意思嗎?
[00:38:22.580 --> 00:38:27.580]  一個傳道人如果是這樣子的一個故宮心態,
[00:38:27.580 --> 00:38:35.580]  他已經不配做傳道人,了解我意思嗎?
[00:38:35.580 --> 00:38:40.580]  但是我們以為這個世界都是這樣子,
[00:38:40.580 --> 00:38:41.580]  你看到沒有?
[00:38:41.580 --> 00:38:47.580]  你到外面去,美國的社會裡面,公司裡面都是這樣做啊,
[00:38:47.580 --> 00:38:51.580]  可是現在教會不一樣,教會是神的家,
[00:38:51.580 --> 00:38:56.580]  所以教會裡面不要這邊張貼一個不可跑步,
[00:38:56.580 --> 00:39:00.580]  那邊又貼一個什麼?不可開門?
[00:39:00.580 --> 00:39:08.580]  曾經有時候,因為我們一些孩子們會在教會裡面跑來跑去,
[00:39:08.580 --> 00:39:11.580]  曾經有人提過想要貼這樣標籤,
[00:39:11.580 --> 00:39:16.580]  後來我們就說come on,你要貼多少個標籤啊?
[00:39:16.580 --> 00:39:19.580]  請問你們有小孩的告訴我,
[00:39:19.580 --> 00:39:23.580]  你告訴他不要跑,他就不跑了嗎?
[00:39:23.580 --> 00:39:30.580]  告訴我,不可能的,你都變機器人了,不跑。
[00:39:30.580 --> 00:39:37.580]  我今天來了之前才看兩個孩子躲在我們牧師的office,
[00:39:37.580 --> 00:39:39.580]  不是有一個recycle的box嗎?
[00:39:39.580 --> 00:39:44.580]  他把那個box往前面一推,然後就躲在那邊在吃東西,
[00:39:44.580 --> 00:39:49.580]  然後呢,他以為是垃圾箱,所以他的紙就準備掉了,
[00:39:49.580 --> 00:39:54.580]  他說,噢,這不是垃圾箱,這是recycle box。
[00:39:54.580 --> 00:40:01.580]  但是我沒有說,我沒有嚴嚴地責備這兩個孩子,
[00:40:01.580 --> 00:40:06.580]  我只是告訴他們說,你們玩完之後,
[00:40:06.580 --> 00:40:12.580]  把這個箱子推回到原來的地方。
[00:40:12.580 --> 00:40:20.580]  現在有準備,教會是神的家,請你永遠記得這件事情。
[00:40:20.580 --> 00:40:31.580]  如果教會沒有家的愛,這個教會不會有人想來。
[00:40:31.580 --> 00:40:36.580]  最近師母幫二女兒去坐月子,
[00:40:36.580 --> 00:40:41.580]  所以有弟兄姐妹知道我也需要坐月子,
[00:40:41.580 --> 00:40:48.580]  就送了我這個牛肉湯,連很貼心的,
[00:40:48.580 --> 00:40:53.580]  連這個麵、青菜都預備好了。
[00:40:53.580 --> 00:40:57.580]  當然我不能靠吃牛肉麵吃一個禮拜,吃一個月,
[00:40:57.580 --> 00:41:00.580]  特別我現在要減血糖,不能吃太多carb。
[00:41:00.580 --> 00:41:04.580]  但是我的心裡面很溫暖,Amen?
[00:41:04.580 --> 00:41:06.580]  弟兄姐妹,這是教會,Amen?
[00:41:06.580 --> 00:41:09.580]  跟你旁邊說,這是教會。
[00:41:09.580 --> 00:41:11.580]  現在弟兄姐妹,當我們看到別人的時候,
[00:41:11.580 --> 00:41:15.580]  不要老是看到說,他怎麼不守規矩,他怎麼又這樣子。
[00:41:15.580 --> 00:41:17.580]  當我們看到弟兄姐妹有這些的時候,
[00:41:17.580 --> 00:41:20.580]  我們可不可以更多的有愛心。
[00:41:20.580 --> 00:41:26.580]  即使要去歸籤的時候,也憑愛心說誠實話。
[00:41:26.580 --> 00:41:28.580]  很多人說我就是誠實話,
[00:41:28.580 --> 00:41:31.580]  對不起,不是山東話,我北方人,
[00:41:31.580 --> 00:41:39.580]  我講話就是這麼字,你的詞就把人家都捅死了。
[00:41:39.580 --> 00:41:45.580]  親愛的同學們,憑愛心,如果沒有愛心就不要說誠實話。
[00:41:45.580 --> 00:41:49.580]  憑愛心說誠實話。
[00:41:49.580 --> 00:41:56.580]  所以,這個生命不是裝出來的,
[00:41:56.580 --> 00:42:01.580]  也不是像律法主義說,不可做這個,不可那樣,要愛人禮樂,
[00:42:01.580 --> 00:42:03.580]  這樣子不是那麼辛苦的。
[00:42:03.580 --> 00:42:06.580]  這個生命是活出來的。
[00:42:06.580 --> 00:42:09.580]  所以,聖靈所結的果子,看到沒有?
[00:42:09.580 --> 00:42:16.580]  你們家的葡萄樹裡面結果子是怎麼樣子?
[00:42:16.580 --> 00:42:22.580]  哎呀,今天看它好小啊,怎麼樣?
[00:42:22.580 --> 00:42:29.580]  裝一個大的裝上去,結出來的。
[00:42:29.580 --> 00:42:32.580]  林陀生最初講了這句話,
[00:42:32.580 --> 00:42:38.580]  他說神注重我們的所事,過於我們的所作。
[00:42:38.580 --> 00:42:42.580]  真實的工作乃是生命的流露,
[00:42:42.580 --> 00:42:50.580]  算的數的侍奉,總是基督的活出。
[00:42:50.580 --> 00:42:56.580]  這段話常常在我的心中提醒,
[00:42:56.580 --> 00:43:03.580]  什麼是真正的侍奉,什麼是真正的愛神,
[00:43:03.580 --> 00:43:07.580]  活不出來都是自私。
[00:43:07.580 --> 00:43:13.580]  你讀聖經,你查經,你研經,你讀了這原文都很好,
[00:43:13.580 --> 00:43:16.580]  可是如果你沒有把神的話活出來,
[00:43:16.580 --> 00:43:23.580]  沒有去行,這些東西不過是明的羅,小的拔羊。
[00:43:23.580 --> 00:43:39.580]  最後給大家看一個影片,請大家請把燈打開按一下。
[00:43:39.580 --> 00:43:49.580]  這是在2019年發生在美國的一個真實的故事。
[00:43:49.580 --> 00:43:55.580]  當時候一個美國的女警察,她回家的時候,
[00:43:55.580 --> 00:43:58.580]  她進錯家了,她到了鄰居的家,
[00:43:58.580 --> 00:44:02.580]  結果看見鄰居的那個黑人,26歲的這個黑人,
[00:44:02.580 --> 00:44:06.580]  就是這個人的哥哥,正在那邊吃冰淇淋看電視,
[00:44:06.580 --> 00:44:09.580]  他以為說家裡面有人闖進來偷竊了,
[00:44:09.580 --> 00:44:12.580]  他一槍拿出來就把他打死了。
[00:44:12.580 --> 00:44:16.580]  然後呢,這一個弟弟,18歲的弟弟,
[00:44:16.580 --> 00:44:21.580]  他就在法庭上面做見證,你聽聽他怎麼說。
[00:44:36.580 --> 00:44:39.580]  他是在對這個女警察說,
[00:44:39.580 --> 00:44:46.580]  他說我知道你如果跟耶穌基督認罪的話,
[00:44:46.580 --> 00:44:48.580]  祂會原諒你。
[00:44:48.580 --> 00:44:54.580]  他說我愛你,就像我愛任何的人一樣。
[00:45:07.580 --> 00:45:10.580]  他說我希望你能夠最好。
[00:45:10.580 --> 00:45:22.580]  他說我不希望你被關到監牢裡面去。
[00:45:35.580 --> 00:45:37.580]  他說我跟我哥哥都會是一樣的,
[00:45:37.580 --> 00:45:40.580]  會希望說你能夠把你的生命交給主。
[00:45:40.580 --> 00:45:52.580]  他說那是我跟我哥哥我們都希望,
[00:45:52.580 --> 00:45:55.580]  我們最希望你能夠做的事情。
[00:46:06.580 --> 00:46:10.580]  他說我不知道這可不可能,
[00:46:10.580 --> 00:46:15.580]  他就跟那個法警講說,
[00:46:15.580 --> 00:46:20.580]  他說我可不可以去擁抱一下這個女警察。
[00:46:20.580 --> 00:46:24.580]  那個警察就同意他,
[00:46:24.580 --> 00:46:27.580]  這就是那個殺他哥哥的女警察。
[00:46:36.580 --> 00:46:39.580]  他就在法庭上面做見證,
[00:46:39.580 --> 00:46:42.580]  他說我愛你,就像我愛任何人一樣。
[00:46:42.580 --> 00:46:45.580]  他說我不希望你被關到監牢裡面去。
[00:46:45.580 --> 00:46:48.580]  他說我不希望你被關到監牢裡面去。
[00:46:48.580 --> 00:46:51.580]  他說我可不可以去擁抱一下這個女警察。
[00:46:51.580 --> 00:46:54.580]  他說我不希望你被關到監牢裡面去。
[00:46:54.580 --> 00:46:57.580]  他說我不希望你被關到監牢裡面去。
[00:46:57.580 --> 00:47:00.580]  他說我不希望你被關到監牢裡面去。
[00:47:00.580 --> 00:47:03.580]  他說我不希望你被關到監牢裡面去。
[00:47:03.580 --> 00:47:06.580]  他說我不希望你被關到監牢裡面去。
[00:47:06.580 --> 00:47:09.580]  他說我不希望你被關到監牢裡面去。
[00:47:09.580 --> 00:47:12.580]  他說我不希望你被關到監牢裡面去。
[00:47:12.580 --> 00:47:15.580]  他說我不希望你被關到監牢裡面去。
[00:47:15.580 --> 00:47:18.580]  他說我不希望你被關到監牢裡面去。
[00:47:18.580 --> 00:47:21.580]  他說我不希望你被關到監牢裡面去。
[00:47:21.580 --> 00:47:24.580]  他說我不希望你被關到監牢裡面去。
[00:47:24.580 --> 00:47:27.580]  他說我不希望你被關到監牢裡面去。
[00:47:27.580 --> 00:47:30.580]  他說我不希望你被關到監牢裡面去。
[00:47:30.580 --> 00:47:45.580]  這個被殺的哥哥是在教會裡面待禁拜,26歲,就這樣子死了。
[00:47:45.580 --> 00:47:52.580]  作為弟弟的,應該是裡面充滿怨恨,甚至想要報仇。
[00:47:52.580 --> 00:47:58.580]  一個黑人,一個白人,在美國這是很敏感的。
[00:47:58.580 --> 00:48:09.580]  但是你看見這個黑人的基督徒家庭,真是有敬虔的信仰。
[00:48:09.580 --> 00:48:13.580]  當他們擁抱完了之後,
[00:48:13.580 --> 00:48:21.580]  連在審判的這個也是非裔的一個女法官,她也受到感動,
[00:48:21.580 --> 00:48:27.580]  她就走下法官席去擁抱了這個女警察,
[00:48:27.580 --> 00:48:34.580]  並且送給這個女警察一本聖經。
[00:48:34.580 --> 00:48:39.580]  聽著沒,這就是愛。
[00:48:39.580 --> 00:48:45.580]  愛不是只是口頭說,愛是用實際的行動證明,
[00:48:45.580 --> 00:48:50.580]  雖然你傷害我,雖然你甚至殺掉我的親生哥哥,
[00:48:50.580 --> 00:48:54.580]  但是我願意原諒你。
[00:48:54.580 --> 00:49:02.580]  但願這樣子的愛也激勵我們來追求這位耶穌基督,
[00:49:02.580 --> 00:49:06.580]  他應許給我們那個永恆不改變的愛。
