
[00:00:00.000 --> 00:00:02.500]  好,我們大家一起祈禱,我們仰望神
[00:19:42.180 --> 00:19:44.180]  一口咬下去
[00:19:44.180 --> 00:19:48.180]  要小心會咬爛那部分
[00:19:48.180 --> 00:19:49.180]  我的意思是
[00:19:49.180 --> 00:19:52.180]  我們是需要安然地生活
[00:19:52.180 --> 00:19:54.180]  但是我們要警覺著
[00:19:54.180 --> 00:19:56.180]  在當中受這個世界
[00:19:56.180 --> 00:19:58.180]  很多的價值觀
[00:19:58.180 --> 00:20:02.180]  很多的似是而非的道理所影響
[00:20:02.180 --> 00:20:04.180]  或者我簡單說
[00:20:04.180 --> 00:20:06.180]  這個世界其中一點
[00:20:06.180 --> 00:20:10.180]  很追求的重點就是成功
[00:20:10.180 --> 00:20:12.180]  要能夠成功
[00:20:12.180 --> 00:20:16.180]  是表示你要強過別人
[00:20:16.180 --> 00:20:19.180]  我的公司營業額要最高
[00:20:19.180 --> 00:20:23.180]  我所做的工作要能夠拿第一
[00:20:23.180 --> 00:20:26.180]  當然大家都會明白
[00:20:26.180 --> 00:20:28.180]  我們是追求卓越的
[00:20:28.180 --> 00:20:30.180]  我們願意去榮耀上帝
[00:20:30.180 --> 00:20:33.180]  不表示我們可以懶懶閒
[00:20:33.180 --> 00:20:36.180]  可以不理會自己的發揮
[00:20:36.180 --> 00:20:41.180]  但是何時我們以成功代替了神
[00:20:41.180 --> 00:20:45.180]  不理會神的心意去追求成功的時候
[00:20:45.180 --> 00:20:49.180]  我們就會失去了神自己
[00:20:49.180 --> 00:20:54.180]  我們不知不覺被這個世界污染了
[00:20:54.180 --> 00:20:56.180]  當我們在說污穢的時候
[00:20:56.180 --> 00:21:00.180]  不單單在說一些道德性的問題
[00:21:00.180 --> 00:21:04.180]  同樣是一種世界的價值觀對我們的影響
[00:21:04.180 --> 00:21:09.180]  我講一件自己感到慚愧的事情給大家知道
[00:21:09.180 --> 00:21:12.180]  我記得好幾年之前
[00:21:12.180 --> 00:21:17.180]  我在美國參觀一間韓國人當地的教會
[00:21:17.180 --> 00:21:20.180]  很多人一千多人崇拜
[00:21:20.180 --> 00:21:24.180]  完了之後我看到他們教會有一個很大的地圖
[00:21:24.180 --> 00:21:28.180]  是貼滿了很多宣教士的標誌
[00:21:28.180 --> 00:21:31.180]  一粒的釘代表一位宣教士
[00:21:31.180 --> 00:21:34.180]  我就數一數
[00:21:34.180 --> 00:21:37.180]  超過一百位宣教士
[00:21:37.180 --> 00:21:42.180]  在全世界不同的地方來傳福音宣教
[00:21:42.180 --> 00:21:46.180]  我就想一千多人的教會有一百位宣教士
[00:21:46.180 --> 00:21:50.180]  我很欣賞也很羨慕
[00:21:50.180 --> 00:21:52.180]  我當時心想
[00:21:52.180 --> 00:21:57.180]  如果我們北宣家能夠猜出一百位宣教士
[00:21:57.180 --> 00:22:00.180]  那就很好了
[00:22:00.180 --> 00:22:01.180]  在這樣想的時候
[00:22:01.180 --> 00:22:04.180]  內心有一種的醒察
[00:22:04.180 --> 00:22:10.180]  究竟我是希望自己的教會是成功
[00:22:10.180 --> 00:22:13.180]  還是真正關心不同地方
[00:22:13.180 --> 00:22:16.180]  很多人未曾聽聞福音
[00:22:16.180 --> 00:22:19.180]  我關心的是自己
[00:22:19.180 --> 00:22:22.180]  還是真正生命的需要
[00:22:22.180 --> 00:22:25.180]  當我自己來到去醒察的時候
[00:22:25.180 --> 00:22:29.180]  我就祈禱求神赦免我這些動機
[00:22:29.180 --> 00:22:33.180]  在生命裏神知道我們內心的狀況
[00:22:33.180 --> 00:22:37.180]  在這個世界裏不讓這個世界來影響
[00:22:37.180 --> 00:22:39.180]  包括你包括我
[00:22:39.180 --> 00:22:44.180]  而在當中能夠勝過這些試探
[00:22:44.180 --> 00:22:46.180]  在當時約書亞告訴他們
[00:22:46.180 --> 00:22:48.180]  你們要小心
[00:22:48.180 --> 00:22:51.180]  不要被這些來影響
[00:22:51.180 --> 00:22:52.180]  要留心
[00:22:52.180 --> 00:22:54.180]  不要去拜這些假神
[00:22:54.180 --> 00:22:56.180]  這些偶像
[00:22:56.180 --> 00:23:00.180]  然後接著你見到聖經提及一個最關鍵的因素是什麼呢?
[00:23:00.180 --> 00:23:04.180]  大家看第十一節
[00:23:04.180 --> 00:23:05.180]  第十一節
[00:23:05.180 --> 00:23:07.180]  你們自己要十分謹慎
[00:23:07.180 --> 00:23:10.180]  愛耶和華你們的神
[00:23:10.180 --> 00:23:13.180]  十分謹慎去愛神
[00:23:13.180 --> 00:23:21.180]  原來愛神是救我們脫離這個世界的試探
[00:23:21.180 --> 00:23:25.180]  當你發覺有其他世界的吸引來到
[00:23:25.180 --> 00:23:27.180]  但是愛神的心
[00:23:27.180 --> 00:23:29.180]  強過愛這些一切的吸引
[00:23:29.180 --> 00:23:32.180]  你就不被這個世界所影響
[00:23:32.180 --> 00:23:36.180]  但是當你被這些事情所吸引的時候
[00:23:36.180 --> 00:23:38.180]  你的心轉移了
[00:23:38.180 --> 00:23:41.180]  你就會落入危險當中
[00:23:41.180 --> 00:23:44.180]  所以你發覺第十二節就說
[00:23:44.180 --> 00:23:47.180]  如果你們轉移耶和華
[00:23:47.180 --> 00:23:51.180]  和這些本地的人去通婚來往
[00:23:51.180 --> 00:23:54.180]  或者從我們今天的角度看
[00:23:54.180 --> 00:23:56.180]  我們轉移了神
[00:23:56.180 --> 00:23:58.180]  和這個世界聯合了
[00:23:58.180 --> 00:24:01.180]  用他們的價值觀
[00:24:01.180 --> 00:24:05.180]  用他們的手段來得取利益等等
[00:24:05.180 --> 00:24:07.180]  這個時候第十三節就說
[00:24:07.180 --> 00:24:09.180]  你們就必知道
[00:24:09.180 --> 00:24:11.180]  耶和華你們的神
[00:24:11.180 --> 00:24:15.180]  必不再把這些國家從你們面前趕出去
[00:24:15.180 --> 00:24:21.180]  他們必要成為你們的網羅和陷阱
[00:24:21.180 --> 00:24:25.180]  從你們眼下的邊和眼中的刺
[00:24:25.180 --> 00:24:30.180]  直至到在美地上滅亡
[00:24:30.180 --> 00:24:33.180]  其實在十二十三節
[00:24:33.180 --> 00:24:37.180]  這兩個動詞都是強調的字眼
[00:24:37.180 --> 00:24:40.180]  如果你轉移神
[00:24:40.180 --> 00:24:47.180]  就必知道神會趕逐你
[00:24:47.180 --> 00:24:49.180]  我們再看
[00:24:49.180 --> 00:24:51.180]  在信仰的路上
[00:24:51.180 --> 00:24:56.180]  當你什麼時候轉移了上帝
[00:24:56.180 --> 00:25:04.180]  你就必被神放在一個滅亡的處境
[00:25:04.180 --> 00:25:05.180]  聖經就說到
[00:25:05.180 --> 00:25:07.180]  在這種情況之下
[00:25:07.180 --> 00:25:10.180]  這個世界會成為你的網羅陷阱
[00:25:10.180 --> 00:25:11.180]  立下的邊
[00:25:11.180 --> 00:25:13.180]  一個軟弱的地方
[00:25:13.180 --> 00:25:15.180]  受到很多的鞭傷
[00:25:15.180 --> 00:25:17.180]  然後聖經就再說
[00:25:17.180 --> 00:25:20.180]  這些會成為你眼中的刺
[00:25:20.180 --> 00:25:23.180]  意味著會受到不斷的奴役
[00:25:23.180 --> 00:25:30.180]  傷害和受到很多的困擾
[00:25:30.180 --> 00:25:33.180]  有時候我聽弟兄姊妹他們說
[00:25:33.180 --> 00:25:35.180]  離開了神一段時間
[00:25:35.180 --> 00:25:37.180]  後來回來之後
[00:25:37.180 --> 00:25:39.180]  他們就說
[00:25:39.180 --> 00:25:45.180]  外面風大雨大
[00:25:45.180 --> 00:25:47.180]  經過很多的艱難
[00:25:47.180 --> 00:25:51.180]  現在知道回到神的面前
[00:25:51.180 --> 00:25:54.180]  他們再次回到神的面前
[00:25:54.180 --> 00:25:58.180]  因此人的愛心轉移了
[00:25:58.180 --> 00:26:01.180]  就面對著很多的困難
[00:26:01.180 --> 00:26:02.180]  聖經就說
[00:26:02.180 --> 00:26:05.180]  在美地上滅亡
[00:26:05.180 --> 00:26:07.180]  這句話很奇怪
[00:26:07.180 --> 00:26:09.180]  在美地上
[00:26:09.180 --> 00:26:10.180]  在英女之地
[00:26:10.180 --> 00:26:12.180]  為什麼會滅亡呢?
[00:26:12.180 --> 00:26:14.180]  但是如果你們小心看這段經文
[00:26:14.180 --> 00:26:17.180]  三次重複說
[00:26:17.180 --> 00:26:21.180]  在美地上可以滅亡
[00:26:21.180 --> 00:26:24.180]  而聖經就警惕我們的心
[00:26:24.180 --> 00:26:28.180]  我們不是因為神是很殘忍
[00:26:28.180 --> 00:26:31.180]  而是因為光明和黑暗
[00:26:31.180 --> 00:26:36.180]  是彼此之間不可以連在一起
[00:26:36.180 --> 00:26:38.180]  你在黑暗中
[00:26:38.180 --> 00:26:41.180]  你就離開光明
[00:26:41.180 --> 00:26:44.180]  兄弟姐妹
[00:26:44.180 --> 00:26:47.180]  當我們讀這段經文的時候
[00:26:47.180 --> 00:26:50.180]  我們可以有一個彼此的勉勵
[00:26:50.180 --> 00:26:52.180]  保守著自己的心
[00:26:52.180 --> 00:26:55.180]  愛神
[00:26:55.180 --> 00:26:57.180]  保守著自己
[00:26:57.180 --> 00:27:00.180]  不會侍奉世界的偶像
[00:27:00.180 --> 00:27:02.180]  世界的神
[00:27:02.180 --> 00:27:07.180]  然後放膽去盡得神給我們的英許
[00:27:07.180 --> 00:27:12.180]  在當中求神救我們脫離一切的試探
[00:27:12.180 --> 00:27:14.180]  能夠歡歡喜喜
[00:27:14.180 --> 00:27:19.180]  得到神給我們永恆的豐盛的英許
[00:27:19.180 --> 00:27:28.180]  我們大家一起祈禱
[00:27:28.180 --> 00:27:38.180]  兄弟姐妹為自己祈禱
[00:27:58.180 --> 00:28:10.180]  施恩的上帝
[00:28:10.180 --> 00:28:14.180]  我們知道都不是憑著我們自己
[00:28:14.180 --> 00:28:17.180]  而是當我們緊緊的依靠你
[00:28:17.180 --> 00:28:20.180]  你就賜給我們得勝
[00:28:20.180 --> 00:28:23.180]  祝你永遠是我們的幫助
[00:28:23.180 --> 00:28:26.180]  因此求你激勵我們的心
[00:28:26.180 --> 00:28:30.180]  放膽的來面對生活一些的挑戰
[00:28:30.180 --> 00:28:34.180]  以致我們仍然可以緊緊的去追求
[00:28:34.180 --> 00:28:38.180]  得著你要賜給我們豐盛的生命
[00:28:38.180 --> 00:28:40.180]  主也求你在我們各人的心中
[00:28:40.180 --> 00:28:42.180]  感動我們、激勵我們
[00:28:42.180 --> 00:28:48.180]  讓我們在你眼前進入你所賜的恩惠當中
[00:28:48.180 --> 00:28:50.180]  聽我們祈禱
[00:28:50.180 --> 00:28:52.180]  奉耶穌基督成名求
[00:28:52.180 --> 00:28:54.180]  阿們
