
[00:00:00.000 --> 00:00:02.920]  丁小梅 我想再看看
[00:14:46.920 --> 00:14:48.120]  是要多大
[00:14:48.120 --> 00:14:50.760]  當中說的是門徒的訓練
[00:14:50.760 --> 00:14:52.200]  是宣教的訓練
[00:14:52.200 --> 00:14:53.560]  你要做新媒體
[00:14:53.560 --> 00:14:55.000]  就要差一班弟兄姊妹
[00:14:55.000 --> 00:14:58.440]  進入新媒體裏面去做宣教士
[00:14:58.440 --> 00:14:59.880]  其實你有沒有想過
[00:14:59.880 --> 00:15:01.640]  你要做一個宣教士
[00:15:01.640 --> 00:15:04.440]  才可以進入這個場景裏面呢
[00:15:04.440 --> 00:15:06.440]  當我們有形的教會
[00:15:06.440 --> 00:15:09.720]  都不能夠好好地去運作
[00:15:09.720 --> 00:15:12.120]  我們都不能夠去毀身的時候
[00:15:12.120 --> 00:15:14.120]  對一個虛無飄渺
[00:15:14.120 --> 00:15:17.160]  好像不是很存在的所謂教會
[00:15:17.160 --> 00:15:19.800]  你如何去營運
[00:15:19.800 --> 00:15:21.240]  但是為什麼這麼困難
[00:15:21.240 --> 00:15:22.760]  我們還要帶進來
[00:15:22.760 --> 00:15:24.280]  很坦白地跟隔壁的人說
[00:15:24.280 --> 00:15:27.800]  因為這是最後一場戰爭
[00:15:27.800 --> 00:15:28.760]  沒辦法
[00:15:28.760 --> 00:15:31.000]  我們可以躲在這裏
[00:15:31.000 --> 00:15:32.120]  大家很幸福
[00:15:32.120 --> 00:15:33.800]  但是我們不看這個世界
[00:15:33.800 --> 00:15:35.560]  但是當你出去這個世界看的時候
[00:15:35.560 --> 00:15:37.960]  這場戰爭根本就已經開始
[00:15:37.960 --> 00:15:38.840]  你的小孩
[00:15:38.840 --> 00:15:40.200]  我的小孩
[00:15:40.200 --> 00:15:42.040]  我們已經完全失守
[00:15:42.040 --> 00:15:43.640]  無論你在兒童教會裏面
[00:15:43.640 --> 00:15:44.520]  我們多麼擁抱他
[00:15:44.520 --> 00:15:44.920]  多麼疼他
[00:15:44.920 --> 00:15:46.280]  多麼喜歡我們
[00:15:46.280 --> 00:15:47.240]  在少年裏面
[00:15:47.240 --> 00:15:48.280]  我們如何去訓練他
[00:15:48.280 --> 00:15:49.960]  現在每個人出來都有人請
[00:15:49.960 --> 00:15:51.720]  少年事房隊能不能讀書
[00:15:51.720 --> 00:15:52.440]  我保證不到
[00:15:52.440 --> 00:15:54.120]  但是他們一定找到工作
[00:15:54.120 --> 00:15:56.520]  因為沒有人好像他們能夠不遲到
[00:15:56.520 --> 00:15:57.640]  被人罵
[00:15:57.640 --> 00:16:00.360]  這些在現在這個特質裏面是沒有的
[00:16:00.360 --> 00:16:01.320]  這些青少年人
[00:16:01.320 --> 00:16:03.800]  所以每個人都很受僱主歡迎
[00:16:03.800 --> 00:16:06.040]  但是你有沒有想過
[00:16:06.040 --> 00:16:07.160]  我們多麼愛他
[00:16:07.160 --> 00:16:08.600]  我們顧得他20年
[00:16:08.600 --> 00:16:09.720]  或者是18年
[00:16:09.720 --> 00:16:11.240]  16年比較厲害的那些
[00:16:11.240 --> 00:16:14.040]  他一進入大學的生涯
[00:16:14.040 --> 00:16:15.560]  他們所受的壓力
[00:16:15.560 --> 00:16:17.720]  是我們做父母的想不到的
[00:16:17.720 --> 00:16:22.200]  我們面對現在新一代青少年的信徒
[00:16:22.200 --> 00:16:23.480]  我們的心態真的很不同
[00:16:23.480 --> 00:16:25.160]  我是很同情他們
[00:16:25.160 --> 00:16:26.520]  我們當年做基督徒
[00:16:26.520 --> 00:16:27.640]  被人說我們老套
[00:16:27.640 --> 00:16:29.960]  但是他們覺得我們都是好人
[00:16:29.960 --> 00:16:31.480]  但是現在他們出去
[00:16:31.480 --> 00:16:33.800]  他們被這個世界唾罵
[00:16:33.800 --> 00:16:36.680]  他們覺得你們基督徒是不好人
[00:16:36.680 --> 00:16:38.120]  愚蠢
[00:16:38.120 --> 00:16:39.560]  所以他們很慘
[00:16:39.560 --> 00:16:41.720]  保守到自己信主
[00:16:41.720 --> 00:16:43.640]  已經是萬幸
[00:16:43.640 --> 00:16:45.480]  你還說要他們傳福音
[00:16:45.480 --> 00:16:47.560]  他們真的哭著對著你
[00:16:47.560 --> 00:16:49.080]  所以給點掌聲
[00:16:49.080 --> 00:16:49.880]  我們還有幾件
[00:16:49.880 --> 00:16:51.480]  我看到年輕人還在
[00:16:51.480 --> 00:16:52.920]  事實上真的很艱難
[00:16:52.920 --> 00:16:55.720]  因為這個世界已經去到
[00:16:55.720 --> 00:16:57.800]  恨惡基督的狀態
[00:16:57.800 --> 00:16:58.840]  以前我們不覺得
[00:16:58.840 --> 00:16:59.960]  現在是很明顯的
[00:16:59.960 --> 00:17:01.320]  他們這一代裡面
[00:17:01.320 --> 00:17:02.120]  所以弟兄姊妹
[00:17:02.120 --> 00:17:02.760]  你想一下
[00:17:02.760 --> 00:17:04.440]  我們做一個細胞小組的教會
[00:17:04.440 --> 00:17:05.480]  我們在說的
[00:17:05.480 --> 00:17:06.520]  都是在做那兩件事
[00:17:06.520 --> 00:17:08.040]  就是建立信徒
[00:17:08.040 --> 00:17:09.960]  然後我們去廣傳福音
[00:17:09.960 --> 00:17:12.600]  所以我想挑戰當中的弟兄姊妹
[00:17:12.600 --> 00:17:14.280]  特別你還沒有進入小組
[00:17:14.280 --> 00:17:16.040]  如果你只是想回來崇拜
[00:17:16.040 --> 00:17:18.040]  坐著聽一篇道的話
[00:17:18.040 --> 00:17:20.520]  其實你沒有真正加入我們的教會
[00:17:20.520 --> 00:17:22.760]  我們是一間細胞小組教會
[00:17:22.760 --> 00:17:25.000]  唯有你在小組裡面
[00:17:25.000 --> 00:17:26.840]  你才真真正正屬於
[00:17:26.840 --> 00:17:28.680]  這間教會的一部分
[00:17:28.680 --> 00:17:29.320]  我明白的
[00:17:29.320 --> 00:17:30.440]  有些人說
[00:17:30.440 --> 00:17:31.560]  哎呀很難參加的
[00:17:31.560 --> 00:17:32.760]  你們要求很多
[00:17:32.760 --> 00:17:33.960]  很高諸如此類
[00:17:33.960 --> 00:17:35.720]  其實上帝對我們的要求
[00:17:35.720 --> 00:17:37.000]  同樣都是這麼高
[00:17:37.000 --> 00:17:38.840]  小組那些人很麻煩的
[00:17:38.840 --> 00:17:40.920]  有些人去了都是很多是非的
[00:17:40.920 --> 00:17:42.120]  都是不對的
[00:17:42.120 --> 00:17:42.760]  真的
[00:17:42.760 --> 00:17:44.920]  有人的地方就一定有是非
[00:17:44.920 --> 00:17:46.200]  我怎樣形容小組
[00:17:46.200 --> 00:17:49.080]  小組就是一個混凝土機
[00:17:49.080 --> 00:17:51.560]  就是將那些沙沙石石都倒進去
[00:17:51.560 --> 00:17:53.720]  然後在那裡不斷搞不斷搞
[00:17:53.720 --> 00:17:56.520]  將你所有的沙石要打爛要打碎
[00:17:56.520 --> 00:17:58.520]  以至你們可以去結合
[00:17:58.520 --> 00:18:03.560]  你才成為可以使用的毫無例
[00:18:03.560 --> 00:18:05.400]  你就明白那個過程
[00:18:05.400 --> 00:18:07.240]  你不能夠去承受
[00:18:07.240 --> 00:18:10.440]  那種一直在滾動在摩擦的那個位置
[00:18:10.440 --> 00:18:11.800]  你真的想死的
[00:18:11.800 --> 00:18:13.160]  我自己走了這麼多年
[00:18:13.160 --> 00:18:14.840]  我很明白那個狀況
[00:18:14.840 --> 00:18:16.040]  所以我不騙你
[00:18:16.040 --> 00:18:17.960]  但是如果你要被上帝使用
[00:18:17.960 --> 00:18:21.480]  你的生命就是要經歷過這個過程
[00:18:21.480 --> 00:18:22.360]  去鍛鍊
[00:18:22.360 --> 00:18:23.480]  教會要有能力
[00:18:23.480 --> 00:18:24.520]  一定要弟兄姊妹
[00:18:24.520 --> 00:18:27.480]  大家能夠彼此的團結和合一
[00:18:27.480 --> 00:18:28.920]  如果今天我看你不順眼
[00:18:28.920 --> 00:18:30.200]  你又看我不順眼
[00:18:30.200 --> 00:18:33.400]  其實上帝都不用再呼召我們
[00:18:33.400 --> 00:18:36.760]  因為我們出去一定會被人打死
[00:18:36.760 --> 00:18:39.400]  唯有真的團結一次的
[00:18:39.400 --> 00:18:43.480]  軍隊上場才有打贏的機會
[00:18:43.480 --> 00:18:45.800]  所以弟兄姊妹我鼓勵你
[00:18:45.800 --> 00:18:49.320]  盡量去盡快加入小組裏面
[00:18:49.320 --> 00:18:52.120]  因為在這個這麼實質的教會裏面
[00:18:52.120 --> 00:18:56.040]  你都未能夠去面對你生命裏面的黑暗點
[00:18:56.040 --> 00:18:58.200]  去到這個虛擬的世界裏面
[00:18:58.200 --> 00:18:59.800]  你怎樣去面對呢
[00:18:59.800 --> 00:19:02.280]  這幾次金句講了整個會議
[00:19:02.280 --> 00:19:04.520]  我希望你回去還回味著
[00:19:04.520 --> 00:19:05.960]  在實質裏面
[00:19:05.960 --> 00:19:07.960]  我們不能夠彼此相愛
[00:19:07.960 --> 00:19:11.400]  這樣在虛無的世界裏面怎樣相愛呢
[00:19:11.400 --> 00:19:13.000]  事實上你想一下
[00:19:13.000 --> 00:19:16.440]  如果你說細胞小組要求維生的高度很厲害
[00:19:16.440 --> 00:19:20.280]  我想跟你說新媒體教會要求是更加維生
[00:19:20.280 --> 00:19:24.200]  如果你說細胞小組要求的信仰要很扎實
[00:19:24.200 --> 00:19:25.240]  我跟你說
[00:19:25.240 --> 00:19:28.440]  新媒體教會要求的信仰是更加扎實
[00:19:28.440 --> 00:19:31.720]  因為你其實自己在上面網紅
[00:19:31.720 --> 00:19:33.560]  整晚轉千芯
[00:19:33.560 --> 00:19:35.880]  都安慰不了你幾句
[00:19:35.880 --> 00:19:37.800]  你明明那個狀況
[00:19:37.800 --> 00:19:38.680]  弟兄姊妹
[00:19:38.680 --> 00:19:40.280]  如果你在小組裏面
[00:19:40.280 --> 00:19:42.040]  你都覺得很艱難
[00:19:42.040 --> 00:19:47.400]  組長們你帶領的小組都帶領不到那個倍增
[00:19:47.400 --> 00:19:49.720]  是因為整個過程裏面
[00:19:49.720 --> 00:19:53.800]  我們還沒有出盡全力
[00:19:53.800 --> 00:19:57.240]  跟隔壁的人說你應該出多點力
[00:19:57.240 --> 00:20:00.760]  你想一下小組能夠達至成熟合一
[00:20:00.760 --> 00:20:03.240]  當中大家很怕經歷的
[00:20:03.240 --> 00:20:06.520]  就是這個叫做衝突和磨合期
[00:20:06.520 --> 00:20:09.320]  當你不能夠去磨合
[00:20:09.320 --> 00:20:10.920]  用上帝的話語
[00:20:10.920 --> 00:20:13.480]  上帝的準則去代替你和我的準則
[00:20:13.480 --> 00:20:15.400]  我們怎樣可以去合一
[00:20:15.400 --> 00:20:17.000]  當你不能夠合一的時候
[00:20:17.000 --> 00:20:18.520]  你沒有辦法一起去侍奉
[00:20:18.520 --> 00:20:22.280]  你沒有辦法去承載新來的組員的問題
[00:20:22.280 --> 00:20:23.720]  你沒有辦法去消化
[00:20:23.720 --> 00:20:25.960]  所以你的小組不能夠長大
[00:20:25.960 --> 00:20:27.800]  當我們每個星期見面
[00:20:27.800 --> 00:20:29.400]  我們都搞不定的時候
[00:20:29.400 --> 00:20:31.720]  我想問在上面
[00:20:31.720 --> 00:20:36.840]  在上面你是否真的有膽識去表現你的信仰立場
[00:20:36.840 --> 00:20:39.240]  你是否敢出聲
[00:20:39.240 --> 00:20:41.080]  兩年前的雨傘運動
[00:20:41.080 --> 00:20:44.360]  大家都遇到過一次
[00:20:44.360 --> 00:20:47.080]  有多少人曾經覺得自己很有真理
[00:20:47.080 --> 00:20:49.000]  但其實你不敢說
[00:20:49.000 --> 00:20:50.600]  你頂到頸後扭
[00:20:50.600 --> 00:20:52.360]  但你沒有辦法出聲
[00:20:52.360 --> 00:20:53.960]  如果你沒有這個勇氣出聲
[00:20:53.960 --> 00:20:56.760]  你怎樣可以在上面去建立教會
[00:20:56.760 --> 00:20:58.920]  去將耶穌基督的國度
[00:20:58.920 --> 00:21:02.120]  上帝的心意去傳播
[00:21:02.120 --> 00:21:05.400]  你到頭來只是捏著頸骨死自己
[00:21:05.400 --> 00:21:06.760]  另外你想一下
[00:21:06.760 --> 00:21:08.040]  見到弟兄姊妹
[00:21:08.040 --> 00:21:09.960]  我們都不能切實相愛
[00:21:09.960 --> 00:21:13.240]  怎可能害在胸中那群人
[00:21:13.240 --> 00:21:16.040]  很坦白崇拜在祈禱服事
[00:21:16.040 --> 00:21:18.040]  你見到你的組員哭著走
[00:21:18.040 --> 00:21:20.840]  有多少人下午或晚上會打電話去問他
[00:21:20.840 --> 00:21:24.600]  見你崇拜祈禱時好像很不開心
[00:21:24.600 --> 00:21:26.600]  你有什麼事
[00:21:26.600 --> 00:21:28.840]  你見到他你都不敏感
[00:21:28.840 --> 00:21:30.440]  你都沒有想要去跟
[00:21:30.440 --> 00:21:33.480]  你在Facebook見到他們的情況的時候
[00:21:33.480 --> 00:21:35.560]  你不會打電話去關心
[00:21:35.560 --> 00:21:38.360]  給個Like當然容易
[00:21:38.360 --> 00:21:40.200]  我告訴你
[00:21:40.200 --> 00:21:43.320]  你在醫院給個Like或祈禱手
[00:21:43.320 --> 00:21:44.520]  我什麼都不用做
[00:21:44.520 --> 00:21:46.520]  我又不用走出街去探望你
[00:21:46.520 --> 00:21:47.800]  弟兄姊妹
[00:21:47.800 --> 00:21:50.600]  如果眼見的行動都做不到
[00:21:50.600 --> 00:21:52.040]  如果你還想去愛你
[00:21:52.040 --> 00:21:54.520]  網絡上那群粉絲
[00:21:54.520 --> 00:21:56.520]  一板板洗板的Like
[00:21:56.520 --> 00:21:58.280]  你都不知道誰打誰
[00:21:58.280 --> 00:21:59.640]  再想
[00:21:59.640 --> 00:22:02.440]  要將虛的變成實的
[00:22:02.440 --> 00:22:05.000]  我們現在每個星期見著
[00:22:05.000 --> 00:22:06.520]  未來這兩個星期
[00:22:06.520 --> 00:22:09.560]  小組有這麼多人去吃團年飯或開年飯
[00:22:09.560 --> 00:22:13.800]  你們吃飯都可以聊到吵架
[00:22:13.800 --> 00:22:15.000]  是不是
[00:22:15.000 --> 00:22:17.480]  聊很久都聊不到吃什麼
[00:22:17.480 --> 00:22:18.440]  你想想
[00:22:18.440 --> 00:22:21.720]  眼見那十個八個連吃飯都聊這麼久
[00:22:21.720 --> 00:22:22.840]  在上面
[00:22:22.840 --> 00:22:24.520]  我告訴你有千萬人
[00:22:24.520 --> 00:22:26.200]  你怎樣將這些虛的
[00:22:26.200 --> 00:22:28.360]  帶到這個實
[00:22:28.360 --> 00:22:31.240]  說起來大家都覺得很虛
[00:22:31.240 --> 00:22:33.000]  你明白我的意思嗎
[00:22:33.000 --> 00:22:35.400]  真的某程度上
[00:22:35.400 --> 00:22:36.920]  上帝是很心急
[00:22:36.920 --> 00:22:38.760]  這場戰爭是正在開始
[00:22:38.760 --> 00:22:40.040]  但是你問我
[00:22:40.040 --> 00:22:43.560]  我們教會是否真的有能力去承載
[00:22:43.560 --> 00:22:45.800]  新媒體教會的運作
[00:22:45.800 --> 00:22:50.680]  比小組教會的運作費力是千萬倍
[00:22:50.680 --> 00:22:53.000]  因為如果你原則上成功
[00:22:53.000 --> 00:22:56.200]  你正在影響的是千萬人
[00:22:56.200 --> 00:22:57.080]  弟兄姊妹
[00:22:57.080 --> 00:22:58.760]  你是不是真的Ready
[00:22:58.760 --> 00:23:02.360]  去進入這一場的爭戰
[00:23:02.360 --> 00:23:04.600]  聖靈對教會所說的話
[00:23:04.600 --> 00:23:07.000]  有意聽的就應當聽
[00:23:07.000 --> 00:23:10.360]  但是很多時候究竟我們聽了什麼
[00:23:10.360 --> 00:23:11.400]  很多人聽了
[00:23:11.400 --> 00:23:12.520]  你們可能很開心
[00:23:12.520 --> 00:23:13.880]  馬上就搞直播
[00:23:13.880 --> 00:23:16.200]  但是你們在直播什麼
[00:23:16.200 --> 00:23:19.560]  你直播著某人的歌
[00:23:19.560 --> 00:23:20.520]  直播著
[00:23:20.520 --> 00:23:21.480]  馬上脫衣服
[00:23:21.480 --> 00:23:22.920]  或者直播著
[00:23:22.920 --> 00:23:23.800]  弄一下水
[00:23:23.800 --> 00:23:25.160]  弄一下電
[00:23:25.160 --> 00:23:27.000]  你直播著什麼
[00:23:27.000 --> 00:23:30.360]  直播和網紅是兩碼子事
[00:23:30.360 --> 00:23:34.120]  不是每個人唱歌對著咪高峰就會紅
[00:23:34.120 --> 00:23:34.920]  另外
[00:23:34.920 --> 00:23:36.840]  就是你想有很多粉絲
[00:23:36.840 --> 00:23:39.400]  快點加入我
[00:23:39.400 --> 00:23:41.000]  你的粉絲
[00:23:41.000 --> 00:23:42.440]  在上面的粉絲
[00:23:42.440 --> 00:23:44.440]  是否真的能夠成為你的朋友
[00:23:44.440 --> 00:23:46.840]  你有機會向他們分享福音
[00:23:46.840 --> 00:23:48.280]  是一個問號
[00:23:48.280 --> 00:23:49.000]  還有
[00:23:49.000 --> 00:23:50.680]  你很想有很多個Like
[00:23:50.680 --> 00:23:52.920]  但是如果有人開個粗口來罵你
[00:23:52.920 --> 00:23:55.320]  那你頂不頂得住
[00:23:55.320 --> 00:23:56.920]  你明白我的意思嗎
[00:23:56.920 --> 00:24:01.800]  你究竟是不是真的想過你的生命的透明度是可以分享
[00:24:01.800 --> 00:24:04.200]  小組成功是因為
[00:24:04.200 --> 00:24:07.400]  組長你能夠開放你的生命
[00:24:07.400 --> 00:24:09.720]  核心你能夠做Sponsor做得好
[00:24:09.720 --> 00:24:13.800]  是因為你願意將自己的生命歷程和別人分享
[00:24:13.800 --> 00:24:15.160]  如果我跟你見面
[00:24:15.160 --> 00:24:16.120]  我都覺得很不安全
[00:24:16.120 --> 00:24:17.960]  我都想扮漂亮一點
[00:24:17.960 --> 00:24:19.720]  我都不肯分享我的東西
[00:24:19.720 --> 00:24:23.240]  在上面你是否準備好將你自己擺上台
[00:24:23.240 --> 00:24:24.360]  你知道的
[00:24:24.360 --> 00:24:27.640]  網絡的黑客要起底是很容易的
[00:24:27.640 --> 00:24:29.320]  你是否想著你可以爆紅
[00:24:29.320 --> 00:24:33.320]  然後將你的黑材料都被人爆出來
[00:24:33.320 --> 00:24:35.000]  為什麼你不敢選特首
[00:24:35.000 --> 00:24:38.920]  可能大家有黑材料就不要選了
[00:24:38.920 --> 00:24:40.520]  Come on 頂小妹
[00:24:40.520 --> 00:24:44.440]  你有沒有想過你想做些什麼
[00:24:44.440 --> 00:24:46.440]  我們是不是真的Ready
[00:24:46.440 --> 00:24:50.600]  教會連Wi-Fi都不Ready
[00:24:50.600 --> 00:24:51.160]  很簡單
[00:24:51.160 --> 00:24:52.680]  你一參加聚會就知道
[00:24:52.680 --> 00:24:54.520]  晚到阿媽都不認得
[00:24:54.520 --> 00:24:55.720]  大家怎麼直播
[00:24:55.720 --> 00:24:57.480]  直播不了
[00:24:57.480 --> 00:24:58.360]  你明白嗎
[00:24:58.360 --> 00:25:00.120]  我們連基建都不Ready
[00:25:00.120 --> 00:25:03.000]  還有我們這班人是不是真的Ready
[00:25:03.000 --> 00:25:06.440]  我真的很怕我們不能夠有網紅就好
[00:25:06.440 --> 00:25:08.600]  突然間整一個網紅出現
[00:25:08.600 --> 00:25:10.520]  我們都承受不起
[00:25:10.520 --> 00:25:13.480]  到時究竟擺多少張貴賓席
[00:25:13.480 --> 00:25:15.080]  什麼人可以坐前排
[00:25:15.080 --> 00:25:18.280]  究竟他是不是用紙袋套住他才在後面運走
[00:25:18.280 --> 00:25:22.920]  我們所有東西都完全不Ready
[00:25:22.920 --> 00:25:24.120]  不知道怎麼去面對
[00:25:24.120 --> 00:25:25.720]  但是我很想重申
[00:25:25.720 --> 00:25:28.200]  這間教會的建立究竟做些什麼
[00:25:28.200 --> 00:25:30.760]  是在開教會的時候已經覺得很清楚
[00:25:30.760 --> 00:25:31.800]  所以頂小妹
[00:25:31.800 --> 00:25:35.080]  你是簽了這份約章才回來這間教會
[00:25:35.080 --> 00:25:37.160]  我希望你知道自己在做些什麼
[00:25:37.160 --> 00:25:38.680]  請大家一起讀多一次好不好
[00:25:38.680 --> 00:25:39.960]  1 2 3
[00:25:39.960 --> 00:25:42.280]  靠著耶穌基督的恩典
[00:25:42.280 --> 00:25:43.800]  我們立志成為
[00:25:43.800 --> 00:25:48.440]  敗敗基督的群體 關愛社區 宣講真理
[00:25:48.440 --> 00:25:53.000]  裝備信徒 並在世上作主的見證
[00:25:53.000 --> 00:25:55.160]  方法是可以不同的
[00:25:55.160 --> 00:25:58.280]  但是核心價值是不變的
[00:25:58.280 --> 00:26:01.240]  所以上帝對教會要說些什麼的話
[00:26:01.240 --> 00:26:02.680]  在這二十多年裡面
[00:26:02.680 --> 00:26:06.440]  我們都經歷到剛才所說的所有的Movement
[00:26:06.440 --> 00:26:07.880]  但是我們很感恩
[00:26:07.880 --> 00:26:11.800]  我們都能夠得到上帝的祝福和保守
[00:26:11.800 --> 00:26:14.120]  我們經歷了世伯小組的運動
[00:26:14.120 --> 00:26:18.200]  我們實踐了世伯小組教會在香港這個地方
[00:26:18.200 --> 00:26:22.200]  我們因為趕鬼被迫去經歷靈恩
[00:26:22.200 --> 00:26:24.360]  但是上帝真的恩待我們
[00:26:24.360 --> 00:26:27.960]  連去年神蹟奇事都為我們補了火
[00:26:27.960 --> 00:26:29.160]  我們有敬拜贊美
[00:26:29.160 --> 00:26:31.400]  這裡再不用擔心 不能打什麼
[00:26:31.400 --> 00:26:34.120]  我們透過職人士工的出現
[00:26:34.120 --> 00:26:37.320]  很多創意的報道在我們教會裡面發生
[00:26:37.320 --> 00:26:39.320]  也因為天物中心的出現
[00:26:39.320 --> 00:26:41.480]  社區關懷在我們教會裡面
[00:26:41.480 --> 00:26:43.480]  絕對不是一個新的課題
[00:26:43.480 --> 00:26:45.960]  而最重要的就是我們整個牧羊的系統
[00:26:45.960 --> 00:26:49.240]  其實在2004年已經成立了
[00:26:49.240 --> 00:26:51.240]  所以從零歲到八十歲
[00:26:51.240 --> 00:26:52.920]  只要你進入我們的教會
[00:26:52.920 --> 00:26:55.480]  你總有地方所屬的
[00:26:55.480 --> 00:26:57.640]  這一切是不是這麼容易呢
[00:26:57.640 --> 00:27:01.560]  我有很多很多的問題
[00:27:01.560 --> 00:27:05.400]  因為自己走過的歷程不容易
[00:27:05.400 --> 00:27:07.480]  現在去到牙牙烏
[00:27:07.480 --> 00:27:09.960]  說帶著一群實習的區域
[00:27:09.960 --> 00:27:11.640]  自己又帶著一頭煙
[00:27:11.640 --> 00:27:13.160]  他們又做到一頭煙
[00:27:13.160 --> 00:27:15.160]  最大令我有一個很大的問題
[00:27:15.160 --> 00:27:16.440]  我都問上帝
[00:27:16.440 --> 00:27:18.760]  當日我們只有三個童工
[00:27:18.760 --> 00:27:20.040]  四個區長
[00:27:20.040 --> 00:27:23.080]  我們可以撐起一千人
[00:27:23.080 --> 00:27:24.440]  十年後的今天
[00:27:24.440 --> 00:27:27.160]  我們有十一個童工
[00:27:27.160 --> 00:27:29.320]  我們有十九個區長
[00:27:29.320 --> 00:27:32.760]  但是我們永遠都還沒突破到二千人
[00:27:32.760 --> 00:27:35.400]  一定是有些東西出現問題
[00:27:35.400 --> 00:27:39.160]  所以上帝才要跟教會說話
[00:27:39.160 --> 00:27:40.120]  姐姐姐妹
[00:27:40.120 --> 00:27:43.960]  當突然間由青衣連根拔起出來
[00:27:43.960 --> 00:27:45.640]  大家都好像還沒準備好
[00:27:45.640 --> 00:27:47.800]  走佬的樣子走出來
[00:27:47.800 --> 00:27:48.760]  我都在問神
[00:27:48.760 --> 00:27:50.760]  究竟發生什麼事
[00:27:50.760 --> 00:27:52.360]  不是應該我退休嗎
[00:27:52.360 --> 00:27:55.160]  為什麼現在變成別人退休了呢
[00:27:55.160 --> 00:27:59.160]  亂到這兩年我真的完全沒辦法去思熟
[00:27:59.160 --> 00:28:01.720]  當說去尋求屬靈突破的時候
[00:28:01.720 --> 00:28:04.520]  去年上帝讓我們遇到神蹟奇事
[00:28:04.520 --> 00:28:06.360]  我感恩有去年的時間
[00:28:06.360 --> 00:28:09.400]  以至我能夠站在2017這一段的時間
[00:28:09.400 --> 00:28:11.240]  因為在這些經歷裡
[00:28:11.240 --> 00:28:13.080]  上帝不斷地讓我知道
[00:28:13.080 --> 00:28:14.280]  祂是真實的
[00:28:14.280 --> 00:28:15.720]  祂是愛我的
[00:28:15.720 --> 00:28:17.000]  當我有疑問的時候
[00:28:17.000 --> 00:28:18.840]  我就一定摸一下我自己的戒指
[00:28:18.840 --> 00:28:19.880]  我就會記得
[00:28:19.880 --> 00:28:23.000]  在這個世界上唯有上帝是愛我愛到永恆的
[00:28:23.000 --> 00:28:25.080]  這件事對我來說是很重要
[00:28:25.080 --> 00:28:29.000]  面對著我們2017年新媒體教會搞什麼
[00:28:29.000 --> 00:28:30.840]  其實現在真的不知道
[00:28:30.840 --> 00:28:33.320]  當我們開了一個會議之後
[00:28:33.320 --> 00:28:35.880]  這一個星期我們收到無論神學院
[00:28:35.880 --> 00:28:37.160]  什麼什麼公司
[00:28:37.160 --> 00:28:41.000]  幾十個課程就說新媒體教會訓練新媒體訓練
[00:28:41.000 --> 00:28:43.000]  究竟大家在做些什麼
[00:28:43.000 --> 00:28:45.320]  香港教會究竟吸收了些什麼
[00:28:45.320 --> 00:28:47.640]  我都是一個很大很大的question mark
[00:28:47.640 --> 00:28:51.160]  牧師被萬民在手機裡感動
[00:28:51.160 --> 00:28:52.280]  但是你問我
[00:28:52.280 --> 00:28:56.520]  我是被下一代在手機裡才感動到我
[00:28:56.520 --> 00:28:58.440]  因為他很愛傳福音
[00:28:58.440 --> 00:28:59.640]  我很愛小朋友
[00:28:59.640 --> 00:29:00.920]  就是這麼簡單
[00:29:00.920 --> 00:29:01.800]  但是弟兄姊妹
[00:29:01.800 --> 00:29:04.840]  究竟你愛什麼
[00:29:04.840 --> 00:29:07.640]  你喜歡新媒體是因為你愛什麼
[00:29:07.640 --> 00:29:09.480]  你愛網紅自己做
[00:29:09.480 --> 00:29:12.120]  還是你愛自己上鏡
[00:29:12.120 --> 00:29:14.360]  問問自己究竟你愛什麼
[00:29:14.360 --> 00:29:18.600]  神對七間教會在啟示裡面提醒的說話
[00:29:18.600 --> 00:29:21.480]  是包括了有讚賞也有責備
[00:29:21.480 --> 00:29:24.520]  究竟今天如果上帝要寫信給我們的時候
[00:29:24.520 --> 00:29:26.760]  他們讚我的是什麼
[00:29:26.760 --> 00:29:30.040]  他責備我們的是什麼呢
[00:29:30.040 --> 00:29:31.480]  在這七間教會裡面
[00:29:31.480 --> 00:29:34.920]  除了仕美娜教會和飛拉鐵飛這兩間教會
[00:29:34.920 --> 00:29:37.560]  沒有被上帝責備
[00:29:37.560 --> 00:29:39.640]  但這兩間教會並不是有什麼出色
[00:29:39.640 --> 00:29:42.520]  因為他們在極度的逼迫和患難裡面
[00:29:42.520 --> 00:29:45.000]  上帝欣賞他們的就是因為他們能夠
[00:29:45.000 --> 00:29:46.520]  在這麼困苦的日子裡面
[00:29:46.520 --> 00:29:48.280]  不要向上帝發怨言
[00:29:48.280 --> 00:29:49.960]  他們仍然持守
[00:29:49.960 --> 00:29:52.600]  這樣就是他們得稱讚的地方
[00:29:52.600 --> 00:29:55.000]  而其餘那五間在發生什麼事
[00:29:55.000 --> 00:29:56.760]  已屈所教會被上帝指責
[00:29:56.760 --> 00:29:59.640]  他失去了他們起初的愛心
[00:29:59.640 --> 00:30:02.520]  今天你可能說千脈要求很高
[00:30:02.520 --> 00:30:03.480]  但我很想說
[00:30:03.480 --> 00:30:06.600]  如果千脈當初不是有一群很偉大的弟兄姊妹
[00:30:06.600 --> 00:30:09.160]  是絕對撐不起到今時今日
[00:30:09.160 --> 00:30:10.600]  頭十五年的時間
