
[00:00:00.000 --> 00:00:04.260]  第二次大戰,1942年
[00:18:35.760 --> 00:18:39.360]  在過去上個禮拜的主日
[00:18:39.360 --> 00:18:41.160]  我們讀出的經課
[00:18:41.160 --> 00:18:42.960]  就是《馬太》廿五章
[00:18:42.960 --> 00:18:45.960]  基督君王審判的主日
[00:18:45.960 --> 00:18:49.360]  審判日子不是按你所知的
[00:18:49.360 --> 00:18:54.560]  是按我們所行的
[00:18:54.560 --> 00:18:56.160]  我餓了
[00:18:56.160 --> 00:18:57.960]  你會給我喫
[00:18:57.960 --> 00:19:01.360]  你沒讓我喝
[00:19:01.360 --> 00:19:03.560]  我做客你沒留我住
[00:19:03.560 --> 00:19:04.960]  離開我
[00:19:04.960 --> 00:19:08.760]  這是行爲的問題
[00:19:08.760 --> 00:19:10.760]  是愛心的問題
[00:19:10.760 --> 00:19:13.560]  你說煮就煮
[00:19:13.560 --> 00:19:15.760]  是知識的問題
[00:19:15.760 --> 00:19:17.760]  沒有了行爲的
[00:19:17.760 --> 00:19:20.960]  愛心的信是沒用的
[00:19:20.960 --> 00:19:26.360]  在我上次講聖餐的時候看到
[00:19:26.360 --> 00:19:28.560]  以馬克思路上的例子
[00:19:28.560 --> 00:19:29.560]  讓我們知道
[00:19:29.560 --> 00:19:33.760]  上帝耶穌基督如何顯現
[00:19:33.760 --> 00:19:36.360]  就是當這兩個門徒
[00:19:36.360 --> 00:19:39.160]  留住陌生的客裏
[00:19:39.160 --> 00:19:40.560]  日以平息
[00:19:40.560 --> 00:19:42.760]  求你跟我住下吧
[00:19:42.760 --> 00:19:44.360]  分享食物的時候
[00:19:44.360 --> 00:19:47.760]  抹餅的時候就映出耶穌基督
[00:19:47.760 --> 00:19:48.960]  是愛心
[00:19:48.960 --> 00:19:50.360]  是實踐
[00:19:50.360 --> 00:19:54.960]  使耶穌的顯爲真實
[00:19:54.960 --> 00:19:58.160]  今年是馬丁路德改革運動
[00:19:58.160 --> 00:19:59.360]  五百週年紀念
[00:19:59.360 --> 00:20:02.760]  雖然今年是尾聲
[00:20:02.760 --> 00:20:06.760]  馬丁路德寫了很多著作
[00:20:06.760 --> 00:20:09.160]  1986年出版的美國版
[00:20:09.160 --> 00:20:12.560]  英文版的《路德選擇》
[00:20:12.560 --> 00:20:13.560]  是55集
[00:20:13.560 --> 00:20:16.360]  很大
[00:20:16.360 --> 00:20:18.960]  2009年的德文拉丁文的
[00:20:18.960 --> 00:20:23.960]  原文的威馬版的全集
[00:20:23.960 --> 00:20:29.360]  是120一卷
[00:20:29.360 --> 00:20:30.760]  路德
[00:20:30.760 --> 00:20:33.560]  路德他自己講的
[00:20:33.560 --> 00:20:36.360]  有兩卷的書
[00:20:36.360 --> 00:20:37.960]  很薄很薄的
[00:20:37.960 --> 00:20:41.160]  是他喜愛又最重要的
[00:20:41.160 --> 00:20:43.960]  第一本就是教導小朋友明白
[00:20:43.960 --> 00:20:45.560]  信仰的小文特
[00:20:45.560 --> 00:20:47.760]  1529年
[00:20:47.760 --> 00:20:49.960]  Small Catechism
[00:20:49.960 --> 00:20:51.160]  什麼叫做十佳
[00:20:51.160 --> 00:20:53.360]  什麼叫做信經
[00:20:53.360 --> 00:20:57.160]  什麼叫做諸土文
[00:20:57.160 --> 00:21:00.360]  很清楚講信仰
[00:21:00.360 --> 00:21:01.960]  另外一卷就是很薄的
[00:21:01.960 --> 00:21:04.760]  1520年的
[00:21:04.760 --> 00:21:06.960]  論基督的自由
[00:21:06.960 --> 00:21:08.960]  The Freedom of Christian Man
[00:21:08.960 --> 00:21:10.360]  他說是最重要的
[00:21:10.360 --> 00:21:12.760]  他是最喜愛的
[00:21:12.760 --> 00:21:15.360]  很薄
[00:21:15.360 --> 00:21:16.360]  基督徒的自由
[00:21:16.360 --> 00:21:17.760]  論基督徒的自由
[00:21:17.760 --> 00:21:19.560]  這一卷小書
[00:21:19.560 --> 00:21:21.760]  一開始有一段
[00:21:21.760 --> 00:21:23.560]  很有意思的說話
[00:21:23.560 --> 00:21:26.360]  很多德國的信義中的教會
[00:21:26.360 --> 00:21:29.760]  將這兩個說話刻在教會的牆壁
[00:21:29.760 --> 00:21:31.160]  他說基督徒是最自由的
[00:21:31.160 --> 00:21:35.560]  君王不受任何的宰制
[00:21:35.560 --> 00:21:38.560]  基督徒是最信從的僕人
[00:21:38.560 --> 00:21:39.960]  信服每一個人
[00:21:39.960 --> 00:21:44.160]  A Christian man is the most free lord of all
[00:21:44.160 --> 00:21:46.360]  and subject to none
[00:21:46.360 --> 00:21:50.760]  A Christian man is the most dutiful servant of all
[00:21:50.760 --> 00:21:53.960]  and subject to everyone
[00:21:53.960 --> 00:21:55.960]  這些說話很dialectic
[00:21:55.960 --> 00:21:57.560]  很辯證的
[00:21:57.560 --> 00:22:01.960]  但是將整個改革運動的精神
[00:22:01.960 --> 00:22:03.360]  信仰的精神
[00:22:03.360 --> 00:22:04.960]  福音的要義
[00:22:04.960 --> 00:22:08.160]  很清晰地講解
[00:22:08.160 --> 00:22:10.560]  最自由的君王是什麼呢
[00:22:10.560 --> 00:22:15.360]  就是連罪都不能夠剋制我們
[00:22:15.360 --> 00:22:16.360]  我們是最自由的
[00:22:16.360 --> 00:22:20.760]  當時的君王是軍權神獸是最自由的
[00:22:20.760 --> 00:22:24.560]  他的話就是法律的
[00:22:24.560 --> 00:22:27.160]  我們因爲信的緣故
[00:22:27.160 --> 00:22:29.960]  到神的面前
[00:22:29.960 --> 00:22:31.560]  靠耶穌
[00:22:31.560 --> 00:22:33.560]  拿到通行證
[00:22:33.560 --> 00:22:35.160]  因信而被清移
[00:22:35.160 --> 00:22:36.960]  最自由的君王
[00:22:36.960 --> 00:22:41.760]  同時是回應神的恩典
[00:22:41.760 --> 00:22:43.760]  對人要顯出愛心
[00:22:43.760 --> 00:22:49.360]  是最神伏的僕人
[00:22:49.360 --> 00:22:51.960]  而信只有在愛裏面
[00:22:51.960 --> 00:22:54.560]  保持活潑不動
[00:22:54.560 --> 00:22:55.760]  當我們充滿愛心
[00:22:55.760 --> 00:22:57.360]  關心其他人的需要
[00:22:57.360 --> 00:22:59.760]  即使我身體爲你而死的時候
[00:22:59.760 --> 00:23:05.360]  我們可以保持我們對神的信心
[00:23:05.360 --> 00:23:09.560]  憑信我們獲得基督奧體的身份證
[00:23:09.560 --> 00:23:14.160]  憑信我們往復那裏的通行證得到
[00:23:14.160 --> 00:23:15.560]  但回應上主的恩典
[00:23:15.560 --> 00:23:17.960]  我們要到人面前顯出愛心
[00:23:17.960 --> 00:23:19.560]  下法基督對世人說
[00:23:19.560 --> 00:23:23.160]  這是我身體爲你而死的
[00:23:23.160 --> 00:23:25.360]  思維主義正相反
[00:23:25.360 --> 00:23:26.160]  思維主義強調
[00:23:26.160 --> 00:23:28.560]  這是你的身體爲我所享用的
[00:23:28.560 --> 00:23:31.560]  This is your body taken by me
[00:23:31.560 --> 00:23:34.160]  旅遊公司爲了利潤
[00:23:34.160 --> 00:23:37.560]  讓司機超時工作
[00:23:37.560 --> 00:23:40.160]  因爲薪水不夠用
[00:23:40.160 --> 00:23:44.760]  以致疲倦產生交通意外
[00:23:44.760 --> 00:23:46.560]  工廠爲了省錢
[00:23:46.560 --> 00:23:48.760]  沒做足工人安全設施
[00:23:48.760 --> 00:23:51.960]  讓很多人因此受傷
[00:23:51.960 --> 00:23:53.960]  甚至沒了命
[00:23:53.960 --> 00:23:57.160]  造成很多孤兒寡婦
[00:23:57.160 --> 00:23:58.960]  色情文化行業
[00:23:58.960 --> 00:24:01.560]  更加密化了身體
[00:24:01.560 --> 00:24:03.760]  用商品來售賣
[00:24:03.760 --> 00:24:09.160]  但聖餐將藏於三一上帝的愛與共融
[00:24:09.160 --> 00:24:11.360]  借基督道成肉身的
[00:24:11.360 --> 00:24:15.360]  來到在歷史上的成就
[00:24:15.360 --> 00:24:18.960]  再借崇拜禮儀重演在眼前
[00:24:18.960 --> 00:24:22.560]  這是我身體爲你們寫的
[00:24:22.560 --> 00:24:25.560]  顛覆了世界的價值觀
[00:24:25.560 --> 00:24:26.960]  因爲聖餐
[00:24:26.960 --> 00:24:30.760]  我們重視這個城市的低端人口
[00:24:30.760 --> 00:24:34.360]  將林奇的燭光照亮我們的眼睛
[00:24:34.360 --> 00:24:35.360]  看清楚
[00:24:35.360 --> 00:24:36.960]  在至高之處
[00:24:36.960 --> 00:24:40.360]  猶如在外太空看地球
[00:24:40.360 --> 00:24:42.360]  地面無高端低端
[00:24:42.360 --> 00:24:43.960]  一切都是不同顏色
[00:24:43.960 --> 00:24:48.360]  不同圖案的平面
[00:24:48.360 --> 00:24:50.160]  在至高之處
[00:24:50.160 --> 00:24:52.560]  榮耀歸於上帝
[00:24:52.560 --> 00:24:54.360]  在最低的地上
[00:24:54.360 --> 00:24:58.760]  連率歸於被邊緣化的異鄉人
[00:24:58.760 --> 00:25:01.760]  我們求滿有連率的上主
[00:25:01.760 --> 00:25:05.360]  將這些人從塵土中
[00:25:05.360 --> 00:25:07.960]  來到舉字塵土舉起
[00:25:07.960 --> 00:25:11.560]  使他們信上付足
[00:25:11.560 --> 00:25:14.760]  基督餓馬槽成爲牧場之子
[00:25:14.760 --> 00:25:15.760]  見我們曉得
[00:25:15.760 --> 00:25:17.360]  簡樸
[00:25:17.360 --> 00:25:18.760]  可以充實
[00:25:18.760 --> 00:25:20.160]  卑微
[00:25:20.160 --> 00:25:22.560]  亦能顯揚尊貴
[00:25:22.560 --> 00:25:24.360]  人看來軟弱的聖嬰
[00:25:24.360 --> 00:25:28.360]  他招忠誠大能的救主
[00:25:28.360 --> 00:25:29.960]  在我們進行聖餐的時候
[00:25:29.960 --> 00:25:32.760]  有一句土文是這樣說的
[00:25:32.760 --> 00:25:34.560]  在基督祭司的職份裏面
[00:25:34.560 --> 00:25:35.560]  我們聯合在一起
[00:25:35.560 --> 00:25:38.960]  向你獻上這個祭禮
[00:25:38.960 --> 00:25:41.760]  每次領受聖餐的時候
[00:25:41.760 --> 00:25:43.760]  提升我們
[00:25:43.760 --> 00:25:45.160]  下伐基督
[00:25:45.160 --> 00:25:47.560]  聯合基督
[00:25:47.560 --> 00:25:49.360]  靠着基督
[00:25:49.360 --> 00:25:56.360]  向父呈獻這個祭禮
[00:25:56.360 --> 00:25:58.360]  我們要感謝爲祭
[00:25:58.360 --> 00:26:01.160]  過每天的生活
[00:26:01.160 --> 00:26:02.960]  我們行經時間
[00:26:02.960 --> 00:26:05.360]  把生命所結的果子
[00:26:05.360 --> 00:26:09.360]  予以呈獻向末日以顯現的基督
[00:26:09.360 --> 00:26:11.960]  這一點令我想起保羅
[00:26:11.960 --> 00:26:13.360]  保羅信耶穌之後
[00:26:13.360 --> 00:26:16.160]  他說看萬事都如粉土
[00:26:16.160 --> 00:26:18.160]  爲耶穌做基督
[00:26:18.160 --> 00:26:19.360]  向基督再來的時候
[00:26:19.360 --> 00:26:21.760]  呈獻禮物給他
[00:26:21.760 --> 00:26:24.160]  貼前第二章十九節怎麼說呢
[00:26:24.160 --> 00:26:25.960]  我們可以盼磨磨喜樂
[00:26:25.960 --> 00:26:28.960]  並所誇的冠冕是什麼呢
[00:26:28.960 --> 00:26:31.560]  豈不是我們主耶穌再來的時候
[00:26:31.560 --> 00:26:32.960]  你們在祂面前
[00:26:32.960 --> 00:26:35.160]  站立得住嗎
[00:26:35.160 --> 00:26:38.360]  因爲你就是我們的榮耀
[00:26:38.360 --> 00:26:40.960]  我們的喜樂
[00:26:40.960 --> 00:26:43.760]  什麼是保羅向耶穌再來的時候
[00:26:43.760 --> 00:26:48.760]  要呈獻給主的禮物呢
[00:26:48.760 --> 00:26:50.160]  就是你們
[00:26:50.160 --> 00:26:51.560]  就是教會
[00:26:51.560 --> 00:26:53.560]  就是祂結的果子
[00:26:53.560 --> 00:26:55.360]  就是我們教主學的學生
[00:26:55.360 --> 00:27:01.360]  你們團結導師幫助成長的青年人
[00:27:01.360 --> 00:27:03.160]  基督再來
[00:27:03.160 --> 00:27:06.560]  原文是描述一個王的
[00:27:06.560 --> 00:27:10.560]  來到他的屬土Paris
[00:27:10.560 --> 00:27:12.360]  當這個王來到屬土
[00:27:12.360 --> 00:27:14.760]  來到視察的時候
[00:27:14.760 --> 00:27:18.560]  那個城市就用最好的金銀珠寶
[00:27:18.560 --> 00:27:21.160]  做頂的冠冕
[00:27:21.160 --> 00:27:23.760]  來呈獻給這個王
[00:27:23.760 --> 00:27:26.360]  表示祂臣服、祂有王權
[00:27:26.360 --> 00:27:27.560]  而每個城市
[00:27:27.560 --> 00:27:29.560]  廣州也好、廈門也好
[00:27:29.560 --> 00:27:31.160]  或者香港來說是
[00:27:31.160 --> 00:27:33.960]  九龍塘、九龍城
[00:27:33.960 --> 00:27:36.160]  他們的這個區
[00:27:36.160 --> 00:27:40.360]  就會誇耀他們獻上的冠冕
[00:27:40.360 --> 00:27:42.160]  每個城市都是這樣的
[00:27:42.160 --> 00:27:44.360]  我們做最好的冠冕
[00:27:44.360 --> 00:27:46.560]  呈獻給王來視察我們的時候
[00:27:46.560 --> 00:27:49.760]  再來到我們的屬土看的時候
[00:27:49.760 --> 00:27:51.560]  基督再回來的時候
[00:27:51.560 --> 00:27:55.560]  就是祂重臨祂的屬土
[00:27:55.560 --> 00:27:57.960]  保羅要獻上的冠冕就是
[00:27:57.960 --> 00:28:00.160]  你們
[00:28:00.160 --> 00:28:01.960]  貼在教會的信徒
[00:28:01.960 --> 00:28:04.360]  就是保羅很辛苦
[00:28:04.360 --> 00:28:06.960]  來牧養這幫信徒
[00:28:06.960 --> 00:28:07.760]  爲了他們
[00:28:07.760 --> 00:28:10.160]  好像母親預養他們的孩子一樣
[00:28:10.160 --> 00:28:12.160]  爲了他們好像父親
[00:28:12.160 --> 00:28:15.560]  將所有都不避諱
[00:28:15.560 --> 00:28:17.160]  對他有益都教他們
[00:28:17.160 --> 00:28:19.760]  不隱藏的
[00:28:19.760 --> 00:28:21.760]  在上次講道結束的時候
[00:28:21.760 --> 00:28:24.360]  我記得提到一個故事
[00:28:24.360 --> 00:28:26.160]  就是多年前從芝加哥
[00:28:26.160 --> 00:28:28.560]  參加教育研討會
[00:28:28.560 --> 00:28:32.960]  講者是一個神學院宗教系的主任
[00:28:32.960 --> 00:28:36.960]  去到牧師講關於宗教教育的時候
[00:28:36.960 --> 00:28:38.160]  很大壓力
[00:28:38.160 --> 00:28:40.160]  他說他睡不着覺
[00:28:40.160 --> 00:28:43.960]  因爲他要在他面前站立得住
[00:28:43.960 --> 00:28:45.360]  就是不失禮
[00:28:45.360 --> 00:28:48.360]  就是在牧師聽衆的面前
[00:28:48.360 --> 00:28:49.960]  我要站立得住
[00:28:49.960 --> 00:28:52.360]  結果呢
[00:28:52.360 --> 00:28:54.360]  因爲壓力太大了
[00:28:54.360 --> 00:28:55.160]  睡不着覺
[00:28:55.160 --> 00:28:56.160]  他就祈禱
[00:28:56.160 --> 00:28:56.960]  神讓他看到
[00:28:56.960 --> 00:28:59.360]  你不是要站立得住
[00:28:59.360 --> 00:29:01.960]  你要用愛去服侍
[00:29:01.960 --> 00:29:08.360]  你以爲你表現要優越而不失禮
[00:29:08.360 --> 00:29:09.760]  是你的目的嗎
[00:29:09.760 --> 00:29:12.160]  你的目的應該是愛
[00:29:12.160 --> 00:29:14.960]  你愛這幫牧師傳道
[00:29:14.960 --> 00:29:18.160]  因爲你愛他們牧養的弟兄姐妹
[00:29:18.160 --> 00:29:19.160]  從此之後
[00:29:19.160 --> 00:29:23.360]  這個神學院的宗教系的主任
[00:29:23.360 --> 00:29:25.360]  如釋重負了
[00:29:25.360 --> 00:29:26.560]  在愛裏面
[00:29:26.560 --> 00:29:30.160]  我們不會懼怕
[00:29:30.160 --> 00:29:35.560]  祈報師Steve Jobs
[00:29:35.560 --> 00:29:36.760]  有一本傳記
[00:29:36.760 --> 00:29:41.760]  寫傳記的作者叫Walter Isaacson
[00:29:41.760 --> 00:29:43.560]  華萊爾塞遜
[00:29:43.560 --> 00:29:45.760]  他與他寫傳記的時候
[00:29:45.760 --> 00:29:48.160]  訪問了四十幾次
[00:29:48.160 --> 00:29:51.560]  最後一次就在他家的後花園進行
[00:29:51.560 --> 00:29:55.760]  那天是陽光普照的下午
[00:29:55.760 --> 00:30:00.160]  祈護師當時有點不舒服
[00:30:00.160 --> 00:30:05.360]  祈護師就將話題轉向宗教和死亡
[00:30:05.360 --> 00:30:07.360]  當問到他
[00:30:07.360 --> 00:30:09.760]  你是不是相信
[00:30:09.760 --> 00:30:12.760]  死後的生命呢
[00:30:12.760 --> 00:30:15.360]  你信不信呢
[00:30:15.360 --> 00:30:17.560]  他說:五十五十了
[00:30:17.560 --> 00:30:20.360]  這個是大的奧祕
[00:30:20.360 --> 00:30:22.760]  人永遠是不知道的
[00:30:22.760 --> 00:30:25.960]  但我希望不是生命結束
[00:30:25.960 --> 00:30:30.760]  就是將累積的智慧來到結束
[00:30:30.760 --> 00:30:32.960]  我願累積的智慧
[00:30:32.960 --> 00:30:34.960]  蘋果一二三四
[00:30:34.960 --> 00:30:38.160]  不會隨死亡歸於無尤
[00:30:38.160 --> 00:30:39.960]  可以永續
[00:30:39.960 --> 00:30:41.960]  但接着他就說
[00:30:41.960 --> 00:30:43.160]  停了一會
[00:30:43.160 --> 00:30:45.160]  可能真的好像開關制
[00:30:45.160 --> 00:30:48.160]  一按一下
[00:30:48.160 --> 00:30:51.160]  你就離開了
[00:30:51.160 --> 00:30:53.160]  接着他停了一會就笑了
[00:30:53.160 --> 00:30:55.360]  所以蘋果產品沒有開關制
[00:30:55.360 --> 00:30:56.360]  沒有按的
[00:30:56.360 --> 00:30:59.760]  是數的
[00:30:59.760 --> 00:31:03.960]  傳奇作者記述了祈護師在六歲的時候
[00:31:03.960 --> 00:31:04.960]  有一天
[00:31:04.960 --> 00:31:07.960]  他童年的鄰居知道他是收養回來的
[00:31:07.960 --> 00:31:09.160]  就告訴他
[00:31:09.160 --> 00:31:10.960]  你的父母遺棄你
[00:31:10.960 --> 00:31:12.960]  不想要你
[00:31:12.960 --> 00:31:18.160]  那時祈護師跑回家問他的養父養母
[00:31:18.160 --> 00:31:20.560]  養父養母很有智慧
[00:31:20.560 --> 00:31:21.760]  你是特別的
[00:31:21.760 --> 00:31:23.760]  You are special
[00:31:23.760 --> 00:31:25.960]  我們選上了你
[00:31:25.960 --> 00:31:28.760]  這件事令祈護師感到自己是與衆不同
[00:31:28.760 --> 00:31:30.760]  I am special
[00:31:30.760 --> 00:31:33.160]  我就在想
[00:31:33.160 --> 00:31:36.160]  會不會祈護師一生就要證明
[00:31:36.160 --> 00:31:38.560]  自己是與別不同的
[00:31:38.560 --> 00:31:40.360]  他追求完美追求卓越
[00:31:40.360 --> 00:31:45.160]  甚至諸多挑剔辱罵同時的平庸和不達標
[00:31:45.160 --> 00:31:49.360]  因爲他要證明自己是與衆不同
[00:31:49.360 --> 00:31:55.760]  用表現performance來肯定自己的價值
[00:31:55.760 --> 00:31:59.760]  但是保羅是怎樣呢
[00:31:59.760 --> 00:32:01.960]  保羅因爲基督的愛
[00:32:01.960 --> 00:32:03.760]  基督的救贖
[00:32:03.760 --> 00:32:05.760]  才感到自己的價值
[00:32:05.760 --> 00:32:11.560]  祂是愛我爲我社稷
[00:32:11.560 --> 00:32:14.160]  表現是會失手的
[00:32:14.160 --> 00:32:18.960]  表現令我們一生是成王成孔的
[00:32:18.960 --> 00:32:22.960]  我們的良心久不久就提起我們的失敗
[00:32:22.960 --> 00:32:25.760]  我們的懊悔我們的羞辱
[00:32:25.760 --> 00:32:29.160]  而撒旦以藉此攻擊我們
[00:32:29.160 --> 00:32:31.960]  甚至以我們放棄信仰
[00:32:31.960 --> 00:32:33.960]  覺得上帝不理我們
[00:32:33.960 --> 00:32:35.960]  但是聖餐
[00:32:35.960 --> 00:32:38.960]  基督見我們紀念祂所爲我們做的一切
[00:32:38.960 --> 00:32:40.960]  是提起
[00:32:40.960 --> 00:32:42.960]  放到當下到父的面前
[00:32:42.960 --> 00:32:44.360]  這個是確據
[00:32:44.360 --> 00:32:46.360]  赦罪的確據
[00:32:46.360 --> 00:32:49.160]  我們不再成王成孔
[00:32:49.160 --> 00:32:52.360]  在基督裏面我們已經不被定罪
[00:32:52.360 --> 00:32:54.560]  是最自由的君王
[00:32:54.560 --> 00:32:58.160]  之後我們一生無所牽掛
[00:32:58.160 --> 00:33:00.960]  專心一致以感恩爲祭
[00:33:00.960 --> 00:33:05.160]  以愛心作衆人的服役 回應上帝的愛
[00:33:05.160 --> 00:33:08.560]  當萬王的王再來的時候
[00:33:08.560 --> 00:33:11.160]  我們對他獻上冠冕
[00:33:11.160 --> 00:33:13.560]  這是我們給基督的禮物
[00:33:13.560 --> 00:33:16.760]  因爲他首先將自己的生命
[00:33:16.760 --> 00:33:20.160]  獻給我們作爲禮物
[00:33:20.160 --> 00:33:21.960]  這個禮物使我們得着永生
[00:33:21.960 --> 00:33:23.160]  不被罪過控訴
[00:33:23.160 --> 00:33:24.960]  成爲最自由的君王
[00:33:24.960 --> 00:33:27.360]  不受任何的宰制
[00:33:27.360 --> 00:33:29.360]  但願我們以感恩爲祭
[00:33:29.360 --> 00:33:30.960]  以感恩爲僕人
[00:33:30.960 --> 00:33:32.560]  回應上帝的愛
[00:33:32.560 --> 00:33:34.560]  服侍有需要的人
[00:33:34.560 --> 00:33:36.560]  阿彌陀佛
