
[00:00:00.000 --> 00:00:03.340]  有時要出去報道
[00:15:01.960 --> 00:15:03.960]  讓我們感受到
[00:15:03.960 --> 00:15:06.960]  神是在帶領著我們
[00:15:06.960 --> 00:15:07.960]  你留意一下
[00:15:07.960 --> 00:15:09.960]  這一群十二個門徒
[00:15:09.960 --> 00:15:12.960]  他們都不是很出眾的人
[00:15:12.960 --> 00:15:13.960]  不是受了很多教育
[00:15:13.960 --> 00:15:15.960]  甚至是很平凡
[00:15:15.960 --> 00:15:16.960]  有些沒有錢
[00:15:16.960 --> 00:15:17.960]  沒有學問
[00:15:17.960 --> 00:15:18.960]  沒有地位
[00:15:18.960 --> 00:15:20.960]  但耶穌都是這樣使用他們
[00:15:20.960 --> 00:15:22.960]  揀選他們
[00:15:22.960 --> 00:15:23.960]  賜給他們權柄
[00:15:23.960 --> 00:15:24.960]  就出去
[00:15:24.960 --> 00:15:28.960]  他們能夠有能力趕鬼
[00:15:28.960 --> 00:15:30.960]  醫治病症
[00:15:30.960 --> 00:15:31.960]  宣講天國的福音
[00:15:31.960 --> 00:15:34.960]  好像耶穌所說的一樣
[00:15:34.960 --> 00:15:36.960]  今天只要你願意的時候
[00:15:36.960 --> 00:15:38.960]  成功的見證
[00:15:38.960 --> 00:15:40.960]  是靠著聖靈的大能
[00:15:40.960 --> 00:15:42.960]  單單分享耶穌基督的愛
[00:15:42.960 --> 00:15:45.960]  並且將結果交託給神
[00:15:45.960 --> 00:15:47.960]  只要你願意的時候
[00:15:47.960 --> 00:15:49.960]  神就一定會撐著你
[00:15:49.960 --> 00:15:51.960]  帶著你一起出去
[00:15:51.960 --> 00:15:52.960]  你願意嗎
[00:15:52.960 --> 00:15:55.960]  所以到最後
[00:15:55.960 --> 00:15:57.960]  很想和大家分享
[00:15:57.960 --> 00:15:58.960]  今天我們傳福音
[00:15:58.960 --> 00:16:02.960]  不只是福音福公報的工作
[00:16:02.960 --> 00:16:05.960]  不只是我們負責帶領弟兄姊妹的工作
[00:16:05.960 --> 00:16:09.960]  不是我們部分有恩賜的人所參與
[00:16:09.960 --> 00:16:11.960]  不只是年輕人所參與
[00:16:11.960 --> 00:16:14.960]  而是挑戰我們每一個人
[00:16:14.960 --> 00:16:17.960]  在我們生活的崗位裡面
[00:16:17.960 --> 00:16:19.960]  都可以參與到的東西
[00:16:19.960 --> 00:16:20.960]  傳福音
[00:16:20.960 --> 00:16:22.960]  不只是過去一個禮拜教會定
[00:16:22.960 --> 00:16:25.960]  傳福音周才是傳福音
[00:16:25.960 --> 00:16:27.960]  傳福音是我們一生的事
[00:16:27.960 --> 00:16:30.960]  傳福音不是硬銷我們的信仰
[00:16:30.960 --> 00:16:32.960]  而是生命的見證
[00:16:32.960 --> 00:16:35.960]  和生命的陪伴
[00:16:35.960 --> 00:16:37.960]  傳福音不是一個事工
[00:16:37.960 --> 00:16:38.960]  不是一個任務
[00:16:38.960 --> 00:16:41.960]  是我們的生活態度
[00:16:41.960 --> 00:16:44.960]  我們原來和別人接觸相處的時候
[00:16:44.960 --> 00:16:46.960]  我們就很想將這個福音
[00:16:46.960 --> 00:16:49.960]  分享給其他人
[00:16:49.960 --> 00:16:51.960]  你願意嗎
[00:16:51.960 --> 00:16:54.960]  弟兄姊妹我們一起安靜
[00:16:58.960 --> 00:16:59.960]  我們去祈禱
[00:16:59.960 --> 00:17:03.960]  為自己去祈禱
[00:17:03.960 --> 00:17:07.960]  求神去激動我們
[00:17:07.960 --> 00:17:10.960]  讓我們看到身邊有什麼人
[00:17:10.960 --> 00:17:14.960]  他們仍然是很需要福音的
[00:17:14.960 --> 00:17:15.960]  為自己去祈禱
[00:17:15.960 --> 00:17:16.960]  求神帶領你
[00:17:16.960 --> 00:17:37.960]  怎樣將福音傳給那些人
[00:17:37.960 --> 00:17:41.960]  我們一起祈禱
[00:17:41.960 --> 00:17:46.960]  秋天保佑上帝我們再一次多謝祢
[00:17:46.960 --> 00:17:50.960]  因為祢讓我們成為祢寶貴的兒女
[00:17:50.960 --> 00:17:52.960]  同樣今日神祢也呼召我們
[00:17:52.960 --> 00:17:56.960]  每一個作為主祢的門徒
[00:17:56.960 --> 00:17:58.960]  差遣我們出去
[00:17:58.960 --> 00:18:00.960]  神太有時我們會害怕
[00:18:00.960 --> 00:18:03.960]  有時我們不知道怎麼辦
[00:18:03.960 --> 00:18:06.960]  但聖靈求祢激動我們的心
[00:18:06.960 --> 00:18:10.960]  讓我們願意為自己去禱告
[00:18:10.960 --> 00:18:12.960]  預備好我們自己
[00:18:12.960 --> 00:18:16.960]  求聖靈真是撐著我們
[00:18:16.960 --> 00:18:18.960]  讓我們有力量 勇氣
[00:18:18.960 --> 00:18:23.960]  和身邊的人分享神的愛
[00:18:23.960 --> 00:18:26.960]  神求祢擊碎魔鬼撒旦
[00:18:26.960 --> 00:18:28.960]  在我們心裏的搞擾
[00:18:28.960 --> 00:18:31.960]  因為魔鬼不想我們去傳福音
[00:18:31.960 --> 00:18:37.960]  但神求祢讓我們勇於承擔這個使命
[00:18:37.960 --> 00:18:42.960]  勇於進入戰場裡為主祢去得人
[00:18:42.960 --> 00:18:43.960]  聽我們的祈禱
[00:18:43.960 --> 00:18:45.960]  奉耶穌基督的聖名求
[00:18:45.960 --> 00:18:46.960]  阿門
