
[00:00:00.000 --> 00:00:04.020]  各位梁法堂的弟兄姊妹及各位朋友 平安
[00:19:12.220 --> 00:19:14.740]  於是就鼓勵教會說
[00:19:14.740 --> 00:19:17.380]  當時在教會裏面都是星期天
[00:19:17.380 --> 00:19:19.460]  崇拜用一次那個禮拜堂
[00:19:19.460 --> 00:19:21.060]  一個多小時
[00:19:21.060 --> 00:19:22.660]  香港地價這麼貴
[00:19:22.660 --> 00:19:26.020]  你的地方一個禮拜
[00:19:26.020 --> 00:19:28.620]  才用一個半小時是不是浪費一點呢?
[00:19:28.620 --> 00:19:30.620]  我說教會是不是可以有更多的地方
[00:19:30.620 --> 00:19:34.540]  可以讓其他人能夠使用呢?
[00:19:34.540 --> 00:19:37.620]  講完之後有一位姐妹就跟我說
[00:19:37.620 --> 00:19:39.620]  她說其實我有一個夢想
[00:19:39.620 --> 00:19:42.420]  我和我先生都做餐飲業的
[00:19:42.420 --> 00:19:44.060]  有這樣的經驗的
[00:19:44.060 --> 00:19:48.380]  就很想開一間餐廳能夠服侍社區的人
[00:19:48.380 --> 00:19:51.380]  如果教會有這樣的地方就好了
[00:19:51.380 --> 00:19:53.340]  後來知道我們中華基督教會
[00:19:53.340 --> 00:19:55.620]  也有一間教堂有這樣的地方
[00:19:55.620 --> 00:19:57.940]  就嘗試聯絡過牧師
[00:19:57.940 --> 00:20:00.660]  牧師就說好啊大家談一下
[00:20:00.660 --> 00:20:04.940]  於是就由2018年談到最近
[00:20:04.940 --> 00:20:07.260]  因為中間有疫情
[00:20:07.260 --> 00:20:12.020]  終於在一個星期前就正式開張
[00:20:12.020 --> 00:20:13.500]  然後之前就事業了
[00:20:13.500 --> 00:20:15.660]  已經是變成了一間餐廳
[00:20:15.660 --> 00:20:18.660]  然後就服侍周圍的人
[00:20:18.660 --> 00:20:20.180]  他有邀請我
[00:20:20.180 --> 00:20:22.500]  因為我好像做了一個中間人
[00:20:22.500 --> 00:20:26.860]  就跟當時在場的人說
[00:20:26.860 --> 00:20:28.860]  教會開一間餐廳
[00:20:28.860 --> 00:20:31.340]  在一個教會大樓裏面
[00:20:31.340 --> 00:20:34.660]  我希望這間餐廳能夠與別不同
[00:20:34.660 --> 00:20:37.860]  能夠社區的人都喜歡來到
[00:20:37.860 --> 00:20:40.700]  除了吃的東西要健康一點之外
[00:20:40.700 --> 00:20:44.620]  我希望教會能夠提供多一點空間
[00:20:44.620 --> 00:20:47.300]  因為我們去吃東西的時候
[00:20:47.300 --> 00:20:50.460]  很多時候都說一個半小時一定要走
[00:20:50.460 --> 00:20:53.100]  第二就是我和太太去吃東西一定是
[00:20:53.100 --> 00:20:54.660]  A4桌 什麼叫A4桌呢?
[00:20:54.660 --> 00:20:57.780]  一張桌子只有A4紙那麼大 我們叫他做A4桌
[00:20:57.780 --> 00:21:00.020]  兩個人吃完就要走了
[00:21:00.020 --> 00:21:04.100]  我希望教會能夠對人好像一個人一樣
[00:21:04.100 --> 00:21:08.740]  給地方大家坐下來慢慢吃東西 聊聊天
[00:21:08.740 --> 00:21:11.220]  這樣的話我覺得那個就是一個
[00:21:11.220 --> 00:21:14.900]  教會能夠表達到對人一種關懷
[00:21:14.900 --> 00:21:17.220]  其實本身就是一個福音
[00:21:17.220 --> 00:21:20.380]  我希望這間餐廳能夠做到
[00:21:20.380 --> 00:21:21.940]  其實在我們生命裏面都是
[00:21:21.940 --> 00:21:23.380]  可能我們有些東西
[00:21:23.380 --> 00:21:25.620]  你發覺其他人沒有的
[00:21:25.620 --> 00:21:28.300]  你能不能夠與他分享呢?
[00:21:28.300 --> 00:21:30.620]  這個福音是一個分享的福音
[00:21:30.620 --> 00:21:32.860]  當我們見到耶穌基督
[00:21:32.860 --> 00:21:34.060]  祂來到這個世界上
[00:21:34.060 --> 00:21:37.100]  與我們分享上主的生命的時候
[00:21:37.100 --> 00:21:38.780]  當我們又願意與其他人
[00:21:38.780 --> 00:21:40.500]  分享我們生命的時候
[00:21:40.500 --> 00:21:44.100]  這個福音就變成了一個全球的福音
[00:21:44.100 --> 00:21:48.620]  我們現在說我們這個世界越來越好
[00:21:48.620 --> 00:21:49.660]  有人這樣說
[00:21:49.660 --> 00:21:51.380]  因為我們是全球化
[00:21:51.380 --> 00:21:53.660]  全世界都可以做生意
[00:21:53.660 --> 00:21:56.060]  有人說我們更加自由
[00:21:56.060 --> 00:21:57.340]  不受束縛
[00:21:57.340 --> 00:21:59.460]  工作更加多元化
[00:21:59.460 --> 00:22:00.540]  沒錯是的
[00:22:00.540 --> 00:22:02.980]  這個叫做高端的全球化
[00:22:02.980 --> 00:22:06.020]  我們同事面對著一個低端的全球化
[00:22:06.020 --> 00:22:07.220]  是什麼呢?
[00:22:07.220 --> 00:22:08.820]  就是你拿著一部手機
[00:22:08.820 --> 00:22:10.020]  然後要你送餐
[00:22:10.020 --> 00:22:11.300]  那去哪裡呢?
[00:22:11.300 --> 00:22:12.420]  那你接著就要去的了
[00:22:12.420 --> 00:22:13.900]  什麼時候去到呢?
[00:22:13.900 --> 00:22:15.260]  它會跟你計算的
[00:22:15.260 --> 00:22:17.660]  如果你一過的時候它就扣你分
[00:22:17.660 --> 00:22:18.860]  再扣多幾次的話
[00:22:18.860 --> 00:22:21.220]  那就不會再派給你任務了
[00:22:21.220 --> 00:22:23.660]  接著你就會變成失業了
[00:22:23.660 --> 00:22:26.980]  這個就是我們低端全球化的時代
[00:22:26.980 --> 00:22:32.140]  我們面對著一個可能越來越不人性的社會
[00:22:32.140 --> 00:22:36.420]  我們能不能夠使它更有人性的一面呢?
[00:22:36.420 --> 00:22:40.420]  在結束我們這個崇拜的時候
[00:22:40.420 --> 00:22:42.940]  我就跟大家分享
[00:22:42.940 --> 00:22:46.340]  我今天寫的一首打油詩
[00:22:46.340 --> 00:22:48.540]  不知道是不是叫打油詩
[00:22:48.540 --> 00:22:53.660]  那就是將今天說的濃縮變成一首打油詩
[00:22:53.660 --> 00:22:55.660]  跟大家分享一下
[00:22:55.660 --> 00:22:57.860]  奧古斯都當皇帝
[00:22:57.860 --> 00:22:59.860]  登記戶籍遂可齊
[00:22:59.860 --> 00:23:01.860]  壓迫從來靠武力
[00:23:01.860 --> 00:23:03.860]  帝國和平敢養泥
[00:23:03.860 --> 00:23:05.860]  若塞葵同瑪利亞
[00:23:05.860 --> 00:23:07.860]  千山萬水要返歸
[00:23:07.860 --> 00:23:09.860]  巴黎行城全踏破
[00:23:09.860 --> 00:23:11.860]  無處容身卻悲淒
[00:23:11.860 --> 00:23:14.060]  馬槽強作暫居處
[00:23:14.060 --> 00:23:16.060]  嬰兒誕生報包賣
[00:23:16.060 --> 00:23:18.260]  拿撒勒城中長大
[00:23:18.260 --> 00:23:20.260]  其時眼光好難捱
[00:23:20.260 --> 00:23:22.260]  三十二立全神國
[00:23:22.260 --> 00:23:24.260]  貧苦大眾有靠賴
[00:23:24.260 --> 00:23:26.260]  秘魯獲悉失明見
[00:23:26.260 --> 00:23:28.260]  受壓迫者自由哂
[00:23:28.260 --> 00:23:30.260]  上主國道以臨然
[00:23:30.260 --> 00:23:32.260]  普世寬騰新世界
[00:23:32.260 --> 00:23:34.260]  願我們藉著這個福音
[00:23:34.260 --> 00:23:36.260]  踏入一個新世界裏面
[00:23:36.260 --> 00:23:37.660]  願上帝賜福大家
[00:23:37.660 --> 00:23:39.660]  聖心所願
