
[00:00:00.000 --> 00:00:07.080]  很感恩再一次有機會和大家分享神的說話
[00:27:11.240 --> 00:27:12.720]  因為你信了耶穌
[00:27:12.720 --> 00:27:16.600]  你就一定有這些有福的確句
[00:27:16.600 --> 00:27:19.200]  真正的問題就是
[00:27:19.200 --> 00:27:23.480]  你有了這些有福的確句之後
[00:27:23.480 --> 00:27:27.240]  你應該怎樣去生活呢?
[00:27:27.240 --> 00:27:30.480]  有一位我認識的弟兄
[00:27:30.480 --> 00:27:35.000]  他曾經是一家上市公司的行政總裁
[00:27:35.000 --> 00:27:39.240]  但是他卻選擇離開那家公司
[00:27:39.240 --> 00:27:41.840]  在四十多歲的時候
[00:27:41.840 --> 00:27:46.240]  他踏入了其實對他來說
[00:27:46.240 --> 00:27:49.560]  是一個很陌生的社福界
[00:27:49.560 --> 00:27:53.200]  他是去做一些扶貧的工作
[00:27:53.200 --> 00:27:54.600]  為什麼呢?
[00:27:54.600 --> 00:27:58.040]  他跟他身邊的人說
[00:27:58.040 --> 00:28:00.720]  因為他這樣做
[00:28:00.720 --> 00:28:04.800]  他是走在上帝的旨意當中
[00:28:04.800 --> 00:28:07.440]  他是資訊科技出身的
[00:28:07.440 --> 00:28:13.200]  他創立了一個叫做「有機上網」
[00:28:13.200 --> 00:28:16.480]  是一個這樣的機構
[00:28:16.480 --> 00:28:21.680]  為四十萬貧窮的孩子
[00:28:21.680 --> 00:28:26.880]  是去提供電腦、提供網絡服務
[00:28:26.880 --> 00:28:30.640]  你說四十萬的貧窮孩子
[00:28:30.640 --> 00:28:32.760]  他需要很多資源
[00:28:32.760 --> 00:28:35.320]  那他的資源究竟從哪裡來的?
[00:28:35.320 --> 00:28:38.680]  哪裡有錢去做這些事情呢?
[00:28:38.680 --> 00:28:40.840]  他就說
[00:28:40.840 --> 00:28:45.920]  如果一個人是信服神的旨意
[00:28:45.920 --> 00:28:48.640]  他就是信服神的旨意
[00:28:48.640 --> 00:28:54.400]  那神自然就會供應資源給他
[00:28:54.400 --> 00:28:57.720]  他還在理工大學那裡
[00:28:57.720 --> 00:29:03.320]  推動一些學生去到柬埔寨那裡去教學
[00:29:03.320 --> 00:29:06.880]  將這個「有機上網」這個理念
[00:29:06.880 --> 00:29:12.200]  帶到給柬埔寨那些貧窮的村落
[00:29:12.200 --> 00:29:14.520]  他說最重要的就是
[00:29:14.520 --> 00:29:19.240]  當你做每一件事 你的動機
[00:29:19.240 --> 00:29:25.920]  你的推動力都是從神而來的時候
[00:29:25.920 --> 00:29:28.880]  那你做的那些事情
[00:29:28.880 --> 00:29:34.000]  你就會做得更加有力
[00:29:34.000 --> 00:29:38.200]  因為你是清楚知道這個是神的心意
[00:29:38.200 --> 00:29:43.440]  並且神是會供應資源給你 是這樣做的
[00:29:43.440 --> 00:29:46.520]  所以回到剛才我問的問題
[00:29:46.520 --> 00:29:50.000]  有了這幾個有福的確據之後
[00:29:50.000 --> 00:29:53.080]  應該怎樣生活呢?
[00:29:53.080 --> 00:29:58.320]  我覺得就應該好像這位弟兄那樣
[00:29:58.320 --> 00:30:02.640]  去活出一個謙卑、信服
[00:30:02.640 --> 00:30:08.400]  以及以愛去服侍的生活
[00:30:08.400 --> 00:30:12.120]  讓我們低頭 我們一起抱高
[00:30:12.120 --> 00:30:14.760]  親愛的恩主 我們感謝你
[00:30:14.760 --> 00:30:22.760]  感謝你因為你給了很多有福的確據給我們
[00:30:22.760 --> 00:30:25.080]  你藉著你自己的話語
[00:30:25.080 --> 00:30:31.400]  讓我們能夠抓緊你的英去
[00:30:31.400 --> 00:30:34.760]  我們求主你幫助我們每一個
[00:30:34.760 --> 00:30:38.600]  可以謙卑、信服
[00:30:38.600 --> 00:30:42.520]  去活出一個以主你的愛
[00:30:42.520 --> 00:30:46.080]  去服侍其他人的生活
[00:30:46.080 --> 00:30:48.600]  我們不是為自己而活
[00:30:48.600 --> 00:30:51.120]  我們是為主你而活
[00:30:51.120 --> 00:30:55.240]  並且我們是為主你的愛的緣故
[00:30:55.240 --> 00:30:58.200]  我們去幫助我們身邊的人
[00:30:58.200 --> 00:31:00.880]  求主你加添力量給我們
[00:31:00.880 --> 00:31:02.840]  多謝你聽我們的祈禱
[00:31:02.840 --> 00:31:06.080]  奉耶穌基督聖名祈求
[00:31:06.080 --> 00:31:06.520]  阿們
