
[00:00:00.000 --> 00:00:03.200]  我在此恭祝大家新年蒙恩
[00:24:05.740 --> 00:24:08.380]  希望大家一起去思考
[00:24:08.380 --> 00:24:12.860]  「他看見彼得約翰將要進殿
[00:24:12.860 --> 00:24:14.860]  就求他們周濟
[00:24:14.860 --> 00:24:17.180]  彼得約翰定徵看他
[00:24:17.180 --> 00:24:19.500]  彼得說:你看我們
[00:24:19.500 --> 00:24:22.060]  那人就留意看他們
[00:24:22.060 --> 00:24:23.820]  只望得著什麼
[00:24:23.820 --> 00:24:26.140]  彼得說:金和銀我都沒有
[00:24:26.140 --> 00:24:27.820]  只把我所有給你
[00:24:27.820 --> 00:24:30.380]  我奉拿撒勒人耶穌的名
[00:24:30.380 --> 00:24:32.540]  叫你起來行走」
[00:24:32.540 --> 00:24:34.620]  我相信大家或多或少
[00:24:34.620 --> 00:24:37.900]  對這段故事都是熟悉的
[00:24:37.900 --> 00:24:39.900]  經文裏面告訴我們
[00:24:39.900 --> 00:24:41.740]  有一次有一天
[00:24:41.740 --> 00:24:45.820]  彼得和約翰要去聖殿去敬拜
[00:24:45.820 --> 00:24:48.380]  經過一個地方就是美門
[00:24:48.380 --> 00:24:52.540]  在美門有一位瘸腿的朋友
[00:24:52.540 --> 00:24:54.540]  在那裏討飯
[00:24:54.540 --> 00:24:56.300]  在那裏行乞
[00:24:56.300 --> 00:24:59.420]  就是這樣
[00:24:59.420 --> 00:25:05.900]  彼得和約翰看見這位瘸腿的朋友
[00:25:05.900 --> 00:25:07.660]  他看見
[00:25:07.660 --> 00:25:10.140]  又說到這位瘸腿的人
[00:25:10.140 --> 00:25:16.620]  看見彼得和約翰彼此之間有一個交流
[00:25:16.620 --> 00:25:20.140]  而這位瘸腿的朋友
[00:25:20.140 --> 00:25:22.700]  就是求他們周濟
[00:25:22.700 --> 00:25:26.620]  這也是他慣常的動作
[00:25:26.620 --> 00:25:31.740]  有人經過就求他周濟一下自己
[00:25:31.740 --> 00:25:33.340]  但很奇怪
[00:25:33.340 --> 00:25:37.740]  彼得和約翰定睛看他
[00:25:37.740 --> 00:25:40.860]  接著彼得就叫他回頭
[00:25:40.860 --> 00:25:45.900]  「喂!你看看我」
[00:25:45.900 --> 00:25:50.460]  彼得和約翰的定睛看
[00:25:50.460 --> 00:25:55.340]  原來文字的意思就是有一種形式
[00:25:55.340 --> 00:26:02.140]  一種深深的注目在他身上
[00:26:02.140 --> 00:26:05.180]  而彼得就邀請他
[00:26:05.180 --> 00:26:07.340]  「喂!你看看我」
[00:26:07.340 --> 00:26:12.380]  好像也是叫他看清楚一下自己是誰
[00:26:12.380 --> 00:26:15.340]  看看我們是什麼人
[00:26:15.340 --> 00:26:19.180]  當然我小時候就會想起這段經文
[00:26:19.180 --> 00:26:24.220]  他是不是想這個瘸腿的人知難而退呢
[00:26:24.220 --> 00:26:27.100]  因為看一看就知道什麼都沒有
[00:26:27.100 --> 00:26:29.500]  問他黑也是傻的
[00:26:29.500 --> 00:26:31.740]  還是閉嘴吧
[00:26:31.740 --> 00:26:34.220]  但就發覺原來不是這樣
[00:26:34.220 --> 00:26:37.180]  當這個瘸腿的朋友
[00:26:37.180 --> 00:26:41.180]  真的注目望彼得和約翰之後
[00:26:41.180 --> 00:26:43.420]  他有一個什麼轉變呢
[00:26:43.420 --> 00:26:45.820]  經文沒有說清楚他有什麼轉變
[00:26:45.820 --> 00:26:48.060]  不過他怎樣說呢
[00:26:48.060 --> 00:26:51.260]  他說「只望得著神魔」
[00:26:51.260 --> 00:26:55.020]  彷彿這個時候這個瘸腿的人
[00:26:55.020 --> 00:27:00.940]  想得到的東西已經不再是討飯這件事
[00:27:00.940 --> 00:27:04.060]  是想得到一些另外的東西
[00:27:04.060 --> 00:27:06.140]  就在這個時候彼得就和他說
[00:27:06.140 --> 00:27:09.420]  「我沒有那些金銀
[00:27:09.420 --> 00:27:11.820]  世上覺得很重要的事情
[00:27:11.820 --> 00:27:12.860]  我都沒有
[00:27:12.860 --> 00:27:14.620]  但我有一樣最好的東西
[00:27:14.620 --> 00:27:16.220]  我想和你分享
[00:27:16.220 --> 00:27:20.380]  就是拿撒勒人耶穌的好消息
[00:27:20.380 --> 00:27:26.860]  祂會叫你起來行走
[00:27:26.860 --> 00:27:28.380]  金和銀
[00:27:28.380 --> 00:27:29.580]  名利
[00:27:29.580 --> 00:27:30.860]  權勢
[00:27:30.860 --> 00:27:32.060]  我都沒有
[00:27:32.060 --> 00:27:34.300]  但我有一份自保
[00:27:34.300 --> 00:27:37.340]  就是耶穌基督
[00:27:37.340 --> 00:27:40.220]  在1872年的時候
[00:27:40.220 --> 00:27:45.660]  第一批少年人去到美國留學之前的時候
[00:27:45.660 --> 00:27:50.620]  中國駐美鑫差大臣容宏
[00:27:50.620 --> 00:27:55.580]  容宏就向康乃爾迪格州的教育局
[00:27:55.580 --> 00:27:57.900]  提出這個請求
[00:27:57.900 --> 00:28:01.980]  我們有一班年青人將會來到美國
[00:28:01.980 --> 00:28:05.660]  你可不可以幫一下我們
[00:28:05.660 --> 00:28:07.100]  就是這樣
[00:28:07.100 --> 00:28:08.860]  這個教育局
[00:28:08.860 --> 00:28:12.700]  就鼓勵當地的一些人民
[00:28:12.700 --> 00:28:15.420]  去做一些收寄養的家庭
[00:28:15.420 --> 00:28:17.820]  去幫助這班少年人
[00:28:17.820 --> 00:28:21.260]  就是這樣有百多個這樣的家庭
[00:28:21.260 --> 00:28:24.860]  去回應這個要求
[00:28:24.860 --> 00:28:29.980]  當時接待詹天佑的家庭叫做
[00:28:29.980 --> 00:28:33.260]  洛索布的鄺麗家庭
[00:28:33.260 --> 00:28:40.220]  他接待了詹天佑和他的同學歐陽庚
[00:28:40.220 --> 00:28:44.860]  在當中他們用愛心鼓勵
[00:28:44.860 --> 00:28:51.180]  照顧、指導讓詹天佑完成了中學的課程
[00:28:51.180 --> 00:28:54.780]  名列前茅考入耶魯大學
[00:28:54.780 --> 00:28:59.660]  也用優異的成績得到土木工程的學位
[00:28:59.660 --> 00:29:01.660]  更重要的
[00:29:01.660 --> 00:29:05.580]  就是在詹天佑成長的過程中
[00:29:05.580 --> 00:29:13.660]  洛索布的家庭將福音的好消息送給詹天佑
[00:29:13.660 --> 00:29:18.300]  在中學期間他已經決志信主
[00:29:18.300 --> 00:29:23.420]  接受水禮加入教會
[00:29:23.420 --> 00:29:28.380]  在螢光幕前的弟兄姊妹
[00:29:28.380 --> 00:29:32.860]  我不知道你會不會想一下
[00:29:32.860 --> 00:29:40.140]  為什麼你已經移民去了海外生活
[00:29:40.140 --> 00:29:42.620]  我知道有些弟兄姊妹
[00:29:42.620 --> 00:29:46.460]  你不是在香港生活的
[00:29:46.460 --> 00:29:51.340]  你移居去了海外生活
[00:29:51.340 --> 00:29:54.060]  我據說
[00:29:54.060 --> 00:29:56.140]  香港就快會有
[00:29:56.140 --> 00:29:57.020]  不是就快
[00:29:57.020 --> 00:29:59.020]  其實現在也有
[00:29:59.020 --> 00:30:02.060]  想著會移民去你的國家
[00:30:02.060 --> 00:30:05.740]  去你的城市
[00:30:05.740 --> 00:30:07.420]  你會不會想一下
[00:30:07.420 --> 00:30:13.500]  其實上帝讓你在那個國家在那個城市
[00:30:13.500 --> 00:30:17.020]  你有你的使命
[00:30:17.020 --> 00:30:21.820]  好像當日洛索布家庭一樣
[00:30:21.820 --> 00:30:26.300]  他們就很單純很簡單
[00:30:26.300 --> 00:30:31.100]  既然有一班人生路不熟的一班少年人
[00:30:31.100 --> 00:30:33.420]  要來到我的家園
[00:30:33.420 --> 00:30:36.140]  來到我的城市裡面
[00:30:36.140 --> 00:30:41.740]  我為什麼不好好照顧他們呢?
[00:30:41.740 --> 00:30:43.740]  更加重要的
[00:30:43.740 --> 00:30:49.340]  他們就是將福音傳給他們
[00:30:49.340 --> 00:30:50.860]  可能你也會想
[00:30:50.860 --> 00:30:53.340]  縱然我不是那麼偉大
[00:30:53.340 --> 00:30:55.740]  我又沒有移居海外
[00:30:55.740 --> 00:30:59.980]  我只是在社會當中有一個小角色
[00:30:59.980 --> 00:31:03.660]  是的 弟兄姊妹
[00:31:03.660 --> 00:31:07.580]  當我們能夠在最細微的事上面
[00:31:07.580 --> 00:31:10.620]  能夠活出神的旨意
[00:31:10.620 --> 00:31:17.580]  能夠享受人生當中每一個片段的時候
[00:31:17.580 --> 00:31:22.060]  其實就是最大的滿足感
[00:31:22.060 --> 00:31:24.300]  傳道者提醒我們
[00:31:24.300 --> 00:31:28.860]  其實我們只需要很單純地
[00:31:28.860 --> 00:31:32.380]  去回應神的話
[00:31:32.380 --> 00:31:37.820]  很單純地去為人伸出援手
[00:31:37.820 --> 00:31:39.980]  我們不問結果
[00:31:39.980 --> 00:31:42.780]  不比較
[00:31:42.780 --> 00:31:47.340]  去過我們人生每一個篇章
[00:31:47.340 --> 00:31:51.180]  享受其中的每一個段落
[00:31:51.180 --> 00:31:53.740]  包括那些什麼呢?
[00:31:53.740 --> 00:32:00.780]  包括那些世人覺得不開心的事
[00:32:00.780 --> 00:32:05.900]  包括那些世人覺得不妥當的事情
[00:32:05.900 --> 00:32:09.980]  但是因著我們信服上帝的緣故
[00:32:09.980 --> 00:32:14.380]  我們自己得到真正的滿足
[00:32:14.380 --> 00:32:19.980]  就好像《樂索報》抗禮的家庭那樣
[00:32:19.980 --> 00:32:25.260]  他們就是將生命當中最好的
[00:32:25.260 --> 00:32:30.860]  和這班年青人分享
[00:32:30.860 --> 00:32:37.020]  他們怎麼知道將來這百多個少年人
[00:32:37.020 --> 00:32:42.540]  會成為中國的革命英雄
[00:32:42.540 --> 00:32:46.140]  抗疫的巨頭
[00:32:46.140 --> 00:32:50.300]  鐵路工程師
[00:32:50.300 --> 00:32:54.220]  戰艦的艦長
[00:32:54.220 --> 00:33:00.860]  民國初期內閣當中最重要的大臣
[00:33:00.860 --> 00:33:03.340]  當初去到美國的時候
[00:33:03.340 --> 00:33:08.620]  都是一班不太懂英文
[00:33:08.620 --> 00:33:11.820]  傻傻的一班少年人
[00:33:11.820 --> 00:33:16.940]  如果他們想著將來會有前途
[00:33:16.940 --> 00:33:19.820]  就什麼都不用做了
[00:33:19.820 --> 00:33:21.660]  上帝所喜悅的
[00:33:21.660 --> 00:33:25.580]  就是我們單純的一份純靠的心
[00:33:25.580 --> 00:33:28.940]  我們大家一起禱告
[00:33:28.940 --> 00:33:29.820]  愛我們的主
[00:33:29.820 --> 00:33:33.020]  我們多謝祢
[00:33:33.020 --> 00:33:41.100]  在這個年初的日子裡
[00:33:41.100 --> 00:33:54.540]  主要求祢讓我們生命有所反省
[00:33:54.540 --> 00:34:04.780]  我們是否都是追求權力
[00:34:04.780 --> 00:34:08.540]  追求金錢
[00:34:08.540 --> 00:34:12.140]  追求苛如奉承
[00:34:12.140 --> 00:34:22.140]  來得到人生的滿足
[00:34:22.140 --> 00:34:25.740]  傳道者就告訴我們
[00:34:25.740 --> 00:34:28.620]  其實這些都是暴風
[00:34:28.620 --> 00:34:36.220]  都是虛空
[00:34:36.220 --> 00:34:39.500]  天父多謝祢告訴我們
[00:34:39.500 --> 00:34:46.220]  其實本來我們就是金和銀都沒有
[00:34:46.220 --> 00:34:50.700]  我們這個生命裡
[00:34:50.700 --> 00:34:53.500]  最好最好的
[00:34:53.500 --> 00:34:56.860]  最值得我們提起的
[00:34:56.860 --> 00:35:03.580]  就是耶穌基督你自己的名字
[00:35:03.580 --> 00:35:07.420]  可能我們都被社會教導到
[00:35:07.420 --> 00:35:11.020]  樣樣東西都有一個價錢
[00:35:11.020 --> 00:35:15.900]  樣樣東西都好像有一個價值
[00:35:15.900 --> 00:35:20.940]  都是可以等價交換
[00:35:20.940 --> 00:35:26.940]  主啊其實我們知道不是這樣
[00:35:26.940 --> 00:35:32.140]  神啊求祢潔淨我們的心
[00:35:32.140 --> 00:35:37.500]  叫我們以活出上帝祢自己的旨意為樂
[00:35:37.500 --> 00:35:43.980]  享受人生每一個祢賜予我們的片段
[00:35:43.980 --> 00:35:47.020]  禱告奉靠救主耶穌基督的聖名
[00:35:47.020 --> 00:35:49.020]  阿們
