
[00:00:00.000 --> 00:00:04.000]  (主持)我們心目中理想的教會是怎樣的呢?
[00:30:49.000 --> 00:30:59.000]  當中也要憑著聖靈所賜的對罪的敏銳感覺,
[00:30:59.000 --> 00:31:06.000]  小心避免自己也落入試探當中。
[00:31:06.000 --> 00:31:16.000]  所以說自己是屬靈的人,就要首先審查自己的行為,
[00:31:16.000 --> 00:31:23.000]  建立正確的謙卑的服事態度,
[00:31:23.000 --> 00:31:31.000]  其實這個是做得到的,是完全可以做得到的,
[00:31:31.000 --> 00:31:36.000]  是有原因的,因為在以弗所書第四章十五節這樣說,
[00:31:36.000 --> 00:31:38.000]  在以弗所書四章十五節裡面講,
[00:31:38.000 --> 00:31:45.000]  凡事長進,憐於元首基督,
[00:31:45.000 --> 00:31:54.000]  憐於元首基督,不單只是教會長大的方法,
[00:31:54.000 --> 00:32:02.000]  當中的意思就是說,如果信徒們不斷地長進,
[00:32:02.000 --> 00:32:08.000]  例如用充分的忍耐去幫助其他犯罪過的信徒,
[00:32:08.000 --> 00:32:18.000]  最終就能夠憐於元首基督,
[00:32:18.000 --> 00:32:24.000]  最終就能夠達到基督的樣式,
[00:32:24.000 --> 00:32:31.000]  是有著基督耶穌那種信服和謙卑的形式,
[00:32:31.000 --> 00:32:39.000]  所以我們要順著聖靈的引導去行事,
[00:32:39.000 --> 00:32:46.000]  不要貪圖虛名和私利,
[00:32:46.000 --> 00:32:53.000]  我們有沒有試過由於內心的憤怒而出言攻擊批評別人呢?
[00:32:53.000 --> 00:32:56.000]  我們有沒有因為內心的憤怒而去攻擊別人呢?
[00:32:56.000 --> 00:33:04.000]  在作出激烈行動或激烈的言語之前,
[00:33:04.000 --> 00:33:11.000]  有沒有憑著愛心體恤對方的軟弱呢?
[00:33:11.000 --> 00:33:21.000]  很多時候我們是不需要用攻擊的方法來肯定自己的價值,
[00:33:21.000 --> 00:33:29.000]  為著對方的好處,我們何不寧可讓步呢?
[00:33:29.000 --> 00:33:34.000]  所有基督徒彼此擔當重擔,
[00:33:34.000 --> 00:33:41.000]  除了是一個正確的生活方向,
[00:33:41.000 --> 00:33:46.000]  切合耶穌基督有關愛的命令和要求之外,
[00:33:46.000 --> 00:33:52.000]  也要測驗自己的行為,
[00:33:52.000 --> 00:33:57.000]  來建立自己的正確的服事態度。
[00:33:57.000 --> 00:34:05.000]  這是彼此擔當重擔要知道的第一點。
[00:34:05.000 --> 00:34:15.000]  第二點是信徒們要各自承擔自己的責任。
[00:34:15.000 --> 00:34:22.000]  神對每一個願意為其他肢體擔當重擔的人是有要求的。
[00:34:22.000 --> 00:34:30.000]  神對每一個願意為弟兄姊妹擔當責任的、幫助弟兄姊妹的肢體是有要求的。
[00:34:30.000 --> 00:34:36.000]  他們要求各人要自己負上責任。
[00:34:36.000 --> 00:34:41.000]  加拿大書第六章第五節這樣說,
[00:34:41.000 --> 00:34:48.000]  因為各人必擔當自己的擔子。
[00:34:48.000 --> 00:34:55.000]  每個人都有自己的擔子需要擔當的,
[00:34:55.000 --> 00:35:01.000]  是要負上自己應盡的責任。
[00:35:01.000 --> 00:35:09.000]  所謂擔子和第二節所說的重擔是不同的。
[00:35:09.000 --> 00:35:24.000]  重擔是難以忍受軟弱和痛苦。
[00:35:24.000 --> 00:35:28.000]  但是擔子是輕散的。
[00:35:28.000 --> 00:35:33.000]  應該這樣說,擔子是較為輕的,
[00:35:33.000 --> 00:35:37.000]  但是卻是我們必須要負上的。
[00:35:37.000 --> 00:35:43.000]  有如一個士兵作戰的時候要背負著一個背囊一樣,
[00:35:43.000 --> 00:35:49.000]  是必須要負上的。
[00:35:49.000 --> 00:35:56.000]  耶穌基督直接死亡將人從罪惡裡釋放出來,使他們得以自由。
[00:35:56.000 --> 00:36:05.000]  但是祂命令信祂的人要彼此相愛,去愛身邊的人。
[00:36:05.000 --> 00:36:12.000]  人要靠著聖靈過聖潔的生活,
[00:36:12.000 --> 00:36:17.000]  又要努力行善。
[00:36:17.000 --> 00:36:29.000]  這是靠著聖靈過討神喜悅的生命所必須的,
[00:36:29.000 --> 00:36:36.000]  但是也要付出一定的代價。
[00:36:36.000 --> 00:36:40.000]  正如菲律賓書第二章第四節裡面說,
[00:36:40.000 --> 00:36:46.000]  個人不要單顧自己的事,也要顧別人的事。
[00:36:46.000 --> 00:36:56.000]  憑著愛心服侍別人,就是信徒愛心的具體表現。
[00:36:56.000 --> 00:37:03.000]  正如耶穌對那些勞苦擔重擔的人說,
[00:37:03.000 --> 00:37:09.000]  凡勞苦擔重擔的人可以到我這裡來,
[00:37:09.000 --> 00:37:23.000]  其實這裡是指那些被律法壓制得很厲害的以色列人說的,
[00:37:23.000 --> 00:37:28.000]  特別是那些法利賽人和文士,
[00:37:28.000 --> 00:37:32.000]  你們可以到我這裡來,
[00:37:32.000 --> 00:37:36.000]  我就使你們得安息,
[00:37:36.000 --> 00:37:39.000]  我心裡柔和謙卑,
[00:37:39.000 --> 00:37:42.000]  你們當要負我的厄,
[00:37:42.000 --> 00:37:44.000]  學我的樣式,
[00:37:44.000 --> 00:37:48.000]  因為我的厄是容易的,
[00:37:48.000 --> 00:37:52.000]  我的擔子是輕散的,
[00:37:52.000 --> 00:37:59.000]  我們要留意我的擔子是輕散的,
[00:37:59.000 --> 00:38:05.000]  雖然是輕散,但是仍舊是擔子,
[00:38:05.000 --> 00:38:08.000]  但是我們要學耶穌,
[00:38:08.000 --> 00:38:11.000]  我們要負他的厄,
[00:38:11.000 --> 00:38:15.000]  因為他的厄是容易的,
[00:38:15.000 --> 00:38:24.000]  是好像箍在動物頸上的厄一樣,
[00:38:24.000 --> 00:38:27.000]  什麼是容易的厄呢?
[00:38:27.000 --> 00:38:29.000]  我曾經講過,
[00:38:29.000 --> 00:38:34.000]  什麼是容易的厄呢?
[00:38:34.000 --> 00:38:38.000]  厄也有容易的嗎?
[00:38:38.000 --> 00:38:46.000]  厄是壓在動物的頸項上,
[00:38:46.000 --> 00:38:50.000]  厄是壓在動物的脖子上,
[00:38:50.000 --> 00:38:53.000]  如果厄的弧度和他的頸不配合,
[00:38:53.000 --> 00:38:54.000]  就會很辛苦,
[00:38:54.000 --> 00:38:59.000]  如果厄的弧度和他的脖子的形狀不對,
[00:38:59.000 --> 00:39:00.000]  就會很辛苦,
[00:39:00.000 --> 00:39:07.000]  而耶穌的厄是度身定做,
[00:39:07.000 --> 00:39:11.000]  即是我們每一個人可以承受的,
[00:39:11.000 --> 00:39:16.000]  都是按著我們的能力去度身定做,
[00:39:16.000 --> 00:39:21.000]  所以厄是對著我們的能力去度身定造的,
[00:39:21.000 --> 00:39:27.000]  所以厄就不會讓脖子受傷,
[00:39:27.000 --> 00:39:30.000]  就會容易發力,
[00:39:30.000 --> 00:39:35.000]  所以擔子就會變得輕散,
[00:39:35.000 --> 00:39:38.000]  當然條件是像耶穌一樣,
[00:39:38.000 --> 00:39:40.000]  心裡柔和謙卑,
[00:39:40.000 --> 00:39:43.000]  當然第一個條件就是要像耶穌那樣,
[00:39:43.000 --> 00:39:44.000]  心裡柔和謙卑,
[00:39:44.000 --> 00:39:48.000]  這個就是他服事的態度,
[00:39:48.000 --> 00:39:51.000]  這是他的樣式,
[00:39:51.000 --> 00:39:55.000]  憑著聖靈的引導和能力去效法主,
[00:39:55.000 --> 00:40:03.000]  去愛神愛人,
[00:40:03.000 --> 00:40:09.000]  憑著聖靈的引導和能力去愛神愛人,
[00:40:09.000 --> 00:40:11.000]  效法主愛神愛人,
[00:40:11.000 --> 00:40:23.000]  就是每一個跟隨主耶穌的門徒應付的擔子和責任,
[00:40:23.000 --> 00:40:25.000]  還有他的擔子,
[00:40:25.000 --> 00:40:32.000]  有一個例子在公元259年,
[00:40:32.000 --> 00:40:34.000]  在北非的亞歷山大城,
[00:40:34.000 --> 00:40:41.000]  瘟疫流行,
[00:40:41.000 --> 00:40:52.000]  當時竟然有些人奮不顧身去探望這些病者,
[00:40:52.000 --> 00:41:00.000]  他們毫不畏懼地去照顧這些病者,
[00:41:00.000 --> 00:41:10.000]  最後這些基督徒喜樂地跟這些病者一同死去,
[00:41:10.000 --> 00:41:15.000]  他們願意犧牲自己,
[00:41:15.000 --> 00:41:23.000]  好像我們殺死時候的謝遠文一樣,
[00:41:23.000 --> 00:41:32.000]  最後因為他救人以致他自己身亡,
[00:41:32.000 --> 00:41:38.000]  其實朕信徽的執事也是同樣這樣,
[00:41:38.000 --> 00:41:48.000]  在教會歷史裏面,朕信徽的執事是奮不顧身的,
[00:41:48.000 --> 00:42:04.000]  彼此擔待不單止是閒於信徒之間互相服侍,
[00:42:04.000 --> 00:42:08.000]  也應該推展到其他人,
[00:42:08.000 --> 00:42:14.000]  正如加拉太書第六章第十節裏面講,
[00:42:14.000 --> 00:42:21.000]  所以有了機會就當向眾人行善,
[00:42:21.000 --> 00:42:26.000]  向信徒一家的人更當這樣,
[00:42:26.000 --> 00:42:33.000]  所以我們應該立志去服侍肢體和身邊的人,
[00:42:33.000 --> 00:42:36.000]  是出於愛心的,
[00:42:36.000 --> 00:42:42.000]  不要自欺或者麻木不仁,
[00:42:42.000 --> 00:42:47.000]  既然知道我們有自己當副的責任,
[00:42:47.000 --> 00:42:51.000]  就要存心謙卑,
[00:42:51.000 --> 00:42:55.000]  要信服聖靈的引導,
[00:42:55.000 --> 00:42:59.000]  在群體當中委身服侍,
[00:42:59.000 --> 00:43:04.000]  這是神所喜悅的生活方式,
[00:43:04.000 --> 00:43:09.000]  我們有沒有把握機會去服侍他人呢?
[00:43:09.000 --> 00:43:16.000]  如果你有恩賜,在教會裏面就要使出來,
[00:43:16.000 --> 00:43:24.000]  有機會侍奉,你就要努力參加侍奉,
[00:43:24.000 --> 00:43:30.000]  我們有沒有參加團契主義學呢?
[00:43:30.000 --> 00:43:37.000]  我們不妨透過教會的聚會和活動,
[00:43:37.000 --> 00:43:42.000]  去找一些可以互相服侍彼此擔待的對象,
[00:43:42.000 --> 00:43:52.000]  不要說自己在困難當中無能為力,
[00:43:52.000 --> 00:43:59.000]  人在困難當中仍可以幫人的,
[00:43:59.000 --> 00:44:10.000]  我們再看《迦太書》第六章第十一節,
[00:44:10.000 --> 00:44:16.000]  請看我親手寫給你們的字是何等的大呢?
[00:44:16.000 --> 00:44:22.000]  保羅那個時候可能眼睛有問題,
[00:44:22.000 --> 00:44:28.000]  好像一個刺刺在他的肉體之上,
[00:44:28.000 --> 00:44:30.000]  所以他的字是寫得很大的,
[00:44:30.000 --> 00:44:39.000]  固然他在眼睛有問題的困難當中,
[00:44:39.000 --> 00:44:48.000]  他仍然為其他教會的信徒去擔憂,
[00:44:48.000 --> 00:44:53.000]  為他們擔負重擔,
[00:44:53.000 --> 00:44:57.000]  所以神加力在他們身上,
[00:44:57.000 --> 00:45:00.000]  另外一方面,
[00:45:00.000 --> 00:45:10.000]  有些關懷其他人的人卻不願意接受其他人的關心,
[00:45:10.000 --> 00:45:13.000]  這是什麼原因呢?
[00:45:13.000 --> 00:45:17.000]  是否出於自己的驕傲呢?
[00:45:17.000 --> 00:45:21.000]  我是一個幫助別人的人,
[00:45:21.000 --> 00:45:25.000]  我不是一個讓別人幫助的人,
[00:45:25.000 --> 00:45:29.000]  這樣合不合聖經的說法呢?
[00:45:29.000 --> 00:45:35.000]  聖經說你們個人的重擔要互相擔當,
[00:45:35.000 --> 00:45:41.000]  如此就完全了基督的律法,
[00:45:41.000 --> 00:45:44.000]  所以我們要幫助別人,
[00:45:44.000 --> 00:45:47.000]  又要接受別人的幫助,
[00:45:47.000 --> 00:45:50.000]  我們要互相幫助,
[00:45:50.000 --> 00:45:54.000]  建立神所喜悅的教會,
[00:45:54.000 --> 00:45:57.000]  我們起立禱告,
[00:45:57.000 --> 00:46:01.000]  天父,我們在你的話語面前,
[00:46:01.000 --> 00:46:07.000]  我們要學習基督你的樣式是怎麼樣,
[00:46:07.000 --> 00:46:12.000]  主啊,你心裡柔和謙卑,
[00:46:12.000 --> 00:46:15.000]  是可以達到的,
[00:46:15.000 --> 00:46:19.000]  我們可以黏於你的身上,
[00:46:19.000 --> 00:46:24.000]  只要我們順從你的教訓,
[00:46:24.000 --> 00:46:28.000]  彼此相愛,我們彼此的勸勉,
[00:46:28.000 --> 00:46:36.000]  求主將互相幫助這個重要的道理,
[00:46:36.000 --> 00:46:38.000]  放在我們心中,
[00:46:38.000 --> 00:46:42.000]  以致我們可以彼此的鼓勵,
[00:46:42.000 --> 00:46:45.000]  討你的喜悅,
[00:46:45.000 --> 00:46:49.000]  我們這樣的祈求是奉主耶穌基督的名,
[00:46:49.000 --> 00:46:50.000]  阿們。
