
[00:00:00.000 --> 00:00:02.880]  今天我的題目是「絕世好巴」
[00:14:28.640 --> 00:14:31.600]  帶它去死
[00:14:31.600 --> 00:14:32.800]  是不是?
[00:14:32.800 --> 00:14:34.560]  我們可以為那些消防員祈禱
[00:14:34.560 --> 00:14:36.800]  我們可以為在那邊
[00:14:36.800 --> 00:14:38.560]  已經死了三十個人
[00:14:38.560 --> 00:14:39.480]  到今天為止
[00:14:39.480 --> 00:14:41.360]  已經死了三十個人
[00:14:41.360 --> 00:14:45.160]  還有十個是病危的
[00:14:45.160 --> 00:14:47.000]  一些病人祈禱
[00:14:47.000 --> 00:14:48.360]  這些是屬靈的
[00:14:48.360 --> 00:14:50.200]  我們打電話也可以很屬靈
[00:14:50.200 --> 00:14:51.560]  我們打電話可以在電話那邊
[00:14:51.560 --> 00:14:52.680]  為對方祈禱
[00:14:52.680 --> 00:14:53.600]  弟兄姊妹
[00:14:53.600 --> 00:14:54.720]  所以我們義勳法
[00:14:54.720 --> 00:14:57.920]  我們要看到我們的生命
[00:14:57.920 --> 00:14:59.000]  屬靈人
[00:14:59.000 --> 00:15:00.920]  不是一種義勳法的屬靈人
[00:15:00.920 --> 00:15:02.120]  而是我們的生命
[00:15:02.120 --> 00:15:05.160]  有沒有更像耶穌的一種屬靈人
[00:15:05.160 --> 00:15:06.320]  我們在教會
[00:15:06.320 --> 00:15:07.920]  我經常說在教會
[00:15:07.920 --> 00:15:10.240]  做一個好基督徒絕對容易
[00:15:10.240 --> 00:15:12.920]  但在世界做一個好基督徒
[00:15:12.920 --> 00:15:14.400]  絕不容易
[00:15:14.400 --> 00:15:15.600]  所以第三
[00:15:15.600 --> 00:15:17.760]  約翰就說神是光
[00:15:17.760 --> 00:15:20.640]  所以我們必須成為世上的光
[00:15:20.640 --> 00:15:22.800]  我們必須要有好的榜樣
[00:15:22.800 --> 00:15:25.600]  因為光絕對不是放在桌子下面
[00:15:25.600 --> 00:15:27.120]  而是放在桌子上面
[00:15:27.120 --> 00:15:28.360]  我們的見證
[00:15:28.360 --> 00:15:30.120]  我們在這個社會的見證
[00:15:30.120 --> 00:15:31.800]  我們在家裡的見證
[00:15:31.800 --> 00:15:32.920]  究竟是怎樣
[00:15:32.920 --> 00:15:34.280]  所以這個光
[00:15:34.280 --> 00:15:36.000]  是帶給我們看第二點
[00:15:36.000 --> 00:15:37.560]  就是看到羅亞
[00:15:37.560 --> 00:15:41.800]  他一生只聽神所吩咐
[00:15:41.800 --> 00:15:43.200]  他不單是聽
[00:15:43.200 --> 00:15:46.440]  他也做神要他做的事
[00:15:46.440 --> 00:15:48.160]  所以第六章
[00:15:48.160 --> 00:15:49.600]  第22節
[00:15:49.600 --> 00:15:52.800]  前面說完耶和華神叫他起方舟
[00:15:52.800 --> 00:15:54.840]  去到22節他就說了一句話
[00:15:54.840 --> 00:15:57.640]  他說:羅亞就這樣行
[00:15:57.640 --> 00:15:59.000]  凡神所吩咐的
[00:15:59.000 --> 00:16:01.040]  他都照樣行了
[00:16:01.040 --> 00:16:02.600]  很明顯
[00:16:02.600 --> 00:16:04.320]  前面是說起方舟
[00:16:04.320 --> 00:16:06.840]  所以第22節就說
[00:16:06.840 --> 00:16:08.040]  你要起方舟
[00:16:08.040 --> 00:16:09.200]  我照樣起
[00:16:09.200 --> 00:16:10.400]  但是下面加多一句
[00:16:10.400 --> 00:16:12.240]  他說凡神所吩咐的
[00:16:12.240 --> 00:16:14.240]  我想我們的耶和華神
[00:16:14.240 --> 00:16:17.120]  絕對不只是使喚他起方舟
[00:16:17.120 --> 00:16:19.320]  我相信耶和華神和他的關係
[00:16:19.320 --> 00:16:20.680]  因為他與神同行
[00:16:20.680 --> 00:16:22.240]  一定和他說很多話
[00:16:22.240 --> 00:16:25.680]  以致他仍然聽神要他做什麼
[00:16:25.680 --> 00:16:28.680]  哪怕這個世界的文化
[00:16:28.680 --> 00:16:30.840]  哪怕這個世界盡都是惡
[00:16:30.840 --> 00:16:33.680]  但是他仍然聽神要他做
[00:16:33.680 --> 00:16:34.640]  他就去做
[00:16:34.640 --> 00:16:38.200]  他完全沒有去怕面對這個世界
[00:16:38.200 --> 00:16:39.760]  那種挑戰
[00:16:39.760 --> 00:16:41.800]  他仍然活出耶和華神
[00:16:41.800 --> 00:16:44.640]  要他活出的榜樣
[00:16:44.640 --> 00:16:45.960]  絕不容易
[00:16:45.960 --> 00:16:48.440]  在一個世代盡都是惡的
[00:16:48.440 --> 00:16:50.160]  他要抗衡這個文化
[00:16:50.160 --> 00:16:51.800]  絕對不容易
[00:16:51.800 --> 00:16:53.240]  就等於今天香港
[00:16:53.240 --> 00:16:55.840]  我們經常說我們要向職場傳福音
[00:16:55.840 --> 00:16:57.840]  我們當中有很多職場的弟兄姊妹
[00:16:57.840 --> 00:17:01.240]  在上個月我有機會去一個聚會
[00:17:01.240 --> 00:17:03.920]  就是香港四大會的私留的基督徒
[00:17:03.920 --> 00:17:04.960]  他們走在一起
[00:17:04.960 --> 00:17:06.360]  他們第一次走在一起
[00:17:06.360 --> 00:17:08.920]  他就希望我去鼓勵他們
[00:17:08.920 --> 00:17:10.920]  繼續在職場傳福音
[00:17:10.920 --> 00:17:13.040]  對我來說一點都不難
[00:17:13.040 --> 00:17:14.240]  我只是去鼓勵而已
[00:17:14.240 --> 00:17:15.400]  又不是我做
[00:17:15.400 --> 00:17:17.120]  我鼓勵一點都不難
[00:17:17.120 --> 00:17:17.800]  但我說完之後
[00:17:17.800 --> 00:17:18.840]  我那天回到家
[00:17:18.840 --> 00:17:20.120]  我就開始去想
[00:17:20.120 --> 00:17:23.000]  因為我試過有時在公司那邊去廣播道會
[00:17:23.000 --> 00:17:24.920]  很多公司的員工跟我說
[00:17:24.920 --> 00:17:26.160]  他說你去廣播道會
[00:17:26.160 --> 00:17:28.480]  你呼召就不要叫人舉手
[00:17:28.480 --> 00:17:30.000]  通常那些人都不會舉手
[00:17:30.000 --> 00:17:31.440]  走出去更加難
[00:17:31.440 --> 00:17:33.240]  我們教會走出去都不容易
[00:17:33.240 --> 00:17:34.680]  但是在公司更難
[00:17:34.680 --> 00:17:36.000]  我說為什麼
[00:17:36.000 --> 00:17:37.360]  就因為他一舉手
[00:17:37.360 --> 00:17:38.680]  就全個公司的人
[00:17:38.680 --> 00:17:40.240]  哦 你做了基督徒
[00:17:40.240 --> 00:17:42.840]  以後就可以作弄你了
[00:17:42.840 --> 00:17:44.120]  以後就看著你
[00:17:44.120 --> 00:17:45.160]  嘩 你是基督徒
[00:17:45.160 --> 00:17:46.320]  你做這樣的事
[00:17:46.320 --> 00:17:48.480]  所以頂翁就是
[00:17:48.480 --> 00:17:50.760]  跟當時的會眾說的
[00:17:50.760 --> 00:17:51.320]  你信耶穌
[00:17:51.320 --> 00:17:52.160]  跟我一起祈禱
[00:17:52.160 --> 00:17:53.720]  我講一句 你講一句
[00:17:53.720 --> 00:17:55.080]  祈完就可以了
[00:17:55.080 --> 00:17:56.200]  不用大聲
[00:17:56.200 --> 00:17:57.080]  身邊的人祈禱就可以了
[00:17:57.080 --> 00:17:59.760]  可以了 可以了
[00:17:59.760 --> 00:18:01.160]  我都會這樣做
[00:18:01.160 --> 00:18:02.520]  但是我去鼓勵他們
[00:18:02.520 --> 00:18:03.400]  去傳福音
[00:18:03.400 --> 00:18:04.840]  一點都不難
[00:18:04.840 --> 00:18:06.800]  但是他們真的要自己
[00:18:06.800 --> 00:18:08.280]  在公司那邊
[00:18:08.280 --> 00:18:09.400]  特別是那些合夥人
[00:18:09.400 --> 00:18:10.840]  就說我是基督徒
[00:18:10.840 --> 00:18:12.720]  其實是一個很大的挑戰
[00:18:12.720 --> 00:18:15.320]  但是上帝就正正讓我們看到
[00:18:15.320 --> 00:18:17.680]  挪亞就是一個這樣的人
[00:18:17.680 --> 00:18:19.360]  他看著這個世代
[00:18:19.360 --> 00:18:20.480]  盡都是惡
[00:18:20.480 --> 00:18:21.680]  但是他仍然
[00:18:21.680 --> 00:18:23.600]  耶和華吩咐他的
[00:18:23.600 --> 00:18:26.040]  他都照樣遵守
[00:18:26.040 --> 00:18:27.320]  一個很不容易
[00:18:27.320 --> 00:18:29.200]  當然 挪亞也算了
[00:18:29.200 --> 00:18:30.480]  但是他生了個兒子
[00:18:30.480 --> 00:18:31.520]  跟他一起瘋
[00:18:31.520 --> 00:18:32.720]  跟他爸爸一起瘋
[00:18:32.720 --> 00:18:33.800]  他生了個兒子
[00:18:33.800 --> 00:18:34.960]  很坦白講
[00:18:34.960 --> 00:18:35.760]  他生了個兒子
[00:18:35.760 --> 00:18:37.200]  其實看著他爸爸
[00:18:37.200 --> 00:18:38.280]  看著他爸爸
[00:18:38.280 --> 00:18:41.120]  你起荒州 真是傻的
[00:18:41.120 --> 00:18:43.480]  洪水 傻的 哪有洪水
[00:18:43.480 --> 00:18:46.440]  我相信他三個兒子的那種朋輩
[00:18:46.440 --> 00:18:47.600]  看著他三個兒子
[00:18:47.600 --> 00:18:48.920]  你跟你爸爸這麼瘋
[00:18:48.920 --> 00:18:50.320]  傻的 你出去玩吧
[00:18:50.320 --> 00:18:52.320]  還起荒州 傻的
[00:18:52.320 --> 00:18:54.800]  120年 傻的
[00:18:54.800 --> 00:18:57.040]  我相信這個家庭120年
[00:18:57.040 --> 00:18:58.920]  被人詛咒
[00:18:58.920 --> 00:19:01.560]  傻的 怎麼會有洪水
[00:19:01.560 --> 00:19:02.640]  弟兄姊妹
[00:19:02.640 --> 00:19:04.520]  但是我相信挪亞
[00:19:04.520 --> 00:19:06.080]  他是絕世好霸
[00:19:06.080 --> 00:19:09.520]  就是因為他能夠讓他三個兒子
[00:19:09.520 --> 00:19:12.880]  跟他一起抗衡當時的文化
[00:19:12.880 --> 00:19:14.320]  他三個媳婦
[00:19:14.320 --> 00:19:17.400]  肯跟他一起抗衡那個文化
[00:19:17.400 --> 00:19:18.800]  我相信他起荒州
[00:19:18.800 --> 00:19:20.240]  絕對不是自己一個人
[00:19:20.240 --> 00:19:22.600]  走去鋸木 走去自己釘
[00:19:22.600 --> 00:19:23.880]  他一定找三個兒子
[00:19:23.880 --> 00:19:25.360]  跟他一起幫忙
[00:19:25.360 --> 00:19:27.560]  去做這隻很大的荒州
[00:19:27.560 --> 00:19:29.080]  剛剛洪光跟我說
[00:19:29.080 --> 00:19:30.560]  不知在美國哪個地方
[00:19:30.560 --> 00:19:33.000]  已經有一隻一對一的荒州
[00:19:33.000 --> 00:19:34.480]  嘩 我真是很大
[00:19:34.480 --> 00:19:36.800]  怪不得要起這麼久才起得好
[00:19:36.800 --> 00:19:39.400]  很明顯一家人
[00:19:39.400 --> 00:19:41.440]  如果用教會真章來說
[00:19:41.440 --> 00:19:45.040]  挪亞傳福音是一個失敗者
[00:19:45.040 --> 00:19:46.800]  絕對是一個失敗者
[00:19:46.800 --> 00:19:49.320]  因為120年傳義道
[00:19:49.320 --> 00:19:51.120]  沒有人信他
[00:19:51.120 --> 00:19:52.920]  是不是失敗者
[00:19:52.920 --> 00:19:54.040]  120年之前
[00:19:54.040 --> 00:19:55.680]  只有八個人信他
[00:19:55.680 --> 00:19:57.680]  連同他兒子 八個人信神
[00:19:57.680 --> 00:19:58.680]  一百年之後
[00:19:58.680 --> 00:20:00.680]  都是那八個人進去荒州
[00:20:00.680 --> 00:20:02.120]  所以如果用教會真章學
[00:20:02.120 --> 00:20:04.720]  去研究挪亞 絕對失敗
[00:20:04.720 --> 00:20:08.080]  因為我們教會很流行教會真章
[00:20:08.080 --> 00:20:09.880]  但我覺得他絕對不是失敗
[00:20:09.880 --> 00:20:10.480]  為什麼
[00:20:10.480 --> 00:20:13.680]  因為原來向家人傳福音
[00:20:13.680 --> 00:20:15.000]  是最難的
[00:20:15.000 --> 00:20:16.840]  你信不信
[00:20:16.840 --> 00:20:18.800]  因為你向父母傳福音
[00:20:18.800 --> 00:20:19.320]  很難
[00:20:19.320 --> 00:20:20.000]  父母看著你
[00:20:20.000 --> 00:20:22.000]  我看著你長大 看著你壞
[00:20:22.000 --> 00:20:25.320]  你回教會當然要做好兒子
[00:20:25.320 --> 00:20:28.080]  嘩 兒女和爸爸傳福音
[00:20:28.080 --> 00:20:31.040]  很難
[00:20:31.040 --> 00:20:32.600]  爸爸和兒女傳福音
[00:20:32.600 --> 00:20:34.040]  又很難
[00:20:34.040 --> 00:20:36.400]  因為爸爸和兒女傳福音
[00:20:36.400 --> 00:20:38.200]  兒女說 傻的
[00:20:38.200 --> 00:20:40.360]  這個世界有那麼多玩意
[00:20:40.360 --> 00:20:43.360]  等我快死之前信耶穌
[00:20:43.360 --> 00:20:44.680]  所以我又有世界
[00:20:44.680 --> 00:20:46.680]  又有耶穌
[00:20:46.680 --> 00:20:47.880]  不容易
[00:20:47.880 --> 00:20:50.560]  但他一家百口都信耶穌
[00:20:50.560 --> 00:20:52.920]  一家百口都能夠擴行這個文化
[00:20:52.920 --> 00:20:53.760]  不是我說的
[00:20:53.760 --> 00:20:55.400]  是彼得厚書第二章說的
[00:20:55.400 --> 00:20:56.600]  第二章第五章怎麼說
[00:20:56.600 --> 00:20:59.080]  神也沒有寬容上古的世代
[00:20:59.080 --> 00:21:02.080]  曾叫洪水淋到那不敬虔的世代
[00:21:02.080 --> 00:21:09.520]  卻保護了傳義道的羅亞一家百口
[00:21:09.520 --> 00:21:10.720]  一家百口
[00:21:10.720 --> 00:21:12.120]  所以我們中國人有一句說話
[00:21:12.120 --> 00:21:13.400]  很精彩的
[00:21:13.400 --> 00:21:16.680]  修身齊家治國
[00:21:16.680 --> 00:21:18.080]  才能夠平天下
[00:21:18.080 --> 00:21:19.160]  弟兄姊妹
[00:21:19.160 --> 00:21:21.080]  今天我們很多時候放輕了
[00:21:21.080 --> 00:21:23.600]  我們家裡身邊的人
[00:21:23.600 --> 00:21:25.680]  我們在外面傳福音絕對容易
[00:21:25.680 --> 00:21:27.200]  我也覺得容易很多
[00:21:27.200 --> 00:21:29.200]  回到家裡傳福音
[00:21:29.200 --> 00:21:30.520]  家裡能夠信耶穌
[00:21:30.520 --> 00:21:31.360]  其實很難
[00:21:31.360 --> 00:21:34.320]  因為家裡某個情況
[00:21:34.320 --> 00:21:37.880]  是最自由的地方
[00:21:37.880 --> 00:21:39.240]  我回到家裡
[00:21:39.240 --> 00:21:40.600]  如果有弟兄姊妹來
[00:21:40.600 --> 00:21:42.960]  我當然穿得很豪爽
[00:21:42.960 --> 00:21:44.640]  但你們一走
[00:21:44.640 --> 00:21:45.520]  我會是什麼樣子
[00:21:45.520 --> 00:21:46.600]  你從來沒見過
[00:21:46.600 --> 00:21:49.400]  我也不會跟你說
[00:21:49.400 --> 00:21:50.280]  弟兄姊妹
[00:21:50.280 --> 00:21:52.200]  在二十多年前
[00:21:52.200 --> 00:21:56.240]  我穿衣服是完全很隨便
[00:21:56.240 --> 00:21:58.960]  現在就算是比較斯整
[00:21:58.960 --> 00:22:00.760]  我以前穿衣服
[00:22:00.760 --> 00:22:05.200]  我的師母和女兒都會說
[00:22:05.200 --> 00:22:07.160]  我會穿一條短褲
[00:22:07.160 --> 00:22:08.200]  穿一件恤衫
[00:22:08.200 --> 00:22:09.360]  然後穿一件西裝
[00:22:09.360 --> 00:22:11.320]  怎麼搞的
[00:22:11.320 --> 00:22:12.240]  但現在你看看
[00:22:12.240 --> 00:22:14.760]  你看看外面的櫥窗
[00:22:14.760 --> 00:22:16.880]  全部都是這樣穿的
[00:22:16.880 --> 00:22:19.080]  我二十多年前已經這樣穿
[00:22:19.080 --> 00:22:21.360]  我是帶動潮流的
[00:22:21.360 --> 00:22:23.640]  第一節目我們要帶動潮流
[00:22:23.640 --> 00:22:24.480]  二十多年
[00:22:24.480 --> 00:22:26.640]  當時覺得我傻的穿一條短褲
[00:22:26.640 --> 00:22:28.720]  不穿襪子穿一雙鞋
[00:22:28.720 --> 00:22:29.840]  傻的
[00:22:29.840 --> 00:22:32.120]  現在你看看任何中環
[00:22:32.120 --> 00:22:33.480]  任何地方
[00:22:33.480 --> 00:22:35.200]  全部都是擺出來的男裝
[00:22:35.200 --> 00:22:36.480]  都是這樣
[00:22:36.480 --> 00:22:38.160]  弟兄姊妹
[00:22:38.160 --> 00:22:40.880]  今天我們的榜樣在嘉慧邊
[00:22:40.880 --> 00:22:42.440]  是很重要的
[00:22:42.440 --> 00:22:43.800]  今天我們在嘉慧邊
[00:22:43.800 --> 00:22:45.880]  究竟在演什麼角色
[00:22:45.880 --> 00:22:48.120]  我們的表現是怎樣
[00:22:48.120 --> 00:22:49.040]  是很重要的
[00:22:49.040 --> 00:22:52.560]  我相信羅亞雖然說話不多
[00:22:52.560 --> 00:22:55.680]  但他的榜樣卻傳來給他的兒子
[00:22:55.680 --> 00:22:56.600]  他的媳婦
[00:22:56.600 --> 00:22:58.720]  以致他的兒子和媳婦
[00:22:58.720 --> 00:23:00.400]  肯去聽上帝的吩咐
[00:23:00.400 --> 00:23:02.080]  和他一起去瘋
[00:23:02.080 --> 00:23:05.120]  一百二十年去蓋這座方舟
[00:23:05.120 --> 00:23:07.160]  但是一家八口
[00:23:07.160 --> 00:23:09.120]  他進去方舟那邊
[00:23:09.120 --> 00:23:11.000]  所以第三
[00:23:11.000 --> 00:23:13.280]  為什麼我說他有很好的榜樣
[00:23:13.280 --> 00:23:16.360]  就是第七章第一節
[00:23:16.360 --> 00:23:17.600]  第七章第一節
[00:23:17.600 --> 00:23:19.120]  在我們中文聖經
[00:23:19.120 --> 00:23:21.360]  並不特別的翻譯
[00:23:21.360 --> 00:23:22.640]  我們中文聖經翻譯就說
[00:23:22.640 --> 00:23:24.000]  耶和華對羅亞說
[00:23:24.000 --> 00:23:27.480]  你和你的全家都要進入方舟
[00:23:27.480 --> 00:23:29.160]  因為在這世代中
[00:23:29.160 --> 00:23:32.840]  我見你在我面前是二人
[00:23:32.840 --> 00:23:35.840]  我們看不到很精彩的字
[00:23:35.840 --> 00:23:38.240]  但是在很舊的版本
[00:23:38.240 --> 00:23:39.160]  一個翻譯版本
[00:23:39.160 --> 00:23:41.240]  King James Version
[00:23:41.240 --> 00:23:42.680]  他的翻譯很有趣
[00:23:42.680 --> 00:23:43.320]  他的翻譯很有趣
[00:23:43.320 --> 00:23:43.920]  他說
[00:23:43.920 --> 00:23:46.680]  And the law said unto Noah
[00:23:46.680 --> 00:23:51.600]  Come, thou and all thy hosts into the ark
[00:23:51.600 --> 00:23:54.520]  for thee have I seen righteous
[00:23:54.520 --> 00:23:58.120]  before me in this generation
[00:23:58.120 --> 00:24:00.400]  一開始神跟他說
[00:24:00.400 --> 00:24:03.480]  Come
[00:24:03.480 --> 00:24:07.040]  我覺得最低限度帶出了兩件事
[00:24:07.040 --> 00:24:09.000]  第一件事就是
[00:24:09.000 --> 00:24:12.200]  當時耶和華神已經在方舟那邊
[00:24:12.200 --> 00:24:14.400]  大家明白嗎
[00:24:14.400 --> 00:24:17.520]  祂在那邊,然後「Come」
[00:24:17.520 --> 00:24:19.160]  當我們想起「Come」這個字
[00:24:19.160 --> 00:24:20.560]  我們想起耶穌基督
[00:24:20.560 --> 00:24:23.040]  在《馬塔福音》第十一章說
[00:24:23.040 --> 00:24:25.960]  凡勞苦擔重擔的人
[00:24:25.960 --> 00:24:30.960]  Come, come to me
[00:24:30.960 --> 00:24:33.160]  很明顯這兩個含義
[00:24:33.160 --> 00:24:35.600]  是帶出了耶和華神
[00:24:35.600 --> 00:24:38.520]  永遠在我們前面走
[00:24:38.520 --> 00:24:41.320]  耶和華神永遠帶著我們走
[00:24:41.320 --> 00:24:43.520]  耶穌基督想去天上
[00:24:43.520 --> 00:24:45.520]  也是為我們預備地方
[00:24:45.520 --> 00:24:48.080]  所以我們要信「Come」
[00:24:48.080 --> 00:24:50.240]  諾亞就真的「Come」
[00:24:50.240 --> 00:24:52.160]  真的聽耶和華神的吩咐
[00:24:52.160 --> 00:24:53.040]  他就進去
[00:24:53.040 --> 00:24:54.400]  他不單止進去
[00:24:54.400 --> 00:24:56.960]  他的兒子和媳婦
[00:24:56.960 --> 00:24:57.760]  他的太太
[00:24:57.760 --> 00:25:00.960]  和他一起進去方舟
[00:25:00.960 --> 00:25:01.760]  他的榜樣
[00:25:01.760 --> 00:25:02.760]  他先走
[00:25:02.760 --> 00:25:03.520]  他先走
[00:25:03.520 --> 00:25:07.520]  然後這班人就開始跟著他
[00:25:07.520 --> 00:25:09.800]  一家百口
[00:25:09.800 --> 00:25:11.080]  「Come」
[00:25:11.080 --> 00:25:14.160]  弟兄姊妹,我們經常說「救恩」
[00:25:14.160 --> 00:25:15.640]  不要太快
[00:25:15.640 --> 00:25:16.640]  「救恩」是將來
[00:25:16.640 --> 00:25:18.240]  讓我先探望這個世界
[00:25:18.240 --> 00:25:19.800]  讓我享受這個世界
[00:25:19.800 --> 00:25:21.280]  然後才得到「救恩」
[00:25:21.280 --> 00:25:23.720]  我們可以擁有世界
[00:25:23.720 --> 00:25:25.800]  也擁有「救恩」
[00:25:25.800 --> 00:25:26.840]  但我想跟大家說
[00:25:26.840 --> 00:25:27.960]  有沒有想過
[00:25:27.960 --> 00:25:33.400]  我們早點信耶穌的恩典更大呢?
[00:25:33.400 --> 00:25:34.680]  我們經常想起信耶穌
[00:25:34.680 --> 00:25:36.480]  就是想起很多限制
[00:25:36.480 --> 00:25:37.440]  我們想起信耶穌
[00:25:37.440 --> 00:25:39.680]  就想起很多麻煩
[00:25:39.680 --> 00:25:41.680]  但我們從來沒有想起信耶穌
[00:25:41.680 --> 00:25:45.240]  其實上帝已經有恩典給我們
[00:25:45.240 --> 00:25:46.240]  所以弟兄姊妹
[00:25:46.240 --> 00:25:47.880]  當我自己回想起
[00:25:47.880 --> 00:25:50.240]  十年前我的女兒
[00:25:50.240 --> 00:25:51.960]  她真的送了一首歌給我
[00:25:51.960 --> 00:25:53.960]  我還保留著
[00:25:53.960 --> 00:25:56.040]  雖然製作很簡單
[00:25:56.040 --> 00:25:57.920]  有一個紙皮
[00:25:57.920 --> 00:25:59.840]  但我得出了她的真心
[00:25:59.840 --> 00:26:02.560]  她說「雖然你不能常回家陪我」
[00:26:02.560 --> 00:26:04.280]  我是「Absence Father」
[00:26:04.280 --> 00:26:06.320]  「可是你放心,我明白」
[00:26:06.320 --> 00:26:08.680]  「有些時候我不知能為你做甚麼」
[00:26:08.680 --> 00:26:11.640]  「能讓你不用再為我操心」
[00:26:11.640 --> 00:26:13.800]  「感謝你在我生命中影響我」
[00:26:13.800 --> 00:26:15.560]  「爸爸,你的愛支持我」
[00:26:15.560 --> 00:26:17.880]  「如果我沒有這充滿愛的家庭」
[00:26:17.880 --> 00:26:23.400]  「我定不能走過這十八個年頭」
[00:26:23.400 --> 00:26:24.200]  十年之後
[00:26:24.200 --> 00:26:26.840]  我的女兒仍然相信耶穌
[00:26:26.840 --> 00:26:28.360]  仍然在神路上
[00:26:28.360 --> 00:26:30.760]  我覺得絕不流言
[00:26:30.760 --> 00:26:32.960]  也不是必然
[00:26:32.960 --> 00:26:37.240]  我覺得也不是因為我做得特別好
[00:26:37.240 --> 00:26:40.240]  但最近有人採訪師母
[00:26:40.240 --> 00:26:43.000]  順便採訪我的女兒
[00:26:43.000 --> 00:26:44.440]  採訪者說
[00:26:44.440 --> 00:26:45.720]  「你就好了」
[00:26:45.720 --> 00:26:47.040]  「你爸爸是牧師」
[00:26:47.040 --> 00:26:48.760]  「天天在家裡可以聽道」
[00:26:48.760 --> 00:26:49.720]  「可以講道給他聽」
[00:26:49.720 --> 00:26:51.480]  「你就好了」
[00:26:51.480 --> 00:26:52.720]  她說「不是的」
[00:26:52.720 --> 00:26:54.600]  「如果我爸爸天天在家裡講道」
[00:26:54.600 --> 00:26:57.520]  「我就不算耶穌了」
[00:26:57.520 --> 00:27:00.480]  因為我在家裡仍然是一個爸爸
[00:27:00.480 --> 00:27:01.600]  我有我的軟弱
[00:27:01.600 --> 00:27:03.200]  我有我的難處
[00:27:03.200 --> 00:27:06.040]  但我仍然願意為我們下一代祈禱
[00:27:06.040 --> 00:27:09.640]  願意為下一代將自己的生命拜上
[00:27:09.640 --> 00:27:13.120]  所以在希伯來書第十一章第七節說
[00:27:13.120 --> 00:27:15.080]  「挪亞因著信既夢神」
[00:27:15.080 --> 00:27:16.880]  「指示他未見的事」
[00:27:16.880 --> 00:27:18.360]  「動了敬畏的心」
[00:27:18.360 --> 00:27:22.000]  「預備了一隻方舟使他全家得救」
[00:27:22.000 --> 00:27:24.080]  「因此就定了那世代的罪」
[00:27:24.080 --> 00:27:28.920]  「自己也承受了那從信而來的疑」
[00:27:28.920 --> 00:27:30.800]  我一定能夠相信
[00:27:30.800 --> 00:27:33.560]  我一定能夠相信我們的父
[00:27:33.560 --> 00:27:35.120]  我們的天上的爸爸
[00:27:35.120 --> 00:27:38.160]  我一定能夠相信我們的祈禱上帝會聽
[00:27:38.160 --> 00:27:39.560]  你知道今天這篇訊息
[00:27:39.560 --> 00:27:40.600]  這個絕世好包
[00:27:40.600 --> 00:27:42.200]  讓我們有三樣東西可以學
[00:27:42.200 --> 00:27:47.120]  第一就是我們每一天要與神同行
[00:27:47.120 --> 00:27:49.360]  我們TWA過去那麼多年
[00:27:49.360 --> 00:27:51.520]  從今年七月一日開始
[00:27:51.520 --> 00:27:55.120]  我們聖經的排列會有些改變
[00:27:55.120 --> 00:27:59.400]  我們覺得沿用了過去七年的TWA排列
[00:27:59.400 --> 00:28:01.480]  我們想試一些新的排列
[00:28:01.480 --> 00:28:03.560]  因為新的排列我們會有新的陽光
[00:28:03.560 --> 00:28:05.000]  所以當你用我們的Apps
[00:28:05.000 --> 00:28:08.120]  一進去「咦!為何聖經不是跟以前一樣呢?」
[00:28:08.120 --> 00:28:10.720]  我們七月一日開始我們全都改變了
[00:28:10.720 --> 00:28:13.400]  希望一個新的排列的聖經
[00:28:13.400 --> 00:28:16.760]  我們仍然能夠有新的靈獸
[00:28:16.760 --> 00:28:20.000]  第二,我們要遵守祂的命令
[00:28:20.000 --> 00:28:21.560]  我們要聽
[00:28:21.560 --> 00:28:23.320]  更加重要第三
[00:28:23.320 --> 00:28:28.440]  我們榜樣比「講」更重要
[00:28:28.440 --> 00:28:29.680]  我可以跟大家說
[00:28:29.680 --> 00:28:30.840]  我是一個好的爸爸
[00:28:30.840 --> 00:28:32.480]  各位弟兄姊妹
[00:28:32.480 --> 00:28:34.080]  但我家人不是
[00:28:34.080 --> 00:28:35.880]  唯有你們問我的女兒
[00:28:35.880 --> 00:28:37.320]  不可以問我
[00:28:37.320 --> 00:28:38.280]  當然你問我的女兒
[00:28:38.280 --> 00:28:38.920]  不可以在這裡問
[00:28:38.920 --> 00:28:40.920]  這裡問她當然不好意思
[00:28:40.920 --> 00:28:41.720]  你們平時有空
[00:28:41.720 --> 00:28:43.760]  忽然間問一下她
[00:28:43.760 --> 00:28:45.320]  這樣才有意思
[00:28:45.320 --> 00:28:49.520]  但等於我最近在自己教會的神學院教書
[00:28:49.520 --> 00:28:51.440]  我教一科從來沒有教過
[00:28:51.440 --> 00:28:53.280]  我是教教母學
[00:28:53.280 --> 00:28:55.320]  我從來沒有教過教母學
[00:28:55.320 --> 00:28:57.160]  但當我教這個教母學的時候
[00:28:57.160 --> 00:28:58.720]  我就開始害怕
[00:28:58.720 --> 00:29:00.240]  因為我教的對象
[00:29:00.240 --> 00:29:02.400]  全部都是同福的弟兄姊妹
[00:29:02.400 --> 00:29:04.400]  他們認識我
[00:29:04.400 --> 00:29:06.400]  他們會聽我教什麼
[00:29:06.400 --> 00:29:08.240]  你說你要做忠誠的牧師
[00:29:08.240 --> 00:29:10.840]  你很奸詐
[00:29:10.840 --> 00:29:13.960]  他們知道我是一個怎樣的人
