
[00:00:00.000 --> 00:00:03.000]  今天的題目是關於婚姻
[00:30:15.650 --> 00:30:18.210]  我們的婚姻其實是屬於神的
[00:30:18.210 --> 00:30:22.050]  我們的夫婦關係是神也有份的
[00:30:22.050 --> 00:30:24.610]  我們的夫婦關係是神也有份的
[00:30:24.610 --> 00:30:28.450]  我們再次將婚姻的主權交給神
[00:30:28.450 --> 00:30:32.290]  只有我們將婚姻的主權再交給神
[00:30:32.290 --> 00:30:36.130]  彼此的認罪,彼此的去到饒恕
[00:30:36.130 --> 00:30:46.370]  藉著主耶穌在十字架上的救恩,我們就能夠回歸到神創造的心意
[00:30:46.370 --> 00:30:52.770]  藉著主耶穌在十字架前的救恩,我們就能回歸到神創造的心意
[00:30:52.770 --> 00:30:55.330]  唯有這樣婚姻才會有機會得到修補
[00:30:55.330 --> 00:31:06.850]  日本有一種工藝修補的技術,叫做金計的技術
[00:31:06.850 --> 00:31:10.690]  日本有一種工藝修補的技術,叫做金計
[00:31:10.690 --> 00:31:13.250]  是用一些天然的塗漆
[00:31:13.250 --> 00:31:20.930]  去將一些碟、杯、茶碗爛了的地方重新去到整合
[00:31:20.930 --> 00:31:29.890]  是用天然的塗漆將像碟子、杯子、茶碗之類的物件去重新整合
[00:31:29.890 --> 00:31:33.730]  在整合之後再塗上一些金粉、一些顏色
[00:31:33.730 --> 00:31:37.570]  在整合之後再塗上金粉和顏色
[00:31:37.570 --> 00:31:40.130]  將那些裂縫去到整合
[00:31:40.130 --> 00:31:49.330]  將裂縫的地方發揮的閃閃發光,有一個重新的感覺
[00:31:49.330 --> 00:31:55.490]  將那些裂縫的地方發揮的閃閃發光,有一個重新的感覺
[00:31:55.490 --> 00:32:02.130]  這個重新的感覺令到這些破碎的器皿回復原有的功用
[00:32:02.130 --> 00:32:07.890]  這個修補將破碎的器皿回復原有的功用
[00:32:07.890 --> 00:32:10.050]  重新去重建它的用處
[00:32:10.050 --> 00:32:14.290]  重新去重建它的用處
[00:32:14.290 --> 00:32:20.370]  而且那些破裂的裂縫的痕跡是清楚可以見到的
[00:32:20.370 --> 00:32:25.090]  而且那些破裂的痕跡是清晰可以見到的
[00:32:25.090 --> 00:32:28.930]  我前兩上講的是一個修補了之後這麼漂亮的碗
[00:32:28.930 --> 00:32:35.250]  是講對修補者的讚嘆和感激那份修補的恩情
[00:32:35.250 --> 00:32:43.410]  修補之後這麼一個美麗的碗好像是在說對修補者一個感激和恩情
[00:32:43.410 --> 00:32:50.850]  或者我們對婚姻觀有很多被破壞的地方
[00:32:50.850 --> 00:32:55.570]  或者我們的婚姻觀已經有很多被破壞的地方
[00:32:55.570 --> 00:32:58.930]  可能我們的婚姻生活或者我們父母的婚姻生活
[00:32:58.930 --> 00:33:04.050]  甚至乎可能我們子女的婚姻生活裏面有很多的裂痕
[00:33:04.050 --> 00:33:08.210]  或者我們自己的婚姻生活或者我們父母的婚姻生活
[00:33:08.210 --> 00:33:11.490]  或者兒女的婚姻生活有很多裂痕
[00:33:11.490 --> 00:33:13.490]  甚至乎被支離破碎
[00:33:13.490 --> 00:33:17.410]  被支離破碎裏面令到我們生命充滿了傷痕
[00:33:17.410 --> 00:33:19.570]  甚至已經支離破碎
[00:33:19.570 --> 00:33:23.650]  這些支離破碎讓我們的生命裏充滿了傷痕
[00:33:23.650 --> 00:33:29.570]  但你要記得耶穌基督就是那位慈愛的修補的工匠
[00:33:29.570 --> 00:33:34.610]  但我們要記得耶穌基督是那一位慈愛的修補工匠
[00:33:34.610 --> 00:33:39.570]  祂用愛用祂自己的血去修補那些裂痕
[00:33:39.570 --> 00:33:43.730]  祂用愛用自己的血去修補裂痕
[00:33:43.730 --> 00:33:45.570]  用祂的愛去整合
[00:33:45.570 --> 00:33:48.770]  我們都要知道在神的裏面沒有難成的事
[00:33:48.770 --> 00:33:51.010]  用祂的愛去整合
[00:33:51.010 --> 00:33:54.530]  我們也要知道在神裏面沒有難成的事
[00:33:54.530 --> 00:33:58.290]  祂一直在等候我們在生命裏面放下我們自己
[00:33:58.290 --> 00:34:02.210]  祂一直在等候我們自己在生命裏放下自己
[00:34:02.210 --> 00:34:06.450]  祂渴望我們在祂的裏面去復原一切的傷痛
[00:34:06.450 --> 00:34:10.370]  祂渴望我們在祂的裏面去復原一切的傷痛
[00:34:10.370 --> 00:34:15.330]  被祂自己的愛去重新的整合再去出發
[00:34:15.330 --> 00:34:19.570]  被祂的愛去重新整合重新出發
[00:34:19.570 --> 00:34:23.090]  令到我們在婚姻裏面或者我們對婚姻觀裏面
[00:34:23.090 --> 00:34:27.410]  可以重新去經歷神所使用的豐盛
[00:34:27.410 --> 00:34:32.370]  讓我們在婚姻觀裏面去重新經歷神的豐盛
[00:34:32.370 --> 00:34:38.770]  讓我們自己個人仍然可以在神的裏面重新被神修補
[00:34:38.770 --> 00:34:43.410]  讓我們自己能在神裏面重新被神修補
[00:34:43.410 --> 00:34:50.610]  讓我們重新去知道我們仍然是神所真愛重用的器皿
[00:34:50.610 --> 00:34:58.450]  讓我們重新知道我們仍然是神所真愛重用的器皿
[00:34:58.450 --> 00:35:02.210]  所以總結
[00:35:02.210 --> 00:35:08.690]  雖然現代的婚姻有很多的破碎
[00:35:08.690 --> 00:35:11.810]  我們身邊的人怎樣去看婚姻關係
[00:35:11.810 --> 00:35:17.090]  令到我們覺得婚姻是否仍然美好
[00:35:17.090 --> 00:35:22.050]  我們身邊的人透過我們身邊的人去看婚姻的關係
[00:35:22.050 --> 00:35:27.490]  我們有一個疑問說婚姻是否還是美好
[00:35:27.490 --> 00:35:33.170]  但我們需要的是思考怎樣回歸神創造的那份心意
[00:35:33.170 --> 00:35:39.890]  但我們需要知道的是思考如何回歸神美好創造的心意
[00:35:39.890 --> 00:35:42.850]  用讓神去修補我們的關係
[00:35:42.850 --> 00:35:45.490]  讓神去修補我們的關係
[00:35:45.490 --> 00:35:49.170]  我們才能夠體會婚姻那份美麗
[00:35:49.170 --> 00:35:51.970]  我們才能體會婚姻的美麗
[00:35:51.970 --> 00:35:58.850]  我們才能夠在神的愛裏面去體現神所命定婚姻的美事
[00:35:58.850 --> 00:36:04.130]  我們才能在神的愛裏面去看見神所命定婚姻的美善
[00:36:04.130 --> 00:36:05.490]  最後應用
[00:36:05.490 --> 00:36:07.970]  最後的應用
[00:36:07.970 --> 00:36:13.010]  如果你有留心舊約,即是入屋除鞋
[00:36:13.010 --> 00:36:15.810]  但你留心舊約的裏面
[00:36:15.810 --> 00:36:21.650]  你有沒有一些圖畫形象是人去到神的面前要除鞋的片段
[00:36:21.650 --> 00:36:24.210]  如果你有留心到舊約
[00:36:24.210 --> 00:36:30.450]  你會不會想到人進到神的裏面要把鞋子先脫掉
[00:36:30.450 --> 00:36:36.370]  可能最印象深刻就是摩西見到神自己
[00:36:36.370 --> 00:36:39.330]  在《喜出埃及記》第三章,這是聖地要隨行
[00:36:39.330 --> 00:36:45.170]  印象最深刻的可能是摩西在埃及聖地見到神的時候
[00:36:45.170 --> 00:36:48.050]  他就先把鞋子脫掉
[00:36:48.050 --> 00:36:53.810]  當中的意思其實是將主權這個地方屬於神的
[00:36:53.810 --> 00:36:56.930]  我們去到這個地方的時候,將主權交回給神
[00:36:56.930 --> 00:37:00.450]  意思就是這個地方是屬於神的
[00:37:00.450 --> 00:37:05.010]  所以我們到了這個地方以後要把主權交給神
[00:37:05.010 --> 00:37:06.210]  所以為什麼說這件事呢?
[00:37:06.210 --> 00:37:08.770]  就是因為我們中國人通常一定要入屋除鞋的
[00:37:08.770 --> 00:37:10.690]  你們家裏都是這樣的,是不是?
[00:37:10.690 --> 00:37:12.290]  為什麼用這個比喻?
[00:37:12.290 --> 00:37:17.250]  是因為我們中國人說到說進屋一定要脫鞋子
[00:37:17.250 --> 00:37:21.490]  既然回家,是要面對我們的另一半的時候
[00:37:21.490 --> 00:37:26.130]  那既然回到家裏是要面對我們另一半的時候
[00:37:26.130 --> 00:37:29.410]  在入屋之前,我們有沒有將自己放下呢?
[00:37:29.410 --> 00:37:33.250]  在進屋之前,我們有沒有先把自己放下?
[00:37:33.250 --> 00:37:37.410]  有沒有將我們婚姻關係的主權首先交回給神?
[00:37:37.410 --> 00:37:41.490]  有沒有將我們婚姻關係的主權首先交回給神?
[00:37:41.490 --> 00:37:47.410]  講的是不是要神站在你那邊,對方真的是死人,你搞定他吧
[00:37:47.410 --> 00:37:55.170]  不是說要神站在你那邊說對方實在是太壞了,神你去搞定他
[00:37:55.170 --> 00:37:58.610]  講的是你要站在神那一邊
[00:37:58.610 --> 00:38:01.970]  講的是你要站在神那一邊
[00:38:01.970 --> 00:38:06.690]  讓神的主權在你的婚姻裏面親自去做功
[00:38:06.690 --> 00:38:11.970]  講的是你要讓神的主權在你的婚姻裏面去做功
[00:38:11.970 --> 00:38:15.410]  唯有將投家,將婚姻的主權交回給神
[00:38:15.410 --> 00:38:20.690]  我們才能夠靠著神的愛回到他家裏享受婚姻生活
[00:38:20.690 --> 00:38:27.730]  唯有將婚姻的主權交回給神,我們才能回到家裏面去享受神的愛
[00:38:27.730 --> 00:38:30.370]  所以我覺得一個很簡單的提醒就是
[00:38:30.370 --> 00:38:34.690]  我們回家脫鞋的時候,就將我們自己放下,交回給神
[00:38:34.690 --> 00:38:39.250]  所以很簡單的一個提醒就是我們回到家裏脫鞋子的時候
[00:38:39.250 --> 00:38:41.970]  就要把自己放下,去交給神
[00:38:41.970 --> 00:38:44.930]  如果你去到家裏門口了,你的氣還很不順
[00:38:44.930 --> 00:38:47.490]  如果到了家門口,你還是很生氣
[00:38:47.490 --> 00:38:50.770]  那怎麼辦呢?是不是穿著鞋子走到處走呢?
[00:38:50.770 --> 00:38:55.010]  那怎麼辦?是不是我們就把鞋子穿著,進屋到處走?
[00:38:55.010 --> 00:38:56.050]  當然不是啦,是不是?
[00:38:56.050 --> 00:38:57.090]  當然不是
[00:38:57.090 --> 00:39:00.450]  我希望你可以暫時不要回家
[00:39:00.450 --> 00:39:02.690]  我希望你可以先不要回家
[00:39:02.690 --> 00:39:06.290]  在家裏附近走一圈
[00:39:06.290 --> 00:39:09.170]  在家裏附近走一圈
[00:39:09.170 --> 00:39:13.490]  走一圈的過程裏面,首先將自己在禱告裏面交回給神
[00:39:13.490 --> 00:39:18.850]  在走圈的過程當中去禱告,將自己交回給神
[00:39:18.850 --> 00:39:24.850]  或者這個可能是你回到你父母的家裏,覺得他們的爭拗我沒辦法解決
[00:39:24.850 --> 00:39:30.290]  又或者說當你回到父母家裏的時候,你覺得他們的爭執你沒有辦法解決
[00:39:30.290 --> 00:39:32.130]  你同樣可以出去走一走
[00:39:32.130 --> 00:39:35.410]  在禱告裏面將你父母的婚姻交回給神
[00:39:35.410 --> 00:39:40.770]  你同樣可以出去走一走,在禱告當中將你父母的婚姻交給神
[00:39:40.770 --> 00:39:46.450]  求神去讓你在這些婚姻關係上看到神愛的足跡
[00:39:46.450 --> 00:39:51.810]  求神讓你在這些婚姻關係裏面去看到神愛的足跡
[00:39:51.810 --> 00:39:59.730]  求神去軟化自己的心,去挑起自己去愛我們配偶的心,我們先回到家裏
[00:39:59.730 --> 00:40:06.370]  求神去軟化你的心,去挑動你當初愛配偶的心,然後你再回家
[00:40:06.370 --> 00:40:12.130]  讓我們知道婚姻原是美麗,不是因為我們是多麼愛對方
[00:40:12.130 --> 00:40:17.650]  讓我們知道婚姻原是美麗,不是因為我們是多麼愛對方
[00:40:17.650 --> 00:40:22.450]  婚姻原是美麗,是因為婚姻的愛是在神裏面
[00:40:22.450 --> 00:40:26.450]  婚姻原是美麗,是因為婚姻的愛是在神裏面
[00:40:26.450 --> 00:40:31.330]  是神首先愛我們,所以我們可以愛彼此,愛對方
[00:40:31.330 --> 00:40:36.370]  是神先愛我們,所以我們可以去愛彼此,愛對方
[00:40:36.370 --> 00:40:40.130]  就是我們在神的裏面去尋求那份修補的關係
[00:40:40.130 --> 00:40:45.810]  讓我們在神裏面去尋求那一份修補的關係
[00:40:45.810 --> 00:40:46.850]  讓我們一起祈禱
[00:40:46.850 --> 00:40:49.490]  讓我們一起禱告
[00:40:49.490 --> 00:40:52.050]  親愛的天父,我們要去感恩
[00:40:52.050 --> 00:40:54.530]  親愛的天父,我們要感恩
[00:40:54.530 --> 00:40:59.650]  因祢創造我們的時候,祢讓我們可以享受婚姻的美善
[00:40:59.650 --> 00:41:03.970]  因祢創造我們的時候,祢讓我們去享受婚姻的美善
[00:41:03.970 --> 00:41:07.490]  祢更加讓我們知道婚姻不是我們兩個人去解決
[00:41:07.490 --> 00:41:10.930]  祢更加讓我們知道婚姻不是我們兩個人去解決
[00:41:10.930 --> 00:41:13.170]  而是有祢自己的愛在當中
[00:41:13.170 --> 00:41:15.170]  而是有祢自己的愛在當中
[00:41:15.170 --> 00:41:16.930]  但我們是軟弱的人
[00:41:16.930 --> 00:41:18.530]  但我們是軟弱的人
[00:41:18.530 --> 00:41:22.050]  我們被很多不同的事情纏繞我們
[00:41:22.050 --> 00:41:24.930]  我們被很多不同的事情纏繞我們
[00:41:24.930 --> 00:41:28.290]  但我求神祢自己親自與我們同在
[00:41:28.290 --> 00:41:31.090]  但我求神祢自己親自與我們同在
[00:41:31.090 --> 00:41:34.370]  讓我們在祢的愛裏面去尋求那一份修補
[00:41:34.370 --> 00:41:38.290]  讓我們在祢的愛裏面去尋求那一份修補
[00:41:38.290 --> 00:41:40.690]  讓我們回歸到祢那裏的時候
[00:41:40.690 --> 00:41:44.450]  我們再次肯定婚姻原是美麗
[00:41:44.450 --> 00:41:47.570]  讓我們回歸到祢那裏的時候
[00:41:47.570 --> 00:41:50.210]  去再次肯定婚姻原是美好
[00:41:50.210 --> 00:41:53.090]  因為祢的愛原本就是很美麗
[00:41:53.090 --> 00:41:55.570]  因為祢的愛原本就是很美麗
[00:41:55.570 --> 00:41:57.250]  就求天父祢幫助我們每一個
[00:41:57.250 --> 00:41:59.490]  就求天父祢幫助我們每一個
[00:41:59.490 --> 00:42:00.530]  多謝祢聽我們禱告
[00:42:00.530 --> 00:42:02.770]  奉耶穌基督得聖名次祈求
[00:42:02.770 --> 00:42:04.370]  多謝祢聽我們禱告
[00:42:04.370 --> 00:42:07.330]  奉主耶穌基督得聖的名求
[00:42:07.330 --> 00:42:08.450]  阿們
