
[00:00:00.000 --> 00:00:05.000]  早晨,各位大兄姊妹們,平安!
[00:18:12.000 --> 00:18:14.000]  在天上的家鄉
[00:18:14.000 --> 00:18:17.000]  他們都是存著信心死的
[00:18:17.000 --> 00:18:19.000]  這是在《希伯來書十一章》所說的
[00:18:19.000 --> 00:18:22.000]  雖然他們沒有得著應許
[00:18:22.000 --> 00:18:25.000]  但是他們從遠處觀望
[00:18:25.000 --> 00:18:27.000]  歡喜迎接
[00:18:27.000 --> 00:18:31.000]  並且認定他自己地上是客裏和寄居
[00:18:31.000 --> 00:18:36.000]  有時我們可能很容易被面前的失望
[00:18:36.000 --> 00:18:38.000]  面前的一些挑戰
[00:18:38.000 --> 00:18:41.000]  令我們忘記了這個盼望
[00:18:41.000 --> 00:18:47.000]  但是正正當我們有這些所謂離地的盼望的時候
[00:18:47.000 --> 00:18:51.000]  反而令我們能夠更加切實地
[00:18:51.000 --> 00:18:55.000]  做一個最好本地的公民
[00:18:55.000 --> 00:18:57.000]  所以剛才經文提到
[00:18:57.000 --> 00:19:02.000]  這些人他們不是兩年後會回到耶路撒冷
[00:19:02.000 --> 00:19:04.000]  他們要七十年
[00:19:04.000 --> 00:19:06.000]  意思是其實大部分的人
[00:19:06.000 --> 00:19:10.000]  他們都未必能夠回到耶路撒冷
[00:19:10.000 --> 00:19:12.000]  但是很重要的
[00:19:12.000 --> 00:19:13.000]  聖經有跟我們說
[00:19:13.000 --> 00:19:15.000]  最重要的是我們看不到
[00:19:15.000 --> 00:19:17.000]  不是我們看到的
[00:19:17.000 --> 00:19:21.000]  其實你心目中有沒有這個指望呢?
[00:19:21.000 --> 00:19:23.000]  你這個指望能否令你
[00:19:23.000 --> 00:19:27.000]  很切實的今天來生活呢?
[00:19:27.000 --> 00:19:29.000]  因為大家都知道
[00:19:29.000 --> 00:19:31.000]  基督徒不是要喜樂的嗎?
[00:19:31.000 --> 00:19:34.000]  現在我去很多不同的教會講道
[00:19:34.000 --> 00:19:36.000]  我覺得很多的基督徒
[00:19:36.000 --> 00:19:39.000]  我都在他們的面上看不到喜樂
[00:19:39.000 --> 00:19:40.000]  我經常都會問
[00:19:40.000 --> 00:19:43.000]  你們覺得喜樂的相反是什麼呢?
[00:19:43.000 --> 00:19:49.000]  大家有沒有想過喜樂的相反是什麼呢?
[00:19:49.000 --> 00:19:50.000]  憂愁
[00:19:50.000 --> 00:19:52.000]  還有呢?
[00:19:52.000 --> 00:19:54.000]  悲哀
[00:19:54.000 --> 00:19:55.000]  擔心
[00:19:55.000 --> 00:19:57.000]  焦慮
[00:19:57.000 --> 00:20:01.000]  但是其實如果我們真的去查考聖經
[00:20:01.000 --> 00:20:03.000]  大部分的時間
[00:20:03.000 --> 00:20:05.000]  喜樂是跟擔心
[00:20:05.000 --> 00:20:06.000]  憂愁
[00:20:06.000 --> 00:20:07.000]  哀傷
[00:20:07.000 --> 00:20:09.000]  並行的
[00:20:09.000 --> 00:20:11.000]  我可以舉一個很簡單的例子
[00:20:11.000 --> 00:20:14.000]  當中你們可能很多人都做過媽媽的
[00:20:14.000 --> 00:20:17.000]  生小朋友痛不痛?
[00:20:17.000 --> 00:20:18.000]  很痛是嗎?
[00:20:18.000 --> 00:20:21.000]  我很記得我生小朋友痛得
[00:20:21.000 --> 00:20:23.000]  因為我先生是外國人
[00:20:23.000 --> 00:20:25.000]  我只可以講廣東話
[00:20:25.000 --> 00:20:27.000]  我完全沒有這個能量
[00:20:27.000 --> 00:20:28.000]  說英文
[00:20:28.000 --> 00:20:30.000]  因為真的太痛
[00:20:30.000 --> 00:20:32.000]  但是當我生了小朋友之後
[00:20:32.000 --> 00:20:34.000]  還痛不痛?
[00:20:34.000 --> 00:20:36.000]  其實都更痛的
[00:20:36.000 --> 00:20:38.000]  不會立刻無痛
[00:20:38.000 --> 00:20:41.000]  生出來立刻好像吃了仙丹一樣
[00:20:41.000 --> 00:20:44.000]  但是當時我們見到小朋友的時候
[00:20:44.000 --> 00:20:49.000]  那種喜樂已經完全蓋過了我的痛
[00:20:49.000 --> 00:20:52.000]  其實我們基督徒就要去問
[00:20:52.000 --> 00:20:54.000]  生活痛不痛苦?
[00:20:54.000 --> 00:20:56.000]  生活多不多挑戰?
[00:20:56.000 --> 00:20:58.000]  生活困不困難?
[00:20:58.000 --> 00:21:01.000]  當然困難
[00:21:01.000 --> 00:21:02.000]  現在香港
[00:21:02.000 --> 00:21:05.000]  好像我們覺得越來越艱難
[00:21:05.000 --> 00:21:08.000]  要讓哪一樣東西浮在上面呢?
[00:21:08.000 --> 00:21:10.000]  我們會不會讓這些困難事實上
[00:21:10.000 --> 00:21:13.000]  去掩蓋我們的盼望和喜樂呢?
[00:21:13.000 --> 00:21:16.000]  所以其實喜樂的相反
[00:21:16.000 --> 00:21:18.000]  不是憂愁哀傷
[00:21:18.000 --> 00:21:20.000]  而是沒有盼望
[00:21:20.000 --> 00:21:23.000]  我相信如果我們沒有盼望的時候
[00:21:23.000 --> 00:21:26.000]  一定會被所有我們面前見到的東西
[00:21:26.000 --> 00:21:28.000]  來掩蓋
[00:21:28.000 --> 00:21:31.000]  所以我們怎樣去尋求這個盼望?
[00:21:31.000 --> 00:21:33.000]  經文裡面說到
[00:21:33.000 --> 00:21:36.000]  「福求我,禱告我就會應允」
[00:21:36.000 --> 00:21:38.000]  如果你今天沒有盼望的時候
[00:21:38.000 --> 00:21:40.000]  我們不要說我沒有這個感覺
[00:21:40.000 --> 00:21:42.000]  其實我們沒有這個感覺的時候
[00:21:42.000 --> 00:21:44.000]  更加要向上帝呼求
[00:21:44.000 --> 00:21:46.000]  更加要去尋求祂
[00:21:46.000 --> 00:21:48.000]  因為祂說得很清楚
[00:21:48.000 --> 00:21:51.000]  你尋求我,你就會尋見
[00:21:51.000 --> 00:21:55.000]  我知道你們教會都做很多社區服侍
[00:21:55.000 --> 00:21:57.000]  我們很多時候都覺得做社區服侍
[00:21:57.000 --> 00:21:59.000]  有時服侍極
[00:21:59.000 --> 00:22:00.000]  他那麼窮
[00:22:00.000 --> 00:22:02.000]  其實我再幫他
[00:22:02.000 --> 00:22:04.000]  他可能是吃一個二十元的飯盒
[00:22:04.000 --> 00:22:06.000]  去到一個二十五元的飯盒
[00:22:06.000 --> 00:22:09.000]  那究竟又是不是真的有那個意思呢?
[00:22:09.000 --> 00:22:12.000]  我覺得如果我們去服侍這些人的時候
[00:22:12.000 --> 00:22:14.000]  沒有一個永恆的盼望
[00:22:14.000 --> 00:22:16.000]  其實真的很多時候
[00:22:16.000 --> 00:22:19.000]  我們都會在服侍裡面迷失
[00:22:19.000 --> 00:22:23.000]  最近黃志成牧師都很紅
[00:22:23.000 --> 00:22:25.000]  大家有沒有聽過《跑園》?
[00:22:25.000 --> 00:22:27.000]  當中有沒有聽過?
[00:22:27.000 --> 00:22:28.000]  《跑園》
[00:22:28.000 --> 00:22:31.000]  《跑園》是一個
[00:22:31.000 --> 00:22:34.000]  我們叫做刑商宣教
[00:22:34.000 --> 00:22:36.000]  黃志成牧師是一個
[00:22:36.000 --> 00:22:39.000]  在英國服侍了很多年的牧師
[00:22:39.000 --> 00:22:43.000]  他成為牧師之前也是個廚師
[00:22:43.000 --> 00:22:46.000]  但是他被神父召回香港
[00:22:46.000 --> 00:22:48.000]  是要服侍最窮的人
[00:22:48.000 --> 00:22:50.000]  但是他也覺得
[00:22:50.000 --> 00:22:53.000]  其實服侍人都要有很多的方法
[00:22:53.000 --> 00:22:55.000]  就好像我剛才所說
[00:22:55.000 --> 00:22:56.000]  在疫情的時候
[00:22:56.000 --> 00:22:58.000]  你去服侍他們的時候
[00:22:58.000 --> 00:23:01.000]  真的其實他們有一個很真實的需要
[00:23:01.000 --> 00:23:03.000]  所以黃志成牧師
[00:23:03.000 --> 00:23:06.000]  他自己因為是一個長期的病患者
[00:23:06.000 --> 00:23:10.000]  他自己靠跑步得到他的健康
[00:23:10.000 --> 00:23:13.000]  所以他就鑽研了一套叫做養生跑
[00:23:13.000 --> 00:23:16.000]  養生跑是專給靈運動的人
[00:23:16.000 --> 00:23:17.000]  大家都知道
[00:23:17.000 --> 00:23:20.000]  在香港很多人喜歡跑馬拉松
[00:23:20.000 --> 00:23:23.000]  我自己也參加過很多不同馬拉松的
[00:23:23.000 --> 00:23:25.000]  訓練課程
[00:23:25.000 --> 00:23:26.000]  但是很多時候我發覺
[00:23:26.000 --> 00:23:30.000]  他們不是給那些平時不好運動的人
[00:23:30.000 --> 00:23:34.000]  黃牧師因為他自己的背景
[00:23:34.000 --> 00:23:37.000]  他也是63歲才開始學跑步
[00:23:37.000 --> 00:23:39.000]  他在跑步的時候
[00:23:39.000 --> 00:23:41.000]  他發覺很大的得著
[00:23:41.000 --> 00:23:44.000]  他再去憑他的對太極
[00:23:44.000 --> 00:23:46.000]  對功夫的認識
[00:23:46.000 --> 00:23:49.000]  訓練了這一套的養生跑
[00:23:49.000 --> 00:23:51.000]  所以他透過跑步
[00:23:51.000 --> 00:23:52.000]  很實際
[00:23:52.000 --> 00:23:54.000]  每個人都喜歡健康
[00:23:54.000 --> 00:23:57.000]  所以他在TVB那個訪問一出的時候
[00:23:57.000 --> 00:23:59.000]  大排長龍
[00:23:59.000 --> 00:24:00.000]  大部分都不是信徒
[00:24:00.000 --> 00:24:03.000]  因為健康有誰不想
[00:24:03.000 --> 00:24:05.000]  黃牧師他經常掛在嘴邊
[00:24:05.000 --> 00:24:07.000]  就是說他的養生跑
[00:24:07.000 --> 00:24:10.000]  他說你現在不練養生跑
[00:24:10.000 --> 00:24:12.000]  你遲些就要養醫生了
[00:24:12.000 --> 00:24:15.000]  我們每個人可能都要走這條路
[00:24:15.000 --> 00:24:17.000]  而且他是藉著跑步
[00:24:17.000 --> 00:24:20.000]  接觸到很多未信的朋友
[00:24:20.000 --> 00:24:22.000]  是一些很想有健康的朋友
[00:24:22.000 --> 00:24:25.000]  藉著他的餐廳
[00:24:25.000 --> 00:24:28.000]  他的餐廳也是專為跑友設計的
[00:24:28.000 --> 00:24:30.000]  因為大家都知道
[00:24:30.000 --> 00:24:32.000]  現在的餐廳很難做
[00:24:32.000 --> 00:24:34.000]  我們看到大家北上消費
[00:24:34.000 --> 00:24:36.000]  很多的餐廳熬過疫情
[00:24:36.000 --> 00:24:37.000]  現在都熬不過
[00:24:37.000 --> 00:24:38.000]  很多倒閉
[00:24:38.000 --> 00:24:41.000]  但是他的餐廳生意滾滾來
[00:24:41.000 --> 00:24:44.000]  因為他是專門給跑步的人
[00:24:44.000 --> 00:24:46.000]  他發覺在香港
[00:24:46.000 --> 00:24:49.000]  是沒有一個專為跑步主題的餐廳
[00:24:49.000 --> 00:24:54.000]  但是他在餐廳建了一個叫做超窮教會
[00:24:54.000 --> 00:24:57.000]  大家聽到這個名字有什麼感覺呢?
[00:24:57.000 --> 00:24:59.000]  大家想不想加入超窮教會?
[00:24:59.000 --> 00:25:01.000]  第一次聽到很多人都說
[00:25:01.000 --> 00:25:03.000]  窮都不夠?
[00:25:03.000 --> 00:25:05.000]  還要超級貧窮?
[00:25:05.000 --> 00:25:07.000]  不要搞我了吧?
[00:25:07.000 --> 00:25:09.000]  但是其實這個名字
[00:25:09.000 --> 00:25:11.000]  黃牧師說是神給他的
[00:25:11.000 --> 00:25:12.000]  他覺得很有意思
[00:25:12.000 --> 00:25:14.000]  就像我剛才說的
[00:25:14.000 --> 00:25:17.000]  你負貧其實負極都越負越貧的
[00:25:17.000 --> 00:25:20.000]  因為貧窮是一件相對的事
[00:25:20.000 --> 00:25:23.000]  可能Susanna也跟我們去過馬尼拉
[00:25:23.000 --> 00:25:24.000]  去過馬尼拉
[00:25:24.000 --> 00:25:27.000]  我就發覺其實香港是沒有窮人的
[00:25:27.000 --> 00:25:29.000]  我們覺得很窮的時候
[00:25:29.000 --> 00:25:31.000]  原來其實真的這個世界
[00:25:31.000 --> 00:25:33.000]  有很多人是很窮的
[00:25:33.000 --> 00:25:35.000]  所以其實就算他
[00:25:35.000 --> 00:25:36.000]  由一個20元的飯盒
[00:25:36.000 --> 00:25:37.000]  去到25元的飯盒
[00:25:37.000 --> 00:25:40.000]  他仍然都是覺得自己很窮
[00:25:40.000 --> 00:25:43.000]  唯一能夠讓他們超越貧窮的
[00:25:43.000 --> 00:25:46.000]  就是其實找回自己的價值
[00:25:46.000 --> 00:25:48.000]  身體不好的人
[00:25:48.000 --> 00:25:50.000]  他們的身體可以好一點
[00:25:50.000 --> 00:25:52.000]  他們吃東西很不健康的人
[00:25:52.000 --> 00:25:56.000]  也可以透過好的健康食品
[00:25:56.000 --> 00:25:59.000]  讓他們的健康好一點
[00:25:59.000 --> 00:26:01.000]  但是最重要的就是
[00:26:01.000 --> 00:26:04.000]  他們找到和得到這個福音
[00:26:04.000 --> 00:26:08.000]  所以我自己是比較多做職場的
[00:26:08.000 --> 00:26:09.000]  我跟黃牧師說
[00:26:09.000 --> 00:26:11.000]  如果以後我真的有機會
[00:26:11.000 --> 00:26:13.000]  建立一個職場教會
[00:26:13.000 --> 00:26:16.000]  我很想叫它做超忙教會
[00:26:16.000 --> 00:26:18.000]  大家都知道在職場
[00:26:18.000 --> 00:26:20.000]  每個人都很忙碌
[00:26:20.000 --> 00:26:22.000]  超級忙碌
[00:26:22.000 --> 00:26:25.000]  但其實我是很想他們靠著神
[00:26:25.000 --> 00:26:27.000]  超越忙碌
[00:26:27.000 --> 00:26:29.000]  因為職場的人
[00:26:29.000 --> 00:26:31.000]  很多他們的時間很貧窮
[00:26:31.000 --> 00:26:33.000]  他們的精力很貧窮
[00:26:33.000 --> 00:26:35.000]  他們的注意力很貧窮
[00:26:35.000 --> 00:26:39.000]  所以雖然我們好像處於弱勢
[00:26:39.000 --> 00:26:41.000]  我們處於一個
[00:26:41.000 --> 00:26:43.000]  我們可能不情不願
[00:26:43.000 --> 00:26:45.000]  對我們的宗教
[00:26:45.000 --> 00:26:46.000]  對我們的信仰
[00:26:46.000 --> 00:26:49.000]  完全不友善的文化裏面
[00:26:49.000 --> 00:26:51.000]  但我相信在聖經裏面
[00:26:51.000 --> 00:26:53.000]  我們不乏找到一些
[00:26:53.000 --> 00:26:56.000]  秘魯但也給神大大用的人
[00:26:56.000 --> 00:26:58.000]  就是因為他們深信
[00:26:58.000 --> 00:26:59.000]  他們的這個盼望
[00:26:59.000 --> 00:27:02.000]  是超越他們眼前的限制
[00:27:02.000 --> 00:27:04.000]  他們眼前很多的掣肘
[00:27:04.000 --> 00:27:06.000]  痛苦和挑戰
[00:27:06.000 --> 00:27:09.000]  耶利米本身是一個酒精
[00:27:09.000 --> 00:27:12.000]  以私貼月去選美
[00:27:12.000 --> 00:27:14.000]  但以你和我們的朋友
[00:27:14.000 --> 00:27:17.000]  要面對火坑和獅子坑
[00:27:17.000 --> 00:27:18.000]  好了
[00:27:18.000 --> 00:27:20.000]  我們將所有這些東西
[00:27:20.000 --> 00:27:22.000]  怎樣拉到我們今天
[00:27:22.000 --> 00:27:27.000]  我們每分每秒的生活裏面呢
[00:27:27.000 --> 00:27:29.000]  其實我們要將福音
[00:27:29.000 --> 00:27:31.000]  活在我們的生命裏面
[00:27:31.000 --> 00:27:34.000]  不單止是帶平安給人
[00:27:34.000 --> 00:27:36.000]  我們自己都要有這份平安
[00:27:36.000 --> 00:27:39.000]  才可以帶出去
[00:27:39.000 --> 00:27:41.000]  我最近看了這本書叫做
[00:27:41.000 --> 00:27:43.000]  《Deeply Formed Life》
[00:27:43.000 --> 00:27:45.000]  它說到其中一個操練
[00:27:45.000 --> 00:27:47.000]  我覺得是很有用的
[00:27:47.000 --> 00:27:51.000]  它發覺當我們情緒很困擾
[00:27:51.000 --> 00:27:55.000]  譬如我們面對魔鬼的上司
[00:27:55.000 --> 00:27:57.000]  很難搞的同事
[00:27:57.000 --> 00:27:59.000]  甚至家人的爭執
[00:27:59.000 --> 00:28:00.000]  衝突
[00:28:00.000 --> 00:28:02.000]  工作的壓力
[00:28:02.000 --> 00:28:04.000]  很多時候我們是否忍了它
[00:28:04.000 --> 00:28:06.000]  或者在這裏冤枉
[00:28:06.000 --> 00:28:08.000]  它說其實如果我們操練
[00:28:08.000 --> 00:28:10.000]  不斷地反省
[00:28:10.000 --> 00:28:14.000]  就讓福音在我們身上
[00:28:14.000 --> 00:28:17.000]  來改變和更生我們
[00:28:17.000 --> 00:28:19.000]  譬如我記得有一次
[00:28:19.000 --> 00:28:22.000]  我要去一個很大的聚會裏面
[00:28:22.000 --> 00:28:24.000]  來到港道
[00:28:24.000 --> 00:28:26.000]  我覺得很大很大壓力
[00:28:26.000 --> 00:28:27.000]  發生了什麼事呢
[00:28:27.000 --> 00:28:30.000]  你要對一個很大的群眾去說
[00:28:30.000 --> 00:28:32.000]  我又不是很熟悉他們
[00:28:32.000 --> 00:28:35.000]  當中可能有很多有頭有臉的
[00:28:35.000 --> 00:28:37.000]  牧師各方面
[00:28:37.000 --> 00:28:39.000]  我的感受就是覺得
[00:28:39.000 --> 00:28:42.000]  我會不會說錯話呢
[00:28:42.000 --> 00:28:43.000]  我說話的時候
[00:28:43.000 --> 00:28:45.000]  會不會有些人不喜歡聽呢
[00:28:45.000 --> 00:28:47.000]  現在很難講道
[00:28:47.000 --> 00:28:48.000]  特別是一大群人
[00:28:48.000 --> 00:28:49.000]  你說了什麼
[00:28:49.000 --> 00:28:52.000]  原來都會不小心得罪了別人
[00:28:52.000 --> 00:28:53.000]  有些人就會
[00:28:53.000 --> 00:28:55.000]  那個神託的
[00:28:55.000 --> 00:28:57.000]  有一點點問題
[00:28:57.000 --> 00:28:58.000]  這個就說
[00:28:58.000 --> 00:28:59.000]  你們這樣覺得嗎
[00:28:59.000 --> 00:29:02.000]  我不覺得是
[00:29:02.000 --> 00:29:05.000]  當我感到很大壓力的時候
[00:29:05.000 --> 00:29:07.000]  我承認自己的壓力
[00:29:07.000 --> 00:29:09.000]  我就開始去想
[00:29:09.000 --> 00:29:12.000]  我對自己說出什麼故事
[00:29:12.000 --> 00:29:13.000]  我的故事就是
[00:29:13.000 --> 00:29:16.000]  我很想在這個大型的聚會裏面
[00:29:16.000 --> 00:29:17.000]  大家都覺得
[00:29:17.000 --> 00:29:19.000]  聶俊麗你講得真好
[00:29:19.000 --> 00:29:21.000]  我們很有幫助
[00:29:21.000 --> 00:29:24.000]  其實原來我發覺我這個港道
[00:29:24.000 --> 00:29:26.000]  是以自我為中心
[00:29:26.000 --> 00:29:27.000]  我很想別人聽得好
[00:29:27.000 --> 00:29:28.000]  別人稱讚我
[00:29:28.000 --> 00:29:29.000]  別人接著
[00:29:29.000 --> 00:29:31.000]  下次我們再找你去講
[00:29:31.000 --> 00:29:34.000]  我可能有一個更大的聚會
[00:29:34.000 --> 00:29:36.000]  但是其實福音
[00:29:36.000 --> 00:29:38.000]  怎樣去改變我的故事呢
[00:29:38.000 --> 00:29:39.000]  我就回想
[00:29:39.000 --> 00:29:40.000]  其實這個港道
[00:29:40.000 --> 00:29:42.000]  真的不關於我的
[00:29:42.000 --> 00:29:43.000]  其實這個港道
[00:29:43.000 --> 00:29:45.000]  我有這個機會
[00:29:45.000 --> 00:29:48.000]  去宣講神的信息
[00:29:48.000 --> 00:29:50.000]  是神的一份禮物
[00:29:50.000 --> 00:29:52.000]  其實是不是大的聚會
[00:29:52.000 --> 00:29:54.000]  我就講得開心一點
[00:29:54.000 --> 00:29:56.000]  大一點的壓力呢
[00:29:56.000 --> 00:29:57.000]  小的聚會
[00:29:57.000 --> 00:29:59.000]  我會不會仍然是
[00:29:59.000 --> 00:30:02.000]  很喜樂地去講神的信息呢
[00:30:02.000 --> 00:30:06.000]  因為我們不是被人的批評
[00:30:06.000 --> 00:30:07.000]  或者評語
[00:30:07.000 --> 00:30:10.000]  來Define我們
[00:30:10.000 --> 00:30:13.000]  我們真正的價值在神那裏
[00:30:13.000 --> 00:30:14.000]  所以我很感受到
[00:30:14.000 --> 00:30:17.000]  就算那個聚會只有一個人
[00:30:17.000 --> 00:30:20.000]  如果我能夠講到這番信息
[00:30:20.000 --> 00:30:22.000]  是神想我講的
[00:30:22.000 --> 00:30:24.000]  和神是喜悅的
[00:30:24.000 --> 00:30:26.000]  我就會為了這個機會
[00:30:26.000 --> 00:30:28.000]  來感恩
[00:30:28.000 --> 00:30:31.000]  和很努力的準備
[00:30:31.000 --> 00:30:34.000]  當我去容量
[00:30:34.000 --> 00:30:36.000]  把自己容量福音
[00:30:36.000 --> 00:30:38.000]  去改變我的故事的時候
[00:30:38.000 --> 00:30:40.000]  我重新得到那個力量
[00:30:40.000 --> 00:30:42.000]  那個反本能的行動
[00:30:42.000 --> 00:30:44.000]  就是我不會再去
[00:30:44.000 --> 00:30:46.000]  用這些思想去煎熬自己
[00:30:46.000 --> 00:30:48.000]  甚至我會將這個
[00:30:48.000 --> 00:30:49.000]  自己的掙扎
[00:30:49.000 --> 00:30:51.000]  去和別人分享
[00:30:51.000 --> 00:30:54.000]  我可以當這份
[00:30:54.000 --> 00:30:56.000]  真是神給我的禮物
[00:30:56.000 --> 00:30:57.000]  我是為了今天
[00:30:57.000 --> 00:30:59.000]  能夠有機會去服侍
[00:30:59.000 --> 00:31:01.000]  來感恩
[00:31:01.000 --> 00:31:03.000]  我也不應該為人取悅
[00:31:03.000 --> 00:31:05.000]  好像那些假先知那樣
[00:31:05.000 --> 00:31:07.000]  講人想講的說話
[00:31:07.000 --> 00:31:09.000]  我也會堅持
[00:31:09.000 --> 00:31:12.000]  講神想我講的說話
[00:31:12.000 --> 00:31:13.000]  因為有些人跟我說
[00:31:13.000 --> 00:31:16.000]  你的信息很難接受
[00:31:16.000 --> 00:31:17.000]  現在還有哪些人
[00:31:17.000 --> 00:31:20.000]  肯犧牲自己去服侍城市的
[00:31:20.000 --> 00:31:22.000]  你要講講大家的心靈
[00:31:22.000 --> 00:31:25.000]  你要講講大家怎樣受到這個挑戰
[00:31:25.000 --> 00:31:27.000]  你怎樣去牧養他們
[00:31:27.000 --> 00:31:30.000]  我不是說那些東西是沒有價值
[00:31:30.000 --> 00:31:32.000]  神會感動不同的人
[00:31:32.000 --> 00:31:33.000]  我們不同的時候
[00:31:33.000 --> 00:31:35.000]  去講不同的信息
[00:31:35.000 --> 00:31:36.000]  但是我還是有從
[00:31:36.000 --> 00:31:38.000]  自己的感受出發
[00:31:38.000 --> 00:31:40.000]  但是這個操練是幫我
[00:31:40.000 --> 00:31:43.000]  從一個很自我中心的角度
[00:31:43.000 --> 00:31:44.000]  拉回去
[00:31:44.000 --> 00:31:46.000]  因為最後不是關於我
[00:31:46.000 --> 00:31:49.000]  是關於神
[00:31:49.000 --> 00:31:52.000]  那我希望大家不知道有沒有機會
[00:31:52.000 --> 00:31:54.000]  去做這個操練
[00:31:54.000 --> 00:31:56.000]  可能先投就久一點
[00:31:56.000 --> 00:31:59.000]  因為我們經常跟神很多的拉鋸
[00:31:59.000 --> 00:32:01.000]  但是我發覺我越操練
[00:32:01.000 --> 00:32:05.000]  這個就越變為一個我的本能
[00:32:05.000 --> 00:32:06.000]  一個我的反應
[00:32:06.000 --> 00:32:08.000]  很多所謂反本能的行動
[00:32:08.000 --> 00:32:12.000]  反而變成了我本能的行動
[00:32:12.000 --> 00:32:15.000]  最後我仍然是要神
[00:32:15.000 --> 00:32:17.000]  講神給我的信息
[00:32:17.000 --> 00:32:20.000]  我仍然很想教會去看看
[00:32:20.000 --> 00:32:22.000]  究竟這個城市
[00:32:22.000 --> 00:32:25.000]  在哪方面需要福音的介入
[00:32:25.000 --> 00:32:29.000]  將那個平安帶到每一個角落
[00:32:29.000 --> 00:32:31.000]  我很深信神放你
[00:32:31.000 --> 00:32:35.000]  或者教會在香港、在柴灣
[00:32:35.000 --> 00:32:37.000]  在這個很獨特的時空
[00:32:37.000 --> 00:32:39.000]  一定有祂的心意
[00:32:39.000 --> 00:32:42.000]  我很相信教會能夠一起
[00:32:42.000 --> 00:32:47.000]  從個人、從群體找到、找到
[00:32:47.000 --> 00:32:50.000]  怎樣去施行救贖
[00:32:50.000 --> 00:32:54.000]  不但我們只是survive
[00:32:54.000 --> 00:32:59.000]  我們甚至可以在當中輕乘
[00:32:59.000 --> 00:33:01.000]  而我們不是一定要
[00:33:01.000 --> 00:33:04.000]  將人帶到教會裡面
[00:33:04.000 --> 00:33:07.000]  反而好像這些很多被擄的人
[00:33:07.000 --> 00:33:09.000]  他們就帶著這個平安
[00:33:09.000 --> 00:33:13.000]  去到我們城市的每一個角落
[00:33:13.000 --> 00:33:16.000]  我希望在這裡跟大家有個祈禱
[00:33:16.000 --> 00:33:18.000]  七合天父很感恩
[00:33:18.000 --> 00:33:21.000]  今天能夠去分享這個信息
[00:33:21.000 --> 00:33:23.000]  是來自你自己的
[00:33:23.000 --> 00:33:25.000]  你將我們今時今日
[00:33:25.000 --> 00:33:26.000]  放在這個城市
[00:33:26.000 --> 00:33:28.000]  你有你的心意
[00:33:28.000 --> 00:33:30.000]  求你都叫我們
[00:33:30.000 --> 00:33:31.000]  很多時我們都是
[00:33:31.000 --> 00:33:33.000]  用自己的出發點
[00:33:33.000 --> 00:33:35.000]  但是在你的恩典底下
[00:33:35.000 --> 00:33:36.000]  我們能將這個
[00:33:36.000 --> 00:33:38.000]  很自我中心的出發點
[00:33:38.000 --> 00:33:41.000]  帶到去以你為中心
[00:33:41.000 --> 00:33:43.000]  也將這個永恆的盼望
[00:33:43.000 --> 00:33:46.000]  在我們的面前活生活熱
[00:33:46.000 --> 00:33:48.000]  以至到我們能夠切實
[00:33:48.000 --> 00:33:50.000]  投入我們的城市裡面
[00:33:50.000 --> 00:33:53.000]  做在城市裡面最好的居民
[00:33:53.000 --> 00:33:56.000]  不但我們要建立一個偉大的教會
[00:33:56.000 --> 00:33:59.000]  我們更希望能夠為炎為光
[00:33:59.000 --> 00:34:02.000]  建立一個偉大的城市
[00:34:02.000 --> 00:34:04.000]  完成你的心意
[00:34:04.000 --> 00:34:06.000]  以上的禱告是奉主命求
[00:34:06.000 --> 00:34:08.000]  謝謝 再見
