
[00:00:00.000 --> 00:00:04.260]  很高興今天在大家當中能夠分享神的訊息
[00:19:35.000 --> 00:19:38.000]  你一生當中殺過太多人了
[00:19:38.000 --> 00:19:41.000]  不要為我建聖殿
[00:19:41.000 --> 00:19:43.000]  不過你將來的兒子
[00:19:43.000 --> 00:19:45.000]  所羅門可以為我建聖殿
[00:19:45.000 --> 00:19:47.000]  他就說不如我將
[00:19:47.000 --> 00:19:49.000]  我剩下來的精神
[00:19:49.000 --> 00:19:51.000]  我就替這個聖殿
[00:19:51.000 --> 00:19:55.000]  去收集很多的財富
[00:19:55.000 --> 00:19:57.000]  材料預備
[00:19:57.000 --> 00:19:59.000]  在這29章
[00:19:59.000 --> 00:20:02.000]  大衛有這麼多的材料之後
[00:20:02.000 --> 00:20:04.000]  他說我算什麼
[00:20:04.000 --> 00:20:06.000]  我的百姓算什麼
[00:20:06.000 --> 00:20:09.000]  竟然能夠如此樂意奉獻
[00:20:09.000 --> 00:20:12.000]  因為萬物都是從你而來
[00:20:12.000 --> 00:20:17.000]  我們把從你所得來的奉獻給你
[00:20:17.000 --> 00:20:20.000]  這個就是大衛的一個祈禱
[00:20:20.000 --> 00:20:22.000]  很多時候我們在教會裡面
[00:20:22.000 --> 00:20:25.000]  鼓勵奉獻都會引用這個
[00:20:25.000 --> 00:20:27.000]  萬物都是從神而來
[00:20:27.000 --> 00:20:30.000]  我們是從神而來的那些東西裡
[00:20:30.000 --> 00:20:35.000]  拿出來奉獻給神
[00:20:35.000 --> 00:20:38.000]  但是後面那一節都很重要
[00:20:38.000 --> 00:20:40.000]  第十五節就說
[00:20:40.000 --> 00:20:42.000]  我們在你面前是黑女
[00:20:42.000 --> 00:20:44.000]  是寄居的
[00:20:44.000 --> 00:20:49.000]  我們列祖一樣
[00:20:49.000 --> 00:20:53.000]  畢竟我們在世界上是暫時的
[00:20:53.000 --> 00:20:55.000]  寄居
[00:20:55.000 --> 00:20:57.000]  好像做遊客一樣
[00:20:57.000 --> 00:20:59.000]  大家去旅行帶多少東西
[00:20:59.000 --> 00:21:01.000]  當然越少越好
[00:21:01.000 --> 00:21:03.000]  如果你還要帶皮箱
[00:21:03.000 --> 00:21:05.000]  現在坐飛機又要付錢
[00:21:05.000 --> 00:21:07.000]  當然越少越好
[00:21:07.000 --> 00:21:09.000]  是不方便
[00:21:09.000 --> 00:21:11.000]  去旅行那兩三個禮拜
[00:21:11.000 --> 00:21:14.000]  帶得不夠
[00:21:14.000 --> 00:21:16.000]  但是夠用
[00:21:16.000 --> 00:21:18.000]  所以我們一個心態就是
[00:21:18.000 --> 00:21:19.000]  我們是旅行的
[00:21:19.000 --> 00:21:20.000]  我們是寄居的
[00:21:20.000 --> 00:21:23.000]  我們去旅行的時候
[00:21:23.000 --> 00:21:26.000]  不需要積存太多的東西
[00:21:26.000 --> 00:21:28.000]  所以我們在這個世界上
[00:21:28.000 --> 00:21:30.000]  遲早都是要離開的
[00:21:30.000 --> 00:21:33.000]  不要太留戀這個世界上的東西
[00:21:33.000 --> 00:21:34.000]  還有享受
[00:21:34.000 --> 00:21:35.000]  目前所有的
[00:21:35.000 --> 00:21:37.000]  當然我們感恩
[00:21:37.000 --> 00:21:41.000]  小心為榮耀神而用
[00:21:41.000 --> 00:21:45.000]  除了努力工作賺錢之外
[00:21:45.000 --> 00:21:50.000]  怎樣去管理 怎樣去投資
[00:21:50.000 --> 00:21:52.000]  當我們的財富加增的時候
[00:21:52.000 --> 00:21:56.000]  就可以錢賺錢
[00:21:56.000 --> 00:21:58.000]  這個道理大家都知道
[00:21:58.000 --> 00:22:01.000]  你有了一些種
[00:22:01.000 --> 00:22:03.000]  有了一筆錢的時候
[00:22:03.000 --> 00:22:06.000]  去投資的時候
[00:22:06.000 --> 00:22:08.000]  正確的投資就會繼續
[00:22:08.000 --> 00:22:10.000]  錢會幫你賺錢的
[00:22:10.000 --> 00:22:12.000]  錢會賺錢的
[00:22:12.000 --> 00:22:16.000]  我們又可以多一點時間來侍奉神
[00:22:16.000 --> 00:22:17.000]  有時候很忙
[00:22:17.000 --> 00:22:18.000]  沒時間
[00:22:18.000 --> 00:22:19.000]  做一份工不夠
[00:22:19.000 --> 00:22:20.000]  做兩份
[00:22:20.000 --> 00:22:23.000]  兩份做回來都累了
[00:22:23.000 --> 00:22:25.000]  怎樣去侍奉神
[00:22:25.000 --> 00:22:27.000]  如果你學習怎樣去管理
[00:22:27.000 --> 00:22:29.000]  怎樣去投資的時候
[00:22:29.000 --> 00:22:31.000]  可能不需要
[00:22:31.000 --> 00:22:34.000]  用這麼多時間來工作
[00:22:34.000 --> 00:22:36.000]  解決了這個問題
[00:22:36.000 --> 00:22:39.000]  所以這些都可以學習投資
[00:22:39.000 --> 00:22:41.000]  也是一個忠心侍奉神
[00:22:41.000 --> 00:22:43.000]  你有了時間 有了金錢
[00:22:43.000 --> 00:22:45.000]  又可以去支持更多教會
[00:22:45.000 --> 00:22:47.000]  和機構的侍功
[00:22:47.000 --> 00:22:49.000]  那就更好
[00:22:49.000 --> 00:22:52.000]  所以有一天
[00:22:52.000 --> 00:22:54.000]  神因為我們很忠心的
[00:22:54.000 --> 00:22:57.000]  來管理這個世界上的財富
[00:22:57.000 --> 00:22:58.000]  暫時的財富
[00:22:58.000 --> 00:22:59.000]  有一天神要
[00:22:59.000 --> 00:23:02.000]  將真正的財富給我們管理
[00:23:02.000 --> 00:23:04.000]  無論是我們知識也好
[00:23:04.000 --> 00:23:05.000]  經驗也好
[00:23:05.000 --> 00:23:07.000]  我們的屬靈體會也好
[00:23:07.000 --> 00:23:09.000]  我們要學習怎樣去給出去
[00:23:09.000 --> 00:23:11.000]  怎樣去分配
[00:23:11.000 --> 00:23:14.000]  這樣時間就可以用得更好的地方
[00:23:14.000 --> 00:23:17.000]  忠心來處理這些一切
[00:23:17.000 --> 00:23:22.000]  第三方面就是
[00:23:22.000 --> 00:23:25.000]  在別人的東西上忠心
[00:23:25.000 --> 00:23:27.000]  別人的東西上忠心
[00:23:27.000 --> 00:23:31.000]  如果你們在別人的東西上不忠心
[00:23:31.000 --> 00:23:36.000]  誰還把你們自己的東西給你們呢
[00:23:37.000 --> 00:23:39.000]  我們剛才說過了
[00:23:39.000 --> 00:23:40.000]  在這幾節聖經之前
[00:23:40.000 --> 00:23:42.000]  耶穌說了一個比喻
[00:23:42.000 --> 00:23:45.000]  這個比喻當中的管家是不好的
[00:23:45.000 --> 00:23:47.000]  不忠心的
[00:23:47.000 --> 00:23:50.000]  老闆都知道了
[00:23:50.000 --> 00:23:53.000]  打算解僱他
[00:23:53.000 --> 00:23:56.000]  但是他很聰明
[00:23:56.000 --> 00:23:59.000]  辭職之前
[00:23:59.000 --> 00:24:02.000]  他將主人
[00:24:02.000 --> 00:24:05.000]  借錢的債戶叫來
[00:24:05.000 --> 00:24:07.000]  借了給你100元
[00:24:07.000 --> 00:24:09.000]  你寫60元就行了
[00:24:09.000 --> 00:24:12.000]  用主人的錢去收買人心
[00:24:12.000 --> 00:24:15.000]  這個很聰明
[00:24:15.000 --> 00:24:17.000]  知道他做到什麼時候不做了
[00:24:17.000 --> 00:24:20.000]  這些以前用他老闆的錢
[00:24:20.000 --> 00:24:23.000]  做他的朋友就可以幫他了
[00:24:23.000 --> 00:24:25.000]  耶穌說
[00:24:25.000 --> 00:24:27.000]  這個人雖然是不好
[00:24:27.000 --> 00:24:28.000]  不忠心
[00:24:28.000 --> 00:24:31.000]  但是都為自己打算
[00:24:31.000 --> 00:24:35.000]  何況我們喜不應該為自己打算
[00:24:35.000 --> 00:24:37.000]  所以這是一個對比
[00:24:37.000 --> 00:24:39.000]  如果一個不義的人
[00:24:39.000 --> 00:24:41.000]  在別人的事上都不忠心
[00:24:41.000 --> 00:24:44.000]  那你們是義人
[00:24:44.000 --> 00:24:46.000]  喜不應該要學習忠心是福
[00:24:46.000 --> 00:24:50.000]  何況你們將來要承受從神而來的福氣
[00:24:50.000 --> 00:24:54.000]  要管理善用這些福氣
[00:24:54.000 --> 00:24:57.000]  在服侍人的事情上不忠心
[00:24:57.000 --> 00:25:00.000]  怎樣去服侍神
[00:25:00.000 --> 00:25:03.000]  人與人之間你都不守信用
[00:25:03.000 --> 00:25:11.000]  怎樣可以在神的面前立志起願守信用
[00:25:11.000 --> 00:25:15.000]  世界上的人是怎樣的
[00:25:15.000 --> 00:25:19.000]  自己的房間收拾得乾乾淨淨
[00:25:19.000 --> 00:25:21.000]  出去住酒店
[00:25:21.000 --> 00:25:24.000]  不管了
[00:25:24.000 --> 00:25:26.000]  錢都給了
[00:25:26.000 --> 00:25:29.000]  還幫他收拾廠
[00:25:29.000 --> 00:25:33.000]  在家裡省水省電
[00:25:33.000 --> 00:25:35.000]  不用燈光關掉
[00:25:35.000 --> 00:25:37.000]  去住酒店
[00:25:37.000 --> 00:25:40.000]  冷氣暖氣一樣照開
[00:25:40.000 --> 00:25:43.000]  是別人的
[00:25:43.000 --> 00:25:45.000]  很多人都是這樣想
[00:25:45.000 --> 00:25:47.000]  我自己的房子
[00:25:47.000 --> 00:25:48.000]  很寶貝
[00:25:48.000 --> 00:25:53.000]  每樣都要收拾整理維修
[00:25:53.000 --> 00:25:54.000]  租的房子
[00:25:54.000 --> 00:25:56.000]  不管了
[00:25:56.000 --> 00:25:58.000]  有什麼事就打電話給房東
[00:25:58.000 --> 00:26:01.000]  他處理一下他的事
[00:26:01.000 --> 00:26:04.000]  但是這裡聖經教導剛剛說
[00:26:04.000 --> 00:26:07.000]  如果你在自己的東西
[00:26:07.000 --> 00:26:10.000]  在別人的東西上你都不忠心
[00:26:10.000 --> 00:26:13.000]  怎樣你會有自己的東西
[00:26:13.000 --> 00:26:16.000]  你租的車都是亂用的
[00:26:16.000 --> 00:26:18.000]  怎麼會有自己的車
[00:26:18.000 --> 00:26:19.000]  差不多道理
[00:26:19.000 --> 00:26:21.000]  會不會是這樣
[00:26:21.000 --> 00:26:23.000]  是不是一定的
[00:26:23.000 --> 00:26:28.000]  耶穌教導是否說如果在公眾的地方
[00:26:28.000 --> 00:26:30.000]  你不珍惜不善用
[00:26:30.000 --> 00:26:33.000]  那就不會有你自己的地方
[00:26:33.000 --> 00:26:35.000]  或者甚至我們延伸
[00:26:35.000 --> 00:26:37.000]  如果你替別人打工的時候
[00:26:37.000 --> 00:26:39.000]  都不好好做
[00:26:39.000 --> 00:26:42.000]  那你怎麼會給你有自己的餐館
[00:26:42.000 --> 00:26:44.000]  怎麼會給你有自己的公司
[00:26:44.000 --> 00:26:49.000]  會不會是這樣
[00:26:49.000 --> 00:26:52.000]  我舉個例子
[00:26:52.000 --> 00:26:56.000]  我一個乾媽住在加州
[00:26:56.000 --> 00:26:57.000]  現在不在這裡了
[00:26:57.000 --> 00:26:59.000]  已經去世了
[00:26:59.000 --> 00:27:02.000]  她不是有錢的人
[00:27:02.000 --> 00:27:05.000]  但是一生是愛主愛神
[00:27:05.000 --> 00:27:09.000]  退休之後就在救世軍社區的中心
[00:27:09.000 --> 00:27:11.000]  來服侍人
[00:27:11.000 --> 00:27:15.000]  七十多歲之後就住老人公寓
[00:27:15.000 --> 00:27:17.000]  沒有自己的房子
[00:27:17.000 --> 00:27:19.000]  沒有自己的車
[00:27:19.000 --> 00:27:22.000]  但是她說有好幾個弟兄姊妹
[00:27:22.000 --> 00:27:26.000]  甚至是微信主的朋友都跟她說
[00:27:26.000 --> 00:27:29.000]  因為以前得過她的幫助
[00:27:29.000 --> 00:27:30.000]  得過她的關懷
[00:27:30.000 --> 00:27:32.000]  她說你要去哪裡
[00:27:32.000 --> 00:27:34.000]  你打個電話給我就行了
[00:27:34.000 --> 00:27:35.000]  我就來了
[00:27:35.000 --> 00:27:37.000]  我開自己的車來
[00:27:37.000 --> 00:27:39.000]  你去哪裡都行
[00:27:39.000 --> 00:27:40.000]  真的這樣
[00:27:40.000 --> 00:27:43.000]  以後她真的去喝茶
[00:27:43.000 --> 00:27:44.000]  去買東西
[00:27:44.000 --> 00:27:46.000]  隨時有幾個電話
[00:27:46.000 --> 00:27:47.000]  她可以打一打電話
[00:27:47.000 --> 00:27:49.000]  人家再來接她
[00:27:49.000 --> 00:27:52.000]  好像有幾輛車一樣
[00:27:52.000 --> 00:27:56.000]  甚至好像有幾個司機一樣
[00:27:56.000 --> 00:27:58.000]  我相信耶穌所說的
[00:27:58.000 --> 00:27:59.000]  是一個道理
[00:27:59.000 --> 00:28:00.000]  未必是祂擁有的
[00:28:00.000 --> 00:28:04.000]  不過有這樣的恩典在這裡
[00:28:04.000 --> 00:28:07.000]  馬太福音第十九章第二十九節就說
[00:28:07.000 --> 00:28:09.000]  凡為我名撇下房屋
[00:28:09.000 --> 00:28:13.000]  或是兄弟姊妹父親母親
[00:28:13.000 --> 00:28:16.000]  有古卷做家妻子
[00:28:16.000 --> 00:28:18.000]  兒女田地的
[00:28:18.000 --> 00:28:23.000]  將得著百倍並且承受永生
[00:28:23.000 --> 00:28:27.000]  經文說如果是為了跟隨主
[00:28:27.000 --> 00:28:29.000]  我們謙和
[00:28:29.000 --> 00:28:31.000]  我們禮讓
[00:28:31.000 --> 00:28:34.000]  不去拼命賺錢
[00:28:34.000 --> 00:28:36.000]  撇下房屋
[00:28:36.000 --> 00:28:39.000]  將要得著百倍
[00:28:39.000 --> 00:28:42.000]  不可能按著字面解釋的
[00:28:42.000 --> 00:28:43.000]  你扔下房屋
[00:28:43.000 --> 00:28:46.000]  有100間房屋給你嗎
[00:28:46.000 --> 00:28:48.000]  我們不會字面解釋
[00:28:48.000 --> 00:28:52.000]  房屋田地都可以說得過去
[00:28:52.000 --> 00:28:57.000]  但怎麼解釋得到百倍的父親母親
[00:28:57.000 --> 00:29:01.000]  甚至好像古卷說的妻子
[00:29:01.000 --> 00:29:05.000]  不過如果參考我剛才所說的契媽
[00:29:05.000 --> 00:29:08.000]  我們為了跟隨耶穌參加教會
[00:29:08.000 --> 00:29:10.000]  在信徒的群體當中
[00:29:10.000 --> 00:29:15.000]  我們會得到很多好像父親一樣的人
[00:29:15.000 --> 00:29:19.000]  好像母親一樣關懷我們的人
[00:29:19.000 --> 00:29:23.000]  我自己也經歷了很多
[00:29:23.000 --> 00:29:25.000]  我們會得到很多
[00:29:25.000 --> 00:29:31.000]  好像妻子一樣照顧我們的新婚妻
[00:29:31.000 --> 00:29:33.000]  今天沒辦法照顧了
[00:29:33.000 --> 00:29:35.000]  打個電話幫幫忙
[00:29:35.000 --> 00:29:38.000]  隨時可以找到人
[00:29:38.000 --> 00:29:41.000]  我們會得到很多很像我們的子女一樣
[00:29:41.000 --> 00:29:44.000]  叫我們叔叔阿姨的人
[00:29:44.000 --> 00:29:48.000]  阿公阿婆尊敬我們的人
[00:29:48.000 --> 00:29:49.000]  所以在教會當中
[00:29:49.000 --> 00:29:51.000]  我們有很多的弟兄姊妹
[00:29:51.000 --> 00:29:54.000]  有時有些人跟我說
[00:29:54.000 --> 00:30:00.000]  教會的弟兄姊妹比我自己的弟兄姊妹還親
[00:30:00.000 --> 00:30:04.000]  他們的房屋田地我們可以去的
[00:30:04.000 --> 00:30:07.000]  有時他們邀請我們去
[00:30:07.000 --> 00:30:10.000]  或者他們的工具我們可以借用
[00:30:10.000 --> 00:30:12.000]  不用買不用租
[00:30:12.000 --> 00:30:13.000]  開一句聲
[00:30:13.000 --> 00:30:15.000]  借個電鋸給我
[00:30:15.000 --> 00:30:17.000]  可以大家都很樂意
[00:30:17.000 --> 00:30:20.000]  就好像我們自己擁有一樣
[00:30:20.000 --> 00:30:24.000]  我相信這是神賜福給我們的方法
[00:30:24.000 --> 00:30:28.000]  參加屬於耶穌基督的教會
[00:30:28.000 --> 00:30:29.000]  大家的弟兄姊妹
[00:30:29.000 --> 00:30:33.000]  我們會好像得到百倍一樣
[00:30:33.000 --> 00:30:37.000]  父親母親田地等等
[00:30:37.000 --> 00:30:39.000]  何況神賜給我們的福氣
[00:30:39.000 --> 00:30:41.000]  不只是世界上的福氣
[00:30:41.000 --> 00:30:43.000]  更加是一個永遠的生命
[00:30:43.000 --> 00:30:46.000]  或者成永遠的國度裡面
[00:30:46.000 --> 00:30:49.000]  最少我們在別人的東西上面
[00:30:49.000 --> 00:30:51.000]  忠心小心使用
[00:30:51.000 --> 00:30:56.000]  別人也樂意讓我們借用使用
[00:30:56.000 --> 00:30:58.000]  甚至有時有些人就說
[00:30:58.000 --> 00:30:59.000]  暫時放你那裡吧
[00:30:59.000 --> 00:31:02.000]  我需要用才問你拿回來
[00:31:02.000 --> 00:31:06.000]  我們在夢魘當中是擁有很多的財富
[00:31:06.000 --> 00:31:07.000]  我們會活得豐富
[00:31:07.000 --> 00:31:11.000]  這些都是神的恩典
[00:31:11.000 --> 00:31:14.000]  所以耶穌說過很多的比喻
[00:31:14.000 --> 00:31:17.000]  那些比喻通常每一個比喻
[00:31:17.000 --> 00:31:19.000]  就只有一個主題
[00:31:19.000 --> 00:31:21.000]  一個主題一個中心思想
[00:31:21.000 --> 00:31:26.000]  所以不要花太多時間追問那些細節
[00:31:26.000 --> 00:31:28.000]  這個人代表哪個
[00:31:28.000 --> 00:31:30.000]  那棵樹代表什麼
[00:31:30.000 --> 00:31:32.000]  有時的比喻
[00:31:32.000 --> 00:31:36.000]  只要抓到那個中心思想就夠了
[00:31:36.000 --> 00:31:39.000]  今天我們說這個所謂不義的僕人
[00:31:39.000 --> 00:31:41.000]  是一個對比
[00:31:41.000 --> 00:31:44.000]  教導我們不要像他那樣
[00:31:44.000 --> 00:31:48.000]  要想一想在哪些事上面我們忠心
[00:31:48.000 --> 00:31:52.000]  我們自己的事我們會用心去做的
[00:31:52.000 --> 00:31:56.000]  我們自己的生意當然是會小心經營
[00:31:56.000 --> 00:32:01.000]  但是神還沒有把那些東西放在我們名下
[00:32:01.000 --> 00:32:03.000]  我們還沒有名下的物業
[00:32:03.000 --> 00:32:06.000]  沒有一些名下的財富的時候
[00:32:06.000 --> 00:32:08.000]  我們就要開始學習忠心
[00:32:08.000 --> 00:32:11.000]  處理人家教託給我們的事情上
[00:32:11.000 --> 00:32:12.000]  在小事上面
[00:32:12.000 --> 00:32:15.000]  在暫時給我們保管的事情上面
[00:32:15.000 --> 00:32:16.000]  在人家的事情上面
[00:32:16.000 --> 00:32:18.000]  我們要操練運用管理
[00:32:18.000 --> 00:32:22.000]  有一天神要給更多屬靈屬天
[00:32:22.000 --> 00:32:25.000]  一些永恆的福氣給我們
[00:32:25.000 --> 00:32:29.000]  讓我們能管理運用榮耀神
[00:32:29.000 --> 00:32:31.000]  所以盼望我們今天開始
[00:32:31.000 --> 00:32:35.000]  在我們自己手上的神教託給我們的事上
[00:32:35.000 --> 00:32:38.000]  我們就要學習怎樣忠心 侍奉
[00:32:38.000 --> 00:32:40.000]  請大家祈禱
[00:32:40.000 --> 00:32:42.000]  低頭祈禱
[00:32:42.000 --> 00:32:44.000]  主我們再一次感謝你
[00:32:44.000 --> 00:32:46.000]  在每一個人的生命當中
[00:32:46.000 --> 00:32:49.000]  你都教託一些事情給我們去管
[00:32:49.000 --> 00:32:52.000]  教託有些人給我們去關心
[00:32:52.000 --> 00:32:54.000]  去養育 去教導
[00:32:54.000 --> 00:32:57.000]  天父將我們
[00:32:57.000 --> 00:33:00.000]  你所給過我們一切的責任上面
[00:33:00.000 --> 00:33:02.000]  我們都忠心去運用
[00:33:02.000 --> 00:33:05.000]  去學習 管理
[00:33:05.000 --> 00:33:08.000]  我們不在乎將來擁有
[00:33:08.000 --> 00:33:10.000]  在我們名下有多少的東西
[00:33:10.000 --> 00:33:12.000]  但是我們知道在你的裡面
[00:33:12.000 --> 00:33:15.000]  我們能夠享受各種的福氣
[00:33:15.000 --> 00:33:16.000]  求主幫助我們
[00:33:16.000 --> 00:33:17.000]  無論是大事小事
[00:33:17.000 --> 00:33:20.000]  我們都能夠忠心的侍奉你
[00:33:20.000 --> 00:33:21.000]  榮耀你的名
[00:33:21.000 --> 00:33:22.740]  祈禱感謝風珠金銀祈禱
