
[00:00:00.000 --> 00:00:02.800]  我們在讀到《羅亞之約》的時候
[00:21:27.800 --> 00:21:30.800]  而且呢面對這麼大的洪水
[00:21:30.800 --> 00:21:33.400]  怎麼能夠逃生
[00:21:33.400 --> 00:21:36.400]  他也覺得自己是無能的
[00:21:36.400 --> 00:21:38.600]  軟弱無能的
[00:21:38.600 --> 00:21:40.400]  所以他要信靠神
[00:21:40.400 --> 00:21:42.200]  神既然這麼說了
[00:21:42.200 --> 00:21:46.600]  那神一定能夠這樣的做到
[00:21:46.600 --> 00:21:48.800]  所以他從裏面也可以看到
[00:21:48.800 --> 00:21:53.000]  他說不只是看到神很嚴厲的一面
[00:21:53.000 --> 00:21:56.800]  更要看到神另外更大的一面
[00:21:56.800 --> 00:21:59.600]  就是恩慈
[00:21:59.600 --> 00:22:02.200]  所以神有人說
[00:22:02.200 --> 00:22:04.400]  舊約的神很厲害
[00:22:04.400 --> 00:22:07.000]  你不聽話馬上就叫你死掉
[00:22:07.000 --> 00:22:09.000]  好像覺得神很嚴厲
[00:22:09.000 --> 00:22:12.400]  但是你要看到在舊約的時候的神
[00:22:12.400 --> 00:22:14.800]  還是新約的神一樣的
[00:22:14.800 --> 00:22:16.200]  神沒有改變
[00:22:16.200 --> 00:22:17.600]  在舊約的時候
[00:22:17.600 --> 00:22:23.200]  神的恩慈比祂的嚴厲更大
[00:22:23.200 --> 00:22:26.600]  你看在初愛績紀裏頭
[00:22:26.600 --> 00:22:30.600]  神給以色列人的誡命裏頭
[00:22:30.600 --> 00:22:32.200]  有一條誡命說
[00:22:32.200 --> 00:22:34.600]  如果不聽他的話的話
[00:22:34.600 --> 00:22:38.200]  他要追討他的三世代
[00:22:38.200 --> 00:22:41.000]  你不聽話要追討你三世代
[00:22:41.000 --> 00:22:42.400]  如果你聽神的話
[00:22:42.400 --> 00:22:47.600]  神要向你施慈愛到千代
[00:22:47.600 --> 00:22:48.200]  你不聽話
[00:22:48.200 --> 00:22:50.800]  神的審判就到三世代
[00:22:50.800 --> 00:22:53.000]  但是你要聽話的話
[00:22:53.000 --> 00:22:56.000]  神給你的恩慈千代
[00:22:56.000 --> 00:22:59.200]  一代是多少年
[00:22:59.200 --> 00:23:01.800]  四十年嗎
[00:23:01.800 --> 00:23:03.600]  千代四萬年
[00:23:03.600 --> 00:23:05.800]  我們人類歷史有沒有四萬年
[00:23:05.800 --> 00:23:06.800]  意思是什麼
[00:23:06.800 --> 00:23:08.000]  這個慈愛
[00:23:08.000 --> 00:23:13.000]  神給你慈愛恩怨一直一直要到永遠
[00:23:13.000 --> 00:23:16.000]  但是審判是一個短期的
[00:23:16.000 --> 00:23:18.200]  審判不是爲了毀滅人
[00:23:18.200 --> 00:23:24.000]  審判是要叫人享受神更大的福氣
[00:23:24.000 --> 00:23:26.800]  所以我們要對神的本性
[00:23:26.800 --> 00:23:34.400]  我們要有一個充分的認識
[00:23:34.400 --> 00:23:37.200]  我們把第七章第八章都撬過去
[00:23:37.200 --> 00:23:39.600]  因爲經過洪水以後
[00:23:39.600 --> 00:23:43.200]  這段有多長時間
[00:23:43.200 --> 00:23:47.800]  摩亞在方舟裏頭有多長時間
[00:23:47.800 --> 00:23:50.000]  一年多一點點
[00:23:50.000 --> 00:23:53.200]  三百七十一天在方舟裏頭
[00:23:53.200 --> 00:23:57.200]  然後他就地上的水一直敞滿
[00:23:57.200 --> 00:24:01.200]  連高山都給淹沒了
[00:24:01.200 --> 00:24:06.800]  最後方舟就停在雅拉拉山
[00:24:06.800 --> 00:24:11.400]  這個山現在說是在土耳其的地方
[00:24:11.400 --> 00:24:15.400]  有很多人組織探險隊到那個地方去
[00:24:15.400 --> 00:24:19.400]  發現摩亞的方舟了
[00:24:19.400 --> 00:24:23.200]  他就發現一些木頭
[00:24:23.200 --> 00:24:26.600]  很難說這就是摩亞的方舟
[00:24:26.600 --> 00:24:32.400]  神不要我們對一個具體的事情應驗
[00:24:32.400 --> 00:24:36.800]  實際上這個水很大
[00:24:36.800 --> 00:24:39.600]  經過三百七十一天以後
[00:24:39.600 --> 00:24:44.200]  摩亞跟他的家八個人都從方舟出來了
[00:24:44.200 --> 00:24:47.400]  動物一隊一隊一個一個也都出來了
[00:24:47.400 --> 00:24:50.600]  獅子老虎貓狗全部都出來了
[00:24:50.600 --> 00:24:52.400]  鳥也出來了
[00:24:52.400 --> 00:24:54.600]  爬蟲也都出來了
[00:24:54.600 --> 00:25:02.400]  那麼就看到神第九章就是說到
[00:25:02.400 --> 00:25:06.200]  神賜福給摩亞和他的兒子
[00:25:06.200 --> 00:25:10.200]  對他們說你們要生養衆多
[00:25:10.200 --> 00:25:17.600]  所以神重新所說的是當時對亞當所說的話
[00:25:17.600 --> 00:25:21.000]  現在再說一遍對亞當再說一遍
[00:25:21.000 --> 00:25:23.200]  你要生養衆多
[00:25:23.200 --> 00:25:25.000]  你要遍滿地面
[00:25:25.000 --> 00:25:29.800]  你要管理海陸空的一切的國物
[00:25:29.800 --> 00:25:33.200]  神祝福摩亞和他的後裔
[00:25:33.200 --> 00:25:37.800]  就像給亞當的祝福一樣的
[00:25:37.800 --> 00:25:44.000]  第二個神說你現在可以喫肉了
[00:25:44.000 --> 00:25:46.200]  當時給亞當跟夏娃說
[00:25:46.200 --> 00:25:50.400]  你可以喫蔬菜跟樹上結的果子
[00:25:50.400 --> 00:25:56.000]  這個時候就跟摩亞說
[00:25:56.000 --> 00:25:59.400]  你都可以喫肉
[00:25:59.400 --> 00:26:02.600]  也可能是不是經過洪水以後
[00:26:02.600 --> 00:26:05.400]  人的體質變化了
[00:26:05.400 --> 00:26:09.800]  或者是天氣氣候的變化了
[00:26:09.800 --> 00:26:14.600]  那麼人可以喫肉了
[00:26:14.600 --> 00:26:18.400]  第三個人要尊重生命
[00:26:18.400 --> 00:26:19.200]  可以喫肉
[00:26:19.200 --> 00:26:22.800]  但是不能夠喫帶血的肉
[00:26:22.800 --> 00:26:26.000]  你把它殺下來還沒有怎麼處理了
[00:26:26.000 --> 00:26:30.400]  那你就是帶着血就喫下去了
[00:26:30.400 --> 00:26:33.800]  那麼你不可以殺人
[00:26:33.800 --> 00:26:36.200]  這個是神的命令
[00:26:36.200 --> 00:26:38.600]  當時流人血的
[00:26:38.600 --> 00:26:40.800]  他的血也要被人流
[00:26:40.800 --> 00:26:42.400]  你殺人了
[00:26:42.400 --> 00:26:45.600]  你自己也要被人殺
[00:26:45.600 --> 00:26:47.400]  因爲經過洪水以後
[00:26:47.400 --> 00:26:51.200]  有些人可能認爲生命不太重要了
[00:26:51.200 --> 00:26:52.200]  沒有什麼價值
[00:26:52.200 --> 00:26:54.000]  一下子死這麼多人
[00:26:54.000 --> 00:26:58.000]  但是人還應該尊重生命
[00:26:58.000 --> 00:27:01.600]  因爲人是按照神的形象造的
[00:27:01.600 --> 00:27:04.200]  你殺害神所造的人
[00:27:04.200 --> 00:27:05.800]  你就是反對神
[00:27:05.800 --> 00:27:07.800]  你就是藐視神
[00:27:07.800 --> 00:27:12.800]  所以就不可以殺人
[00:27:12.800 --> 00:27:15.600]  就看見了神給人的命令
[00:27:15.600 --> 00:27:17.200]  一個生養衆多
[00:27:17.200 --> 00:27:22.000]  一個就是要護衛保守生命
[00:27:22.000 --> 00:27:24.000]  保存生命
[00:27:24.000 --> 00:27:25.800]  不要傷害生命
[00:27:25.800 --> 00:27:27.400]  如果傷害生命的話
[00:27:27.400 --> 00:27:29.600]  神要追討的
[00:27:29.600 --> 00:27:32.400]  因爲除了神以外
[00:27:32.400 --> 00:27:34.400]  地上沒有一個人
[00:27:34.400 --> 00:27:36.000]  對另外一個人生命
[00:27:36.000 --> 00:27:39.400]  有絕對的這種無上的權利
[00:27:39.400 --> 00:27:43.400]  不像過去的朝代裏頭
[00:27:43.400 --> 00:27:46.400]  君教成死成不得不死
[00:27:46.400 --> 00:27:49.000]  副教執使只不得不死
[00:27:49.000 --> 00:27:51.600]  好像這個君王有至高的權命
[00:27:51.600 --> 00:27:53.000]  叫誰死
[00:27:53.000 --> 00:27:55.200]  那就他必須死
[00:27:55.200 --> 00:27:57.800]  神沒有給君王這個命令
[00:27:57.800 --> 00:28:00.200]  這種是離開神的命令的
[00:28:00.200 --> 00:28:06.200]  只有神纔有絕對的權利
[00:28:06.200 --> 00:28:11.200]  還有就不可喫血
[00:28:11.200 --> 00:28:13.800]  這條到現在到新月
[00:28:13.800 --> 00:28:17.000]  神還是繼續說的
[00:28:17.000 --> 00:28:19.800]  基督徒信徒也不可以喫血
[00:28:19.800 --> 00:28:20.600]  爲什麼
[00:28:20.600 --> 00:28:23.800]  血代表生命
[00:28:23.800 --> 00:28:25.800]  當你病危的時候
[00:28:25.800 --> 00:28:27.400]  要輸血
[00:28:27.400 --> 00:28:28.800]  你就有生命了
[00:28:28.800 --> 00:28:31.600]  把你血全給流完了
[00:28:31.600 --> 00:28:33.400]  就自然有沒有生命
[00:28:33.400 --> 00:28:36.400]  所以血是代表生命
[00:28:36.400 --> 00:28:37.400]  不可喫血
[00:28:37.400 --> 00:28:40.200]  這個血是屬於神的
[00:28:40.200 --> 00:28:42.800]  生命是屬於神的
[00:28:42.800 --> 00:28:48.800]  所以人不能夠損害別人的生命
[00:28:48.800 --> 00:28:53.400]  那麼這個都是神給人的祝福
[00:28:53.400 --> 00:28:57.000]  也是給挪亞一個限制
[00:28:57.000 --> 00:29:02.600]  給人一個限制
[00:29:02.600 --> 00:29:06.000]  下面我們看看挪亞的約的內容
[00:29:06.000 --> 00:29:11.200]  剛纔我們所說的神給挪亞重生
[00:29:11.200 --> 00:29:14.400]  當時他給亞當的祝福
[00:29:14.400 --> 00:29:18.200]  那些不是挪亞約的內容
[00:29:18.200 --> 00:29:20.600]  挪亞的約的內容很簡單
[00:29:20.600 --> 00:29:23.400]  就是在九章十一節
[00:29:23.400 --> 00:29:26.400]  這一節怎麼說呢
[00:29:26.400 --> 00:29:28.600]  我與你們立約
[00:29:28.600 --> 00:29:32.600]  凡有血肉的不再被洪水滅絕
[00:29:32.600 --> 00:29:35.800]  也不再有洪水毀壞地了
[00:29:35.800 --> 00:29:37.800]  這是約的內容
[00:29:37.800 --> 00:29:40.000]  立了約什麼內容呢
[00:29:40.000 --> 00:29:48.800]  神就是說以後再不用洪水來滅這個地了
[00:29:48.800 --> 00:29:51.200]  水面人怎麼走的話
[00:29:51.200 --> 00:29:56.000]  神再不用這樣的方法來審判這個地了
[00:29:56.000 --> 00:29:59.800]  而且第十二節說
[00:29:59.800 --> 00:30:04.200]  神說我與你們並你們這裏的各樣活物
[00:30:04.200 --> 00:30:07.600]  所立的永約是有記號的
[00:30:07.600 --> 00:30:10.200]  神立了約怎麼說這個約呢
[00:30:10.200 --> 00:30:11.600]  有個記號
[00:30:11.600 --> 00:30:16.200]  這個記號就是紅彩虹
[00:30:16.200 --> 00:30:18.800]  如果你不讀《聖經》
[00:30:18.800 --> 00:30:23.000]  不知道這個彩虹所表示什麼意思
[00:30:23.000 --> 00:30:25.000]  因爲這個彩虹下面就說
[00:30:25.000 --> 00:30:27.800]  當神看見這個紅的時候
[00:30:27.800 --> 00:30:31.200]  他就紀念這些他所造的人
[00:30:31.200 --> 00:30:32.600]  他所造的活物
[00:30:32.600 --> 00:30:35.400]  他不再用洪水來滅了
[00:30:35.400 --> 00:30:37.200]  所以你看到下了雨以後
[00:30:37.200 --> 00:30:39.200]  等到雨停了
[00:30:39.200 --> 00:30:41.600]  你看見在空中的話
[00:30:41.600 --> 00:30:42.800]  很美麗的紅
[00:30:42.800 --> 00:30:44.600]  我們只是過去不知道的
[00:30:44.600 --> 00:30:46.400]  就欣賞哎呀這麼好的看
[00:30:46.400 --> 00:30:49.200]  這麼好的顏色
[00:30:49.200 --> 00:30:50.600]  《聖經》告訴我們
[00:30:50.600 --> 00:30:53.600]  神爲什麼要弄這紅
[00:30:53.600 --> 00:30:59.200]  要用這紅作爲他跟羅亞立的約
[00:30:59.200 --> 00:31:01.400]  也是跟我們立的約
[00:31:01.400 --> 00:31:04.400]  神說他以後還要審判時間
[00:31:04.400 --> 00:31:08.000]  但是他不用洪水的方法
[00:31:08.000 --> 00:31:11.800]  不是用全地的洪水來毀滅這個世界
[00:31:11.800 --> 00:31:14.000]  現在只有局部的洪水
[00:31:14.000 --> 00:31:15.600]  在局部的地方
[00:31:15.600 --> 00:31:17.000]  現在你沒有說
[00:31:17.000 --> 00:31:20.600]  這一天全世界都被水淹掉了
[00:31:20.600 --> 00:31:22.400]  這幾千年來沒有
[00:31:22.400 --> 00:31:23.600]  神立約了
[00:31:23.600 --> 00:31:26.000]  神說我就是這麼立約的
[00:31:26.000 --> 00:31:27.800]  我們給你看到紅
[00:31:27.800 --> 00:31:30.600]  所以我們每一次看到紅的時候
[00:31:30.600 --> 00:31:33.800]  除了欣賞它的美麗以外
[00:31:33.800 --> 00:31:36.800]  我們要感謝神
[00:31:36.800 --> 00:31:41.400]  因爲神他再不用洪水來滅世界
[00:31:41.400 --> 00:31:44.200]  神所說的話是很
[00:31:44.200 --> 00:31:47.400]  一直是永存的
[00:31:47.400 --> 00:31:49.600]  神是幸福的
[00:31:49.600 --> 00:31:52.400]  神很憐憫世上的人
[00:31:52.400 --> 00:31:54.600]  因爲這個洪水滅世
[00:31:54.600 --> 00:32:02.600]  實在是一個對人說是很大的一個災禍
[00:32:02.600 --> 00:32:04.400]  我們要繼續看到
[00:32:04.400 --> 00:32:08.000]  這個約的性質是什麼
[00:32:08.000 --> 00:32:09.200]  我們可以看到
[00:32:09.200 --> 00:32:14.000]  第一個性質
[00:32:14.000 --> 00:32:17.000]  這個約是神啓頭的
[00:32:17.000 --> 00:32:18.400]  沒有挪亞說
[00:32:18.400 --> 00:32:20.800]  你神要你來跟我們立約吧
[00:32:20.800 --> 00:32:21.600]  沒有
[00:32:21.600 --> 00:32:23.800]  神自己啓頭的
[00:32:23.800 --> 00:32:26.200]  神設立這樣的約
[00:32:26.200 --> 00:32:28.000]  神決定了
[00:32:28.000 --> 00:32:31.200]  神還去來實行這個約
[00:32:31.200 --> 00:32:34.400]  所以是神啓頭的
[00:32:34.400 --> 00:32:37.800]  第二個是普世性的
[00:32:37.800 --> 00:32:41.800]  普世性的意思就對所有地上
[00:32:41.800 --> 00:32:44.400]  凡是有血有肉的
[00:32:44.400 --> 00:32:46.400]  不管是人也好
[00:32:46.400 --> 00:32:47.600]  鳥也好
[00:32:47.600 --> 00:32:50.000]  獸也好
[00:32:50.000 --> 00:32:51.800]  各樣的生物
[00:32:51.800 --> 00:32:54.800]  各樣活的生物
[00:32:54.800 --> 00:32:56.800]  都在這個約裏頭了
[00:32:56.800 --> 00:32:58.400]  所以這個約的對象
[00:32:58.400 --> 00:32:59.600]  約的雙方
[00:32:59.600 --> 00:33:01.200]  一方是神
[00:33:01.200 --> 00:33:02.600]  另一方呢
[00:33:02.600 --> 00:33:04.200]  範圍就很大了
[00:33:04.200 --> 00:33:05.200]  人啊
[00:33:05.200 --> 00:33:06.400]  動物啊
[00:33:06.400 --> 00:33:08.600]  這個蟲啊
[00:33:08.600 --> 00:33:10.200]  這些飛鳥啊
[00:33:10.200 --> 00:33:11.200]  這些魚啊
[00:33:11.200 --> 00:33:14.400]  全部都在裏頭了
[00:33:14.400 --> 00:33:16.400]  一切的活物
[00:33:16.400 --> 00:33:19.000]  這是普世性的
[00:33:19.000 --> 00:33:21.600]  因爲在聖經有一些約的話
[00:33:21.600 --> 00:33:24.200]  是立約的時候
[00:33:24.200 --> 00:33:25.800]  還是開始做
[00:33:25.800 --> 00:33:30.400]  有點局部 有點限制的
[00:33:30.400 --> 00:33:32.200]  第三個性質呢
[00:33:32.200 --> 00:33:34.600]  就是沒有條件的
[00:33:34.600 --> 00:33:36.800]  這個約是沒有條件的
[00:33:36.800 --> 00:33:39.800]  就是沒有說人你要怎麼做
[00:33:39.800 --> 00:33:42.000]  那麼這個約
[00:33:42.000 --> 00:33:45.600]  你能得到約的福氣
[00:33:45.600 --> 00:33:51.600]  所以這個約是沒有條件的
[00:33:51.600 --> 00:33:55.400]  不是看你做的怎麼樣
[00:33:55.400 --> 00:33:59.000]  神才把約的應許給你
[00:33:59.000 --> 00:34:03.600]  所以這個是一個普世性的恩典
[00:34:03.600 --> 00:34:06.200]  其實今天也是這樣
[00:34:06.200 --> 00:34:07.400]  當然現在
[00:34:07.400 --> 00:34:12.000]  他沒有用洪水來滅整個世界
[00:34:12.000 --> 00:34:14.800]  但是你看到
[00:34:14.800 --> 00:34:19.800]  耶穌在教訓裏頭也提到
[00:34:19.800 --> 00:34:26.200]  他用熱頭造義人也造壞人
[00:34:26.200 --> 00:34:30.200]  降於給義人也降於給不義的人
[00:34:30.200 --> 00:34:32.600]  這些都是普世性的
[00:34:32.600 --> 00:34:34.600]  這是普遍的恩典
[00:34:34.600 --> 00:34:36.200]  神對整個人類
[00:34:36.200 --> 00:34:38.200]  他有普遍的恩典
[00:34:38.200 --> 00:34:41.200]  有些恩典是你要相信
[00:34:41.200 --> 00:34:43.200]  接受才能得到
[00:34:43.200 --> 00:34:47.200]  永生不是一個普遍性的
[00:34:47.200 --> 00:34:51.000]  凡是要相信的人纔可以接受
[00:34:51.000 --> 00:34:56.000]  永生就是有個條件的
[00:34:56.000 --> 00:34:59.200]  但是太陽空氣
[00:34:59.200 --> 00:35:02.400]  這些是普遍的恩典
[00:35:02.400 --> 00:35:04.600]  所以這個是個普世性的
[00:35:04.600 --> 00:35:07.000]  沒有條件的
[00:35:07.000 --> 00:35:12.000]  第四個是個永遠的約
[00:35:12.000 --> 00:35:18.000]  所以神在跟羅亞說這個話的話
[00:35:18.000 --> 00:35:20.400]  從第九章的第八節
[00:35:20.400 --> 00:35:24.800]  一直講到第十十七節
[00:35:24.800 --> 00:35:28.600]  他一直說到約 立約 立約
[00:35:28.600 --> 00:35:30.800]  一共講了七次
[00:35:30.800 --> 00:35:32.400]  短短几節聖經裏頭
[00:35:32.400 --> 00:35:34.600]  一直提到這個約
[00:35:34.600 --> 00:35:38.000]  神很看重這個約
[00:35:38.000 --> 00:35:45.400]  所以這個是一個永遠的約
[00:35:45.400 --> 00:35:48.400]  我們看了幾千年來
[00:35:48.400 --> 00:35:51.800]  或者是人類歷史有多長
[00:35:51.800 --> 00:35:54.400]  從亞當以後一直到現在
[00:35:54.400 --> 00:35:57.400]  神從羅亞以後
[00:35:57.400 --> 00:36:06.000]  再沒有用洪水來滅過地上一切的國物了
[00:36:06.000 --> 00:36:07.800]  第五個意思
[00:36:07.800 --> 00:36:11.800]  性質就是有預表的
[00:36:11.800 --> 00:36:15.000]  反正聖經裏頭這些重要的事情
[00:36:15.000 --> 00:36:17.400]  都是有預表的意義
[00:36:17.400 --> 00:36:20.600]  不是隻是對羅亞當時的情形
[00:36:20.600 --> 00:36:26.800]  也是對着以後的世代所要說到的
[00:36:26.800 --> 00:36:29.200]  所以這個什麼預表呢
[00:36:29.200 --> 00:36:32.000]  預表基督的救贖
[00:36:32.000 --> 00:36:36.800]  羅亞在當時怎麼能得到拯救呢
[00:36:36.800 --> 00:36:40.600]  今天神用這個羅亞的方舟的事情
[00:36:40.600 --> 00:36:44.000]  就來告訴所有世上的人
[00:36:44.000 --> 00:36:46.800]  你只有進到方舟裏頭
[00:36:46.800 --> 00:36:51.000]  纔可以脫離免去的審判
[00:36:51.000 --> 00:36:53.000]  就像現在有意思就是說
[00:36:53.000 --> 00:36:57.800]  凡是人要是脫離神的審判
[00:36:57.800 --> 00:37:00.400]  要是免去神的憤怒
[00:37:00.400 --> 00:37:04.600]  唯一的方法就進到基督裏頭
[00:37:04.600 --> 00:37:07.600]  只有藉着信號耶穌基督
[00:37:07.600 --> 00:37:11.000]  才能夠免去神的憤怒
[00:37:11.000 --> 00:37:13.600]  神並不是說我現在就再不憤怒了
[00:37:13.600 --> 00:37:16.600]  你們都進來
[00:37:16.600 --> 00:37:20.600]  天下四海都是兄弟
[00:37:20.600 --> 00:37:22.000]  都是神的兒女
[00:37:22.000 --> 00:37:23.600]  神並沒有這麼說
[00:37:23.600 --> 00:37:24.800]  神來是說
[00:37:24.800 --> 00:37:27.400]  凡是進到方舟的
[00:37:27.400 --> 00:37:30.800]  就今天說凡是進到耶穌基督的
[00:37:30.800 --> 00:37:32.800]  那麼就可以得救
[00:37:32.800 --> 00:37:36.200]  這是有預表的意思
[00:37:36.200 --> 00:37:38.800]  所以在耶穌也說到
[00:37:38.800 --> 00:37:41.200]  他說講到他再來的時候
[00:37:41.200 --> 00:37:45.200]  他說羅亞的日子如何
[00:37:45.200 --> 00:37:47.600]  人子降臨也要這樣
[00:37:47.600 --> 00:37:49.200]  他講到他再來
[00:37:49.200 --> 00:37:51.400]  講到他再來的時候
[00:37:51.400 --> 00:37:52.800]  地上的情形
[00:37:52.800 --> 00:37:57.800]  就跟當時羅亞的日子的情形一樣的
[00:37:57.800 --> 00:38:01.400]  人就不聽神的警告
[00:38:01.400 --> 00:38:02.600]  不聽神的話
[00:38:02.600 --> 00:38:05.400]  照樣過他應該過的
[00:38:05.400 --> 00:38:07.600]  過的他自己的日子
[00:38:07.600 --> 00:38:09.200]  喫喝假取
[00:38:09.200 --> 00:38:12.200]  做做做生意
[00:38:12.200 --> 00:38:14.200]  好像根本就沒想到
[00:38:14.200 --> 00:38:17.000]  在神面前怎麼悔改
[00:38:17.000 --> 00:38:20.800]  所以這個人就是
[00:38:20.800 --> 00:38:23.200]  所以這個方舟就是會的
[00:38:23.200 --> 00:38:27.400]  代表預表這個基督的救贖
[00:38:27.400 --> 00:38:29.600]  凡是從進到方舟的
[00:38:29.600 --> 00:38:32.400]  都可以得到神的恩典
[00:38:32.400 --> 00:38:36.400]  所以我們要從羅亞制約
[00:38:36.400 --> 00:38:39.000]  弟兄姊妹還可以詳細的看一看
[00:38:39.000 --> 00:38:42.600]  從第六章到第九章
[00:38:42.600 --> 00:38:46.600]  那都是講到整個洪水
[00:38:46.600 --> 00:38:48.800]  羅亞的約的事情
[00:38:48.800 --> 00:38:50.800]  那我們得到什麼教訓呢
[00:38:50.800 --> 00:38:52.600]  他們我們從這裏頭
[00:38:52.600 --> 00:38:55.800]  第一個我們要信而順服
[00:38:55.800 --> 00:38:59.600]  羅亞怎麼能夠來脫離這個審判
[00:38:59.600 --> 00:39:03.000]  就是信跟順服
[00:39:03.000 --> 00:39:05.400]  那麼第二個我們要注意到
[00:39:05.400 --> 00:39:07.600]  我們不要像羅亞的日子那樣
[00:39:07.600 --> 00:39:10.200]  那些人過自己的生活
[00:39:10.200 --> 00:39:13.800]  就意思說你不要只是注重在地上
[00:39:13.800 --> 00:39:15.400]  怎麼來享受
[00:39:15.400 --> 00:39:22.400]  而且不要被這個世界的事情所拖累
[00:39:22.400 --> 00:39:25.200]  叫我們的心完全放在地上
[00:39:25.200 --> 00:39:26.800]  不考慮到天上
[00:39:26.800 --> 00:39:28.600]  不考慮到將來
[00:39:28.600 --> 00:39:30.400]  那這個的話
[00:39:30.400 --> 00:39:32.200]  神的審判來到的時候
[00:39:32.200 --> 00:39:36.000]  到時候就沒有辦法逃避的
[00:39:36.000 --> 00:39:37.800]  所以我們要認識到
[00:39:37.800 --> 00:39:41.200]  我們今天在地上是暫時的
[00:39:41.200 --> 00:39:43.800]  我們的家乃是在天上
[00:39:43.800 --> 00:39:47.600]  我們的前途乃是在主耶穌基督
[00:39:47.600 --> 00:39:53.800]  所以叫我們能夠回到神的面前
[00:39:53.800 --> 00:39:57.400]  第三個我們要來到主的裏面
[00:39:57.400 --> 00:39:59.800]  就像羅亞來到方舟裏頭
[00:39:59.800 --> 00:40:02.200]  那麼主耶穌說
[00:40:02.200 --> 00:40:05.600]  你們就可以在他裏頭得到安息
[00:40:05.600 --> 00:40:08.400]  我們心安息下來
[00:40:08.400 --> 00:40:11.200]  這是羅亞的名字的意思
[00:40:11.200 --> 00:40:14.400]  羅亞的名字意思就是安息
[00:40:14.400 --> 00:40:18.600]  所以我們要是想效法羅亞
[00:40:18.600 --> 00:40:21.000]  那麼就是我們在主的裏頭
[00:40:21.000 --> 00:40:22.800]  我們可以得到安息
[00:40:22.800 --> 00:40:24.800]  雖然世界上有苦難
[00:40:24.800 --> 00:40:27.400]  有難處有各樣的疾病
[00:40:27.400 --> 00:40:30.200]  不是我們能夠勝過的
[00:40:30.200 --> 00:40:33.000]  但是我們可以來到主的裏頭
[00:40:33.000 --> 00:40:35.800]  他說凡是勞苦但重擔的人
[00:40:35.800 --> 00:40:37.400]  可以到我這裏來
[00:40:37.400 --> 00:40:41.400]  主耶穌說我就使你們得安息
[00:40:41.400 --> 00:40:43.200]  你心裏頭有平安
[00:40:43.200 --> 00:40:45.400]  再多的難處
[00:40:45.400 --> 00:40:47.000]  再大的難處
[00:40:47.000 --> 00:40:49.000]  神會還給你平安
[00:40:49.000 --> 00:40:51.800]  只要你來到神的面前
[00:40:51.800 --> 00:40:54.400]  只要來到耶穌基督裏頭
[00:40:54.400 --> 00:40:56.400]  我們就記得這個
[00:40:56.400 --> 00:40:58.400]  一些聖經神的話
[00:40:58.400 --> 00:41:01.000]  我們來思想一下羅亞的約
[00:41:01.000 --> 00:41:03.400]  下次我們再要交通的就是
[00:41:03.400 --> 00:41:05.200]  亞伯拉罕的約了
[00:41:05.200 --> 00:41:10.400]  我們低頭推通道路
[00:41:10.400 --> 00:41:12.600]  天父我們感謝你
[00:41:12.600 --> 00:41:14.600]  因爲你愛世人
[00:41:14.600 --> 00:41:17.800]  甚至將你的獨生子賜給我們
[00:41:17.800 --> 00:41:20.200]  叫我們一些信他的
[00:41:20.200 --> 00:41:22.800]  不知滅亡反得永生
[00:41:22.800 --> 00:41:24.200]  我們感謝你
[00:41:24.200 --> 00:41:27.600]  我們感謝你的恩典和慈愛
[00:41:27.600 --> 00:41:30.000]  也感謝你的審判
[00:41:30.000 --> 00:41:34.000]  因爲你審判可以叫我們脫離審判
[00:41:34.000 --> 00:41:37.400]  能夠得到你要賜給我們的福氣
[00:41:37.400 --> 00:41:38.800]  所以我們感謝你
[00:41:38.800 --> 00:41:41.800]  每次我們看到這彩虹的時候
[00:41:41.800 --> 00:41:43.400]  我們就要感謝你
[00:41:43.400 --> 00:41:45.200]  因爲你滿有恩典
[00:41:45.200 --> 00:41:47.200]  你滿有憐憫
[00:41:47.200 --> 00:41:50.400]  你怎麼能夠在憤怒中間
[00:41:50.400 --> 00:41:52.600]  能夠預備一條出路
[00:41:52.600 --> 00:41:54.600]  叫我們靠着主耶穌基督
[00:41:54.600 --> 00:41:56.600]  能夠得到你的恩典
[00:41:56.600 --> 00:41:58.000]  我們感謝你
[00:41:58.000 --> 00:42:00.600]  願你祝福你的兒女們
[00:42:00.600 --> 00:42:02.600]  祝福每個弟兄姊妹
[00:42:02.600 --> 00:42:04.200]  和我們家裏的人
[00:42:04.200 --> 00:42:05.600]  我們這樣禱告
[00:42:05.600 --> 00:42:07.400]  奉耶穌基督的名
[00:42:07.400 --> 00:42:08.400]  Amen
