
[00:00:00.000 --> 00:00:02.000]  各位領事館的各位朋友們
[00:15:42.400 --> 00:15:43.400]  我沒有打出來的
[00:15:43.400 --> 00:15:45.400]  聲明要叫世人
[00:15:45.400 --> 00:15:46.400]  為罪
[00:15:46.400 --> 00:15:47.400]  為罪
[00:15:47.400 --> 00:15:48.400]  為義
[00:15:48.400 --> 00:15:49.400]  為審判自己
[00:15:49.400 --> 00:15:50.400]  責備自己
[00:15:50.400 --> 00:15:52.400]  責備就是這個字
[00:15:52.400 --> 00:15:53.400]  就是現在經文裡面
[00:15:53.400 --> 00:15:57.400]  告訴我們的確據的這個字
[00:15:57.400 --> 00:15:58.400]  還有第三個意思
[00:15:58.400 --> 00:16:00.400]  就是內在的確信
[00:16:00.400 --> 00:16:01.400]  換句話說
[00:16:01.400 --> 00:16:02.400]  是一種靈裡面
[00:16:02.400 --> 00:16:03.400]  因為神的說話
[00:16:03.400 --> 00:16:06.400]  而感動你去相信這件事
[00:16:06.400 --> 00:16:07.400]  所以
[00:16:07.400 --> 00:16:10.400]  所以如果要貼近原意的話
[00:16:10.400 --> 00:16:13.400]  信心就是未見之時的確據
[00:16:13.400 --> 00:16:14.400]  這個字
[00:16:14.400 --> 00:16:15.400]  應該是翻譯為
[00:16:15.400 --> 00:16:19.400]  信心是未見之時的內在確信
[00:16:19.400 --> 00:16:21.400]  和屬靈的證明
[00:16:22.400 --> 00:16:24.400]  很多東西我們需要證明
[00:16:24.400 --> 00:16:25.400]  這個世界上
[00:16:25.400 --> 00:16:26.400]  特別是來英國
[00:16:26.400 --> 00:16:27.400]  你需要證明你很多東西
[00:16:27.400 --> 00:16:28.400]  為什麼
[00:16:28.400 --> 00:16:29.400]  怎樣證明你的身份
[00:16:29.400 --> 00:16:30.400]  你是阿希
[00:16:30.400 --> 00:16:31.400]  我怎知道你是阿希
[00:16:31.400 --> 00:16:33.400]  大把阿希在這裡
[00:16:33.400 --> 00:16:34.400]  這個世界
[00:16:34.400 --> 00:16:35.400]  沒錯
[00:16:35.400 --> 00:16:36.400]  那你有沒有ID卡
[00:16:36.400 --> 00:16:37.400]  沒有的嘛
[00:16:37.400 --> 00:16:38.400]  英國現在才推出來
[00:16:38.400 --> 00:16:39.400]  那你怎知道他是阿希
[00:16:39.400 --> 00:16:40.400]  那可能就要護照
[00:16:40.400 --> 00:16:41.400]  要車牌
[00:16:41.400 --> 00:16:43.400]  甚至可能是地址那些標
[00:16:43.400 --> 00:16:44.400]  等等
[00:16:44.400 --> 00:16:45.400]  我才證明你的住址
[00:16:45.400 --> 00:16:46.400]  和你的人
[00:16:46.400 --> 00:16:47.400]  還要有相
[00:16:47.400 --> 00:16:49.400]  才可以證明很多東西
[00:16:49.400 --> 00:16:50.400]  在英國生活
[00:16:50.400 --> 00:16:52.400]  很多東西要證明這些
[00:16:52.400 --> 00:16:53.400]  證明那樣
[00:16:53.400 --> 00:16:55.400]  而經文告訴我們
[00:16:55.400 --> 00:16:57.400]  這個就是屬靈的證明
[00:16:57.400 --> 00:16:58.400]  證明什麼呢
[00:16:58.400 --> 00:17:01.400]  信心就是屬靈的證明
[00:17:01.400 --> 00:17:04.400]  證明神是存在的
[00:17:04.400 --> 00:17:06.400]  因為這段經文告訴我們
[00:17:06.400 --> 00:17:08.400]  未見之時
[00:17:08.400 --> 00:17:09.400]  什麼叫未見之時
[00:17:09.400 --> 00:17:11.400]  未見之時的意思就是說
[00:17:11.400 --> 00:17:13.400]  你看不到的
[00:17:13.400 --> 00:17:15.400]  看不到的是什麼呢
[00:17:15.400 --> 00:17:16.400]  其實
[00:17:16.400 --> 00:17:19.400]  這節經文其實是
[00:17:19.400 --> 00:17:21.400]  講現在的東西
[00:17:21.400 --> 00:17:23.400]  未見的現在的東西
[00:17:23.400 --> 00:17:24.400]  不是說將來
[00:17:24.400 --> 00:17:26.400]  剛才是講將來的東西
[00:17:26.400 --> 00:17:29.400]  但下半句是講現在的東西
[00:17:29.400 --> 00:17:30.400]  在這個現在
[00:17:30.400 --> 00:17:31.400]  你還生存著
[00:17:31.400 --> 00:17:32.400]  你肉身的時候
[00:17:32.400 --> 00:17:33.400]  你看不到什麼東西
[00:17:33.400 --> 00:17:35.400]  你見不見到神啊請問
[00:17:35.400 --> 00:17:38.400]  你見不見到上帝的power
[00:17:38.400 --> 00:17:39.400]  你見不見到上帝的同在
[00:17:39.400 --> 00:17:41.400]  這些名字是不是很抽象
[00:17:41.400 --> 00:17:44.400]  你信不信他
[00:17:44.400 --> 00:17:45.400]  為什麼你信
[00:17:45.400 --> 00:17:47.400]  信心
[00:17:47.400 --> 00:17:49.400]  信心就是證明
[00:17:49.400 --> 00:17:51.400]  這個東西存在
[00:17:51.400 --> 00:17:55.400]  這個就是他用現在式的分詞的原因
[00:17:55.400 --> 00:17:57.400]  其實
[00:17:57.400 --> 00:18:00.400]  很多香港的移民過來英國之後
[00:18:00.400 --> 00:18:02.400]  很多人都會覺得很迷茫
[00:18:02.400 --> 00:18:04.400]  特別是找工作
[00:18:04.400 --> 00:18:05.400]  語言上
[00:18:05.400 --> 00:18:06.400]  文化的適應
[00:18:06.400 --> 00:18:07.400]  開始懷疑
[00:18:07.400 --> 00:18:10.400]  到底我來英國是不是神的計劃
[00:18:10.400 --> 00:18:12.400]  還是我們因為怕這個怕那個
[00:18:12.400 --> 00:18:13.400]  才跑過來
[00:18:13.400 --> 00:18:17.400]  又或者是不是真的適合我住
[00:18:17.400 --> 00:18:21.400]  但是只要我們相信上帝的時候
[00:18:21.400 --> 00:18:23.400]  我也相信上帝的同在
[00:18:23.400 --> 00:18:24.400]  上帝的能力
[00:18:24.400 --> 00:18:26.400]  上帝的保守的時候
[00:18:26.400 --> 00:18:28.400]  我就有一個信心
[00:18:28.400 --> 00:18:30.400]  繼續走前面的道路
[00:18:30.400 --> 00:18:33.400]  信心其實是建基於神的說話裡面
[00:18:33.400 --> 00:18:35.400]  那種把握
[00:18:35.400 --> 00:18:37.400]  因為上帝的說話告訴你
[00:18:37.400 --> 00:18:39.400]  這個世界真的有神
[00:18:39.400 --> 00:18:40.400]  這個世界
[00:18:40.400 --> 00:18:42.400]  你會見到神的同在
[00:18:42.400 --> 00:18:44.400]  你會體會到上帝的能力
[00:18:44.400 --> 00:18:47.400]  是上帝的話語告訴我們的
[00:18:47.400 --> 00:18:50.400]  信心就是建基於這些神的話語上面
[00:18:50.400 --> 00:18:53.400]  你去確信這些東西
[00:18:53.400 --> 00:18:55.400]  因為這個緣故
[00:18:55.400 --> 00:18:58.400]  其實SOL走了這麼久的歷史
[00:18:58.400 --> 00:19:01.400]  都是存著信心去體驗上帝的能力
[00:19:01.400 --> 00:19:04.400]  上帝的作為
[00:19:04.400 --> 00:19:07.400]  可能大家對於SOL未必很認識
[00:19:07.400 --> 00:19:09.400]  所以我現在趁這個機會
[00:19:09.400 --> 00:19:11.400]  介紹一下我們SOL給大家聽
[00:19:11.400 --> 00:19:14.400]  SOL是一個很陌生的教會
[00:19:14.400 --> 00:19:15.400]  到底是什麼教會
[00:19:15.400 --> 00:19:17.400]  它又不是什麼道會
[00:19:17.400 --> 00:19:19.400]  又不是什麼播什麼會
[00:19:19.400 --> 00:19:21.400]  又不是什麼浸什麼會
[00:19:21.400 --> 00:19:23.400]  這些是大宗派
[00:19:23.400 --> 00:19:25.400]  你沒聽過什麼SOL的東西
[00:19:25.400 --> 00:19:27.400]  我現在就告訴你
[00:19:27.400 --> 00:19:29.400]  因為可能有很多人
[00:19:29.400 --> 00:19:31.400]  你都沒有去過我們
[00:19:31.400 --> 00:19:33.400]  因為你知道我在YouTube
[00:19:33.400 --> 00:19:35.400]  我有訂出來的那些片
[00:19:35.400 --> 00:19:37.400]  但是你沒空看我也明白
[00:19:37.400 --> 00:19:39.400]  所以借這個機會
[00:19:39.400 --> 00:19:41.400]  跟一些剛來沒多久
[00:19:41.400 --> 00:19:42.400]  或者來到一段時間
[00:19:42.400 --> 00:19:43.400]  對我們教會不太認識的
[00:19:43.400 --> 00:19:45.400]  甚至你已經來了很久
[00:19:45.400 --> 00:19:46.400]  但你仍然都不認識的
[00:19:46.400 --> 00:19:48.400]  我告訴你
[00:19:48.400 --> 00:19:51.400]  我們教會其實是2007年開始建立的
[00:19:51.400 --> 00:19:52.400]  所謂的建立
[00:19:52.400 --> 00:19:57.400]  就是我們開始有SOL聚會的模式出來
[00:19:57.400 --> 00:20:00.400]  我們開始不是一間教會
[00:20:00.400 --> 00:20:02.400]  我們是舉辦一些聖經的講座
[00:20:02.400 --> 00:20:04.400]  我們的聖經講座在哪裡舉行呢
[00:20:04.400 --> 00:20:05.400]  就在你後面
[00:20:05.400 --> 00:20:10.400]  旁邊有一座建築叫貴格會
[00:20:10.400 --> 00:20:12.400]  貴格會就在Pub的對面
[00:20:12.400 --> 00:20:14.400]  是一個教會的地方
[00:20:14.400 --> 00:20:15.400]  我們就借了那個地方
[00:20:15.400 --> 00:20:17.400]  每一個月舉行一些聖經的講座
[00:20:17.400 --> 00:20:20.400]  有不同的教會的人都會參加
[00:20:20.400 --> 00:20:21.400]  當然是廣東話的
[00:20:21.400 --> 00:20:24.400]  那段時間我們也開始做一些
[00:20:24.400 --> 00:20:26.400]  幫助其他地區的小型的教會
[00:20:26.400 --> 00:20:29.400]  小型的團體幫他們做一些主要學
[00:20:29.400 --> 00:20:32.400]  幫他們做一些培訓等等的東西
[00:20:32.400 --> 00:20:35.400]  去整個英國不同的地方都做的
[00:20:35.400 --> 00:20:38.400]  所以當時我們並不是一個教會
[00:20:38.400 --> 00:20:41.400]  我們是一個機構幫助不同的人
[00:20:41.400 --> 00:20:42.400]  不同的教會
[00:20:42.400 --> 00:20:43.400]  不同的小組
[00:20:43.400 --> 00:20:45.400]  甚至我們還搞獨經營
[00:20:45.400 --> 00:20:46.400]  可能不說你不知道
[00:20:46.400 --> 00:20:48.400]  我敢相信
[00:20:48.400 --> 00:20:53.400]  我們是全英國第一間搞獨經營的教會
[00:20:53.400 --> 00:20:55.400]  不說你不知道
[00:20:55.400 --> 00:20:57.400]  COCM也是跟我們
[00:20:57.400 --> 00:21:02.400]  我們第一個獨經營大概在2007、2008的時候
[00:21:02.400 --> 00:21:04.400]  我們的名字叫茶篤燦獨經營
[00:21:04.400 --> 00:21:08.400]  當時聚集了很多英國的其他南部
[00:21:08.400 --> 00:21:10.400]  或者中部的一些教會的弟兄姊妹
[00:21:10.400 --> 00:21:12.400]  一起來參加
[00:21:12.400 --> 00:21:15.400]  後期我們看到COCM開始搞
[00:21:15.400 --> 00:21:17.400]  我們決定不再搞這個東西
[00:21:17.400 --> 00:21:18.400]  因為已經有人搞的這個東西
[00:21:18.400 --> 00:21:20.400]  去到2008年的時候
[00:21:20.400 --> 00:21:21.400]  我們開始有一個事工
[00:21:21.400 --> 00:21:22.400]  就是早堂的事工
[00:21:22.400 --> 00:21:26.400]  因為當時有兩間環教會
[00:21:26.400 --> 00:21:28.400]  他們都是下午才崇拜
[00:21:28.400 --> 00:21:31.400]  我一心想一個早堂的崇拜
[00:21:31.400 --> 00:21:33.400]  讓他們崇拜完之後
[00:21:33.400 --> 00:21:35.400]  下午可以多點時間用
[00:21:35.400 --> 00:21:38.400]  結果我們由那時候開始
[00:21:38.400 --> 00:21:41.400]  就開始正式崇拜
[00:21:41.400 --> 00:21:42.400]  這個也是創新河
[00:21:42.400 --> 00:21:45.400]  因為北面的教會
[00:21:45.400 --> 00:21:47.400]  大部分都是下午崇拜的
[00:21:47.400 --> 00:21:49.400]  因為他們是謝西人教會
[00:21:49.400 --> 00:21:52.400]  除非他自己有自己的座堂
[00:21:52.400 --> 00:21:54.400]  否則的話多數都是下午崇拜
[00:21:54.400 --> 00:21:56.400]  我們就放在早上崇拜
[00:21:56.400 --> 00:21:59.400]  當時也是一個歷史
[00:21:59.400 --> 00:22:01.400]  然後我們之後
[00:22:01.400 --> 00:22:04.400]  我們的友會就逐步在早上崇拜
[00:22:04.400 --> 00:22:07.400]  所以SOL其實在開始的時候
[00:22:07.400 --> 00:22:10.400]  創造了很多特別的東西
[00:22:10.400 --> 00:22:13.400]  2010年我們正式開始成為教會
[00:22:13.400 --> 00:22:15.400]  成為教會的時候
[00:22:15.400 --> 00:22:18.400]  我們只有十幾人開始
[00:22:18.400 --> 00:22:19.400]  不是很多人
[00:22:19.400 --> 00:22:20.400]  十幾二十人
[00:22:20.400 --> 00:22:21.400]  但是那段時間
[00:22:21.400 --> 00:22:24.400]  由2010年到2012年是教會最高峰的時間
[00:22:24.400 --> 00:22:27.400]  最多人我們可以去到七十人左右
[00:22:27.400 --> 00:22:29.400]  你知道當時七十人在英國來說
[00:22:29.400 --> 00:22:32.400]  已經算是一間中型的教會
[00:22:32.400 --> 00:22:35.400]  一百人或以上那些叫大教會
[00:22:35.400 --> 00:22:36.400]  香港就相反
[00:22:36.400 --> 00:22:39.400]  一百人以上叫做蚊型教會
[00:22:39.400 --> 00:22:40.400]  但是英國來說
[00:22:40.400 --> 00:22:42.400]  以前就是一個環教會來說
[00:22:42.400 --> 00:22:44.400]  算是大教會
[00:22:44.400 --> 00:22:48.400]  所以我們在那段時間是比較興旺的
[00:22:48.400 --> 00:22:49.400]  但是好景不常
[00:22:49.400 --> 00:22:52.400]  2013年開始到2017年
[00:22:52.400 --> 00:22:54.400]  就荒涼了這幾年的時間
[00:22:54.400 --> 00:22:55.400]  人數開始大減
[00:22:55.400 --> 00:22:56.400]  為什麼呢
[00:22:56.400 --> 00:22:59.400]  因為英國的政策改變了
[00:22:59.400 --> 00:23:01.400]  以前英國的政策就是讀完書
[00:23:01.400 --> 00:23:03.400]  有兩年可以留在那裡
[00:23:03.400 --> 00:23:05.400]  而且香港人都挺喜歡來這裡讀書的
[00:23:05.400 --> 00:23:07.400]  在你對面的一間中學
[00:23:07.400 --> 00:23:09.400]  對面那一間
[00:23:09.400 --> 00:23:12.400]  很多香港人來讀書
[00:23:12.400 --> 00:23:14.400]  Harrogate的Ladies College
[00:23:14.400 --> 00:23:16.400]  有很多人來讀書
[00:23:16.400 --> 00:23:18.400]  那些是做一些Bonding School
[00:23:18.400 --> 00:23:20.400]  所以不少人會來
[00:23:20.400 --> 00:23:21.400]  但是不知道為什麼那段時間
[00:23:21.400 --> 00:23:23.400]  越來越少人來讀大學
[00:23:23.400 --> 00:23:25.400]  甚至讀完大學之後被迫要走
[00:23:25.400 --> 00:23:28.400]  所以人數就大減
[00:23:28.400 --> 00:23:30.400]  直到2018年到2019年
[00:23:30.400 --> 00:23:33.400]  我們才打開一扇窗
[00:23:33.400 --> 00:23:36.400]  大家都知道2014年發生什麼事
[00:23:36.400 --> 00:23:37.400]  這個世界上某個地方
[00:23:37.400 --> 00:23:43.400]  於是越來越多人開始用投資移民
[00:23:43.400 --> 00:23:47.400]  甚至是一些技術移民過來
[00:23:47.400 --> 00:23:49.400]  教會人數開始變多了
[00:23:49.400 --> 00:23:53.400]  已經有六七十人了
[00:23:53.400 --> 00:23:56.400]  很不幸的是2020年疫情
[00:23:56.400 --> 00:23:58.400]  那段時間我們都在問自己
[00:23:58.400 --> 00:23:59.400]  怎麼搞
[00:23:59.400 --> 00:24:01.400]  開始起的時候
[00:24:01.400 --> 00:24:02.400]  突然之間整個疫情
[00:24:02.400 --> 00:24:04.400]  最少人跌到多少
[00:24:04.400 --> 00:24:05.400]  疫情期間
[00:24:05.400 --> 00:24:10.400]  英國還沒有正式禁封
[00:24:10.400 --> 00:24:12.400]  只有三四個人出現
[00:24:12.400 --> 00:24:13.400]  沒有人敢出現
[00:24:13.400 --> 00:24:15.400]  沒有人敢來教會
[00:24:15.400 --> 00:24:17.400]  但你又要照樣開門
[00:24:17.400 --> 00:24:19.400]  因為怕有人來
[00:24:19.400 --> 00:24:20.400]  你都要開門
[00:24:20.400 --> 00:24:23.400]  於是只有那幾個人聚會
[00:24:23.400 --> 00:24:25.400]  那種上上落落的心情
[00:24:25.400 --> 00:24:27.400]  你想想作為教會
[00:24:27.400 --> 00:24:30.400]  那種經營的困難在哪裡
[00:24:30.400 --> 00:24:31.400]  我們還在問一個問題
[00:24:31.400 --> 00:24:36.400]  到底粵語還有沒有市場
[00:24:36.400 --> 00:24:41.400]  我們曾經去北英倫的教務會議
[00:24:41.400 --> 00:24:45.400]  我們的友會的一些目者就說
[00:24:45.400 --> 00:24:46.400]  已經死了
[00:24:46.400 --> 00:24:47.400]  廣東話已經死了
[00:24:47.400 --> 00:24:48.400]  現在是做什麼呢
[00:24:48.400 --> 00:24:51.400]  second generation
[00:24:51.400 --> 00:24:52.400]  英文
[00:24:52.400 --> 00:24:53.400]  國語
[00:24:53.400 --> 00:24:55.400]  我們北區的市場很大
[00:24:55.400 --> 00:24:57.400]  大麥區那裡
[00:24:57.400 --> 00:25:02.400]  所以我們要向那些發展
[00:25:02.400 --> 00:25:04.400]  廣東話會議裡面
[00:25:04.400 --> 00:25:05.400]  沒有人講廣東話
[00:25:05.400 --> 00:25:06.400]  你知不知道
[00:25:06.400 --> 00:25:07.400]  聚會要麼就講英文
[00:25:07.400 --> 00:25:09.400]  要麼就講國語
[00:25:09.400 --> 00:25:12.400]  廣東話開會的那些人不敢出聲
[00:25:12.400 --> 00:25:13.400]  我經常覺得為何不出聲
[00:25:13.400 --> 00:25:15.400]  原因就是因為你一直講英文
[00:25:15.400 --> 00:25:16.400]  要麼就講國語
[00:25:16.400 --> 00:25:18.400]  香港人不太喜歡講這兩種語言
[00:25:18.400 --> 00:25:20.400]  所以就不出聲
[00:25:20.400 --> 00:25:23.400]  事實上是困難的
[00:25:23.400 --> 00:25:27.400]  但誰知道突然殺個BNO visa出來
[00:25:27.400 --> 00:25:30.400]  情況就很大改變
[00:25:30.400 --> 00:25:32.400]  我們的教會
[00:25:32.400 --> 00:25:33.400]  其實對我來說
[00:25:33.400 --> 00:25:34.400]  作為一個目者
[00:25:34.400 --> 00:25:35.400]  這麼多年的目者
[00:25:35.400 --> 00:25:37.400]  我都是憑信心走這條路
[00:25:37.400 --> 00:25:39.400]  因為事實上這條路不容易走
[00:25:39.400 --> 00:25:41.400]  我自己就覺得
[00:25:41.400 --> 00:25:42.400]  無論走多少人
[00:25:42.400 --> 00:25:44.400]  可能有些人要被迫離開
[00:25:44.400 --> 00:25:46.400]  要返回原居地
[00:25:46.400 --> 00:25:47.400]  我仍然相信一件事
[00:25:47.400 --> 00:25:49.400]  這間教會不是Benny
[00:25:49.400 --> 00:25:52.400]  這間教會是上帝的教會
[00:25:52.400 --> 00:25:53.400]  是上帝的教會
[00:25:53.400 --> 00:25:54.400]  你見不到上帝
[00:25:54.400 --> 00:25:56.400]  不等於上帝不存在
[00:25:56.400 --> 00:25:58.400]  不等於上帝不同在
[00:25:58.400 --> 00:26:01.400]  不等於上帝的能力不在
[00:26:01.400 --> 00:26:02.400]  就等於大家都知道
[00:26:02.400 --> 00:26:04.400]  英國這兩天正在打風
[00:26:04.400 --> 00:26:07.400]  你有沒有見到風
[00:26:07.400 --> 00:26:08.400]  你見不見到風
[00:26:08.400 --> 00:26:10.400]  但你知道正在打風
[00:26:10.400 --> 00:26:11.400]  因為這個風很厲害
[00:26:11.400 --> 00:26:13.400]  100 miles per hour
[00:26:13.400 --> 00:26:16.400]  和香港的華加沙有得比
[00:26:16.400 --> 00:26:19.400]  華加沙是120 miles per hour
[00:26:19.400 --> 00:26:21.400]  我們只是比它小一點
[00:26:21.400 --> 00:26:22.400]  所以不知道你敢不敢覺得
[00:26:22.400 --> 00:26:24.400]  這兩天的風很大
[00:26:24.400 --> 00:26:26.400]  特別如果你住在Scotland
[00:26:26.400 --> 00:26:28.400]  Scotland真的沒有東西比Scotland多
[00:26:28.400 --> 00:26:29.400]  風多
[00:26:29.400 --> 00:26:31.400]  雪多
[00:26:31.400 --> 00:26:34.400]  陽多
[00:26:34.400 --> 00:26:37.400]  所以你會見到
[00:26:37.400 --> 00:26:39.400]  風你是見不到
[00:26:39.400 --> 00:26:41.400]  但你怎知道有風存在
[00:26:41.400 --> 00:26:44.400]  因為你感覺到那些東西在動
[00:26:44.400 --> 00:26:47.400]  信心
[00:26:47.400 --> 00:26:50.400]  就是我們體會到上帝
[00:26:50.400 --> 00:26:51.400]  信心經文說
[00:26:51.400 --> 00:26:52.400]  就是一個證據
[00:26:52.400 --> 00:26:53.400]  是一個明證
[00:26:53.400 --> 00:26:55.400]  上帝是存在
[00:26:55.400 --> 00:26:56.400]  上帝是同在
[00:26:56.400 --> 00:26:58.400]  上帝是有能力的
[00:26:58.400 --> 00:27:01.400]  所以我不會擔心任何事
[00:27:01.400 --> 00:27:02.400]  我仍然相信
[00:27:02.400 --> 00:27:04.400]  教會是上帝的教會
[00:27:04.400 --> 00:27:05.400]  它是掌權
[00:27:05.400 --> 00:27:07.400]  我們教會有幾個使命
[00:27:07.400 --> 00:27:09.400]  如果你剛剛來到SOL的話
[00:27:09.400 --> 00:27:11.400]  你不知道SOL是什麼教會
[00:27:11.400 --> 00:27:12.400]  我可以告訴你
[00:27:12.400 --> 00:27:14.400]  SOL是一個很特別的教會
[00:27:14.400 --> 00:27:16.400]  因為它和其他教會是非常不同
[00:27:16.400 --> 00:27:18.400]  其他教會可能你在香港過來
[00:27:18.400 --> 00:27:20.400]  可能不知道你會不會感覺
[00:27:20.400 --> 00:27:21.400]  會做些什麼
[00:27:21.400 --> 00:27:22.400]  教會一間
[00:27:22.400 --> 00:27:24.400]  崇拜時間
[00:27:24.400 --> 00:27:25.400]  團契時間
[00:27:25.400 --> 00:27:28.400]  有空就搞些什麼報道會
[00:27:28.400 --> 00:27:29.400]  有些喜慶節日的時候
[00:27:29.400 --> 00:27:31.400]  就搞些大型聚會
[00:27:31.400 --> 00:27:32.400]  邀請人來報道會
[00:27:32.400 --> 00:27:33.400]  見證
[00:27:33.400 --> 00:27:35.400]  還有什麼教會
[00:27:35.400 --> 00:27:36.400]  喜慶那些
[00:27:36.400 --> 00:27:37.400]  結婚 喪事那些
[00:27:37.400 --> 00:27:38.400]  還有什麼做的教會
[00:27:38.400 --> 00:27:40.400]  沒有了 是這麼多
[00:27:40.400 --> 00:27:43.400]  我們的教會並不是這樣
[00:27:43.400 --> 00:27:47.400]  我們的教會其實有幾個很重要的使命
[00:27:47.400 --> 00:27:49.400]  第一個使命就是我們是一個中轉站
[00:27:49.400 --> 00:27:51.400]  什麼叫中轉站呢
[00:27:51.400 --> 00:27:53.400]  你知道以前來讀書的人
[00:27:53.400 --> 00:27:56.400]  讀完一年課仔就走了
[00:27:56.400 --> 00:27:57.400]  Master一年
[00:27:57.400 --> 00:28:00.400]  如果你找到一個學生是讀三年的
[00:28:00.400 --> 00:28:02.400]  真的很幸運
[00:28:02.400 --> 00:28:05.400]  以前的時代很難找到一些人是讀三年的
[00:28:05.400 --> 00:28:08.400]  你一定要罵住那些人
[00:28:08.400 --> 00:28:09.400]  一年課仔那些
[00:28:09.400 --> 00:28:11.400]  你怎樣祝福他
[00:28:11.400 --> 00:28:12.400]  就在那一年裡
[00:28:12.400 --> 00:28:14.400]  提供一個屬靈的家庭給他
[00:28:14.400 --> 00:28:15.400]  一個支援給他
[00:28:15.400 --> 00:28:16.400]  等他回來
[00:28:16.400 --> 00:28:18.400]  繼續回來團契
[00:28:18.400 --> 00:28:19.400]  參離小組
[00:28:19.400 --> 00:28:21.400]  這個是他們屬靈的家庭
[00:28:21.400 --> 00:28:22.400]  你給出一個支援
[00:28:22.400 --> 00:28:25.400]  所以有很多人讀完書之後
[00:28:25.400 --> 00:28:27.400]  去到原居地
[00:28:27.400 --> 00:28:28.400]  隔了一輪旅行
[00:28:28.400 --> 00:28:30.400]  他都會回來探望我
[00:28:30.400 --> 00:28:32.400]  前一輪是幾年前
[00:28:32.400 --> 00:28:36.400]  幾年前有一位來自國內的女孩子
[00:28:36.400 --> 00:28:37.400]  她回來探望我
[00:28:37.400 --> 00:28:42.400]  因為當時她在大學讀書的時候
[00:28:42.400 --> 00:28:44.400]  就涉嫌來抄襲
[00:28:44.400 --> 00:28:45.400]  涉嫌抄襲
[00:28:45.400 --> 00:28:47.400]  於是又請槍
[00:28:47.400 --> 00:28:51.400]  於是就將兩份paper打交叉
[00:28:51.400 --> 00:28:53.400]  她就回到國內
[00:28:53.400 --> 00:28:55.400]  回到國內之後
[00:28:55.400 --> 00:28:56.400]  隔了沒多久
[00:28:56.400 --> 00:28:57.400]  她又回來
[00:28:57.400 --> 00:28:59.400]  她就找我聊聊天
[00:28:59.400 --> 00:29:01.400]  她說想我為她祈禱
[00:29:01.400 --> 00:29:03.400]  她很開心在這裡認識到大家
[00:29:03.400 --> 00:29:05.400]  甚至她認識到主
[00:29:05.400 --> 00:29:07.400]  終轉站的角色就是
[00:29:07.400 --> 00:29:10.400]  你不介意少了人
[00:29:10.400 --> 00:29:12.400]  因為你知道祝福了那些人
[00:29:12.400 --> 00:29:13.400]  回到去
[00:29:13.400 --> 00:29:14.400]  她可能信了主
[00:29:14.400 --> 00:29:16.400]  她甚至會變成傳道人
[00:29:16.400 --> 00:29:18.400]  我們教會都出了一些傳道人出來
[00:29:18.400 --> 00:29:21.400]  現在在國內參與事工
[00:29:21.400 --> 00:29:23.400]  使命二就是
[00:29:23.400 --> 00:29:26.400]  我們教會在做一些全球教會都在做的事
[00:29:26.400 --> 00:29:28.400]  使人成為門徒
[00:29:28.400 --> 00:29:30.400]  所以很多教會
[00:29:30.400 --> 00:29:33.400]  如果用這個名字做一個主子的話
[00:29:33.400 --> 00:29:35.400]  這個都是基本的東西
[00:29:35.400 --> 00:29:36.400]  因為使人成為門徒
[00:29:36.400 --> 00:29:39.400]  根本就是全部教會都要做的東西
[00:29:39.400 --> 00:29:40.400]  用聖經教導他們
[00:29:40.400 --> 00:29:42.400]  令他們認識主
[00:29:42.400 --> 00:29:43.400]  兼顧他們的生命
[00:29:43.400 --> 00:29:46.400]  裝備他們成為了信徒
[00:29:46.400 --> 00:29:47.400]  成為了領袖
[00:29:47.400 --> 00:29:50.400]  差遣他們出去收莊稼
[00:29:50.400 --> 00:29:52.400]  這個是每一間教會都在做的東西
[00:29:52.400 --> 00:29:53.400]  所以這個是我們的使命二
[00:29:53.400 --> 00:29:55.400]  使命三和使命四
[00:29:55.400 --> 00:29:56.400]  就不是每一間教會都有
[00:29:56.400 --> 00:29:59.400]  使命三我們就是做一個社區的服務
[00:29:59.400 --> 00:30:01.400]  社區的服務你可以綜觀
[00:30:01.400 --> 00:30:04.400]  你可以綜觀全英國的環教會
[00:30:04.400 --> 00:30:06.400]  我可以這樣寫包單
[00:30:06.400 --> 00:30:10.400]  不是有那麼多間環教會是做社區的服務
[00:30:10.400 --> 00:30:13.400]  並不是有很多間可以做這件事
[00:30:13.400 --> 00:30:17.400]  社區服務有很多人未必能夠接納到
[00:30:17.400 --> 00:30:21.400]  因為今早我和一個來自華盛頓的弟兄
[00:30:21.400 --> 00:30:23.400]  他剛剛來了祖堂
[00:30:23.400 --> 00:30:24.400]  我們聊天的時候
[00:30:24.400 --> 00:30:27.400]  原來香港也是一間社區的教會
[00:30:27.400 --> 00:30:29.400]  他說其實不是那麼多人了解和明白這件事
[00:30:29.400 --> 00:30:31.400]  因為沒有成果
[00:30:31.400 --> 00:30:32.400]  你明不明白
[00:30:32.400 --> 00:30:33.400]  你扔了幾千磅進去
[00:30:33.400 --> 00:30:34.400]  甚至可能更多
[00:30:34.400 --> 00:30:36.400]  帶了多少個信主
[00:30:36.400 --> 00:30:38.400]  你用一個商業的模式
[00:30:38.400 --> 00:30:40.400]  放在教會裏面
[00:30:40.400 --> 00:30:41.400]  帶了多少個信主
[00:30:41.400 --> 00:30:43.400]  有多少人會回教會
[00:30:43.400 --> 00:30:47.400]  其實並不是這樣
[00:30:47.400 --> 00:30:48.400]  社區
