
[00:00:00.000 --> 00:00:03.000]  各位來賓 主內弟 兄姊妹 平安
[00:19:43.000 --> 00:19:44.000]  非常失望
[00:19:44.000 --> 00:19:47.000]  但是他們都回到神那裡
[00:19:47.000 --> 00:19:50.000]  就說我們這個是全能大能的神耶和華
[00:19:50.000 --> 00:19:52.000]  你看到他的語氣
[00:19:52.000 --> 00:19:54.000]  兩次大能的耶和華
[00:19:55.000 --> 00:19:56.000]  神
[00:19:56.000 --> 00:19:58.000]  大能的神耶和華
[00:19:58.000 --> 00:20:00.000]  他是知道
[00:20:00.000 --> 00:20:02.000]  他是全能的神
[00:20:02.000 --> 00:20:03.000]  他是全知的神
[00:20:03.000 --> 00:20:04.000]  他們的心
[00:20:04.000 --> 00:20:05.000]  他們的動機
[00:20:05.000 --> 00:20:07.000]  祝壇的動機
[00:20:07.000 --> 00:20:09.000]  他們清而楚
[00:20:09.000 --> 00:20:11.000]  這裡就跟他們告白了
[00:20:11.000 --> 00:20:13.000]  跟他們解釋說
[00:20:13.000 --> 00:20:14.000]  這個的
[00:20:14.000 --> 00:20:16.000]  我們根本就沒有叛逆的意思
[00:20:16.000 --> 00:20:17.000]  或者干犯耶和華的意思
[00:20:17.000 --> 00:20:19.000]  這個祝這個座壇
[00:20:19.000 --> 00:20:20.000]  我們不是
[00:20:20.000 --> 00:20:22.000]  意思不是去
[00:20:22.000 --> 00:20:24.000]  在這個壇面前去建制
[00:20:24.000 --> 00:20:26.000]  他們完全沒有這樣的意思
[00:20:26.000 --> 00:20:28.000]  沒有這樣的動機
[00:20:28.000 --> 00:20:29.000]  他們就說
[00:20:29.000 --> 00:20:32.000]  根本是去想他們日後的子孫
[00:20:32.000 --> 00:20:35.000]  這班兩個叛逆之派的子孫
[00:20:35.000 --> 00:20:36.000]  在河的對岸
[00:20:36.000 --> 00:20:38.000]  看到這個座壇的時候
[00:20:38.000 --> 00:20:39.000]  都想起
[00:20:39.000 --> 00:20:41.000]  他們怎樣去
[00:20:41.000 --> 00:20:44.000]  願意去專心地跟隨耶和華
[00:20:44.000 --> 00:20:47.000]  這個就是他們的動機
[00:20:47.000 --> 00:20:49.000]  這個是一個紀念的動機
[00:20:49.000 --> 00:20:50.000]  是一個紀念說
[00:20:50.000 --> 00:20:52.000]  他們以前怎樣去遵循耶和華
[00:20:53.000 --> 00:20:55.000]  怎樣一心一意地跟隨耶和華
[00:20:55.000 --> 00:20:57.000]  他就用這個
[00:20:57.000 --> 00:20:59.000]  我相信都流著眼淚地跟他說
[00:20:59.000 --> 00:21:00.000]  會不會
[00:21:00.000 --> 00:21:02.000]  我自己都想起這個時候
[00:21:02.000 --> 00:21:04.000]  那就是弟兄姊妹這樣去
[00:21:04.000 --> 00:21:06.000]  好像被冤枉的感覺
[00:21:06.000 --> 00:21:07.000]  但是
[00:21:07.000 --> 00:21:09.000]  存著愛的緣故
[00:21:09.000 --> 00:21:11.000]  我們都知道他會解釋清清楚楚
[00:21:11.000 --> 00:21:13.000]  告訴你
[00:21:13.000 --> 00:21:16.000]  根本他們完全沒有這樣的動機
[00:21:16.000 --> 00:21:19.000]  是為了教導他們的子孫
[00:21:19.000 --> 00:21:21.000]  日後的子孫
[00:21:21.000 --> 00:21:24.000]  這個是他們的心意
[00:21:24.000 --> 00:21:28.000]  使得他們日後的子孫
[00:21:28.000 --> 00:21:30.000]  都會敬畏耶和華
[00:21:30.000 --> 00:21:32.000]  因此他們這樣說
[00:21:32.000 --> 00:21:35.000]  我們不是捉壇來拜其他的
[00:21:35.000 --> 00:21:37.000]  其他的祭
[00:21:37.000 --> 00:21:39.000]  而是這座壇
[00:21:39.000 --> 00:21:42.000]  是成為他們中間
[00:21:42.000 --> 00:21:43.000]  哪個中間
[00:21:43.000 --> 00:21:44.000]  那兩個叛之派
[00:21:44.000 --> 00:21:47.000]  約旦河東岸和西岸之間
[00:21:47.000 --> 00:21:49.000]  他們一個合一的見證
[00:21:51.000 --> 00:21:52.000]  成為
[00:21:52.000 --> 00:21:53.000]  這個見證是甚麼
[00:21:53.000 --> 00:21:55.000]  是耶和華神
[00:21:55.000 --> 00:21:57.000]  是他們的獨一的神
[00:21:57.000 --> 00:21:58.000]  的見證
[00:21:58.000 --> 00:22:00.000]  這個是他們敬拜
[00:22:00.000 --> 00:22:01.000]  所做的對象
[00:22:01.000 --> 00:22:02.000]  是歸回去
[00:22:02.000 --> 00:22:04.000]  是專心去
[00:22:04.000 --> 00:22:06.000]  他們的耶和華神
[00:22:06.000 --> 00:22:07.000]  別無他神
[00:22:07.000 --> 00:22:09.000]  這個是他們中間
[00:22:09.000 --> 00:22:11.000]  合一的見證
[00:22:11.000 --> 00:22:13.000]  免得他們日後子孫說
[00:22:13.000 --> 00:22:15.000]  你們住西岸的
[00:22:15.000 --> 00:22:16.000]  你們住東岸的
[00:22:16.000 --> 00:22:18.000]  東岸的不關西岸的事
[00:22:18.000 --> 00:22:19.000]  因為我們是本土人
[00:22:19.000 --> 00:22:22.000]  我們的會幕在時廊裏面
[00:22:22.000 --> 00:22:25.000]  在約旦河西岸的時廊
[00:22:25.000 --> 00:22:27.000]  你們是東岸的
[00:22:27.000 --> 00:22:28.000]  和他們無緣無份
[00:22:28.000 --> 00:22:29.000]  不是
[00:22:29.000 --> 00:22:32.000]  他們都有過去專心跟從
[00:22:32.000 --> 00:22:33.000]  在紀念
[00:22:33.000 --> 00:22:36.000]  一個中間的證據
[00:22:36.000 --> 00:22:37.000]  在當中
[00:22:37.000 --> 00:22:38.000]  使得他們
[00:22:38.000 --> 00:22:40.000]  提升他們
[00:22:40.000 --> 00:22:41.000]  他們是
[00:22:41.000 --> 00:22:43.000]  一直這樣緊緊的
[00:22:43.000 --> 00:22:44.000]  跟從
[00:22:44.000 --> 00:22:46.000]  耶和華神
[00:22:46.000 --> 00:22:47.000]  跟隨他
[00:22:47.000 --> 00:22:49.000]  這裏提到
[00:22:49.000 --> 00:22:52.000]  這個模式
[00:22:52.000 --> 00:22:54.000]  好像一個模型
[00:22:54.000 --> 00:22:57.000]  一個複製品
[00:22:57.000 --> 00:22:59.000]  這個複製品不是用來獻祭
[00:22:59.000 --> 00:23:01.000]  是一個證據
[00:23:01.000 --> 00:23:04.000]  當祭司
[00:23:04.000 --> 00:23:06.000]  和其他十個首領
[00:23:06.000 --> 00:23:08.000]  聽到這個時候
[00:23:08.000 --> 00:23:10.000]  當然有和解的時候
[00:23:10.000 --> 00:23:12.000]  他們就覺得這件事情
[00:23:12.000 --> 00:23:14.000]  是一件美事
[00:23:14.000 --> 00:23:15.000]  怎會不好呢
[00:23:15.000 --> 00:23:17.000]  明明都是在說
[00:23:17.000 --> 00:23:18.000]  這個壇
[00:23:18.000 --> 00:23:19.000]  是象徵了
[00:23:19.000 --> 00:23:22.000]  代表了他們敬拜同一個神
[00:23:22.000 --> 00:23:24.000]  這是一件美好的事情
[00:23:24.000 --> 00:23:27.000]  所以他們就回家退兵
[00:23:27.000 --> 00:23:30.000]  即是那十個領袖
[00:23:30.000 --> 00:23:31.000]  去策文完之後
[00:23:31.000 --> 00:23:32.000]  這個團隊
[00:23:32.000 --> 00:23:35.000]  他們就回家
[00:23:35.000 --> 00:23:37.000]  不再攻打
[00:23:37.000 --> 00:23:40.000]  不再攻打他們
[00:23:40.000 --> 00:23:42.000]  這班
[00:23:42.000 --> 00:23:44.000]  那兩個半支派的人
[00:23:44.000 --> 00:23:46.000]  他們的弟兄姊妹
[00:23:46.000 --> 00:23:50.000]  將這個壇改名為正壇
[00:23:50.000 --> 00:23:52.000]  代表了這個壇
[00:23:52.000 --> 00:23:55.000]  是他們壇的主角
[00:23:55.000 --> 00:23:59.000]  是他們大家一同敬拜的耶和華神
[00:23:59.000 --> 00:24:02.000]  這個故事就是提到
[00:24:02.000 --> 00:24:04.000]  他們這個起起跌跌
[00:24:04.000 --> 00:24:06.000]  很高潮的跌起
[00:24:06.000 --> 00:24:09.000]  慢慢地被人
[00:24:09.000 --> 00:24:11.000]  明明可以回家
[00:24:11.000 --> 00:24:13.000]  但是又去到一個高潮
[00:24:13.000 --> 00:24:15.000]  去控告
[00:24:15.000 --> 00:24:17.000]  在控告當中解釋
[00:24:17.000 --> 00:24:20.000]  有個解決的機會
[00:24:20.000 --> 00:24:24.000]  我們看到這個故事
[00:24:24.000 --> 00:24:25.000]  我們從這個故事當中
[00:24:25.000 --> 00:24:26.000]  我們怎樣學習
[00:24:26.000 --> 00:24:29.000]  怎樣操練教會合一
[00:24:29.000 --> 00:24:31.000]  第一點就是
[00:24:31.000 --> 00:24:34.000]  我們是不會拋棄
[00:24:34.000 --> 00:24:37.000]  我們主內的弟兄姊妹
[00:24:37.000 --> 00:24:40.000]  在任何環境之下
[00:24:40.000 --> 00:24:43.000]  我們在屬靈爭戰當中
[00:24:43.000 --> 00:24:45.000]  你說這個疫情是不是屬靈爭戰
[00:24:45.000 --> 00:24:47.000]  我說是絕對是
[00:24:47.000 --> 00:24:49.000]  有些弟兄姊妹是
[00:24:49.000 --> 00:24:51.000]  有放棄的時候
[00:24:51.000 --> 00:24:53.000]  有失望的時候
[00:24:53.000 --> 00:24:54.000]  我們就藉著
[00:24:54.000 --> 00:24:57.000]  我們弟兄姊妹之間的
[00:24:57.000 --> 00:25:03.000]  一同去
[00:25:03.000 --> 00:25:05.000]  交給神
[00:25:05.000 --> 00:25:07.000]  因為主耶穌的緣故
[00:25:07.000 --> 00:25:09.000]  將他們連在一起
[00:25:09.000 --> 00:25:11.000]  我們現代的
[00:25:11.000 --> 00:25:13.000]  我們不用彈了
[00:25:13.000 --> 00:25:16.000]  我們每處敬拜的地方
[00:25:16.000 --> 00:25:18.000]  這個回堂最重要的是什麼
[00:25:18.000 --> 00:25:19.000]  是不是這個咪
[00:25:19.000 --> 00:25:21.000]  是不是這個東西
[00:25:21.000 --> 00:25:23.000]  這個東西我扔掉也可以
[00:25:23.000 --> 00:25:25.000]  不然教會會罵我
[00:25:25.000 --> 00:25:27.000]  不過最重要的是
[00:25:27.000 --> 00:25:30.000]  後面的十字架
[00:25:30.000 --> 00:25:35.000]  我們的群聚
[00:25:35.000 --> 00:25:37.000]  我們的象徵
[00:25:37.000 --> 00:25:39.000]  就是十字架
[00:25:39.000 --> 00:25:41.000]  因為十字架的緣故
[00:25:41.000 --> 00:25:43.000]  我們和主耶穌基督
[00:25:43.000 --> 00:25:45.000]  我們每個弟兄姊妹
[00:25:45.000 --> 00:25:47.000]  都是和主耶穌基督
[00:25:47.000 --> 00:25:50.000]  和我們的神連在一起
[00:25:50.000 --> 00:25:53.000]  我們弟兄姊妹都連在一起
[00:25:53.000 --> 00:25:55.000]  好像一個洗碗
[00:25:55.000 --> 00:25:56.000]  我不知道大家家裡有沒有洗碗
[00:25:56.000 --> 00:25:57.000]  我家裡有時負責洗碗
[00:25:57.000 --> 00:25:58.000]  我太太煮飯
[00:25:58.000 --> 00:26:00.000]  我就洗碗
[00:26:00.000 --> 00:26:03.000]  這塊海綿就縮起來了
[00:26:03.000 --> 00:26:07.000]  吸了洗衣精很多泡
[00:26:07.000 --> 00:26:13.000]  我們的生命就完全被神充滿
[00:26:13.000 --> 00:26:16.000]  被聖靈充滿
[00:26:16.000 --> 00:26:20.000]  被神去掌管我們的生命
[00:26:20.000 --> 00:26:22.000]  所以我們在《屬靈真誌》當中
[00:26:22.000 --> 00:26:24.000]  我們看到十字架的時候
[00:26:24.000 --> 00:26:28.000]  看到像這個政壇這個標誌的時候
[00:26:28.000 --> 00:26:32.000]  我們就藉著主耶穌基督犧牲的愛
[00:26:32.000 --> 00:26:35.000]  因為主耶穌基督犧牲的愛的緣故
[00:26:35.000 --> 00:26:38.000]  所以我們能夠愛弟兄姊妹
[00:26:38.000 --> 00:26:43.000]  我們不會因為困難
[00:26:43.000 --> 00:26:44.000]  因為《屬靈真誌》
[00:26:44.000 --> 00:26:47.000]  就拋棄我們主內的弟兄姊妹
[00:26:47.000 --> 00:26:48.000]  疫情也好
[00:26:48.000 --> 00:26:53.000]  或者其他教會各樣重要決定的時候
[00:26:53.000 --> 00:26:54.000]  我說不同意
[00:26:54.000 --> 00:26:56.000]  就掉頭走
[00:26:56.000 --> 00:27:01.000]  不應該這樣做
[00:27:01.000 --> 00:27:04.000]  反而我們要彼此相愛
[00:27:04.000 --> 00:27:08.000]  因為其實在約翰福音十五章的時候
[00:27:08.000 --> 00:27:14.000]  都提到我們要效法主的愛
[00:27:14.000 --> 00:27:15.000]  人為朋友寫明
[00:27:15.000 --> 00:27:20.000]  人的愛心沒有比這個更大
[00:27:20.000 --> 00:27:22.000]  我們為了我們的主內弟兄姊妹
[00:27:22.000 --> 00:27:24.000]  犧牲的時候
[00:27:24.000 --> 00:27:26.000]  好像那些兩個胖子派
[00:27:26.000 --> 00:27:30.000]  他們神叫他們過去過河
[00:27:30.000 --> 00:27:38.000]  不要為了大家整體士氣的問題
[00:27:38.000 --> 00:27:40.000]  去入了艱難地的問題
[00:27:40.000 --> 00:27:44.000]  我們會一同犧牲的時候
[00:27:44.000 --> 00:27:46.000]  會有不方便
[00:27:46.000 --> 00:27:50.000]  會有作出一些困難
[00:27:50.000 --> 00:27:51.000]  在這個困難當中
[00:27:51.000 --> 00:27:54.000]  一同跟弟兄姊妹一起走這條路
[00:27:54.000 --> 00:27:57.000]  我們將會有
[00:27:57.000 --> 00:28:00.000]  在這個星期三
[00:28:00.000 --> 00:28:02.000]  我們有338的土告會
[00:28:02.000 --> 00:28:04.000]  我們有粵語部的土告會
[00:28:04.000 --> 00:28:08.000]  我們每個月都有一次粵語部的土告會
[00:28:08.000 --> 00:28:10.000]  希望大家能夠抽時間來參加
[00:28:10.000 --> 00:28:13.000]  除了粵語部的土告會之外
[00:28:13.000 --> 00:28:16.000]  我們鼓勵主內的弟兄姊妹
[00:28:16.000 --> 00:28:22.000]  一個月抽一天或者兩天的時間
[00:28:22.000 --> 00:28:27.000]  去跟其他弟兄姊妹組織小組的土告會
[00:28:27.000 --> 00:28:30.000]  可以去操練我們怎樣去
[00:28:30.000 --> 00:28:33.000]  弟兄姊妹之間的扶持
[00:28:33.000 --> 00:28:36.000]  去明白到弟兄姊妹內心的掙扎
[00:28:36.000 --> 00:28:38.000]  我們是一同走這條路
[00:28:38.000 --> 00:28:39.000]  第二個重點
[00:28:39.000 --> 00:28:42.000]  我們怎樣去操練教會合一呢?
[00:28:42.000 --> 00:28:45.000]  在約書亞記二十二章看到第二個功課
[00:28:45.000 --> 00:28:52.000]  就是我們要一起高舉十字架來敬拜
[00:28:52.000 --> 00:28:55.000]  我們現代沒有正壇
[00:28:55.000 --> 00:28:56.000]  沒有壇
[00:28:56.000 --> 00:29:00.000]  我們敬拜時是仰望十字架來敬拜
[00:29:00.000 --> 00:29:03.000]  我們不同的語言部
[00:29:03.000 --> 00:29:06.000]  我們都是望著十字架來敬拜
[00:29:06.000 --> 00:29:08.000]  我們藉著十字架的敬拜
[00:29:08.000 --> 00:29:11.000]  我們一同去重新去跟從神
[00:29:11.000 --> 00:29:17.000]  正正仰望在主耶穌基督的身上
[00:29:17.000 --> 00:29:20.000]  報道家B.T. Graham
[00:29:20.000 --> 00:29:22.000]  他去報道的時候
[00:29:22.000 --> 00:29:25.000]  最近Greg Laurie寫了一本書
[00:29:25.000 --> 00:29:29.000]  我聽Samsung機說
[00:29:29.000 --> 00:29:31.000]  他跟B.T. Graham都挺熟的
[00:29:31.000 --> 00:29:37.000]  他寫了一本書去回憶他的事情
[00:29:37.000 --> 00:29:39.000]  他提到在電台上說
[00:29:39.000 --> 00:29:43.000]  B.T. Graham每次去報道會的時候
[00:29:43.000 --> 00:29:48.000]  都會提到十字架
[00:29:48.000 --> 00:29:51.000]  我們能夠信靠主耶穌基督
[00:29:51.000 --> 00:29:53.000]  我們能夠成為主耶穌基督的門徒
[00:29:53.000 --> 00:29:55.000]  因為是十字架的緣故
[00:29:55.000 --> 00:29:57.000]  他曾經說過
[00:29:57.000 --> 00:30:00.000]  The cross is the only way of salvation
[00:30:00.000 --> 00:30:02.000]  The cross gives the new purpose of life
[00:30:02.000 --> 00:30:07.000]  十字架就是我們得救的唯一方法
[00:30:07.000 --> 00:30:10.000]  十字架就是給我們生命一個新的目標
[00:30:10.000 --> 00:30:12.000]  一個新的目的 新的目標
[00:30:12.000 --> 00:30:15.000]  我們當中有一群畢業生
[00:30:15.000 --> 00:30:20.000]  今天都看到一群大學生在我們當中
[00:30:20.000 --> 00:30:26.000]  我們兒女讀書
[00:30:26.000 --> 00:30:30.000]  父母都幫我們安排好了
[00:30:30.000 --> 00:30:34.000]  首先編排了中學 幼稚園中學
[00:30:34.000 --> 00:30:40.000]  然後安排了一些可以外地讀書的
[00:30:40.000 --> 00:30:43.000]  這是一個個階段
[00:30:43.000 --> 00:30:46.000]  好像one step at a time 逐步來
[00:30:46.000 --> 00:30:49.000]  但是我們都要想一下
[00:30:49.000 --> 00:30:51.000]  其實主耶穌基督 我們的神
[00:30:51.000 --> 00:30:54.000]  是為大家預備了一個更大的計劃
[00:30:54.000 --> 00:30:56.000]  在我們生命當中
[00:30:56.000 --> 00:30:58.000]  這是一小步一小步的
[00:30:58.000 --> 00:30:59.000]  我們逐步地走
[00:30:59.000 --> 00:31:01.000]  但是我期望大家
[00:31:01.000 --> 00:31:03.000]  藉著十字架
[00:31:03.000 --> 00:31:10.000]  能夠明白到神在我們人生裡的計劃
[00:31:10.000 --> 00:31:12.000]  我們每一步每一步
[00:31:12.000 --> 00:31:15.000]  都在人生裡的計劃的大計劃當中
[00:31:15.000 --> 00:31:18.000]  我期望我們的大學生
[00:31:18.000 --> 00:31:20.000]  我們的弟兄姊妹
[00:31:20.000 --> 00:31:23.000]  能夠在和神建立一個藉著十字架
[00:31:23.000 --> 00:31:26.000]  能夠得到神的啟示
[00:31:26.000 --> 00:31:29.000]  告訴我們我們的計劃
[00:31:29.000 --> 00:31:30.000]  人生的路上
[00:31:30.000 --> 00:31:34.000]  我們向著什麼目標而向前走
[00:31:34.000 --> 00:31:36.000]  當我們明白這個目標
[00:31:36.000 --> 00:31:38.000]  我們人生的目標的時候
[00:31:38.000 --> 00:31:40.000]  我們做一些選擇
[00:31:40.000 --> 00:31:41.000]  個人的選擇
[00:31:41.000 --> 00:31:44.000]  無論你是去做什麼工作
[00:31:44.000 --> 00:31:46.000]  去哪個行業
[00:31:46.000 --> 00:31:49.000]  或者去哪個地方
[00:31:49.000 --> 00:31:52.000]  或者去接觸哪個群體
[00:31:52.000 --> 00:31:53.000]  去傳福音
[00:31:53.000 --> 00:31:55.000]  都會有各個方向
[00:31:55.000 --> 00:31:58.000]  到時神會繼續去祝福
[00:31:58.000 --> 00:32:00.000]  帶領我們
[00:32:00.000 --> 00:32:03.000]  我期望大家能夠去明白神的心意
[00:32:03.000 --> 00:32:05.000]  第三點
[00:32:05.000 --> 00:32:07.000]  我們這個經文當中
[00:32:07.000 --> 00:32:09.000]  我們學到的功課就是
[00:32:09.000 --> 00:32:13.000]  我們教會合一的證據
[00:32:13.000 --> 00:32:14.000]  最後一點就是
[00:32:14.000 --> 00:32:18.000]  我們要和睦共處
[00:32:18.000 --> 00:32:23.000]  我們要互相負責
[00:32:23.000 --> 00:32:26.000]  我們做的個人的決定
[00:32:26.000 --> 00:32:30.000]  都會影響到其他的住內弟兄姊妹
[00:32:30.000 --> 00:32:32.000]  我們做的決定
[00:32:32.000 --> 00:32:34.000]  無論是喜座談也好
[00:32:34.000 --> 00:32:38.000]  會連累了其他的住內弟兄姊妹
[00:32:38.000 --> 00:32:39.000]  會有直接的影響
[00:32:39.000 --> 00:32:41.000]  因為我們連在一起
[00:32:41.000 --> 00:32:43.000]  我們都是神的兒女
[00:32:43.000 --> 00:32:46.000]  我們互相負責的時候
[00:32:46.000 --> 00:32:49.000]  因為同一時間我們要互相信任
[00:32:49.000 --> 00:32:52.000]  好像他們用一個團隊
[00:32:52.000 --> 00:32:54.000]  他們不是立刻去進攻他
[00:32:54.000 --> 00:32:56.000]  如果他們立刻去進攻
[00:32:56.000 --> 00:32:58.000]  就會爆發內戰
[00:32:58.000 --> 00:33:01.000]  爆發內戰的周圍的迦南人
[00:33:01.000 --> 00:33:03.000]  因為他們還沒有完全消滅迦南人
[00:33:03.000 --> 00:33:06.000]  他們就會乘機去侵襲他們
[00:33:06.000 --> 00:33:08.000]  去攻擊他們
[00:33:08.000 --> 00:33:10.000]  我們在這個教會裏面
[00:33:10.000 --> 00:33:14.000]  我們都有很多弟兄姊妹
[00:33:14.000 --> 00:33:16.000]  有很多撒旦在我們旁邊
[00:33:16.000 --> 00:33:22.000]  找這些機會去攻擊教會
[00:33:22.000 --> 00:33:24.000]  透過我們的爭拗
[00:33:24.000 --> 00:33:26.000]  而乘虛而入
[00:33:26.000 --> 00:33:27.000]  我們弟兄姊妹之間
[00:33:27.000 --> 00:33:29.000]  都要有一個信任
[00:33:29.000 --> 00:33:31.000]  在衝突當中
[00:33:31.000 --> 00:33:33.000]  要給予一些疑點利益
[00:33:33.000 --> 00:33:35.000]  benefit of doubt
[00:33:35.000 --> 00:33:37.000]  有時我做了一件事
[00:33:37.000 --> 00:33:39.000]  或者你自己做了一件事
[00:33:39.000 --> 00:33:41.000]  我也要給你一些疑點利益
[00:33:41.000 --> 00:33:43.000]  給你一個機會
[00:33:43.000 --> 00:33:45.000]  你可能這樣想
[00:33:45.000 --> 00:33:47.000]  是不是有這樣的難處
[00:33:47.000 --> 00:33:49.000]  我們再會查清楚
[00:33:49.000 --> 00:33:53.000]  才可以做一些決定去懲罰
[00:33:53.000 --> 00:33:55.000]  或者去攻擊
[00:33:55.000 --> 00:33:57.000]  去指責
[00:33:57.000 --> 00:33:59.000]  或者去對方
[00:33:59.000 --> 00:34:01.000]  嘗試糾正對方
[00:34:01.000 --> 00:34:07.000]  我們要有一個心去接納
[00:34:07.000 --> 00:34:09.000]  嘗試去了解對方
[00:34:09.000 --> 00:34:15.000]  好像我們在三語教會當中
[00:34:15.000 --> 00:34:17.000]  三個語言部
[00:34:17.000 --> 00:34:19.000]  這幅相片是剛剛星期二
[00:34:19.000 --> 00:34:21.000]  我們開執事會
[00:34:21.000 --> 00:34:23.000]  我們有新的執事
[00:34:23.000 --> 00:34:25.000]  有現任的執事
[00:34:25.000 --> 00:34:27.000]  語言部
[00:34:27.000 --> 00:34:29.000]  大家見到語言部的弟兄
[00:34:29.000 --> 00:34:31.000]  有國語部的長老在當中
[00:34:31.000 --> 00:34:33.000]  有英文台的弟兄
[00:34:33.000 --> 00:34:35.000]  有牧師在當中
[00:34:35.000 --> 00:34:37.000]  我們在教會裏面
[00:34:37.000 --> 00:34:39.000]  能夠操練
[00:34:39.000 --> 00:34:41.000]  我們這個合一的情況
[00:34:41.000 --> 00:34:43.000]  我們是不是合一呢
[00:34:43.000 --> 00:34:45.000]  現在都有段路要走
[00:34:45.000 --> 00:34:47.000]  大家都知道
[00:34:47.000 --> 00:34:49.000]  都有一段路要走
[00:34:49.000 --> 00:34:51.000]  但是我們要操練
[00:34:51.000 --> 00:34:53.000]  我們要操練的時候
[00:34:53.000 --> 00:34:55.000]  就是能夠坐在一起
[00:34:55.000 --> 00:34:57.000]  去彼此學習
[00:34:57.000 --> 00:35:01.000]  透過不同的機會
[00:35:01.000 --> 00:35:03.000]  去操練我們彼此
[00:35:03.000 --> 00:35:05.000]  彼此互相信任
[00:35:05.000 --> 00:35:07.000]  去處理衝突
[00:35:07.000 --> 00:35:11.000]  和去互相負責
[00:35:11.000 --> 00:35:13.000]  我們教會將會重開
[00:35:13.000 --> 00:35:15.000]  這是我們重新學習
[00:35:15.000 --> 00:35:17.000]  操練教會合一的機會
[00:35:17.000 --> 00:35:21.000]  我們學習去接納
[00:35:21.000 --> 00:35:23.000]  其他人的觀點
[00:35:23.000 --> 00:35:25.000]  無論是口罩也好
[00:35:25.000 --> 00:35:27.000]  打針也好
[00:35:27.000 --> 00:35:33.000]  這是造成很多爭拗的事情
[00:35:33.000 --> 00:35:41.000]  是一個爭拗的機會
[00:35:41.000 --> 00:35:45.000]  的一個題目
[00:35:45.000 --> 00:35:47.000]  這些題目
[00:35:47.000 --> 00:35:49.000]  只是冰山一角
[00:35:49.000 --> 00:35:55.000]  我的意思就是
[00:35:55.000 --> 00:35:57.000]  這個我們怎樣處理
[00:35:57.000 --> 00:35:59.000]  能不能夠接納
[00:35:59.000 --> 00:36:01.000]  能不能夠明白對方
[00:36:01.000 --> 00:36:03.000]  這些問題
[00:36:03.000 --> 00:36:05.000]  口罩或者是打針
[00:36:05.000 --> 00:36:07.000]  防疫針只是冰山一角
[00:36:09.000 --> 00:36:11.000]  不是解決了
[00:36:11.000 --> 00:36:13.000]  這些不是獨特個別的例子
[00:36:13.000 --> 00:36:15.000]  是我們怎樣處理日後
[00:36:15.000 --> 00:36:17.000]  我們怎樣能夠
[00:36:17.000 --> 00:36:19.000]  成為一個合一的見證
[00:36:19.000 --> 00:36:21.000]  我們繼續在這個
[00:36:21.000 --> 00:36:23.000]  藉著教會重開
[00:36:23.000 --> 00:36:25.000]  而繼續去操練教會合一
[00:36:25.000 --> 00:36:27.000]  我們千萬不要
[00:36:27.000 --> 00:36:29.000]  因為我們這些措施
[00:36:29.000 --> 00:36:31.000]  而將教會
[00:36:31.000 --> 00:36:33.000]  自我封閉
[00:36:33.000 --> 00:36:35.000]  變成一個
[00:36:35.000 --> 00:36:37.000]  不歡迎的教會
[00:36:37.000 --> 00:36:39.000]  我們這些措施
[00:36:39.000 --> 00:36:41.000]  無論怎樣也好
[00:36:41.000 --> 00:36:43.000]  都是為了傳揚
[00:36:43.000 --> 00:36:45.000]  我們要記住
[00:36:45.000 --> 00:36:47.000]  我們教會的目標
[00:36:47.000 --> 00:36:49.000]  存在的目的是什麼
[00:36:49.000 --> 00:36:51.000]  我們要明白到
[00:36:51.000 --> 00:36:53.000]  我們要存在合一的心
[00:36:53.000 --> 00:36:55.000]  繼續去傳揚
[00:36:55.000 --> 00:36:57.000]  主耶穌基督的福音
[00:36:57.000 --> 00:36:59.000]  最後
[00:36:59.000 --> 00:37:01.000]  究竟我們怎樣才能操練
[00:37:01.000 --> 00:37:03.000]  教會合一呢
[00:37:03.000 --> 00:37:05.000]  我們就是背起十字架
[00:37:05.000 --> 00:37:07.000]  來操練我們的教會合一
[00:37:07.000 --> 00:37:09.000]  背起十字架
[00:37:09.000 --> 00:37:11.000]  去跟從耶穌
[00:37:11.000 --> 00:37:13.000]  就是教會合一的證據
[00:37:13.000 --> 00:37:17.000]  我們願意
[00:37:17.000 --> 00:37:19.000]  背起十字架
[00:37:19.000 --> 00:37:21.000]  好像在《路加福音》九章二十三節這樣說
[00:37:21.000 --> 00:37:23.000]  耶穌又對眾人說
[00:37:23.000 --> 00:37:25.000]  若有人要跟從我
[00:37:25.000 --> 00:37:27.000]  就當捨己
[00:37:27.000 --> 00:37:29.000]  天天背起他的十字架
[00:37:29.000 --> 00:37:31.000]  來跟從我
[00:37:31.000 --> 00:37:33.000]  那班的以色列民
[00:37:33.000 --> 00:37:35.000]  就去跟從耶和華神
[00:37:35.000 --> 00:37:37.000]  就是同一個原理
[00:37:37.000 --> 00:37:41.000]  就是專心
[00:37:41.000 --> 00:37:43.000]  願意去跟隨神
[00:37:43.000 --> 00:37:45.000]  存著捨己的心
[00:37:45.000 --> 00:37:47.000]  繼續去
[00:37:47.000 --> 00:37:49.000]  每天每日
[00:37:49.000 --> 00:37:51.000]  去跟隨耶和華神
[00:37:51.000 --> 00:37:53.000]  我們就著著這個訊息
[00:37:53.000 --> 00:37:55.000]  全心全意
[00:37:55.000 --> 00:37:57.000]  完完全全去跟隨我們主耶穌基督
[00:37:57.000 --> 00:37:59.000]  他是完全的
