
[00:00:00.000 --> 00:00:01.160]  兄弟姊妹、各位朋友
[00:17:29.920 --> 00:17:31.080]  即是說
[00:17:31.080 --> 00:17:37.080]  玩完、死硬、落陰間、沉淪、滅亡
[00:17:37.080 --> 00:17:37.880]  沒錯
[00:17:37.880 --> 00:17:40.080]  在這裏喪命就是同一個字
[00:17:40.080 --> 00:17:42.880]  耶穌來拯救無法拯救的人
[00:17:42.880 --> 00:17:45.800]  但是這羣門徒在這種情況下
[00:17:45.800 --> 00:17:47.520]  他說Apollo me
[00:17:47.520 --> 00:17:48.960]  這次死定了
[00:17:48.960 --> 00:17:51.640]  無法拯救了
[00:17:51.640 --> 00:17:53.440]  耶穌來這個世界
[00:17:53.440 --> 00:17:56.120]  就是要拯救Apollo me
[00:17:56.120 --> 00:17:56.920]  那些人
[00:17:56.920 --> 00:17:58.560]  Apollo me那些人
[00:17:58.560 --> 00:18:00.000]  無法拯救的人
[00:18:00.000 --> 00:18:01.480]  但是門徒不明白
[00:18:01.480 --> 00:18:04.160]  耶穌來這個世界有什麼目的
[00:18:04.160 --> 00:18:05.360]  在他們的眼中
[00:18:05.360 --> 00:18:08.320]  耶穌不是那位要推翻羅馬政權的王嗎?
[00:18:08.320 --> 00:18:13.280]  耶穌不是那位很有威武的尼賽娜嗎?
[00:18:13.280 --> 00:18:14.640]  但是他們沒有想過
[00:18:14.640 --> 00:18:16.440]  耶穌來這個世界
[00:18:16.440 --> 00:18:19.960]  就是要拯救Apollo me
[00:18:19.960 --> 00:18:21.680]  如果你記得的話
[00:18:21.680 --> 00:18:25.200]  我們在耶穌遇上邊緣人的時候
[00:18:25.200 --> 00:18:26.280]  我們也說過
[00:18:26.280 --> 00:18:29.680]  在這個平靜豐和海故事之後
[00:18:29.680 --> 00:18:31.920]  就是耶穌趕鬼入豬羣
[00:18:31.920 --> 00:18:33.440]  然後就是醫治好
[00:18:33.440 --> 00:18:36.680]  一個患了十二年血漏的婦人的疾病
[00:18:36.680 --> 00:18:38.760]  然後又安排了一個十二歲
[00:18:38.760 --> 00:18:40.320]  死了沒多久的女兒
[00:18:40.320 --> 00:18:41.840]  將她救活
[00:18:41.840 --> 00:18:43.200]  三圈的方書
[00:18:43.200 --> 00:18:45.280]  同樣在次序上都是這樣的安排
[00:18:45.280 --> 00:18:46.440]  換句話說
[00:18:46.440 --> 00:18:50.960]  這極可能是一種口傳的傳統的確立
[00:18:50.960 --> 00:18:52.440]  這種傳統是說什麼呢?
[00:18:52.440 --> 00:18:54.680]  就是耶穌到底是誰呢?
[00:18:54.680 --> 00:18:56.480]  原來祂就是宇宙的主宰
[00:18:56.480 --> 00:18:59.240]  祂的能力控制着整個大自然
[00:18:59.240 --> 00:19:00.680]  祂是靈界的掌門人
[00:19:00.680 --> 00:19:02.920]  祂戰勝邪魔
[00:19:02.920 --> 00:19:05.040]  祂當然是最偉大的醫生
[00:19:05.040 --> 00:19:09.640]  祂也是令人可以復活生命的掌舵手
[00:19:09.640 --> 00:19:11.960]  其實聖經這樣說
[00:19:11.960 --> 00:19:13.680]  這樣來安排
[00:19:13.680 --> 00:19:15.840]  不僅是祂達出耶穌的身份
[00:19:15.840 --> 00:19:17.080]  更加重要的就是
[00:19:17.080 --> 00:19:19.160]  祂重視我們每一個人的生命
[00:19:19.160 --> 00:19:21.080]  祂重視我們每一個人
[00:19:21.080 --> 00:19:23.880]  人生裏面經歷的種種風風浪浪
[00:19:23.880 --> 00:19:26.360]  在我們面對靈界的挑戰也好
[00:19:26.360 --> 00:19:29.000]  在我們處身患病的時間也好
[00:19:29.000 --> 00:19:32.640]  就算我們與死神搏鬥之中
[00:19:32.640 --> 00:19:37.520]  其實耶穌也很想加入我們生命裏面
[00:19:37.520 --> 00:19:39.480]  又或者走回這段經文裏面
[00:19:39.480 --> 00:19:40.680]  在舊約裏面
[00:19:40.680 --> 00:19:43.040]  你記不記得在歷史當中
[00:19:43.040 --> 00:19:45.840]  有沒有人可以做到連大自然都聽祂的話
[00:19:45.840 --> 00:19:46.840]  當然有
[00:19:46.840 --> 00:19:47.720]  你記不記得是誰
[00:19:47.720 --> 00:19:49.240]  摩世
[00:19:49.240 --> 00:19:50.680]  摩世將洪海分開
[00:19:50.680 --> 00:19:53.640]  約書亞令約旦河水乾涸
[00:19:53.640 --> 00:19:55.560]  而且他叫日月停止
[00:19:55.560 --> 00:19:57.400]  以利亞、以利沙當然不用說
[00:19:57.400 --> 00:19:59.600]  他也將河水分開
[00:19:59.600 --> 00:20:02.520]  不過能夠用吩咐的方式
[00:20:02.520 --> 00:20:04.160]  就只是吩咐
[00:20:04.160 --> 00:20:09.200]  就能夠叫風浪同一時間停下來
[00:20:09.200 --> 00:20:10.520]  剛纔我們所說的人物
[00:20:10.520 --> 00:20:12.080]  連一個都做不到
[00:20:12.080 --> 00:20:14.880]  所以耶穌的身份比猶太人敬佩的
[00:20:14.880 --> 00:20:18.160]  摩世敬重的約書亞、以利亞、以利沙
[00:20:18.160 --> 00:20:20.080]  都猛了得多
[00:20:20.080 --> 00:20:22.360]  當然不僅如此
[00:20:22.360 --> 00:20:23.520]  在《馬克福音》四章
[00:20:23.520 --> 00:20:26.120]  第35至41節的這段經文裏面
[00:20:26.120 --> 00:20:30.080]  學者發現他所用的字眼表達
[00:20:30.080 --> 00:20:36.000]  與舊約希利文提到的若拿故事非常相似
[00:20:36.000 --> 00:20:38.040]  在用字和表達方面
[00:20:38.040 --> 00:20:39.880]  是有非常吻合的地方
[00:20:39.880 --> 00:20:41.840]  原來在猶太人的文學裏面
[00:20:41.840 --> 00:20:44.160]  若拿是他們民族的大英雄
[00:20:44.160 --> 00:20:46.520]  會不會馬可寫這段經文的時候
[00:20:46.520 --> 00:20:48.600]  是想到若拿的事蹟呢?
[00:20:48.600 --> 00:20:49.840]  故意在用字上
[00:20:49.840 --> 00:20:53.200]  在表達上有相似的效果
[00:20:53.200 --> 00:20:55.760]  這樣就要突出耶穌
[00:20:55.760 --> 00:21:00.560]  比猶太人追捧的那位民族英雄若拿更厲害
[00:21:00.560 --> 00:21:04.520]  當耶穌遇上東部生命的時候
[00:21:04.520 --> 00:21:07.360]  祂要我們知道耶穌是誰
[00:21:07.360 --> 00:21:08.440]  祂就是神
[00:21:08.440 --> 00:21:10.160]  祂就是大能的主宰
[00:21:10.160 --> 00:21:12.920]  祂就是掌管大自然的創造主
[00:21:12.920 --> 00:21:16.200]  祂就是大能的神
[00:21:16.200 --> 00:21:18.160]  1952年1月31日
[00:21:18.160 --> 00:21:21.080]  美國有一個男人叫Leslie Lamki
[00:21:21.080 --> 00:21:23.680]  出生的時候他被父母遺棄
[00:21:23.680 --> 00:21:25.320]  因爲他大腦癱瘓
[00:21:25.320 --> 00:21:27.520]  有非常嚴重的智障問題
[00:21:27.520 --> 00:21:29.000]  因爲手術的原因
[00:21:29.000 --> 00:21:31.440]  他成爲了永久失明
[00:21:31.440 --> 00:21:33.240]  在衆人的眼中
[00:21:33.240 --> 00:21:34.720]  他可能是一個廢物
[00:21:34.720 --> 00:21:35.680]  沒有希望
[00:21:35.680 --> 00:21:37.320]  甚至父母都不要他
[00:21:37.320 --> 00:21:39.040]  覺得他拖手棱腳
[00:21:39.040 --> 00:21:41.120]  一輩子都是個廢人
[00:21:41.120 --> 00:21:48.640]  但是護士長May和她老公Joe愛上了他
[00:21:48.640 --> 00:21:51.520]  認爲他是神的生命
[00:21:51.520 --> 00:21:55.080]  於是May和Joe就領養了他
[00:21:55.080 --> 00:21:58.120]  很小的時候就用皮帶拖着他走路
[00:21:58.120 --> 00:22:01.360]  三歲才慢慢適走到幾步
[00:22:01.360 --> 00:22:07.080]  兩夫婦不斷地每天都爲Leslie祈禱
[00:22:07.080 --> 00:22:11.080]  祈求神的大能的手在亂曬龍的生命裏面
[00:22:11.080 --> 00:22:13.520]  來整理好他的次序
[00:22:13.520 --> 00:22:15.280]  在這樣的小朋友當中
[00:22:15.280 --> 00:22:19.760]  要彰顯神的使用
[00:22:19.760 --> 00:22:21.240]  到他十二歲的時候
[00:22:21.240 --> 00:22:25.360]  他纔可以穩定地站起來
[00:22:25.360 --> 00:22:28.040]  但是他的父母一點氣餒都沒有
[00:22:28.040 --> 00:22:30.800]  繼續爲這個小朋友祈禱
[00:22:30.800 --> 00:22:32.360]  爲這個少年人祈禱
[00:22:32.360 --> 00:22:35.760]  希望他的成長能夠帶來一些刺激的時候
[00:22:35.760 --> 00:22:36.640]  他們怎麼做呢?
[00:22:36.640 --> 00:22:39.400]  他們不斷播放古典音樂給他們聽
[00:22:39.400 --> 00:22:41.520]  還買了一部鋼琴放在他的房間裏面
[00:22:41.520 --> 00:22:43.360]  他的房間是在樓下的
[00:22:43.360 --> 00:22:45.120]  相信在很多人的眼中
[00:22:45.120 --> 00:22:47.200]  這樣的做法根本起不到什麼作用
[00:22:47.200 --> 00:22:48.040]  浪費時間
[00:22:48.040 --> 00:22:50.000]  你浪費錢了
[00:22:50.000 --> 00:22:51.520]  想不到直到十六歲的時候
[00:22:51.520 --> 00:22:53.240]  有一天
[00:22:53.240 --> 00:22:57.080]  當兩個老人家爲這個小朋友祈禱的時候
[00:22:57.080 --> 00:22:58.880]  將他帶上牀睡覺
[00:22:58.880 --> 00:23:00.560]  凌晨三點鐘的時候
[00:23:00.560 --> 00:23:07.040]  突然之間兩個老人家就聽到樓下傳來振奮的鋼琴聲
[00:23:07.040 --> 00:23:08.880]  哇 比如說你和我都害怕
[00:23:08.880 --> 00:23:10.960]  無端端有人在彈鋼琴
[00:23:10.960 --> 00:23:12.320]  他還聽到這首歌
[00:23:12.320 --> 00:23:16.960]  很明顯就是查可夫斯基的《Tonight We Love》
[00:23:16.960 --> 00:23:19.640]  他們以爲是否他們忘記關閉電視
[00:23:19.640 --> 00:23:21.960]  或者他們忘記關閉收音機
[00:23:21.960 --> 00:23:26.160]  因爲他沒有想過他的兒子能夠走過去
[00:23:26.160 --> 00:23:27.760]  還能夠彈琴
[00:23:27.760 --> 00:23:29.600]  想不到他下去的時候
[00:23:29.600 --> 00:23:33.240]  他已經在琴上彈奏着這首名曲
[00:23:33.240 --> 00:23:38.600]  當時這兩個老人家真的流着眼淚向神祈禱
[00:23:38.600 --> 00:23:40.680]  他們祈禱告訴神
[00:23:40.680 --> 00:23:42.520]  他們告訴神
[00:23:42.520 --> 00:23:43.800]  神啊
[00:23:43.800 --> 00:23:46.960]  這個小朋友真是太美好了
[00:23:46.960 --> 00:23:48.280]  我們很感謝禰
[00:23:48.280 --> 00:23:50.560]  禰賜福給這個小朋友
[00:23:50.560 --> 00:23:51.880]  作爲一個奇蹟
[00:23:51.880 --> 00:23:53.680]  作爲一個天才
[00:23:53.680 --> 00:23:57.720]  從此沒有人再可以說沒有神
[00:23:57.720 --> 00:24:00.520]  從此再也沒有人可以說
[00:24:00.520 --> 00:24:03.800]  這個世界裏沒有神
[00:24:03.800 --> 00:24:04.640]  沒錯
[00:24:04.640 --> 00:24:07.320]  主耶穌就是神
[00:24:07.320 --> 00:24:08.480]  拉斯里的生命
[00:24:08.480 --> 00:24:10.160]  無論是讀者文集
[00:24:10.160 --> 00:24:11.840]  或者是CBS
[00:24:11.840 --> 00:24:15.040]  或者是700的一個會
[00:24:15.040 --> 00:24:17.680]  他們都有來分享他的見證
[00:24:17.680 --> 00:24:20.120]  一直到他年紀老邁的時候
[00:24:20.120 --> 00:24:23.920]  拉斯里都繼續用音樂來榮耀神
[00:24:23.920 --> 00:24:27.840]  沒錯,人生會經歷很多種不同暴風的階段
[00:24:27.840 --> 00:24:29.920]  但我們千萬不要忘記
[00:24:29.920 --> 00:24:30.960]  我們的主
[00:24:30.960 --> 00:24:33.040]  祂更加是大能的神
[00:24:33.040 --> 00:24:35.840]  祂令我們可以重整我們的人生
[00:24:35.840 --> 00:24:38.000]  我想你留意第三十九節
[00:24:38.000 --> 00:24:39.320]  耶穌醒了戚扎豐
[00:24:39.320 --> 00:24:41.800]  向海說「住了吧!靜了吧!」
[00:24:41.800 --> 00:24:45.320]  風就指着大大地平靜了
[00:24:45.320 --> 00:24:48.720]  留意耶穌戚扎豐和海所說的兩個吩咐
[00:24:48.720 --> 00:24:50.760]  第一個吩咐就是
[00:24:50.760 --> 00:24:52.160]  Zopar這個字
[00:24:52.160 --> 00:24:53.840]  Zopar這個字
[00:24:53.840 --> 00:24:56.160]  就是指不要出聲
[00:24:56.160 --> 00:24:58.080]  變成安靜
[00:24:58.080 --> 00:24:59.160]  大概意思就是
[00:24:59.160 --> 00:25:00.040]  俗一點說
[00:25:00.040 --> 00:25:00.840]  廣東話就是
[00:25:00.840 --> 00:25:02.320]  「給我閉嘴!靜一點!」
[00:25:02.320 --> 00:25:04.200]  你從哪裏聽到這些字眼?
[00:25:04.200 --> 00:25:05.440]  就是老師
[00:25:05.440 --> 00:25:08.040]  或者是你的父母
[00:25:08.040 --> 00:25:09.360]  「不要再說話了,靜一點行不行?」
[00:25:09.360 --> 00:25:11.440]  「做事!」
[00:25:11.440 --> 00:25:12.640]  在《聖誕聖經》裏面
[00:25:12.640 --> 00:25:15.560]  唯一一次不是用在人身上
[00:25:15.560 --> 00:25:16.920]  有象徵的用法
[00:25:16.920 --> 00:25:18.120]  就是這個故事
[00:25:18.120 --> 00:25:21.960]  就是平靜風和海的故事
[00:25:21.960 --> 00:25:22.680]  當然
[00:25:22.680 --> 00:25:25.960]  這裏是說向海和風來說話
[00:25:25.960 --> 00:25:28.240]  這裏就好像變成了以人法那樣
[00:25:28.240 --> 00:25:29.480]  當他們是人
[00:25:29.480 --> 00:25:31.920]  當風和海是人來說話
[00:25:31.920 --> 00:25:34.200]  「給我閉嘴!靜一點!」
[00:25:34.200 --> 00:25:35.840]  第二個吩咐就是
[00:25:35.840 --> 00:25:37.280]  Vimoro這個字
[00:25:37.280 --> 00:25:39.160]  這個字的意思就是
[00:25:39.160 --> 00:25:41.040]  和安靜很相似
[00:25:41.040 --> 00:25:42.840]  就是指安靜
[00:25:42.840 --> 00:25:43.960]  不要說那麼多
[00:25:43.960 --> 00:25:45.400]  不要再說話
[00:25:45.400 --> 00:25:47.000]  又是老師的字眼
[00:25:47.000 --> 00:25:49.240]  「你安靜!不要再說話了!」
[00:25:49.240 --> 00:25:51.320]  原來這個字的意思
[00:25:51.320 --> 00:25:54.480]  可以說是一個罩罩着他的口
[00:25:54.480 --> 00:25:56.040]  口罩罩着你
[00:25:56.040 --> 00:25:57.400]  也可以說話的
[00:25:57.400 --> 00:25:59.240]  有些東西罩着你的口的時候
[00:25:59.240 --> 00:26:00.280]  是說不了話的
[00:26:00.280 --> 00:26:02.040]  你一定想起兩種對象
[00:26:02.040 --> 00:26:04.680]  第一種對象就是狗
[00:26:04.680 --> 00:26:06.120]  因爲它經常吠
[00:26:06.120 --> 00:26:08.160]  你就用狗罩罩着它的口
[00:26:08.160 --> 00:26:09.760]  因爲它吠不了
[00:26:09.760 --> 00:26:11.160]  第二個對象
[00:26:11.160 --> 00:26:13.000]  就是你的寶寶
[00:26:13.000 --> 00:26:14.720]  「哎呀!你不停地哭!不停地哭!」
[00:26:14.720 --> 00:26:16.080]  用奶嘴塞住它
[00:26:16.080 --> 00:26:17.760]  讓它含着口裏
[00:26:17.760 --> 00:26:18.800]  咬着那個奶嘴
[00:26:18.800 --> 00:26:21.360]  讓它不用說話、不用哭
[00:26:21.360 --> 00:26:23.640]  當然這裏引申出來的象徵的意思
[00:26:23.640 --> 00:26:25.440]  就是指安靜
[00:26:25.440 --> 00:26:28.640]  有人認爲耶穌好像趕鬼的說法一樣
[00:26:28.640 --> 00:26:30.080]  來處理這個暴風
[00:26:30.080 --> 00:26:33.400]  就當暴風像鬼一樣來趕
[00:26:33.400 --> 00:26:35.080]  所以就叫它安靜
[00:26:35.080 --> 00:26:36.840]  安靜一點
[00:26:36.840 --> 00:26:39.160]  不過
[00:26:39.160 --> 00:26:42.240]  這個說法到底成不成立呢?
[00:26:42.240 --> 00:26:44.760]  這個說法其實是倚仗於
[00:26:44.760 --> 00:26:45.840]  同一個字
[00:26:45.840 --> 00:26:46.840]  安靜一點
[00:26:46.840 --> 00:26:49.520]  是出現過在第一章第25節
[00:26:49.520 --> 00:26:50.800]  因爲那裏說不要出聲
[00:26:50.800 --> 00:26:52.200]  從那個人身上出來
[00:26:52.200 --> 00:26:54.160]  這裏很明顯是對着鬼說的
[00:26:54.160 --> 00:26:54.960]  而當然
[00:26:54.960 --> 00:26:58.680]  第四章之後第五章就說到鬼入豬羣的故事
[00:26:58.680 --> 00:27:00.960]  但是這個說法是大有問題的
[00:27:00.960 --> 00:27:01.760]  爲什麼呢?
[00:27:01.760 --> 00:27:03.200]  原因第一
[00:27:03.200 --> 00:27:05.440]  原因第一就是使用「拋」這個字
[00:27:05.440 --> 00:27:07.520]  就是讓它收聲安靜一點這個字
[00:27:07.520 --> 00:27:10.480]  從來都沒有用過在鬼身上
[00:27:10.480 --> 00:27:11.760]  還有第二
[00:27:11.760 --> 00:27:15.760]  就算這個字是指着了
[00:27:15.760 --> 00:27:19.560]  「安靜」這個字
[00:27:19.560 --> 00:27:22.920]  是用過在趕鬼的事宮裏面
[00:27:22.920 --> 00:27:24.720]  大概只有兩次
[00:27:24.720 --> 00:27:25.960]  只有兩三次
[00:27:25.960 --> 00:27:28.000]  另外其餘六次都不是這樣用的
[00:27:28.000 --> 00:27:28.800]  第三
[00:27:28.800 --> 00:27:29.840]  第五章
[00:27:29.840 --> 00:27:31.120]  鬼入豬羣的故事
[00:27:31.120 --> 00:27:33.720]  馬可所用的不法相應的字眼
[00:27:33.720 --> 00:27:37.520]  從來都不是像趕鬼一樣的字眼
[00:27:37.520 --> 00:27:39.840]  耶穌用了兩個幾乎相似的字眼
[00:27:39.840 --> 00:27:41.840]  很生動的演繹
[00:27:41.840 --> 00:27:44.120]  就好像對着人一樣說出來
[00:27:44.120 --> 00:27:45.840]  就說到他的權柄
[00:27:45.840 --> 00:27:49.760]  就象徵突出了一種權威
[00:27:49.760 --> 00:27:53.080]  要他絕對絕對安靜
[00:27:53.080 --> 00:27:55.560]  所以第四章第39節就說到
[00:27:55.560 --> 00:27:57.720]  風就停止
[00:27:57.720 --> 00:28:00.120]  風就指着停止
[00:28:00.120 --> 00:28:01.560]  特別我想你留意的是
[00:28:01.560 --> 00:28:02.400]  經文在原文
[00:28:02.400 --> 00:28:06.000]  跟着馬上用了兩個很普通的字眼
[00:28:06.000 --> 00:28:09.080]  經文在原文裏面
[00:28:09.080 --> 00:28:10.440]  就用了兩個很普通的字眼
[00:28:10.440 --> 00:28:11.240]  對不起我沒有打出來
[00:28:11.240 --> 00:28:12.080]  真的不好意思
[00:28:12.080 --> 00:28:14.280]  那裏用了兩個字眼
[00:28:14.280 --> 00:28:17.120]  就說到平靜離臨
[00:28:17.120 --> 00:28:18.320]  平靜離臨
[00:28:18.320 --> 00:28:20.000]  這個「離臨」這個字
[00:28:20.000 --> 00:28:21.960]  就是「然後離了」
[00:28:21.960 --> 00:28:22.880]  意思就是說
[00:28:22.880 --> 00:28:24.720]  就是Kaikinomai這個字
[00:28:24.720 --> 00:28:26.240]  聖經的作者很巧妙
[00:28:26.240 --> 00:28:28.360]  這個字其實在之前也用過
[00:28:28.360 --> 00:28:30.760]  就是「忽然」Kaikinomai
[00:28:30.760 --> 00:28:32.080]  也出現過了
[00:28:32.080 --> 00:28:34.280]  忽然就是暴風的離臨
[00:28:34.280 --> 00:28:35.560]  聖經的作者很巧妙
[00:28:35.560 --> 00:28:38.160]  用上了兩個相同的字眼
[00:28:38.160 --> 00:28:39.680]  來做一個對比
[00:28:39.680 --> 00:28:41.000]  聽姐妹朋友
[00:28:41.000 --> 00:28:43.440]  人生有太多忽然的事
[00:28:43.440 --> 00:28:44.360]  來到了
[00:28:44.360 --> 00:28:46.440]  令到我們措手不及
[00:28:46.440 --> 00:28:49.720]  但是來自神的平靜
[00:28:49.720 --> 00:28:52.920]  一樣都可以Kaikinomai
[00:28:52.920 --> 00:28:54.760]  Kaikinomai 離臨
[00:28:54.760 --> 00:28:56.240]  在我們身上
[00:28:56.240 --> 00:28:58.920]  我們絕對不能忘記
[00:28:58.920 --> 00:29:01.080]  第二樣東西
[00:29:01.080 --> 00:29:03.680]  我們要認識耶穌的心意
[00:29:03.680 --> 00:29:06.360]  經文說出一個令人詫異的地方
[00:29:06.360 --> 00:29:08.360]  就是這個故事裏面
[00:29:08.360 --> 00:29:10.320]  有一個特別的環境當中
[00:29:10.320 --> 00:29:12.320]  船都幾乎滿了水
[00:29:12.320 --> 00:29:14.080]  而且有巨風、有巨浪
[00:29:14.080 --> 00:29:15.480]  還有大雨
[00:29:15.480 --> 00:29:16.840]  當時發生什麼事?
[00:29:16.840 --> 00:29:18.960]  令我們詫異的地方不是這些
[00:29:18.960 --> 00:29:20.760]  而是竟然之間有一個人
[00:29:20.760 --> 00:29:23.640]  還在這樣的情況下睡得着
[00:29:23.640 --> 00:29:26.120]  這個就是耶穌
[00:29:26.120 --> 00:29:29.080]  原來當時的船尾有一個小小的地方
[00:29:29.080 --> 00:29:31.600]  有一個枕頭可以放到的位置
[00:29:31.600 --> 00:29:33.600]  給一些尊貴的人士
[00:29:33.600 --> 00:29:35.720]  或者嘉賓來休息
[00:29:35.720 --> 00:29:37.400]  當然我們不需要想
[00:29:37.400 --> 00:29:38.720]  爲什麼耶穌睡在那裏
[00:29:38.720 --> 00:29:40.240]  是因爲耶穌運船浪
[00:29:40.240 --> 00:29:43.520]  或者會不會因爲耶穌教導得太累
[00:29:43.520 --> 00:29:44.720]  說得太多了
[00:29:44.720 --> 00:29:46.160]  所以祂倒下了
[00:29:46.160 --> 00:29:47.640]  就算是這樣也好
[00:29:47.640 --> 00:29:51.800]  你以爲這樣的環境還能睡覺嗎?
[00:29:51.800 --> 00:29:53.800]  其實有時候我們都不明白
[00:29:53.800 --> 00:29:55.800]  爲什麼耶穌會這樣
[00:29:55.800 --> 00:29:57.440]  我們大膽地走前一步
[00:29:57.440 --> 00:30:01.320]  我們覺得耶穌會不會假裝睡覺呢?
[00:30:01.320 --> 00:30:03.680]  祂不是真的睡着嗎?
[00:30:03.680 --> 00:30:04.800]  我們要試一試
[00:30:04.800 --> 00:30:06.760]  到底這羣門徒
[00:30:06.760 --> 00:30:08.000]  到底在這樣的情況下
[00:30:08.000 --> 00:30:09.240]  怎麼面對呢?
[00:30:09.240 --> 00:30:10.320]  在暴風中
[00:30:10.320 --> 00:30:12.680]  我們怎麼面對呢?
[00:30:12.680 --> 00:30:13.520]  當然
[00:30:13.520 --> 00:30:16.600]  這場事件表達出這羣門徒
[00:30:16.600 --> 00:30:18.560]  心裏有種種問題
[00:30:18.560 --> 00:30:21.200]  表達出他們對耶穌信心的表現
[00:30:21.200 --> 00:30:23.280]  原來都不過如是
[00:30:23.280 --> 00:30:24.960]  你看看耶穌第四章第四十節
[00:30:24.960 --> 00:30:25.880]  祂怎麼說
[00:30:25.880 --> 00:30:27.960]  耶穌說:爲什麼你還是怯?
[00:30:27.960 --> 00:30:29.840]  爲什麼你沒有信心?
[00:30:29.840 --> 00:30:30.720]  坦白說
[00:30:30.720 --> 00:30:32.080]  按照前文
[00:30:32.080 --> 00:30:36.320]  經文強調出這羣耶穌跟着的門徒
[00:30:36.320 --> 00:30:38.800]  他們其實是真理的繼承人
[00:30:38.800 --> 00:30:41.280]  去承接福音和信仰的火炬
[00:30:41.280 --> 00:30:43.520]  但是他們同樣面對着風暴
[00:30:43.520 --> 00:30:44.760]  他們不會例外的
[00:30:44.760 --> 00:30:45.960]  不會因爲你是基督徒
[00:30:45.960 --> 00:30:47.280]  所以花盆掉下來的時候
[00:30:47.280 --> 00:30:48.160]  就會萬五秒
[00:30:48.160 --> 00:30:49.760]  絕對沒有這樣的情況發生
[00:30:49.760 --> 00:30:52.760]  他們同樣會面對人生的種種風暴
[00:30:52.760 --> 00:30:54.920]  他們是沒有憂慮的
[00:30:54.920 --> 00:30:57.120]  人生自然而然
[00:30:57.120 --> 00:31:00.600]  有大小不同形式的風暴
[00:31:00.600 --> 00:31:03.680]  信與不信都會面對這樣的事情
[00:31:03.680 --> 00:31:06.480]  基督徒更加要知道的是
[00:31:06.480 --> 00:31:09.560]  當我們面對這些人生的風暴的時候
[00:31:09.560 --> 00:31:13.280]  我們有沒有視它爲一種神給我們的考驗呢?
[00:31:13.280 --> 00:31:15.880]  當我們面對這些風暴來臨的時候
[00:31:15.880 --> 00:31:18.320]  我們相信這些風暴背後
[00:31:18.320 --> 00:31:20.000]  這些考驗的背後
[00:31:20.000 --> 00:31:22.600]  一定有它的目的在裏面
[00:31:22.600 --> 00:31:25.760]  我們可以簡單來說有兩種目的
[00:31:25.760 --> 00:31:26.800]  第一種目的就是
[00:31:26.800 --> 00:31:30.480]  考驗你的反應和你的品格
[00:31:30.480 --> 00:31:34.800]  你的反應就決定了你的生命的品格是怎麼樣
[00:31:34.800 --> 00:31:37.160]  我認識一位朋友
[00:31:37.160 --> 00:31:40.960]  前一段時間他確診了癌症
[00:31:40.960 --> 00:31:43.400]  我在另一個埠裏面認識他
[00:31:43.400 --> 00:31:45.000]  他確診了癌症
[00:31:45.000 --> 00:31:46.680]  在我每一次和他聊天的時候
[00:31:46.680 --> 00:31:49.680]  我都見證到這位姐妹
[00:31:49.680 --> 00:31:55.320]  她真的有那種神性的品格在裏面
[00:31:55.320 --> 00:31:59.600]  她從來沒有因爲這個病來咒罵神
[00:31:59.600 --> 00:32:01.480]  反而我聽到很多次
[00:32:01.480 --> 00:32:04.160]  她說神有準備
[00:32:04.160 --> 00:32:07.560]  我聽到她說神有恩典
[00:32:07.560 --> 00:32:09.000]  感謝主
[00:32:09.000 --> 00:32:11.080]  雖然她也有痛苦
[00:32:11.080 --> 00:32:13.200]  但是在她的口裏面
[00:32:13.200 --> 00:32:16.160]  就反映出她面對這個反應的時候
[00:32:16.160 --> 00:32:17.920]  面對這個考驗來臨的時候
[00:32:17.920 --> 00:32:19.640]  她的反應是怎麼樣的
[00:32:19.640 --> 00:32:22.400]  而這個反應本身就證明出
[00:32:22.400 --> 00:32:25.680]  她的生命屬神的品格是怎麼樣的
[00:32:25.680 --> 00:32:26.520]  第二
[00:32:26.520 --> 00:32:28.600]  風暴其實是令我們更加
[00:32:28.600 --> 00:32:30.720]  或者考驗令我們更加有耐力
[00:32:30.720 --> 00:32:34.320]  去面對接下來更大的挑戰
[00:32:34.320 --> 00:32:37.640]  人生一定會有大起大跌的時間
[00:32:37.640 --> 00:32:39.320]  每一次大跌的時候
[00:32:39.320 --> 00:32:40.200]  你有沒有想過
[00:32:40.200 --> 00:32:42.960]  其實會令我們更加變得堅強呢?
[00:32:42.960 --> 00:32:44.200]  正如我剛纔所說
[00:32:44.200 --> 00:32:46.920]  我也有面對過患白色的時間
[00:32:46.920 --> 00:32:49.360]  當時我的人生跌到低點
[00:32:49.360 --> 00:32:52.000]  我問爲什麼神要這樣對我
[00:32:52.000 --> 00:32:53.360]  但是我知道
[00:32:53.360 --> 00:32:55.880]  神就在我剛剛出道做傳道人的時候
[00:32:55.880 --> 00:32:57.680]  禰都磨練我
[00:32:57.680 --> 00:32:59.200]  我經常覺得自己都挺好的
[00:32:59.200 --> 00:33:00.360]  挺厲害的
[00:33:00.360 --> 00:33:01.480]  在神學院裏面
[00:33:01.480 --> 00:33:03.200]  成績都差不多是拔尖
[00:33:03.200 --> 00:33:04.320]  很多人都要
[00:33:04.320 --> 00:33:05.640]  甚至老師都覺得
[00:33:05.640 --> 00:33:09.040]  哇!這個人真是與衆不同的感覺
[00:33:09.040 --> 00:33:10.720]  但無論如何
[00:33:10.720 --> 00:33:12.440]  當我在神學畢業的時候
[00:33:12.440 --> 00:33:16.000]  就遇上這麼大的一個暴風
