
[00:00:00.000 --> 00:00:08.000]  今日正度嘅經文記載喺尼希米記嘅第九章三十八節到十章三十一節
[00:18:10.000 --> 00:18:13.000]  他們領受被真理建立
[00:18:13.000 --> 00:18:16.000]  以施拉教導他們聖經
[00:18:16.000 --> 00:18:18.000]  他們守節
[00:18:18.000 --> 00:18:21.000]  來到第九章三十八節
[00:18:21.000 --> 00:18:24.000]  他們立約
[00:18:24.000 --> 00:18:26.000]  你留意他們這個群體
[00:18:26.000 --> 00:18:29.000]  是一個亡國的群體
[00:18:29.000 --> 00:18:30.000]  聖經怎麼說事情
[00:18:30.000 --> 00:18:31.000]  就怎麼發生
[00:18:31.000 --> 00:18:33.000]  他們就怎麼經歷
[00:18:33.000 --> 00:18:34.000]  所以第八章的時候
[00:18:34.000 --> 00:18:37.000]  當以施拉讀神的話語
[00:18:37.000 --> 00:18:38.000]  讀了神跟他們立約
[00:18:38.000 --> 00:18:41.000]  他說如果你們聽話就蒙福
[00:18:41.000 --> 00:18:43.000]  不聽話就被神去管教
[00:18:43.000 --> 00:18:46.000]  甚至奏作會亡國
[00:18:46.000 --> 00:18:49.000]  所說的都經歷了
[00:18:49.000 --> 00:18:50.000]  所以他們一邊聽
[00:18:50.000 --> 00:18:54.000]  他們的歷史一邊哭一邊哭
[00:18:54.000 --> 00:18:56.000]  但是他們說今天是聖日
[00:18:56.000 --> 00:18:59.000]  由七月一日開始過年
[00:18:59.000 --> 00:19:03.000]  去到七月二十四日
[00:19:03.000 --> 00:19:07.000]  他們守駐棚節
[00:19:07.000 --> 00:19:09.000]  來到第九章
[00:19:09.000 --> 00:19:12.000]  上次福特傳道跟我們說
[00:19:12.000 --> 00:19:15.000]  他們整個利美人的群體
[00:19:15.000 --> 00:19:19.000]  祭司的群體帶頭來認罪
[00:19:19.000 --> 00:19:21.000]  同一時間他們讚美
[00:19:21.000 --> 00:19:24.000]  因為神已經拯救他們回歸
[00:19:24.000 --> 00:19:26.000]  今天他們雖然不能夠重新
[00:19:26.000 --> 00:19:28.000]  有自己的國家
[00:19:28.000 --> 00:19:31.000]  但是他們可以回來耶路撒冷
[00:19:31.000 --> 00:19:32.000]  這裡建一個城牆
[00:19:32.000 --> 00:19:34.000]  有自己的地方
[00:19:34.000 --> 00:19:37.000]  好像是一個自治的區域
[00:19:37.000 --> 00:19:40.000]  他們經歷過信心的德性
[00:19:40.000 --> 00:19:43.000]  經歷過真理的建立
[00:19:43.000 --> 00:19:45.000]  他們在神面前謙卑
[00:19:45.000 --> 00:19:47.000]  到了九章尾
[00:19:47.000 --> 00:19:50.000]  他們向在神面前立約
[00:19:50.000 --> 00:19:51.000]  讓姐妹我想問
[00:19:51.000 --> 00:19:53.000]  什麼時候你會向神
[00:19:53.000 --> 00:19:57.000]  立一個很重要的誓言
[00:19:57.000 --> 00:20:01.000]  立一個宏願
[00:20:01.000 --> 00:20:04.000]  很多人經歷了
[00:20:04.000 --> 00:20:08.000]  很大的祝福蒙福之後
[00:20:08.000 --> 00:20:10.000]  他會立一個願
[00:20:10.000 --> 00:20:12.000]  我有一個弟兄
[00:20:12.000 --> 00:20:16.000]  他很努力在教會侍奉
[00:20:16.000 --> 00:20:19.000]  也是一個專業的會計師
[00:20:19.000 --> 00:20:22.000]  直到有一天發現他有癌症
[00:20:22.000 --> 00:20:24.000]  當然要停下來去醫療
[00:20:24.000 --> 00:20:26.000]  在醫療的過程
[00:20:26.000 --> 00:20:27.000]  他突然間覺得
[00:20:27.000 --> 00:20:29.000]  我人生的時間這麼有限
[00:20:29.000 --> 00:20:32.000]  我為什麼只顧著做工呢
[00:20:32.000 --> 00:20:33.000]  所以他想一想
[00:20:33.000 --> 00:20:36.000]  我應該給點時間去裝備
[00:20:36.000 --> 00:20:38.000]  想一想自己的恩賜是什麼
[00:20:38.000 --> 00:20:39.000]  他很會教導的
[00:20:39.000 --> 00:20:41.000]  他就去教導聖經
[00:20:41.000 --> 00:20:43.000]  讀完三年的神學
[00:20:43.000 --> 00:20:45.000]  他一半時間做工
[00:20:45.000 --> 00:20:47.000]  一半時間在教會侍奉
[00:20:47.000 --> 00:20:50.000]  做傳道人
[00:20:50.000 --> 00:20:52.000]  什麼刺激他
[00:20:52.000 --> 00:20:55.000]  就是當神敲醒了他
[00:20:55.000 --> 00:20:57.000]  叫他看看我人生還有多少
[00:20:57.000 --> 00:20:59.000]  還有多少時光
[00:20:59.000 --> 00:21:02.000]  我可能還有多少機會
[00:21:02.000 --> 00:21:04.000]  他就去計算
[00:21:04.000 --> 00:21:06.000]  一個人願意這樣做
[00:21:06.000 --> 00:21:07.000]  你看看這幫以色列人
[00:21:07.000 --> 00:21:09.000]  他們經歷的患難
[00:21:09.000 --> 00:21:11.000]  到九章尾
[00:21:11.000 --> 00:21:14.000]  他們說我們仍然在患難裡面
[00:21:14.000 --> 00:21:16.000]  五十二天建好城牆
[00:21:16.000 --> 00:21:18.000]  是一個很大的信心經歷
[00:21:18.000 --> 00:21:20.000]  但是他們的敵人有沒有少了
[00:21:20.000 --> 00:21:21.000]  沒有
[00:21:21.000 --> 00:21:24.000]  他們周圍的壓迫仍然這麼多
[00:21:24.000 --> 00:21:27.000]  仍然很多人想他們死
[00:21:27.000 --> 00:21:29.000]  他們擁有的資源
[00:21:29.000 --> 00:21:32.000]  仍然遠遠不及以前
[00:21:32.000 --> 00:21:34.000]  但是他們唯一依靠的
[00:21:34.000 --> 00:21:37.000]  就是神師恩的手
[00:21:37.000 --> 00:21:39.000]  所以頂子妹
[00:21:39.000 --> 00:21:41.000]  他們在神面前納約
[00:21:41.000 --> 00:21:44.000]  整個群體一起去承諾
[00:21:44.000 --> 00:21:46.000]  是很寶貴的
[00:21:46.000 --> 00:21:49.000]  就好像保羅在羅馬書十二章一節
[00:21:49.000 --> 00:21:54.000]  我以神的慈悲勸羅馬的聖徒
[00:21:54.000 --> 00:21:58.000]  如果你看會神的恩典和憐憫有多大
[00:21:58.000 --> 00:22:01.000]  都不用人勸你了
[00:22:01.000 --> 00:22:03.000]  是不是
[00:22:03.000 --> 00:22:04.000]  我想說
[00:22:04.000 --> 00:22:11.000]  如果你因為遲到而搞了一個很大的後果
[00:22:11.000 --> 00:22:13.000]  很難忘的
[00:22:13.000 --> 00:22:16.000]  害得別人很慘的
[00:22:16.000 --> 00:22:22.000]  我想你以後都不敢遲到
[00:22:22.000 --> 00:22:24.000]  我希望你不會因為這樣
[00:22:24.000 --> 00:22:26.000]  以後不遲到
[00:22:26.000 --> 00:22:28.000]  但是記得頂子妹
[00:22:28.000 --> 00:22:29.000]  這群以色列人
[00:22:29.000 --> 00:22:35.940]  為何他們如此大決心在神面前倒咒立誓
[00:22:35.940 --> 00:22:37.780]  要遵恆神
[00:22:37.780 --> 00:22:42.260]  這班人因為他們經歷過神的恩典
[00:22:42.260 --> 00:22:44.900]  經歷過神的拯救
[00:22:44.900 --> 00:22:49.220]  這麼多年神的話語都成就
[00:22:49.220 --> 00:22:52.580]  今日如果你真的認真讀聖經
[00:22:52.580 --> 00:22:56.900]  不要被這些教導輕輕飄過
[00:22:56.900 --> 00:22:59.140]  你不立志去對付自己的生命
[00:22:59.140 --> 00:23:00.100]  你不會有改變
[00:23:00.100 --> 00:23:04.660]  你不改變神使用不了你
[00:23:04.660 --> 00:23:09.060]  你學歷多高、多聰明、多有能力都沒有用
[00:23:09.060 --> 00:23:11.620]  使用、不使用你就是不使用你
[00:23:11.620 --> 00:23:13.940]  你不會帶多人信主
[00:23:13.940 --> 00:23:18.580]  你一個不小心過兩個星期去檢查
[00:23:18.580 --> 00:23:20.980]  醫生說你患了什麼病
[00:23:20.980 --> 00:23:23.460]  你哪裡都不用去
[00:23:23.460 --> 00:23:27.300]  你就知道你要把握今天
[00:23:27.300 --> 00:23:30.820]  我們身邊都認識丙子妹、朋友
[00:23:30.820 --> 00:23:36.580]  突然有病,什麼都要停下來
[00:23:36.580 --> 00:23:38.580]  在十章第一節說到
[00:23:38.580 --> 00:23:39.940]  「帶頭簽名」
[00:23:39.940 --> 00:23:41.540]  他那裡是說蓋印
[00:23:41.540 --> 00:23:43.940]  那時候不是每個人都有印
[00:23:43.940 --> 00:23:49.700]  通常是領袖或有高階的人才有
[00:23:49.700 --> 00:23:52.100]  帶頭的就是省長尼希米
[00:23:52.100 --> 00:23:54.420]  接著那個叫西底加第一節
[00:23:54.420 --> 00:23:57.380]  通常在這些重要文件下面簽
[00:23:57.380 --> 00:24:02.260]  就是那個官員的副手或者叫書記
[00:24:02.260 --> 00:24:03.780]  第二節
[00:24:03.780 --> 00:24:05.620]  第一個就是
[00:24:05.620 --> 00:24:08.260]  第二節去到第八節
[00:24:08.260 --> 00:24:09.380]  如果你讀
[00:24:09.380 --> 00:24:12.980]  一路每一節都有三個人的
[00:24:12.980 --> 00:24:16.580]  二、三、四、五、六、七、八
[00:24:16.580 --> 00:24:17.860]  即是七、三
[00:24:17.860 --> 00:24:19.860]  有二十一個人名
[00:24:19.860 --> 00:24:21.060]  全部都是祭司
[00:24:21.060 --> 00:24:23.140]  你會說這裡沒有以斯拉
[00:24:23.140 --> 00:24:25.620]  因為以斯拉不是族長
[00:24:25.620 --> 00:24:30.180]  那時候西萊亞第一個祭司的代表
[00:24:30.180 --> 00:24:31.780]  就是以斯拉的長輩
[00:24:31.780 --> 00:24:34.260]  所以以斯拉沒有份
[00:24:34.260 --> 00:24:37.300]  因為他不是群體的首領
[00:24:37.300 --> 00:24:39.300]  又是一個祭司
[00:24:39.300 --> 00:24:41.940]  我們讀八到十節一起好嗎
[00:24:41.940 --> 00:24:43.380]  第八到十節
[00:24:43.380 --> 00:24:44.660]  預備起
[00:24:44.660 --> 00:24:50.180]  馬西亞、碧蓋、司馬亞等祭司
[00:24:50.180 --> 00:24:54.980]  又有利美人、阿薩尼的兒子、耶穌亞
[00:24:54.980 --> 00:24:59.380]  希拿達的子孫、賓萊、革滅
[00:24:59.380 --> 00:25:03.940]  他們的弟兄、士巴利、荷帝亞
[00:25:03.940 --> 00:25:07.780]  基利他、比萊亞、哈蘭
[00:25:07.780 --> 00:25:09.300]  好了
[00:25:09.300 --> 00:25:11.780]  好了,八到十節
[00:25:11.780 --> 00:25:15.220]  你留意在第九章和第八章提到的利美人
[00:25:15.220 --> 00:25:19.300]  都有這幾個士利比、荷帝亞
[00:25:19.300 --> 00:25:21.700]  他們有出來一起認罪附改
[00:25:21.700 --> 00:25:24.100]  也有教導以斯拉人去學習律法
[00:25:24.100 --> 00:25:29.540]  整個名單裏面很多人都有參與興建城牆
[00:25:29.540 --> 00:25:30.820]  這個不在話下
[00:25:30.820 --> 00:25:32.900]  二十一個祭司之後
[00:25:32.900 --> 00:25:37.220]  由第九節到第十三節有十七個利美人
[00:25:37.220 --> 00:25:40.340]  接著由十四節到二十七節
[00:25:40.340 --> 00:25:43.540]  有四十四個其他的領袖
[00:25:43.540 --> 00:25:45.620]  有四十四個其他的領袖
[00:25:45.620 --> 00:25:46.580]  這個我們不讀了
[00:25:46.580 --> 00:25:50.340]  但是你留意一共有這麼多人一起立約
[00:25:50.340 --> 00:25:52.740]  剛才我也說
[00:25:52.740 --> 00:25:55.380]  如果你畏生一件事
[00:25:55.380 --> 00:26:00.420]  你找一個局外人去看守你、去提醒你
[00:26:00.420 --> 00:26:01.780]  去督促你
[00:26:01.780 --> 00:26:06.020]  甚至監察你、去幫你
[00:26:06.020 --> 00:26:08.820]  你有六十五個百分比的機會會成功
[00:26:08.820 --> 00:26:10.820]  但是你找一個局內人
[00:26:10.820 --> 00:26:12.500]  那樣東西是跟他有關的
[00:26:12.500 --> 00:26:14.260]  因為整個以色列民
[00:26:14.260 --> 00:26:18.100]  他們看到神的話一清二楚講得很清楚
[00:26:18.100 --> 00:26:21.140]  他們全部群體由祭司帶頭
[00:26:21.140 --> 00:26:23.220]  由省長跟他的書記
[00:26:23.220 --> 00:26:25.780]  二十一個祭司、十七個利美人
[00:26:25.780 --> 00:26:29.620]  四十四個民族的領袖都一起蓋印
[00:26:29.620 --> 00:26:35.380]  但是你想想立約在以色列人裏面
[00:26:35.380 --> 00:26:39.620]  九章第八節講到神以前跟阿巴拉罕立約
[00:26:39.620 --> 00:26:41.940]  神說我要使你成為大國
[00:26:41.940 --> 00:26:44.500]  你要擁有一個大的名
[00:26:44.500 --> 00:26:49.540]  你可以成為萬國的祝福
[00:26:49.540 --> 00:26:50.580]  很特別的
[00:26:50.580 --> 00:26:53.140]  誰祝福你的人他會蒙福
[00:26:53.140 --> 00:26:56.420]  誰詛咒你的人他會蒙咒
[00:26:56.420 --> 00:27:00.100]  神跟以色列人、跟阿巴拉罕立約
[00:27:00.100 --> 00:27:01.620]  不單是這樣
[00:27:01.620 --> 00:27:04.100]  神興起了阿巴拉罕的後裔
[00:27:04.100 --> 00:27:07.060]  以色列民這個國家
[00:27:07.060 --> 00:27:07.940]  他就跟他們立約
[00:27:07.940 --> 00:27:10.660]  就立了一個摩西在西奶山
[00:27:10.660 --> 00:27:12.660]  跟整個以色列人立約
[00:27:12.660 --> 00:27:16.660]  這個國家成為神祭司的角度
[00:27:16.660 --> 00:27:21.300]  成為神在地上的代表的國家
[00:27:21.300 --> 00:27:24.980]  過了在抗日的那四十年
[00:27:24.980 --> 00:27:27.060]  那一代的以色列人都死了
[00:27:27.060 --> 00:27:29.220]  因為他們撥逆神
[00:27:29.220 --> 00:27:31.620]  第二代的人興起
[00:27:31.620 --> 00:27:33.700]  神就跟第二代的人重新立約
[00:27:33.700 --> 00:27:35.300]  所以說在新命記
[00:27:35.300 --> 00:27:38.900]  摩西又跟以色列人重新立約
[00:27:38.900 --> 00:27:41.060]  他說你聽話就蒙福
[00:27:41.060 --> 00:27:43.780]  不聽話神就會管教
[00:27:43.780 --> 00:27:45.300]  甚至會亡國
[00:27:45.300 --> 00:27:48.180]  如果你太頑皮
[00:27:48.180 --> 00:27:50.020]  到了大衛的時候
[00:27:50.020 --> 00:27:52.260]  國家成立了有王
[00:27:52.260 --> 00:27:58.100]  大衛就是將來救主就從他而出
[00:27:58.100 --> 00:28:01.060]  而到了耶利米書新約
[00:28:01.060 --> 00:28:04.340]  在由阿巴拉罕直到耶利米書三十一章
[00:28:04.340 --> 00:28:06.420]  神跟人立了五個約
[00:28:06.420 --> 00:28:11.140]  這個新約就說將來聖靈會來我們當中
[00:28:11.140 --> 00:28:13.700]  因為神可以赦免我們的罪
[00:28:13.700 --> 00:28:15.860]  當新約成立的時候
[00:28:15.860 --> 00:28:18.820]  舊約那個瑕疵
[00:28:18.820 --> 00:28:21.860]  舊約做不到的事
[00:28:21.860 --> 00:28:23.060]  已經可以做到
[00:28:23.060 --> 00:28:24.900]  因為當基督一來
[00:28:24.900 --> 00:28:26.260]  救主一來
[00:28:26.260 --> 00:28:30.100]  我們就可以得著新的生命
[00:28:30.100 --> 00:28:31.780]  有聖靈幫我們
[00:28:31.780 --> 00:28:33.860]  我們不再需要在律法下面
[00:28:33.860 --> 00:28:35.140]  不再需要在舊約
[00:28:35.140 --> 00:28:38.420]  所以今天讀舊約主角是以色列
[00:28:38.420 --> 00:28:40.580]  神要顯明祂的恩典
[00:28:40.580 --> 00:28:42.820]  但當基督一來的時候
[00:28:42.820 --> 00:28:46.660]  所有律法的東西都在基督裡面能夠成全
[00:28:46.660 --> 00:28:48.020]  因為得著基督的生命
[00:28:48.020 --> 00:28:50.260]  我們就能夠愛人如己
[00:28:50.260 --> 00:28:53.540]  活出愛的生命就成全了整個律法
[00:28:53.540 --> 00:28:56.100]  所以耶穌立這個新約的時候
[00:28:56.100 --> 00:28:58.020]  祂來到立這個新約
[00:28:58.020 --> 00:29:01.380]  唯一可惜的是以色列國那時候背叛了神
[00:29:01.380 --> 00:29:03.220]  祂暫時避棄
[00:29:03.220 --> 00:29:05.460]  但是回看尼希米記這裡
[00:29:05.460 --> 00:29:08.180]  他們亡國之後回歸
[00:29:08.180 --> 00:29:09.220]  他們知衰了
[00:29:09.220 --> 00:29:10.820]  他們明白
[00:29:10.820 --> 00:29:13.380]  所以由他們建好城牆
[00:29:13.380 --> 00:29:15.540]  聽二師奶教聖經
[00:29:15.540 --> 00:29:16.580]  守節
[00:29:16.580 --> 00:29:17.460]  認罪
[00:29:17.460 --> 00:29:19.380]  悔改
[00:29:19.380 --> 00:29:21.220]  而他們最重要的
[00:29:21.220 --> 00:29:24.980]  在尼希米記第七到第十章
[00:29:24.980 --> 00:29:29.460]  最重要就是立了這個約
[00:29:29.460 --> 00:29:31.140]  丁師傅你想一下
[00:29:31.140 --> 00:29:32.660]  如果你信主那一刻
[00:29:32.660 --> 00:29:35.700]  到現在你沒有認認真真地
[00:29:35.700 --> 00:29:37.460]  在神面前
[00:29:37.460 --> 00:29:40.500]  去衛生與主同行
[00:29:40.500 --> 00:29:44.580]  建立與基督一個密切的關係
[00:29:44.580 --> 00:29:47.860]  那你或者只是一個
[00:29:47.860 --> 00:29:50.260]  跟一點不跟一點的基督徒
[00:29:50.260 --> 00:29:53.540]  那你生命不會有什麼改變的
[00:29:53.540 --> 00:29:56.980]  所以這個經文給我們一個很重要的功課就是
[00:29:56.980 --> 00:29:58.420]  這幫納約的人
[00:29:58.420 --> 00:30:01.700]  他們決心
[00:30:01.700 --> 00:30:04.020]  到港澳大綱第三點
[00:30:04.020 --> 00:30:05.780]  納約的參與者剛才說了
[00:30:05.780 --> 00:30:07.460]  除了21個祭司
[00:30:07.460 --> 00:30:09.700]  2個省長和他的文書
[00:30:09.700 --> 00:30:10.740]  17個利美人
[00:30:10.740 --> 00:30:13.220]  44個他們當中的領袖
[00:30:13.220 --> 00:30:14.660]  28和29節
[00:30:14.660 --> 00:30:15.620]  我們一起讀一讀
[00:30:15.620 --> 00:30:17.220]  28和29節
[00:30:17.220 --> 00:30:18.500]  預備起
[00:30:32.660 --> 00:30:36.820]  知識能明白的
[00:30:36.820 --> 00:30:41.300]  都隨從他們貴族的弟兄發奏起誓
[00:30:41.300 --> 00:30:45.860]  要遵行神職他僕人摩西所賜的律法
[00:30:45.860 --> 00:30:50.500]  謹守遵行堯華我們主的一切誡命
[00:30:50.500 --> 00:30:52.500]  典章律例
[00:30:52.500 --> 00:30:53.700]  對了
[00:30:53.700 --> 00:30:57.300]  由28節到最後39節
[00:30:57.300 --> 00:30:59.220]  都有整個約的內容
[00:30:59.220 --> 00:31:02.580]  一到27節就是參與的人
[00:31:02.580 --> 00:31:05.620]  一共有84個名字
[00:31:05.620 --> 00:31:06.900]  做代表
[00:31:06.900 --> 00:31:09.700]  28節講的是其餘的人
[00:31:09.700 --> 00:31:10.740]  包括
[00:31:10.740 --> 00:31:12.580]  其餘的祭司
[00:31:12.580 --> 00:31:14.820]  其餘的利美人
[00:31:14.820 --> 00:31:16.900]  守殿門的人
[00:31:16.900 --> 00:31:21.620]  這個守門衛歌唱的
[00:31:21.620 --> 00:31:23.300]  或者殿役
[00:31:23.300 --> 00:31:26.820]  都是以前是包括在利美人的團隊裏面
[00:31:26.820 --> 00:31:29.380]  來到尼希米記這裏是分開
[00:31:29.380 --> 00:31:31.700]  還有跟著那個形容很特別
[00:31:31.700 --> 00:31:36.180]  其他與鄰邦的風俗斷絕的人
[00:31:36.180 --> 00:31:39.860]  這裏是指那些非猶太人那些外邦人
[00:31:39.860 --> 00:31:43.940]  去不跟當地加南地的人
[00:31:43.940 --> 00:31:46.020]  那些的拜偶像
[00:31:46.020 --> 00:31:47.940]  那些的生活模式
[00:31:47.940 --> 00:31:51.140]  去歸向神的子民
[00:31:51.140 --> 00:31:54.260]  這些人跟他的妻子兒女
[00:31:54.260 --> 00:31:56.580]  逢是聽了能夠明白聖經的人
[00:31:56.580 --> 00:31:59.460]  都一起做一個
[00:31:59.460 --> 00:32:01.300]  即是他們發一個誓
[00:32:01.300 --> 00:32:02.100]  還賭咒
[00:32:02.100 --> 00:32:02.660]  即是有後果
[00:32:02.660 --> 00:32:04.020]  如果我違誓
[00:32:04.020 --> 00:32:05.620]  違反這個誓言
[00:32:05.620 --> 00:32:08.900]  是他寧願得到咒助
[00:32:08.900 --> 00:32:11.780]  為甚麼要去到這麼極端
[00:32:11.780 --> 00:32:14.260]  有時就是覺得
[00:32:14.260 --> 00:32:15.860]  有很多人
[00:32:15.860 --> 00:32:18.820]  他好像
[00:32:18.820 --> 00:32:20.980]  人家犧牲了他的生命
[00:32:20.980 --> 00:32:23.380]  拯救了自己
[00:32:23.380 --> 00:32:26.660]  他就講了一個最徹底
[00:32:26.660 --> 00:32:30.180]  最盡的一個宣言
[00:32:30.180 --> 00:32:33.540]  等於上帝指著自己去起誓
[00:32:33.540 --> 00:32:36.420]  用發誓的方式去表達
[00:32:36.420 --> 00:32:41.060]  就是他一定要做到他承諾的事
[00:32:41.060 --> 00:32:42.500]  你用甚麼方法
[00:32:42.500 --> 00:32:46.580]  來最強烈表達你的承諾
[00:32:46.580 --> 00:32:49.540]  可能不需要用很多言辭
[00:32:49.540 --> 00:32:52.580]  可能你的心裏總之要拿一個決定
[00:32:52.580 --> 00:32:53.620]  決定甚麼呢
[00:32:53.620 --> 00:32:55.780]  就是他們會一起
[00:32:55.780 --> 00:32:58.500]  去參與所有的領袖一起
[00:32:58.500 --> 00:33:00.980]  去宣佈他要遵行神的話
[00:33:00.980 --> 00:33:03.380]  摩西的律法
[00:33:03.380 --> 00:33:04.420]  誡命
[00:33:04.420 --> 00:33:05.140]  典章
[00:33:05.140 --> 00:33:07.460]  律例
[00:33:07.460 --> 00:33:08.660]  所以你留意
[00:33:08.660 --> 00:33:09.940]  在回歸之後
[00:33:09.940 --> 00:33:11.700]  猶太人強調兩樣東西
[00:33:11.700 --> 00:33:12.740]  第一
[00:33:12.740 --> 00:33:14.820]  就是不可以拜偶像
[00:33:14.820 --> 00:33:16.340]  絕對不可以
[00:33:16.340 --> 00:33:17.140]  第二
[00:33:17.140 --> 00:33:19.700]  就是要堅守上帝的律法
[00:33:19.700 --> 00:33:20.660]  這兩樣東西
[00:33:20.660 --> 00:33:24.180]  就是後來法理菜人和那些民事
[00:33:24.180 --> 00:33:25.700]  最強調的東西
[00:33:25.700 --> 00:33:27.460]  不可以有偶像
[00:33:27.460 --> 00:33:31.220]  一定要堅守上帝的律法
[00:33:31.220 --> 00:33:32.740]  去到第三十三十一節
[00:33:32.740 --> 00:33:33.700]  我們一起讀
[00:33:33.700 --> 00:33:35.300]  這個「約」
[00:33:35.300 --> 00:33:37.460]  兩個具體的內容
[00:33:37.460 --> 00:33:40.100]  預備起
[00:33:40.100 --> 00:33:43.940]  我們不怕我們的女兒嫁給這地的居民
[00:33:43.940 --> 00:33:48.340]  也不為我們的兒子娶他們的女兒
[00:33:48.340 --> 00:33:52.740]  這地的民族若在安息日或什麽聖日
[00:33:52.740 --> 00:33:55.540]  帶了貨物或糧食來賣
[00:33:55.540 --> 00:33:57.060]  我們必不買
[00:33:57.060 --> 00:33:59.780]  每逢第七年必不耕種
[00:33:59.780 --> 00:34:02.740]  反欠我們債的必不追討
[00:34:18.340 --> 00:34:23.380]  我們也不會為我們的兒子娶他們的女兒為妻
[00:34:23.380 --> 00:34:25.300]  因為他們亡國之前
[00:34:25.300 --> 00:34:27.700]  他們做了這些事
[00:34:27.700 --> 00:34:28.580]  當然經文也說
[00:34:28.580 --> 00:34:31.860]  後來他們也是重蹈覆轍
[00:34:31.860 --> 00:34:34.580]  但這與種族不通婚無關
[00:34:34.580 --> 00:34:35.620]  因為前面也說過
[00:34:35.620 --> 00:34:38.980]  有歸向猶太教的外邦人
[00:34:38.980 --> 00:34:42.740]  包括以前提過的摩亞人路德
[00:34:42.740 --> 00:34:45.220]  他們都可以跟從神
[00:34:45.220 --> 00:34:47.940]  但這不是說種族不可以通婚
[00:34:47.940 --> 00:34:52.740]  而是說信仰的持守
[00:34:52.740 --> 00:34:56.340]  信仰的傳承
[00:34:56.340 --> 00:34:57.540]  最好的例子就是
[00:34:57.540 --> 00:34:59.460]  大家看到所羅門
[00:34:59.460 --> 00:35:01.380]  為什麽猶太人有這麽多的拜偶像
[00:35:01.380 --> 00:35:06.100]  就是所羅門開始娶外邦女子為妻
[00:35:06.100 --> 00:35:08.100]  所羅門是很誇張的
[00:35:08.100 --> 00:35:09.540]  因為他太強盛
[00:35:09.540 --> 00:35:13.300]  很多國家送公主給他
[00:35:13.300 --> 00:35:15.140]  他有七百個妃
[00:35:15.140 --> 00:35:17.540]  三百個嬪
[00:35:17.540 --> 00:35:19.940]  幾笨非笨
[00:35:19.940 --> 00:35:24.340]  我們經常想他是不是用號碼去代表的
[00:35:24.340 --> 00:35:26.260]  你想想一千個朋友
[00:35:26.260 --> 00:35:29.300]  你記不記得他們的名字
[00:35:29.300 --> 00:35:31.540]  也有些人記名字不聰明
[00:35:31.540 --> 00:35:35.940]  但最慘的是他娶了那些外邦女子
[00:35:35.940 --> 00:35:40.420]  那些外邦女子繼續拜他們民族的假神
[00:35:40.420 --> 00:35:41.700]  他容不容這件事發生
[00:35:41.700 --> 00:35:44.180]  所以所羅門除了娶外邦女子
[00:35:44.180 --> 00:35:47.460]  他最大的令以色列犯罪就是
[00:35:47.460 --> 00:35:51.620]  將以色列陷在拜偶像的罪名裏面
[00:35:51.620 --> 00:35:56.420]  所以他們說遵行摩西的律法
[00:35:56.420 --> 00:35:58.020]  第一樣要強調的是
[00:35:58.020 --> 00:35:59.700]  在他們的家庭裏面
[00:35:59.700 --> 00:36:01.780]  他們要管理他們的家庭
[00:36:01.780 --> 00:36:03.540]  教養他們的兒女
[00:36:03.540 --> 00:36:07.140]  他們不能在信仰上有任何的妥協
[00:36:07.140 --> 00:36:10.260]  他們要堅守他們信仰的傳承
[00:36:10.260 --> 00:36:17.540]  我們說就算兩個信耶穌的人結合一定沒有問題
[00:36:17.540 --> 00:36:21.140]  最重要看這兩個人的價值觀和商約
[00:36:21.140 --> 00:36:22.900]  如果價值觀差得遠
[00:36:22.900 --> 00:36:24.980]  你看到基督徒都離婚
[00:36:24.980 --> 00:36:30.500]  你看到兩個不信的人的婚姻很好
[00:36:30.500 --> 00:36:33.300]  所以價值觀和商約很重要
[00:36:33.300 --> 00:36:35.460]  如果你信神
[00:36:35.460 --> 00:36:38.980]  你會不會娶回教徒做老婆呢
[00:36:38.980 --> 00:36:43.060]  你可能會說胡教徒那些人很聽話
[00:36:43.060 --> 00:36:48.340]  但我想說價值觀不同
[00:36:48.340 --> 00:36:50.740]  是一個很大的衝擊
[00:36:50.740 --> 00:36:53.380]  如果一個信的和一個不信的結合
[00:36:53.380 --> 00:36:57.540]  九成就是信的人根本不重視信仰
[00:36:57.540 --> 00:36:59.140]  和不信都差不多
[00:36:59.140 --> 00:36:59.940]  沒什麼分別
[00:36:59.940 --> 00:37:05.220]  他核心的價值觀不是重視信仰
[00:37:05.220 --> 00:37:09.460]  所以他就會容忍到可以和不信的人結合
[00:37:09.460 --> 00:37:16.420]  所以第30節就是說他們要持守他們信仰的傳承
[00:37:16.420 --> 00:37:19.940]  他們上一代就是衰在這件事上
[00:37:19.940 --> 00:37:25.300]  第二就是說三十一節安息日和安息年
[00:37:25.300 --> 00:37:27.700]  為什麼會提到安息日和安息年呢
[00:37:27.700 --> 00:37:32.100]  因為在舊約先知指控以色列亡國
[00:37:32.100 --> 00:37:34.340]  就是他們不守神的安息日
[00:37:34.340 --> 00:37:36.420]  他們不守神的安息年
[00:37:36.420 --> 00:37:39.140]  在這件事上犯了大罪得罪神
[00:37:39.140 --> 00:37:39.860]  為什麼呢
[00:37:39.860 --> 00:37:42.900]  因為神和以色列人以前立西乃的約
[00:37:42.900 --> 00:37:46.820]  立摩西的約的記號就是安息日
[00:37:46.820 --> 00:37:50.660]  他踐踏安息日當神沒有到
[00:37:50.660 --> 00:37:52.580]  對神沒有任何尊重
