
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹們 早安
[00:16:19.000 --> 00:16:22.000]  在我們心裡為所欲為
[00:16:22.000 --> 00:16:23.000]  橫行無忌
[00:16:23.000 --> 00:16:26.000]  掌控我們一切的心思意念
[00:16:26.000 --> 00:16:30.000]  而因典掌權最明顯的特徵
[00:16:30.000 --> 00:16:32.000]  就是因典的亮光之下
[00:16:32.000 --> 00:16:34.000]  聖靈的光照之下
[00:16:34.000 --> 00:16:38.000]  我們的心會越來越知道罪
[00:16:38.000 --> 00:16:40.000]  我們會越來越意識到罪
[00:16:40.000 --> 00:16:45.000]  同時間我們的心會越來越厭惡罪
[00:16:45.000 --> 00:16:48.000]  所以我們永恆生命真正的表徵
[00:16:48.000 --> 00:16:52.000]  不是在於我們完美守著所有律法
[00:16:52.000 --> 00:16:55.000]  而是我們的心一天比一天知罪
[00:16:55.000 --> 00:16:59.000]  一天比一天厭惡罪
[00:16:59.000 --> 00:17:01.000]  如果我們厭惡罪
[00:17:01.000 --> 00:17:03.000]  那是會怎樣的呢
[00:17:03.000 --> 00:17:07.000]  我想一個比喻可以容易理解
[00:17:07.000 --> 00:17:10.000]  我記得我以往小時候高中的時候
[00:17:10.000 --> 00:17:13.000]  有一段時間不知道是不是聽健康講座聽得多
[00:17:13.000 --> 00:17:16.000]  那時候覺得在堂堂睡覺對身體很危險
[00:17:16.000 --> 00:17:19.000]  所以從此之後我就吃巧克力、汽水
[00:17:19.000 --> 00:17:21.000]  所有這些甜的東西
[00:17:21.000 --> 00:17:23.000]  一個都不放進嘴裡
[00:17:23.000 --> 00:17:25.000]  為什麼呢
[00:17:25.000 --> 00:17:27.000]  因為當時我看到這些食物
[00:17:27.000 --> 00:17:29.000]  我馬上聯想到的就是
[00:17:29.000 --> 00:17:31.000]  這些東西有很多糖
[00:17:31.000 --> 00:17:33.000]  糖對身體不好
[00:17:33.000 --> 00:17:35.000]  對我健康不好
[00:17:35.000 --> 00:17:37.000]  我不好吃
[00:17:37.000 --> 00:17:39.000]  過了一段時間我沒有那麼極端
[00:17:39.000 --> 00:17:41.000]  覺得偶爾吃一點都還可以
[00:17:41.000 --> 00:17:44.000]  不過這裡的問題重點不是糖
[00:17:44.000 --> 00:17:47.000]  這裡的問題重點是那種態度
[00:17:47.000 --> 00:17:50.000]  我們有沒有對罪有同樣那種很小心
[00:17:50.000 --> 00:17:52.000]  很謹慎
[00:17:52.000 --> 00:17:56.000]  我們敬而遠之保持距離那種態度呢
[00:17:56.000 --> 00:17:58.000]  當我們厭惡罪的時候
[00:17:58.000 --> 00:18:01.000]  我們就是會有這種態度去面對罪
[00:18:01.000 --> 00:18:04.000]  我們會遇到試探的時候
[00:18:04.000 --> 00:18:07.000]  我們意識到這是罪
[00:18:07.000 --> 00:18:09.000]  對我們的靈命不好
[00:18:09.000 --> 00:18:11.000]  我們要小心
[00:18:12.000 --> 00:18:14.000]  最舉例可以是林牧師講到
[00:18:14.000 --> 00:18:17.000]  早幾個星期提及的七宗罪
[00:18:17.000 --> 00:18:21.000]  那些傲慢、嫉妒、懶惰、憤怒
[00:18:21.000 --> 00:18:24.000]  貪婪、暴食、色慾
[00:18:24.000 --> 00:18:27.000]  這些罪我們當然要去厭惡
[00:18:27.000 --> 00:18:29.000]  但我想我們更加要厭惡的
[00:18:29.000 --> 00:18:31.000]  更加要小心的
[00:18:31.000 --> 00:18:35.000]  是我們開始提及的罪裡面的罪
[00:18:35.000 --> 00:18:37.000]  就是我們遠離神
[00:18:37.000 --> 00:18:42.000]  我們將世上的事物去取代祂的時候
[00:18:42.000 --> 00:18:45.000]  這個不把神當為神的罪
[00:18:45.000 --> 00:18:47.000]  我們更加要厭惡
[00:18:47.000 --> 00:18:49.000]  當然我們不是完美
[00:18:49.000 --> 00:18:51.000]  我們有軟弱的時候
[00:18:51.000 --> 00:18:53.000]  不過恩典掌權
[00:18:53.000 --> 00:18:55.000]  和罪掌權
[00:18:55.000 --> 00:18:58.000]  始終是有根本性的分別
[00:18:58.000 --> 00:19:01.000]  當罪在我們的生命之中掌權的時候
[00:19:01.000 --> 00:19:03.000]  我們就好像在一個泥坑裡面
[00:19:03.000 --> 00:19:04.000]  我們盡情玩樂
[00:19:04.000 --> 00:19:07.000]  我們滿身污穢骯髒
[00:19:07.000 --> 00:19:09.000]  但當恩典掌權
[00:19:09.000 --> 00:19:12.000]  大主耶穌將我們從這個泥坑中拔出來
[00:19:12.000 --> 00:19:16.000]  沒錯 我們身上仍然會有一些黏著泥
[00:19:16.000 --> 00:19:18.000]  但我們現在會知道這些泥是污穢的
[00:19:18.000 --> 00:19:20.000]  我們會不喜歡這些泥
[00:19:20.000 --> 00:19:22.000]  我們會很想抹走它
[00:19:22.000 --> 00:19:24.000]  喜歡我們不是完全地抹乾淨
[00:19:24.000 --> 00:19:27.000]  我們會很想抹多些、抹多些
[00:19:27.000 --> 00:19:32.000]  我們有沒有這樣一天一天去厭惡這些泥
[00:19:32.000 --> 00:19:35.000]  當恩典取代罪
[00:19:35.000 --> 00:19:37.000]  在我們身上掌權
[00:19:37.000 --> 00:19:40.000]  這就是我們永恆生命的表徵
[00:19:40.000 --> 00:19:42.000]  弟兄姊妹
[00:19:42.000 --> 00:19:44.000]  在教會之中
[00:19:44.000 --> 00:19:46.000]  我們講了很多罪
[00:19:46.000 --> 00:19:49.000]  我們經常提到這個字
[00:19:49.000 --> 00:19:51.000]  這個概念
[00:19:51.000 --> 00:19:53.000]  但到底
[00:19:53.000 --> 00:19:55.000]  在教會的場景以外
[00:19:55.000 --> 00:19:57.000]  在你自己的生活之內
[00:19:57.000 --> 00:20:02.000]  你有沒有留意到罪
[00:20:02.000 --> 00:20:04.000]  有沒有留意到試探
[00:20:04.000 --> 00:20:09.000]  你對罪有沒有厭惡呢
[00:20:09.000 --> 00:20:11.000]  所以正如我們定期
[00:20:11.000 --> 00:20:13.000]  我們兩血壓
[00:20:13.000 --> 00:20:15.000]  我們檢視我們的健康
[00:20:15.000 --> 00:20:17.000]  同樣弟兄姊妹
[00:20:17.000 --> 00:20:20.000]  我們要有我們的靈性的身體檢查
[00:20:20.000 --> 00:20:23.000]  就是經過一整天的生活之中
[00:20:23.000 --> 00:20:27.000]  我們要經常回到神面前安靜自己
[00:20:27.000 --> 00:20:29.000]  我們問在那一天的生活之中
[00:20:29.000 --> 00:20:32.000]  我們有沒有遇上不同的試探
[00:20:32.000 --> 00:20:34.000]  我們有沒有在那些試探之中
[00:20:34.000 --> 00:20:37.000]  留意到聖靈的聲音
[00:20:37.000 --> 00:20:39.000]  我們的心在那一刻
[00:20:39.000 --> 00:20:41.000]  對那些罪到底是厭惡
[00:20:41.000 --> 00:20:44.000]  還是愛慕呢
[00:20:44.000 --> 00:20:46.000]  我們對那些罪有沒有保持一種
[00:20:46.000 --> 00:20:48.000]  很小心謹慎的態度
[00:20:48.000 --> 00:20:50.000]  這就是我們的靈性
[00:20:50.000 --> 00:20:53.000]  身體檢查
[00:20:53.000 --> 00:20:54.000]  靠著這個檢查
[00:20:54.000 --> 00:20:56.000]  我們才能夠好好的判斷
[00:20:56.000 --> 00:20:58.000]  到底主耶穌基督的恩典
[00:20:58.000 --> 00:21:01.000]  在我們心裡面是多麼的掌權
[00:21:01.000 --> 00:21:03.000]  或者倒過來
[00:21:03.000 --> 00:21:06.000]  是多麼的不掌權呢
[00:21:06.000 --> 00:21:09.000]  如果我們沒有這個檢查的習慣
[00:21:09.000 --> 00:21:11.000]  最自然是會乘虛而入
[00:21:11.000 --> 00:21:13.000]  趁我們不留意聖靈的聲音
[00:21:13.000 --> 00:21:15.000]  把神在我們心裡面的位置
[00:21:15.000 --> 00:21:17.000]  一步一步地拉下來
[00:21:17.000 --> 00:21:20.000]  然後把其他的代替品放在神的位置
[00:21:20.000 --> 00:21:22.000]  這樣罪就會得逞
[00:21:22.000 --> 00:21:25.000]  重新將我們納入祂的權勢之下
[00:21:25.000 --> 00:21:28.000]  重新將我們拉入祂的泥坑之下
[00:21:28.000 --> 00:21:29.000]  所以提醒姐妹
[00:21:29.000 --> 00:21:31.000]  我們不要大意
[00:21:31.000 --> 00:21:32.000]  不要輕忽
[00:21:32.000 --> 00:21:34.000]  不要萬不經心
[00:21:34.000 --> 00:21:36.000]  當聖經告訴我們
[00:21:36.000 --> 00:21:38.000]  我們永恆生命的表徵
[00:21:38.000 --> 00:21:41.000]  就是恩典取代罪去掌權的時候
[00:21:41.000 --> 00:21:44.000]  我們應該小心謹慎
[00:21:44.000 --> 00:21:47.000]  我們應該小心謹慎
[00:21:47.000 --> 00:21:49.000]  我們戰戰兢兢
[00:21:49.000 --> 00:21:51.000]  我們檢視我們的心
[00:21:51.000 --> 00:21:53.000]  到底有沒有一天比一天知道罪
[00:21:53.000 --> 00:21:56.000]  有沒有一天比一天掩護罪
[00:21:56.000 --> 00:21:58.000]  到底主耶穌基督的恩典
[00:21:58.000 --> 00:22:03.000]  有沒有一天比一天在我們心之中掌權
[00:22:03.000 --> 00:22:06.000]  願榮耀總贊歸於三一的真心
