
[00:00:00.000 --> 00:00:04.000]  在我們接下來的時間我們要進入你的說話裡
[00:19:10.000 --> 00:19:12.000]  所以當斯蒂法說
[00:19:12.000 --> 00:19:15.000]  人子耶穌就在神的右邊的時候
[00:19:15.000 --> 00:19:17.000]  在說什麼
[00:19:17.000 --> 00:19:21.000]  耶穌就是那個救贖主
[00:19:21.000 --> 00:19:23.000]  哇 晴天霹靂
[00:19:23.000 --> 00:19:24.000]  為什麼
[00:19:24.000 --> 00:19:27.000]  因為他們剛剛就釘死了
[00:19:27.000 --> 00:19:29.000]  這個救贖主
[00:19:29.000 --> 00:19:35.000]  剛剛就釘了他們上十字架
[00:19:35.000 --> 00:19:40.000]  這班人心裏面怎麼想
[00:19:40.000 --> 00:19:42.000]  我要否認
[00:19:42.000 --> 00:19:44.000]  我所犯的錯誤
[00:19:44.000 --> 00:19:49.000]  我要否認這個罪行
[00:19:49.000 --> 00:19:51.000]  唯一否認的方法是
[00:19:51.000 --> 00:19:53.000]  推他出去
[00:19:53.000 --> 00:19:54.000]  釘死他
[00:19:54.000 --> 00:19:57.000]  你說的不是真的
[00:19:57.000 --> 00:20:00.000]  不單止在第四點
[00:20:00.000 --> 00:20:02.000]  斯蒂法說
[00:20:02.000 --> 00:20:06.000]  在神右邊的那位耶穌站起來
[00:20:06.000 --> 00:20:09.000]  站著
[00:20:09.000 --> 00:20:11.000]  在詩篇110篇說
[00:20:11.000 --> 00:20:14.000]  那個救贖主坐在神的右邊
[00:20:14.000 --> 00:20:15.000]  站起來
[00:20:15.000 --> 00:20:16.000]  哇 你是誰
[00:20:16.000 --> 00:20:20.000]  連救贖主都要站起來迎接你
[00:20:20.000 --> 00:20:21.000]  所以他們很生氣
[00:20:21.000 --> 00:20:22.000]  明白了嗎
[00:20:22.000 --> 00:20:23.000]  為什麼他們這麼生氣
[00:20:23.000 --> 00:20:28.000]  他們很生氣
[00:20:28.000 --> 00:20:29.000]  其實斯蒂法知不知道
[00:20:29.000 --> 00:20:30.000]  都是這樣說的
[00:20:30.000 --> 00:20:34.000]  他知道這班人會怎樣對待他
[00:20:34.000 --> 00:20:37.000]  但他仍然這樣說出來
[00:20:37.000 --> 00:20:40.000]  讓我想到耶穌曾經這樣說過
[00:20:40.000 --> 00:20:43.000]  他說當你被人帶去會堂
[00:20:43.000 --> 00:20:44.000]  去觀獎
[00:20:44.000 --> 00:20:46.000]  去掌權的人面前的時候
[00:20:46.000 --> 00:20:47.000]  你不要擔心
[00:20:47.000 --> 00:20:49.000]  不要憂慮自己要怎樣說
[00:20:49.000 --> 00:20:51.000]  怎樣辯駁
[00:20:51.000 --> 00:20:52.000]  因為為什麼
[00:20:52.000 --> 00:20:57.000]  聖靈會指教你怎樣對他說話
[00:20:57.000 --> 00:21:00.000]  我馬上想起這句經文
[00:21:00.000 --> 00:21:02.000]  真的
[00:21:02.000 --> 00:21:05.000]  如果不是聖靈充滿著斯蒂法
[00:21:05.000 --> 00:21:07.000]  聖靈帶著斯蒂法
[00:21:07.000 --> 00:21:10.000]  去說出這番話
[00:21:10.000 --> 00:21:11.000]  我相信他真的沒有勇氣
[00:21:11.000 --> 00:21:13.000]  這樣對他說出
[00:21:13.000 --> 00:21:18.000]  他所看到的和他所相信的
[00:21:18.000 --> 00:21:23.000]  大家知不知道這個小朋友在做什麼
[00:21:23.000 --> 00:21:26.000]  怎麼了 哭得這麼淒涼
[00:21:26.000 --> 00:21:27.000]  輸球嗎
[00:21:27.000 --> 00:21:28.000]  他賭錢嗎
[00:21:28.000 --> 00:21:30.000]  應該不是吧
[00:21:30.000 --> 00:21:32.000]  他應該在恐自己的國家隊
[00:21:32.000 --> 00:21:33.000]  烏拉圭
[00:21:33.000 --> 00:21:34.000]  輸了球
[00:21:34.000 --> 00:21:35.000]  淒涼得很慘
[00:21:35.000 --> 00:21:37.000]  為什麼會截了這張圖呢
[00:21:37.000 --> 00:21:41.000]  因為我最近看了一個故事
[00:21:41.000 --> 00:21:43.000]  是一個小朋友的故事
[00:21:43.000 --> 00:21:45.000]  但這個小朋友的故事很特別
[00:21:45.000 --> 00:21:48.000]  我覺得他應該要哭
[00:21:48.000 --> 00:21:50.000]  但他竟然沒有哭
[00:21:50.000 --> 00:21:52.000]  所以我就想
[00:21:52.000 --> 00:21:55.000]  為什麼輸球也會哭得這麼淒涼呢
[00:21:55.000 --> 00:21:57.000]  這個故事
[00:21:57.000 --> 00:22:00.000]  是從一本書裏面看到
[00:22:00.000 --> 00:22:02.000]  這本書叫《殉道史》
[00:22:02.000 --> 00:22:05.000]  這本書裏面記載了
[00:22:05.000 --> 00:22:07.000]  很多很多不同的人物
[00:22:07.000 --> 00:22:12.000]  他們是為著耶穌基督的名
[00:22:12.000 --> 00:22:13.000]  為著見證耶穌
[00:22:13.000 --> 00:22:15.000]  而擺上他們的生命的一些故事
[00:22:15.000 --> 00:22:17.000]  其中有一個發生在教會
[00:22:17.000 --> 00:22:19.000]  初期教會
[00:22:19.000 --> 00:22:22.000]  當時一班基督徒
[00:22:22.000 --> 00:22:24.000]  被很大的迫害
[00:22:24.000 --> 00:22:25.000]  有一天
[00:22:25.000 --> 00:22:27.000]  一個羅馬大臣
[00:22:27.000 --> 00:22:30.000]  他在人群裏面抽了一個小朋友出來
[00:22:30.000 --> 00:22:32.000]  他問這個小朋友
[00:22:32.000 --> 00:22:34.000]  你告訴我
[00:22:34.000 --> 00:22:37.000]  你信一個耶穌基督
[00:22:37.000 --> 00:22:38.000]  和他裏面的父神
[00:22:38.000 --> 00:22:41.000]  還是你信很多很多的神
[00:22:41.000 --> 00:22:43.000]  這個小朋友就回答他
[00:22:43.000 --> 00:22:47.000]  我信耶穌基督
[00:22:47.000 --> 00:22:51.000]  我堅信基督
[00:22:51.000 --> 00:22:54.000]  因為他是獨一無二的
[00:22:54.000 --> 00:22:57.000]  然後這個大臣聽完之後
[00:22:57.000 --> 00:23:01.000]  很驚訝 也很憤怒
[00:23:01.000 --> 00:23:02.000]  捉住他
[00:23:02.000 --> 00:23:03.000]  誰跟你說的
[00:23:03.000 --> 00:23:06.000]  誰告訴你的
[00:23:06.000 --> 00:23:08.000]  這個小朋友怎麼回答
[00:23:08.000 --> 00:23:11.000]  我覺得他回答得很囂張
[00:23:11.000 --> 00:23:12.000]  他怎麼回答
[00:23:12.000 --> 00:23:14.000]  我吃我媽媽的奶的時候
[00:23:14.000 --> 00:23:15.000]  奶已經告訴我
[00:23:15.000 --> 00:23:16.000]  耶穌是真的
[00:23:16.000 --> 00:23:18.000]  很囂張
[00:23:18.000 --> 00:23:20.000]  可能也因為這麼囂張
[00:23:20.000 --> 00:23:21.000]  我不知道是否有關
[00:23:21.000 --> 00:23:23.000]  這個大臣
[00:23:23.000 --> 00:23:25.000]  把他綁起來
[00:23:25.000 --> 00:23:28.000]  叫人開始鞭打他
[00:23:28.000 --> 00:23:30.000]  鞭打這個小朋友
[00:23:30.000 --> 00:23:32.000]  同時間他叫他媽媽出來
[00:23:32.000 --> 00:23:33.000]  誰是他媽媽
[00:23:33.000 --> 00:23:34.000]  你怎麼教育小朋友
[00:23:34.000 --> 00:23:35.000]  你出來
[00:23:35.000 --> 00:23:37.000]  叫他出來
[00:23:37.000 --> 00:23:39.000]  叫了這個媽媽出來
[00:23:39.000 --> 00:23:42.000]  這個媽媽出來後
[00:23:42.000 --> 00:23:44.000]  有沒有勸那個小朋友
[00:23:44.000 --> 00:23:47.000]  比利你會勸小朋友
[00:23:47.000 --> 00:23:48.000]  不要這麼囂張
[00:23:48.000 --> 00:23:49.000]  會不會
[00:23:49.000 --> 00:23:51.000]  這個媽媽怎麼勸他
[00:23:51.000 --> 00:23:55.000]  她說 兒子 你忍耐一下
[00:23:55.000 --> 00:23:59.000]  有可能你很快就要去天家了
[00:23:59.000 --> 00:24:01.000]  忍耐一下
[00:24:01.000 --> 00:24:02.000]  到天家那裡
[00:24:02.000 --> 00:24:05.000]  上帝為你預備了一個榮耀的冠冕
[00:24:05.000 --> 00:24:08.000]  會戴在你的頭上
[00:24:08.000 --> 00:24:09.000]  今天的我們就會說
[00:24:09.000 --> 00:24:11.000]  嘩 有沒有搞錯
[00:24:11.000 --> 00:24:12.000]  這樣教育小朋友
[00:24:12.000 --> 00:24:14.000]  會不會
[00:24:14.000 --> 00:24:17.000]  會不會
[00:24:17.000 --> 00:24:18.000]  奇怪的是
[00:24:18.000 --> 00:24:20.000]  這個小朋友
[00:24:20.000 --> 00:24:23.000]  聽完他媽媽這樣說後
[00:24:23.000 --> 00:24:26.000]  好像得到很大的能力
[00:24:26.000 --> 00:24:28.000]  當這個大神
[00:24:28.000 --> 00:24:30.000]  用不同的刑罰
[00:24:30.000 --> 00:24:35.000]  去迫害他的時候
[00:24:35.000 --> 00:24:37.000]  這個小朋友沒有屈服
[00:24:37.000 --> 00:24:40.000]  甚至他眼淚也沒有流
[00:24:40.000 --> 00:24:42.000]  繼續堅忍
[00:24:42.000 --> 00:24:44.000]  堅信 堅稱
[00:24:44.000 --> 00:24:49.000]  耶穌才是唯一的真神
[00:24:49.000 --> 00:24:53.000]  最後沒有辦法了
[00:24:53.000 --> 00:25:02.000]  這個大神決定要將這個孩子處死
[00:25:02.000 --> 00:25:05.000]  他將他帶出刑場
[00:25:05.000 --> 00:25:07.000]  媽媽跟著他
[00:25:07.000 --> 00:25:09.000]  媽媽怎麼說
[00:25:09.000 --> 00:25:10.000]  她對他說
[00:25:10.000 --> 00:25:15.000]  兒子 兒子 再見了
[00:25:15.000 --> 00:25:20.000]  你就快要進入神的國度裡
[00:25:20.000 --> 00:25:23.000]  那裡是一個美麗的地方
[00:25:23.000 --> 00:25:28.000]  聖經告訴我們
[00:25:28.000 --> 00:25:30.000]  但是請你在這個地方裡
[00:25:30.000 --> 00:25:35.000]  也紀念我這裡的媽媽
[00:25:35.000 --> 00:25:36.000]  最後的結果是
[00:25:36.000 --> 00:25:40.000]  這個孩子被殺死
[00:25:40.000 --> 00:25:44.000]  成為了年輕的殉道者
[00:25:44.000 --> 00:25:47.000]  他回到了天家
[00:25:47.000 --> 00:25:48.000]  好像斯蒂芬一樣
[00:25:48.000 --> 00:25:51.000]  我們今天讀到的故事
[00:25:51.000 --> 00:25:52.000]  這對母子
[00:25:52.000 --> 00:25:54.000]  我看到他們對神
[00:25:54.000 --> 00:25:59.000]  有傳言的信靠和降伏
[00:25:59.000 --> 00:26:02.000]  所以雖然他們的故事
[00:26:02.000 --> 00:26:04.000]  都是二千年前發生
[00:26:04.000 --> 00:26:06.000]  但我仍然可以肯定
[00:26:06.000 --> 00:26:10.000]  他們是滿有聖靈的人
[00:26:10.000 --> 00:26:13.000]  聖靈給這對母子
[00:26:13.000 --> 00:26:15.000]  一份見證基督的能力
[00:26:15.000 --> 00:26:18.000]  和致死忠心的勇氣
[00:26:18.000 --> 00:26:21.000]  我在這裡問
[00:26:21.000 --> 00:26:24.000]  我能不能教導這樣的兒子
[00:26:24.000 --> 00:26:27.000]  我那兩個小孩子
[00:26:27.000 --> 00:26:29.000]  我能不能教導他們
[00:26:29.000 --> 00:26:31.000]  有這樣的回應
[00:26:31.000 --> 00:26:32.000]  弟兄姊妹
[00:26:32.000 --> 00:26:40.000]  我們今天能不能教導這樣的孩子
[00:26:40.000 --> 00:26:42.000]  我同樣也很驚訝
[00:26:42.000 --> 00:26:44.000]  原來我每天
[00:26:44.000 --> 00:26:47.000]  都會為我兩個孩子祈禱
[00:26:47.000 --> 00:26:48.000]  我每天祈禱裡面
[00:26:48.000 --> 00:26:50.000]  都包含著其中一句
[00:26:50.000 --> 00:26:53.000]  就是求聖靈充滿他們
[00:26:53.000 --> 00:26:55.000]  原來求聖靈充滿他們
[00:26:55.000 --> 00:26:57.000]  裡面包含了一個意思
[00:26:57.000 --> 00:27:01.000]  很重要的意思
[00:27:01.000 --> 00:27:04.000]  原來當我求聖靈充滿他們的時候
[00:27:04.000 --> 00:27:06.000]  我同樣祈求聖靈
[00:27:06.000 --> 00:27:08.000]  給他們一份能力
[00:27:08.000 --> 00:27:11.000]  一份見證耶穌的能力
[00:27:11.000 --> 00:27:14.000]  一份見證耶穌
[00:27:14.000 --> 00:27:16.000]  就算面對迫害
[00:27:16.000 --> 00:27:22.000]  仍然能夠見證主的能力
[00:27:22.000 --> 00:27:25.000]  原來聖靈充滿
[00:27:25.000 --> 00:27:30.000]  包含著這份能力
[00:27:30.000 --> 00:27:32.000]  除了我們的子女
[00:27:32.000 --> 00:27:34.000]  我們自己需不需要聖靈充滿
[00:27:34.000 --> 00:27:38.000]  我們同樣需要
[00:27:38.000 --> 00:27:43.000]  這份見證神的勇氣和能力
[00:27:43.000 --> 00:27:47.000]  上星期我和一班弟兄姊妹
[00:27:47.000 --> 00:27:48.000]  我請了假
[00:27:48.000 --> 00:27:49.000]  我和一班弟兄姊妹
[00:27:49.000 --> 00:27:52.000]  去了廣西一個地方
[00:27:52.000 --> 00:27:54.000]  我和我大兒子一起去
[00:27:54.000 --> 00:27:57.000]  參加了一個夫婦營
[00:27:57.000 --> 00:27:59.000]  我和我大兒子參加夫婦營
[00:27:59.000 --> 00:28:01.000]  是否有點搞笑
[00:28:01.000 --> 00:28:02.000]  其實是這樣的
[00:28:02.000 --> 00:28:04.000]  因為那個機構舉辦一個夫婦營
[00:28:04.000 --> 00:28:06.000]  是為一班老癱的小朋友
[00:28:06.000 --> 00:28:08.000]  父母舉行夫婦營
[00:28:08.000 --> 00:28:10.000]  我和我大兒子去
[00:28:10.000 --> 00:28:11.000]  和小朋友玩耍
[00:28:11.000 --> 00:28:12.000]  這麼開心
[00:28:12.000 --> 00:28:14.000]  我就和小朋友玩耍
[00:28:14.000 --> 00:28:17.000]  夫婦就可以專心參加夫婦營
[00:28:17.000 --> 00:28:19.000]  其實這個機構的創辦人
[00:28:19.000 --> 00:28:20.000]  是一對香港夫婦
[00:28:20.000 --> 00:28:22.000]  他也有來過同福祈禱會
[00:28:22.000 --> 00:28:24.000]  去分享
[00:28:24.000 --> 00:28:27.000]  可能弟兄姊妹有一點認識他
[00:28:27.000 --> 00:28:29.000]  他是一對香港夫婦
[00:28:29.000 --> 00:28:32.000]  他在十幾年前移民去美國
[00:28:32.000 --> 00:28:37.000]  神父召他回去廣西這個地方
[00:28:37.000 --> 00:28:39.000]  去辦孤兒院
[00:28:39.000 --> 00:28:44.000]  和開展老癱小朋友的一個康復中心
[00:28:44.000 --> 00:28:47.000]  他們就帶著他們三個的子女
[00:28:47.000 --> 00:28:48.000]  當時還很小
[00:28:48.000 --> 00:28:49.000]  帶著他們回來
[00:28:49.000 --> 00:28:52.000]  去到廣西這個地方
[00:28:52.000 --> 00:28:55.000]  開始他們的侍奉
[00:28:55.000 --> 00:28:59.000]  那三個小朋友
[00:28:59.000 --> 00:29:01.000]  今天已經長大了
[00:29:01.000 --> 00:29:03.000]  小朋友也剛剛大學畢業
[00:29:03.000 --> 00:29:05.000]  大學已經畢業了
[00:29:05.000 --> 00:29:06.000]  這次上去的時候
[00:29:06.000 --> 00:29:07.000]  有機會
[00:29:07.000 --> 00:29:09.000]  小朋友也有上去
[00:29:09.000 --> 00:29:11.000]  有機會和小朋友聊聊天
[00:29:11.000 --> 00:29:12.000]  我問他
[00:29:12.000 --> 00:29:13.000]  大學畢業了
[00:29:13.000 --> 00:29:16.000]  接下來有什麼的侍奉
[00:29:16.000 --> 00:29:18.000]  接下來有什麼的方向
[00:29:18.000 --> 00:29:20.000]  他說原來現在
[00:29:20.000 --> 00:29:23.000]  在緬甸這個地方
[00:29:23.000 --> 00:29:24.000]  開展著
[00:29:24.000 --> 00:29:27.000]  負責著一個孤兒院的項目
[00:29:27.000 --> 00:29:28.000]  嘩
[00:29:28.000 --> 00:29:30.000]  我心裏面驚訝
[00:29:30.000 --> 00:29:32.000]  因為其實沒多久之前
[00:29:32.000 --> 00:29:34.000]  我聽這對夫婦的分享
[00:29:34.000 --> 00:29:35.000]  他們的兒子
[00:29:35.000 --> 00:29:36.000]  在緬甸這個地方
[00:29:36.000 --> 00:29:38.000]  去做準備的工作
[00:29:38.000 --> 00:29:39.000]  預備完了
[00:29:39.000 --> 00:29:40.000]  回來香港之後
[00:29:40.000 --> 00:29:42.000]  第二天
[00:29:42.000 --> 00:29:45.000]  他經過其中的一條橋
[00:29:45.000 --> 00:29:47.000]  被人炸了
[00:29:47.000 --> 00:29:51.000]  他們也給我看一些照片
[00:29:51.000 --> 00:29:54.000]  在他們經過的路上
[00:29:54.000 --> 00:29:57.000]  很多燒了的車
[00:29:57.000 --> 00:29:59.000]  嘩
[00:29:59.000 --> 00:30:01.000]  原來一點也不簡單
[00:30:01.000 --> 00:30:04.000]  聽起來也挺危險的
[00:30:04.000 --> 00:30:07.000]  但是這對夫婦
[00:30:07.000 --> 00:30:11.000]  卻願意將他們的子女
[00:30:11.000 --> 00:30:15.000]  交給上帝
[00:30:15.000 --> 00:30:17.000]  原來滿有聖靈的人
[00:30:17.000 --> 00:30:22.000]  總會有這份見證上帝的勇氣
[00:30:22.000 --> 00:30:24.000]  可能你會說
[00:30:24.000 --> 00:30:26.000]  我沒有去緬甸
[00:30:26.000 --> 00:30:29.000]  完全是留在香港
[00:30:29.000 --> 00:30:31.000]  不用為主殉道
[00:30:31.000 --> 00:30:33.000]  弟兄姐妹你們有沒有想過
[00:30:33.000 --> 00:30:36.000]  其實為主而活
[00:30:36.000 --> 00:30:38.000]  和為主而死
[00:30:38.000 --> 00:30:40.000]  不差很遠的
[00:30:40.000 --> 00:30:43.000]  異曲同工的
[00:30:43.000 --> 00:30:48.000]  而事實上
[00:30:48.000 --> 00:30:51.000]  我們如果不能夠為主而活
[00:30:51.000 --> 00:30:55.000]  我們怎樣說得上為道而殉
[00:30:57.000 --> 00:31:01.000]  很多我們的境況
[00:31:01.000 --> 00:31:04.000]  我們也不會在我們的現況下
[00:31:04.000 --> 00:31:07.000]  我們也不會經歷這些危險的境況
[00:31:07.000 --> 00:31:11.000]  因為上帝沒有呼召所有的人
[00:31:11.000 --> 00:31:13.000]  進入危險的場景裡
[00:31:13.000 --> 00:31:15.000]  包括你和我
[00:31:15.000 --> 00:31:18.000]  今天我們在安穩的環境裡
[00:31:18.000 --> 00:31:21.000]  但是上帝同樣呼召我們
[00:31:21.000 --> 00:31:24.000]  祂要我們進入什麼場景
[00:31:24.000 --> 00:31:26.000]  是一個平凡的場景
[00:31:26.000 --> 00:31:28.000]  可能是我們的家庭
[00:31:28.000 --> 00:31:31.000]  是我們工作的地方
[00:31:31.000 --> 00:31:32.000]  弟兄姐妹
[00:31:32.000 --> 00:31:34.000]  我們進入這些地方
[00:31:34.000 --> 00:31:38.000]  我們同樣要見證耶穌
[00:31:38.000 --> 00:31:41.000]  耶穌在我們生命裡一切的工作
[00:31:41.000 --> 00:31:43.000]  我們要宣講 要說出來
[00:31:43.000 --> 00:31:45.000]  但是當我們說出來的時候
[00:31:45.000 --> 00:31:48.000]  我們活出我們生命的見證的時候
[00:31:48.000 --> 00:31:50.000]  需不需要勇氣
[00:31:50.000 --> 00:31:52.000]  要不要一份勇氣
[00:31:52.000 --> 00:31:54.000]  也要的
[00:31:54.000 --> 00:31:55.000]  我聽過弟兄姐妹說
[00:31:55.000 --> 00:31:56.000]  不知道為什麼
[00:31:56.000 --> 00:32:00.000]  平時口若鉛河
[00:32:00.000 --> 00:32:02.000]  跟老公 跟老婆說話
[00:32:02.000 --> 00:32:04.000]  就滔滔不絕
[00:32:04.000 --> 00:32:05.000]  但不知道怎麼說
[00:32:05.000 --> 00:32:06.000]  一傳福音
[00:32:06.000 --> 00:32:09.000]  對著他就口窒窒
[00:32:09.000 --> 00:32:11.000]  為什麼
[00:32:11.000 --> 00:32:12.000]  我們需要一份能力
[00:32:12.000 --> 00:32:14.000]  從聖靈裡面
[00:32:14.000 --> 00:32:15.000]  給我們一份能力
[00:32:15.000 --> 00:32:18.000]  可以這樣在我們家人
[00:32:18.000 --> 00:32:20.000]  我們所愛的家人面前
[00:32:20.000 --> 00:32:22.000]  去見證耶穌
[00:32:22.000 --> 00:32:24.000]  去見證祂
[00:32:24.000 --> 00:32:25.000]  弟兄姐妹
[00:32:25.000 --> 00:32:27.000]  不是靠血氣
[00:32:27.000 --> 00:32:30.000]  所以我鼓勵你
[00:32:30.000 --> 00:32:34.000]  如果你今晚回到家
[00:32:34.000 --> 00:32:35.000]  祈禱
[00:32:35.000 --> 00:32:37.000]  切切求神
[00:32:37.000 --> 00:32:38.000]  切切求神
[00:32:38.000 --> 00:32:40.000]  求聖靈充滿你
[00:32:40.000 --> 00:32:43.000]  以致你有一份的勇氣
[00:32:43.000 --> 00:32:45.000]  去向你所愛的家人
[00:32:45.000 --> 00:32:48.000]  見證耶穌
[00:32:48.000 --> 00:32:52.000]  講你的生命見證給他們聽
[00:32:52.000 --> 00:32:54.000]  這是第二個
[00:32:54.000 --> 00:32:56.000]  有見證的能力
[00:32:56.000 --> 00:32:58.000]  好 第三個
[00:32:58.000 --> 00:33:00.000]  我們再看司禮反
[00:33:00.000 --> 00:33:01.000]  第三個有生命的特質
[00:33:01.000 --> 00:33:05.000]  就是有孝化基督的胸懷
[00:33:05.000 --> 00:33:06.000]  什麼意思
[00:33:06.000 --> 00:33:08.000]  我們一起讀出
[00:33:08.000 --> 00:33:10.000]  這兩字的經文
[00:33:10.000 --> 00:33:11.000]  預備起
[00:33:11.000 --> 00:33:15.000]  他們正用石頭打司禮反的時候
[00:33:15.000 --> 00:33:16.000]  他呼求說
[00:33:16.000 --> 00:33:17.000]  主耶穌啊
[00:33:17.000 --> 00:33:19.000]  求祢照納我的靈魂
[00:33:19.000 --> 00:33:21.000]  然後他跪下來
[00:33:21.000 --> 00:33:22.000]  大聲喊著
[00:33:22.000 --> 00:33:23.000]  主啊
[00:33:23.000 --> 00:33:26.000]  不要將這罪歸於他們
[00:33:26.000 --> 00:33:29.000]  說了這話就長眠了
[00:33:29.000 --> 00:33:34.000]  司禮反他說的最後這兩句遺言
[00:33:34.000 --> 00:33:36.000]  大家覺得很熟眠嗎
[00:33:36.000 --> 00:33:38.000]  什麼時候聽過
[00:33:38.000 --> 00:33:44.000]  我猜到你們在說什麼
[00:33:44.000 --> 00:33:45.000]  十字架是嗎
[00:33:45.000 --> 00:33:47.000]  耶穌在十字架上面
[00:33:47.000 --> 00:33:49.000]  祂說了七句話
[00:33:49.000 --> 00:33:52.000]  我們叫十加七言
[00:33:52.000 --> 00:33:57.000]  這七句話裡面有三句是祈禱
[00:33:57.000 --> 00:34:01.000]  《路加福音》記載了其中兩句
[00:34:01.000 --> 00:34:04.000]  跟這兩句很相似
[00:34:04.000 --> 00:34:05.000]  耶穌說在十字架上面
[00:34:05.000 --> 00:34:07.000]  第一個是祈禱
[00:34:07.000 --> 00:34:08.000]  他說父啊赦免他們
[00:34:08.000 --> 00:34:10.000]  因為他們所作的
[00:34:10.000 --> 00:34:14.000]  他們不曉得
[00:34:14.000 --> 00:34:16.000]  第二個祈禱
[00:34:16.000 --> 00:34:19.000]  《路加福音》記載的第二個祈禱
[00:34:19.000 --> 00:34:20.000]  父啊
[00:34:20.000 --> 00:34:21.000]  我將我的靈魂
[00:34:21.000 --> 00:34:24.000]  交在你手裡面
[00:34:24.000 --> 00:34:27.000]  正正就是司禮反這兩句的祈禱
[00:34:27.000 --> 00:34:32.000]  司禮反說完這個就長眠了
[00:34:32.000 --> 00:34:36.000]  他回到天間
[00:34:36.000 --> 00:34:41.000]  誰說根本沒有人能夠
[00:34:41.000 --> 00:34:46.000]  學會耶穌那份饒恕的心腸
[00:34:46.000 --> 00:34:51.000]  司禮反是第一人
[00:34:51.000 --> 00:34:53.000]  是不是只有司禮反
[00:34:53.000 --> 00:34:55.000]  我們再看
[00:34:55.000 --> 00:34:59.000]  知道是什麼人嗎
[00:34:59.000 --> 00:35:01.000]  有五個宣教士
[00:35:01.000 --> 00:35:03.000]  可能中間有人聽過
[00:35:03.000 --> 00:35:04.000]  有五個宣教士
[00:35:04.000 --> 00:35:09.000]  他們按著神的心
[00:35:09.000 --> 00:35:12.000]  進到一個殘暴的群族裡面
[00:35:12.000 --> 00:35:15.000]  叫做奧卡族
[00:35:15.000 --> 00:35:17.000]  他們進到這個族群裡
[00:35:17.000 --> 00:35:18.000]  他們要傳福音
[00:35:18.000 --> 00:35:20.000]  但是沒多久
[00:35:20.000 --> 00:35:22.000]  還沒開始將福音傳開去
[00:35:22.000 --> 00:35:28.000]  已經被這些殘暴的奧卡族人殺死了
[00:35:28.000 --> 00:35:30.000]  是不是這樣就完了
[00:35:30.000 --> 00:35:32.000]  不是
[00:35:32.000 --> 00:35:34.000]  他們的妻子
[00:35:34.000 --> 00:35:36.000]  他們的兒女
[00:35:36.000 --> 00:35:39.000]  再一次回到這個族群裡
[00:35:39.000 --> 00:35:40.000]  做什麼
[00:35:40.000 --> 00:35:41.000]  去報仇嗎
[00:35:41.000 --> 00:35:43.000]  不是
[00:35:43.000 --> 00:35:45.000]  他們的妻子兒女
[00:35:45.000 --> 00:35:48.000]  饒恕了這些族群的人
[00:35:48.000 --> 00:35:53.000]  並且開始為他們做一些醫治的工作
[00:35:53.000 --> 00:35:58.000]  甚至將福音帶給他們
[00:35:58.000 --> 00:36:00.000]  饒恕
[00:36:00.000 --> 00:36:03.000]  是不是只有他們
[00:36:03.000 --> 00:36:06.000]  其實很多很多的故事
[00:36:06.000 --> 00:36:10.000]  今天帶來第二個
[00:36:10.000 --> 00:36:14.000]  這個是史蒂勒斯醫生和他的家庭
[00:36:14.000 --> 00:36:17.000]  史蒂勒斯醫生在六五年的時候
[00:36:17.000 --> 00:36:21.000]  他去到印度一個麻風病院
[00:36:21.000 --> 00:36:24.000]  去服侍一班麻風病人
[00:36:24.000 --> 00:36:27.000]  也幫助周圍貧困的人
[00:36:27.000 --> 00:36:30.000]  教他們一些健康常識
[00:36:30.000 --> 00:36:33.000]  衛生常識和醫療知識
[00:36:33.000 --> 00:36:34.000]  很好吧
[00:36:34.000 --> 00:36:36.000]  沒有硬銷福音
[00:36:36.000 --> 00:36:38.000]  我勉強他要相信
[00:36:38.000 --> 00:36:39.000]  很好
[00:36:39.000 --> 00:36:44.000]  受到當地很多人的愛戴
[00:36:44.000 --> 00:36:46.000]  他的妻子是其中一次的短孫
[00:36:46.000 --> 00:36:49.000]  跟他相遇邂逅
[00:36:49.000 --> 00:36:52.000]  他們在八三年結婚
[00:36:52.000 --> 00:36:56.000]  去到九九年一月
[00:36:56.000 --> 00:37:01.000]  史蒂勒斯醫生和他兩個兒子
[00:37:01.000 --> 00:37:05.000]  去了山區的地方退休
[00:37:05.000 --> 00:37:07.000]  他沒有帶他的妻子
[00:37:07.000 --> 00:37:09.000]  沒有帶他的大女兒一起去
[00:37:09.000 --> 00:37:11.000]  他只帶了他兩個兒子
[00:37:11.000 --> 00:37:13.000]  一個十歲 一個六歲
[00:37:13.000 --> 00:37:18.000]  去到山區退休
[00:37:18.000 --> 00:37:20.000]  其實有其他人
[00:37:20.000 --> 00:37:23.000]  其他人就去了一些村民的家
[00:37:23.000 --> 00:37:25.000]  休息 睡覺
[00:37:25.000 --> 00:37:28.000]  去到夜晚時間凌晨一點半
[00:37:28.000 --> 00:37:34.000]  他們很舒服地睡在他們的旅行車上
[00:37:34.000 --> 00:37:36.000]  但是當一點半這個時間
[00:37:36.000 --> 00:37:40.000]  有一班極端的印度教教徒
[00:37:40.000 --> 00:37:44.000]  他們去到圍著這一輛旅行車
[00:37:44.000 --> 00:37:48.000]  淋火水 點火
[00:37:48.000 --> 00:37:58.000]  活生生地把這三父子燒死了
[00:37:58.000 --> 00:38:01.000]  其實這位醫生
[00:38:01.000 --> 00:38:03.000]  他也沒有黑色呼音
