
[00:00:00.000 --> 00:00:02.000]  我們看第一幕
[00:15:22.400 --> 00:15:24.400]  是在我面前,我不知道他有沒有占過
[00:15:24.400 --> 00:15:26.400]  可以了,上帝祝福你
[00:15:26.400 --> 00:15:28.400]  上帝祝福你
[00:15:28.400 --> 00:15:30.400]  兩班人都不知道
[00:15:30.400 --> 00:15:32.400]  上帝,完全不認識上帝
[00:15:32.400 --> 00:15:34.400]  但好像有一個
[00:15:34.400 --> 00:15:36.400]  和上帝很有關係的對話
[00:15:36.400 --> 00:15:38.400]  其實兩班人都不認識上帝
[00:15:38.400 --> 00:15:40.400]  第十八章
[00:15:40.400 --> 00:15:42.400]  第七節,五人就走了
[00:15:42.400 --> 00:15:44.400]  來到拉翼
[00:15:44.400 --> 00:15:46.400]  真是中獎了
[00:15:46.400 --> 00:15:48.400]  找到一個好的地方
[00:15:48.400 --> 00:15:50.400]  見那裡的人
[00:15:50.400 --> 00:15:52.400]  安居,像西頓人
[00:15:52.400 --> 00:15:54.400]  一樣安寧無慮
[00:15:54.400 --> 00:15:56.400]  他們離西頓人
[00:15:56.400 --> 00:15:58.400]  很遠,與世無爭
[00:15:58.400 --> 00:16:00.400]  簡單來說,這個地方的人
[00:16:00.400 --> 00:16:02.400]  似乎不是很能打
[00:16:02.400 --> 00:16:04.400]  第二
[00:16:04.400 --> 00:16:06.400]  他們的救兵是很遠
[00:16:06.400 --> 00:16:08.400]  即是說,如果我們
[00:16:08.400 --> 00:16:10.400]  我們暗殺
[00:16:10.400 --> 00:16:12.400]  我們暗攻他們,他沒有
[00:16:12.400 --> 00:16:14.400]  機會找到救兵來救他們
[00:16:14.400 --> 00:16:16.400]  好啊,好啊
[00:16:16.400 --> 00:16:18.400]  剛才祭司的祝福,真是
[00:16:18.400 --> 00:16:20.400]  好靈啊,他們
[00:16:20.400 --> 00:16:22.400]  要這個地方
[00:16:22.400 --> 00:16:24.400]  要去安居,為甚麼?
[00:16:24.400 --> 00:16:26.400]  貪他甚麼?
[00:16:26.400 --> 00:16:28.400]  榮耳,你記住
[00:16:28.400 --> 00:16:30.400]  一會回來你就會明白
[00:16:30.400 --> 00:16:32.400]  整個故事和我們有甚麼關係
