
[00:00:00.000 --> 00:00:10.000]  在今天多元化又相對的社會裏面,很多人都質疑基督教信仰所信的神是否真的呢?
[00:21:02.000 --> 00:21:05.000]  居魯士會成為神百姓
[00:21:05.000 --> 00:21:08.000]  一個真正的拯救者
[00:21:08.000 --> 00:21:09.000]  救星
[00:21:09.000 --> 00:21:12.000]  居魯士將要成為百姓的救星
[00:21:12.000 --> 00:21:15.000]  這位其實是不信的君王
[00:21:15.000 --> 00:21:18.000]  這是一位不信的君王
[00:21:18.000 --> 00:21:20.000]  完全沒有認識過上帝
[00:21:20.000 --> 00:21:21.000]  完全不認識上帝
[00:21:21.000 --> 00:21:22.000]  但是上帝就說
[00:21:22.000 --> 00:21:24.000]  祂是我的牧人
[00:21:24.000 --> 00:21:25.000]  但上帝就說
[00:21:25.000 --> 00:21:26.000]  祂是我的牧人
[00:21:26.000 --> 00:21:27.000]  我想問一問你
[00:21:27.000 --> 00:21:30.000]  如果你知道你的牧師都未信耶穌
[00:21:30.000 --> 00:21:31.000]  未重生得救
[00:21:31.000 --> 00:21:32.000]  但是他說
[00:21:32.000 --> 00:21:35.000]  祂是耶和華的牧師
[00:21:35.000 --> 00:21:37.000]  你接受到嗎?
[00:21:37.000 --> 00:21:38.000]  我想知道
[00:21:38.000 --> 00:21:40.000]  如果你知道牧師還沒有受洗
[00:21:40.000 --> 00:21:41.000]  還沒有得救的話
[00:21:41.000 --> 00:21:43.000]  祂說祂就是神給你的牧人
[00:21:43.000 --> 00:21:44.000]  你願意接受祂嗎?
[00:21:44.000 --> 00:21:46.000]  其實這個不奇怪
[00:21:46.000 --> 00:21:47.000]  其實這個毫不奇怪
[00:21:47.000 --> 00:21:49.000]  宗教是可以一種職業
[00:21:49.000 --> 00:21:52.000]  宗教可以成為職業
[00:21:52.000 --> 00:21:54.000]  我記得很多年前
[00:21:54.000 --> 00:21:56.000]  我陪你在澳洲開報道會的時候
[00:21:56.000 --> 00:21:57.000]  那晚決戰
[00:21:57.000 --> 00:22:01.000]  其中包括當地的主教出來決戰
[00:22:01.000 --> 00:22:02.000]  我記得多年前
[00:22:02.000 --> 00:22:05.000]  在澳洲格里漢開報道會的時候
[00:22:05.000 --> 00:22:08.000]  當中一個絕智的就是當地的主教
[00:22:08.000 --> 00:22:09.000]  證明什麼呢?
[00:22:09.000 --> 00:22:11.000]  證明真的可以不信
[00:22:11.000 --> 00:22:13.000]  可以做一些宗教的事
[00:22:13.000 --> 00:22:14.000]  證明了不信的人
[00:22:14.000 --> 00:22:16.000]  也可以從事宗教的工作
[00:22:16.000 --> 00:22:17.000]  你接受不到是嗎?
[00:22:17.000 --> 00:22:18.000]  你不能接受吧?
[00:22:18.000 --> 00:22:19.000]  起碼我接受不到
[00:22:19.000 --> 00:22:20.000]  我自己如果
[00:22:20.000 --> 00:22:21.000]  我不是重新得救
[00:22:21.000 --> 00:22:22.000]  我沒有生命革新
[00:22:22.000 --> 00:22:24.000]  站在那裡說
[00:22:24.000 --> 00:22:30.000]  你怎麼可以懂得明呢?
[00:22:30.000 --> 00:22:31.000]  起碼我不能接受
[00:22:31.000 --> 00:22:33.000]  自己還沒有重新得救
[00:22:33.000 --> 00:22:34.000]  生命沒有革新
[00:22:34.000 --> 00:22:35.000]  我怎麼能站在講台
[00:22:35.000 --> 00:22:37.000]  把神的話語講明呢?
[00:22:37.000 --> 00:22:38.000]  所以我們神學院
[00:22:38.000 --> 00:22:39.000]  去見那些進來讀的
[00:22:39.000 --> 00:22:40.000]  一定要弄清楚
[00:22:40.000 --> 00:22:42.000]  第一,他有沒有重新清楚得救
[00:22:42.000 --> 00:22:45.000]  第二,他有沒有蒙召經歷
[00:22:45.000 --> 00:22:46.000]  所以來到神學院
[00:22:46.000 --> 00:22:47.000]  要學習的第一
[00:22:47.000 --> 00:22:49.000]  他是否重新得救
[00:22:49.000 --> 00:22:51.000]  第二,他是否有蒙召的經歷
[00:22:51.000 --> 00:22:54.000]  但是神說,這我是未信的
[00:22:54.000 --> 00:22:57.000]  不過我會使用他成為牧人
[00:22:57.000 --> 00:22:59.000]  去拯救以色列
[00:22:59.000 --> 00:23:00.000]  神在這裡說
[00:23:00.000 --> 00:23:01.000]  他還沒有信
[00:23:01.000 --> 00:23:03.000]  但我就要讓他成為牧人去拯救以色列
[00:23:03.000 --> 00:23:04.000]  用我們今天的反應
[00:23:04.000 --> 00:23:06.000]  荒謬的有沒有可能呢?
[00:23:06.000 --> 00:23:07.000]  你可能想這是荒謬的
[00:23:07.000 --> 00:23:08.000]  有可能嗎?
[00:23:08.000 --> 00:23:10.000]  大家節目裡看到嗎?
[00:23:10.000 --> 00:23:11.000]  弟兄姊妹你看見了嗎?
[00:23:11.000 --> 00:23:12.000]  我們所信的主
[00:23:12.000 --> 00:23:13.000]  我們所信的主
[00:23:13.000 --> 00:23:15.000]  真的是歷史的主
[00:23:15.000 --> 00:23:16.000]  我們相信的主
[00:23:16.000 --> 00:23:17.000]  就是歷史的主
[00:23:17.000 --> 00:23:20.000]  他是管轄世界幫國的
[00:23:20.000 --> 00:23:22.000]  他管轄了世界幫國
[00:23:22.000 --> 00:23:24.000]  在以色列書13到24章裡面
[00:23:24.000 --> 00:23:26.000]  以色列書13到24章
[00:23:26.000 --> 00:23:30.000]  以色列論到列邦列國的所有不同的國家
[00:23:30.000 --> 00:23:32.000]  他們的寓言和發展
[00:23:32.000 --> 00:23:33.000]  埃及
[00:23:33.000 --> 00:23:34.000]  以色列論到列伯、葉光
[00:23:34.000 --> 00:23:35.000]  不同的寓言和發展
[00:23:35.000 --> 00:23:38.000]  埃及、推羅、其他幫國等等
[00:23:38.000 --> 00:23:40.000]  都列出了他們的名字
[00:23:40.000 --> 00:23:41.000]  埃及、推羅、其他幫國
[00:23:41.000 --> 00:23:43.000]  一一列出他們的名字
[00:23:43.000 --> 00:23:46.000]  證明一切統治者的升降決定權
[00:23:46.000 --> 00:23:47.000]  都在神的手中
[00:23:47.000 --> 00:23:50.000]  一切統治者他們升降決定權
[00:23:50.000 --> 00:23:51.000]  大家都很清楚
[00:23:51.000 --> 00:23:52.000]  歷史這個字
[00:23:52.000 --> 00:23:53.000]  History
[00:23:53.000 --> 00:23:55.000]  歷史就是神的故事
[00:23:55.000 --> 00:23:57.000]  就是祂的故事
[00:23:57.000 --> 00:23:58.000]  祂的故事
[00:23:58.000 --> 00:24:02.000]  我們不要將世界歷史和基督教和宗教歷史分開
[00:24:02.000 --> 00:24:04.000]  神就在這個歷史裡面掌權
[00:24:04.000 --> 00:24:07.000]  不要把人的歷史跟神的歷史分開
[00:24:07.000 --> 00:24:09.000]  神就在當中其實完全掌權
[00:24:09.000 --> 00:24:11.000]  世上君王和列國的領袖
[00:24:11.000 --> 00:24:13.000]  都可以成為媒介
[00:24:13.000 --> 00:24:16.000]  去執行神對世界的佈局
[00:24:16.000 --> 00:24:18.000]  世上的君王領袖
[00:24:18.000 --> 00:24:20.000]  都可以成為神手中一個執行者
[00:24:20.000 --> 00:24:22.000]  去完成神對世界的佈局
[00:24:22.000 --> 00:24:24.000]  他以智慧、能力、運籌為握的
[00:24:24.000 --> 00:24:28.000]  去推動他自己要計劃的事情
[00:24:28.000 --> 00:24:30.000]  神以智慧、能力、運籌為握
[00:24:30.000 --> 00:24:32.000]  推動他已有的計劃
[00:24:32.000 --> 00:24:33.000]  如果不是的話
[00:24:33.000 --> 00:24:35.000]  真言就不會這樣說
[00:24:35.000 --> 00:24:36.000]  真言怎樣說呢
[00:24:36.000 --> 00:24:38.000]  真言二十一章第一節怎樣說
[00:24:38.000 --> 00:24:39.000]  真言二十一章一節說
[00:24:39.000 --> 00:24:48.000]  (漫畫)
[00:24:48.000 --> 00:24:50.000]  王的心在耶和華手中像河水
[00:24:50.000 --> 00:24:51.000]  祂能使祂隨意流淚
[00:24:51.000 --> 00:24:53.000]  我們習慣了籠溝的水
[00:24:53.000 --> 00:24:55.000]  一樣都是河水
[00:24:55.000 --> 00:24:57.000]  我們習慣的就是聽到籠溝的水
[00:24:57.000 --> 00:24:59.000]  其實說的也是河水
[00:24:59.000 --> 00:25:01.000]  耶穌和保羅都承認
[00:25:01.000 --> 00:25:04.000]  當時的掌權者凱撒大帝
[00:25:04.000 --> 00:25:06.000]  耶穌和保羅也承認
[00:25:06.000 --> 00:25:08.000]  當時那個掌權者凱撒大帝
[00:25:08.000 --> 00:25:11.000]  正如保羅在羅馬書十三章第一節說
[00:25:11.000 --> 00:25:14.000]  清楚表明掌權者都是神所委任的
[00:25:14.000 --> 00:25:16.000]  我們沒有辦法的
[00:25:16.000 --> 00:25:18.000]  作為基督徒、作為教會
[00:25:18.000 --> 00:25:23.000]  都要信服在掌權者的管治底下
[00:25:23.000 --> 00:25:25.000]  保羅在羅馬書十三章一節清楚表明了
[00:25:25.000 --> 00:25:27.000]  掌權都是神所立的
[00:25:27.000 --> 00:25:28.000]  所以在這種情況下
[00:25:28.000 --> 00:25:33.000]  基督徒、教會都是順從神所立的掌權
[00:25:33.000 --> 00:25:35.000]  當然我們無法可以測度神
[00:25:35.000 --> 00:25:39.000]  如何利用政治領袖來執行祂的旨意
[00:25:39.000 --> 00:25:46.000]  是超過我們理性邏輯所能夠推斷的
[00:25:46.000 --> 00:25:52.000]  這也是我們神學性裏面的一種張力
[00:25:52.000 --> 00:25:55.000]  也都在這段過去一年的日子裏面
[00:25:55.000 --> 00:25:58.000]  教會界裏面很多不同的辯論中的張力
[00:25:58.000 --> 00:26:00.000]  就是這裏了
[00:26:00.000 --> 00:26:01.000]  也是過去一年教會界當中
[00:26:01.000 --> 00:26:03.000]  很多辯論裏頭的張力
[00:26:03.000 --> 00:26:05.000]  那個情況就是在這種話語當中
[00:26:05.000 --> 00:26:07.000]  我不講下去,因為不是講這個主題
[00:26:07.000 --> 00:26:10.000]  我不再講下去了,因為不是這個主題
[00:26:10.000 --> 00:26:11.000]  聽其他學者說吧
[00:26:11.000 --> 00:26:13.000]  但是神起初就指明幕後的事
[00:26:13.000 --> 00:26:16.000]  也都明言將來的事
[00:26:16.000 --> 00:26:20.000]  但神從起初就指明幕後的將來的事
[00:26:20.000 --> 00:26:22.000]  我的籌算必立定
[00:26:22.000 --> 00:26:26.000]  凡我所喜悅的,我必成就
[00:26:26.000 --> 00:26:27.000]  我的籌算必立定
[00:26:27.000 --> 00:26:29.000]  凡我所喜悅的,我必成就
[00:26:29.000 --> 00:26:31.000]  我已謀定我怎樣做事的
[00:26:31.000 --> 00:26:33.000]  我已謀定也必做成
[00:26:33.000 --> 00:26:34.000]  所以看節目你見到今天國際間
[00:26:34.000 --> 00:26:37.000]  種種局面呈現不和諧的亂象
[00:26:37.000 --> 00:26:40.000]  衝突都是神允許發生
[00:26:40.000 --> 00:26:43.000]  所以今天國際間種種的不和諧的亂象衝突
[00:26:43.000 --> 00:26:45.000]  其實都有神的允許
[00:26:45.000 --> 00:26:47.000]  不過各個領袖都謀算盤算
[00:26:47.000 --> 00:26:49.000]  都是具有野心
[00:26:49.000 --> 00:26:50.000]  他們自己的利益
[00:26:50.000 --> 00:26:53.000]  但是不同的領袖在謀算的時候
[00:26:53.000 --> 00:26:55.000]  都有本身的野心和利益
[00:26:55.000 --> 00:27:02.000]  為了利益,人們本來都會克制,以外交方式解決問題
[00:27:02.000 --> 00:27:07.000]  為了利益,大家都看來克制地去用外交的方式解決問題
[00:27:07.000 --> 00:27:10.000]  解決不了就用戰爭來解決
[00:27:10.000 --> 00:27:12.000]  解決不了的時候就用戰爭
[00:27:12.000 --> 00:27:15.000]  我要清楚地說,在這個墮落的世界裡面
[00:27:15.000 --> 00:27:20.000]  在某些情況下,在神環境旨意下
[00:27:20.000 --> 00:27:22.000]  是容許戰爭發生的
[00:27:22.000 --> 00:27:24.000]  我要說明在這個墮落的世界當中
[00:27:24.000 --> 00:27:27.000]  某種的情況,某種的環境之下
[00:27:27.000 --> 00:27:29.000]  神是容許戰爭的發生的
[00:27:29.000 --> 00:27:32.000]  我只是說出這個statement,不過我不多解釋
[00:27:32.000 --> 00:27:34.000]  你要問,回去問你的牧師
[00:27:34.000 --> 00:27:36.000]  我只講這樣一句話,不多做解釋了
[00:27:36.000 --> 00:27:40.000]  要想了解,回去問你的牧師
[00:27:40.000 --> 00:27:42.000]  神環境旨意是什麼?
[00:27:42.000 --> 00:27:43.000]  神的環境旨意是什麼?
[00:27:43.000 --> 00:27:44.000]  這個你要問你的牧師
[00:27:44.000 --> 00:27:45.000]  去問牧師
[00:27:45.000 --> 00:27:48.000]  你的牧師都解決不了,回去讀神學
[00:27:48.000 --> 00:27:51.000]  牧師不能解決,叫他回去讀神學
[00:27:51.000 --> 00:27:53.000]  真的,神是環境旨意容許的
[00:27:53.000 --> 00:27:55.000]  因為根本耶和華
[00:27:55.000 --> 00:27:59.000]  在《出海及記》十五章摩西指著耶和華的名字
[00:27:59.000 --> 00:28:00.000]  祂就是戰士
[00:28:00.000 --> 00:28:02.000]  He is a warrior
[00:28:02.000 --> 00:28:07.000]  但《出海及記》摩西也指名神耶和華是一個戰士
[00:28:07.000 --> 00:28:10.000]  這個正是很多人不接受舊約聖經的原因
[00:28:10.000 --> 00:28:12.000]  這是很多人不能接受教約的原因
[00:28:12.000 --> 00:28:14.000]  為什麼很多牧師存在不敢講舊約
[00:28:14.000 --> 00:28:18.000]  因為舊約真的充滿了這些張力的描述
[00:28:18.000 --> 00:28:21.000]  說神是一位戰士,要促起戰爭
[00:28:21.000 --> 00:28:24.000]  我們這些和平抗爭思想的人
[00:28:24.000 --> 00:28:28.000]  衝突,這是舊約新約的一種張力
[00:28:28.000 --> 00:28:30.000]  這是舊約裡一個明顯的張力
[00:28:30.000 --> 00:28:32.000]  如果神是戰士,會發動戰爭的話
[00:28:32.000 --> 00:28:35.000]  那我們這些和平主義者怎樣看這種張力
[00:28:35.000 --> 00:28:38.000]  所以在神學院裡面我們一定開兩科
[00:28:38.000 --> 00:28:40.000]  一科舊約神學,一科新約神學
[00:28:40.000 --> 00:28:42.000]  然後開另一科聖經神學
[00:28:42.000 --> 00:28:47.000]  就是調和兩者之間的一些不同的描述
[00:28:47.000 --> 00:28:50.000]  所以神學院必然有舊約神學,也有新約神學
[00:28:50.000 --> 00:28:52.000]  當中又要多加一門的聖經神學
[00:28:52.000 --> 00:28:55.000]  來調和兩約之間的一些不同的描述
[00:28:55.000 --> 00:28:59.000]  耶和華允許的戰爭被稱為所謂公義的戰爭
[00:28:59.000 --> 00:29:02.000]  耶和華所允許的戰爭被稱公義的戰爭
[00:29:02.000 --> 00:29:05.000]  公義之戰就是剷除不公義的情況
[00:29:05.000 --> 00:29:07.000]  公義的戰爭為了剷除不公義的情況
[00:29:07.000 --> 00:29:08.000]  帶來和平
[00:29:08.000 --> 00:29:09.000]  帶來和平
[00:29:09.000 --> 00:29:13.000]  不過正如聖人奧古斯丁大神學家怎樣說
[00:29:13.000 --> 00:29:16.000]  但大神學家奧古斯丁怎樣說
[00:29:16.000 --> 00:29:18.000]  沒有戰爭是完全公義的
[00:29:18.000 --> 00:29:20.000]  沒有戰爭是完全公義的
[00:29:20.000 --> 00:29:23.000]  沒有戰爭是完全公義的
[00:29:23.000 --> 00:29:24.000]  沒有戰爭是完全公義的
[00:29:24.000 --> 00:29:30.000]  日本在二戰到現在那些問題都拖到現在了
[00:29:30.000 --> 00:29:33.000]  七十年後都解決不了這些問題
[00:29:33.000 --> 00:29:36.000]  日本在二戰當中的問題拖延到現在
[00:29:36.000 --> 00:29:38.000]  七十年來都還沒有完全解決
[00:29:38.000 --> 00:29:40.000]  這套歷史告訴我們什麼事呢
[00:29:40.000 --> 00:29:42.000]  歷史告訴我們什麼,證明什麼
[00:29:42.000 --> 00:29:45.000]  就是地上的君王政府政權所立的盟約
[00:29:45.000 --> 00:29:47.000]  但是不能夠消除戰爭的
[00:29:47.000 --> 00:29:48.000]  但是不能夠消除戰爭的
[00:29:48.000 --> 00:29:52.000]  地上君王所立的盟約條款不能夠解除戰爭
[00:29:52.000 --> 00:29:55.000]  不能夠達到真正的和平的
[00:29:55.000 --> 00:29:57.000]  不能達到真正的和平的
[00:29:57.000 --> 00:30:02.000]  正因為這樣,耶穌才教導我們怨神的國度降臨
[00:30:02.000 --> 00:30:05.000]  正因這樣,耶穌才教導怨神的國度降臨
[00:30:05.000 --> 00:30:10.000]  不要對地上的所有制度或者不切實際的一些幻想
[00:30:10.000 --> 00:30:13.000]  不要對地上的制度或者不切實際的一些幻想
[00:30:13.000 --> 00:30:16.000]  我知道有不同的見證思想的人
[00:30:16.000 --> 00:30:19.000]  但是你不要以為某種制度推行出來
[00:30:19.000 --> 00:30:22.000]  或者通過了就解決香港的問題
[00:30:22.000 --> 00:30:24.000]  解決世界問題,沒有可能的
[00:30:24.000 --> 00:30:26.000]  不要以為有一種制度通過了之後
[00:30:26.000 --> 00:30:28.000]  能夠解決所有香港的問題
[00:30:28.000 --> 00:30:31.000]  或者世界所有的問題,完全不可能
[00:30:31.000 --> 00:30:33.000]  你留意歷史的主是怎麼樣的
[00:30:33.000 --> 00:30:35.000]  留意我們歷史的主宰
[00:30:35.000 --> 00:30:38.000]  在歷史的洪流當中,上主是怎麼計劃的
[00:30:38.000 --> 00:30:40.000]  在洪流當中,上主怎樣計劃
[00:30:40.000 --> 00:30:42.000]  過去歷史裡面,巴比倫沒有了
[00:30:42.000 --> 00:30:44.000]  過去歷史,巴比倫沒有了
[00:30:44.000 --> 00:30:50.000]  後來波斯這位大幫助了以色列離開的都沒有了
[00:30:50.000 --> 00:30:52.000]  波斯國雖然幫助過以色列
[00:30:52.000 --> 00:30:55.000]  後來再接觸的希臘和羅馬帝國都沒有了
[00:30:55.000 --> 00:30:57.000]  後來希臘羅馬帝國沒了
[00:30:57.000 --> 00:30:59.000]  中國的朝代都強了
[00:30:59.000 --> 00:31:03.000]  我們看到很多古代的恭維片
[00:31:03.000 --> 00:31:06.000]  但是所有這些歷代君王都過去了
[00:31:06.000 --> 00:31:09.000]  中國也出現了很多強大的朝代
[00:31:09.000 --> 00:31:11.000]  像我們看電視劇的那些內容
[00:31:11.000 --> 00:31:12.000]  但都已成過去
[00:31:12.000 --> 00:31:17.000]  中國的歷史裡面,見到多次的運動想壓迫教會
[00:31:17.000 --> 00:31:21.000]  但是中國信主的人是節節上升的
[00:31:21.000 --> 00:31:24.000]  在中國歷史當中,多次出現不同的運動要壓迫教會
[00:31:24.000 --> 00:31:27.000]  但中國信主的人數卻是節節上升
[00:31:27.000 --> 00:31:32.000]  反而所謂主張民主的那些國家,英國,美國
[00:31:32.000 --> 00:31:35.000]  文化一直墮落下去
[00:31:35.000 --> 00:31:40.000]  反而主張民主的像英國,美國他們的文化一步一步的墮落下去
[00:31:40.000 --> 00:31:45.000]  我去英國的教會,一個這麼大的堂所
[00:31:45.000 --> 00:31:50.000]  只有兩三行的老人家坐在那裡,我覺得是朗來朗去
[00:31:50.000 --> 00:31:53.000]  我到英國一些教會像這樣的大禮堂
[00:31:53.000 --> 00:31:56.000]  只有幾行老人家坐在那裡,像坐船一樣
[00:31:56.000 --> 00:32:00.000]  這些叫做民主國家,但都是墮落的
[00:32:00.000 --> 00:32:02.000]  這些所謂的民主國家其實都是墮落了
[00:32:02.000 --> 00:32:04.000]  他們離開了神,離開了真神
[00:32:04.000 --> 00:32:07.000]  你看英國,美國已經離開了神的標準
[00:32:07.000 --> 00:32:09.000]  英國,美國離開了神的標準
[00:32:09.000 --> 00:32:11.000]  以前是In God We Trust的
[00:32:11.000 --> 00:32:15.000]  但現在我們不相信神,因為我們相信人的人權
[00:32:15.000 --> 00:32:17.000]  人權大於上帝的主權
[00:32:17.000 --> 00:32:19.000]  以前說相信神的,但現在不信神了
[00:32:19.000 --> 00:32:21.000]  相信人權比主權更大
[00:32:21.000 --> 00:32:25.000]  所以整個世界都是被人的思想拖住了
[00:32:25.000 --> 00:32:28.000]  所以現在整個世界被人的思想所拖拉了
[00:32:28.000 --> 00:32:30.000]  不覺得相信聖經來統治我們
[00:32:30.000 --> 00:32:35.000]  覺得聖經是舊時的東西,不可以再統治現在我們的人了
[00:32:35.000 --> 00:32:38.000]  不再相信聖經就是人生的權威
[00:32:38.000 --> 00:32:41.000]  所以相信現在我們要用自己的思想來統治自己
[00:32:41.000 --> 00:32:45.000]  不過你要記得,這一切神都會審判的
[00:32:45.000 --> 00:32:47.000]  記住這一切神都要審判
[00:32:47.000 --> 00:32:51.000]  因為祂的名字叫耶和華我的義
[00:32:51.000 --> 00:32:54.000]  因為祂的名字叫耶和華我的義
[00:32:54.000 --> 00:32:56.000]  而保羅在羅馬書十二章十九字
[00:32:56.000 --> 00:32:59.000]  申冤在我,我必報應
[00:32:59.000 --> 00:33:01.000]  羅馬書十二章十九節
[00:33:01.000 --> 00:33:03.000]  申冤在我,我必報應
[00:33:03.000 --> 00:33:09.000]  你會見到很多真正帶領改變歷史的一些運動
[00:33:09.000 --> 00:33:13.000]  譬如說這個Bilbo Force英國的
[00:33:13.000 --> 00:33:17.000]  甚至這個馬丁路德金和孟德拉這些人
[00:33:17.000 --> 00:33:20.000]  都是相信聖經後來改變了
[00:33:20.000 --> 00:33:24.000]  革新了某些政府抓得很緊的政策
[00:33:24.000 --> 00:33:27.000]  但是有一個新的運動出現
[00:33:27.000 --> 00:33:30.000]  我們看到很多真正改變了歷史這個走向的人
[00:33:30.000 --> 00:33:33.000]  像英國的威伯福斯,美國的馬丁路德金
[00:33:33.000 --> 00:33:35.000]  還有南非的孟德拉
[00:33:35.000 --> 00:33:37.000]  他們其實對聖經都是有一定的認識的
[00:33:37.000 --> 00:33:41.000]  他們所做的事情就帶來人類歷史的種種向前的改變
[00:33:41.000 --> 00:33:44.000]  真的,歷史很多奇妙的轉折
[00:33:44.000 --> 00:33:46.000]  世人看不透,你我看不透
[00:33:46.000 --> 00:33:48.000]  歷史的轉折當中很多事情
[00:33:48.000 --> 00:33:50.000]  世人看不透,你我看不透
[00:33:50.000 --> 00:33:53.000]  神的作為真的超越我們的想像之外
[00:33:53.000 --> 00:33:55.000]  神的作為超乎了我們想像
[00:33:55.000 --> 00:34:00.000]  神可能想對我們說,你不要以為我不存在
[00:34:00.000 --> 00:34:03.000]  神要告訴我們,你們不要以為我不存在
[00:34:03.000 --> 00:34:07.000]  不過我全年在歷史的盡情,默默地在這裡工作
[00:34:07.000 --> 00:34:10.000]  我在歷史進程當中默默地耕耘
[00:34:10.000 --> 00:34:18.000]  只不過我不在你所追求的那種安逸、富貴、榮譽、幸福之中來向你說話
[00:34:18.000 --> 00:34:23.000]  只不過我不在你們所追求的安逸、富貴、榮譽、幸福當中跟你們講話
[00:34:23.000 --> 00:34:28.000]  我都不想用神蹟這種作為讓你認識我
[00:34:28.000 --> 00:34:30.000]  我也不希望透過神蹟讓你們來認識我
[00:34:30.000 --> 00:34:32.000]  今天基督教的危險就是
[00:34:32.000 --> 00:34:37.000]  很多弟兄姊妹甚至某些教會的極端就走向只尋求神蹟
[00:34:37.000 --> 00:34:42.000]  其實今天教會的一個危險就是大家只是走向要追求神蹟
[00:34:42.000 --> 00:34:46.000]  其實神蹟其實在神的主權裡面,它可以容許發生
[00:34:46.000 --> 00:34:49.000]  但是有時候祈禱之後,要死就是要死
[00:34:49.000 --> 00:34:54.000]  神蹟其實在神的主權當中,它要做的時候就做
[00:34:54.000 --> 00:34:57.000]  但它不要這樣做的時候,要死你就要死
[00:34:57.000 --> 00:35:05.000]  所以你如果只是看神蹟來看神的存在,那就太過薄弱了
[00:35:05.000 --> 00:35:09.000]  如果你單單從神蹟來看神的存在,這樣的看法太過薄弱
[00:35:09.000 --> 00:35:12.000]  因為我們的信仰很多時候很微小的
[00:35:12.000 --> 00:35:17.000]  只是看靈與不靈來決定我對這位神的信靠
[00:35:17.000 --> 00:35:21.000]  我們的信仰太微小了,只是看神是否靈驗我們才決定
[00:35:21.000 --> 00:35:25.000]  其實神在歷史裡面佈局著,在做著,不過我們不明白
[00:35:25.000 --> 00:35:29.000]  神在歷史當中佈局著,工作著,我們不明白而已
[00:35:29.000 --> 00:35:34.000]  所以弟兄姊妹,我要你認定一件事
[00:35:34.000 --> 00:35:38.000]  世事真是很難料的
[00:35:38.000 --> 00:35:42.000]  命圖很多的意外感覺
[00:35:42.000 --> 00:35:45.000]  人的敗壞也在這一切裡面表露無遺
[00:35:45.000 --> 00:35:48.000]  人的敗壞也在這一切裡面表露無遺
[00:35:48.000 --> 00:35:51.000]  我們也會在一個苦難連綿的世界裡
[00:35:51.000 --> 00:35:53.000]  我們確實活在一個苦難連綿的世界
[00:35:53.000 --> 00:35:58.000]  很多事情都不是靠人的政策,人的決定去解決問題
[00:35:58.000 --> 00:36:00.000]  很多事情人根本解決不了
[00:36:00.000 --> 00:36:03.000]  我們今天教會最大的危機
[00:36:03.000 --> 00:36:06.000]  正如剛剛萊特穆斯上一堂所說
[00:36:06.000 --> 00:36:11.000]  我們是陷在被巴比倫被擄這種光景裡面
[00:36:11.000 --> 00:36:16.000]  教會最大的危機就像萊特穆斯今早所說的
[00:36:16.000 --> 00:36:21.000]  就是陷入了被巴比倫所俘虜的,被世界擄走的這種情況
[00:36:21.000 --> 00:36:25.000]  因為我們太過靠賴人的專業知識的判斷
[00:36:25.000 --> 00:36:28.000]  世界上某些理論家他們的講法
[00:36:28.000 --> 00:36:32.000]  經濟家他們的分析來決定我們自己的運作
[00:36:32.000 --> 00:36:38.000]  過於靠賴世上的政治家,經濟家,學者他們的分析來控制了我們思想運作
[00:36:38.000 --> 00:36:44.000]  而我們沒有接收到神,他用他自己的方法去介入
[00:36:44.000 --> 00:36:48.000]  所以教會永遠都是以祈禱來解決問題
[00:36:48.000 --> 00:36:50.000]  不是用策劃策略
[00:36:50.000 --> 00:36:53.000]  有用,我不是說完全沒有用
[00:36:53.000 --> 00:37:00.000]  不過在這一切之上,只有信服在神的最高主權的旨意當中
[00:37:00.000 --> 00:37:02.000]  教會必須接受神的介入
[00:37:02.000 --> 00:37:05.000]  我們的唯一方法就是來禱告,尋求神
[00:37:05.000 --> 00:37:09.000]  而不是靠人的策劃,謀略來決定事情
[00:37:09.000 --> 00:37:14.000]  這次蔡醫生說我們再來一次改革是什麼意思?
[00:37:14.000 --> 00:37:19.000]  再一次,蔡醫生提醒我們,我們都要再來一次重新的改革
[00:37:19.000 --> 00:37:21.000]  我們三位講員都要指出一件事
[00:37:21.000 --> 00:37:26.000]  一定要接受上帝是一位沒有主權旨意的上帝
[00:37:26.000 --> 00:37:28.000]  The Sovereign Will of God
[00:37:28.000 --> 00:37:33.000]  三位講人再三地強調我們要接受一位滿有主權旨意的上帝
[00:37:33.000 --> 00:37:36.000]  你理解也好,不理解也好,都要這樣承認,這樣信仰
[00:37:36.000 --> 00:37:40.000]  你明白,不明白,都要這樣承認,這樣接受這個信仰
[00:37:40.000 --> 00:37:43.000]  因為神會介入在這個混沌的世界裏面
[00:37:43.000 --> 00:37:45.000]  因為神要介入混沌的世界
[00:37:45.000 --> 00:37:49.000]  時間不知道什麼時候解決這些問題
[00:37:49.000 --> 00:37:52.000]  我們不知道在什麼時間可以解決問題
[00:37:52.000 --> 00:37:54.000]  可能我們在這一世裏面
[00:37:54.000 --> 00:37:59.000]  我們香港生存這一代都看不到那些問題的解決
[00:37:59.000 --> 00:38:02.000]  可能這一輩子我們生存的日子也看不到香港問題的解決
[00:38:02.000 --> 00:38:08.000]  因為我們時間有限,我們存在世上,多幾十年就過去了
[00:38:08.000 --> 00:38:11.000]  我們的時間都是有限的,再過幾十年我們都成為過去
[00:38:11.000 --> 00:38:17.000]  我都會躺在某個墳墓裏面的一個小小的一個洞裏面
[00:38:17.000 --> 00:38:20.000]  我很快也會躺在一個小小的墳墓,一個盒子裏頭
