
[00:00:00.000 --> 00:00:04.500]  我好開心返返嚟屋企度
[00:19:04.340 --> 00:19:06.340]  願耶和華待你們
[00:19:06.340 --> 00:19:08.340]  將你們待已故的人和我一樣
[00:19:08.340 --> 00:19:12.340]  願耶和華使你各在自己新的丈夫家中得歸宿
[00:19:12.340 --> 00:19:15.340]  You can't really fault Naomi, can you?
[00:19:15.340 --> 00:19:17.340]  I mean, she's wanting to go back home
[00:19:17.340 --> 00:19:19.340]  where she has family members
[00:19:19.340 --> 00:19:21.340]  and where she's familiar
[00:19:21.340 --> 00:19:23.340]  所以怪責蘭娥米
[00:19:23.340 --> 00:19:25.340]  想回她的家鄉祖國
[00:19:25.340 --> 00:19:28.340]  因為她想離開她的親戚朋友近一點
[00:19:28.340 --> 00:19:31.340]  Maybe some of you have experienced
[00:19:31.340 --> 00:19:34.340]  the loss of a spouse
[00:19:34.340 --> 00:19:36.340]  或者你們中間有些人
[00:19:36.340 --> 00:19:39.340]  可能已經經歷過失去了配偶
[00:19:39.340 --> 00:19:41.340]  It's not easy living alone
[00:19:41.340 --> 00:19:44.340]  一個人生活是不簡單的
[00:19:44.340 --> 00:19:47.340]  But she encouraged her daughter-in-laws
[00:19:47.340 --> 00:19:50.340]  to stay with her own people
[00:19:50.340 --> 00:19:53.340]  and to find a husband to provide for their needs
[00:19:53.340 --> 00:19:55.340]  但是她鼓勵自己兩個媳婦
[00:19:55.340 --> 00:19:57.340]  回到自己的民族那裡
[00:19:57.340 --> 00:20:00.340]  去找到一個新的丈夫來滿足他們的需求
[00:20:00.340 --> 00:20:02.340]  And then we see in verse 14 and 15
[00:20:02.340 --> 00:20:05.340]  at this they wept aloud
[00:20:05.340 --> 00:20:09.340]  and Orpah kissed her mother-in-law goodbye
[00:20:09.340 --> 00:20:12.340]  But Ruth clung to her
[00:20:12.340 --> 00:20:14.340]  Look, said Naomi
[00:20:14.340 --> 00:20:18.340]  Your sister-in-law, she's going back to her people
[00:20:18.340 --> 00:20:21.340]  to her gods, go back with her
[00:20:21.340 --> 00:20:23.340]  在第十四、第十五節
[00:20:23.340 --> 00:20:25.340]  娥米吻別了兩個媳婦
[00:20:25.340 --> 00:20:27.340]  然後開始回家的旅程
[00:20:27.340 --> 00:20:29.340]  經過一場勸告
[00:20:29.340 --> 00:20:31.340]  娥爾巴已經轉身回去了
[00:20:31.340 --> 00:20:36.340]  但是路德就抓住他的婆婆
[00:20:36.340 --> 00:20:38.340]  他緊緊抓住娥米
[00:20:38.340 --> 00:20:39.340]  沒有轉身
[00:20:39.340 --> 00:20:40.340]  娥米就跟他說
[00:20:40.340 --> 00:20:42.340]  你嫂嫂要已經回到她的人民
[00:20:42.340 --> 00:20:43.340]  和她的神明身邊
[00:20:43.340 --> 00:20:45.340]  跟她回去吧
[00:20:45.340 --> 00:20:48.340]  After some persuasion Orpah turned back
[00:20:48.340 --> 00:20:51.340]  but not Ruth
[00:20:51.340 --> 00:20:53.340]  Because Ruth had faith
[00:20:53.340 --> 00:20:58.340]  She had faith in the midst of her difficulty
[00:20:58.340 --> 00:21:00.340]  to be a risk taker
[00:21:00.340 --> 00:21:02.340]  娥米勸了她的媳婦
[00:21:02.340 --> 00:21:05.340]  然後娥爾巴已經決定轉身回家鄉
[00:21:05.340 --> 00:21:07.340]  但是路德還是留下
[00:21:07.340 --> 00:21:09.340]  因為他想做一個冒險的
[00:21:09.340 --> 00:21:12.340]  Naomi said, your sister-in-law is going
[00:21:12.340 --> 00:21:15.340]  你嫂嫂已經離開了
[00:21:15.340 --> 00:21:17.340]  Go with her, go to your own people
[00:21:17.340 --> 00:21:19.340]  and go back to your own gods
[00:21:19.340 --> 00:21:20.340]  你跟著她走
[00:21:20.340 --> 00:21:22.340]  回去你自己的人民當中
[00:21:22.340 --> 00:21:25.340]  回去你們的神那裡吧
[00:21:25.340 --> 00:21:29.340]  And then the classic verse in chapter 16
[00:21:29.340 --> 00:21:31.340]  She confesses her love
[00:21:31.340 --> 00:21:32.340]  and her commitment
[00:21:32.340 --> 00:21:34.340]  and her faith to Naomi
[00:21:34.340 --> 00:21:36.340]  and to her God
[00:21:36.340 --> 00:21:38.340]  在經典的十六節之中
[00:21:38.340 --> 00:21:41.340]  路德是將他對於他婆婆的愛
[00:21:41.340 --> 00:21:46.340]  以及對於他婆婆的神那種忠心
[00:21:46.340 --> 00:21:49.340]  She says, don't urge me to leave you
[00:21:49.340 --> 00:21:51.340]  她說,不要勸我離開你
[00:21:51.340 --> 00:21:52.340]  Or to turn back from you
[00:21:52.340 --> 00:21:54.340]  Where you go, I will go
[00:21:54.340 --> 00:21:56.340]  And where you stay, I will stay
[00:21:56.340 --> 00:21:59.340]  Your people will be my people
[00:21:59.340 --> 00:22:03.340]  And your God will be my God
[00:22:03.340 --> 00:22:05.340]  路德說,不要勸我離開你
[00:22:05.340 --> 00:22:07.340]  轉去不跟隨你
[00:22:07.340 --> 00:22:09.340]  你往哪裏去,我又往哪裏去
[00:22:09.340 --> 00:22:11.340]  你在哪裏住,我又在哪裏住
[00:22:11.340 --> 00:22:13.340]  你的百姓就是我的百姓
[00:22:13.340 --> 00:22:15.340]  你的神就是我的神
[00:22:15.340 --> 00:22:35.340]  在路德這個故事當中
[00:22:35.340 --> 00:22:36.340]  我們可以觀察到
[00:22:36.340 --> 00:22:37.340]  儘管我們的處境
[00:22:37.340 --> 00:22:39.340]  儘管我們的感受
[00:22:39.340 --> 00:22:41.340]  如何我們可以從痛苦中
[00:22:41.340 --> 00:22:43.340]  轉向信心的使命
[00:22:43.340 --> 00:22:48.340]  那種信心是怎樣的呢
[00:22:48.340 --> 00:22:56.340]  第一,導致使命的信心
[00:22:56.340 --> 00:22:57.340]  就是一種選擇
[00:22:57.340 --> 00:23:01.340]  你會不會說
[00:23:01.340 --> 00:23:03.340]  帕斯特埃里亞,這個太簡單了
[00:23:06.340 --> 00:23:07.340]  信心就是選擇
[00:23:07.340 --> 00:23:10.340]  它不是一種感覺
[00:23:10.340 --> 00:23:14.340]  信心是一種選擇
[00:23:14.340 --> 00:23:16.340]  而不是一種感覺
[00:23:16.340 --> 00:23:18.340]  以致導致我們有使命的選擇
[00:23:18.340 --> 00:23:28.340]  路德作出了一個選擇
[00:23:28.340 --> 00:23:32.340]  她會跟隨她以前
[00:23:32.340 --> 00:23:34.340]  從未見過的怪物
[00:23:36.340 --> 00:23:38.340]  我可以想像路德一定是
[00:23:38.340 --> 00:23:40.340]  在南娥米的生命中
[00:23:40.340 --> 00:23:42.340]  看到一些東西
[00:23:42.340 --> 00:23:48.340]  有些是在摩訶婦女身上
[00:23:48.340 --> 00:23:50.340]  看不到的東西
[00:23:50.340 --> 00:23:58.340]  南娥米的信心
[00:23:58.340 --> 00:24:00.340]  在她的神之中
[00:24:00.340 --> 00:24:02.340]  是不同於人們的信心
[00:24:02.340 --> 00:24:04.340]  在摩訶婦女之中
[00:24:04.340 --> 00:24:06.340]  南娥米對上帝的信心
[00:24:06.340 --> 00:24:08.340]  和摩訶那種
[00:24:08.340 --> 00:24:10.340]  異議教的神明
[00:24:10.340 --> 00:24:12.340]  是不一樣的
[00:24:12.340 --> 00:24:26.340]  不是一些有時去教會
[00:24:26.340 --> 00:24:28.340]  有時去聖誕節
[00:24:28.340 --> 00:24:30.340]  去崇拜的信心
[00:24:30.340 --> 00:24:32.340]  而是每一天
[00:24:32.340 --> 00:24:34.340]  信心對在她的神
[00:24:34.340 --> 00:24:40.340]  也是信心影響她的選擇
[00:24:40.340 --> 00:24:44.340]  也是影響她的價值觀
[00:24:44.340 --> 00:24:50.340]  就是信心的行動
[00:25:02.340 --> 00:25:04.340]  在信心中
[00:25:04.340 --> 00:25:06.340]  她相信上帝
[00:25:06.340 --> 00:25:08.340]  可以為她準備的東西
[00:25:08.340 --> 00:25:22.340]  重點就是
[00:25:22.340 --> 00:25:24.340]  非基督徒
[00:25:24.340 --> 00:25:26.340]  時時在關注我們
[00:25:26.340 --> 00:25:28.340]  非基督徒
[00:25:28.340 --> 00:25:30.340]  時時在關注我們
[00:25:32.340 --> 00:25:34.340]  就像路德
[00:25:34.340 --> 00:25:36.340]  看到南娥米的信心
[00:25:36.340 --> 00:25:38.340]  就像路德看到南娥米的信心
[00:25:38.340 --> 00:25:44.340]  你的朋友
[00:25:44.340 --> 00:25:46.340]  你的家人
[00:25:46.340 --> 00:25:48.340]  他們都在關注你
[00:25:48.340 --> 00:25:54.340]  我發現
[00:25:54.340 --> 00:25:56.340]  他們在關注你
[00:25:56.340 --> 00:25:58.340]  不是當事情發展得好
[00:25:58.340 --> 00:26:00.340]  而是當事情失敗
[00:26:02.340 --> 00:26:04.340]  他們特別關注我們的時候
[00:26:04.340 --> 00:26:06.340]  不是因為我們生命順境的時候
[00:26:06.340 --> 00:26:08.340]  是特別在我們生命逆境的時候
[00:26:08.340 --> 00:26:12.340]  他們在關注你
[00:26:12.340 --> 00:26:14.340]  當你在這裡受苦的時候
[00:26:14.340 --> 00:26:18.340]  他們看到你失業的時候
[00:26:18.340 --> 00:26:22.340]  他們看到你在上課的時候
[00:26:22.340 --> 00:26:24.340]  失敗的
[00:26:24.340 --> 00:26:28.340]  他們想看看
[00:26:28.340 --> 00:26:30.340]  作為基督徒是代表什麼呢
[00:26:32.340 --> 00:26:34.340]  我們經歷的考驗
[00:26:34.340 --> 00:26:36.340]  都成為我們的証證
[00:26:36.340 --> 00:26:44.340]  大家都聽過我講過這個例子
[00:26:44.340 --> 00:26:46.340]  就是我們的信心
[00:26:46.340 --> 00:26:48.340]  好像牙膏一樣
[00:26:48.340 --> 00:26:52.340]  當我們一擠的時候
[00:26:52.340 --> 00:26:54.340]  裡面有的東西就會走出來
[00:26:54.340 --> 00:26:58.340]  給人們看到
[00:27:00.340 --> 00:27:02.340]  他們在觀察著我們
[00:27:02.340 --> 00:27:04.340]  如何反應
[00:27:04.340 --> 00:27:08.340]  但在痛苦的時候
[00:27:08.340 --> 00:27:10.340]  信心是一種選擇
[00:27:10.340 --> 00:27:14.340]  你選擇
[00:27:14.340 --> 00:27:16.340]  相信選擇神的話語
[00:27:16.340 --> 00:27:20.340]  信心不是一個感覺
[00:27:20.340 --> 00:27:24.340]  或者你說
[00:27:24.340 --> 00:27:26.340]  我今天不想去教會
[00:27:28.340 --> 00:27:30.340]  我今天不想上班
[00:27:30.340 --> 00:27:34.340]  他不給我足夠的工資
[00:27:34.340 --> 00:27:36.340]  我為什麼這麼早要去呢
[00:27:36.340 --> 00:27:40.340]  我不想上課
[00:27:40.340 --> 00:27:44.340]  但作為一個成熟的人
[00:27:44.340 --> 00:27:46.340]  就會去
[00:27:46.340 --> 00:27:50.340]  信心是一個選擇
[00:27:50.340 --> 00:27:56.340]  尼奧米選擇信心
[00:27:56.340 --> 00:27:58.340]  尼奧米選擇信心
[00:27:58.340 --> 00:28:00.340]  選擇回到她的家鄉
[00:28:00.340 --> 00:28:06.340]  但路德
[00:28:06.340 --> 00:28:08.340]  選擇信心
[00:28:08.340 --> 00:28:10.340]  選擇回到一個陌生的國家
[00:28:10.340 --> 00:28:16.340]  她不知道當地的文化
[00:28:16.340 --> 00:28:18.340]  她不知道當地的語言
[00:28:18.340 --> 00:28:20.340]  她不知道當地的文化
[00:28:20.340 --> 00:28:22.340]  她不知道當地的語言
[00:28:22.340 --> 00:28:24.340]  她不知道當地的文化
[00:28:24.340 --> 00:28:26.340]  或者她不懂得當地的語言
[00:28:26.340 --> 00:28:28.340]  我不是很清楚
[00:28:28.340 --> 00:28:30.340]  但她選擇這個冒險
[00:28:30.340 --> 00:28:34.340]  或者和大家
[00:28:34.340 --> 00:28:36.340]  在座比較年長的頂子妹們
[00:28:36.340 --> 00:28:42.340]  或者你年輕的人
[00:28:42.340 --> 00:28:44.340]  作為父母
[00:28:44.340 --> 00:28:48.340]  就好像我們的父母
[00:28:48.340 --> 00:28:50.340]  或者祖父母
[00:28:50.340 --> 00:28:52.340]  他們選擇冒險
[00:28:52.340 --> 00:28:54.340]  而你們這個下一代
[00:28:54.340 --> 00:28:56.340]  而你們這個下一代
[00:28:56.340 --> 00:28:58.340]  而你們這個下一代
[00:28:58.340 --> 00:29:00.340]  你們正在收穫
[00:29:00.340 --> 00:29:02.340]  你們的祖父母
[00:29:02.340 --> 00:29:04.340]  或者你父母
[00:29:04.340 --> 00:29:06.340]  為你們所選擇正確的
[00:29:06.340 --> 00:29:08.340]  你們正在收穫
[00:29:08.340 --> 00:29:10.340]  你們的祖父母
[00:29:10.340 --> 00:29:12.340]  或者你父母
[00:29:12.340 --> 00:29:14.340]  為你們所選擇正確的
[00:29:14.340 --> 00:29:16.340]  你們知道嗎
[00:29:16.340 --> 00:29:18.340]  在苦難之中
[00:29:18.340 --> 00:29:20.340]  你們的信心的選擇
[00:29:20.340 --> 00:29:22.340]  也會影響你們下一代
[00:29:22.340 --> 00:29:24.340]  你們的再下一代
[00:29:24.340 --> 00:29:26.340]  你們正在創造信心的遺產
[00:29:26.340 --> 00:29:28.340]  你們正在創造信心的遺產
[00:29:28.340 --> 00:29:30.340]  所以信心是一個選擇
[00:29:30.340 --> 00:29:32.340]  所以信心是一個選擇
[00:29:32.340 --> 00:29:34.340]  我亦都在這個經文中看到
[00:29:34.340 --> 00:29:36.340]  信心亦都是一個承諾
[00:29:36.340 --> 00:29:38.340]  信心亦都是一個承諾
[00:29:38.340 --> 00:29:40.340]  Ruth not only made a choice
[00:29:40.340 --> 00:29:42.340]  Ruth not only made a choice
[00:29:42.340 --> 00:29:44.340]  to move with her mother-in-law
[00:29:44.340 --> 00:29:46.340]  she also made a commitment
[00:29:46.340 --> 00:29:48.340]  to her and God
[00:29:48.340 --> 00:29:50.340]  Ruth not only made a choice
[00:29:50.340 --> 00:29:52.340]  to move with her mother-in-law
[00:29:52.340 --> 00:29:54.340]  she also made a commitment
[00:29:54.340 --> 00:29:56.340]  to her and God
[00:29:56.340 --> 00:29:58.340]  Ruth not only made a choice
[00:29:58.340 --> 00:30:00.340]  to move with her mother-in-law
[00:30:00.340 --> 00:30:02.340]  she also made a commitment
[00:30:02.340 --> 00:30:04.340]  to her and God
[00:30:04.340 --> 00:30:06.340]  Ruth not only made a choice
[00:30:06.340 --> 00:30:08.340]  to move with her mother-in-law
[00:30:08.340 --> 00:30:10.340]  she also made a commitment
[00:30:10.340 --> 00:30:12.340]  to her and God
[00:30:12.340 --> 00:30:14.340]  Ruth not only made a choice
[00:30:14.340 --> 00:30:16.340]  to move with her mother-in-law
[00:30:16.340 --> 00:30:18.340]  she also made a commitment
[00:30:18.340 --> 00:30:20.340]  to her and God
[00:30:20.340 --> 00:30:22.340]  Ruth not only made a choice
[00:30:22.340 --> 00:30:24.340]  to move with her mother-in-law
[00:30:24.340 --> 00:30:26.340]  she also made a commitment
[00:30:26.340 --> 00:30:28.340]  to her and God
[00:30:28.340 --> 00:30:30.340]  Ruth not only made a choice
[00:30:30.340 --> 00:30:32.340]  to move with her mother-in-law
[00:30:32.340 --> 00:30:34.340]  she also made a commitment
[00:30:34.340 --> 00:30:36.340]  to her and God
[00:30:36.340 --> 00:30:38.340]  Ruth not only made a choice
[00:30:38.340 --> 00:30:40.340]  to move with her mother-in-law
[00:30:40.340 --> 00:30:42.340]  she also made a commitment
[00:30:42.340 --> 00:30:44.340]  to her and God
[00:30:44.340 --> 00:30:46.340]  Ruth not only made a choice
[00:30:46.340 --> 00:30:48.340]  to move with her mother-in-law
[00:30:48.340 --> 00:30:50.340]  she also made a commitment
[00:30:50.340 --> 00:30:52.340]  to her and God
[00:30:52.340 --> 00:30:54.340]  Ruth not only made a choice
[00:30:54.340 --> 00:30:56.340]  to move with her mother-in-law
[00:30:56.340 --> 00:30:58.340]  she also made a commitment
[00:30:58.340 --> 00:31:00.340]  to her and God
[00:31:00.340 --> 00:31:02.340]  Ruth not only made a choice
[00:31:02.340 --> 00:31:04.340]  to move with her mother-in-law
[00:31:04.340 --> 00:31:06.340]  she also made a commitment
[00:31:06.340 --> 00:31:08.340]  to her and God
[00:31:08.340 --> 00:31:10.340]  Ruth not only made a choice
[00:31:10.340 --> 00:31:12.340]  to move with her mother-in-law
[00:31:12.340 --> 00:31:14.340]  she also made a commitment
[00:31:14.340 --> 00:31:16.340]  to her and God
[00:31:16.340 --> 00:31:18.340]  Ruth not only made a choice
[00:31:18.340 --> 00:31:20.340]  to move with her mother-in-law
[00:31:20.340 --> 00:31:22.340]  she also made a commitment
[00:31:22.340 --> 00:31:24.340]  to her and God
[00:31:24.340 --> 00:31:26.340]  Ruth not only made a choice
[00:31:26.340 --> 00:31:28.340]  to move with her mother-in-law
[00:31:28.340 --> 00:31:30.340]  she also made a commitment
[00:31:30.340 --> 00:31:32.340]  to her and God
[00:31:32.340 --> 00:31:34.340]  Ruth not only made a choice
[00:31:34.340 --> 00:31:36.340]  to move with her mother-in-law
[00:31:36.340 --> 00:31:38.340]  she also made a commitment
[00:31:38.340 --> 00:31:40.340]  to her and God
[00:31:40.340 --> 00:31:42.340]  Ruth not only made a choice
[00:31:42.340 --> 00:31:44.340]  to move with her mother-in-law
[00:31:44.340 --> 00:31:46.340]  she also made a commitment
[00:31:46.340 --> 00:31:48.340]  to her and God
[00:31:48.340 --> 00:31:50.340]  Ruth not only made a choice
[00:31:50.340 --> 00:31:52.340]  to move with her mother-in-law
[00:31:52.340 --> 00:31:54.340]  she also made a commitment
[00:31:54.340 --> 00:31:56.340]  to her and God
[00:31:56.340 --> 00:31:58.340]  Ruth not only made a choice
[00:31:58.340 --> 00:32:00.340]  to move with her mother-in-law
[00:32:00.340 --> 00:32:02.340]  she also made a commitment
[00:32:02.340 --> 00:32:04.340]  to her and God
[00:32:04.340 --> 00:32:06.340]  Ruth not only made a choice
[00:32:06.340 --> 00:32:08.340]  to move with her mother-in-law
[00:32:08.340 --> 00:32:10.340]  she also made a commitment
[00:32:10.340 --> 00:32:12.340]  to her and God
[00:32:12.340 --> 00:32:14.340]  Ruth not only made a choice
[00:32:14.340 --> 00:32:16.340]  to move with her mother-in-law
[00:32:16.340 --> 00:32:18.340]  she also made a commitment
[00:32:18.340 --> 00:32:20.340]  to her and God
[00:32:20.340 --> 00:32:22.340]  Ruth not only made a choice
[00:32:22.340 --> 00:32:24.340]  to move with her mother-in-law
[00:32:24.340 --> 00:32:26.340]  she also made a commitment
[00:32:26.340 --> 00:32:28.340]  to her and God
[00:32:28.340 --> 00:32:30.340]  Ruth not only made a choice
[00:32:30.340 --> 00:32:32.340]  to move with her mother-in-law
[00:32:32.340 --> 00:32:34.340]  she also made a commitment
[00:32:34.340 --> 00:32:36.340]  to her and God
[00:32:36.340 --> 00:32:38.340]  我和一對未婚夫妻
[00:32:38.340 --> 00:32:40.340]  只要去市政廳登記
[00:32:40.340 --> 00:32:42.340]  他們可以同居
[00:32:42.340 --> 00:32:44.340]  I guess it's a kind of trial run
[00:32:44.340 --> 00:32:46.340]  They just try it out first
[00:32:46.340 --> 00:32:48.340]  We call it shacking up
[00:32:48.340 --> 00:32:50.340]  when I was growing up
[00:32:50.340 --> 00:32:52.340]  We just shack up
[00:32:52.340 --> 00:32:54.340]  他們試婚
[00:32:54.340 --> 00:32:56.340]  其實在我們年代叫同居
[00:32:56.340 --> 00:32:58.340]  他們就可以享受市政廳的福利
[00:32:58.340 --> 00:33:00.340]  It's like test driving a car
[00:33:00.340 --> 00:33:02.340]  before you see if it's suitable for you
[00:33:02.340 --> 00:33:04.340]  Does it strike your fancy?
[00:33:04.340 --> 00:33:06.340]  好像試駕駛一輛車一樣
[00:33:06.340 --> 00:33:08.340]  看看適不適合你
[00:33:08.340 --> 00:33:10.340]  看看你喜不喜歡
[00:33:10.340 --> 00:33:12.340]  But my friend, I'm here to tell you
[00:33:12.340 --> 00:33:14.340]  shacking up is not a real relationship
[00:33:14.340 --> 00:33:16.340]  但朋友們,我告訴你
[00:33:16.340 --> 00:33:18.340]  同居不是代表真正的關係
[00:33:18.340 --> 00:33:20.340]  Why? 為什麼?
[00:33:20.340 --> 00:33:22.340]  Because there's no real commitment
[00:33:22.340 --> 00:33:24.340]  因為當中沒有真正的承諾
[00:33:24.340 --> 00:33:26.340]  But Pastor Eric, we really do love each other
[00:33:26.340 --> 00:33:28.340]  但你說Pastor Eric
[00:33:28.340 --> 00:33:30.340]  我們真的彼此相愛
[00:33:30.340 --> 00:33:32.340]  Do you really? 是嗎?
[00:33:32.340 --> 00:33:34.340]  So many times we have
[00:33:34.340 --> 00:33:36.340]  such an exclusively romantic
[00:33:36.340 --> 00:33:40.340]  or practical view of love
[00:33:40.340 --> 00:33:42.340]  I fell in love
[00:33:42.340 --> 00:33:44.340]  It's such a great feeling
[00:33:44.340 --> 00:33:46.340]  Pastor Eric
[00:33:46.340 --> 00:33:48.340]  很多時候我們對愛
[00:33:48.340 --> 00:33:50.340]  有一種很獨特的浪漫感覺
[00:33:50.340 --> 00:33:52.340]  我們會說Pastor Eric
[00:33:52.340 --> 00:33:54.340]  我墮入愛河
[00:33:54.340 --> 00:33:56.340]  那種感覺真的太好了
[00:33:56.340 --> 00:33:58.340]  But love is less about a feeling
[00:33:58.340 --> 00:34:00.340]  and more about a commitment
[00:34:00.340 --> 00:34:02.340]  但是愛是少一點的感覺
[00:34:02.340 --> 00:34:04.340]  而是多一點的承諾
[00:34:04.340 --> 00:34:08.340]  Regardless of feelings
[00:34:08.340 --> 00:34:10.340]  or practicalities
[00:34:10.340 --> 00:34:12.340]  regardless of financial feasibility
[00:34:12.340 --> 00:34:14.340]  whether for richer or poorer
[00:34:14.340 --> 00:34:16.340]  we're committed
[00:34:16.340 --> 00:34:18.340]  不考慮感情
[00:34:18.340 --> 00:34:20.340]  或者是考慮經濟可能性
[00:34:20.340 --> 00:34:22.340]  無論是貧窮或者富有
[00:34:22.340 --> 00:34:24.340]  我們都是有承諾的
[00:34:24.340 --> 00:34:26.340]  This is the kind of commitment
[00:34:26.340 --> 00:34:28.340]  that Ruth had for Naomi
[00:34:28.340 --> 00:34:30.340]  and her God
[00:34:30.340 --> 00:34:32.340]  and it didn't depend on how she felt
[00:34:32.340 --> 00:34:34.340]  in the moment
[00:34:34.340 --> 00:34:42.340]  Hebrew chapter 11 verse 1
[00:34:42.340 --> 00:34:44.340]  describes this kind of faith
[00:34:44.340 --> 00:34:50.340]  It says now faith is the assurance
[00:34:50.340 --> 00:34:52.340]  of things hoped for
[00:34:52.340 --> 00:34:54.340]  the convictions
[00:34:54.340 --> 00:34:56.340]  of things not seen
[00:34:58.340 --> 00:35:00.340]  是未見之時的確句
[00:35:00.340 --> 00:35:12.340]  我有一個舊的戲
[00:35:12.340 --> 00:35:14.340]  我想跟大家在這裡提一提
[00:35:14.340 --> 00:35:16.340]  就是《奪寶奇兵》這套戲
[00:35:16.340 --> 00:35:18.340]  如果你記得的話
[00:35:18.340 --> 00:35:20.340]  你都很老了
[00:35:20.340 --> 00:35:22.340]  對不起 我年紀大
[00:35:28.340 --> 00:35:30.340]  沒有道路
[00:35:30.340 --> 00:35:32.340]  你記不記得主角
[00:35:32.340 --> 00:35:34.340]  Indiana Jones
[00:35:34.340 --> 00:35:36.340]  他要隔開一個峽谷
[00:35:36.340 --> 00:35:38.340]  但是他看不到
[00:35:38.340 --> 00:35:40.340]  有任何可以渡過的方法
[00:35:40.340 --> 00:35:42.340]  他突然想起
[00:35:42.340 --> 00:35:44.340]  有一個看不見的路
[00:35:44.340 --> 00:35:46.340]  他閉上眼睛
[00:35:46.340 --> 00:35:48.340]  他就踏入開放空間
[00:35:48.340 --> 00:35:50.340]  他就閉上眼睛
[00:35:50.340 --> 00:35:52.340]  就將他
[00:35:52.340 --> 00:35:54.340]  踏出他的
[00:35:54.340 --> 00:35:56.340]  本空之中
[00:35:56.340 --> 00:35:58.340]  and then
[00:35:58.340 --> 00:36:00.340]  and only then
[00:36:00.340 --> 00:36:02.340]  does the path appear
[00:36:02.340 --> 00:36:06.340]  the step of faith
[00:36:06.340 --> 00:36:08.340]  comes before
[00:36:08.340 --> 00:36:10.340]  the path appears
[00:36:10.340 --> 00:36:16.340]  Friends that is faith
[00:36:16.340 --> 00:36:18.340]  that is commitment
[00:36:18.340 --> 00:36:24.340]  you don't see the path
[00:36:26.340 --> 00:36:28.340]  you don't see the door
[00:36:28.340 --> 00:36:30.340]  that God is opening
[00:36:30.340 --> 00:36:36.340]  but you take a step of faith
[00:36:36.340 --> 00:36:40.340]  because you trust you have a good God
[00:36:40.340 --> 00:36:44.340]  you trust you have
[00:36:44.340 --> 00:36:46.340]  a good God
[00:36:46.340 --> 00:36:50.340]  on one occasion
[00:36:50.340 --> 00:36:52.340]  the disciples were in a boat
[00:36:52.340 --> 00:36:54.340]  in the midst of a great storm
[00:36:54.340 --> 00:36:56.340]  and Jesus was walking
[00:36:56.340 --> 00:36:58.340]  upon the water toward them
[00:36:58.340 --> 00:37:04.340]  Peter
[00:37:04.340 --> 00:37:06.340]  Peter full of zeal
[00:37:06.340 --> 00:37:08.340]  and was moved
[00:37:08.340 --> 00:37:10.340]  said Lord
[00:37:10.340 --> 00:37:12.340]  can I come to you on the water
[00:37:12.340 --> 00:37:18.340]  Jesus said
[00:37:18.340 --> 00:37:20.340]  get out of the boat
[00:37:24.340 --> 00:37:26.340]  get out of the boat
[00:37:26.340 --> 00:37:30.340]  Friends true faith
[00:37:30.340 --> 00:37:32.340]  is actually getting out of the boat
[00:37:32.340 --> 00:37:36.340]  if you want to walk on water
[00:37:36.340 --> 00:37:38.340]  if you want to go
[00:37:38.340 --> 00:37:40.340]  from misery and mundane
[00:37:40.340 --> 00:37:42.340]  to God's mission
[00:37:42.340 --> 00:37:44.340]  you have to get out of the boat
[00:37:52.340 --> 00:37:54.340]  Jesus is not in the boat
[00:37:54.340 --> 00:37:58.340]  Jesus is not in the boat
[00:37:58.340 --> 00:38:02.340]  he is in the water
[00:38:02.340 --> 00:38:08.340]  some of you are very very
[00:38:08.340 --> 00:38:10.340]  comfortable in the boat
[00:38:10.340 --> 00:38:16.340]  but Jesus is not in the boat
[00:38:16.340 --> 00:38:20.340]  and he is looking for people
[00:38:20.340 --> 00:38:22.340]  who will get out of their comfort zone
[00:38:22.340 --> 00:38:24.340]  and get out of their boat
[00:38:24.340 --> 00:38:32.340]  little secret for you
[00:38:32.340 --> 00:38:36.340]  next summer
[00:38:36.340 --> 00:38:38.340]  you'll have an opportunity
[00:38:38.340 --> 00:38:40.340]  to get out of the boat
[00:38:40.340 --> 00:38:42.340]  you don't know it yet
[00:38:42.340 --> 00:38:46.340]  but you will have an opportunity
[00:38:46.340 --> 00:38:48.340]  I've been talking with Pastor Caleb
[00:38:48.340 --> 00:38:50.340]  and you'll have an opportunity
[00:38:50.340 --> 00:38:52.340]  to come to Paris
[00:38:52.340 --> 00:38:54.340]  and join me
[00:38:54.340 --> 00:38:56.340]  outside the boat
[00:38:56.340 --> 00:39:06.340]  you can join us on a short term mission
[00:39:06.340 --> 00:39:12.340]  he said but Pastor Eric
[00:39:12.340 --> 00:39:14.340]  I don't really know how to share my faith
[00:39:14.340 --> 00:39:16.340]  I don't know how to share my testimony
[00:39:16.340 --> 00:39:18.340]  but it doesn't matter
[00:39:18.340 --> 00:39:26.340]  I will train you
[00:39:26.340 --> 00:39:28.340]  I will be with you
[00:39:28.340 --> 00:39:32.340]  and we'll do the great commission together
[00:39:32.340 --> 00:39:36.340]  but you've got to get out of the boat
[00:39:36.340 --> 00:39:40.340]  you are not paying me
[00:39:40.340 --> 00:39:42.340]  to get out of the boat
[00:39:46.340 --> 00:39:48.340]  there is a third
[00:39:48.340 --> 00:39:50.340]  and final
[00:39:50.340 --> 00:39:52.340]  principle that I see
[00:39:52.340 --> 00:39:54.340]  in this passage
[00:39:54.340 --> 00:39:56.340]  this morning
