
[00:00:00.000 --> 00:00:02.000]  思想的題目就是
[00:16:10.000 --> 00:16:11.000]  就問管工
[00:16:11.000 --> 00:16:12.000]  是誰的
[00:16:12.000 --> 00:16:15.000]  是摩亞的女子
[00:16:15.000 --> 00:16:17.000]  她說可不可以讓我拾取
[00:16:17.000 --> 00:16:20.000]  所以他由早到現在都在拾取
[00:16:20.000 --> 00:16:21.000]  除了坐一會
[00:16:21.000 --> 00:16:23.000]  路德很勤力在拾取墨水
[00:16:23.000 --> 00:16:25.000]  等等情況
[00:16:25.000 --> 00:16:27.000]  問題就是
[00:16:27.000 --> 00:16:29.000]  為什麼那些管工
[00:16:29.000 --> 00:16:32.000]  在老闆還沒上班之前
[00:16:32.000 --> 00:16:34.000]  就這樣讓一個外邦
[00:16:34.000 --> 00:16:35.000]  外族的女士
[00:16:35.000 --> 00:16:37.000]  在他們的田裏拾取墨水
[00:16:37.000 --> 00:16:39.000]  你明白我意思嗎
[00:16:39.000 --> 00:16:42.000]  我們比較明白一些比喻
[00:16:42.000 --> 00:16:44.000]  香港有些雲吞麵舖
[00:16:44.000 --> 00:16:45.000]  都給一些人
[00:16:45.000 --> 00:16:47.000]  有些紙皮
[00:16:47.000 --> 00:16:48.000]  可樂罐
[00:16:48.000 --> 00:16:49.000]  做出來的
[00:16:49.000 --> 00:16:52.000]  可能拿回去做廢紙賣
[00:16:52.000 --> 00:16:53.000]  你明白我意思嗎
[00:16:53.000 --> 00:16:56.000]  這個雲吞麵舖老闆還沒上班
[00:16:56.000 --> 00:16:58.000]  管工就讓一個
[00:16:58.000 --> 00:17:01.000]  不認識的婦人
[00:17:01.000 --> 00:17:04.000]  不斷在店裏走來走去
[00:17:04.000 --> 00:17:06.000]  又拾這些罐頭
[00:17:06.000 --> 00:17:08.000]  又拾這些紙皮
[00:17:08.000 --> 00:17:10.000]  你猜一般的管工
[00:17:10.000 --> 00:17:11.000]  願不願意
[00:17:11.000 --> 00:17:13.000]  願不願意
[00:17:13.000 --> 00:17:14.000]  都覺得很煩
[00:17:14.000 --> 00:17:16.000]  一個不認識的人進來
[00:17:16.000 --> 00:17:19.000]  我再想想這個故事的背景
[00:17:19.000 --> 00:17:22.000]  這個老闆一上班的時候
[00:17:22.000 --> 00:17:26.000]  第一句跟管工講什麼話
[00:17:26.000 --> 00:17:29.000]  一上班跟管工講什麼話
[00:17:29.000 --> 00:17:32.000]  願爺華與你同在
[00:17:32.000 --> 00:17:34.000]  如果用我的比喻
[00:17:34.000 --> 00:17:35.000]  他是一個老闆
[00:17:35.000 --> 00:17:36.000]  回到雲吞麵舖
[00:17:36.000 --> 00:17:38.000]  平時可能八九點就回來了
[00:17:38.000 --> 00:17:39.000]  今天晚一點
[00:17:39.000 --> 00:17:40.000]  十二點才回來
[00:17:40.000 --> 00:17:43.000]  一般的老闆回到一個店裏
[00:17:43.000 --> 00:17:44.000]  第一句說話問什麼
[00:17:44.000 --> 00:17:46.000]  你猜猜
[00:17:46.000 --> 00:17:49.000]  願爺華指腹給你
[00:17:49.000 --> 00:17:53.000]  多數問香港那些
[00:17:53.000 --> 00:17:54.000]  搞定了
[00:17:54.000 --> 00:17:55.000]  搞定了
[00:17:55.000 --> 00:17:57.000]  有些說生意很好
[00:17:57.000 --> 00:17:59.000]  所以很明顯
[00:17:59.000 --> 00:18:01.000]  第一件事就是
[00:18:01.000 --> 00:18:04.000]  這個老闆跟這個管工之間
[00:18:04.000 --> 00:18:07.000]  有什麼特色
[00:18:07.000 --> 00:18:08.000]  其實這個群體
[00:18:08.000 --> 00:18:09.000]  好像這個公司
[00:18:09.000 --> 00:18:11.000]  這個小的單位
[00:18:11.000 --> 00:18:14.000]  似乎都很敬畏神
[00:18:14.000 --> 00:18:16.000]  為什麼這個管工
[00:18:16.000 --> 00:18:19.000]  能夠容讓他們去執呢
[00:18:19.000 --> 00:18:22.000]  我想因為他們是一個敬畏神的群體
[00:18:22.000 --> 00:18:26.000]  所以我喜歡一節經文
[00:18:26.000 --> 00:18:28.000]  利美記十九章第九第十節
[00:18:28.000 --> 00:18:29.000]  一起讀吧
[00:18:29.000 --> 00:18:32.000]  在你們的地收割莊稼
[00:18:32.000 --> 00:18:34.000]  不可割盡田割
[00:18:34.000 --> 00:18:37.000]  也不可拾取所遺留的
[00:18:37.000 --> 00:18:40.000]  不可摘盡葡萄園的果子
[00:18:40.000 --> 00:18:43.000]  不可拾取葡萄園所掉的果子
[00:18:43.000 --> 00:18:46.000]  要留給窮人和寄居的
[00:18:46.000 --> 00:18:48.000]  我是說你
[00:18:48.000 --> 00:18:49.000]  其實整個路德記
[00:18:49.000 --> 00:18:50.000]  一個核心的道理
[00:18:50.000 --> 00:18:53.000]  就是他們進行這一節的經文
[00:18:53.000 --> 00:18:54.000]  其中一段
[00:18:54.000 --> 00:18:56.000]  就是這個舊約經文就說
[00:18:56.000 --> 00:18:59.000]  你在田裡面留下割凹頭的東西
[00:18:59.000 --> 00:19:01.000]  不要收割
[00:19:01.000 --> 00:19:04.000]  你打菌的那些和綁在一起
[00:19:04.000 --> 00:19:06.000]  中間掉了兩滴下去
[00:19:06.000 --> 00:19:08.000]  掉在地上的那些不要撿
[00:19:08.000 --> 00:19:09.000]  很少的
[00:19:09.000 --> 00:19:10.000]  留下割凹頭的那些
[00:19:10.000 --> 00:19:12.000]  掉在地上的那些
[00:19:12.000 --> 00:19:14.000]  給那些很窮的人
[00:19:14.000 --> 00:19:15.000]  讓他們有生活
[00:19:15.000 --> 00:19:18.000]  所以後來世界發展什麼
[00:19:18.000 --> 00:19:19.000]  社關啊
[00:19:19.000 --> 00:19:20.000]  社會福利啊
[00:19:20.000 --> 00:19:21.000]  綜援的制度
[00:19:21.000 --> 00:19:23.000]  都是從這個觀念開始的
[00:19:23.000 --> 00:19:25.000]  就是留下一些位置
[00:19:25.000 --> 00:19:27.000]  給一些最困難的人
[00:19:27.000 --> 00:19:29.000]  這文叫做「安全網」
[00:19:29.000 --> 00:19:31.000]  就是這些位置的發展
[00:19:31.000 --> 00:19:34.000]  其中我比較感動的就是
[00:19:34.000 --> 00:19:37.000]  這個波亞斯和管公
[00:19:37.000 --> 00:19:38.000]  在當時饑荒之後
[00:19:38.000 --> 00:19:40.000]  沒多久的時期
[00:19:40.000 --> 00:19:43.000]  他們堅持實踐神的道理
[00:19:43.000 --> 00:19:46.000]  其實有些人可以在經歷平安
[00:19:46.000 --> 00:19:47.000]  經歷幫助
[00:19:47.000 --> 00:19:49.000]  就是因為有些Gopro
[00:19:49.000 --> 00:19:51.000]  堅持行神的道理
[00:19:51.000 --> 00:19:53.000]  我曾經在網絡
[00:19:53.000 --> 00:19:55.000]  有一個例子
[00:19:55.000 --> 00:19:57.000]  那裡韓國一個
[00:19:57.000 --> 00:19:59.000]  五歲盲眼的小青年
[00:19:59.000 --> 00:20:02.000]  小女孩叫做柳毅恩
[00:20:02.000 --> 00:20:04.000]  他參加韓國幾年前
[00:20:04.000 --> 00:20:06.000]  參加韓國一個天才表演
[00:20:06.000 --> 00:20:07.000]  那些人叫他去彈琴
[00:20:07.000 --> 00:20:08.000]  他彈得很好聽
[00:20:08.000 --> 00:20:10.000]  然後他是盲眼的
[00:20:10.000 --> 00:20:13.000]  那個人見他彈得那麼感動
[00:20:13.000 --> 00:20:16.000]  後來就聽說原來他是一個孤兒
[00:20:16.000 --> 00:20:17.000]  天生盲眼
[00:20:17.000 --> 00:20:18.000]  父母就離棄他
[00:20:18.000 --> 00:20:21.000]  然後有個人收養了他
[00:20:21.000 --> 00:20:22.000]  然後那些人就感動
[00:20:22.000 --> 00:20:24.000]  就叫他自己彈一首歌
[00:20:24.000 --> 00:20:27.000]  他就彈了一首叫做南韓的詩歌
[00:20:27.000 --> 00:20:29.000]  英文翻譯就是
[00:20:29.000 --> 00:20:31.000]  「你是為愛而生」
[00:20:31.000 --> 00:20:33.000]  就是「You are born to be loved」
[00:20:33.000 --> 00:20:36.000]  你出生就是為了愛
[00:20:36.000 --> 00:20:38.000]  所以那時候我聽了這首歌很感動
[00:20:38.000 --> 00:20:40.000]  一個天生盲眼的人
[00:20:40.000 --> 00:20:43.000]  一出生父母就不要他
[00:20:43.000 --> 00:20:46.000]  他怎麼能夠唱出一個歌詞就是
[00:20:46.000 --> 00:20:49.000]  「我出生是源氏為了愛」呢
[00:20:49.000 --> 00:20:53.000]  請問這個歌詞從哪裡學的?
[00:20:53.000 --> 00:20:56.000]  我想就是從教會學的
[00:20:56.000 --> 00:20:58.000]  如果沒有這個愛
[00:20:58.000 --> 00:21:00.000]  他怎麼能夠有奮鬥人生呢?
[00:21:00.000 --> 00:21:02.000]  那些劇集在韓國很出名
[00:21:02.000 --> 00:21:05.000]  一年後主持人再請他去這個劇集再演出
[00:21:05.000 --> 00:21:08.000]  然後他自己又選一首詩歌再彈
[00:21:08.000 --> 00:21:12.000]  那首歌的意思是結出另一個「果」字
[00:21:12.000 --> 00:21:15.000]  我聽完這首歌又很感動
[00:21:15.000 --> 00:21:16.000]  我試過在不同的地方
[00:21:16.000 --> 00:21:18.000]  包括上海、北京、港島的時候
[00:21:18.000 --> 00:21:19.000]  用過這個例子
[00:21:19.000 --> 00:21:21.000]  我有時候跟一些看姊妹說
[00:21:21.000 --> 00:21:24.000]  我們看姊妹在60歲都沒有結「果」字
[00:21:24.000 --> 00:21:27.000]  但是這個6歲的盲眼的小女孩
[00:21:27.000 --> 00:21:30.000]  已經立志去結「果」字
[00:21:30.000 --> 00:21:33.000]  在香港我試過講這個例子比較早
[00:21:33.000 --> 00:21:36.000]  後來這個小姊妹就被香港一個人
[00:21:36.000 --> 00:21:39.000]  邀請做一個活動裏面的一些嘉賓
[00:21:39.000 --> 00:21:41.000]  聽到蔡小姐曾經講過一個例子
[00:21:41.000 --> 00:21:46.000]  就說不如邀請你在城鎮有個分享會
[00:21:46.000 --> 00:21:47.000]  後來成立了一個聚會
[00:21:47.000 --> 00:21:49.000]  給她半個小時的分享
[00:21:49.000 --> 00:21:53.000]  下面的照片就是在城鎮彈鋼琴的她
[00:21:53.000 --> 00:21:57.000]  很奇妙的故事
[00:21:57.000 --> 00:21:59.000]  但是最感動我的是什麼呢?
[00:21:59.000 --> 00:22:02.000]  最感動我的是這張照片
[00:22:02.000 --> 00:22:08.000]  這張照片要留意
[00:22:08.000 --> 00:22:11.000]  是姊妹高一點還是弟兄高一點?
[00:22:11.000 --> 00:22:16.000]  知道為什麼嗎?
[00:22:16.000 --> 00:22:18.000]  因為弟兄在坐輪椅
[00:22:18.000 --> 00:22:22.000]  話說這個弟兄有車禍撞傷了腳
[00:22:22.000 --> 00:22:25.000]  就娶了教會裏面一個姊妹
[00:22:25.000 --> 00:22:26.000]  可能不能夠生育
[00:22:26.000 --> 00:22:28.000]  所以兩個就結婚了
[00:22:28.000 --> 00:22:30.000]  我想問的問題就是
[00:22:30.000 --> 00:22:35.000]  當他們去收養這位天生蠻丫柳麗欣的時候
[00:22:35.000 --> 00:22:37.000]  出世收養她的時候
[00:22:37.000 --> 00:22:40.000]  是不是因為預計她將來成為一個音樂天才
[00:22:40.000 --> 00:22:42.000]  所以收養她?
[00:22:42.000 --> 00:22:44.000]  那為什麼收養她?
[00:22:44.000 --> 00:22:46.000]  為什麼收養她?
[00:22:46.000 --> 00:22:48.000]  愛
[00:22:48.000 --> 00:22:53.000]  有很多時候好像管工願意接納路德一樣
[00:22:53.000 --> 00:22:56.000]  或者柳麗欣的故事一樣
[00:22:56.000 --> 00:22:58.000]  很多時候一個很感人的故事
[00:22:58.000 --> 00:22:59.000]  影響世界的故事
[00:22:59.000 --> 00:23:01.000]  就從這個愛開始
[00:23:01.000 --> 00:23:04.000]  他沒有想過要做什麼事
[00:23:04.000 --> 00:23:06.000]  後來他媽媽有機會來到香港
[00:23:06.000 --> 00:23:07.000]  跟這個女兒一起
[00:23:07.000 --> 00:23:10.000]  去了城鎮一個小聚會
[00:23:10.000 --> 00:23:13.000]  就是一個愛這個故事
[00:23:13.000 --> 00:23:15.000]  就是一個很感動的故事
[00:23:15.000 --> 00:23:18.000]  所以路德記其實是說
[00:23:18.000 --> 00:23:21.000]  人可不可以在艱難的日子裏面
[00:23:21.000 --> 00:23:24.000]  在任意而行的日子裏面
[00:23:24.000 --> 00:23:26.000]  堅持誠一道和愛
[00:23:26.000 --> 00:23:31.000]  愛不單止管工很愛要接納陌生人的路德
[00:23:31.000 --> 00:23:33.000]  路德愛他婆婆
[00:23:33.000 --> 00:23:35.000]  願意拋頭露面去收拾東西
[00:23:35.000 --> 00:23:39.000]  其中一個愛也凸顯在小財主
[00:23:39.000 --> 00:23:43.000]  小主人波亞斯身上
[00:23:43.000 --> 00:23:45.000]  波亞斯其中一句說話第九節
[00:23:45.000 --> 00:23:46.000]  一起讀
[00:23:46.000 --> 00:23:50.000]  我的僕人在那塊田收割
[00:23:50.000 --> 00:23:52.000]  你就跟著他們去
[00:23:52.000 --> 00:23:55.000]  我已經吩咐僕人不可欺負你
[00:23:55.000 --> 00:23:58.000]  你要學你就可以告僕人
[00:23:58.000 --> 00:24:03.000]  但這裏有兩個因點
[00:24:03.000 --> 00:24:05.000]  第一因點就是
[00:24:05.000 --> 00:24:07.000]  我僕人在那塊田收割
[00:24:07.000 --> 00:24:09.000]  你就跟著他們去
[00:24:09.000 --> 00:24:10.000]  甚麼意思呢
[00:24:10.000 --> 00:24:12.000]  因為波亞斯可能有一塊田
[00:24:12.000 --> 00:24:13.000]  用個比喻
[00:24:13.000 --> 00:24:15.000]  他有個雲吞麵舖在土瓜灣
[00:24:15.000 --> 00:24:17.000]  但又有同一店舖在九龍城
[00:24:17.000 --> 00:24:19.000]  有雲吞麵舖在紅磡
[00:24:19.000 --> 00:24:22.000]  他說不如你早上去土瓜灣
[00:24:22.000 --> 00:24:24.000]  中午去九龍城
[00:24:24.000 --> 00:24:26.000]  晚上就去紅磡
[00:24:26.000 --> 00:24:28.000]  所以你不用看那些店舖
[00:24:28.000 --> 00:24:29.000]  那些店舖有很多可樂罐
[00:24:29.000 --> 00:24:31.000]  很多紙皮
[00:24:31.000 --> 00:24:33.000]  其實聖經六部要求
[00:24:33.000 --> 00:24:35.000]  一個人進到你的地方去收拾的時候
[00:24:35.000 --> 00:24:37.000]  一路去你那裏收拾
[00:24:37.000 --> 00:24:38.000]  有些人就說
[00:24:38.000 --> 00:24:40.000]  不如你今個月來一次
[00:24:40.000 --> 00:24:41.000]  不如輪下吧
[00:24:41.000 --> 00:24:42.000]  你到處去吧
[00:24:42.000 --> 00:24:44.000]  不要經常來我那裏
[00:24:44.000 --> 00:24:46.000]  但這個主人特別一點
[00:24:46.000 --> 00:24:48.000]  就說你來我那裏收拾
[00:24:48.000 --> 00:24:50.000]  就不用去其他地方收拾
[00:24:50.000 --> 00:24:52.000]  只要來我這裏就可以了
[00:24:52.000 --> 00:24:54.000]  我想起這個幫助人
[00:24:54.000 --> 00:24:57.000]  耶穌的命令就是多行一理奴
[00:24:57.000 --> 00:24:59.000]  第二個恩典就是
[00:24:59.000 --> 00:25:01.000]  你要口渴
[00:25:01.000 --> 00:25:03.000]  可以在器皿裏面
[00:25:03.000 --> 00:25:05.000]  喝僕人打來的水
[00:25:05.000 --> 00:25:07.000]  當時沒有自來水
[00:25:07.000 --> 00:25:10.000]  那些水要怎樣來到田裏面
[00:25:10.000 --> 00:25:13.000]  又看那些舊的西片
[00:25:13.000 --> 00:25:14.000]  那些中東人
[00:25:14.000 --> 00:25:16.000]  托壺水在頂上
[00:25:16.000 --> 00:25:17.000]  拿到那裏
[00:25:17.000 --> 00:25:19.000]  所以那些水很珍貴
[00:25:19.000 --> 00:25:21.000]  我會想起一個比喻
[00:25:21.000 --> 00:25:23.000]  就是有沒有一些店舖
[00:25:23.000 --> 00:25:25.000]  讓我老婆婆來這裏
[00:25:25.000 --> 00:25:26.000]  收拾那些紙皮
[00:25:26.000 --> 00:25:27.000]  喝可樂罐
[00:25:27.000 --> 00:25:29.000]  是包可樂的有沒有
[00:25:29.000 --> 00:25:33.000]  即是說你邊收拾邊包可樂
[00:25:33.000 --> 00:25:36.000]  那你在土瓜灣的麵舖又包可樂
[00:25:36.000 --> 00:25:38.000]  在九龍城的麵舖又包可樂
[00:25:38.000 --> 00:25:40.000]  然後去紅磡的麵舖又包可樂
[00:25:40.000 --> 00:25:43.000]  我何時碰到這麼好的老闆呢
[00:25:43.000 --> 00:25:47.000]  所以因為他這麼好
[00:25:47.000 --> 00:25:48.000]  老爹就很感謝他
[00:25:48.000 --> 00:25:49.000]  老爹計十節
[00:25:49.000 --> 00:25:51.000]  一起讀
[00:25:51.000 --> 00:25:52.000]  老爹就俯伏在地
[00:25:52.000 --> 00:25:53.000]  求拜
[00:25:53.000 --> 00:25:54.000]  對他說
[00:25:54.000 --> 00:25:56.000]  我既是愛邦人
[00:25:56.000 --> 00:25:58.000]  怎麼蒙你的恩
[00:25:58.000 --> 00:26:00.000]  這樣憐惜我呢
[00:26:00.000 --> 00:26:01.000]  波斯就說
[00:26:01.000 --> 00:26:02.000]  不是呀
[00:26:02.000 --> 00:26:03.000]  其實你是好人
[00:26:03.000 --> 00:26:05.000]  你可以不跟婆婆來
[00:26:05.000 --> 00:26:06.000]  你是願意跟婆婆來
[00:26:06.000 --> 00:26:08.000]  去那些你陌生的地方
[00:26:08.000 --> 00:26:10.000]  很體恤這個老爹
[00:26:10.000 --> 00:26:11.000]  然後第十二節
[00:26:11.000 --> 00:26:13.000]  波斯就應許他說
[00:26:13.000 --> 00:26:15.000]  祝福他說
[00:26:15.000 --> 00:26:17.000]  願耶華照你所行的賞賜你
[00:26:17.000 --> 00:26:19.000]  你來投靠耶華
[00:26:19.000 --> 00:26:20.000]  色烈神的賜薄下
[00:26:20.000 --> 00:26:22.000]  願你滿德他力賞賜
[00:26:22.000 --> 00:26:24.000]  即是說神會獎你的
[00:26:24.000 --> 00:26:25.000]  你對你婆婆這麼好
[00:26:25.000 --> 00:26:27.000]  神會獎你的
[00:26:27.000 --> 00:26:29.000]  所以老爹就很感動
[00:26:29.000 --> 00:26:30.000]  第十三節
[00:26:30.000 --> 00:26:31.000]  一起讀
[00:26:31.000 --> 00:26:32.000]  老爹說
[00:26:32.000 --> 00:26:33.000]  我主呀
[00:26:33.000 --> 00:26:35.000]  我願在你眼前蒙恩
[00:26:35.000 --> 00:26:38.000]  我雖然不及你的一個侍女
[00:26:38.000 --> 00:26:40.000]  你還用慈愛的話
[00:26:40.000 --> 00:26:42.000]  安慰我的心
[00:26:42.000 --> 00:26:43.000]  老爹說
[00:26:43.000 --> 00:26:45.000]  他覺得波斯好體貼
[00:26:45.000 --> 00:26:47.000]  好溫柔
[00:26:47.000 --> 00:26:48.000]  幫人呢
[00:26:48.000 --> 00:26:50.000]  大概籠統有兩種
[00:26:50.000 --> 00:26:51.000]  有些人幫人呢
[00:26:51.000 --> 00:26:53.000]  被光望天
[00:26:53.000 --> 00:26:54.000]  即是舉例
[00:26:54.000 --> 00:26:55.000]  不知道有沒有撞過
[00:26:55.000 --> 00:26:56.000]  親戚幫你
[00:26:56.000 --> 00:26:57.000]  親戚幫你
[00:26:57.000 --> 00:26:58.000]  先罵你十句
[00:26:58.000 --> 00:27:00.000]  見你這麼可憐
[00:27:00.000 --> 00:27:01.000]  見你這麼不濟
[00:27:01.000 --> 00:27:03.000]  見你這麼蠢
[00:27:03.000 --> 00:27:05.000]  不幫你你要死
[00:27:05.000 --> 00:27:06.000]  所以呢
[00:27:06.000 --> 00:27:07.000]  勉勉強強幫你
[00:27:07.000 --> 00:27:08.000]  即是有人幫你
[00:27:08.000 --> 00:27:09.000]  罵了你十句
[00:27:09.000 --> 00:27:11.000]  罵到你好像沒了人格
[00:27:11.000 --> 00:27:13.000]  才幫你一點點
[00:27:13.000 --> 00:27:15.000]  即是有些很惡的親友
[00:27:15.000 --> 00:27:17.000]  有沒有經歷過這些情況
[00:27:17.000 --> 00:27:20.000]  我自己家族的故事
[00:27:20.000 --> 00:27:22.000]  就是當家裡有些困難的時候
[00:27:22.000 --> 00:27:23.000]  幾天前
[00:27:23.000 --> 00:27:25.000]  曾經問某個親友
[00:27:25.000 --> 00:27:26.000]  借錢的時候
[00:27:26.000 --> 00:27:29.000]  他罵足某些家族的人
[00:27:29.000 --> 00:27:30.000]  罵了兩個小時
[00:27:30.000 --> 00:27:31.000]  才說謝你兩元
[00:27:31.000 --> 00:27:33.000]  你明白我意思嗎
[00:27:33.000 --> 00:27:34.000]  有些人是這樣
[00:27:34.000 --> 00:27:35.000]  很囂張地
[00:27:35.000 --> 00:27:37.000]  痴寫你的態度
[00:27:37.000 --> 00:27:38.000]  但這個不是
[00:27:38.000 --> 00:27:39.000]  不是我幫你
[00:27:39.000 --> 00:27:42.000]  是神長你的
[00:27:42.000 --> 00:27:44.000]  很尊重一個卑微的人
[00:27:44.000 --> 00:27:47.000]  這個就是波亞斯
[00:27:47.000 --> 00:27:49.000]  所以波亞斯不單是
[00:27:49.000 --> 00:27:50.000]  去到哪裡
[00:27:50.000 --> 00:27:52.000]  就給到哪裡去幫他
[00:27:52.000 --> 00:27:53.000]  巴可洛
[00:27:53.000 --> 00:27:56.000]  還是很溫柔的一個體貼的人
[00:27:56.000 --> 00:27:58.000]  接著去到第十四、十五節
[00:27:58.000 --> 00:27:59.000]  一起讀吧
[00:27:59.000 --> 00:28:01.000]  到了吃飯的時候
[00:28:01.000 --> 00:28:03.000]  波亞斯對路德說
[00:28:03.000 --> 00:28:05.000]  你叫舍女來吃餅
[00:28:05.000 --> 00:28:07.000]  災餅斬在草裡
[00:28:07.000 --> 00:28:11.000]  路德就在修葛的人旁邊坐下
[00:28:11.000 --> 00:28:14.000]  他們把控了的稅紙遞給他
[00:28:14.000 --> 00:28:17.000]  他吃飽了還有餘食
[00:28:17.000 --> 00:28:19.000]  他起來又拾取墨稅
[00:28:19.000 --> 00:28:21.000]  波亞斯吩咐僕人說
[00:28:21.000 --> 00:28:24.000]  他就是在群中拾取墨稅
[00:28:24.000 --> 00:28:25.000]  也可容他
[00:28:25.000 --> 00:28:27.000]  不可羞辱他
[00:28:27.000 --> 00:28:29.000]  第一段就說
[00:28:29.000 --> 00:28:31.000]  他可以包午餐
[00:28:31.000 --> 00:28:33.000]  包午飯
[00:28:33.000 --> 00:28:37.000]  你來到吃餅還點醋
[00:28:37.000 --> 00:28:39.000]  我的比喻就是
[00:28:39.000 --> 00:28:43.000]  有人招待去雲吞便寶拾紙皮的人
[00:28:43.000 --> 00:28:46.000]  是包蠔油撈麵的
[00:28:46.000 --> 00:28:48.000]  多不多有人去拾紙皮
[00:28:48.000 --> 00:28:51.000]  包可樂包蠔油撈麵的
[00:28:51.000 --> 00:28:52.000]  另一個很特別的
[00:28:52.000 --> 00:28:54.000]  這裡講的道理就是
[00:28:54.000 --> 00:28:55.000]  他吃完之後
[00:28:55.000 --> 00:28:57.000]  只要說第四行
[00:28:57.000 --> 00:28:58.000]  他吃飽了
[00:28:58.000 --> 00:28:59.000]  吃飽了
[00:28:59.000 --> 00:29:00.000]  下一句是什麼
[00:29:00.000 --> 00:29:02.000]  還有餘剩的
[00:29:02.000 --> 00:29:03.000]  什麼意思
[00:29:03.000 --> 00:29:06.000]  有多的什麼意思
[00:29:06.000 --> 00:29:08.000]  他打包
[00:29:10.000 --> 00:29:11.000]  就是說
[00:29:11.000 --> 00:29:12.000]  如果你去到這個店舖
[00:29:12.000 --> 00:29:13.000]  拾紙皮
[00:29:13.000 --> 00:29:16.000]  包可樂
[00:29:16.000 --> 00:29:18.000]  包午餐
[00:29:18.000 --> 00:29:19.000]  還包打包
[00:29:19.000 --> 00:29:22.000]  有沒有遇到好老闆
[00:29:22.000 --> 00:29:23.000]  土鎮有沒有
[00:29:23.000 --> 00:29:28.000]  接著他吩咐人不要
[00:29:28.000 --> 00:29:30.000]  其實有些窮人都很壞
[00:29:30.000 --> 00:29:31.000]  偷東西
[00:29:31.000 --> 00:29:32.000]  他說如果偷東西都不要罵他
[00:29:32.000 --> 00:29:34.000]  我想老德都沒有偷東西
[00:29:34.000 --> 00:29:39.000]  所以聖經裡面說他還要主動地
[00:29:39.000 --> 00:29:41.000]  將一些東西放到裡面
[00:29:41.000 --> 00:29:43.000]  所以聖經裡面還說
[00:29:43.000 --> 00:29:46.000]  要主動在裙子裡面抽一些出來
[00:29:46.000 --> 00:29:49.000]  因為其實綁住這些墨碎
[00:29:49.000 --> 00:29:50.000]  其實很少掉到地上
[00:29:50.000 --> 00:29:51.000]  明白嗎
[00:29:51.000 --> 00:29:52.000]  請問如果綁墨碎
[00:29:52.000 --> 00:29:54.000]  你打活結一結
[00:29:54.000 --> 00:29:56.000]  還是綁六七結
[00:29:56.000 --> 00:29:58.000]  你不想掉的話
[00:29:58.000 --> 00:29:59.000]  通常會綁什麼
[00:29:59.000 --> 00:30:01.000]  六七個圈
[00:30:01.000 --> 00:30:04.000]  六七個圈還有那些東西掉到地上
[00:30:04.000 --> 00:30:06.000]  所以很少
[00:30:06.000 --> 00:30:07.000]  很難拾到
[00:30:07.000 --> 00:30:09.000]  但這個老闆叫那些侍女說
[00:30:09.000 --> 00:30:11.000]  你綁完之後
[00:30:11.000 --> 00:30:13.000]  就拔一些下去
[00:30:13.000 --> 00:30:14.000]  什麼比喻呢
[00:30:14.000 --> 00:30:16.000]  用雲吞麵店的比喻
[00:30:16.000 --> 00:30:17.000]  那個人就說
[00:30:17.000 --> 00:30:19.000]  你是雲吞麵店的師傅
[00:30:19.000 --> 00:30:21.000]  找兩張紙放在地上
[00:30:21.000 --> 00:30:23.000]  接著
[00:30:23.000 --> 00:30:26.000]  這次你特別手腳不好
[00:30:26.000 --> 00:30:27.000]  包那些細蓉
[00:30:27.000 --> 00:30:29.000]  麵都掉到地上
[00:30:30.000 --> 00:30:32.000]  沖麵都不是掉到水裡
[00:30:32.000 --> 00:30:33.000]  是掉到地上
[00:30:33.000 --> 00:30:34.000]  記住了
[00:30:34.000 --> 00:30:35.000]  沖一沖
[00:30:35.000 --> 00:30:37.000]  整堆都是麵掉到地上
[00:30:37.000 --> 00:30:39.000]  接著叫那個老闆過來
[00:30:39.000 --> 00:30:41.000]  他說掉了太多麵在地上
[00:30:41.000 --> 00:30:42.000]  你拾了它
[00:30:42.000 --> 00:30:43.000]  你明白嗎
[00:30:43.000 --> 00:30:45.000]  所以小英說
[00:30:45.000 --> 00:30:46.000]  她拾到晚上
[00:30:46.000 --> 00:30:48.000]  一衣發大脈
[00:30:48.000 --> 00:30:49.000]  一衣大概可能
[00:30:49.000 --> 00:30:50.000]  有些說法是十公斤
[00:30:50.000 --> 00:30:51.000]  有些說是二十公斤
[00:30:51.000 --> 00:30:53.000]  突然二十公斤米
[00:30:53.000 --> 00:30:54.000]  背著
[00:30:54.000 --> 00:30:55.000]  還不止二十公斤米
[00:30:55.000 --> 00:30:56.000]  中間還貼著什麼
[00:30:56.000 --> 00:30:58.000]  貼著什麼
[00:30:59.000 --> 00:31:00.000]  貼著打包
[00:31:00.000 --> 00:31:01.000]  我記得
[00:31:01.000 --> 00:31:04.000]  所以貼著餘剩的打包
[00:31:04.000 --> 00:31:06.000]  貼著兩個十公斤的米
[00:31:06.000 --> 00:31:07.000]  你明白嗎
[00:31:07.000 --> 00:31:09.000]  所以當男的見到
[00:31:09.000 --> 00:31:10.000]  嘩
[00:31:10.000 --> 00:31:11.000]  我說一下
[00:31:11.000 --> 00:31:12.000]  我沒拾過
[00:31:12.000 --> 00:31:13.000]  師傅
[00:31:13.000 --> 00:31:14.000]  為什麼你去拾
[00:31:14.000 --> 00:31:15.000]  拾了那麼多東西
[00:31:15.000 --> 00:31:16.000]  你明白嗎
[00:31:16.000 --> 00:31:18.000]  所以我想說
