
[00:00:00.000 --> 00:00:12.000]  昨天全美國紀念父親節 舉行了這個No Kings的這個示威遊行全美各地
[00:21:56.000 --> 00:21:59.000]  並非你們這個怎麼樣怎麼樣
[00:21:59.000 --> 00:22:04.000]  他說我專愛你們
[00:22:04.000 --> 00:22:05.000]  這什麼意思
[00:22:05.000 --> 00:22:07.000]  這表明一件事情就是
[00:22:07.000 --> 00:22:14.000]  上帝對我們的愛是沒有條件的
[00:22:14.000 --> 00:22:16.000]  親愛的劉子梅
[00:22:16.000 --> 00:22:18.000]  做父母親的愛
[00:22:18.000 --> 00:22:20.000]  其實也是往往是如此
[00:22:20.000 --> 00:22:22.000]  是吧
[00:22:22.000 --> 00:22:25.000]  但是我們的人很有限制
[00:22:25.000 --> 00:22:26.000]  之後你會發現
[00:22:26.000 --> 00:22:27.000]  做父母親會偏心
[00:22:27.000 --> 00:22:30.000]  會不會
[00:22:30.000 --> 00:22:33.000]  比較聰明的會不會比較喜歡
[00:22:33.000 --> 00:22:34.000]  讀書讀得好
[00:22:34.000 --> 00:22:35.000]  比較喜歡
[00:22:35.000 --> 00:22:41.000]  會不會
[00:22:41.000 --> 00:22:44.000]  長得漂亮的比較喜歡
[00:22:44.000 --> 00:22:46.000]  聽話的比較喜歡
[00:22:46.000 --> 00:22:49.000]  會不會
[00:22:49.000 --> 00:22:51.000]  親愛的劉子梅
[00:22:51.000 --> 00:22:53.000]  所以我們很難想像
[00:22:53.000 --> 00:22:56.000]  這叫做無條件的愛
[00:22:56.000 --> 00:22:58.000]  unconditional love
[00:22:58.000 --> 00:22:59.000]  這是我們人很難想像的
[00:22:59.000 --> 00:23:01.000]  甚至很多時候我們不相信
[00:23:01.000 --> 00:23:03.000]  我們不相信神的愛可以是這樣子
[00:23:03.000 --> 00:23:05.000]  因為我們在人的愛當中
[00:23:05.000 --> 00:23:07.000]  看不到這種愛
[00:23:07.000 --> 00:23:09.000]  是不是
[00:23:09.000 --> 00:23:11.000]  可是劉子梅
[00:23:11.000 --> 00:23:12.000]  這是神說的
[00:23:12.000 --> 00:23:15.000]  他說他專愛我們
[00:23:15.000 --> 00:23:25.000]  再來看
[00:23:25.000 --> 00:23:29.000]  神愛我們愛到底
[00:23:29.000 --> 00:23:32.000]  神說他以他的慈愛
[00:23:32.000 --> 00:23:35.000]  來吸引我們
[00:23:35.000 --> 00:23:37.000]  我們這幾次信息裡面
[00:23:37.000 --> 00:23:38.000]  一直提到保羅
[00:23:38.000 --> 00:23:40.000]  他之所以
[00:23:40.000 --> 00:23:41.000]  在他一生當中
[00:23:41.000 --> 00:23:43.000]  竭力地傳揚福音的原因是什麼
[00:23:43.000 --> 00:23:46.000]  他說原來基督的愛怎麼樣
[00:23:46.000 --> 00:23:51.000]  激勵我
[00:23:51.000 --> 00:23:53.000]  現在就是說你很難想像
[00:23:53.000 --> 00:23:56.000]  像保羅這樣子一個那種
[00:23:56.000 --> 00:23:59.000]  好像是衝鋒陷陣
[00:23:59.000 --> 00:24:01.000]  開疆闢土
[00:24:01.000 --> 00:24:04.000]  那一種德一種德一種人
[00:24:04.000 --> 00:24:09.000]  竟然你在他的書信裡面看見說
[00:24:09.000 --> 00:24:10.000]  他講的他自己
[00:24:10.000 --> 00:24:14.000]  他說為父為師的有一萬對不對
[00:24:14.000 --> 00:24:16.000]  但是呢
[00:24:16.000 --> 00:24:18.000]  為父的不多
[00:24:18.000 --> 00:24:20.000]  保羅在講什麼
[00:24:20.000 --> 00:24:21.000]  保羅講到他說
[00:24:21.000 --> 00:24:23.000]  我不是只是在做你們的師父
[00:24:23.000 --> 00:24:25.000]  我在做你們的什麼
[00:24:25.000 --> 00:24:26.000]  父親
[00:24:26.000 --> 00:24:28.000]  請問保羅有沒有結婚
[00:24:28.000 --> 00:24:30.000]  沒有
[00:24:30.000 --> 00:24:32.000]  保羅自己雖然沒有結婚
[00:24:32.000 --> 00:24:35.000]  但是他深知基督的愛
[00:24:35.000 --> 00:24:37.000]  是何等
[00:24:37.000 --> 00:24:40.000]  長闊高深在其實
[00:24:40.000 --> 00:24:42.000]  在《義父所書》裡面他提到
[00:24:42.000 --> 00:24:43.000]  是不是
[00:24:43.000 --> 00:24:45.000]  他說過於人所能測度的
[00:24:45.000 --> 00:24:48.000]  所以保羅親身地體會到這個神的愛
[00:24:48.000 --> 00:24:51.000]  以至於他能夠如此地去愛羊群
[00:24:51.000 --> 00:24:54.000]  他能夠為羊群捨命
[00:24:54.000 --> 00:24:55.000]  親愛的牛子們
[00:24:55.000 --> 00:24:57.000]  我們都不是來自
[00:24:57.000 --> 00:24:58.000]  我們不一定是來自一個
[00:24:58.000 --> 00:25:02.000]  有充分的父母親的愛的家庭
[00:25:02.000 --> 00:25:04.000]  甚至可能我們來自的家庭裡面
[00:25:04.000 --> 00:25:06.000]  我們父母親是缺席的
[00:25:06.000 --> 00:25:07.000]  我們也從來沒有體會過
[00:25:07.000 --> 00:25:09.000]  父親的愛是什麼愛
[00:25:09.000 --> 00:25:10.000]  但是親愛的牛子們
[00:25:10.000 --> 00:25:15.000]  請你記得一件事情
[00:25:15.000 --> 00:25:17.000]  不管你如何
[00:25:17.000 --> 00:25:20.000]  上帝就專愛你
[00:25:20.000 --> 00:25:21.000]  所以耶穌說
[00:25:21.000 --> 00:25:23.000]  祂既愛世間數察自己的人
[00:25:23.000 --> 00:25:31.000]  祂就愛他們到底
[00:25:31.000 --> 00:25:37.000]  所以在聖經裡面就提到說
[00:25:37.000 --> 00:25:38.000]  這個浪子的故事
[00:25:38.000 --> 00:25:42.000]  大家還記得嗎
[00:25:42.000 --> 00:25:44.000]  這個浪子當他離開家
[00:25:44.000 --> 00:25:45.000]  花掉一切所有的
[00:25:45.000 --> 00:25:47.000]  把所有的資產都花完了
[00:25:47.000 --> 00:25:51.000]  在外面跟妓女鬼混
[00:25:51.000 --> 00:25:53.000]  把他錢財都騙光了
[00:25:53.000 --> 00:25:55.000]  他已經沒有辦法的時候
[00:25:55.000 --> 00:25:57.000]  他決定他悔改要回家了
[00:25:57.000 --> 00:25:58.000]  是不是
[00:25:58.000 --> 00:25:59.000]  當他要回家的時候
[00:25:59.000 --> 00:26:00.000]  聖經裡面記載說
[00:26:00.000 --> 00:26:02.000]  當他正在想說
[00:26:02.000 --> 00:26:03.000]  等一下我碰到爸爸的時候
[00:26:03.000 --> 00:26:05.000]  我要跟他怎麼認罪禱告
[00:26:05.000 --> 00:26:08.000]  他把禱告事先想好了寫好了
[00:26:08.000 --> 00:26:12.000]  結果走到聖經上你注意看
[00:26:12.000 --> 00:26:16.000]  當他的父親看見他的時候
[00:26:16.000 --> 00:26:20.000]  聖經怎麼寫
[00:26:20.000 --> 00:26:24.000]  父親遠遠地看見了
[00:26:24.000 --> 00:26:28.000]  這一句話表明一件事情是什麼
[00:26:28.000 --> 00:26:33.000]  父親是不是坐在家裡面
[00:26:33.000 --> 00:26:36.000]  天天在那邊咒罵這個兒子
[00:26:36.000 --> 00:26:40.000]  心想說這個不孝子
[00:26:40.000 --> 00:26:41.000]  不要有你這個兒子了
[00:26:41.000 --> 00:26:42.000]  不要回來了
[00:26:42.000 --> 00:26:43.000]  是不是
[00:26:43.000 --> 00:26:44.000]  不是
[00:26:44.000 --> 00:26:45.000]  這個父親怎麼樣
[00:26:45.000 --> 00:26:47.000]  天天在門口看
[00:26:47.000 --> 00:26:49.000]  天天在門口等
[00:26:49.000 --> 00:26:51.000]  期望說這一個兒子能夠回來
[00:26:51.000 --> 00:26:52.000]  是不是
[00:26:52.000 --> 00:26:53.000]  所以他看到一個地步
[00:26:53.000 --> 00:26:55.000]  他非常的仔細
[00:26:55.000 --> 00:26:56.000]  他非常的注意
[00:26:56.000 --> 00:26:58.000]  他每天一直在那邊看
[00:26:58.000 --> 00:27:00.000]  結果當這個兒子出現
[00:27:00.000 --> 00:27:02.000]  遠遠地看見他的時候
[00:27:02.000 --> 00:27:06.000]  這父親已經看見了
[00:27:06.000 --> 00:27:08.000]  然後當這個孩子
[00:27:08.000 --> 00:27:09.000]  到了父親的面前的時候
[00:27:09.000 --> 00:27:12.000]  正準備講才講了幾句話
[00:27:12.000 --> 00:27:15.000]  結果就發生什麼事情了
[00:27:15.000 --> 00:27:17.000]  爸爸一巴掌打過去
[00:27:17.000 --> 00:27:18.000]  是吧
[00:27:18.000 --> 00:27:19.000]  沒有
[00:27:19.000 --> 00:27:21.000]  你看到的是中國父親是這樣幹的
[00:27:21.000 --> 00:27:24.000]  是不是
[00:27:24.000 --> 00:27:26.000]  跪下
[00:27:26.000 --> 00:27:27.000]  不是
[00:27:27.000 --> 00:27:28.000]  你看到父親是怎麼樣
[00:27:28.000 --> 00:27:31.000]  你看到這一個父親是怎麼樣
[00:27:31.000 --> 00:27:33.000]  就一把包住他
[00:27:33.000 --> 00:27:36.000]  他身上裡面天天跟豬在一起混
[00:27:36.000 --> 00:27:38.000]  臭不臭
[00:27:38.000 --> 00:27:40.000]  幾天沒洗澡了
[00:27:40.000 --> 00:27:43.000]  可能幾年沒洗澡了
[00:27:43.000 --> 00:27:44.000]  是不是
[00:27:44.000 --> 00:27:46.000]  身上很臭
[00:27:46.000 --> 00:27:47.000]  可能身上都
[00:27:47.000 --> 00:27:50.000]  你們有沒有看過那個
[00:27:50.000 --> 00:27:53.000]  那個Honest
[00:27:53.000 --> 00:27:55.000]  今天如果有一個Honest來
[00:27:55.000 --> 00:27:56.000]  叫你跟他擁抱
[00:27:56.000 --> 00:27:58.000]  你敢不敢
[00:27:58.000 --> 00:27:59.000]  你想想看這個孩子
[00:27:59.000 --> 00:28:00.000]  就是這樣的一個情形
[00:28:00.000 --> 00:28:01.000]  但是這個父親
[00:28:01.000 --> 00:28:03.000]  完全沒有考慮到這些問題
[00:28:03.000 --> 00:28:05.000]  怎麼樣
[00:28:05.000 --> 00:28:07.000]  他沒有思想一下
[00:28:07.000 --> 00:28:09.000]  這兒子離開這麼久了
[00:28:09.000 --> 00:28:11.000]  他身上搞不好還染了病回來
[00:28:11.000 --> 00:28:12.000]  是不是
[00:28:12.000 --> 00:28:14.000]  不是COVID-19
[00:28:14.000 --> 00:28:15.000]  可能什麼一些怪病
[00:28:15.000 --> 00:28:17.000]  跟女孩子亂搞對不對
[00:28:17.000 --> 00:28:19.000]  他沒有想這麼多
[00:28:19.000 --> 00:28:20.000]  身體上就形容說
[00:28:20.000 --> 00:28:21.000]  這個父親怎麼樣
[00:28:21.000 --> 00:28:22.000]  就抱住他
[00:28:22.000 --> 00:28:23.000]  還怎麼樣
[00:28:23.000 --> 00:28:25.000]  還不夠
[00:28:25.000 --> 00:28:31.000]  還跟他親嘴
[00:28:31.000 --> 00:28:32.000]  你們認為這個世界上
[00:28:32.000 --> 00:28:35.000]  有這種父親嗎
[00:28:35.000 --> 00:28:37.000]  有嗎
[00:28:37.000 --> 00:28:38.000]  你看到了嗎
[00:28:38.000 --> 00:28:43.000]  是你爸爸嗎
[00:28:43.000 --> 00:28:44.000]  我相信很多的人
[00:28:44.000 --> 00:28:47.000]  都沒有看到過
[00:28:47.000 --> 00:28:48.000]  這也就是為什麼
[00:28:48.000 --> 00:28:51.000]  今天很多人對神的愛
[00:28:51.000 --> 00:28:53.000]  沒有辦法體會
[00:28:53.000 --> 00:28:54.000]  如果把這個父親
[00:28:54.000 --> 00:28:56.000]  改成母親
[00:28:56.000 --> 00:28:57.000]  我相信很多人
[00:28:57.000 --> 00:28:58.000]  讀這個聖經說
[00:28:58.000 --> 00:29:01.000]  親友戚親焉
[00:29:01.000 --> 00:29:06.000]  父親怎麼會是這種愛
[00:29:06.000 --> 00:29:07.000]  但是親愛的朋友
[00:29:07.000 --> 00:29:09.000]  我要告訴你
[00:29:09.000 --> 00:29:10.000]  天父的愛
[00:29:10.000 --> 00:29:12.000]  就是這樣子的愛
[00:29:12.000 --> 00:29:14.000]  是永遠的愛
[00:29:14.000 --> 00:29:16.000]  是無條件的愛
[00:29:16.000 --> 00:29:21.000]  是愛你愛到底的愛
[00:29:21.000 --> 00:29:24.000]  所以我們要能夠
[00:29:24.000 --> 00:29:25.000]  不管你做父親的
[00:29:25.000 --> 00:29:27.000]  你做兒女的
[00:29:27.000 --> 00:29:29.000]  我們今天父親的心
[00:29:29.000 --> 00:29:30.000]  要回轉向兒女
[00:29:30.000 --> 00:29:32.000]  兒女的心要回轉向父親
[00:29:32.000 --> 00:29:35.000]  首先我們需要
[00:29:35.000 --> 00:29:36.000]  來認識這位
[00:29:36.000 --> 00:29:37.000]  愛我們的天父
[00:29:37.000 --> 00:29:39.000]  我們首先我們需要
[00:29:39.000 --> 00:29:41.000]  跟這位天父
[00:29:41.000 --> 00:29:44.000]  建立起關係
[00:29:44.000 --> 00:29:46.000]  與神和好
[00:29:46.000 --> 00:29:47.000]  這就是保羅講的
[00:29:47.000 --> 00:29:52.000]  與神和好
[00:29:52.000 --> 00:29:53.000]  與他
[00:29:53.000 --> 00:29:55.000]  我們本來跟神
[00:29:55.000 --> 00:29:57.000]  其實是很好的
[00:29:57.000 --> 00:29:59.000]  是不是
[00:29:59.000 --> 00:30:00.000]  但是犯罪的結果
[00:30:00.000 --> 00:30:02.000]  人離開了神
[00:30:02.000 --> 00:30:04.000]  從伊甸園被趕出去了
[00:30:04.000 --> 00:30:05.000]  所以今天上帝
[00:30:05.000 --> 00:30:07.000]  就好像那個老父親
[00:30:07.000 --> 00:30:09.000]  他仍然在那邊
[00:30:09.000 --> 00:30:10.000]  天天的召喚我們
[00:30:10.000 --> 00:30:11.000]  藉著先知
[00:30:11.000 --> 00:30:13.000]  藉著基督徒
[00:30:13.000 --> 00:30:14.000]  藉著神的兒女
[00:30:14.000 --> 00:30:15.000]  在各個地方
[00:30:15.000 --> 00:30:16.000]  看到的人
[00:30:16.000 --> 00:30:17.000]  告訴他們說
[00:30:17.000 --> 00:30:18.000]  耶穌你的老父親
[00:30:18.000 --> 00:30:21.000]  天父他在等候你回來
[00:30:21.000 --> 00:30:22.000]  親愛的劉子妹
[00:30:22.000 --> 00:30:24.000]  這就是浪子回頭的
[00:30:24.000 --> 00:30:28.000]  故事的意義
[00:30:28.000 --> 00:30:32.000]  今天他也在等候你回來
[00:30:32.000 --> 00:30:37.000]  如果你還沒有認識這位主
[00:30:37.000 --> 00:30:40.000]  他是愛你愛到底的主
[00:30:40.000 --> 00:30:41.000]  他是為你
[00:30:41.000 --> 00:30:44.000]  釘在十字架上面的主
[00:30:44.000 --> 00:30:47.000]  當你認識了他的愛
[00:30:47.000 --> 00:30:48.000]  你經歷這一位
[00:30:48.000 --> 00:30:49.000]  重新跟他建立起
[00:30:49.000 --> 00:30:51.000]  這樣子一個美好的關係
[00:30:51.000 --> 00:30:52.000]  你的人生就會不一樣
[00:30:52.000 --> 00:30:54.000]  有沒有
[00:30:54.000 --> 00:30:55.000]  但劉子妹對我們這些
[00:30:55.000 --> 00:30:57.000]  已經信也輸了
[00:30:57.000 --> 00:30:58.000]  我們信主了
[00:30:58.000 --> 00:31:00.000]  可能很久了
[00:31:00.000 --> 00:31:05.000]  今天主也要對你說
[00:31:05.000 --> 00:31:10.000]  你認識主的愛嗎
[00:31:10.000 --> 00:31:12.000]  你認識天父
[00:31:12.000 --> 00:31:16.000]  是這樣子的愛你嗎
[00:31:16.000 --> 00:31:17.000]  所以當我們認識了
[00:31:17.000 --> 00:31:19.000]  天父是如此的愛
[00:31:19.000 --> 00:31:24.000]  我們就要回頭來找他
[00:31:24.000 --> 00:31:25.000]  我不曉得大家
[00:31:25.000 --> 00:31:26.000]  可能有一些人
[00:31:26.000 --> 00:31:28.000]  對美國教會比較熟悉的
[00:31:28.000 --> 00:31:31.000]  可能知道這位牧師
[00:31:31.000 --> 00:31:36.000]  叫做Greg Laurie
[00:31:36.000 --> 00:31:41.000]  他是在70年代耶穌革命的時候
[00:31:41.000 --> 00:31:42.000]  Jesus Revolution
[00:31:42.000 --> 00:31:44.000]  在這個電影裡面演的
[00:31:44.000 --> 00:31:45.000]  那個年代
[00:31:45.000 --> 00:31:47.000]  那個耶穌運動
[00:31:47.000 --> 00:31:48.000]  就是那些嬉皮
[00:31:48.000 --> 00:31:49.000]  美國的70年代
[00:31:49.000 --> 00:31:50.000]  很多的嬉皮
[00:31:50.000 --> 00:31:52.000]  他們對厭世
[00:31:52.000 --> 00:31:53.000]  他們對這個社會
[00:31:53.000 --> 00:31:54.000]  他們反動
[00:31:54.000 --> 00:31:55.000]  他們叛逆
[00:31:55.000 --> 00:31:56.000]  所以這一批人
[00:31:56.000 --> 00:31:58.000]  他們常常就是聚在一起
[00:31:58.000 --> 00:32:00.000]  留著長頭髮
[00:32:00.000 --> 00:32:01.000]  然後吸毒
[00:32:01.000 --> 00:32:06.000]  在這邊做一些很不好的事情
[00:32:06.000 --> 00:32:07.000]  那麼這一批人
[00:32:07.000 --> 00:32:11.000]  結果上帝就在這個當中
[00:32:11.000 --> 00:32:16.000]  得到了一個這個年輕人
[00:32:16.000 --> 00:32:17.000]  你看那個照片
[00:32:17.000 --> 00:32:19.000]  那個長頭髮的有沒有
[00:32:19.000 --> 00:32:24.000]  是他年輕的時候的照片
[00:32:24.000 --> 00:32:27.000]  當他認識了耶穌
[00:32:27.000 --> 00:32:30.000]  他整個生命改變了
[00:32:30.000 --> 00:32:34.000]  他在他的一個
[00:32:34.000 --> 00:32:35.000]  叫做什麼
[00:32:35.000 --> 00:32:40.000]  部落格
[00:32:40.000 --> 00:32:41.000]  他在裡面
[00:32:41.000 --> 00:32:45.000]  他講了他自己的故事
[00:32:45.000 --> 00:32:49.000]  他說他自己
[00:32:49.000 --> 00:32:51.000]  自己的生父是誰
[00:32:51.000 --> 00:32:53.000]  他都不知道
[00:32:53.000 --> 00:32:55.000]  當他出生的時候
[00:32:55.000 --> 00:32:58.000]  他的生父
[00:32:58.000 --> 00:33:03.000]  就是不是生父不在就對了
[00:33:03.000 --> 00:33:04.000]  那去哪裡呢
[00:33:04.000 --> 00:33:07.000]  到今天他都不知道
[00:33:07.000 --> 00:33:09.000]  他的母親
[00:33:09.000 --> 00:33:13.000]  顯然是跟這個生父
[00:33:13.000 --> 00:33:14.000]  懷了孕
[00:33:14.000 --> 00:33:18.000]  然後生下了他
[00:33:18.000 --> 00:33:19.000]  所以他從小
[00:33:19.000 --> 00:33:21.000]  等於是沒有爸爸
[00:33:21.000 --> 00:33:23.000]  就這樣子成長
[00:33:23.000 --> 00:33:24.000]  直到後來
[00:33:24.000 --> 00:33:27.000]  母親又再嫁
[00:33:27.000 --> 00:33:29.000]  那麼嫁給了他
[00:33:29.000 --> 00:33:32.000]  算是他的繼父
[00:33:32.000 --> 00:33:33.000]  這個繼父的
[00:33:33.000 --> 00:33:37.000]  last name就是Lori
[00:33:37.000 --> 00:33:41.000]  就是全名叫做Oscar
[00:33:41.000 --> 00:33:44.000]  Oscar Lori
[00:33:44.000 --> 00:33:46.000]  那麼他只記得
[00:33:46.000 --> 00:33:47.000]  在印象中
[00:33:47.000 --> 00:33:49.000]  在他小的時候
[00:33:49.000 --> 00:33:51.000]  有一天
[00:33:51.000 --> 00:33:53.000]  這個父親
[00:33:53.000 --> 00:33:55.000]  這個繼父
[00:33:55.000 --> 00:33:58.000]  也就是
[00:33:58.000 --> 00:34:00.000]  媽媽就叫這個
[00:34:00.000 --> 00:34:01.000]  叫這個Greg
[00:34:01.000 --> 00:34:02.000]  就說
[00:34:02.000 --> 00:34:04.000]  他說上車我們走
[00:34:04.000 --> 00:34:06.000]  媽媽就帶著他
[00:34:06.000 --> 00:34:08.000]  就開車要走了
[00:34:08.000 --> 00:34:09.000]  當時他就問說
[00:34:09.000 --> 00:34:12.000]  那爸爸呢
[00:34:12.000 --> 00:34:14.000]  那媽媽跟他說
[00:34:14.000 --> 00:34:16.000]  爸爸不會跟我們走
[00:34:16.000 --> 00:34:18.000]  就從那一天開始
[00:34:18.000 --> 00:34:20.000]  他又經歷了
[00:34:20.000 --> 00:34:22.000]  第二次的
[00:34:22.000 --> 00:34:24.000]  沒有父親了
[00:34:24.000 --> 00:34:25.000]  一直到他
[00:34:25.000 --> 00:34:26.000]  所以你可以看見
[00:34:26.000 --> 00:34:27.000]  這個背景
[00:34:27.000 --> 00:34:28.000]  所以他在年輕的時候
[00:34:28.000 --> 00:34:29.000]  去混嬉皮
[00:34:29.000 --> 00:34:30.000]  去吸毒
[00:34:30.000 --> 00:34:31.000]  去做這些東西
[00:34:31.000 --> 00:34:32.000]  那麼到後來
[00:34:32.000 --> 00:34:35.000]  當他新的組織後
[00:34:35.000 --> 00:34:37.000]  他就提到說
[00:34:37.000 --> 00:34:39.000]  他心裡面就想說
[00:34:39.000 --> 00:34:41.000]  他要去找他的這個繼父
[00:34:41.000 --> 00:34:42.000]  因為生父已經是
[00:34:42.000 --> 00:34:44.000]  根本都無影無蹤
[00:34:44.000 --> 00:34:45.000]  不知道從何找起
[00:34:45.000 --> 00:34:46.000]  但是呢
[00:34:46.000 --> 00:34:48.000]  他還記得生父
[00:34:48.000 --> 00:34:49.000]  他說這個生父
[00:34:49.000 --> 00:34:51.000]  他記得他是一個生意人
[00:34:51.000 --> 00:34:52.000]  他是一個律師
[00:34:52.000 --> 00:34:54.000]  等等人這些
[00:34:54.000 --> 00:34:55.000]  他是一個
[00:34:55.000 --> 00:34:57.000]  他說他對待我
[00:34:57.000 --> 00:34:58.000]  就好像一個父親
[00:34:58.000 --> 00:34:59.000]  應該對待孩子
[00:34:59.000 --> 00:35:00.000]  這樣子的對待
[00:35:00.000 --> 00:35:01.000]  所以他心裡面
[00:35:01.000 --> 00:35:02.000]  對這個繼父
[00:35:02.000 --> 00:35:04.000]  是有很好的印象
[00:35:04.000 --> 00:35:05.000]  所以他想要去找他
[00:35:05.000 --> 00:35:06.000]  有一天他就在
[00:35:06.000 --> 00:35:07.000]  那個年代還沒有
[00:35:07.000 --> 00:35:08.000]  internet這些東西
[00:35:08.000 --> 00:35:09.000]  他有一天
[00:35:09.000 --> 00:35:10.000]  不知道是怎麼樣子
[00:35:10.000 --> 00:35:12.000]  就找到了他的電話
[00:35:12.000 --> 00:35:14.000]  然後他就打電話過去
[00:35:14.000 --> 00:35:16.000]  然後跟他的這個
[00:35:16.000 --> 00:35:18.000]  跟他的這個父親
[00:35:18.000 --> 00:35:20.000]  就通了電話
[00:35:20.000 --> 00:35:25.000]  那麼通電話的那個moment
[00:35:25.000 --> 00:35:28.000]  真的是很感人
[00:35:28.000 --> 00:35:29.000]  這個父親也不曉得
[00:35:29.000 --> 00:35:31.000]  竟然
[00:35:31.000 --> 00:35:35.000]  他兒子會打電話來找他
[00:35:35.000 --> 00:35:38.000]  就從那一天開始
[00:35:38.000 --> 00:35:41.000]  他們從此又開始聯繫上
[00:35:41.000 --> 00:35:44.000]  然後這個關係
[00:35:44.000 --> 00:35:45.000]  重新建立起來
[00:35:45.000 --> 00:35:47.000]  那他的這個繼父
[00:35:47.000 --> 00:35:50.000]  那個時候也沒有姓祖
[00:35:50.000 --> 00:35:52.000]  所以他自己姓了祖之後
[00:35:52.000 --> 00:35:55.000]  也成為了牧師
[00:35:55.000 --> 00:35:57.000]  那時候他才二十多歲
[00:35:57.000 --> 00:35:59.000]  成為了牧師
[00:35:59.000 --> 00:36:00.000]  所以呢
[00:36:00.000 --> 00:36:01.000]  竟然有一
[00:36:01.000 --> 00:36:03.000]  他就想要帶他的父親姓祖
[00:36:03.000 --> 00:36:04.000]  這個繼父姓祖
[00:36:04.000 --> 00:36:06.000]  這個繼父有一天
[00:36:06.000 --> 00:36:08.000]  跟他一起在
[00:36:08.000 --> 00:36:09.000]  在走在路上面的時候
[00:36:09.000 --> 00:36:11.000]  在聊天的時候
[00:36:11.000 --> 00:36:12.000]  就突然的跟他說
[00:36:12.000 --> 00:36:14.000]  他說 Greg
[00:36:14.000 --> 00:36:18.000]  你可以為我禱告
[00:36:18.000 --> 00:36:22.000]  帶領我姓耶穌嗎
[00:36:22.000 --> 00:36:25.000]  這個Greg當時會覺得
[00:36:25.000 --> 00:36:26.000]  不可思議
[00:36:26.000 --> 00:36:29.000]  覺得說這個怎麼會
[00:36:29.000 --> 00:36:31.000]  怎麼會是真的假的
[00:36:31.000 --> 00:36:32.000]  他還有點不太相信
[00:36:32.000 --> 00:36:33.000]  他說
[00:36:33.000 --> 00:36:34.000]  他說等一下
[00:36:34.000 --> 00:36:36.000]  你不要因為我是牧師
[00:36:36.000 --> 00:36:39.000]  所以你就要我帶你禱告
[00:36:39.000 --> 00:36:40.000]  他說不是的
[00:36:40.000 --> 00:36:43.000]  我是真的想要姓耶穌
[00:36:43.000 --> 00:36:45.000]  那一天
[00:36:45.000 --> 00:36:47.000]  他就帶他的繼父
[00:36:47.000 --> 00:36:49.000]  就接受了耶穌基督
[00:36:49.000 --> 00:36:51.000]  他的繼父姓了祖之後
[00:36:51.000 --> 00:36:54.000]  他真的是一個很認真的
[00:36:54.000 --> 00:36:56.000]  就像他自己做的專業一樣
[00:36:56.000 --> 00:36:57.000]  他是非常認真的一個人
[00:36:57.000 --> 00:36:59.000]  他就開始追求
[00:36:59.000 --> 00:37:00.000]  那他的心臟不好
[00:37:00.000 --> 00:37:01.000]  他身體不好
[00:37:01.000 --> 00:37:03.000]  所以他就
[00:37:03.000 --> 00:37:05.000]  也請他的這個Greg
[00:37:05.000 --> 00:37:08.000]  為他禱告
[00:37:08.000 --> 00:37:11.000]  那麼當時候這個Greg年紀輕輕
[00:37:11.000 --> 00:37:12.000]  剛出來講到
[00:37:12.000 --> 00:37:16.000]  也沒有經歷過什麼神蹟歧視這些
[00:37:16.000 --> 00:37:18.000]  所以當他的這個繼父跟他說
[00:37:18.000 --> 00:37:19.000]  請你為我禱告的時候
[00:37:19.000 --> 00:37:22.000]  他說我為我的心臟禱告
[00:37:22.000 --> 00:37:25.000]  那麼他就照著繼父的要求
[00:37:25.000 --> 00:37:27.000]  就開始為他禱告
[00:37:27.000 --> 00:37:28.000]  禱告了之後
[00:37:28.000 --> 00:37:30.000]  他的繼父真的也很有信心
[00:37:30.000 --> 00:37:31.000]  就跟他說
[00:37:31.000 --> 00:37:36.000]  Greg帶我去醫生那邊去檢查
[00:37:36.000 --> 00:37:37.000]  他說我要去
[00:37:37.000 --> 00:37:39.000]  我要去讓醫生證明說
[00:37:39.000 --> 00:37:40.000]  我的心臟已經好了
[00:37:40.000 --> 00:37:42.000]  上帝已經醫治我的疾病了
[00:37:42.000 --> 00:37:44.000]  這個Greg自己都在想說
[00:37:44.000 --> 00:37:47.000]  Come on 我只是為你禱告一下
[00:37:47.000 --> 00:37:48.000]  你都沒有檢查
[00:37:48.000 --> 00:37:50.000]  你怎麼就說你已經好了
[00:37:50.000 --> 00:37:51.000]  感謝齋梅族
[00:37:51.000 --> 00:37:53.000]  後來他到了醫生那邊去
[00:37:53.000 --> 00:37:54.000]  醫生一檢查
[00:37:54.000 --> 00:37:57.000]  真的他的心臟一點問題都沒有
[00:37:57.000 --> 00:38:00.000]  Hallelujah
[00:38:00.000 --> 00:38:02.000]  親愛的弟兄姊妹
[00:38:02.000 --> 00:38:06.000]  這個齋人看來是一個悲劇的一個家庭
[00:38:06.000 --> 00:38:09.000]  這個孩子從小的這一種的背景
[00:38:09.000 --> 00:38:12.000]  但是上帝竟然可以使用他
[00:38:12.000 --> 00:38:14.000]  讓他被主得著
[00:38:14.000 --> 00:38:16.000]  他自己成為一個傳道人
[00:38:16.000 --> 00:38:18.000]  而且還帶領了他的父親信的主
[00:38:18.000 --> 00:38:19.000]  讓他的父親
[00:38:19.000 --> 00:38:22.000]  成為一個堅定的跟隨耶穌的Follower
[00:38:22.000 --> 00:38:23.000]  親愛的弟兄姊妹
[00:38:23.000 --> 00:38:25.000]  上帝可以做這樣的事情
