
[00:00:00.000 --> 00:00:05.800]  好感謝主在美國大半年的時間
[00:20:46.900 --> 00:20:48.900]  然後星期四
[00:20:48.900 --> 00:20:51.900]  一早上陽光普照
[00:20:51.900 --> 00:20:54.900]  星期四晚上又說打到來了
[00:20:54.900 --> 00:20:56.900]  但是民風不動
[00:20:56.900 --> 00:20:58.900]  到星期五開始天陰
[00:20:58.900 --> 00:21:00.900]  中午又大風又雨
[00:21:00.900 --> 00:21:04.900]  星期六又陽光普照
[00:21:04.900 --> 00:21:08.900]  最開心就是小朋友不用上學
[00:21:08.900 --> 00:21:14.900]  放完春假又有半個星期不用上學
[00:21:14.900 --> 00:21:16.900]  多開心
[00:21:16.900 --> 00:21:20.900]  但是作中流底柱不容易
[00:21:20.900 --> 00:21:25.900]  你看看在狂風裡面那些人擔傘的人
[00:21:25.900 --> 00:21:27.900]  像台灣那些人
[00:21:27.900 --> 00:21:32.900]  他的傘一放手就像箭一樣飛過去
[00:21:32.900 --> 00:21:35.900]  連人和電單車都飛過去
[00:21:35.900 --> 00:21:38.900]  作中流底柱不容易
[00:21:38.900 --> 00:21:40.900]  你必須要有些東西
[00:21:40.900 --> 00:21:42.900]  好像打了樁跨了勾
[00:21:42.900 --> 00:21:44.900]  下了樓一樣
[00:21:44.900 --> 00:21:48.900]  聖經說你要持守你所有的
[00:21:48.900 --> 00:21:52.900]  和所信的道理要守住
[00:21:52.900 --> 00:21:57.900]  否則必然會奪去你的冠冕
[00:21:57.900 --> 00:21:59.900]  作為清流
[00:21:59.900 --> 00:22:02.900]  在俗世洪流當中
[00:22:02.900 --> 00:22:05.900]  清流好像一點光一樣
[00:22:05.900 --> 00:22:07.900]  大家不覺
[00:22:07.900 --> 00:22:12.900]  但是當你把全禮堂的燈一關的時候
[00:22:12.900 --> 00:22:17.900]  然後叫你要從這個正門出去
[00:22:17.900 --> 00:22:20.900]  你如果有一支電筒
[00:22:20.900 --> 00:22:22.900]  那一線的光
[00:22:22.900 --> 00:22:24.900]  是好像曙光
[00:22:24.900 --> 00:22:26.900]  是好像盼望一樣
[00:22:26.900 --> 00:22:29.900]  是好像指路的明燈一樣
[00:22:29.900 --> 00:22:31.900]  唯有在黑暗當中
[00:22:31.900 --> 00:22:34.900]  那微弱的光才顯得重要
[00:22:34.900 --> 00:22:37.900]  在光明這麼光的環境裡面
[00:22:37.900 --> 00:22:42.900]  光不在別人覺得它是重要的
[00:22:42.900 --> 00:22:44.900]  我們如果可以的話
[00:22:44.900 --> 00:22:47.900]  我們這些清流能夠匯聚起來
[00:22:47.900 --> 00:22:51.900]  成為一個影響社會的巨流
[00:22:51.900 --> 00:22:53.900]  當社會說粗鄙的時候
[00:22:53.900 --> 00:22:55.900]  我們說優雅
[00:22:55.900 --> 00:22:57.900]  當社會說抗爭的時候
[00:22:57.900 --> 00:23:00.900]  我們說尊重和信服
[00:23:00.900 --> 00:23:06.900]  當社會說受恨、苦毒、抹黑鬥爭的時候
[00:23:06.900 --> 00:23:13.900]  我們說人愛、喜樂、和平、忍耐、恩慈、良善
[00:23:13.900 --> 00:23:17.900]  信實、溫柔、節制
[00:23:17.900 --> 00:23:22.900]  這些不只是個人生命裡面的一些質素
[00:23:22.900 --> 00:23:25.900]  其實也是在社會群體當中
[00:23:25.900 --> 00:23:28.900]  甚至在社會的關係裡面
[00:23:28.900 --> 00:23:33.900]  一些人類共同有的質素
[00:23:33.900 --> 00:23:36.900]  我昨晚偶然打開電視台
[00:23:36.900 --> 00:23:40.900]  看猶太人的婚禮
[00:23:40.900 --> 00:23:42.900]  直到今天猶太人的婚禮
[00:23:42.900 --> 00:23:45.900]  最特別的一個地方
[00:23:45.900 --> 00:23:47.900]  就是婚禮結束的時候
[00:23:47.900 --> 00:23:51.900]  要將杯子放在腳踩水
[00:23:51.900 --> 00:23:52.900]  大家知不知道
[00:23:52.900 --> 00:23:53.900]  去過以色列的人
[00:23:53.900 --> 00:23:55.900]  知不知道為什麼猶太人的婚禮
[00:23:55.900 --> 00:23:59.900]  要有一個破財的儀式
[00:23:59.900 --> 00:24:04.900]  為什麼要有一個弄髒的儀式
[00:24:04.900 --> 00:24:06.900]  原來想起詩篇
[00:24:06.900 --> 00:24:08.900]  他們被擄之後
[00:24:08.900 --> 00:24:14.900]  將然我忘記耶路撒冷
[00:24:14.900 --> 00:24:16.900]  甚於我的舌頭
[00:24:16.900 --> 00:24:18.900]  好像打裂一樣
[00:24:18.900 --> 00:24:21.900]  我的右手枯萎
[00:24:21.900 --> 00:24:23.900]  他們在發誓
[00:24:23.900 --> 00:24:27.900]  直到流散海外的猶太人
[00:24:27.900 --> 00:24:30.900]  有些猶太人已經是德裔猶太人
[00:24:30.900 --> 00:24:33.900]  有些是俄裔猶太人、美裔猶太人
[00:24:33.900 --> 00:24:38.900]  甚至有些是非洲士巴女皇後代
[00:24:38.900 --> 00:24:40.900]  黑色的猶太人
[00:24:40.900 --> 00:24:42.900]  無論他哪個護照、哪個國籍
[00:24:42.900 --> 00:24:47.900]  他並沒有因為他的膚色等等的緣故
[00:24:47.900 --> 00:24:50.900]  忘記他的種族認同
[00:24:50.900 --> 00:24:55.900]  我們看看我們今時今日的年青人
[00:24:55.900 --> 00:25:00.900]  除了你說我們沒有中國歷史之外
[00:25:00.900 --> 00:25:05.900]  他是做人的一些最基本良知原則
[00:25:05.900 --> 00:25:07.900]  就算你不承認
[00:25:07.900 --> 00:25:09.900]  但當你這樣說的時候
[00:25:09.900 --> 00:25:11.900]  你有沒有想起歷史裡面
[00:25:11.900 --> 00:25:14.900]  勾起很多人傷痛的回憶
[00:25:14.900 --> 00:25:18.900]  有無數的人認為這個戰爭是正義
[00:25:18.900 --> 00:25:20.900]  是來抗日
[00:25:20.900 --> 00:25:22.900]  是當中捐軀
[00:25:22.900 --> 00:25:25.900]  你看回那些故事的時候
[00:25:25.900 --> 00:25:28.900]  我們只能夠學主耶穌說
[00:25:28.900 --> 00:25:31.900]  父啊赦免他們吧
[00:25:31.900 --> 00:25:35.900]  因為他們所作的是他們不知道
[00:25:35.900 --> 00:25:38.900]  基督教能否釋放這種能量
[00:25:38.900 --> 00:25:41.900]  藉著這種訊息帶給社會
[00:25:41.900 --> 00:25:45.900]  能夠重新評估自己的身份
[00:25:45.900 --> 00:25:48.900]  重新社會為自己定位
[00:25:48.900 --> 00:25:51.900]  特別是基督徒和教會
[00:25:51.900 --> 00:25:54.900]  第三方面為炎為光照亮黑暗
[00:25:54.900 --> 00:25:59.900]  我們說世間沒有一種制度是完美的
[00:25:59.900 --> 00:26:02.900]  既然沒有一種制度是完美的話
[00:26:02.900 --> 00:26:05.900]  我們就不能夠是一束即至
[00:26:05.900 --> 00:26:08.900]  我們相反在任何制度裡面
[00:26:08.900 --> 00:26:09.900]  我們都可以生活
[00:26:09.900 --> 00:26:11.900]  你看看歷史裡面
[00:26:11.900 --> 00:26:13.900]  二千年的基督教歷史
[00:26:13.900 --> 00:26:15.900]  看聖經裡面
[00:26:15.900 --> 00:26:17.900]  有信仰的人經歷過
[00:26:17.900 --> 00:26:21.900]  是多少種不同的政治制度
[00:26:21.900 --> 00:26:24.900]  由族長時期一個家族式
[00:26:24.900 --> 00:26:28.900]  到士詩時期的支派聯盟
[00:26:28.900 --> 00:26:30.900]  凡是遊牧民族都很多
[00:26:30.900 --> 00:26:33.900]  到今天仍然是這種支派結盟
[00:26:33.900 --> 00:26:35.900]  蒙古就是這種方式
[00:26:35.900 --> 00:26:37.900]  然後到王國
[00:26:37.900 --> 00:26:39.900]  然後到亡國
[00:26:39.900 --> 00:26:41.900]  在別人的統治底下
[00:26:41.900 --> 00:26:46.900]  到今天有不同的形式
[00:26:46.900 --> 00:26:48.900]  民主制度相當多
[00:26:48.900 --> 00:26:53.900]  民主的泰國仍然有一個泰王
[00:26:53.900 --> 00:26:57.900]  他的話是很重要的
[00:26:57.900 --> 00:26:59.900]  很多很多不同的地方
[00:26:59.900 --> 00:27:02.900]  所以我們將某種的
[00:27:02.900 --> 00:27:05.900]  我們追求的東西絕對化
[00:27:05.900 --> 00:27:07.900]  其實一方面不切實際
[00:27:07.900 --> 00:27:09.900]  另一方面
[00:27:09.900 --> 00:27:13.900]  就是我們以為那樣東西
[00:27:13.900 --> 00:27:15.900]  是等同神一樣
[00:27:15.900 --> 00:27:18.900]  聖經反而說無論哪種制度
[00:27:18.900 --> 00:27:20.900]  你看看但義利
[00:27:20.900 --> 00:27:24.900]  但義利是在一個滅去國家的皇廷裡面
[00:27:24.900 --> 00:27:28.900]  來服侍四代的君王
[00:27:28.900 --> 00:27:30.900]  你看看約瑟
[00:27:30.900 --> 00:27:33.900]  在埃及的皇廷裡面服侍
[00:27:33.900 --> 00:27:35.900]  你看看尼西米
[00:27:35.900 --> 00:27:38.900]  在一個逼迫他自己的國家裡面
[00:27:38.900 --> 00:27:40.900]  去做太監
[00:27:40.900 --> 00:27:42.900]  你看看末底改
[00:27:42.900 --> 00:27:45.900]  塞爾斯帖去一個異族的君王裡面
[00:27:45.900 --> 00:27:49.900]  去做他的妃嬪
[00:27:49.900 --> 00:27:52.900]  基督徒好像猶太人一樣
[00:27:52.900 --> 00:27:54.900]  在他們苦難的歷史裡面
[00:27:54.900 --> 00:27:56.900]  不同的階段他們都能夠適應
[00:27:56.900 --> 00:27:58.900]  但他只有一件事
[00:27:58.900 --> 00:28:01.900]  就是保持自己分別為勝
[00:28:01.900 --> 00:28:04.900]  而且藉著他們的好行為
[00:28:04.900 --> 00:28:07.900]  將榮耀歸給神
[00:28:07.900 --> 00:28:10.900]  今天的社會什麼都對抗
[00:28:10.900 --> 00:28:12.900]  信服不是懦弱
[00:28:12.900 --> 00:28:15.900]  信服是代表一種尊重
[00:28:15.900 --> 00:28:17.900]  尊重歷史的事實
[00:28:17.900 --> 00:28:21.900]  和尊重社會的現實
[00:28:21.900 --> 00:28:24.900]  我覺得任何的基督徒
[00:28:24.900 --> 00:28:26.900]  甚至不是基督徒
[00:28:26.900 --> 00:28:28.900]  要在香港去參與政治
[00:28:28.900 --> 00:28:30.900]  藉著你的投票
[00:28:30.900 --> 00:28:32.900]  最基本的參與
[00:28:32.900 --> 00:28:35.900]  到在網站要貼上一篇
[00:28:35.900 --> 00:28:38.900]  平靜的議政文章
[00:28:38.900 --> 00:28:40.900]  你必須要尊重
[00:28:40.900 --> 00:28:44.900]  香港是中國的一部分
[00:28:44.900 --> 00:28:46.900]  這個歷史事實
[00:28:46.900 --> 00:28:48.900]  你要尊重1997年後
[00:28:48.900 --> 00:28:51.900]  香港已經回歸
[00:28:51.900 --> 00:28:54.900]  不再是殖民地這種事實
[00:28:54.900 --> 00:28:56.900]  脫離這種事實
[00:28:56.900 --> 00:28:58.900]  要回到過去
[00:28:58.900 --> 00:29:02.900]  就好像我們拆毀腳下的台
[00:29:02.900 --> 00:29:04.900]  在虛無當中
[00:29:04.900 --> 00:29:07.900]  然後來掙扎一樣
[00:29:07.900 --> 00:29:09.900]  任何議政參政的人
[00:29:09.900 --> 00:29:11.900]  也要尊重社會的現實
[00:29:11.900 --> 00:29:14.900]  我們是一國兩制
[00:29:14.900 --> 00:29:17.900]  基本法是香港社會裡面
[00:29:17.900 --> 00:29:20.900]  一個法治的根基
[00:29:20.900 --> 00:29:22.900]  如果離開這些的話
[00:29:22.900 --> 00:29:24.900]  我相信香港未來
[00:29:24.900 --> 00:29:26.900]  是會很混亂
[00:29:26.900 --> 00:29:28.900]  我們基督徒能不能夠定位
[00:29:28.900 --> 00:29:32.900]  在我們不同的崗位裡面
[00:29:32.900 --> 00:29:35.900]  為愛香港這社會和群體
[00:29:35.900 --> 00:29:37.900]  去做一些事情
[00:29:37.900 --> 00:29:39.900]  史圖比特說
[00:29:39.900 --> 00:29:41.900]  不要藉著你的自由
[00:29:41.900 --> 00:29:43.900]  來遮蓋惡毒
[00:29:43.900 --> 00:29:46.900]  你雖然是有自由
[00:29:46.900 --> 00:29:47.900]  但是很多時候
[00:29:47.900 --> 00:29:49.900]  自由、民主、人權、公義
[00:29:49.900 --> 00:29:51.900]  是什麼呢?
[00:29:51.900 --> 00:29:53.900]  是成為我們
[00:29:53.900 --> 00:29:57.900]  去做更大的惡的一種原因
[00:29:57.900 --> 00:30:00.900]  在一些所謂民主自由的國家裡面
[00:30:00.900 --> 00:30:02.900]  賊進來你的家
[00:30:02.900 --> 00:30:04.900]  然後把你打傷
[00:30:04.900 --> 00:30:06.900]  然後綁住你
[00:30:06.900 --> 00:30:08.900]  搶了你的東西
[00:30:08.900 --> 00:30:10.900]  然後他離開的時候
[00:30:10.900 --> 00:30:12.900]  你突然間鬆了綁
[00:30:12.900 --> 00:30:14.900]  你打他一棍
[00:30:14.900 --> 00:30:16.900]  誰知道打不死他
[00:30:16.900 --> 00:30:18.900]  打殘廢他
[00:30:18.900 --> 00:30:20.900]  這個醫藥費是誰負責?
[00:30:20.900 --> 00:30:22.900]  你呀
[00:30:22.900 --> 00:30:24.900]  是美國真實
[00:30:24.900 --> 00:30:26.900]  我看報紙的一些個案
[00:30:26.900 --> 00:30:28.900]  我捉賊
[00:30:28.900 --> 00:30:30.900]  什麼?不行嗎?
[00:30:30.900 --> 00:30:33.900]  他說他在逃走的過程裡面
[00:30:33.900 --> 00:30:35.900]  已經沒有構成對你的危害
[00:30:35.900 --> 00:30:37.900]  你仍然加害於外
[00:30:37.900 --> 00:30:39.900]  是你的問題
[00:30:39.900 --> 00:30:41.900]  跟我們的常識
[00:30:41.900 --> 00:30:43.900]  common sense 是很遠的
[00:30:43.900 --> 00:30:45.900]  所以呢
[00:30:45.900 --> 00:30:47.900]  你說要以
[00:30:47.900 --> 00:30:49.900]  今天這個社會裡面
[00:30:49.900 --> 00:30:51.900]  所說的自由、民主、人權
[00:30:51.900 --> 00:30:55.900]  來作為社會生活的實際
[00:30:55.900 --> 00:30:58.900]  我們真的需要有很多的考慮
[00:30:58.900 --> 00:31:00.900]  最後就是以愛恕謙和
[00:31:00.900 --> 00:31:02.900]  來勝過這個世界
[00:31:02.900 --> 00:31:04.900]  有很多人
[00:31:04.900 --> 00:31:06.900]  去Like 或者 Dislike
[00:31:06.900 --> 00:31:08.900]  是根據他自己的喜好
[00:31:08.900 --> 00:31:10.900]  或者立場
[00:31:10.900 --> 00:31:12.900]  我覺得
[00:31:12.900 --> 00:31:14.900]  我們要
[00:31:14.900 --> 00:31:16.900]  非其所非
[00:31:16.900 --> 00:31:18.900]  是其所是
[00:31:18.900 --> 00:31:20.900]  無論執政、在野
[00:31:20.900 --> 00:31:22.900]  無論建制或者泛民
[00:31:22.900 --> 00:31:24.900]  他做得對我們肯定他
[00:31:24.900 --> 00:31:26.900]  支持他
[00:31:26.900 --> 00:31:28.900]  他做得不對的
[00:31:28.900 --> 00:31:30.900]  無論他哪個立場我們都否定
[00:31:30.900 --> 00:31:32.900]  而且告訴他
[00:31:32.900 --> 00:31:34.900]  他需要改變
[00:31:34.900 --> 00:31:36.900]  最近我看到一個專欄
[00:31:36.900 --> 00:31:38.900]  就是有人曾經投票給
[00:31:38.900 --> 00:31:40.900]  這個年輕人說
[00:31:40.900 --> 00:31:42.900]  我要拿回這張票
[00:31:42.900 --> 00:31:44.900]  我把這張票送進立法會
[00:31:44.900 --> 00:31:46.900]  不是叫他搞這些事
[00:31:46.900 --> 00:31:48.900]  追求民主和侮辱自己的民族
[00:31:48.900 --> 00:31:50.900]  是兩碼子的事
[00:31:50.900 --> 00:31:52.900]  你給了出去
[00:31:52.900 --> 00:31:54.900]  可以拿回嗎
[00:31:54.900 --> 00:31:56.900]  選舉委員會說
[00:31:56.900 --> 00:31:58.900]  請你登記那張票取消
[00:31:58.900 --> 00:32:00.900]  沒這回事
[00:32:00.900 --> 00:32:02.900]  大家在投票選舉的時候
[00:32:02.900 --> 00:32:04.900]  真的要祈禱
[00:32:04.900 --> 00:32:06.900]  想清楚
[00:32:06.900 --> 00:32:08.900]  有很多政黨是為了抗爭
[00:32:08.900 --> 00:32:10.900]  而整個政黨
[00:32:10.900 --> 00:32:12.900]  是對一些對社會
[00:32:12.900 --> 00:32:14.900]  肯定有益的事
[00:32:14.900 --> 00:32:16.900]  是來到
[00:32:16.900 --> 00:32:18.900]  用政治的手段
[00:32:18.900 --> 00:32:20.900]  是構成一種傷害
[00:32:20.900 --> 00:32:22.900]  或者等等的情況
[00:32:22.900 --> 00:32:24.900]  這個也都不為我們基督徒所為
[00:32:24.900 --> 00:32:26.900]  而且我們基督徒
[00:32:26.900 --> 00:32:28.900]  更加相信祈禱的力量
[00:32:28.900 --> 00:32:30.900]  為執政的人
[00:32:30.900 --> 00:32:32.900]  祈禱
[00:32:32.900 --> 00:32:34.900]  保羅很清楚教導我們
[00:32:34.900 --> 00:32:36.900]  教導我們要為萬人來禱告
[00:32:36.900 --> 00:32:38.900]  要為執政掌權人禱告
[00:32:38.900 --> 00:32:40.900]  讓他能夠從神
[00:32:40.900 --> 00:32:42.900]  有敬畏的心
[00:32:42.900 --> 00:32:44.900]  有智慧來施政
[00:32:44.900 --> 00:32:46.900]  但是耶穌也都教導我們
[00:32:46.900 --> 00:32:48.900]  要為仇敵來禱告
[00:32:48.900 --> 00:32:52.900]  如果你只為愛你
[00:32:52.900 --> 00:32:54.900]  你愛的人祈禱
[00:32:54.900 --> 00:32:56.900]  你和世人沒什麼分別
[00:32:56.900 --> 00:32:58.900]  唯有你能夠
[00:32:58.900 --> 00:33:00.900]  去為你不愛
[00:33:00.900 --> 00:33:02.900]  不愛你的人祈禱
[00:33:02.900 --> 00:33:06.900]  這種祈禱的力量
[00:33:06.900 --> 00:33:08.900]  在你生命才能夠提升
[00:33:08.900 --> 00:33:10.900]  改變你和
[00:33:10.900 --> 00:33:12.900]  這個人的關係
[00:33:12.900 --> 00:33:14.900]  改變你的視野
[00:33:14.900 --> 00:33:16.900]  縱使對方是眼中有良目
[00:33:16.900 --> 00:33:18.900]  你只有恃
[00:33:18.900 --> 00:33:20.900]  但唯有在這個祈禱裏
[00:33:20.900 --> 00:33:22.900]  能夠連恃
[00:33:22.900 --> 00:33:24.900]  能夠融解
[00:33:24.900 --> 00:33:26.900]  我們要改變這個社會
[00:33:26.900 --> 00:33:28.900]  除了這四種
[00:33:28.900 --> 00:33:30.900]  比較被動消極之外
[00:33:30.900 --> 00:33:32.900]  廣福有相當多
[00:33:32.900 --> 00:33:34.900]  有色之士
[00:33:34.900 --> 00:33:36.900]  有力之士
[00:33:36.900 --> 00:33:38.900]  有心之士
[00:33:38.900 --> 00:33:40.900]  我覺得
[00:33:40.900 --> 00:33:42.900]  如果要改變思潮
[00:33:42.900 --> 00:33:44.900]  要從學術文化
[00:33:44.900 --> 00:33:46.900]  要從教育
[00:33:46.900 --> 00:33:48.900]  要從媒體
[00:33:48.900 --> 00:33:50.900]  要從社會運動出手
[00:33:50.900 --> 00:33:52.900]  我們怎能夠做這麼宏觀的事
[00:33:52.900 --> 00:33:54.900]  學術研究
[00:33:54.900 --> 00:33:56.900]  我們當中有些人
[00:33:56.900 --> 00:33:58.900]  有一個年輕人
[00:33:58.900 --> 00:34:00.900]  準備去倫敦
[00:34:00.900 --> 00:34:02.900]  倫敦學院
[00:34:02.900 --> 00:34:04.900]  讀書
[00:34:04.900 --> 00:34:06.900]  一間很出名的世界級的
[00:34:06.900 --> 00:34:08.900]  研究經濟政治的學校
[00:34:08.900 --> 00:34:10.900]  又去哈佛
[00:34:10.900 --> 00:34:12.900]  政治行政學院
[00:34:12.900 --> 00:34:14.900]  我問他研究的課題是什麼
[00:34:14.900 --> 00:34:16.900]  我覺得很有興趣
[00:34:16.900 --> 00:34:18.900]  這個課題對香港社會
[00:34:18.900 --> 00:34:20.900]  未來很有意思
[00:34:20.900 --> 00:34:22.900]  會不會有些基督徒
[00:34:22.900 --> 00:34:24.900]  神給他們有學術
[00:34:24.900 --> 00:34:26.900]  研究的才幹恩賜
[00:34:26.900 --> 00:34:28.900]  寫作的恩賜
[00:34:28.900 --> 00:34:30.900]  在這些領域裡面
[00:34:30.900 --> 00:34:32.900]  為主的緣故來做
[00:34:32.900 --> 00:34:34.900]  研究香港的
[00:34:34.900 --> 00:34:36.900]  法治的理論
[00:34:36.900 --> 00:34:38.900]  研究香港
[00:34:38.900 --> 00:34:40.900]  政體的改革演變
[00:34:40.900 --> 00:34:42.900]  你不要以為
[00:34:42.900 --> 00:34:44.900]  只在金字塔裡面做不到什麼
[00:34:44.900 --> 00:34:46.900]  學術的東西
[00:34:46.900 --> 00:34:48.900]  它的影響是五百年
[00:34:48.900 --> 00:34:50.900]  一千年
[00:34:50.900 --> 00:34:52.900]  是塑造了整個時代的
[00:34:52.900 --> 00:34:54.900]  氛圍和方向
[00:34:54.900 --> 00:34:56.900]  我又做不到
[00:34:56.900 --> 00:34:58.900]  其實你公司的
[00:34:58.900 --> 00:35:00.900]  基金等等的東西
[00:35:00.900 --> 00:35:02.900]  可以去支援開這些
[00:35:02.900 --> 00:35:04.900]  學術研討會
[00:35:04.900 --> 00:35:06.900]  邀請一些學者
[00:35:06.900 --> 00:35:08.900]  來探討這個問題
[00:35:08.900 --> 00:35:10.900]  香港的大學裡面
[00:35:10.900 --> 00:35:12.900]  那些講書的人
[00:35:12.900 --> 00:35:14.900]  用的材料
[00:35:14.900 --> 00:35:16.900]  是相當狹窄
[00:35:16.900 --> 00:35:18.900]  我看不到在報刊裡面
[00:35:18.900 --> 00:35:20.900]  有哪幾個大學的教授
[00:35:20.900 --> 00:35:22.900]  是探討一些
[00:35:22.900 --> 00:35:24.900]  比較先進
[00:35:24.900 --> 00:35:26.900]  新穎的東西
[00:35:26.900 --> 00:35:28.900]  有一次這個亞洲協會
[00:35:28.900 --> 00:35:30.900]  請一個
[00:35:30.900 --> 00:35:32.900]  加拿大的社會學家
[00:35:32.900 --> 00:35:34.900]  來講他那本新書
[00:35:34.900 --> 00:35:36.900]  我特意給二百元去聽
[00:35:36.900 --> 00:35:38.900]  聽他介紹他那本書
[00:35:38.900 --> 00:35:40.900]  很短的半個小時就講完了
[00:35:40.900 --> 00:35:42.900]  二百元
[00:35:42.900 --> 00:35:44.900]  你聽這麼久都不用給錢
[00:35:44.900 --> 00:35:46.900]  他就
[00:35:46.900 --> 00:35:48.900]  他是什麼呢
[00:35:48.900 --> 00:35:50.900]  他就研究
[00:35:50.900 --> 00:35:52.900]  中國
[00:35:52.900 --> 00:35:54.900]  近代歷史裡面
[00:35:54.900 --> 00:35:56.900]  的不同制度 五權憲法
[00:35:56.900 --> 00:35:58.900]  三民主義
[00:35:58.900 --> 00:36:00.900]  和所謂考核監察
[00:36:00.900 --> 00:36:02.900]  他用了
[00:36:02.900 --> 00:36:04.900]  一個名字叫做
[00:36:04.900 --> 00:36:06.900]  選言語能
[00:36:06.900 --> 00:36:08.900]  中國歷史一直以來
[00:36:08.900 --> 00:36:10.900]  是看這個人
[00:36:10.900 --> 00:36:12.900]  就是一路由小組組長
[00:36:12.900 --> 00:36:14.900]  然後到區長
[00:36:14.900 --> 00:36:16.900]  區長就到執事
[00:36:16.900 --> 00:36:18.900]  執事就奉獻讀神學
[00:36:18.900 --> 00:36:20.900]  這樣的方式
[00:36:20.900 --> 00:36:22.900]  類似教會
[00:36:22.900 --> 00:36:24.900]  領袖的建立
[00:36:24.900 --> 00:36:26.900]  不是突然之間爆個川普出來
[00:36:26.900 --> 00:36:28.900]  他做了美國總統就好了
[00:36:28.900 --> 00:36:30.900]  世界很多東西看
[00:36:30.900 --> 00:36:32.900]  很多笑話
[00:36:32.900 --> 00:36:34.900]  這些也是在講
[00:36:34.900 --> 00:36:36.900]  社會裡面不同的國家的制度
[00:36:36.900 --> 00:36:38.900]  那種的不同
[00:36:38.900 --> 00:36:40.900]  我覺得需要有些人
[00:36:40.900 --> 00:36:42.900]  做這方面
[00:36:42.900 --> 00:36:44.900]  六七十年代上世紀
[00:36:44.900 --> 00:36:46.900]  學生工作和教育
[00:36:46.900 --> 00:36:48.900]  的工作
[00:36:48.900 --> 00:36:50.900]  是基督徒
[00:36:50.900 --> 00:36:52.900]  參與社會的強項
[00:36:52.900 --> 00:36:54.900]  但今天我們看
[00:36:54.900 --> 00:36:56.900]  是我們的重災區
[00:36:56.900 --> 00:36:58.900]  我們失去了
[00:36:58.900 --> 00:37:00.900]  今天唯有reclaim
[00:37:00.900 --> 00:37:02.900]  由K1開始
[00:37:02.900 --> 00:37:04.900]  好像我們剛才
[00:37:04.900 --> 00:37:06.900]  那些春田花花
[00:37:06.900 --> 00:37:08.900]  幼稚園的畢業生
[00:37:08.900 --> 00:37:10.900]  一樣
[00:37:10.900 --> 00:37:12.900]  由K1開始去塑造新的一代
[00:37:12.900 --> 00:37:14.900]  還有
[00:37:14.900 --> 00:37:16.900]  三十年
[00:37:16.900 --> 00:37:18.900]  就是2047
[00:37:18.900 --> 00:37:20.900]  這三十年裡面還有很多東西可以做
[00:37:20.900 --> 00:37:22.900]  香港仍然是
[00:37:22.900 --> 00:37:24.900]  很樂觀可以走出
[00:37:24.900 --> 00:37:26.900]  當前的困境
[00:37:26.900 --> 00:37:28.900]  我們問
[00:37:28.900 --> 00:37:30.900]  我們基督徒在當中可以做什麼
[00:37:30.900 --> 00:37:32.900]  特別我們當中
[00:37:32.900 --> 00:37:34.900]  有很多人
[00:37:34.900 --> 00:37:36.900]  人脈關係
[00:37:36.900 --> 00:37:38.900]  有很特別的資源
[00:37:38.900 --> 00:37:40.900]  可以做一些宏觀的事
[00:37:40.900 --> 00:37:42.900]  第三方面是媒體
[00:37:42.900 --> 00:37:44.900]  大家在網絡裡
[00:37:44.900 --> 00:37:46.900]  知道有一個女作家
[00:37:46.900 --> 00:37:48.900]  她的作品每天都被人傳
[00:37:48.900 --> 00:37:50.900]  相當好
[00:37:50.900 --> 00:37:52.900]  這張紙不好
[00:37:52.900 --> 00:37:54.900]  而且她夠膽說
[00:37:54.900 --> 00:37:56.900]  人家恐嚇要殺害全家
[00:37:56.900 --> 00:37:58.900]  她仍然這樣說
[00:37:58.900 --> 00:38:00.900]  很有骨氣
[00:38:00.900 --> 00:38:02.900]  她甚至罵
[00:38:02.900 --> 00:38:04.900]  她的報紙
[00:38:04.900 --> 00:38:08.900]  是什麼呢
[00:38:08.900 --> 00:38:10.900]  桃之末粉的某某日報
[00:38:10.900 --> 00:38:12.900]  真的很夠勇氣
[00:38:12.900 --> 00:38:14.900]  教會裡面能不能夠
[00:38:14.900 --> 00:38:16.900]  出這樣的人呢
[00:38:16.900 --> 00:38:18.900]  我們當中也有很多支筆
[00:38:18.900 --> 00:38:20.900]  在寫
[00:38:20.900 --> 00:38:22.900]  但教會需要有多些人
[00:38:22.900 --> 00:38:24.900]  現在不是講質數
[00:38:24.900 --> 00:38:26.900]  是講件數
[00:38:26.900 --> 00:38:28.900]  點擊率
[00:38:28.900 --> 00:38:30.900]  五個字又貼上去
[00:38:30.900 --> 00:38:32.900]  總之多就行
[00:38:32.900 --> 00:38:34.900]  正確的
[00:38:34.900 --> 00:38:36.900]  就是
[00:38:36.900 --> 00:38:38.900]  善的要親近
[00:38:38.900 --> 00:38:40.900]  立即點擊
[00:38:40.900 --> 00:38:42.900]  點擊完再看
[00:38:42.900 --> 00:38:44.900]  究竟你點擊了什麼
[00:38:44.900 --> 00:38:46.900]  那些
[00:38:46.900 --> 00:38:48.900]  道不同不相為謀的
[00:38:48.900 --> 00:38:50.900]  先點擊
[00:38:50.900 --> 00:38:52.900]  就是
[00:38:52.900 --> 00:38:54.900]  要滅他人
[00:38:54.900 --> 00:38:56.900]  挫他人的威風
[00:38:56.900 --> 00:38:58.900]  不要滅自己的志氣
[00:38:58.900 --> 00:39:00.900]  是不是
[00:39:00.900 --> 00:39:02.900]  我們現在是講
