
[00:00:00.000 --> 00:00:01.560]  Hello 各位聽眾好
[00:17:21.800 --> 00:17:22.960]  弟兄姊妹
[00:17:22.960 --> 00:17:26.840]  如果我們能夠把我們祈求的焦點放對了
[00:17:26.840 --> 00:17:28.200]  放在正確的位置
[00:17:28.200 --> 00:17:30.400]  我們知道重點是什麼
[00:17:30.400 --> 00:17:34.640]  我們的禱告就能夠打開天上的窗戶
[00:17:34.640 --> 00:17:38.360]  讓上帝傾福給我們
[00:17:38.360 --> 00:17:40.120]  還有另一件事我們看看
[00:17:40.120 --> 00:17:43.760]  這個哈拿是向上帝默默許願的
[00:17:43.760 --> 00:17:47.520]  有另一件事我們看到她的靈性也有很大的進步
[00:17:47.520 --> 00:17:49.440]  我們看看聖經裡面怎麼記載
[00:17:49.440 --> 00:17:51.640]  剛才說默默祈禱的時候
[00:17:51.640 --> 00:17:54.600]  大祭司以利以為她是喝醉酒
[00:17:54.600 --> 00:17:56.560]  哈拿說:不是的,先生
[00:17:56.560 --> 00:17:57.200]  不要誤會
[00:17:57.200 --> 00:17:58.520]  我根本沒有喝酒
[00:17:58.520 --> 00:18:01.560]  我們看看第一章的十分之一
[00:18:01.560 --> 00:18:04.840]  哈拿說:不是的,我根本沒有喝酒
[00:18:04.840 --> 00:18:06.520]  我心裡仇苦
[00:18:06.520 --> 00:18:09.640]  正在向上帝傾心吐意
[00:18:09.640 --> 00:18:10.840]  說出我的苦情
[00:18:10.840 --> 00:18:14.520]  不要以為我是一個不三不四的女人
[00:18:14.520 --> 00:18:15.640]  我一直在祈禱
[00:18:15.640 --> 00:18:18.680]  因為極度的悲傷痛苦
[00:18:18.680 --> 00:18:20.280]  以利說:你安心回去吧
[00:18:20.280 --> 00:18:23.840]  以色列的上帝是照你所求的賜給你
[00:18:23.840 --> 00:18:27.240]  哈拿回答說:願你常以仁慈待我
[00:18:27.240 --> 00:18:29.960]  說完之後她做什麼呢?
[00:18:29.960 --> 00:18:31.080]  就離開
[00:18:31.080 --> 00:18:32.240]  離開做什麼?
[00:18:32.240 --> 00:18:33.560]  去吃東西
[00:18:33.560 --> 00:18:38.800]  聖經說:不再面帶愁慾
[00:18:38.800 --> 00:18:41.840]  原來祈禱之後
[00:18:41.840 --> 00:18:44.520]  再加上與以利的對話
[00:18:44.520 --> 00:18:48.280]  哈拿體會到一個很重要的功課
[00:18:48.280 --> 00:18:50.000]  她學會了什麼呢?
[00:18:50.000 --> 00:18:51.640]  放下自己
[00:18:51.640 --> 00:18:54.760]  完全的信賴上帝
[00:18:54.760 --> 00:18:56.600]  當哈拿去獲祈禱的時候
[00:18:56.600 --> 00:18:58.160]  剛才所說的是滿臉愁容
[00:18:58.160 --> 00:18:59.400]  很難過、很傷心的
[00:18:59.400 --> 00:19:00.680]  吃東西也沒有胃口的
[00:19:00.680 --> 00:19:02.640]  心情很差
[00:19:02.640 --> 00:19:05.440]  因為她不能放下
[00:19:05.440 --> 00:19:09.200]  佩妮娜對她的侮辱和白眼
[00:19:09.200 --> 00:19:11.200]  但是當她決定了
[00:19:11.200 --> 00:19:12.880]  如果上帝賜給我兒子的時候
[00:19:12.880 --> 00:19:13.920]  這是我最渴求的事情
[00:19:13.920 --> 00:19:16.440]  但是我先將上帝放下
[00:19:16.440 --> 00:19:18.440]  她許願說:如果你給我一個兒子
[00:19:18.440 --> 00:19:20.760]  我就將他奉獻給你
[00:19:20.760 --> 00:19:23.920]  她心裡反而覺得輕散了
[00:19:23.920 --> 00:19:24.560]  為什麼呢?
[00:19:24.560 --> 00:19:27.000]  因為這個兒子如果生出來的時候
[00:19:27.000 --> 00:19:28.720]  是屬於上帝的
[00:19:28.720 --> 00:19:30.240]  不是屬於她的
[00:19:30.240 --> 00:19:31.800]  上帝決定不給他
[00:19:31.800 --> 00:19:32.840]  其實她沒有損失的
[00:19:32.840 --> 00:19:34.120]  大家明不明白這個道理呢?
[00:19:34.120 --> 00:19:34.840]  給他
[00:19:34.840 --> 00:19:36.320]  那她就多了一個兒子
[00:19:36.320 --> 00:19:37.920]  現在根本就沒有了
[00:19:37.920 --> 00:19:38.840]  不給他
[00:19:38.840 --> 00:19:41.640]  就算是生出來也是上帝的
[00:19:41.640 --> 00:19:42.440]  是不是?
[00:19:42.440 --> 00:19:44.560]  沒有損失的
[00:19:44.560 --> 00:19:50.000]  哈拿忽然間看通了一個很重要的真理
[00:19:50.000 --> 00:19:53.240]  上帝是萬有的主宰
[00:19:53.240 --> 00:19:55.960]  聖經說萬有都本於他
[00:19:55.960 --> 00:19:56.880]  倚靠他
[00:19:56.880 --> 00:19:58.040]  更加是屬於他
[00:19:58.040 --> 00:20:00.760]  所有的東西都是屬於上帝的
[00:20:00.760 --> 00:20:02.440]  包括哈拿的性命
[00:20:02.440 --> 00:20:04.360]  她的丈夫她擁有的一切
[00:20:04.360 --> 00:20:08.200]  都是上帝給她照顧和管理的
[00:20:08.200 --> 00:20:11.000]  上帝將什麼託付給她
[00:20:11.000 --> 00:20:12.440]  什麼不給她
[00:20:12.440 --> 00:20:15.240]  上帝當然有絕對的主權
[00:20:15.240 --> 00:20:20.480]  她是沒有權要求上帝給她什麼的
[00:20:20.480 --> 00:20:21.800]  忽然之間她覺得
[00:20:21.800 --> 00:20:26.400]  她唯一能夠做的是完全信賴上帝對她的愛
[00:20:26.400 --> 00:20:28.160]  和判斷
[00:20:28.160 --> 00:20:31.160]  什麼時間給她什麼東西
[00:20:31.160 --> 00:20:33.680]  哈拿這個認知和體會
[00:20:33.680 --> 00:20:37.720]  讓她可以輕開或者不理會
[00:20:37.720 --> 00:20:40.200]  這個貝利娜對她的侮辱
[00:20:40.200 --> 00:20:41.880]  而且能夠用一個平常心
[00:20:41.880 --> 00:20:43.640]  去等候上帝的回應
[00:20:43.640 --> 00:20:44.720]  所以聖經說
[00:20:44.720 --> 00:20:45.800]  她就離開會幕
[00:20:45.800 --> 00:20:46.480]  去吃東西
[00:20:46.480 --> 00:20:49.960]  不再面帶仇怨
[00:20:49.960 --> 00:20:55.840]  哈拿的靈命又向前踏出了一大步
[00:20:55.840 --> 00:20:58.520]  所以她可以成為撒姆爾的母親
[00:20:58.520 --> 00:21:00.400]  撒姆爾是以色列一個偉大的領袖
[00:21:00.400 --> 00:21:03.680]  稍後我們會再說
[00:21:03.680 --> 00:21:04.760]  親愛的弟兄姐妹
[00:21:04.760 --> 00:21:06.280]  報道的朋友
[00:21:06.280 --> 00:21:08.600]  我們怎樣才能夠打開天上的窗戶
[00:21:08.600 --> 00:21:10.400]  讓上帝隨天我們禱告
[00:21:10.400 --> 00:21:15.160]  將似乎不可能有的上帝賜給我們呢?
[00:21:15.160 --> 00:21:16.320]  首先第一件事
[00:21:16.320 --> 00:21:17.600]  我再重複是什麼呢?
[00:21:17.600 --> 00:21:21.400]  要將上帝放在生命當中的守衛
[00:21:21.400 --> 00:21:23.720]  以服侍上帝為我們的優先
[00:21:23.720 --> 00:21:28.160]  願意將我們最寶貴的東西都獻給上帝
[00:21:28.160 --> 00:21:31.080]  就好像瑪利亞將致命貴
[00:21:31.080 --> 00:21:32.360]  預備來出嫁用的
[00:21:32.360 --> 00:21:34.520]  那些真正的拿達香膏
[00:21:34.520 --> 00:21:38.760]  是完全毫無保留地倒在耶穌基督的身上
[00:21:38.760 --> 00:21:40.360]  而其次第二件事
[00:21:40.360 --> 00:21:42.680]  我們要放下自我的執著
[00:21:42.680 --> 00:21:45.400]  不要覺得沒有了這些東西不行
[00:21:45.400 --> 00:21:47.800]  完全要相信上帝的判斷
[00:21:47.800 --> 00:21:50.480]  以及上帝為我們所作出的預備
[00:21:50.480 --> 00:21:53.280]  天父就會為我們打開天上的窗戶
[00:21:53.280 --> 00:21:56.200]  傾福於我們
[00:21:56.200 --> 00:21:57.320]  我想問
[00:21:57.320 --> 00:22:03.080]  我們當中都有做父母的
[00:22:03.080 --> 00:22:04.720]  我想問問大家
[00:22:04.720 --> 00:22:08.400]  我們都希望我們的子女愛我們和尊重我們
[00:22:08.400 --> 00:22:12.320]  我們怎樣才能夠得到子女對我們的愛和尊重呢?
[00:22:12.320 --> 00:22:15.240]  你有沒有想過自己會用什麼方法呢?
[00:22:15.240 --> 00:22:16.240]  我想問一下
[00:22:16.240 --> 00:22:18.080]  有多少人會用利誘
[00:22:18.080 --> 00:22:19.960]  就是收買他們
[00:22:19.960 --> 00:22:22.120]  無論他們求什麼要什麼
[00:22:22.120 --> 00:22:24.040]  你就立刻給他們
[00:22:24.040 --> 00:22:28.080]  或者時不時送一些令他們驚喜的東西給他們
[00:22:28.080 --> 00:22:30.800]  有多少人會用這個方法呢?
[00:22:30.800 --> 00:22:36.120]  有多少人會用教導或者愛護的方式
[00:22:36.120 --> 00:22:40.600]  讓他們知道和感受到父母對他們的愛呢?
[00:22:40.600 --> 00:22:42.600]  有多少?
[00:22:42.600 --> 00:22:44.840]  或者你說我們兩樣都有用
[00:22:44.840 --> 00:22:46.280]  那就好了
[00:22:46.280 --> 00:22:47.360]  我告訴大家
[00:22:47.360 --> 00:22:50.360]  每次當我去見我兩個孫子的時候
[00:22:50.360 --> 00:22:52.880]  我都會分別去抱著他們
[00:22:52.880 --> 00:22:56.400]  然後在他們耳邊跟他們說
[00:22:56.400 --> 00:22:58.000]  「我愛你」
[00:22:58.000 --> 00:22:59.840]  「我很愛你」
[00:22:59.840 --> 00:23:04.000]  然後我又會再問他們這個問題
[00:23:04.000 --> 00:23:06.040]  「爺爺最疼誰呀?」
[00:23:06.040 --> 00:23:08.400]  直至他們說最疼我
[00:23:08.400 --> 00:23:10.960]  我又再抱一下他們
[00:23:10.960 --> 00:23:13.440]  這應該是我的方法
[00:23:13.440 --> 00:23:16.440]  但其實行不行呢?靈不靈呢?
[00:23:16.440 --> 00:23:19.120]  最大的考驗是什麼呢?
[00:23:19.120 --> 00:23:22.720]  是他們願不願意跟你這個爺爺
[00:23:22.720 --> 00:23:27.120]  去分享他們最愛吃的冰淇淋、雪糕
[00:23:27.120 --> 00:23:32.000]  和讓你拿他的玩具去玩
[00:23:32.000 --> 00:23:35.440]  當然還有另一個考驗
[00:23:35.440 --> 00:23:36.840]  這個考驗就更加難了
[00:23:36.840 --> 00:23:37.800]  是什麼呢?
[00:23:37.800 --> 00:23:40.360]  是他們肯不肯相信你
[00:23:40.360 --> 00:23:42.360]  願意去等候
[00:23:42.360 --> 00:23:47.280]  不會因為不能夠馬上拿到他所要愛的東西
[00:23:47.280 --> 00:23:51.800]  而去鬧彆扭、哭、吵吵鬧鬧
[00:23:51.800 --> 00:23:53.440]  有一次我去探望孫子之前
[00:23:53.440 --> 00:23:55.560]  特別是在超級市場
[00:23:55.560 --> 00:24:00.040]  買了一小盒巧克力
[00:24:00.040 --> 00:24:02.080]  知道他們喜歡吃
[00:24:02.080 --> 00:24:05.480]  打開門說「Hello! Surprise!」
[00:24:05.480 --> 00:24:08.560]  我兩個孫子很開心舉起手要拿
[00:24:08.560 --> 00:24:09.760]  我說「No! No! No! No!」
[00:24:09.760 --> 00:24:14.480]  我說「這個是snack,這是點心來的」
[00:24:14.480 --> 00:24:17.080]  「睡醒才吃,睏醒才吃」
[00:24:17.080 --> 00:24:22.120]  「我現在給媽媽,看媽媽有什麼時間給你」
[00:24:22.120 --> 00:24:25.600]  你猜他們的反應是怎樣?
[00:24:25.600 --> 00:24:26.800]  我告訴你
[00:24:26.800 --> 00:24:28.760]  他們的反應是令我很開心
[00:24:28.760 --> 00:24:29.560]  為什麼呢?
[00:24:29.560 --> 00:24:32.360]  哥哥當時只有四歲
[00:24:32.360 --> 00:24:33.960]  他怎樣說呢?
[00:24:33.960 --> 00:24:36.280]  「OK,爺爺,OK」
[00:24:36.280 --> 00:24:37.360]  然後做什麼呢?
[00:24:37.360 --> 00:24:39.080]  轉頭就去玩了
[00:24:39.080 --> 00:24:43.520]  妹妹很矮小,很多時候哥哥走就跟著哥哥走
[00:24:43.520 --> 00:24:44.320]  有沒有鬧彆扭呢?
[00:24:44.320 --> 00:24:45.360]  沒有鬧彆扭
[00:24:45.360 --> 00:24:46.240]  有沒有哭呢?
[00:24:46.240 --> 00:24:47.720]  沒有
[00:24:47.720 --> 00:24:50.720]  哇!我和師母當然很開心
[00:24:50.720 --> 00:24:52.240]  大家同不同意
[00:24:52.240 --> 00:24:54.800]  能夠忍耐等候其實是一個成熟的表現
[00:24:54.800 --> 00:24:56.600]  你越長大越成熟的時候
[00:24:56.600 --> 00:24:58.680]  你就越能夠等得久
[00:24:58.680 --> 00:25:01.200]  才得到你想要的東西
[00:25:01.200 --> 00:25:03.920]  他們的表現只會令我們
[00:25:03.920 --> 00:25:09.120]  將更多更好的東西給他們
[00:25:09.120 --> 00:25:12.400]  上帝對我們也是一樣
[00:25:12.400 --> 00:25:15.280]  如果我們能夠把上帝放在首位
[00:25:15.280 --> 00:25:17.200]  信任祂對我們的愛和決定
[00:25:17.200 --> 00:25:19.760]  願意將我們最寶貴的東西都給祂
[00:25:19.760 --> 00:25:25.760]  我們必定能夠經驗到上帝更豐富的恩典
[00:25:25.760 --> 00:25:28.920]  特別是當我們能夠忍耐到底
[00:25:28.920 --> 00:25:32.480]  讓我們的祈求可以跟上帝的計劃配合的時候
[00:25:32.480 --> 00:25:34.960]  這就是第三件事我想和大家分享的
[00:25:34.960 --> 00:25:36.440]  請大家留意
[00:25:36.440 --> 00:25:38.080]  剛才我們讀聖經
[00:25:38.080 --> 00:25:41.040]  聖經介紹以利加納和有兩個老婆
[00:25:41.040 --> 00:25:43.720]  一個叫哈娜,一個叫佩莉娜
[00:25:43.720 --> 00:25:47.680]  聖經不單暗示他們是一個很虔誠
[00:25:47.680 --> 00:25:49.200]  敬拜上帝的人
[00:25:49.200 --> 00:25:52.000]  更加是他們每年到時來敬拜的時候
[00:25:52.000 --> 00:25:54.080]  聖經裡面提到有兩個人
[00:25:54.080 --> 00:25:55.080]  其實是三個
[00:25:55.080 --> 00:25:57.160]  不過這兩個人是很特別的
[00:25:57.160 --> 00:25:58.320]  特別提及的
[00:25:58.320 --> 00:26:01.320]  我們看看第三節
[00:26:01.320 --> 00:26:03.320]  第一章第三節
[00:26:03.320 --> 00:26:05.440]  這個人(以利加納)
[00:26:05.440 --> 00:26:08.440]  每年都從他的本城到時來敬拜
[00:26:08.440 --> 00:26:09.880]  帶同全家大小
[00:26:09.880 --> 00:26:12.640]  獻祭給萬軍之耶和華
[00:26:12.640 --> 00:26:13.800]  大家留意
[00:26:13.800 --> 00:26:17.200]  在時來有以利的兩個兒子
[00:26:17.200 --> 00:26:18.360]  他們提有以利
[00:26:18.360 --> 00:26:19.840]  不過是以利的兩個兒子
[00:26:19.840 --> 00:26:25.800]  何弗尼和菲尼哈就作耶和華的祭祀
[00:26:25.800 --> 00:26:27.720]  大家有沒有看到
[00:26:27.720 --> 00:26:32.080]  為什麼聖經裡面沒有介紹
[00:26:32.080 --> 00:26:33.680]  以利是當城的大祭司
[00:26:33.680 --> 00:26:34.600]  這才是最重要的
[00:26:34.600 --> 00:26:36.680]  他在會幕裡面拿寶
[00:26:36.680 --> 00:26:38.200]  在敬拜獻祭的時候
[00:26:38.200 --> 00:26:40.920]  反而提到以利的兩個兒子
[00:26:40.920 --> 00:26:44.680]  何弗尼和菲尼哈是耶和華的祭司
[00:26:44.680 --> 00:26:48.760]  大家是不是覺得這個介紹有點奇怪呢?
[00:26:48.760 --> 00:26:51.400]  我覺得有點奇怪
[00:26:51.400 --> 00:26:53.240]  如果我們看第二章的時候
[00:26:53.240 --> 00:26:54.200]  你就知道
[00:26:54.200 --> 00:26:55.520]  以利的兩個兒子
[00:26:55.520 --> 00:26:57.840]  雖然是當祭司
[00:26:57.840 --> 00:27:01.440]  但其實他們不敬畏上帝
[00:27:01.440 --> 00:27:03.680]  聖經甚至形容他們是無賴
[00:27:03.680 --> 00:27:05.320]  不敬畏上帝
[00:27:05.320 --> 00:27:06.680]  不尊重上帝
[00:27:06.680 --> 00:27:09.360]  藐視百姓獻給上帝的祭物
[00:27:09.360 --> 00:27:12.920]  違背了所有祭司應該做的神聖工作
[00:27:12.920 --> 00:27:14.480]  要做的事情
[00:27:14.480 --> 00:27:15.480]  不僅如此
[00:27:15.480 --> 00:27:19.000]  他們兩個又會跟會幕前那些做侍應的婦女
[00:27:19.000 --> 00:27:22.520]  即是做幫手的婦女行淫亂
[00:27:22.520 --> 00:27:25.640]  所以聖經說上帝要懲罰他們
[00:27:25.640 --> 00:27:27.160]  要殺死他們
[00:27:27.160 --> 00:27:28.800]  而以利在那個時候
[00:27:28.800 --> 00:27:31.440]  又已經是年紀老邁了
[00:27:31.440 --> 00:27:36.640]  上帝計劃要找一個祭司的接班人
[00:27:36.640 --> 00:27:40.200]  我們看看撒滿爾記上的第二章35節那裡怎麼說呢?
[00:27:40.200 --> 00:27:41.440]  這是上帝說的
[00:27:41.440 --> 00:27:45.320]  「我要為自己興起一個忠心的祭司
[00:27:45.320 --> 00:27:47.800]  他必依照我的心意行事
[00:27:47.800 --> 00:27:50.600]  我要為他建立一個穩固的家
[00:27:50.600 --> 00:27:55.560]  他一生必行在我的受高者面前」
[00:27:55.560 --> 00:27:58.480]  原來上帝不讓哈拿懷孕
[00:27:58.480 --> 00:28:01.000]  除了培養他屬靈的生命
[00:28:01.000 --> 00:28:04.120]  讓他不要停留在只是相信上帝的地步
[00:28:04.120 --> 00:28:05.120]  而另一方面
[00:28:05.120 --> 00:28:07.880]  原來上帝在背後在做一個計劃
[00:28:07.880 --> 00:28:09.680]  是要借助他
[00:28:09.680 --> 00:28:13.040]  剷下以色列人最後一個的事司
[00:28:13.040 --> 00:28:16.720]  以及開創以色列國的大祭司
[00:28:16.720 --> 00:28:18.160]  撒滿爾
[00:28:18.160 --> 00:28:20.520]  以色列人的民族英雄
[00:28:20.520 --> 00:28:22.640]  但哈拿當然不知道
[00:28:22.640 --> 00:28:24.320]  哈拿不知道上帝的計劃
[00:28:24.320 --> 00:28:28.440]  所以他必須要信得過上帝
[00:28:28.440 --> 00:28:31.160]  不是不眷顧他、不體恤他
[00:28:31.160 --> 00:28:35.360]  而是要等候一個成熟的時機
[00:28:35.360 --> 00:28:42.080]  哈拿必須要忍耐等候與上帝的時間和計劃相配合
[00:28:42.080 --> 00:28:43.320]  所以弟兄姐妹
[00:28:43.320 --> 00:28:45.320]  如果我們真的相信上帝的話
[00:28:45.320 --> 00:28:46.760]  我們就要信得過
[00:28:46.760 --> 00:28:49.160]  不要懷疑上帝對我們的愛
[00:28:49.160 --> 00:28:52.160]  很多人一遇到挫折就懷疑上帝對我們的愛
[00:28:52.160 --> 00:28:53.160]  不
[00:28:53.160 --> 00:28:54.720]  哈拿也曾經試過這樣的
[00:28:54.720 --> 00:28:56.880]  不過後來看通了
[00:28:56.880 --> 00:28:59.160]  他就憑信心去等候
[00:28:59.160 --> 00:29:04.240]  上帝所安排的計劃和時間都是最好的
[00:29:04.240 --> 00:29:07.440]  而且都是要讓我們得益處的
[00:29:07.440 --> 00:29:09.040]  所以我們應該怎樣祈禱呢?
[00:29:09.040 --> 00:29:11.360]  才能夠打開天上的窗戶呢?
[00:29:11.360 --> 00:29:17.480]  讓我們可以享受上帝傾福與我們的喜樂呢?
[00:29:17.480 --> 00:29:18.280]  剛才已經說過
[00:29:18.280 --> 00:29:22.680]  第一是要把祈求的焦點放對了
[00:29:22.680 --> 00:29:25.320]  凡事以信這個榮耀為依歸
[00:29:25.320 --> 00:29:27.760]  第二是要放下自己的執著
[00:29:27.760 --> 00:29:31.880]  要信得過上帝會將最好的賜給我們
[00:29:31.880 --> 00:29:37.160]  第三是要忍耐等候與上帝的計劃配合
[00:29:37.160 --> 00:29:40.480]  就必定能夠見證到神蹟
[00:29:40.480 --> 00:29:42.680]  以及不可能發生的事情
[00:29:42.680 --> 00:29:46.680]  不可能打開的天窗會為我們打開
[00:29:46.680 --> 00:29:50.640]  有兩封聖經可以總結今天跟大家分享的信息
[00:29:50.640 --> 00:29:52.440]  跟大家一起讀一讀
[00:29:52.440 --> 00:29:57.400]  約翰一書第五章十四、十五節
[00:29:57.400 --> 00:29:58.440]  我們一起讀吧
[00:29:58.440 --> 00:30:00.480]  讀兩次
[00:30:00.480 --> 00:30:01.960]  我要求大家一起讀一讀
[00:30:01.960 --> 00:30:04.920]  嘗試在家裡小聲一點
[00:30:04.920 --> 00:30:06.720]  十四節
[00:30:06.720 --> 00:30:09.000]  我們若照著上帝的旨意祈求
[00:30:09.000 --> 00:30:11.080]  祂就垂聽我們
[00:30:11.080 --> 00:30:15.240]  這就是我們對祂所傳坦然無懼的心
[00:30:15.240 --> 00:30:19.120]  既然我們知道祂聽我們一切所求的
[00:30:19.120 --> 00:30:23.440]  就知道我們所求於祂的無不得著
[00:30:23.440 --> 00:30:25.280]  再來一次
[00:30:25.280 --> 00:30:29.520]  我們若照著上帝的旨意祈求
[00:30:29.520 --> 00:30:31.480]  祂就垂聽我們
[00:30:31.480 --> 00:30:35.600]  這就是我們對祂所傳坦然無懼的心
[00:30:35.600 --> 00:30:38.680]  既然我們知道祂聽我們一切所求的
[00:30:38.680 --> 00:30:43.160]  就知道我們所求於祂的無不得著
[00:30:43.160 --> 00:30:44.320]  聖經怎麼說呢?
[00:30:44.320 --> 00:30:48.080]  如果我們能夠按照上帝的旨意來祈求
[00:30:48.080 --> 00:30:49.440]  就可以坦然無懼
[00:30:49.440 --> 00:30:50.160]  為什麼呢?
[00:30:50.160 --> 00:30:53.680]  因為我們不需要擔心自己所求的
[00:30:53.680 --> 00:30:54.840]  會得罪上帝
[00:30:54.840 --> 00:30:57.120]  讓上帝不高興
[00:30:57.120 --> 00:30:58.360]  不單如此
[00:30:58.360 --> 00:31:00.760]  因為我們是按照上帝的旨意祈禱
[00:31:00.760 --> 00:31:02.880]  我們就應該有信心
[00:31:02.880 --> 00:31:05.360]  我們所求於祂的無不得著
[00:31:05.360 --> 00:31:06.720]  只不過是時間問題
[00:31:06.720 --> 00:31:09.240]  看看上帝安排時間是怎樣
[00:31:09.240 --> 00:31:11.080]  祂的計劃是怎樣
[00:31:11.080 --> 00:31:12.520]  但是一定會成就的
[00:31:12.520 --> 00:31:14.280]  因為我們是按照上帝的旨意
[00:31:14.280 --> 00:31:16.480]  來祈禱
[00:31:16.480 --> 00:31:20.880]  雖然天父上帝的靈今天在當中
[00:31:20.880 --> 00:31:22.720]  親自祈禱我們
[00:31:22.720 --> 00:31:24.680]  其實很多時候我們祈禱
[00:31:24.680 --> 00:31:26.360]  很多時候都向上帝求東西
[00:31:26.360 --> 00:31:28.360]  求這樣、求那樣
[00:31:28.360 --> 00:31:30.360]  但是想不到很多時候
[00:31:30.360 --> 00:31:32.960]  你越與上帝溝通、禱告的時候
[00:31:32.960 --> 00:31:34.280]  你越認識上帝
[00:31:34.280 --> 00:31:35.840]  越明白上帝
[00:31:35.840 --> 00:31:38.720]  越能夠發覺原來上帝的心意
[00:31:38.720 --> 00:31:40.240]  是要造就我們
[00:31:40.240 --> 00:31:42.400]  培育我們屬靈的生命
[00:31:42.400 --> 00:31:46.040]  以致我們更加有效地完成祂交付給我們
[00:31:46.040 --> 00:31:47.760]  在世上的工作
[00:31:47.760 --> 00:31:51.040]  所以我希望以後我們再去祈求什麼的時候
[00:31:51.040 --> 00:31:53.160]  我們知道應該怎樣去祈禱
[00:31:53.160 --> 00:31:56.640]  以致天上的窗戶其實一直都打開
[00:31:56.640 --> 00:32:00.920]  但是讓我們能夠從天窗裡面
[00:32:00.920 --> 00:32:05.960]  享受到上帝不斷傾倒到我們身上的那種祝福
[00:32:05.960 --> 00:32:08.160]  我們一起禱告
[00:32:08.160 --> 00:32:08.960]  各位天父上帝
[00:32:08.960 --> 00:32:09.960]  我要感謝讚美你
[00:32:09.960 --> 00:32:14.800]  因為在這個時間你透過漢娜的經歷
[00:32:14.800 --> 00:32:17.280]  她的禱告是提醒我們
[00:32:17.280 --> 00:32:21.160]  讓我們知道原來你最大的心意
[00:32:21.160 --> 00:32:23.760]  是希望看到我們能夠長大成人
[00:32:23.760 --> 00:32:26.640]  是希望看到我們越來越成熟
[00:32:26.640 --> 00:32:30.160]  在信仰上、在信心上不斷地提升
[00:32:30.160 --> 00:32:34.040]  更去能夠明白和體會你的心意
[00:32:34.040 --> 00:32:35.680]  以致我們祈禱的時候
[00:32:35.680 --> 00:32:38.280]  我們不會只是為了滿足自己而去禱告
[00:32:38.280 --> 00:32:43.040]  我們更加會考慮上帝你的榮耀
[00:32:43.040 --> 00:32:46.960]  上帝你是我們應該禱告的核心
[00:32:46.960 --> 00:32:49.000]  願意我們能夠在禱告當中
[00:32:49.000 --> 00:32:52.640]  更深地去體會和經歷到這個真理
[00:32:52.640 --> 00:32:54.080]  賜福我們眾人
[00:32:54.080 --> 00:32:56.280]  天父如果我們當中有很多朋友的話
[00:32:56.280 --> 00:32:58.560]  我祈求你一定要讓他們知道
[00:32:58.560 --> 00:33:02.240]  上帝當然會將我們所需要的給我們
[00:33:02.240 --> 00:33:03.240]  但是什麼時候給我們?
[00:33:03.240 --> 00:33:04.400]  給我們什麼?
[00:33:04.400 --> 00:33:05.720]  天父是有絕對的主權
[00:33:05.720 --> 00:33:07.000]  因為祂是上帝
[00:33:07.000 --> 00:33:09.480]  祂知道我們的來世今生
[00:33:09.480 --> 00:33:12.440]  祂知道我們的前後的經驗和際遇
[00:33:12.440 --> 00:33:14.440]  祂知道什麼是最好的
[00:33:14.440 --> 00:33:17.080]  所以祈求上帝賜給我們當中
[00:33:17.080 --> 00:33:19.400]  很多朋友有這樣的信心
[00:33:19.400 --> 00:33:22.680]  學習憑信心去信靠上帝
[00:33:22.680 --> 00:33:26.160]  接受耶穌基督作為你個人的救主
[00:33:26.160 --> 00:33:28.480]  而弟兄姊妹我們信主多年
[00:33:28.480 --> 00:33:30.560]  到底你對上帝的認識有多少呢?
[00:33:30.560 --> 00:33:32.760]  願聖靈在今天這個時間
[00:33:32.760 --> 00:33:34.600]  都親自去感動你
[00:33:34.600 --> 00:33:35.600]  讓你知道
[00:33:35.600 --> 00:33:37.680]  原來一直以來我們的禱告
[00:33:37.680 --> 00:33:39.080]  是一個不完美的禱告
[00:33:39.080 --> 00:33:41.000]  因為我們不懂得怎樣去禱告
[00:33:41.000 --> 00:33:42.120]  願意我們這幾個星期
[00:33:42.120 --> 00:33:43.880]  學習禱告的功課的時候
[00:33:43.880 --> 00:33:45.160]  我們越來越知道
[00:33:45.160 --> 00:33:46.560]  應該怎樣去祈求
[00:33:46.560 --> 00:33:48.360]  才能蒙你自己的月亮
[00:33:48.360 --> 00:33:50.280]  可以打開天上的窗戶
[00:33:50.280 --> 00:33:52.240]  讓祢傾福於我們
[00:33:52.240 --> 00:33:53.960]  多謝祢憐憫我們
[00:33:53.960 --> 00:33:57.200]  讓我們今天能夠學到這麼寶貴的功課
[00:33:57.200 --> 00:33:59.680]  奉耶穌的名字感恩祈禱
[00:33:59.680 --> 00:34:00.680]  阿門
