
[00:00:00.000 --> 00:00:03.280]  (主席) 當你坐下的時候跟旁邊的鄧小平說一聲 祝你二馬來歷
[00:21:39.200 --> 00:21:41.360]  這才是最奇妙的事
[00:21:41.360 --> 00:21:43.280]  保羅要提出的
[00:21:43.280 --> 00:21:45.480]  因為被聖靈充滿的人
[00:21:45.480 --> 00:21:47.480]  有時我們見到
[00:21:47.480 --> 00:21:52.960]  是去到一個狂妄自大的現象出現的
[00:21:52.960 --> 00:21:54.040]  因為我被聖靈充滿
[00:21:54.040 --> 00:21:56.240]  所以你要信服我
[00:21:56.240 --> 00:21:59.120]  但保羅說他是彼此信服
[00:21:59.120 --> 00:22:02.800]  當你教弟兄說一聲 我們要彼此信服
[00:22:02.800 --> 00:22:05.920]  這三個的表徵
[00:22:05.920 --> 00:22:07.200]  就告訴我們
[00:22:07.200 --> 00:22:09.880]  被聖靈充滿的人的特徵就是這樣
[00:22:09.880 --> 00:22:12.240]  被聖靈充滿的人不是經常傻笑
[00:22:12.240 --> 00:22:14.240]  或是躲在地上
[00:22:14.240 --> 00:22:15.560]  那些現象我可以接受
[00:22:15.560 --> 00:22:18.080]  但不是聖經所說的
[00:22:18.080 --> 00:22:19.680]  被聖靈充滿的人生
[00:22:19.680 --> 00:22:23.320]  被聖靈充滿的人生應該具備這三個條件
[00:22:23.320 --> 00:22:25.840]  如果我們見到被聖靈充滿
[00:22:25.840 --> 00:22:31.360]  是一個以馬來理的很具體的章節
[00:22:31.360 --> 00:22:33.520]  我怎知神在你裏面
[00:22:33.520 --> 00:22:36.240]  就是你經常都會讚美上帝
[00:22:36.240 --> 00:22:38.400]  我怎知神會在你裏面
[00:22:38.400 --> 00:22:40.320]  你經常都感恩
[00:22:40.320 --> 00:22:41.920]  我怎知神在你裏面
[00:22:41.920 --> 00:22:45.640]  你和人的關係彼此信服
[00:22:45.640 --> 00:22:47.680]  我怎知神不在你裏面
[00:22:47.680 --> 00:22:50.000]  一言九鼎
[00:22:50.000 --> 00:22:51.560]  我怎知神不在你裏面
[00:22:51.560 --> 00:22:53.240]  常常埋怨
[00:22:53.240 --> 00:22:58.360]  我怎知神不在你裏面
[00:22:58.360 --> 00:23:01.360]  不會歌頌
[00:23:01.360 --> 00:23:06.040]  不會讚美上帝的恩典
[00:23:06.040 --> 00:23:09.120]  這件事是很明顯的分界線
[00:23:09.120 --> 00:23:09.880]  很明顯
[00:23:09.880 --> 00:23:11.280]  這是一種生命
[00:23:11.280 --> 00:23:13.560]  不是金句
[00:23:13.560 --> 00:23:15.000]  從生命就看到
[00:23:15.000 --> 00:23:18.360]  從你的果子看到你的人生
[00:23:18.360 --> 00:23:20.200]  第二方面我們提到
[00:23:20.200 --> 00:23:22.080]  屬靈恩賜的問題
[00:23:22.080 --> 00:23:25.720]  一個被聖人充滿的人是很個人的
[00:23:25.720 --> 00:23:27.760]  是一個群體被聖人充滿的
[00:23:27.760 --> 00:23:30.920]  但是為何要學武術的恩賜
[00:23:30.920 --> 00:23:31.880]  保羅就說
[00:23:31.880 --> 00:23:34.320]  我們必須要知道這件事
[00:23:34.320 --> 00:23:36.400]  我們必須要承認
[00:23:36.400 --> 00:23:40.080]  自己不能夠依靠自己的能力去侍奉神
[00:23:40.080 --> 00:23:41.000]  跟你戒頂的那種聲音
[00:23:41.000 --> 00:23:45.080]  你不能夠依靠自己的能力
[00:23:45.080 --> 00:23:47.400]  今日方派最大的問題是甚麼
[00:23:47.400 --> 00:23:51.280]  我們靠的是人的智慧能力
[00:23:51.280 --> 00:23:55.520]  我在北美幾間教會走過的時候
[00:23:55.520 --> 00:24:03.880]  我見到最大的侍奉是甚麼呢
[00:24:03.880 --> 00:24:07.280]  北美是一些高智能的人
[00:24:07.280 --> 00:24:12.120]  特別是在波士頓哈佛大學附近
[00:24:12.120 --> 00:24:13.880]  他們的侍奉就是
[00:24:13.880 --> 00:24:19.040]  由早上八點半開會到晚上十二點
[00:24:19.040 --> 00:24:20.720]  開會就是侍奉
[00:24:20.720 --> 00:24:23.120]  侍奉就是開會
[00:24:23.120 --> 00:24:25.360]  開完會沒有人做事
[00:24:25.360 --> 00:24:27.080]  接著再開會
[00:24:27.080 --> 00:24:30.920]  這就是我覺得不能談論的事情
[00:24:30.920 --> 00:24:33.560]  開完會沒有人做事
[00:24:33.560 --> 00:24:35.440]  接著再開會
[00:24:35.440 --> 00:24:37.320]  那個星期如是
[00:24:37.320 --> 00:24:38.600]  有一個教會跟我說
[00:24:38.600 --> 00:24:39.960]  牧師我星期二
[00:24:39.960 --> 00:24:42.720]  由早上八點半開會開到十二點
[00:24:42.720 --> 00:24:45.480]  星期四就開半天會
[00:24:45.480 --> 00:24:47.600]  星期五又半天要開會
[00:24:47.600 --> 00:24:50.880]  一個星期有兩天全天開會
[00:24:50.880 --> 00:24:55.480]  沒時間做事
[00:24:55.480 --> 00:24:58.440]  我們以為靠自己的能力
[00:24:58.440 --> 00:25:01.480]  自己的智慧去侍奉上帝的時候
[00:25:01.480 --> 00:25:03.600]  誰不知在《已不鎖書》第六章十二節補羅說
[00:25:03.600 --> 00:25:06.600]  因為我們的爭戰不是對抗有血有肉的
[00:25:06.600 --> 00:25:08.520]  而是對抗執政的掌權的
[00:25:08.520 --> 00:25:13.600]  管轄幽暗世界以及天空靈界的惡魔
[00:25:13.600 --> 00:25:17.040]  我們不能夠靠自己的智慧去打贏這場仗
[00:25:17.040 --> 00:25:19.200]  我們要學武術靈的恩賜
[00:25:19.200 --> 00:25:20.720]  是要建立神的教會
[00:25:20.720 --> 00:25:22.440]  講了那麼多前面的十四章十二節
[00:25:22.440 --> 00:25:23.440]  你們也是如此
[00:25:23.440 --> 00:25:25.120]  既然你們切務武術靈的恩賜
[00:25:25.120 --> 00:25:28.920]  就當追求多德造就教會的恩賜
[00:25:28.920 --> 00:25:35.640]  造就教會就是建立人的生命
[00:25:35.640 --> 00:25:39.800]  我這次有一個很大的體會
[00:25:39.800 --> 00:25:50.040]  原來人將自己放在一個位置周遊列國
[00:25:50.040 --> 00:25:59.440]  不同的場合只是講道而沒有進入群體模樣的話
[00:25:59.440 --> 00:26:04.440]  其實這個人是將自己放在最危險的位置
[00:26:04.440 --> 00:26:11.560]  因為所有的恩賜是要建立造就教會的
[00:26:11.560 --> 00:26:19.440]  而所有的恩賜不是等於講道恩賜
[00:26:19.440 --> 00:26:22.600]  我們必須搞清楚
[00:26:22.600 --> 00:26:26.640]  恩賜跟我們屬靈生命的高低好壞是無關的
[00:26:26.640 --> 00:26:31.040]  這是很難搞的觀念
[00:26:31.040 --> 00:26:39.040]  跟你旁邊聽到的聲音,你的恩賜跟你的生命是無關的
[00:26:39.040 --> 00:26:43.240]  你見過一個填詞作曲的人
[00:26:43.240 --> 00:26:46.840]  可以很有才華
[00:26:46.840 --> 00:26:53.040]  但他完結後馬上吸煙說粗口
[00:26:53.040 --> 00:26:55.240]  你說音樂能夠陶冶聲情
[00:26:55.240 --> 00:26:57.520]  這是你媽媽騙你的
[00:26:57.520 --> 00:27:00.760]  我告訴你,很肯定是你媽媽騙你的
[00:27:00.760 --> 00:27:03.440]  一大群人音樂很厲害
[00:27:03.440 --> 00:27:11.440]  他的性情是很腐敗的
[00:27:11.440 --> 00:27:13.640]  有音樂天分的人
[00:27:13.640 --> 00:27:18.040]  跟他的生命是可以不掛鉤的
[00:27:18.040 --> 00:27:21.040]  如果你有機會看看莫札特
[00:27:21.040 --> 00:27:24.040]  一生你就會知道
[00:27:24.040 --> 00:27:27.840]  莫札特是一個天才還日的音樂人
[00:27:27.840 --> 00:27:32.240]  但他整個生命是放蕩不羈的
[00:27:32.240 --> 00:27:34.440]  你就很明顯見到
[00:27:34.440 --> 00:27:37.240]  恩賜不是學回來的
[00:27:37.240 --> 00:27:41.240]  恩賜是上帝無條件給你的禮物
[00:27:41.240 --> 00:27:44.240]  跟你的屬靈生命好壞和高低無關
[00:27:44.240 --> 00:27:46.640]  運用恩賜最大的心法是什麼呢?
[00:27:46.640 --> 00:27:49.840]  保羅說:我講萬人的謊言
[00:27:49.840 --> 00:27:53.440]  若會有愛,也沒有意義
[00:27:53.440 --> 00:27:57.640]  我能夠叫大山挪開,很有信心
[00:27:57.640 --> 00:28:00.640]  但若沒有愛,也沒有意義
[00:28:00.640 --> 00:28:04.640]  所以,愛是整個恩賜最重要的
[00:28:04.640 --> 00:28:07.040]  所以你見到哥倫多前書十二、十三、十四章
[00:28:07.040 --> 00:28:09.040]  愛夾在中間的原因
[00:28:09.040 --> 00:28:11.640]  保羅要重提,很重要很重要
[00:28:11.640 --> 00:28:13.840]  原來所有恩賜的運用
[00:28:13.840 --> 00:28:16.640]  背後最大的動力是愛
[00:28:16.640 --> 00:28:18.840]  所以你愛不愛旁邊的人
[00:28:18.840 --> 00:28:23.240]  跟你能否用恩賜去服侍他
[00:28:23.240 --> 00:28:26.840]  是直接掛鉤的
[00:28:26.840 --> 00:28:30.440]  但原來也可以在沒有愛的情況下
[00:28:30.440 --> 00:28:33.040]  保羅說有恩賜的
[00:28:33.040 --> 00:28:34.640]  哥倫多教會就是這樣
[00:28:34.640 --> 00:28:36.240]  充滿恩賜的教會
[00:28:36.240 --> 00:28:37.840]  但卻沒有愛心的教會
[00:28:37.840 --> 00:28:40.240]  否則保羅就不會在哥倫多前書十三章
[00:28:40.240 --> 00:28:44.640]  寫出一篇愛的詩篇
[00:28:44.640 --> 00:28:46.440]  奇妙在這裡,弟兄姊妹
[00:28:46.440 --> 00:28:48.840]  這次我在加拿大
[00:28:48.840 --> 00:28:52.640]  這個弟兄跟我說
[00:28:52.640 --> 00:28:54.440]  我們吃飯只有兩個小時
[00:28:54.440 --> 00:28:56.840]  現在吃法國菜
[00:28:56.840 --> 00:28:58.240]  法國菜是很慢的
[00:28:58.240 --> 00:29:00.040]  但在加拿大你不是那麼慢
[00:29:00.040 --> 00:29:02.440]  怎麼過日子呢
[00:29:02.440 --> 00:29:05.440]  吃了三個多小時
[00:29:05.440 --> 00:29:07.640]  三個多小時就是不斷說
[00:29:07.640 --> 00:29:10.040]  說兩年的經歷
[00:29:10.040 --> 00:29:13.840]  一邊聽一邊聽
[00:29:13.840 --> 00:29:15.840]  我聽到的是什麼呢
[00:29:15.840 --> 00:29:19.040]  我很少這麼有忍耐聽別人說話
[00:29:19.040 --> 00:29:21.040]  我完全不插嘴
[00:29:21.040 --> 00:29:22.040]  坐著就這樣聽
[00:29:22.040 --> 00:29:23.440]  不是因為食物好吃
[00:29:23.440 --> 00:29:25.840]  是因為我插不了嘴
[00:29:25.840 --> 00:29:27.040]  我聽了兩個多小時之後
[00:29:27.040 --> 00:29:27.840]  我就跟他說
[00:29:27.840 --> 00:29:29.240]  我說弟兄
[00:29:29.240 --> 00:29:31.240]  可不可以聽到的是
[00:29:31.240 --> 00:29:37.240]  不是理性上背哥倫多前書十三章給我聽
[00:29:37.240 --> 00:29:39.440]  而是真的生命
[00:29:39.440 --> 00:29:43.240]  將哥倫多前書十三章實踐了出來
[00:29:43.240 --> 00:29:45.640]  是兩回事
[00:29:45.640 --> 00:29:49.040]  當然我們要背哥倫多前書十三章是應該的
[00:29:49.040 --> 00:29:51.040]  當我們要背
[00:29:51.040 --> 00:29:56.440]  但背了之後我的生命是否將哥倫多前書十三章實踐出來
[00:29:56.440 --> 00:30:00.640]  是另一回事
[00:30:00.640 --> 00:30:02.640]  姐妹
[00:30:02.640 --> 00:30:04.440]  面對你的老公
[00:30:04.440 --> 00:30:08.640]  愛是恆久忍耐
[00:30:08.640 --> 00:30:09.640]  弟兄
[00:30:09.640 --> 00:30:11.040]  面對你的老婆
[00:30:11.040 --> 00:30:15.840]  是愛是恆久忍耐
[00:30:15.840 --> 00:30:16.840]  姐妹
[00:30:16.840 --> 00:30:18.040]  面對你的老公
[00:30:18.040 --> 00:30:21.640]  是不計算別人的我
[00:30:21.640 --> 00:30:23.640]  很艱難
[00:30:23.640 --> 00:30:24.840]  但生命就是這樣
[00:30:24.840 --> 00:30:25.240]  各位
[00:30:25.240 --> 00:30:27.640]  所謂的恩賜如果沒有愛的話
[00:30:27.640 --> 00:30:31.240]  就成為了明的羅響的筆
[00:30:31.240 --> 00:30:32.040]  在《三聖經》裡面
[00:30:32.040 --> 00:30:36.040]  起碼有四段經文提到恩賜
[00:30:36.040 --> 00:30:37.240]  裡面包括了
[00:30:37.240 --> 00:30:38.040]  講道
[00:30:38.040 --> 00:30:38.840]  服事
[00:30:38.840 --> 00:30:39.640]  說語言
[00:30:39.640 --> 00:30:40.240]  服事
[00:30:40.240 --> 00:30:40.840]  教導
[00:30:40.840 --> 00:30:41.440]  勸勉
[00:30:41.440 --> 00:30:42.040]  施捨
[00:30:42.040 --> 00:30:42.440]  治理
[00:30:42.440 --> 00:30:44.040]  憐憫
[00:30:44.040 --> 00:30:46.040]  哥倫多前書十二章
[00:30:46.040 --> 00:30:49.040]  提到的九種恩賜是超自然的恩賜
[00:30:49.040 --> 00:30:52.440]  但是這裡我們先要先交代
[00:30:52.440 --> 00:30:54.840]  方派教會成長的弟兄姐妹就覺得
[00:30:54.840 --> 00:30:57.240]  這些是我們從來沒有經歷過的恩賜
[00:30:57.240 --> 00:30:59.240]  但我想告訴你
[00:30:59.240 --> 00:31:00.440]  第一
[00:31:00.440 --> 00:31:03.040]  哥倫多前書十二章八節十一節
[00:31:03.040 --> 00:31:06.040]  難解的地方在哪裡呢
[00:31:06.040 --> 00:31:06.640]  難解的地方
[00:31:06.640 --> 00:31:10.040]  我講個比喻你就明白了
[00:31:10.040 --> 00:31:13.640]  有沒有人不知道什麼叫乾炒牛河
[00:31:13.640 --> 00:31:14.840]  這裡
[00:31:14.840 --> 00:31:17.040]  沒有吧
[00:31:17.040 --> 00:31:20.640]  為什麼你會知道
[00:31:20.640 --> 00:31:22.440]  吃過
[00:31:22.440 --> 00:31:23.240]  是不是
[00:31:23.240 --> 00:31:25.440]  吃過
[00:31:25.440 --> 00:31:26.640]  最離譜
[00:31:26.640 --> 00:31:28.440]  如果你去到外地
[00:31:28.440 --> 00:31:30.840]  你叫一樣菜
[00:31:30.840 --> 00:31:33.440]  你發覺和香港的吃法是不一樣的
[00:31:33.440 --> 00:31:36.440]  例如咕嚕肉原來很多版本
[00:31:36.440 --> 00:31:39.240]  你以為叫咕嚕肉就是香港的咕嚕肉
[00:31:39.240 --> 00:31:42.240]  你發覺吃下去是不同的咕嚕肉
[00:31:42.240 --> 00:31:43.040]  不是不同肉
[00:31:43.040 --> 00:31:45.040]  是不同做法的咕嚕肉
[00:31:45.040 --> 00:31:46.040]  最離譜
[00:31:46.040 --> 00:31:46.840]  你去到歐洲
[00:31:46.840 --> 00:31:51.240]  我有一次和師母去布拉格
[00:31:51.240 --> 00:31:54.040]  進了唐人餐館叫飯吃
[00:31:54.040 --> 00:31:59.040]  完全那餐牌和你看到的東西是兩個世界
[00:31:59.040 --> 00:32:00.440]  是你想像不到
[00:32:00.440 --> 00:32:02.440]  為什麼會是這件事
[00:32:02.440 --> 00:32:03.240]  這樣也行
[00:32:03.240 --> 00:32:03.840]  這樣也行
[00:32:03.840 --> 00:32:05.240]  這樣也行
[00:32:05.240 --> 00:32:07.440]  很驚訝
[00:32:07.440 --> 00:32:13.040]  前晚我們回到美孚
[00:32:13.040 --> 00:32:16.240]  坐在一間上海舖
[00:32:16.240 --> 00:32:19.640]  因為安息禮拜結束了
[00:32:19.640 --> 00:32:21.840]  九點多十點
[00:32:21.840 --> 00:32:23.240]  又不是很飽
[00:32:23.240 --> 00:32:24.040]  又不是很餓
[00:32:24.040 --> 00:32:28.240]  最慘這些時間
[00:32:28.240 --> 00:32:31.840]  師母叫一個淨水餃
[00:32:31.840 --> 00:32:35.040]  我就叫一個淨雲吞
[00:32:35.040 --> 00:32:36.440]  最驚訝是
[00:32:36.440 --> 00:32:38.040]  當兩碗東西送過來的時候
[00:32:38.040 --> 00:32:41.640]  我分不到哪一碗是雲吞
[00:32:41.640 --> 00:32:45.440]  哪一碗是水餃
[00:32:45.440 --> 00:32:46.440]  我就問師母
[00:32:46.440 --> 00:32:47.840]  我們是不是叫錯了
[00:32:47.840 --> 00:32:49.440]  我們是不是叫了兩碗水餃
[00:32:49.440 --> 00:32:51.040]  她說不是
[00:32:51.040 --> 00:32:52.640]  叫老闆來
[00:32:52.640 --> 00:32:54.640]  我們叫一碗淨雲吞一碗淨水餃
[00:32:54.640 --> 00:32:56.040]  你這碗是淨雲吞
[00:32:56.040 --> 00:32:57.240]  他那碗是淨水餃
[00:32:57.240 --> 00:32:58.440]  我分不到
[00:32:58.440 --> 00:32:59.640]  完全分不到
[00:32:59.640 --> 00:33:00.640]  完全一樣
[00:33:00.640 --> 00:33:01.840]  尺寸一樣
[00:33:01.840 --> 00:33:04.440]  你見過水餃和雲吞的尺寸一樣嗎
[00:33:04.440 --> 00:33:05.840]  我是第一次見
[00:33:05.840 --> 00:33:07.640]  然後咬下去更離譜
[00:33:07.640 --> 00:33:10.440]  我覺得那個不是雲吞
[00:33:10.440 --> 00:33:14.040]  但他真的叫雲吞
[00:33:14.040 --> 00:33:16.040]  今天你看餐牌
[00:33:16.040 --> 00:33:19.640]  我們有個假設在這裡
[00:33:19.640 --> 00:33:21.240]  因為我們吃過
[00:33:21.240 --> 00:33:23.240]  我知道它是什麼
[00:33:23.240 --> 00:33:25.040]  但去喝就大件事了
[00:33:25.040 --> 00:33:26.840]  我們中國人喝
[00:33:26.840 --> 00:33:30.040]  那些大龍鳳真的不知道是什麼
[00:33:30.040 --> 00:33:32.240]  整個餐牌都寫得很漂亮
[00:33:32.240 --> 00:33:35.040]  但不知道要煮什麼
[00:33:35.040 --> 00:33:36.040]  靠猜的
[00:33:36.040 --> 00:33:38.040]  所以每一道菜都要猜
[00:33:38.040 --> 00:33:40.240]  猜中了我也是這樣
[00:33:40.240 --> 00:33:41.840]  好開心
[00:33:41.840 --> 00:33:47.240]  前書十二章八到十一節都是一個餐牌
[00:33:47.240 --> 00:33:50.440]  究竟裡面是什麼
[00:33:50.440 --> 00:33:52.640]  沒經歷過的人
[00:33:52.640 --> 00:33:54.840]  沒法子知道是什麼
[00:33:54.840 --> 00:33:57.040]  你從原文解釋解完一輪之後
[00:33:57.040 --> 00:33:59.240]  都不知道是什麼
[00:33:59.240 --> 00:34:00.640]  沒經歷
[00:34:00.640 --> 00:34:02.640]  乾炒牛河
[00:34:02.640 --> 00:34:05.640]  英文叫乾炒歐蝦
[00:34:05.640 --> 00:34:10.040]  那又如何
[00:34:10.040 --> 00:34:12.040]  你明白我的問題
[00:34:12.040 --> 00:34:13.040]  沒意義的
[00:34:13.040 --> 00:34:15.440]  你用不同的語言去解釋乾炒牛河
[00:34:15.440 --> 00:34:17.240]  解完一輪都沒意義
[00:34:17.240 --> 00:34:19.040]  乾炒牛河是什麼
[00:34:19.040 --> 00:34:22.040]  所以有一些中菜館
[00:34:22.040 --> 00:34:26.040]  那道菜下面有細字寫明
[00:34:26.040 --> 00:34:29.440]  是什麼加什麼再加什麼
[00:34:29.440 --> 00:34:32.240]  你知道成分是什麼
[00:34:32.240 --> 00:34:34.840]  你知道大概是吃什麼
[00:34:34.840 --> 00:34:38.040]  但前書十二章八到十一節沒有
[00:34:38.040 --> 00:34:39.240]  智慧的言語
[00:34:39.240 --> 00:34:40.640]  知識的言語
[00:34:40.640 --> 00:34:41.840]  本來是不需要解釋的
[00:34:41.840 --> 00:34:42.840]  為什麼不需要解釋
[00:34:42.840 --> 00:34:44.840]  因為跟一班明白的人說
[00:34:44.840 --> 00:34:46.440]  不需要解釋
[00:34:46.440 --> 00:34:48.640]  跟你說乾炒牛河為什麼要解釋
[00:34:48.640 --> 00:34:50.040]  揚州炒飯為什麼要解釋
[00:34:50.040 --> 00:34:51.040]  不需要解釋
[00:34:51.040 --> 00:34:54.440]  我去過揚州吃揚州炒飯
[00:34:54.440 --> 00:34:56.640]  我就明白為什麼揚州
[00:34:56.640 --> 00:35:02.640]  要將揚州炒飯拿專利
[00:35:02.640 --> 00:35:04.640]  因為除了他們之外
[00:35:04.640 --> 00:35:07.840]  全世界的揚州炒飯都是假的
[00:35:07.840 --> 00:35:09.640]  完全不一樣的煮法
[00:35:09.640 --> 00:35:12.840]  簡直是侮辱了揚州炒飯
[00:35:12.840 --> 00:35:14.840]  你去廣東菜館
[00:35:14.840 --> 00:35:16.240]  揚州炒飯來了
[00:35:16.240 --> 00:35:17.440]  你說好好吃
[00:35:17.440 --> 00:35:18.240]  多好吃
[00:35:18.240 --> 00:35:20.640]  去揚州吃揚州炒飯
[00:35:20.640 --> 00:35:23.240]  完全不是那回事
[00:35:23.240 --> 00:35:25.840]  現在究竟保羅說的是什麼
[00:35:25.840 --> 00:35:27.240]  我們真的不知道
[00:35:27.240 --> 00:35:28.640]  從原文裡面說完之後
[00:35:28.640 --> 00:35:29.640]  我們都不知道是什麼
[00:35:29.640 --> 00:35:31.840]  因為這個餐牌我們沒有經歷過
[00:35:31.840 --> 00:35:32.640]  我們就不太知道
[00:35:32.640 --> 00:35:33.640]  這是第一
[00:35:33.640 --> 00:35:35.040]  第二
[00:35:35.040 --> 00:35:37.240]  今天方派的弟兄姊妹
[00:35:37.240 --> 00:35:39.240]  為什麼對斷經文
[00:35:39.240 --> 00:35:40.640]  我們說我們沒有經歷
[00:35:40.640 --> 00:35:43.240]  其實在我方派成長裡面
[00:35:43.240 --> 00:35:44.640]  我們經常用了兩個字
[00:35:44.640 --> 00:35:46.640]  代替這些恩賜
[00:35:46.640 --> 00:35:49.840]  就是感動
[00:35:49.840 --> 00:35:51.440]  舉個例子
[00:35:51.440 --> 00:35:52.840]  今天回來
[00:35:52.840 --> 00:35:54.440]  你散會之後
[00:35:54.440 --> 00:35:56.640]  突然間見到一個姐妹
[00:35:56.640 --> 00:35:58.640]  你是姐妹
[00:35:58.640 --> 00:36:00.240]  你見到另一個姐妹
[00:36:00.240 --> 00:36:01.440]  哎呀
[00:36:01.440 --> 00:36:03.040]  我回來的時候
[00:36:03.040 --> 00:36:06.640]  我的感動是想散會找你聊天
[00:36:06.640 --> 00:36:08.040]  姐妹就說
[00:36:08.040 --> 00:36:10.840]  姐妹和姐妹的對話是可以的
[00:36:10.840 --> 00:36:11.840]  很有趣
[00:36:11.840 --> 00:36:13.640]  如果弟兄和弟兄是很艱難的
[00:36:13.640 --> 00:36:15.040]  叫弟兄來散會
[00:36:15.040 --> 00:36:16.040]  哎呀
[00:36:16.040 --> 00:36:18.240]  我今天來聚會之前有一個感動
[00:36:18.240 --> 00:36:20.240]  散會想找你聊天
[00:36:20.240 --> 00:36:21.840]  弟兄和弟兄說
[00:36:21.840 --> 00:36:26.240]  接著弟兄就會問你有感動和我聊什麼
[00:36:26.240 --> 00:36:26.840]  是吧
[00:36:26.840 --> 00:36:28.240]  弟兄會這樣問
[00:36:28.240 --> 00:36:31.240]  我就有感動和你聊
[00:36:31.240 --> 00:36:33.240]  我不知道要聊什麼
[00:36:33.240 --> 00:36:40.240]  這樣嗎
[00:36:40.240 --> 00:36:41.240]  沒有了
[00:36:41.240 --> 00:36:42.440]  沒話聊了
[00:36:42.440 --> 00:36:44.440]  我先走了
[00:36:44.440 --> 00:36:45.640]  弟兄就是這樣
[00:36:45.640 --> 00:36:46.640]  姐妹不是
[00:36:46.640 --> 00:36:48.440]  姐妹說我有感動
[00:36:48.440 --> 00:36:49.840]  散會之後想找你聊天
[00:36:49.840 --> 00:36:51.840]  現在碰到你真好
[00:36:51.840 --> 00:36:52.840]  我們聊一下
[00:36:52.840 --> 00:36:54.240]  姐妹說真好
[00:36:54.240 --> 00:36:56.440]  我今天回來真的想找人聊天
[00:36:56.440 --> 00:36:57.440]  我也不知道找誰聊
[00:36:57.440 --> 00:36:58.640]  剛好你說有感動和我聊
[00:36:58.640 --> 00:37:01.040]  我就和你聊
[00:37:01.040 --> 00:37:03.240]  姐妹真的可以
[00:37:03.240 --> 00:37:04.640]  是不是
[00:37:04.640 --> 00:37:05.640]  弟兄就很艱難
[00:37:05.640 --> 00:37:06.440]  弟兄就很艱難
[00:37:06.440 --> 00:37:09.440]  我今天有感動想和你聊
[00:37:09.440 --> 00:37:10.840]  我也有感動找人聊天
[00:37:10.840 --> 00:37:11.840]  我不知道
[00:37:11.840 --> 00:37:12.440]  剛好是你
[00:37:12.440 --> 00:37:13.240]  真好
[00:37:13.240 --> 00:37:14.640]  弟兄比較少
[00:37:14.640 --> 00:37:15.640]  這個感動是什麼
[00:37:15.640 --> 00:37:21.640]  這個感動就是知識的言語
[00:37:21.640 --> 00:37:25.840]  去說出一個人的需要
[00:37:25.840 --> 00:37:29.240]  為什麼有時候我們在崇拜服侍的時間
[00:37:29.240 --> 00:37:33.440]  我們會知道今天上帝要醫治什麼人
[00:37:33.440 --> 00:37:35.240]  那個是知識的言語
[00:37:35.240 --> 00:37:38.240]  有感動要為某些人祈禱
[00:37:38.240 --> 00:37:41.240]  保羅的術語就叫知識的言語
[00:37:41.240 --> 00:37:46.240]  智慧的言語是能夠幫人解決問題
[00:37:46.240 --> 00:37:47.240]  信心
[00:37:47.240 --> 00:37:49.640]  當然運用所有因子都需要信心
[00:37:49.640 --> 00:37:52.640]  醫病的因子我們經歷得多
[00:37:52.640 --> 00:37:55.640]  行義能是今年我和師母經歷的東西
[00:37:55.640 --> 00:37:57.640]  先知是對人說的
[00:37:57.640 --> 00:38:02.440]  要造就安慰勸勉和造就教會
[00:38:02.440 --> 00:38:03.640]  在新約裡面
[00:38:03.640 --> 00:38:06.040]  先知的功能和舊約已經不一樣
[00:38:06.040 --> 00:38:12.240]  新約先知的功能是要造就安慰和勸勉人
[00:38:12.240 --> 00:38:14.240]  不是發愈言
[00:38:14.240 --> 00:38:17.240]  我們看到有辨別珠玲
[00:38:17.240 --> 00:38:18.840]  辨別珠玲是什麼意思
[00:38:18.840 --> 00:38:20.240]  有些弟兄姊妹很害怕
[00:38:20.240 --> 00:38:21.640]  辨別珠玲是說
[00:38:21.640 --> 00:38:22.640]  進到這間屋
[00:38:22.640 --> 00:38:24.640]  我看到有很多鬼在這裡
[00:38:24.640 --> 00:38:25.640]  就叫辨別珠玲
[00:38:25.640 --> 00:38:26.640]  不是
[00:38:26.640 --> 00:38:29.440]  辨別珠玲是你分辨得到
[00:38:29.440 --> 00:38:34.040]  究竟這裡的屬靈氣氛是怎樣的
[00:38:34.040 --> 00:38:35.840]  你分辨得到
[00:38:35.840 --> 00:38:37.840]  今天講話的那個人
[00:38:37.840 --> 00:38:39.440]  他講的話
[00:38:39.440 --> 00:38:42.440]  是不是你會Amen的
[00:38:42.440 --> 00:38:44.440]  這個叫辨別珠玲
[00:38:44.440 --> 00:38:46.640]  我們不需要刻意求
[00:38:46.640 --> 00:38:49.440]  是當你運用恩賜的時候就會知道
[00:38:49.440 --> 00:38:51.040]  接著有人會問
[00:38:51.040 --> 00:38:53.240]  那我講方言有沒有人翻方言
[00:38:53.240 --> 00:38:55.240]  如果沒有人翻我應該講不講
[00:38:55.240 --> 00:38:56.840]  那我怎麼知道有沒有人翻
[00:38:56.840 --> 00:38:58.040]  等等等等的問題
[00:38:58.040 --> 00:38:58.840]  因為保羅說
[00:38:58.840 --> 00:39:00.040]  你講方言必須有人翻
[00:39:00.040 --> 00:39:01.640]  沒有人翻你就自己祈禱
[00:39:01.640 --> 00:39:02.840]  有人翻你才會講
[00:39:02.840 --> 00:39:03.840]  那我怎麼知道有沒有人翻
[00:39:03.840 --> 00:39:05.040]  我不講也沒有人翻
[00:39:05.040 --> 00:39:07.840]  那我沒有人翻我不敢講
[00:39:07.840 --> 00:39:09.840]  聽不聽得懂這個矛盾
[00:39:09.840 --> 00:39:13.440]  保羅說你可以在會眾裡面講方言
[00:39:13.440 --> 00:39:14.640]  只要有人翻
