
[00:00:00.000 --> 00:00:04.000]  經過一連串動盪的日子
[00:23:55.000 --> 00:23:59.000]  因為他特別喜歡做年輕人的工作
[00:23:59.000 --> 00:24:03.000]  特別喜歡將他的見證講出來
[00:24:03.000 --> 00:24:07.000]  因為他曾經在大學的時代裏面
[00:24:07.000 --> 00:24:12.000]  他自己不相信主耶穌基督
[00:24:12.000 --> 00:24:14.000]  當他有些同學
[00:24:14.000 --> 00:24:18.000]  見到同學這麼開心
[00:24:18.000 --> 00:24:20.000]  生命是不同
[00:24:20.000 --> 00:24:22.000]  有時會跟他們問
[00:24:22.000 --> 00:24:23.000]  為何會這樣呢
[00:24:23.000 --> 00:24:25.000]  但同學又會跟他說
[00:24:25.000 --> 00:24:28.000]  就因為我認識耶穌基督
[00:24:28.000 --> 00:24:31.000]  他覺得同學可能向他傳福音
[00:24:31.000 --> 00:24:33.000]  其實同學也不是這樣想
[00:24:33.000 --> 00:24:36.000]  他說只不過是想將原因告訴他
[00:24:36.000 --> 00:24:42.000]  但麥道偉很不想接受耶穌基督
[00:24:42.000 --> 00:24:46.000]  於是他就要找很多很多的證明
[00:24:46.000 --> 00:24:49.000]  世上是沒有耶穌基督的
[00:24:49.000 --> 00:24:51.000]  世上沒有復活的主
[00:24:51.000 --> 00:24:55.000]  但當他找越多證明的時候
[00:24:55.000 --> 00:24:56.000]  剛剛相反
[00:24:56.000 --> 00:24:58.000]  只能夠證明到
[00:24:58.000 --> 00:25:02.000]  是有耶穌基督在歷史中的存在
[00:25:02.000 --> 00:25:05.000]  是有耶穌基督的事跡
[00:25:05.000 --> 00:25:08.000]  有耶穌基督的記載
[00:25:08.000 --> 00:25:10.000]  他有很大的掙扎
[00:25:10.000 --> 00:25:16.000]  但後來經過自己一番的掙扎
[00:25:16.000 --> 00:25:18.000]  看到他的生命
[00:25:18.000 --> 00:25:20.000]  繼續走下去的時候
[00:25:20.000 --> 00:25:22.000]  是很困難的
[00:25:22.000 --> 00:25:25.000]  於是一天晚上
[00:25:25.000 --> 00:25:29.000]  毅然的他決志相信了主耶穌基督
[00:25:29.000 --> 00:25:32.000]  他想說更加的提到
[00:25:32.000 --> 00:25:35.000]  信了主之後不是立刻有很大的改變
[00:25:35.000 --> 00:25:38.000]  不過他說原來
[00:25:38.000 --> 00:25:41.000]  他有這麼堅定的信心
[00:25:41.000 --> 00:25:45.000]  他找到一些資料
[00:25:45.000 --> 00:25:49.000]  確證他能夠相信這位主耶穌基督
[00:25:49.000 --> 00:25:50.000]  接著從心靈裡面
[00:25:50.000 --> 00:25:53.000]  他將自己交託給主的時候
[00:25:53.000 --> 00:25:56.000]  他發覺生命真的慢慢改變起來
[00:25:56.000 --> 00:25:58.000]  他說他以前的脾氣很差
[00:25:58.000 --> 00:26:00.000]  特別是他很憎恨
[00:26:00.000 --> 00:26:03.000]  他一個走鬼的爸爸
[00:26:03.000 --> 00:26:09.000]  但是在他爸爸過世之前一年多
[00:26:09.000 --> 00:26:13.000]  他有一次有機會回到家裡
[00:26:13.000 --> 00:26:15.000]  跟他爸爸生活
[00:26:15.000 --> 00:26:18.000]  但整個態度對爸爸完全不同
[00:26:18.000 --> 00:26:21.000]  他爸爸也感覺到這個兒子
[00:26:21.000 --> 00:26:23.000]  素來他很憎恨他
[00:26:23.000 --> 00:26:26.000]  也覺得自己很沒面子
[00:26:26.000 --> 00:26:28.000]  有這樣的父親
[00:26:28.000 --> 00:26:30.000]  或者作為父親
[00:26:30.000 --> 00:26:34.000]  他也覺得很過意不去
[00:26:34.000 --> 00:26:37.000]  一個名聲浪跡的爸爸
[00:26:37.000 --> 00:26:41.000]  但發覺麥道偉竟然有很大的改變
[00:26:41.000 --> 00:26:44.000]  很多的關心
[00:26:44.000 --> 00:26:47.000]  最後在這一刻
[00:26:47.000 --> 00:26:50.000]  麥道偉帶領了他爸爸信耶穌
[00:26:50.000 --> 00:26:53.000]  跪在堂頭裡面祈禱
[00:26:53.000 --> 00:26:58.000]  接著再沒有去喝酒
[00:26:58.000 --> 00:27:00.000]  後來一年之後
[00:27:00.000 --> 00:27:03.000]  因為身體的緣故就離開了世界
[00:27:03.000 --> 00:27:06.000]  這個是麥道偉常常講的見證
[00:27:06.000 --> 00:27:12.000]  因為他確實知道主給他的改變
[00:27:12.000 --> 00:27:13.000]  所以一直以來
[00:27:13.000 --> 00:27:16.000]  他繼續的見證主耶穌基督
[00:27:16.000 --> 00:27:18.000]  永不疲倦
[00:27:18.000 --> 00:27:20.000]  是樂此不疲
[00:27:20.000 --> 00:27:27.000]  今天究竟我們經歷了耶穌基督的復活
[00:27:27.000 --> 00:27:30.000]  經歷了耶穌基督給我們的生命
[00:27:30.000 --> 00:27:33.000]  究竟我們怎樣前行下去呢?
[00:27:33.000 --> 00:27:36.000]  我們是否仍然可以去努力的
[00:27:36.000 --> 00:27:39.000]  是去見證主耶穌
[00:27:39.000 --> 00:27:40.000]  我們仍然可以說
[00:27:40.000 --> 00:27:43.000]  今天在一個黑暗的世代裡
[00:27:43.000 --> 00:27:46.000]  已經有一位救主耶穌復活了
[00:27:46.000 --> 00:27:50.000]  我們還可以學習多瑪一樣
[00:27:50.000 --> 00:27:54.000]  雖然曾經是半信半疑
[00:27:54.000 --> 00:27:55.000]  曾經有一知半解
[00:27:55.000 --> 00:27:57.000]  但他不願意這樣
[00:27:57.000 --> 00:28:00.000]  他要尋求真相、尋求答案
[00:28:00.000 --> 00:28:03.000]  直至他知道了之後
[00:28:03.000 --> 00:28:05.000]  很重要的宣告
[00:28:05.000 --> 00:28:08.000]  這位就是我的主、我的神
[00:28:08.000 --> 00:28:13.000]  我們的信仰是否如此堅定、徹底呢?
[00:28:13.000 --> 00:28:17.000]  盼望在今天崇拜裡
[00:28:17.000 --> 00:28:20.000]  我們再次去反省
[00:28:20.000 --> 00:28:22.000]  給自己提醒
[00:28:22.000 --> 00:28:25.000]  我們活著是否為主而活
[00:28:25.000 --> 00:28:29.000]  就算死了也是為主而死呢?
[00:28:29.000 --> 00:28:32.000]  這位同心祈禱
[00:28:32.000 --> 00:28:33.000]  親愛的主耶穌
[00:28:33.000 --> 00:28:35.000]  我們感謝、讚美祢
[00:28:35.000 --> 00:28:37.000]  因為祢是從死裡復活的神
[00:28:37.000 --> 00:28:40.000]  祢讓我們得著永恆寶貴的生命
[00:28:40.000 --> 00:28:43.000]  待會祢要讓我們知道
[00:28:43.000 --> 00:28:46.000]  今天我們活著不是為自己而活
[00:28:46.000 --> 00:28:50.000]  而是為一位死而復活的主而活
[00:28:50.000 --> 00:28:52.000]  求主幫助我們
[00:28:52.000 --> 00:28:55.000]  當我們經歷了復活節之後
[00:28:55.000 --> 00:28:59.000]  我們能夠再次堅定我們的信心
[00:28:59.000 --> 00:29:01.000]  走上前路
[00:29:01.000 --> 00:29:04.000]  縱使前面迷茫
[00:29:04.000 --> 00:29:09.000]  前面人生道路裡也有黑暗的時候
[00:29:09.000 --> 00:29:13.000]  更加知道祢的光照亮我們
[00:29:13.000 --> 00:29:15.000]  是照亮這個世界
[00:29:15.000 --> 00:29:17.000]  照亮每一個人
[00:29:17.000 --> 00:29:20.000]  就讓我們能夠去發放光芒
[00:29:20.000 --> 00:29:22.000]  能夠為主而活
[00:29:22.000 --> 00:29:24.000]  去見證主耶穌基督
[00:29:24.000 --> 00:29:33.000]  我們不單止能夠過一個堅定的相信
[00:29:33.000 --> 00:29:37.000]  一個肯定的基督徒的生活
[00:29:37.000 --> 00:29:40.000]  更加能夠藉著我們的生命
[00:29:40.000 --> 00:29:42.000]  去影響別人
[00:29:42.000 --> 00:29:47.000]  能夠看到基督耶穌的一個救恩
[00:29:47.000 --> 00:29:50.000]  看到耶穌基督的光
[00:29:50.000 --> 00:29:52.000]  充滿盼望
[00:29:52.000 --> 00:29:53.000]  充滿希望
[00:29:53.000 --> 00:29:54.000]  求主帶領我們
[00:29:54.000 --> 00:29:55.000]  聽我們禱告
[00:29:55.000 --> 00:29:57.000]  奉主耶穌名求
[00:29:57.000 --> 00:29:58.000]  阿們
