
[00:00:00.000 --> 00:00:06.080]  今天跟大家分享的題目是「做過貴重的器皿」
[00:17:40.000 --> 00:17:42.000]  作為器皿拿去洗的時候
[00:17:42.000 --> 00:17:43.000]  你好不好洗呢
[00:17:43.000 --> 00:17:45.000]  好不好用呢
[00:17:45.000 --> 00:17:46.000]  這個向導
[00:17:46.000 --> 00:17:48.000]  不知道大家有沒有想過
[00:17:48.000 --> 00:17:51.000]  主說那裡有些人
[00:17:51.000 --> 00:17:52.000]  他很有需要
[00:17:52.000 --> 00:17:54.000]  現在你快點過去
[00:17:54.000 --> 00:17:56.000]  跟他們聊聊天
[00:17:56.000 --> 00:17:58.000]  主說這個時間很趕
[00:17:58.000 --> 00:17:59.000]  我跟著他去哪裡
[00:17:59.000 --> 00:18:01.000]  你下次吧
[00:18:01.000 --> 00:18:03.000]  這個就不是很適合洗
[00:18:03.000 --> 00:18:05.000]  在那個時候
[00:18:05.000 --> 00:18:06.000]  適合洗的意思就是說
[00:18:06.000 --> 00:18:09.000]  他真的當神想用的時候
[00:18:09.000 --> 00:18:11.000]  你就很適合他
[00:18:11.000 --> 00:18:14.000]  神想你用這種方法去服侍他
[00:18:14.000 --> 00:18:16.000]  你是不是可以跟著主的
[00:18:16.000 --> 00:18:19.000]  那種需要上網去呢
[00:18:19.000 --> 00:18:20.000]  我記得以前
[00:18:20.000 --> 00:18:22.000]  我讀神學的時候
[00:18:22.000 --> 00:18:24.000]  跟過一個牧師
[00:18:24.000 --> 00:18:26.000]  年紀都不小了
[00:18:26.000 --> 00:18:28.000]  他告訴我跟他聊天
[00:18:28.000 --> 00:18:30.000]  他說他怎樣訓練神學生呢
[00:18:30.000 --> 00:18:31.000]  他說其中一樣東西就是說
[00:18:31.000 --> 00:18:32.000]  我會訓練他
[00:18:32.000 --> 00:18:33.000]  特別有一段時間
[00:18:33.000 --> 00:18:35.000]  我會要求他
[00:18:35.000 --> 00:18:38.000]  每一天早上六點半
[00:18:38.000 --> 00:18:40.000]  要來到我家樓下等我
[00:18:40.000 --> 00:18:43.000]  跟我一起讀聖經
[00:18:43.000 --> 00:18:44.000]  還有他住的地方
[00:18:44.000 --> 00:18:48.000]  往往跟他們是很遠的
[00:18:48.000 --> 00:18:49.000]  我發覺
[00:18:49.000 --> 00:18:51.000]  真的要這麼早嗎
[00:18:51.000 --> 00:18:53.000]  是不是一定要這麼早呢
[00:18:53.000 --> 00:18:54.000]  不這麼早
[00:18:54.000 --> 00:18:56.000]  是不是不行呢
[00:18:56.000 --> 00:18:57.000]  符主用背後
[00:18:57.000 --> 00:18:58.000]  就有一種精神
[00:18:58.000 --> 00:18:59.000]  就有一種
[00:18:59.000 --> 00:19:01.000]  我不是想我
[00:19:01.000 --> 00:19:02.000]  我在想神
[00:19:02.000 --> 00:19:03.000]  祂想怎樣用
[00:19:03.000 --> 00:19:05.000]  我適不適合祂呢
[00:19:05.000 --> 00:19:07.000]  預備行個人的善事
[00:19:07.000 --> 00:19:09.000]  就是預備好了
[00:19:09.000 --> 00:19:10.000]  預備好了
[00:19:10.000 --> 00:19:12.000]  可以做不同的
[00:19:12.000 --> 00:19:14.000]  有益 有建設性
[00:19:14.000 --> 00:19:17.000]  還有對人是有好處的事情
[00:19:17.000 --> 00:19:18.000]  預備好了
[00:19:18.000 --> 00:19:21.000]  強調是預備好了的善事
[00:19:21.000 --> 00:19:22.000]  這樣呢
[00:19:22.000 --> 00:19:25.000]  這就是一個貴重的器皿
[00:19:25.000 --> 00:19:26.000]  貴重的
[00:19:26.000 --> 00:19:27.000]  在神眼中
[00:19:27.000 --> 00:19:30.000]  嘩 祂視它很寶貴
[00:19:30.000 --> 00:19:31.000]  我打乒乓球
[00:19:31.000 --> 00:19:32.000]  大家也知道
[00:19:32.000 --> 00:19:34.000]  也用過很多波板
[00:19:34.000 --> 00:19:36.000]  我發覺有些波板
[00:19:36.000 --> 00:19:37.000]  對我來說很適合
[00:19:37.000 --> 00:19:39.000]  我很喜歡它
[00:19:39.000 --> 00:19:40.000]  無論拿起手
[00:19:40.000 --> 00:19:42.000]  我知道這個位置
[00:19:42.000 --> 00:19:43.000]  被我拿了很多年
[00:19:43.000 --> 00:19:45.000]  已經那些病那些位置
[00:19:45.000 --> 00:19:47.000]  蝕到適合我的手形
[00:19:47.000 --> 00:19:49.000]  嘩 拿在手上
[00:19:49.000 --> 00:19:52.000]  這種膠是最適合我的打法
[00:19:52.000 --> 00:19:53.000]  很適合
[00:19:53.000 --> 00:19:54.000]  這隻腳塞進去
[00:19:54.000 --> 00:19:55.000]  很好用的
[00:19:55.000 --> 00:19:56.000]  另外一些
[00:19:56.000 --> 00:19:57.000]  都是乒乓球板
[00:19:57.000 --> 00:19:59.000]  不過不是太適合
[00:19:59.000 --> 00:20:00.000]  或者說它很削手
[00:20:00.000 --> 00:20:02.000]  或者那些膠不是很適合
[00:20:02.000 --> 00:20:04.000]  那就沒那麼多用
[00:20:04.000 --> 00:20:06.000]  就是合符主用背後
[00:20:06.000 --> 00:20:07.000]  有這個含義
[00:20:07.000 --> 00:20:08.000]  預備好了
[00:20:08.000 --> 00:20:09.000]  有這個含義
[00:20:09.000 --> 00:20:10.000]  整體來說
[00:20:10.000 --> 00:20:12.000]  就是說原來
[00:20:12.000 --> 00:20:14.000]  什麼叫貴重的器皿呢
[00:20:14.000 --> 00:20:16.000]  就是很珍貴
[00:20:16.000 --> 00:20:19.000]  在神的手中
[00:20:19.000 --> 00:20:20.000]  而我們
[00:20:20.000 --> 00:20:22.000]  當我們要去服事主的人
[00:20:22.000 --> 00:20:23.000]  我們應該預備好自己
[00:20:23.000 --> 00:20:24.000]  就是說
[00:20:24.000 --> 00:20:25.000]  我們要有一種驅力
[00:20:25.000 --> 00:20:29.000]  不是要那個效果
[00:20:29.000 --> 00:20:31.000]  不是說恩賜不重要
[00:20:31.000 --> 00:20:33.000]  提摩太投書第一章
[00:20:33.000 --> 00:20:35.000]  講很多恩賜的問題
[00:20:35.000 --> 00:20:36.000]  不是說那些不重要
[00:20:36.000 --> 00:20:38.000]  而是說我們要追求
[00:20:38.000 --> 00:20:39.000]  一種驅力
[00:20:39.000 --> 00:20:41.000]  不是一定要效果很好
[00:20:41.000 --> 00:20:43.000]  不是一定要受人注目
[00:20:43.000 --> 00:20:45.000]  有些人會覺得
[00:20:45.000 --> 00:20:46.000]  如果那樣東西
[00:20:46.000 --> 00:20:47.000]  沒了它不行
[00:20:47.000 --> 00:20:50.000]  他就覺得自己很有價值
[00:20:50.000 --> 00:20:51.000]  如果那樣東西
[00:20:51.000 --> 00:20:53.000]  沒了你都可以
[00:20:53.000 --> 00:20:55.000]  那你就會自由
[00:20:55.000 --> 00:20:56.000]  那樣東西
[00:20:56.000 --> 00:20:57.000]  沒了你不行
[00:20:57.000 --> 00:21:00.000]  你就會看自己太重
[00:21:00.000 --> 00:21:01.000]  合符主用
[00:21:01.000 --> 00:21:04.000]  成為主好尊貴的器皿
[00:21:04.000 --> 00:21:07.000]  這是一種很大很大的態度
[00:21:07.000 --> 00:21:09.000]  頂枝妹你想不想這樣
[00:21:09.000 --> 00:21:13.000]  成為主一個很尊貴的器皿
[00:21:13.000 --> 00:21:15.000]  不是那些卑賤的
[00:21:15.000 --> 00:21:18.000]  不是那些可能不合用的
[00:21:18.000 --> 00:21:20.000]  用完就不要的
[00:21:20.000 --> 00:21:22.000]  這個是態度的層面
[00:21:22.000 --> 00:21:24.000]  第二個層面就是實際
[00:21:24.000 --> 00:21:25.000]  實際的層面
[00:21:25.000 --> 00:21:27.000]  保羅不會只講理論
[00:21:27.000 --> 00:21:28.000]  他講實際
[00:21:28.000 --> 00:21:29.000]  接著他就說
[00:21:29.000 --> 00:21:31.000]  人若自竭
[00:21:31.000 --> 00:21:33.000]  脫離卑賤的事
[00:21:33.000 --> 00:21:34.000]  這裡他沒有講得很仔細
[00:21:34.000 --> 00:21:36.000]  是講什麼
[00:21:36.000 --> 00:21:38.000]  但是第22節
[00:21:38.000 --> 00:21:41.000]  他就比較詳細的去講
[00:21:41.000 --> 00:21:44.000]  他說你要逃避少年的私慾
[00:21:44.000 --> 00:21:47.000]  和那清心禱告主的人追求公義
[00:21:47.000 --> 00:21:49.000]  順德人愛和平
[00:21:49.000 --> 00:21:50.000]  大家注意
[00:21:50.000 --> 00:21:53.000]  他有兩個動詞
[00:21:53.000 --> 00:21:55.000]  動詞是剛相反的
[00:21:55.000 --> 00:21:57.000]  一個是逃避
[00:21:57.000 --> 00:21:59.000]  一個是什麼
[00:21:59.000 --> 00:22:01.000]  這個是什麼
[00:22:01.000 --> 00:22:03.000]  追求動詞
[00:22:03.000 --> 00:22:06.000]  什麼叫做自竭
[00:22:06.000 --> 00:22:08.000]  怎樣成為一個貴重的器皿
[00:22:08.000 --> 00:22:10.000]  那個how的問題
[00:22:10.000 --> 00:22:12.000]  就是說我們有個方向感
[00:22:12.000 --> 00:22:15.000]  有些事我們快點叫頭走
[00:22:15.000 --> 00:22:16.000]  逃避
[00:22:16.000 --> 00:22:17.000]  有些事要怎樣
[00:22:17.000 --> 00:22:19.000]  我們要追趕
[00:22:19.000 --> 00:22:22.000]  這個追求那個詞
[00:22:22.000 --> 00:22:24.000]  其實有一點追趕的味道
[00:22:24.000 --> 00:22:26.000]  追著他
[00:22:26.000 --> 00:22:29.000]  那些快點走就快點走
[00:22:29.000 --> 00:22:33.000]  逃避少年的私慾
[00:22:33.000 --> 00:22:35.000]  這個是蕭極的講法
[00:22:35.000 --> 00:22:38.000]  蕭極那一面
[00:22:38.000 --> 00:22:41.000]  大家知不知道提摩泰大概多少歲
[00:22:41.000 --> 00:22:43.000]  少年的私慾
[00:22:43.000 --> 00:22:47.000]  有些人研究他都近四十歲
[00:22:47.000 --> 00:22:49.000]  雖然叫少年
[00:22:49.000 --> 00:22:52.000]  但是因為羅馬的社會裡面
[00:22:52.000 --> 00:22:55.000]  通常大概四十歲就是一個階段
[00:22:55.000 --> 00:22:57.000]  過了他就是老年
[00:22:57.000 --> 00:23:00.000]  未過他就是少年
[00:23:00.000 --> 00:23:01.000]  人有兩種
[00:23:01.000 --> 00:23:02.000]  一是少年人
[00:23:02.000 --> 00:23:03.000]  一是老年人
[00:23:03.000 --> 00:23:05.000]  請你跟隔壁那個說
[00:23:05.000 --> 00:23:08.000]  我都是少年人
[00:23:08.000 --> 00:23:13.000]  起碼在態度上面
[00:23:13.000 --> 00:23:15.000]  無論怎樣都好
[00:23:15.000 --> 00:23:17.000]  這句話雖然跟提摩泰講
[00:23:17.000 --> 00:23:20.000]  但我想對我們都是很有意思的
[00:23:20.000 --> 00:23:22.000]  逃避少年的私慾
[00:23:22.000 --> 00:23:26.000]  私慾是一種慾望
[00:23:26.000 --> 00:23:28.000]  慾望包括什麼呢
[00:23:28.000 --> 00:23:31.000]  可能最主要的是情慾
[00:23:31.000 --> 00:23:33.000]  這個都是很自然的
[00:23:33.000 --> 00:23:36.000]  年輕人有什麼是他慾望最強的地方呢
[00:23:36.000 --> 00:23:38.000]  就是性和情慾
[00:23:38.000 --> 00:23:41.000]  所以提摩泰持書第五章
[00:23:41.000 --> 00:23:43.000]  特別提一提摩泰
[00:23:43.000 --> 00:23:46.000]  你牧養的裡面有些老年的婦人
[00:23:46.000 --> 00:23:48.000]  那些寡婦那些
[00:23:48.000 --> 00:23:50.000]  看待她好像媽媽那樣
[00:23:50.000 --> 00:23:52.000]  勸她給點耐性
[00:23:52.000 --> 00:23:54.000]  那些年輕的婦女
[00:23:54.000 --> 00:23:55.000]  你都要牧養她
[00:23:55.000 --> 00:23:56.000]  帶著一個心
[00:23:56.000 --> 00:23:58.000]  清潔的心
[00:23:58.000 --> 00:24:02.000]  這個都在影射這個需要的情慾
[00:24:02.000 --> 00:24:04.000]  當然還不止是這樣
[00:24:04.000 --> 00:24:05.000]  可能是一種野心
[00:24:05.000 --> 00:24:06.000]  驕傲
[00:24:06.000 --> 00:24:07.000]  貪財
[00:24:07.000 --> 00:24:08.000]  或者好勝
[00:24:08.000 --> 00:24:10.000]  不夠忍耐等等
[00:24:10.000 --> 00:24:17.000]  這些都是年輕人容易有的問題
[00:24:17.000 --> 00:24:20.000]  我相信他這裡又是在影射那些假教師
[00:24:20.000 --> 00:24:22.000]  因為他們貪錢
[00:24:22.000 --> 00:24:23.000]  他們又驕傲
[00:24:23.000 --> 00:24:27.000]  而且他們帶來很多紛爭和競爭
[00:24:27.000 --> 00:24:29.000]  他說逃避
[00:24:29.000 --> 00:24:31.000]  大家注意逃避這個動詞
[00:24:31.000 --> 00:24:35.000]  即是說面對那些我們裡面的慾望
[00:24:35.000 --> 00:24:36.000]  我們要怎樣呢
[00:24:36.000 --> 00:24:38.000]  就不是說見到他
[00:24:38.000 --> 00:24:40.000]  我知道你在這裡
[00:24:40.000 --> 00:24:43.000]  和你面試過和你死過
[00:24:43.000 --> 00:24:44.000]  而是怎樣
[00:24:44.000 --> 00:24:45.000]  見到他又怎樣
[00:24:45.000 --> 00:24:47.000]  馬上掉頭離開
[00:24:47.000 --> 00:24:50.000]  避開無論是場景
[00:24:50.000 --> 00:24:52.000]  避開無論是問題
[00:24:52.000 --> 00:24:54.000]  不是和他正面交鋒
[00:24:54.000 --> 00:24:56.000]  這個態度很特別
[00:24:56.000 --> 00:25:00.000]  即是避開他
[00:25:00.000 --> 00:25:04.000]  聖經裡面有很多例子
[00:25:04.000 --> 00:25:06.000]  一個最出名的例子就是約瑟
[00:25:06.000 --> 00:25:08.000]  舊約的約瑟
[00:25:08.000 --> 00:25:13.000]  他被他主人的太太陷害
[00:25:13.000 --> 00:25:16.000]  因為他太太喜歡他帥
[00:25:16.000 --> 00:25:17.000]  二十多歲
[00:25:17.000 --> 00:25:18.000]  應該是二十多歲左右
[00:25:18.000 --> 00:25:20.000]  約瑟做了高官
[00:25:20.000 --> 00:25:22.000]  在家裡做了管家
[00:25:22.000 --> 00:25:25.000]  聖經說那個主人波提弗
[00:25:25.000 --> 00:25:27.000]  家裡所有的東西
[00:25:27.000 --> 00:25:28.000]  除了吃飯
[00:25:28.000 --> 00:25:29.000]  他自己的東西之外
[00:25:29.000 --> 00:25:30.000]  全部交給他管理
[00:25:30.000 --> 00:25:31.000]  他什麼都不管
[00:25:31.000 --> 00:25:32.000]  處理好他
[00:25:32.000 --> 00:25:34.000]  他太太就想
[00:25:34.000 --> 00:25:35.000]  沒錯
[00:25:35.000 --> 00:25:36.000]  家裡所有的東西
[00:25:36.000 --> 00:25:38.000]  都交給約瑟
[00:25:38.000 --> 00:25:39.000]  只欠我
[00:25:39.000 --> 00:25:41.000]  我也很喜歡他
[00:25:41.000 --> 00:25:43.000]  於是趁很多空間
[00:25:43.000 --> 00:25:45.000]  很多機會和他
[00:25:45.000 --> 00:25:47.000]  電他
[00:25:47.000 --> 00:25:50.000]  聖經差不多用這個字
[00:25:50.000 --> 00:25:53.000]  眼目留情
[00:25:53.000 --> 00:25:55.000]  甚至和他明目張膽地
[00:25:55.000 --> 00:25:56.000]  沒有人在身邊的時候
[00:25:56.000 --> 00:25:58.000]  你和我上床
[00:25:58.000 --> 00:25:59.000]  終於有一天
[00:25:59.000 --> 00:26:01.000]  真的去到一個環境
[00:26:01.000 --> 00:26:02.000]  一個人都沒有
[00:26:02.000 --> 00:26:03.000]  只有他們兩個
[00:26:03.000 --> 00:26:04.000]  在他家裡
[00:26:04.000 --> 00:26:06.000]  於是又來找他
[00:26:06.000 --> 00:26:07.000]  來呀
[00:26:07.000 --> 00:26:08.000]  和我上床
[00:26:08.000 --> 00:26:09.000]  這個帥哥約瑟
[00:26:09.000 --> 00:26:10.000]  怎麼做
[00:26:10.000 --> 00:26:12.000]  他抓了這件衣服
[00:26:12.000 --> 00:26:14.000]  這個約瑟
[00:26:14.000 --> 00:26:15.000]  用了一個方法
[00:26:15.000 --> 00:26:16.000]  今時不脫殼
[00:26:16.000 --> 00:26:17.000]  這件衣服就給了他
[00:26:17.000 --> 00:26:18.000]  這件外衣就給了他
[00:26:18.000 --> 00:26:20.000]  不斷地逃避逃跑
[00:26:20.000 --> 00:26:22.000]  避開了那個環境
[00:26:22.000 --> 00:26:24.000]  當然結果
[00:26:24.000 --> 00:26:25.000]  他避開了這個環境
[00:26:25.000 --> 00:26:27.000]  他要面對被人誣告
[00:26:27.000 --> 00:26:29.000]  腦收成腦
[00:26:29.000 --> 00:26:32.000]  但這就是逃避
[00:26:32.000 --> 00:26:34.000]  那個慾望
[00:26:34.000 --> 00:26:37.000]  一個很重要的方法
[00:26:37.000 --> 00:26:39.000]  其實生命
[00:26:39.000 --> 00:26:41.000]  常常都是要這樣
[00:26:41.000 --> 00:26:43.000]  逃避
[00:26:43.000 --> 00:26:45.000]  其實我們需要明白
[00:26:45.000 --> 00:26:46.000]  知道什麼位置
[00:26:46.000 --> 00:26:47.000]  我們需要避開
[00:26:47.000 --> 00:26:52.000]  在我們正和他面對交鋒之前
[00:26:52.000 --> 00:26:53.000]  我們要知道
[00:26:53.000 --> 00:26:54.000]  我們要離開
[00:26:54.000 --> 00:26:56.000]  這個才是一個正確的態度
[00:26:56.000 --> 00:26:57.000]  有一個人
[00:26:57.000 --> 00:26:58.000]  一個有錢人家
[00:26:58.000 --> 00:27:00.000]  他想請一個司機
[00:27:00.000 --> 00:27:02.000]  幫他開車
[00:27:02.000 --> 00:27:04.000]  他找了四個人認證
[00:27:04.000 --> 00:27:05.000]  四個人認證
[00:27:05.000 --> 00:27:07.000]  他帶了這四個認證者
[00:27:07.000 --> 00:27:09.000]  去到他家裡
[00:27:09.000 --> 00:27:11.000]  上了家裡的二樓
[00:27:11.000 --> 00:27:13.000]  騎樓
[00:27:13.000 --> 00:27:15.000]  帶他們看看
[00:27:15.000 --> 00:27:16.000]  從高處看到
[00:27:16.000 --> 00:27:17.000]  我前面這個花園
[00:27:17.000 --> 00:27:20.000]  外面就是我的車
[00:27:20.000 --> 00:27:21.000]  經常要駛過
[00:27:21.000 --> 00:27:23.000]  停泊的地方會經過
[00:27:23.000 --> 00:27:25.000]  在這個外面的圍牆
[00:27:25.000 --> 00:27:27.000]  有一個欄杆
[00:27:27.000 --> 00:27:29.000]  其實種了一些很漂亮的花
[00:27:29.000 --> 00:27:30.000]  在欄杆旁邊
[00:27:30.000 --> 00:27:31.000]  我很喜歡
[00:27:31.000 --> 00:27:33.000]  我當然很喜歡這輛車
[00:27:33.000 --> 00:27:35.000]  但我們往往都要經過這條路
[00:27:35.000 --> 00:27:37.000]  很近這個欄杆
[00:27:37.000 --> 00:27:38.000]  我問大家一件事
[00:27:38.000 --> 00:27:39.000]  幾位
[00:27:39.000 --> 00:27:41.000]  你覺得你開著我的車
[00:27:41.000 --> 00:27:42.000]  離開這個欄杆
[00:27:42.000 --> 00:27:43.000]  多遠
[00:27:43.000 --> 00:27:44.000]  你覺得你有把握
[00:27:44.000 --> 00:27:45.000]  是安全的
[00:27:45.000 --> 00:27:46.000]  不會碰到它
[00:27:46.000 --> 00:27:47.000]  不會弄壞我的車
[00:27:47.000 --> 00:27:48.000]  不會弄壞我的欄杆
[00:27:48.000 --> 00:27:50.000]  請大家講一下你的技術
[00:27:50.000 --> 00:27:51.000]  第一個就說
[00:27:51.000 --> 00:27:53.000]  如果我有把握
[00:27:53.000 --> 00:27:54.000]  這輛車離開這個欄杆
[00:27:54.000 --> 00:27:56.000]  一呎左右
[00:27:56.000 --> 00:27:57.000]  我就有把握
[00:27:57.000 --> 00:27:58.000]  應該沒事的
[00:27:58.000 --> 00:28:00.000]  不會撞到的
[00:28:00.000 --> 00:28:01.000]  第二個就說
[00:28:01.000 --> 00:28:02.000]  我有把握
[00:28:02.000 --> 00:28:04.000]  這個欄杆和車離開
[00:28:04.000 --> 00:28:06.000]  六吋
[00:28:06.000 --> 00:28:07.000]  我就有把握
[00:28:07.000 --> 00:28:09.000]  不會撞到的
[00:28:09.000 --> 00:28:10.000]  第三個
[00:28:10.000 --> 00:28:13.000]  只要有三吋距離
[00:28:13.000 --> 00:28:14.000]  我就有把握
[00:28:14.000 --> 00:28:16.000]  撞不到的
[00:28:16.000 --> 00:28:18.000]  第四個說什麼
[00:28:18.000 --> 00:28:19.000]  我說
[00:28:19.000 --> 00:28:21.000]  我盡量避免不走這裡
[00:28:21.000 --> 00:28:23.000]  那你說
[00:28:23.000 --> 00:28:24.000]  那個住人家
[00:28:24.000 --> 00:28:25.000]  如果你是住人家
[00:28:25.000 --> 00:28:27.000]  你請誰
[00:28:27.000 --> 00:28:30.000]  所以第四個就當選了
[00:28:30.000 --> 00:28:31.000]  他知道
[00:28:31.000 --> 00:28:33.000]  明明那裡是有危險
[00:28:33.000 --> 00:28:34.000]  你還走
[00:28:34.000 --> 00:28:35.000]  不是試一下自己
[00:28:35.000 --> 00:28:36.000]  逃避
[00:28:36.000 --> 00:28:37.000]  背後
[00:28:37.000 --> 00:28:39.000]  就是有這個含義的
[00:28:39.000 --> 00:28:41.000]  的確這個世代
[00:28:41.000 --> 00:28:43.000]  是給我們很多試探和誘惑
[00:28:43.000 --> 00:28:47.000]  所以我就參考了一些材料
[00:28:47.000 --> 00:28:48.000]  和大家一起分享一下
[00:28:48.000 --> 00:28:50.000]  請大家看看這些powerpoint
[00:28:50.000 --> 00:28:52.000]  對男士對女士
[00:28:52.000 --> 00:28:53.000]  分別都是合適的
[00:28:53.000 --> 00:28:55.000]  大家一起看看好不好
[00:28:55.000 --> 00:28:57.000]  我會說得很白
[00:28:57.000 --> 00:28:58.000]  和大家這麼熟
[00:28:58.000 --> 00:28:59.000]  不怕
[00:28:59.000 --> 00:29:01.000]  還有前眼
[00:29:01.000 --> 00:29:04.000]  第一個是對男士的
[00:29:04.000 --> 00:29:05.000]  好
[00:29:05.000 --> 00:29:06.000]  看看說什麼
[00:29:06.000 --> 00:29:07.000]  如若刻伏情慾
[00:29:07.000 --> 00:29:09.000]  全部帶出來
[00:29:09.000 --> 00:29:10.000]  不怕
[00:29:10.000 --> 00:29:11.000]  第一個就是
[00:29:11.000 --> 00:29:14.000]  當你受到
[00:29:14.000 --> 00:29:16.000]  不要這麼快
[00:29:16.000 --> 00:29:17.000]  還沒看到
[00:29:17.000 --> 00:29:19.000]  要說一說
[00:29:19.000 --> 00:29:21.000]  受到試探的時候
[00:29:21.000 --> 00:29:23.000]  請你轉移你的注意力
[00:29:23.000 --> 00:29:24.000]  如果覺得合適
[00:29:24.000 --> 00:29:26.000]  你可以拍下它
[00:29:26.000 --> 00:29:27.000]  第二
[00:29:27.000 --> 00:29:30.000]  控制你在浴室的時間
[00:29:30.000 --> 00:29:32.000]  即是長度
[00:29:32.000 --> 00:29:33.000]  OK
[00:29:33.000 --> 00:29:34.000]  背後的東西
[00:29:34.000 --> 00:29:36.000]  大家可以思考
[00:29:36.000 --> 00:29:37.000]  第三
[00:29:37.000 --> 00:29:39.000]  避開漫無目的的上網
[00:29:39.000 --> 00:29:41.000]  和玩手機的行為
[00:29:41.000 --> 00:29:43.000]  特別是漫無目的
[00:29:43.000 --> 00:29:45.000]  不知道在做什麼
[00:29:45.000 --> 00:29:46.000]  接著
[00:29:46.000 --> 00:29:47.000]  第四是什麼
[00:29:47.000 --> 00:29:48.000]  將你的電腦
[00:29:48.000 --> 00:29:51.000]  放在其他人可以看到的地方
[00:29:51.000 --> 00:29:54.000]  這就是避開試探
[00:29:54.000 --> 00:29:57.000]  你的電腦放在哪裡
[00:29:57.000 --> 00:29:58.000]  接著
[00:29:58.000 --> 00:30:00.000]  找出最容易
[00:30:00.000 --> 00:30:02.000]  你被引誘去自慰的場景
[00:30:02.000 --> 00:30:04.000]  我真的不怕說這些term
[00:30:04.000 --> 00:30:06.000]  好了 避開 哪裡是最容易的
[00:30:06.000 --> 00:30:08.000]  在那裡 你要知道
[00:30:08.000 --> 00:30:10.000]  在你有性衝動的時候
[00:30:10.000 --> 00:30:12.000]  開始的時候
[00:30:12.000 --> 00:30:13.000]  你已經要知道
[00:30:13.000 --> 00:30:15.000]  你要掩飾它
[00:30:15.000 --> 00:30:17.000]  你要用不同的方法掩飾它
[00:30:17.000 --> 00:30:18.000]  可能走開
[00:30:18.000 --> 00:30:20.000]  喝杯水 做別的事
[00:30:20.000 --> 00:30:21.000]  你知道
[00:30:21.000 --> 00:30:23.000]  那裡是你會跌倒的地方
[00:30:23.000 --> 00:30:24.000]  你就要走開
[00:30:24.000 --> 00:30:25.000]  掩飾它
[00:30:25.000 --> 00:30:26.000]  做運動
[00:30:26.000 --> 00:30:27.000]  極之建議
[00:30:27.000 --> 00:30:29.000]  特別我們這個年紀
[00:30:29.000 --> 00:30:30.000]  做運動
[00:30:30.000 --> 00:30:32.000]  一方面是鍛鍊體魄
[00:30:32.000 --> 00:30:34.000]  另外一方面
[00:30:34.000 --> 00:30:38.000]  也是令我們心靈更加強壯
[00:30:38.000 --> 00:30:39.000]  另外
[00:30:39.000 --> 00:30:41.000]  跟其他人分享你的掙扎
[00:30:41.000 --> 00:30:43.000]  有沒有老友記
[00:30:43.000 --> 00:30:44.000]  有沒有死黨
[00:30:44.000 --> 00:30:45.000]  你告訴他
[00:30:45.000 --> 00:30:46.000]  他也不會質疑
[00:30:46.000 --> 00:30:47.000]  他質疑你也不怕
[00:30:47.000 --> 00:30:48.000]  他也會愛你
[00:30:48.000 --> 00:30:49.000]  有沒有這樣的死黨
[00:30:49.000 --> 00:30:50.000]  有的
[00:30:50.000 --> 00:30:52.000]  我真的替你高興
[00:30:52.000 --> 00:30:53.000]  如果你沒有
[00:30:53.000 --> 00:30:54.000]  也不要緊
[00:30:54.000 --> 00:30:55.000]  跟目者說
[00:30:55.000 --> 00:30:57.000]  他應該不會掩飾你
[00:30:57.000 --> 00:30:59.000]  他會教你
[00:30:59.000 --> 00:31:01.000]  他會供養你
[00:31:01.000 --> 00:31:02.000]  另外
[00:31:02.000 --> 00:31:05.000]  背誦一些關鍵性的經文
[00:31:05.000 --> 00:31:06.000]  有些經文
[00:31:06.000 --> 00:31:07.000]  其實是神的說話
[00:31:07.000 --> 00:31:08.000]  在那些位置
[00:31:08.000 --> 00:31:10.000]  他會出來幫助你的
[00:31:10.000 --> 00:31:14.000]  這些是某些很有經驗
[00:31:14.000 --> 00:31:18.000]  處理很多情慾問題的輔導員
[00:31:18.000 --> 00:31:20.000]  寫下的一些建議
[00:31:20.000 --> 00:31:22.000]  對男士的
[00:31:22.000 --> 00:31:24.000]  女士有沒有呢
[00:31:24.000 --> 00:31:26.000]  也有的
[00:31:26.000 --> 00:31:27.000]  好
[00:31:27.000 --> 00:31:28.000]  看看怎麼說
[00:31:28.000 --> 00:31:29.000]  七個錯誤的
[00:31:29.000 --> 00:31:32.000]  他用迷思這個字
[00:31:32.000 --> 00:31:33.000]  迷思
[00:31:33.000 --> 00:31:34.000]  即是一些錯誤的觀念
[00:31:34.000 --> 00:31:35.000]  第一個
[00:31:35.000 --> 00:31:37.000]  將自己或者自己的丈夫
[00:31:37.000 --> 00:31:38.000]  跟其他人比較
[00:31:38.000 --> 00:31:41.000]  並且沒有想過有什麼不妥
[00:31:41.000 --> 00:31:43.000]  你看看他
[00:31:43.000 --> 00:31:46.000]  這個老公真的不錯
[00:31:46.000 --> 00:31:48.000]  他沒有說你不好
[00:31:48.000 --> 00:31:49.000]  他沒有說自己老公不好
[00:31:49.000 --> 00:31:50.000]  你看他多好
[00:31:50.000 --> 00:31:51.000]  我真的覺得他很好
[00:31:51.000 --> 00:31:53.000]  太多不是很好
[00:31:53.000 --> 00:31:54.000]  比較
[00:31:54.000 --> 00:31:56.000]  我有足夠的成熟
[00:31:56.000 --> 00:31:58.000]  可以看任何電影
[00:31:58.000 --> 00:31:59.000]  或者是電視節目
[00:31:59.000 --> 00:32:00.000]  或者讀任何書
