
[00:00:00.000 --> 00:00:01.400]  各位電視節目的觀眾朋友大家好
[00:15:53.080 --> 00:15:54.080]  是不是想害死我?
[00:15:54.080 --> 00:15:55.680]  不如我也死了
[00:15:55.680 --> 00:15:56.880]  嘩!如果我是耶和華
[00:15:56.880 --> 00:15:58.680]  真的一下子弄死他
[00:15:58.680 --> 00:16:00.080]  但神很忍住
[00:16:00.080 --> 00:16:06.080]  不過神反而是透過摩西亞倫去做一件神蹟
[00:16:06.080 --> 00:16:07.880]  於是就這樣發生了
[00:16:07.880 --> 00:16:09.680]  那些人沒有理由
[00:16:09.680 --> 00:16:10.880]  這裡也不好
[00:16:10.880 --> 00:16:12.280]  這塊地也沒有無花果樹
[00:16:12.280 --> 00:16:13.280]  沒有葡萄樹
[00:16:13.280 --> 00:16:15.080]  沒有石榴樹
[00:16:15.080 --> 00:16:19.280]  唉!有果樹等你二百萬人嗎?
[00:16:19.280 --> 00:16:19.880]  不會抗議
[00:16:19.880 --> 00:16:20.480]  好了
[00:16:20.480 --> 00:16:21.680]  因為他們向爭鬧
[00:16:21.680 --> 00:16:25.280]  神是知道是他們那幫人向耶和華爭鬧
[00:16:25.280 --> 00:16:32.280]  不過神在這裡就將他覺得不尊敬
[00:16:32.280 --> 00:16:35.880]  給了摩西亞倫身上
[00:16:35.880 --> 00:16:36.480]  好了
[00:16:36.480 --> 00:16:37.880]  看看另一段相關經文
[00:16:37.880 --> 00:16:39.680]  《新命紀》三十二章
[00:16:39.680 --> 00:16:41.680]  「當日耶和華吩咐摩西說:
[00:16:41.680 --> 00:16:46.080]  『你想借阿巴林山中的尼泊山
[00:16:46.080 --> 00:16:49.080]  在摩亞地與耶利哥相對
[00:16:49.080 --> 00:16:53.280]  觀看我要賜給以色列人為業的迦南地』」
[00:16:53.280 --> 00:16:55.680]  這裡是摩西就快死了
[00:16:55.680 --> 00:16:59.480]  神就說你不可以進入迦南
[00:16:59.480 --> 00:17:02.280]  現在我帶你去哪裏呢?
[00:17:02.280 --> 00:17:04.080]  去尼泊山
[00:17:04.080 --> 00:17:07.480]  尼泊山剛剛望到迦南地
[00:17:07.480 --> 00:17:10.080]  隔著約旦河望到迦南地
[00:17:10.080 --> 00:17:11.480]  望到迦南地是甚麼?
[00:17:11.480 --> 00:17:14.080]  望到迦南地的耶利哥
[00:17:14.080 --> 00:17:16.880]  其實就是他們最先過了約旦河
[00:17:16.880 --> 00:17:18.480]  進入迦南就是進入耶利哥
[00:17:18.480 --> 00:17:19.280]  大家記得
[00:17:19.280 --> 00:17:21.680]  你看那裡就是耶利哥
[00:17:21.680 --> 00:17:22.680]  是相對的
[00:17:22.680 --> 00:17:24.480]  那裏就是迦南地
[00:17:24.480 --> 00:17:28.280]  你去那裏看看吧
[00:17:28.280 --> 00:17:29.480]  如果你是摩西
[00:17:29.480 --> 00:17:31.280]  你會有甚麼心情呢?
[00:17:31.280 --> 00:17:33.080]  然後神就說你去那裏看看吧
[00:17:33.080 --> 00:17:34.480]  有第五十節
[00:17:34.480 --> 00:17:36.880]  這句真的要命
[00:17:36.880 --> 00:17:37.480]  跟他講
[00:17:37.480 --> 00:17:40.680]  「你必死在你所登的山上
[00:17:40.680 --> 00:17:42.480]  歸你列祖去」
[00:17:42.480 --> 00:17:45.480]  好像哥哥亞倫死在荷爾山
[00:17:45.480 --> 00:17:47.680]  荷爾山即是荷列山即是西乃山
[00:17:47.680 --> 00:17:48.880]  死在那裏
[00:17:48.880 --> 00:17:51.880]  歸他列祖一樣
[00:17:51.880 --> 00:17:54.080]  其實只有這裏
[00:17:54.080 --> 00:17:56.280]  沒有記載亞倫死
[00:17:56.280 --> 00:17:59.280]  原來亞倫死在西乃山
[00:17:59.280 --> 00:18:03.680]  一個頒佈律法的地方
[00:18:03.680 --> 00:18:05.480]  可能亞倫是大祭司
[00:18:05.480 --> 00:18:07.880]  所以不在那裏死
[00:18:07.880 --> 00:18:10.680]  其實這個都是在說
[00:18:10.680 --> 00:18:13.280]  你死在尼泊爾山
[00:18:13.280 --> 00:18:16.480]  你哥哥死在荷爾山
[00:18:16.480 --> 00:18:20.480]  其實都是因為這件事
[00:18:20.480 --> 00:18:22.080]  就是我吩咐你
[00:18:22.080 --> 00:18:24.280]  吩咐盤石出水
[00:18:24.280 --> 00:18:26.680]  誰知你擊打兩下
[00:18:26.680 --> 00:18:28.680]  我知道你是發火的
[00:18:28.680 --> 00:18:30.080]  所以我很不開心
[00:18:30.080 --> 00:18:32.480]  你們兩個都不能入迦納
[00:18:32.480 --> 00:18:34.280]  哥哥死在荷爾山
[00:18:34.280 --> 00:18:36.280]  你死在尼泊爾山
[00:18:36.280 --> 00:18:37.880]  看看吧
[00:18:37.880 --> 00:18:39.680]  亞倫看都看不到
[00:18:39.680 --> 00:18:43.880]  歸他列祖
[00:18:43.880 --> 00:18:45.480]  因為你在沉的曠野
[00:18:45.480 --> 00:18:47.080]  迦底斯的米尼巴水
[00:18:47.080 --> 00:18:48.480]  憎鬧之水
[00:18:48.480 --> 00:18:49.680]  在以色列人中
[00:18:49.680 --> 00:18:51.280]  沒有尊我為聖
[00:18:51.280 --> 00:18:52.880]  得罪了我
[00:18:52.880 --> 00:18:57.080]  這個得罪是mild
[00:18:57.080 --> 00:19:00.080]  mild是行為不忠
[00:19:00.080 --> 00:19:02.880]  什麼叫行為不忠呢
[00:19:02.880 --> 00:19:05.680]  不是說那些貞潔等等問題
[00:19:05.680 --> 00:19:07.280]  行為不忠是指
[00:19:07.280 --> 00:19:09.680]  我叫你擔張椅子
[00:19:09.680 --> 00:19:12.280]  你又不擔
[00:19:12.280 --> 00:19:14.280]  我叫你擔兩張椅子來坐
[00:19:14.280 --> 00:19:15.280]  你又擔一張
[00:19:15.280 --> 00:19:21.080]  給我兩個朋友倒一杯水
[00:19:21.080 --> 00:19:22.480]  行為不忠
[00:19:22.480 --> 00:19:24.480]  就是叫你做的事你不做
[00:19:24.480 --> 00:19:25.680]  這麼簡單
[00:19:25.680 --> 00:19:27.280]  我叫你做的事你不做
[00:19:27.280 --> 00:19:29.680]  你沒有尊敬我
[00:19:29.680 --> 00:19:34.480]  所以我賜給以色列的地
[00:19:34.480 --> 00:19:36.880]  你可以遠遠地觀看
[00:19:36.880 --> 00:19:39.480]  卻不得進去
[00:19:39.480 --> 00:19:42.480]  摩西從摩亞平原登尼泊山
[00:19:42.480 --> 00:19:48.080]  上了拉越耶利哥相對的比斯加山頂
[00:19:48.080 --> 00:19:51.480]  這是尼泊山的一個尖峰
[00:19:51.480 --> 00:19:53.480]  耶和華對他說
[00:19:53.480 --> 00:19:56.680]  這就是你看看對面耶利哥那塊地
[00:19:56.680 --> 00:19:59.680]  這就是我向亞伯拉向以色亞國
[00:19:59.680 --> 00:20:01.080]  起誓應許之地
[00:20:01.080 --> 00:20:03.280]  我必將這地賜給你的後裔
[00:20:03.280 --> 00:20:05.480]  現在我使你的眼睛看見了
[00:20:05.480 --> 00:20:09.280]  你卻不得過到那裏去
[00:20:09.280 --> 00:20:12.080]  於是耶和華的僕人摩西
[00:20:12.080 --> 00:20:14.280]  死在摩亞地
[00:20:14.280 --> 00:20:18.080]  摩亞地就是約旦河的西邊
[00:20:18.080 --> 00:20:19.880]  就是以色列地
[00:20:19.880 --> 00:20:21.880]  即是說是應許之地加勒
[00:20:21.880 --> 00:20:23.480]  他的東邊
[00:20:23.480 --> 00:20:25.680]  約旦河的東邊那邊的岸
[00:20:25.680 --> 00:20:28.080]  就是今天叫約旦
[00:20:28.080 --> 00:20:31.280]  以前就是摩亞阿曼
[00:20:31.280 --> 00:20:39.280]  你知道摩亞阿曼是羅德兩個女兒
[00:20:39.280 --> 00:20:42.480]  那些地方
[00:20:42.480 --> 00:20:45.680]  你會知道今天約旦首都阿曼
[00:20:45.680 --> 00:20:48.680]  和阿曼這個名字有點相似
[00:20:48.680 --> 00:20:52.480]  低一點藍一點就是摩亞
[00:20:52.480 --> 00:20:53.880]  北一點就是阿曼
[00:20:53.880 --> 00:20:55.680]  這個死在摩亞地
[00:20:55.680 --> 00:20:57.680]  正如耶和華所說的
[00:20:57.680 --> 00:20:58.880]  第六節
[00:20:58.880 --> 00:21:00.880]  這節寶貴了
[00:21:00.880 --> 00:21:04.680]  耶和華將他埋葬在摩亞地
[00:21:04.680 --> 00:21:08.080]  伯比爾對面的谷中
[00:21:08.080 --> 00:21:12.280]  只是到今天沒有人知道他的墳墓
[00:21:12.280 --> 00:21:14.280]  這個伯比爾是甚麼呢
[00:21:14.280 --> 00:21:16.480]  我寫了一個希伯來文出來
[00:21:16.480 --> 00:21:18.880]  但譯音出來不知道是甚麼
[00:21:18.880 --> 00:21:20.880]  只知道Beth
[00:21:20.880 --> 00:21:23.880]  Beth就是伯
[00:21:23.880 --> 00:21:25.880]  這就是屋
[00:21:25.880 --> 00:21:27.880]  屋
[00:21:27.880 --> 00:21:32.880]  Pet O
[00:21:32.880 --> 00:21:34.880]  Pet O間屋的對面
[00:21:34.880 --> 00:21:37.880]  那個伯比爾就是Pet O的家
[00:21:37.880 --> 00:21:40.880]  對面的山谷
[00:21:40.880 --> 00:21:42.880]  只是今天沒有人知道他葬在哪裏
[00:21:42.880 --> 00:21:44.880]  是第六節寶貴
[00:21:44.880 --> 00:21:47.880]  耶和華將他埋葬在摩亞地
[00:21:47.880 --> 00:21:48.880]  雖然是外邦之地
[00:21:48.880 --> 00:21:49.880]  不過都是屬於神的
[00:21:49.880 --> 00:21:50.880]  葬在那裏
[00:21:50.880 --> 00:21:51.880]  簡約的地方
[00:21:51.880 --> 00:21:55.880]  在這裏留意
[00:21:55.880 --> 00:21:58.880]  會不會一聲嘆息呢
[00:21:58.880 --> 00:22:02.880]  摩西一生人很努力
[00:22:02.880 --> 00:22:03.880]  神一直預備他
[00:22:03.880 --> 00:22:08.880]  到最後只是打了兩下那塊盆石
[00:22:08.880 --> 00:22:10.880]  出水就可以了
[00:22:10.880 --> 00:22:12.880]  你吩咐就可以
[00:22:12.880 --> 00:22:13.880]  打就不可以
[00:22:13.880 --> 00:22:15.880]  打了兩下就不能進去
[00:22:15.880 --> 00:22:16.880]  應許之地
[00:22:16.880 --> 00:22:19.880]  懲罰會不會重了一點呢
[00:22:19.880 --> 00:22:22.880]  老實說我心裏真的有這樣想
[00:22:22.880 --> 00:22:24.880]  神啊你有沒有重了一點
[00:22:24.880 --> 00:22:25.880]  這個刑罰
[00:22:25.880 --> 00:22:27.880]  那就算了
[00:22:27.880 --> 00:22:31.880]  是那班人激怒他
[00:22:31.880 --> 00:22:34.880]  讓你也生氣
[00:22:34.880 --> 00:22:35.880]  我也生氣
[00:22:35.880 --> 00:22:38.880]  聽到我也走來劈死他
[00:22:38.880 --> 00:22:40.880]  最生氣的那句是什麼呢
[00:22:40.880 --> 00:22:42.880]  這個耶和華害死我的兄弟
[00:22:42.880 --> 00:22:44.880]  不如害死我吧
[00:22:44.880 --> 00:22:46.880]  這樣說話
[00:22:46.880 --> 00:22:47.880]  是不是想渴死我們
[00:22:47.880 --> 00:22:48.880]  帶我們出來
[00:22:48.880 --> 00:22:50.880]  逼我們出埃及幹什麼
[00:22:50.880 --> 00:22:51.880]  為什麼來到這裏呢
[00:22:51.880 --> 00:22:53.880]  這塊地這麼爛
[00:22:53.880 --> 00:22:55.880]  有沒有葡萄樹
[00:22:55.880 --> 00:22:57.880]  讓我們沒有酒喝
[00:22:57.880 --> 00:23:00.880]  真是飛腳打過去
[00:23:00.880 --> 00:23:02.880]  摩西學到的是什麼
[00:23:02.880 --> 00:23:04.880]  安靜祈禱
[00:23:04.880 --> 00:23:06.880]  然後第二
[00:23:06.880 --> 00:23:08.880]  神給他解決方案
[00:23:08.880 --> 00:23:10.880]  我給你一個辦法
[00:23:10.880 --> 00:23:11.880]  給你一個神職的辦法
[00:23:11.880 --> 00:23:15.880]  不過摩西仍然沉不住他的氣
[00:23:15.880 --> 00:23:18.880]  其實整個摩西的生平裏
[00:23:18.880 --> 00:23:21.880]  只有這一次他沉不住氣
[00:23:21.880 --> 00:23:23.880]  後面聖經有說
[00:23:23.880 --> 00:23:26.880]  摩西是世上最謙和的人
[00:23:26.880 --> 00:23:28.880]  極謙和的人
[00:23:28.880 --> 00:23:30.880]  沒有人比摩西更謙和
[00:23:30.880 --> 00:23:32.880]  他真的厲害
[00:23:32.880 --> 00:23:34.880]  不過在這裏他也時失手
[00:23:34.880 --> 00:23:36.880]  這次發脾氣
[00:23:36.880 --> 00:23:39.880]  罵那些以色列人
[00:23:39.880 --> 00:23:42.880]  另外擊打兩次盆石
[00:23:42.880 --> 00:23:47.880]  其實神是有責任的
[00:23:47.880 --> 00:23:51.880]  如果神不叫摩西拿一支杖去
[00:23:51.880 --> 00:23:53.880]  你就這樣走過去盆石那裏
[00:23:53.880 --> 00:23:54.880]  吩咐吧
[00:23:54.880 --> 00:23:55.880]  他沒有杖在手
[00:23:55.880 --> 00:23:56.880]  他不會打
[00:23:56.880 --> 00:23:59.880]  譬如你拿一支杖
[00:23:59.880 --> 00:24:01.880]  信心的標記
[00:24:01.880 --> 00:24:03.880]  拿著去
[00:24:03.880 --> 00:24:05.880]  老老實實
[00:24:05.880 --> 00:24:07.880]  拿著一支杖的人
[00:24:07.880 --> 00:24:09.880]  發火會怎樣
[00:24:09.880 --> 00:24:11.880]  扮人
[00:24:11.880 --> 00:24:13.880]  他就擊打盆石兩次
[00:24:13.880 --> 00:24:17.880]  可能摩西那一刻是不小心的
[00:24:17.880 --> 00:24:19.880]  只是覺得盆石
[00:24:19.880 --> 00:24:20.880]  動兩次
[00:24:20.880 --> 00:24:22.880]  打兩次算什麼
[00:24:22.880 --> 00:24:24.880]  但神是講得很清楚
[00:24:24.880 --> 00:24:26.880]  你吩咐不可以擊打
[00:24:26.880 --> 00:24:27.880]  沒有說不可以擊打
[00:24:27.880 --> 00:24:28.880]  不過是吩咐
[00:24:28.880 --> 00:24:30.880]  令我們學到東西
[00:24:30.880 --> 00:24:32.880]  原來聽神的命令
[00:24:32.880 --> 00:24:34.880]  要小心一字一句
[00:24:34.880 --> 00:24:36.880]  聽得清楚
[00:24:36.880 --> 00:24:38.880]  有可能他就是叫我們吩咐
[00:24:38.880 --> 00:24:40.880]  我們做這件事
[00:24:40.880 --> 00:24:42.880]  不用擊打
[00:24:42.880 --> 00:24:44.880]  有時候吩咐我們做這件事
[00:24:44.880 --> 00:24:45.880]  跟別人說就可以了
[00:24:45.880 --> 00:24:47.880]  不用動它
[00:24:47.880 --> 00:24:50.880]  不用做這麼多動作
[00:24:50.880 --> 00:24:53.880]  所以在這裏雖然覺得很不幸
[00:24:53.880 --> 00:24:55.880]  很不開心
[00:24:55.880 --> 00:24:57.880]  不過信服神
[00:24:57.880 --> 00:24:59.880]  他是有最美好的旨意
[00:24:59.880 --> 00:25:01.880]  不過看到這裏
[00:25:01.880 --> 00:25:03.880]  神並沒有不喜歡摩西
[00:25:03.880 --> 00:25:05.880]  一樣的歡喜他
[00:25:05.880 --> 00:25:07.880]  不過他進不來
[00:25:07.880 --> 00:25:09.880]  都讓他看看
[00:25:09.880 --> 00:25:11.880]  摩西表現得很好
[00:25:11.880 --> 00:25:13.880]  一句怨言都沒有
[00:25:13.880 --> 00:25:15.880]  有沒有求情呢
[00:25:15.880 --> 00:25:17.880]  如果我是神
[00:25:17.880 --> 00:25:19.880]  不是吧
[00:25:19.880 --> 00:25:20.880]  我這麼辛苦
[00:25:20.880 --> 00:25:22.880]  你都讓我進去站一站
[00:25:22.880 --> 00:25:24.880]  這樣算怎樣
[00:25:24.880 --> 00:25:25.880]  沒有求情
[00:25:25.880 --> 00:25:26.880]  沒有求求
[00:25:26.880 --> 00:25:28.880]  沒有摩西
[00:25:28.880 --> 00:25:31.880]  都是我做得不對
[00:25:31.880 --> 00:25:32.880]  不能進去
[00:25:32.880 --> 00:25:33.880]  不要緊
[00:25:33.880 --> 00:25:35.880]  就上我山看
[00:25:35.880 --> 00:25:37.880]  看啊
[00:25:37.880 --> 00:25:38.880]  就在這裏
[00:25:38.880 --> 00:25:40.880]  然後他就死了
[00:25:40.880 --> 00:25:41.880]  他知道
[00:25:41.880 --> 00:25:42.880]  神是告訴你會死的
[00:25:42.880 --> 00:25:44.880]  他很接受
[00:25:44.880 --> 00:25:48.880]  第六節最寶貴
[00:25:48.880 --> 00:25:50.880]  耶和華將他埋葬在摩亞地
[00:25:50.880 --> 00:25:52.880]  在哪裏不要緊
[00:25:52.880 --> 00:25:55.880]  是耶和華將他埋葬
[00:25:55.880 --> 00:25:57.880]  很厲害
[00:25:57.880 --> 00:26:00.880]  如果說無辜
[00:26:00.880 --> 00:26:02.880]  有沒有事是無辜的呢
[00:26:02.880 --> 00:26:03.880]  這個世界
[00:26:03.880 --> 00:26:04.880]  當然有
[00:26:04.880 --> 00:26:06.880]  非常之多
[00:26:06.880 --> 00:26:08.880]  如果比摩西無辜的是誰
[00:26:08.880 --> 00:26:10.880]  阿倫
[00:26:10.880 --> 00:26:12.880]  他哥哥是幫他
[00:26:12.880 --> 00:26:14.880]  做助手跟著他
[00:26:14.880 --> 00:26:16.880]  都死了
[00:26:16.880 --> 00:26:18.880]  是不是
[00:26:18.880 --> 00:26:20.880]  在這裏提及
[00:26:20.880 --> 00:26:22.880]  所以跟這件事有關
[00:26:22.880 --> 00:26:24.880]  這裡有些事情
[00:26:24.880 --> 00:26:26.880]  我們是不明白的
[00:26:26.880 --> 00:26:28.880]  或者覺得上帝太苛刻
[00:26:28.880 --> 00:26:30.880]  不要緊
[00:26:30.880 --> 00:26:32.880]  我們交給他
[00:26:32.880 --> 00:26:34.880]  信靠他
[00:26:34.880 --> 00:26:36.880]  這樣就最好了
[00:26:36.880 --> 00:26:38.880]  神是有恩典的
[00:26:38.880 --> 00:26:40.880]  他會為我們擦乾眼淚
[00:26:40.880 --> 00:26:42.880]  他會埋葬
[00:26:42.880 --> 00:26:44.880]  一起祈禱
[00:26:46.880 --> 00:26:48.880]  到這件事看到的時候
[00:26:48.880 --> 00:26:50.880]  真是內心無語
[00:26:50.880 --> 00:26:52.880]  不知道
[00:26:52.880 --> 00:26:54.880]  不懂得說什麼
[00:26:54.880 --> 00:26:56.880]  一個
[00:26:56.880 --> 00:26:58.880]  這麼賣力
[00:26:58.880 --> 00:27:00.880]  不生侍奉你
[00:27:00.880 --> 00:27:02.880]  受盡不少委屈
[00:27:02.880 --> 00:27:04.880]  走了不少
[00:27:04.880 --> 00:27:06.880]  風塵的路
[00:27:06.880 --> 00:27:08.880]  風塵撲撲
[00:27:08.880 --> 00:27:10.880]  多辛苦
[00:27:10.880 --> 00:27:12.880]  當日要帶著200萬
[00:27:12.880 --> 00:27:14.880]  不停埋怨的
[00:27:14.880 --> 00:27:16.880]  以色列人和埃及人
[00:27:16.880 --> 00:27:18.880]  走在抗日裏
[00:27:18.880 --> 00:27:20.880]  一天都嫌多
[00:27:20.880 --> 00:27:22.880]  他就帶領他們走了這麼久
[00:27:22.880 --> 00:27:24.880]  犯了一次錯誤
[00:27:24.880 --> 00:27:26.880]  神就覺得
[00:27:26.880 --> 00:27:28.880]  你既然跟我
[00:27:28.880 --> 00:27:30.880]  跟得這麼貼
[00:27:30.880 --> 00:27:32.880]  這樣都不懂
[00:27:32.880 --> 00:27:34.880]  就不要讓他入迦納
[00:27:34.880 --> 00:27:36.880]  主這個我們尊重
[00:27:36.880 --> 00:27:38.880]  我們敬畏你
[00:27:38.880 --> 00:27:40.880]  知道你有你的心意
[00:27:40.880 --> 00:27:42.880]  我們信服
[00:27:42.880 --> 00:27:44.880]  讓我們遇到事情
[00:27:44.880 --> 00:27:46.880]  我們冷靜下來
[00:27:46.880 --> 00:27:48.880]  去求問之後
[00:27:48.880 --> 00:27:50.880]  我們就小心小心地
[00:27:50.880 --> 00:27:52.880]  去跟從
[00:27:52.880 --> 00:27:54.880]  每一個細節求你教我們
[00:27:54.880 --> 00:27:56.880]  又讓我們樂意去跟從
[00:27:56.880 --> 00:27:58.880]  讓我們
[00:27:58.880 --> 00:28:00.880]  拿起那支杖
[00:28:00.880 --> 00:28:02.880]  信心的標記
[00:28:02.880 --> 00:28:04.880]  我們是更加緊的
[00:28:04.880 --> 00:28:06.880]  跟隨你
[00:28:06.880 --> 00:28:08.880]  縱然可能我們有時候做錯了
[00:28:08.880 --> 00:28:10.880]  有些事我們有接受過後果
[00:28:10.880 --> 00:28:12.880]  不過我們都願意信服
[00:28:12.880 --> 00:28:14.880]  願意順從
[00:28:14.880 --> 00:28:16.880]  讓我們像摩西一樣
[00:28:16.880 --> 00:28:18.880]  這麼謙和地跟隨你
[00:28:18.880 --> 00:28:20.880]  隨聽祈禱奉耶穌基督命求
[00:28:20.880 --> 00:28:22.880]  阿門
