
[00:00:00.000 --> 00:00:02.380]  講到此我們有個祈禱
[00:22:30.240 --> 00:22:31.960]  有家人的反對
[00:22:31.960 --> 00:22:35.720]  甚至是有生命的危險
[00:22:35.720 --> 00:22:38.200]  但她仍然堅持自己的信仰
[00:22:38.200 --> 00:22:41.880]  就是因為她看到這份信仰的珍貴
[00:22:41.880 --> 00:22:45.960]  把握了機會去捉住上帝的嬰孩
[00:22:45.960 --> 00:22:47.480]  其實我們每一個人
[00:22:47.480 --> 00:22:50.920]  都是在上帝的愛裏面生活
[00:22:50.920 --> 00:22:53.280]  當耶穌作為人類
[00:22:53.280 --> 00:22:58.080]  當作是我們救贖的記號
[00:22:58.080 --> 00:23:01.240]  不單止讓我們有盼望
[00:23:01.240 --> 00:23:03.360]  我們更加要把握機會
[00:23:03.360 --> 00:23:05.880]  做到對的事
[00:23:05.880 --> 00:23:08.720]  今天《路加福音》十二章的
[00:23:08.720 --> 00:23:10.680]  其實整個記載
[00:23:10.680 --> 00:23:14.120]  都是耶穌一連串的警告
[00:23:14.120 --> 00:23:17.560]  耶穌在受苦之前的那種焦急
[00:23:17.560 --> 00:23:18.680]  那種迫切
[00:23:18.680 --> 00:23:22.880]  其實是很希望大家悔改
[00:23:22.880 --> 00:23:26.160]  如果你當下
[00:23:26.160 --> 00:23:28.800]  其實還在考慮去信耶穌
[00:23:28.800 --> 00:23:30.080]  我也很邀請你
[00:23:30.080 --> 00:23:32.600]  很想邀請你去把握時機
[00:23:32.600 --> 00:23:34.440]  同神和好
[00:23:34.440 --> 00:23:37.120]  決志去信主
[00:23:37.120 --> 00:23:40.240]  亦都是我們每一位
[00:23:40.240 --> 00:23:42.160]  可能我們信了主的
[00:23:42.160 --> 00:23:45.320]  我們信仰上面可能有很多挑戰
[00:23:45.320 --> 00:23:47.000]  不單止是跟家人
[00:23:47.000 --> 00:23:49.520]  可能未信主的家人
[00:23:49.520 --> 00:23:50.920]  或者是朋友
[00:23:50.920 --> 00:23:54.680]  同時都可能會有一些分歧的時候
[00:23:54.680 --> 00:24:00.000]  我們會不會願意繼續去持守信仰呢
[00:24:00.000 --> 00:24:03.960]  最後是人的叛逆和光眼
[00:24:03.960 --> 00:24:06.800]  是會使人拒絕了耶穌的救恩
[00:24:06.800 --> 00:24:08.040]  但另一方面
[00:24:08.040 --> 00:24:09.280]  我們看到人生
[00:24:09.280 --> 00:24:12.280]  其實有很多想不到的意外
[00:24:12.280 --> 00:24:15.800]  好像剛剛發生的安達神道的那個意外
[00:24:15.800 --> 00:24:18.840]  其實是一個很突如其來的死亡臨到
[00:24:18.840 --> 00:24:20.960]  我看到這個新聞裡面
[00:24:20.960 --> 00:24:22.520]  有一個死者的家人
[00:24:22.520 --> 00:24:23.640]  他有這樣說
[00:24:23.640 --> 00:24:25.000]  他說前一晚
[00:24:25.000 --> 00:24:31.800]  他還跟過世的丈夫笑著跟他說晚安
[00:24:31.800 --> 00:24:36.960]  但他連好好抱抱這個家人的機會都沒有
[00:24:36.960 --> 00:24:38.960]  我聽到很傷感
[00:24:38.960 --> 00:24:41.560]  因為時機真的會錯失
[00:24:41.560 --> 00:24:44.720]  還會在我們想不到的時候到
[00:24:44.720 --> 00:24:48.960]  如果你有未信主的家人
[00:24:48.960 --> 00:24:53.680]  最後他們真的會有機會落入末日的審判
[00:24:53.680 --> 00:24:55.320]  如果他們未信主
[00:24:55.320 --> 00:24:56.560]  會與神隔離
[00:24:56.560 --> 00:24:59.240]  這些都不是我們想看到
[00:24:59.240 --> 00:25:02.840]  所以願意我們由今天開始
[00:25:02.840 --> 00:25:06.160]  納至我們跟未信主的家人
[00:25:06.160 --> 00:25:09.520]  或者朋友親人去傳福音
[00:25:09.520 --> 00:25:12.280]  願神的話語安慰我們
[00:25:12.280 --> 00:25:15.000]  幫助我們即使面對困難的時候
[00:25:15.000 --> 00:25:18.360]  我們仍然可以靠著耶穌去克服
[00:25:18.360 --> 00:25:20.360]  我們一起祈禱吧
[00:25:24.240 --> 00:25:25.480]  親愛的天父
[00:25:25.480 --> 00:25:27.480]  我們感謝你
[00:25:27.480 --> 00:25:29.520]  是你的恩典
[00:25:29.520 --> 00:25:34.320]  以致我們不用跌落最終審判
[00:25:34.320 --> 00:25:37.280]  與你越走越遠
[00:25:37.280 --> 00:25:40.480]  我們反而可以因著耶穌十字架上的犧牲
[00:25:40.480 --> 00:25:43.160]  我們可以有永生的盼望
[00:25:43.160 --> 00:25:47.520]  並且我們可以面對人生不同的挑戰
[00:25:47.520 --> 00:25:51.480]  求願你讓我們有同樣懷著你那份心腸
[00:25:51.480 --> 00:25:53.480]  那份焦急
[00:25:53.480 --> 00:25:57.000]  紀念每一位未信主的親人、朋友
[00:25:57.000 --> 00:26:00.360]  願他們可以最終信主歸向你
[00:26:00.360 --> 00:26:01.680]  多謝你聽我們的祈禱
[00:26:01.680 --> 00:26:04.040]  奉耶穌基德誓名之而求
[00:26:04.040 --> 00:26:04.760]  阿們
