
[00:00:00.000 --> 00:00:05.120]  上星期我們的訊息和敬拜的主題
[00:20:37.280 --> 00:20:39.120]  獻做繁祭的
[00:20:39.120 --> 00:20:44.400]  要用公牛一歲無殘疾無瑕疵
[00:20:44.400 --> 00:20:48.800]  未曾負過厄無玷污無咒文的
[00:20:48.800 --> 00:20:51.280]  最好的獻給神
[00:20:51.280 --> 00:20:52.960]  我以前聽說
[00:20:52.960 --> 00:20:55.840]  有一個教會很愛主的長老
[00:20:55.840 --> 00:20:57.920]  他生了十個子女
[00:20:57.920 --> 00:21:00.000]  大的兒子是科學家
[00:21:00.000 --> 00:21:01.360]  第二個兒子是律師
[00:21:01.360 --> 00:21:03.280]  第三個兒子是會計師
[00:21:03.280 --> 00:21:05.840]  第四個兒子是醫師
[00:21:05.840 --> 00:21:09.040]  一直到第十個兒子讀書不成
[00:21:09.040 --> 00:21:10.080]  好吧
[00:21:10.080 --> 00:21:12.880]  你奉獻去做牧師吧
[00:21:12.880 --> 00:21:15.440]  原來排到最後讀書不成
[00:21:15.440 --> 00:21:16.960]  推他去做牧師
[00:21:16.960 --> 00:21:18.480]  有條出路
[00:21:18.480 --> 00:21:20.800]  神不要這些
[00:21:20.800 --> 00:21:23.280]  神要一些讀書厲害
[00:21:23.280 --> 00:21:25.360]  思想精明
[00:21:25.360 --> 00:21:28.560]  將最好的奉獻給神
[00:21:28.560 --> 00:21:31.040]  放在祭壇上
[00:21:31.040 --> 00:21:33.680]  所獻上的祭是神所願立
[00:21:33.680 --> 00:21:38.000]  而且所發揮的影響力是大的
[00:21:38.000 --> 00:21:41.360]  另外我們要做神百般恩賜的好管家
[00:21:41.360 --> 00:21:43.280]  除了將金錢奉獻
[00:21:43.280 --> 00:21:47.760]  我們要將時間和財綱奉獻
[00:21:47.760 --> 00:21:49.680]  假如你是一個大律師
[00:21:49.680 --> 00:21:52.720]  你聽人一個電話收三千元
[00:21:52.720 --> 00:21:54.800]  你來負責派餐
[00:21:54.800 --> 00:21:56.960]  或者在門口派典罪表
[00:21:56.960 --> 00:21:59.520]  牧師我不如捐三千元好了
[00:21:59.520 --> 00:22:02.560]  你浪費我一個小時在門口站著
[00:22:02.560 --> 00:22:04.240]  你知不知道我接幾個電話
[00:22:04.240 --> 00:22:06.640]  已經是三萬元了
[00:22:06.640 --> 00:22:08.320]  神不單要你的錢
[00:22:08.320 --> 00:22:10.560]  祂要你的命
[00:22:10.560 --> 00:22:13.520]  祂要你整個人的生命獻上
[00:22:13.520 --> 00:22:16.640]  你這三千元一個小時
[00:22:16.640 --> 00:22:20.880]  或者三十萬一個投資的決定
[00:22:20.880 --> 00:22:23.680]  神都要你的時間
[00:22:23.680 --> 00:22:25.520]  你能夠這樣擺上
[00:22:25.520 --> 00:22:29.440]  你就做神百般恩賜的好管家
[00:22:29.440 --> 00:22:30.960]  最好的奉獻
[00:22:30.960 --> 00:22:34.320]  就是表裡一致的奉獻
[00:22:34.320 --> 00:22:36.880]  上個禮拜我們都有兩段經文
[00:22:36.880 --> 00:22:40.080]  講到無論《馬太福音》和《湄加書》
[00:22:40.080 --> 00:22:41.760]  無論你獻上十分之一
[00:22:41.760 --> 00:22:44.320]  或者千千萬萬的柔和公揚
[00:22:44.320 --> 00:22:50.960]  但是神要你有相應的行為和耐心
[00:22:50.960 --> 00:22:55.840]  你那種奉獻才是神所喜悅的
[00:22:55.840 --> 00:22:59.600]  奉獻第二個重要的原則是全然擺上
[00:22:59.600 --> 00:23:00.720]  你說全部擺上
[00:23:00.720 --> 00:23:02.080]  那我的生活怎麼辦?
[00:23:02.080 --> 00:23:04.400]  全然擺上的意思
[00:23:04.400 --> 00:23:08.160]  是在心裡毫無保留
[00:23:08.160 --> 00:23:11.200]  並不收回這樣的意思
[00:23:11.200 --> 00:23:13.840]  全然破碎的擺上
[00:23:13.840 --> 00:23:17.040]  舊約有一個非常非常好的例子
[00:23:17.040 --> 00:23:20.000]  就是在《文素記》第十九章
[00:23:20.000 --> 00:23:22.640]  講到那種的「紅母牛」
[00:23:22.640 --> 00:23:24.800]  它和一般繁祭不同
[00:23:24.800 --> 00:23:26.240]  它更加破碎
[00:23:26.240 --> 00:23:27.840]  它是這隻紅母牛出來
[00:23:27.840 --> 00:23:30.480]  要拖到營外被宰殺
[00:23:30.480 --> 00:23:33.360]  它的血彈在會幕七次
[00:23:33.360 --> 00:23:40.400]  連牛的皮、肉、血、糞、糞便都要焚燒
[00:23:40.400 --> 00:23:44.560]  焚燒了還要燃成粉末
[00:23:44.560 --> 00:23:47.760]  再融化在水裡面
[00:23:47.760 --> 00:23:50.800]  什麼都沒有
[00:23:50.800 --> 00:23:53.120]  原來全然奉獻
[00:23:53.120 --> 00:23:58.320]  是可能是相當之痛苦破碎的經歷
[00:23:58.320 --> 00:24:02.640]  但是這個水灑在一些人的身上
[00:24:02.640 --> 00:24:05.120]  就能夠潔淨人的生命
[00:24:05.120 --> 00:24:06.880]  我們的擺上
[00:24:06.880 --> 00:24:09.040]  是變成別人的祝福
[00:24:09.040 --> 00:24:11.360]  帶來別人生命的潔淨
[00:24:11.360 --> 00:24:14.480]  就好像這隻紅母牛一樣
[00:24:14.480 --> 00:24:19.200]  全然的奉獻就是毫無保留的奉獻
[00:24:19.200 --> 00:24:23.680]  和全然的擺上
[00:24:23.680 --> 00:24:25.600]  我很好受星期六晚
[00:24:25.600 --> 00:24:26.880]  我們彩排的時候
[00:24:26.880 --> 00:24:30.640]  有一位姐妹的舉動所感動
[00:24:30.640 --> 00:24:34.640]  我們剛才第一張照片能夠拍攝成
[00:24:34.640 --> 00:24:37.440]  是因為MC沒有買保險
[00:24:37.440 --> 00:24:39.760]  他都敢站上六尺的梯子
[00:24:39.760 --> 00:24:43.360]  幫我們拍攝才有這張照片
[00:24:43.360 --> 00:24:45.280]  如果你問我有沒有買保險
[00:24:45.280 --> 00:24:46.720]  沒有買保險我不拍呢
[00:24:46.720 --> 00:24:48.480]  我們就沒有那張照片
[00:24:48.480 --> 00:24:50.880]  九點半星期六晚的時候
[00:24:50.880 --> 00:24:53.440]  我們問過會展可不可以在
[00:24:53.440 --> 00:24:55.360]  影音的房間拍下來
[00:24:55.360 --> 00:24:57.120]  不行,可不可以借梯子
[00:24:57.120 --> 00:25:00.720]  不行,回來教會搬
[00:25:00.720 --> 00:25:02.720]  行不行,不行
[00:25:02.720 --> 00:25:05.120]  結果有位姐妹在九點半
[00:25:05.120 --> 00:25:06.960]  就在灣仔截了一輛的士
[00:25:06.960 --> 00:25:09.120]  叫她繞一繞灣仔
[00:25:09.120 --> 00:25:11.920]  還有哪間五金舖沒有關門
[00:25:11.920 --> 00:25:13.680]  然後買了一張梯子
[00:25:13.680 --> 00:25:17.040]  一位女生當堂梯回來
[00:25:17.040 --> 00:25:21.600]  我覺得我們這些男士
[00:25:21.600 --> 00:25:24.080]  這是一件美事
[00:25:24.080 --> 00:25:27.440]  為了教會堂慶這張照片
[00:25:27.440 --> 00:25:29.200]  他這樣付出
[00:25:29.200 --> 00:25:32.800]  我覺得是一個榮美的祭
[00:25:32.800 --> 00:25:36.320]  全年獻賞是自己身心的獻賞
[00:25:36.320 --> 00:25:38.640]  舊約的阿勒伯拉罕
[00:25:38.640 --> 00:25:41.760]  預表新約的耶穌基督
[00:25:41.760 --> 00:25:43.440]  作為一個實體
[00:25:43.440 --> 00:25:45.680]  菲律賓書第二章講耶穌基督
[00:25:45.680 --> 00:25:48.080]  是否謙卑順服以至於死
[00:25:48.080 --> 00:25:50.800]  且死在十字架上
[00:25:50.800 --> 00:25:55.440]  因著保羅對耶穌基督死的體會
[00:25:55.440 --> 00:25:58.000]  以至於他對羅馬教會這樣講
[00:25:58.000 --> 00:26:00.720]  所以弟兄們我以神的慈悲
[00:26:00.720 --> 00:26:02.880]  來勸你們
[00:26:02.880 --> 00:26:06.080]  將身體獻上當作活祭
[00:26:06.080 --> 00:26:10.640]  這個活祭就是全年銷盡的一個祭
[00:26:10.640 --> 00:26:12.240]  難道我要讀神學
[00:26:12.240 --> 00:26:13.520]  你不用讀神學
[00:26:13.520 --> 00:26:14.640]  你又不用做牧師
[00:26:14.640 --> 00:26:15.920]  你又不用做傳徒
[00:26:15.920 --> 00:26:18.160]  你就做回你現在的崗位
[00:26:18.160 --> 00:26:20.720]  但是你要將你的崗位裏面的關係
[00:26:20.720 --> 00:26:23.040]  全年聖化
[00:26:23.040 --> 00:26:26.000]  你做一個全年聖潔的妻子
[00:26:26.000 --> 00:26:28.480]  你做一個全年聖潔的爸爸
[00:26:28.480 --> 00:26:31.040]  你做一個全年聖潔的經理
[00:26:31.040 --> 00:26:35.440]  你做一個全年聖潔的針查掃地
[00:26:35.440 --> 00:26:37.920]  倒水的阿嬸
[00:26:37.920 --> 00:26:41.280]  每個崗位都可以是甚麼呢?
[00:26:41.280 --> 00:26:42.400]  全年聖潔
[00:26:42.400 --> 00:26:46.560]  保羅說凡事好像為主來作一樣
[00:26:46.560 --> 00:26:49.920]  你就是將自己的身心獻上
[00:26:49.920 --> 00:26:50.960]  大兄姐妹
[00:26:50.960 --> 00:26:54.000]  前面我們經過上個禮拜
[00:26:54.000 --> 00:26:55.920]  火熱的心之後
[00:26:55.920 --> 00:26:57.280]  前面是怎樣呢?
[00:26:57.280 --> 00:26:59.520]  前面我們的新的使命
[00:26:59.520 --> 00:27:03.200]  義著就是改變生命
[00:27:03.200 --> 00:27:05.040]  藉著傳福音
[00:27:05.040 --> 00:27:07.680]  藉著訓練做耶穌基督的門徒
[00:27:07.680 --> 00:27:09.760]  建立教會
[00:27:09.760 --> 00:27:13.360]  藉著關懷社群去祝福香港
[00:27:13.360 --> 00:27:16.000]  藉著擴展神覺
[00:27:16.000 --> 00:27:17.840]  來恩澤萬邦
[00:27:17.840 --> 00:27:19.600]  好像一個同心圓
[00:27:19.600 --> 00:27:21.040]  我想問
[00:27:21.040 --> 00:27:23.440]  你作為耶穌基督的門徒
[00:27:23.440 --> 00:27:27.680]  在當中你看到你的位置在哪裡呢?
[00:27:27.680 --> 00:27:31.440]  你肯不肯按神的感動呼召
[00:27:31.440 --> 00:27:34.800]  獻上作為一個榮耀的祭
[00:27:34.800 --> 00:27:36.560]  被神所使用呢?
