
[00:00:00.000 --> 00:00:07.320]  正當香港因著各種政治議題的爭拗而苦無出路的時候
[00:24:06.760 --> 00:24:09.320]  因為這個法案如果通過的話
[00:24:09.320 --> 00:24:12.440]  就會損害英國的貿易
[00:24:12.440 --> 00:24:15.320]  就會影響很多人的生計
[00:24:15.320 --> 00:24:17.720]  不過威伯福斯屢敗屢戰
[00:24:17.720 --> 00:24:20.120]  他經過了二十多年
[00:24:20.120 --> 00:24:21.560]  11次的失敗
[00:24:21.560 --> 00:24:23.880]  終於在1807年的時候
[00:24:23.880 --> 00:24:25.400]  以壓倒性的票數
[00:24:25.400 --> 00:24:32.120]  通過了第一個禁止奴隸販賣法案
[00:24:32.120 --> 00:24:33.720]  他不僅工作
[00:24:33.720 --> 00:24:36.280]  他也很懂得跟別人建立關係
[00:24:36.280 --> 00:24:39.720]  他能夠跟不同黨派的人
[00:24:39.720 --> 00:24:42.520]  都跟他們一起合作
[00:24:42.520 --> 00:24:47.480]  但是他卻沒有為達目的不擇手段
[00:24:47.480 --> 00:24:49.320]  埋沒自己的良知
[00:24:49.320 --> 00:24:52.040]  他從來沒有用過不見光的手段
[00:24:52.040 --> 00:24:55.320]  所以他得到很多人的支持
[00:24:55.320 --> 00:24:56.920]  他曾經表示
[00:24:56.920 --> 00:25:02.440]  他是蒙神呼召要做一位基督徒政治家
[00:25:02.440 --> 00:25:04.840]  基督徒政治家
[00:25:04.840 --> 00:25:09.800]  不是一個剛好是基督徒的一位政治家
[00:25:09.800 --> 00:25:14.600]  他就是秉持著這種信念
[00:25:14.600 --> 00:25:19.400]  而他的政績也都表現在他45年的
[00:25:19.400 --> 00:25:22.360]  從政的投票記錄上面
[00:25:22.360 --> 00:25:23.880]  他曾經不止一次
[00:25:23.880 --> 00:25:27.640]  是基於自己的良知和信仰
[00:25:27.640 --> 00:25:29.400]  去投票的時候
[00:25:29.400 --> 00:25:30.920]  是跟他自己的政黨
[00:25:30.920 --> 00:25:33.240]  甚至是跟他的老友記皮特
[00:25:33.240 --> 00:25:36.840]  也是當時的英國首相作出反調
[00:25:36.840 --> 00:25:38.920]  但是他基於自己的良知和信仰
[00:25:38.920 --> 00:25:42.440]  他仍然堅持做正確的事
[00:25:42.440 --> 00:25:44.280]  雖然他面對很多壓力
[00:25:44.280 --> 00:25:45.960]  但是他仍然堅持
[00:25:45.960 --> 00:25:47.960]  行在光明之中
[00:25:47.960 --> 00:25:49.560]  即使在他退休之後
[00:25:49.560 --> 00:25:51.400]  仍然是努力不懈
[00:25:51.400 --> 00:25:55.880]  1833年英國的奴隸制度正式廢除
[00:25:55.880 --> 00:25:57.560]  不過三天之後
[00:25:57.560 --> 00:25:59.240]  他就安息主懷
[00:25:59.240 --> 00:26:02.600]  享年74歲
[00:26:02.600 --> 00:26:05.160]  除了威伯福斯之外
[00:26:05.160 --> 00:26:06.920]  當時的教會
[00:26:06.920 --> 00:26:08.120]  英國的教會
[00:26:08.120 --> 00:26:13.080]  也是為當時英國帶來一番新的氣象
[00:26:13.080 --> 00:26:15.800]  作出很大的貢獻
[00:26:15.800 --> 00:26:18.680]  在當時其實英國和法國
[00:26:18.680 --> 00:26:21.720]  都是面對著因為現代化和工業化
[00:26:21.720 --> 00:26:24.760]  所帶來的一些衝擊
[00:26:24.760 --> 00:26:28.120]  那個衝擊就是出現社會進步
[00:26:28.120 --> 00:26:31.000]  但是出現貧富懸殊是很嚴重
[00:26:31.000 --> 00:26:34.680]  帶來了社會的撕裂和不安
[00:26:34.680 --> 00:26:37.800]  而法國和英國面對這些衝擊的時候
[00:26:37.800 --> 00:26:39.960]  用了兩種很不同的手法
[00:26:39.960 --> 00:26:42.120]  得出不同的結果
[00:26:42.120 --> 00:26:44.760]  法國人用了革命的方式
[00:26:44.760 --> 00:26:47.880]  法國大革命採取的是暴力
[00:26:47.880 --> 00:26:49.000]  急速的改革
[00:26:49.000 --> 00:26:52.760]  結果不單止令到歐洲很多地方烽煙四起
[00:26:52.760 --> 00:26:57.880]  也造就了另一個新的獨裁政權的出現
[00:26:57.880 --> 00:27:01.080]  這個就是拿破侖的王朝
[00:27:01.080 --> 00:27:07.880]  相反英國就在一位牧師
[00:27:07.880 --> 00:27:10.920]  約翰·衛斯理的帶領下
[00:27:10.920 --> 00:27:14.760]  進行了不單有教會的復興
[00:27:14.760 --> 00:27:17.560]  也進行了社會很多的改革
[00:27:17.560 --> 00:27:20.600]  整個社會的靈性和道德
[00:27:20.600 --> 00:27:24.840]  都帶來了極大的復甦
[00:27:24.840 --> 00:27:27.800]  社會逐漸邁向和諧
[00:27:27.800 --> 00:27:31.240]  社會的改革也陸續地出現
[00:27:31.240 --> 00:27:35.560]  造就了維多利亞女皇的黃金時期
[00:27:35.560 --> 00:27:40.200]  當時這位約翰·衛斯理牧師
[00:27:40.200 --> 00:27:42.120]  他曾經寫過很多的文章
[00:27:42.120 --> 00:27:44.600]  來評擊奴隸制度
[00:27:44.600 --> 00:27:47.160]  在他離開世界之前寫的最後一封信
[00:27:47.160 --> 00:27:49.400]  就是寫給韋伯福斯
[00:27:49.400 --> 00:27:51.880]  鼓勵這個年輕的國會議員
[00:27:51.880 --> 00:27:58.040]  繼續堅持使命忠心到底
[00:27:58.040 --> 00:28:02.280]  韋伯福斯和約翰·衛斯理
[00:28:02.280 --> 00:28:07.960]  他們服侍了他們那一代的人
[00:28:07.960 --> 00:28:09.720]  那麼我們呢?
[00:28:09.720 --> 00:28:15.800]  我們又可以怎樣去服侍我們這一代的人呢?
[00:28:15.800 --> 00:28:16.920]  其實你問我
[00:28:16.920 --> 00:28:20.280]  我都沒有什麼良方妙策
[00:28:20.280 --> 00:28:22.600]  不過我知道
[00:28:22.600 --> 00:28:25.560]  就好像這段經文的提醒一樣
[00:28:25.560 --> 00:28:27.080]  我們不要懼怕
[00:28:27.080 --> 00:28:29.880]  我們要知道矛盾必然會出現
[00:28:29.880 --> 00:28:31.720]  但不需要懼怕
[00:28:31.720 --> 00:28:36.520]  我們要堅持做正確的事
[00:28:36.520 --> 00:28:39.240]  堅持行在光明之中
[00:28:39.240 --> 00:28:44.520]  我們一起來祈禱
[00:28:44.520 --> 00:28:46.040]  親愛的天父上帝
[00:28:46.040 --> 00:28:48.440]  我們感謝讚美你
[00:28:48.440 --> 00:28:51.000]  這個世界雖然黑暗
[00:28:51.000 --> 00:28:53.560]  路途雖然很多的崎嶇
[00:28:53.560 --> 00:28:55.320]  很多的難阻
[00:28:55.320 --> 00:28:57.160]  但我們知道
[00:28:57.160 --> 00:28:59.400]  靠著那家給我力量的
[00:28:59.400 --> 00:29:02.520]  凡事都能做
[00:29:02.520 --> 00:29:06.200]  主勤你叫我們剛強壯膽
[00:29:06.200 --> 00:29:07.720]  不要懼怕
[00:29:07.720 --> 00:29:09.720]  也不要驚慌
[00:29:09.720 --> 00:29:14.680]  住在這裡我特別為那些公務員來禱告
[00:29:14.680 --> 00:29:17.240]  他們在工作上面面對很大的壓力
[00:29:17.240 --> 00:29:18.840]  不單工作量多
[00:29:18.840 --> 00:29:22.360]  還要面對市民大眾很多的期望
[00:29:22.360 --> 00:29:24.280]  有時甚至他們的私事
[00:29:24.280 --> 00:29:27.240]  都要向傳媒來交代
[00:29:27.240 --> 00:29:30.360]  主啊求你保守香港的公務員團隊
[00:29:30.360 --> 00:29:34.280]  求你賜給他們智慧去做對的事
[00:29:34.280 --> 00:29:38.760]  而不單單是將事情做得對
[00:29:38.760 --> 00:29:41.080]  求你帶領香港的市民
[00:29:41.080 --> 00:29:45.800]  讓我們都能夠將期望調教在合理的水平
[00:29:45.800 --> 00:29:49.880]  並且能夠多一點的尊重和體諒
[00:29:49.880 --> 00:29:52.760]  又叫我們基督徒都能夠常常為執政的
[00:29:52.760 --> 00:29:55.000]  掌權的來禱告
[00:29:55.000 --> 00:29:58.840]  使他們都行在上帝你的旨意當中
[00:29:58.840 --> 00:30:02.760]  我們又為那些做老師的來禱告
[00:30:02.760 --> 00:30:07.640]  求天父賜給他們智慧去肩負教育的使命
[00:30:07.640 --> 00:30:11.960]  求你幫助他們面對排山倒海而來的工作
[00:30:11.960 --> 00:30:15.400]  求你叫他們有心有力有空間
[00:30:15.400 --> 00:30:19.000]  不單止是教書也是教人
[00:30:19.000 --> 00:30:22.680]  求你讓老師們都成為學生的好榜樣
[00:30:22.680 --> 00:30:24.760]  又求你保守學生
[00:30:24.760 --> 00:30:28.840]  讓他們都能夠懂得尊師重道
[00:30:28.840 --> 00:30:32.120]  又求天父保守我們的家長
[00:30:32.120 --> 00:30:34.520]  讓他們有智慧去教養兒女
[00:30:34.520 --> 00:30:39.000]  以身作則而不是將責任推給學校
[00:30:39.000 --> 00:30:42.840]  求你讓家長們都能夠和老師有好的合作
[00:30:42.840 --> 00:30:45.240]  有好的溝通
[00:30:45.240 --> 00:30:49.880]  我們又為那些在私人機構工作的弟兄姊妹禱告
[00:30:49.880 --> 00:30:53.320]  他們在工作上面面對複雜的人際關係
[00:30:53.320 --> 00:30:58.280]  求天父使他們純良如甲子 靈巧像蛇
[00:30:58.280 --> 00:31:02.360]  能夠在眾多利益關係之中潔身自愛
[00:31:02.360 --> 00:31:07.320]  面對金錢和權力誘惑的時候不為所動
[00:31:07.320 --> 00:31:11.080]  受壓的時候不至跌倒
[00:31:11.080 --> 00:31:15.240]  讓上帝你自己的說話親自成為他們的指引
[00:31:15.240 --> 00:31:18.520]  主啊 求祢叫我們每一個人
[00:31:18.520 --> 00:31:22.840]  都能夠從分睡黑暗之中醒悟過來
[00:31:22.840 --> 00:31:25.240]  和祢建立緊密的關係
[00:31:25.240 --> 00:31:29.880]  天天靈修 上上禱告 事事感恩
[00:31:29.880 --> 00:31:32.360]  做上帝祢喜悅的兒女
[00:31:32.360 --> 00:31:35.160]  以致我們一生不枉過
[00:31:35.160 --> 00:31:38.120]  我們這樣禱告奉耶穌基督德性的名
[00:31:38.120 --> 00:31:39.400]  阿們
