
[00:00:00.000 --> 00:00:04.840]  好,今日是一個很重要的日子
[00:30:10.280 --> 00:30:16.280]  我需要放棄任何東西嗎?
[00:30:16.280 --> 00:30:20.280]  我需要放棄任何東西嗎?
[00:30:20.280 --> 00:30:24.280]  我需要放棄任何東西嗎?
[00:30:24.280 --> 00:30:28.280]  我需要放棄任何東西嗎?
[00:30:28.280 --> 00:30:32.280]  我需要放棄任何東西嗎?
[00:30:32.280 --> 00:30:36.280]  我需要放棄任何東西嗎?
[00:30:38.280 --> 00:30:40.280]  我需要放棄任何東西嗎?
[00:30:40.280 --> 00:30:44.280]  我需要放棄任何東西嗎?
[00:30:44.280 --> 00:30:48.280]  我需要放棄任何東西嗎?
[00:30:48.280 --> 00:30:52.280]  我需要放棄任何東西嗎?
[00:30:52.280 --> 00:30:56.280]  我需要放棄任何東西嗎?
[00:30:56.280 --> 00:31:00.280]  我需要放棄任何東西嗎?
[00:31:00.280 --> 00:31:04.280]  我需要放棄任何東西嗎?
[00:31:06.280 --> 00:31:08.280]  我需要放棄任何東西嗎?
[00:31:08.280 --> 00:31:14.280]  我需要放棄任何東西嗎?
[00:31:14.280 --> 00:31:18.280]  我需要放棄任何東西嗎?
[00:31:18.280 --> 00:31:22.280]  我需要放棄任何東西嗎?
[00:31:22.280 --> 00:31:26.280]  我需要放棄任何東西嗎?
[00:31:26.280 --> 00:31:30.280]  我需要放棄任何東西嗎?
[00:31:30.280 --> 00:31:34.280]  我需要放棄任何東西嗎?
[00:31:36.280 --> 00:31:38.280]  我需要放棄任何東西嗎?
[00:31:38.280 --> 00:31:42.280]  我需要放棄任何東西嗎?
[00:31:42.280 --> 00:31:46.280]  我需要放棄任何東西嗎?
[00:31:46.280 --> 00:31:50.280]  我需要放棄任何東西嗎?
[00:31:50.280 --> 00:31:54.280]  我需要放棄任何東西嗎?
[00:31:54.280 --> 00:31:58.280]  我需要放棄任何東西嗎?
[00:31:58.280 --> 00:32:02.280]  我需要放棄任何東西嗎?
[00:32:04.280 --> 00:32:06.280]  我需要放棄任何東西嗎?
[00:32:06.280 --> 00:32:10.280]  我需要放棄任何東西嗎?
[00:32:10.280 --> 00:32:14.280]  我需要放棄任何東西嗎?
[00:32:14.280 --> 00:32:18.280]  我需要放棄任何東西嗎?
[00:32:18.280 --> 00:32:22.280]  我需要放棄任何東西嗎?
[00:32:22.280 --> 00:32:26.280]  我需要放棄任何東西嗎?
[00:32:26.280 --> 00:32:30.280]  我需要放棄任何東西嗎?
[00:32:32.280 --> 00:32:34.280]  我需要放棄任何東西嗎?
[00:32:34.280 --> 00:32:38.280]  我需要放棄任何東西嗎?
[00:32:38.280 --> 00:32:42.280]  我需要放棄任何東西嗎?
[00:32:42.280 --> 00:32:46.280]  我需要放棄任何東西嗎?
[00:32:46.280 --> 00:32:50.280]  我需要放棄任何東西嗎?
[00:32:50.280 --> 00:32:54.280]  我需要放棄任何東西嗎?
[00:32:54.280 --> 00:32:58.280]  我需要放棄任何東西嗎?
[00:33:00.280 --> 00:33:02.280]  我需要放棄任何東西嗎?
[00:33:02.280 --> 00:33:06.280]  我需要放棄任何東西嗎?
[00:33:06.280 --> 00:33:10.280]  我需要放棄任何東西嗎?
[00:33:10.280 --> 00:33:14.280]  我需要放棄任何東西嗎?
[00:33:14.280 --> 00:33:18.280]  我需要放棄任何東西嗎?
[00:33:18.280 --> 00:33:22.280]  我需要放棄任何東西嗎?
[00:33:22.280 --> 00:33:26.280]  我需要放棄任何東西嗎?
[00:33:28.280 --> 00:33:30.280]  我需要放棄任何東西嗎?
[00:33:30.280 --> 00:33:34.280]  我需要放棄任何東西嗎?
[00:33:34.280 --> 00:33:38.280]  我需要放棄任何東西嗎?
[00:33:38.280 --> 00:33:42.280]  我需要放棄任何東西嗎?
[00:33:42.280 --> 00:33:46.280]  我需要放棄任何東西嗎?
[00:33:46.280 --> 00:33:50.280]  我需要放棄任何東西嗎?
[00:33:50.280 --> 00:33:54.280]  我需要放棄任何東西嗎?
[00:33:56.280 --> 00:33:58.280]  我需要放棄任何東西嗎?
[00:33:58.280 --> 00:34:02.280]  我需要放棄任何東西嗎?
[00:34:02.280 --> 00:34:06.280]  我需要放棄任何東西嗎?
[00:34:06.280 --> 00:34:10.280]  我需要放棄任何東西嗎?
[00:34:10.280 --> 00:34:14.280]  我需要放棄任何東西嗎?
[00:34:14.280 --> 00:34:18.280]  我需要放棄任何東西嗎?
[00:34:18.280 --> 00:34:22.280]  我需要放棄任何東西嗎?
[00:34:24.280 --> 00:34:26.280]  我需要放棄任何東西嗎?
[00:34:26.280 --> 00:34:30.280]  我需要放棄任何東西嗎?
[00:34:30.280 --> 00:34:34.280]  我需要放棄任何東西嗎?
[00:34:34.280 --> 00:34:38.280]  我需要放棄任何東西嗎?
[00:34:38.280 --> 00:34:42.280]  我需要放棄任何東西嗎?
[00:34:42.280 --> 00:34:46.280]  我需要放棄任何東西嗎?
[00:34:46.280 --> 00:34:50.280]  我需要放棄任何東西嗎?
[00:34:52.280 --> 00:34:54.280]  我需要放棄任何東西嗎?
[00:34:54.280 --> 00:34:58.280]  我需要放棄任何東西嗎?
[00:34:58.280 --> 00:35:02.280]  我需要放棄任何東西嗎?
[00:35:02.280 --> 00:35:06.280]  我需要放棄任何東西嗎?
[00:35:06.280 --> 00:35:10.280]  我需要放棄任何東西嗎?
[00:35:10.280 --> 00:35:14.280]  我需要放棄任何東西嗎?
[00:35:14.280 --> 00:35:18.280]  我需要放棄任何東西嗎?
[00:35:20.280 --> 00:35:22.280]  我需要放棄任何東西嗎?
[00:35:22.280 --> 00:35:28.280]  我需要放棄任何東西嗎?
[00:35:28.280 --> 00:35:32.280]  我需要放棄任何東西嗎?
[00:35:32.280 --> 00:35:36.280]  我需要放棄任何東西嗎?
[00:35:36.280 --> 00:35:40.280]  我需要放棄任何東西嗎?
[00:35:40.280 --> 00:35:44.280]  我需要放棄任何東西嗎?
[00:35:44.280 --> 00:35:48.280]  我需要放棄任何東西嗎?
[00:35:50.280 --> 00:35:52.280]  我需要放棄任何東西嗎?
[00:35:52.280 --> 00:35:56.280]  我需要放棄任何東西嗎?
[00:35:56.280 --> 00:36:00.280]  我需要放棄任何東西嗎?
[00:36:00.280 --> 00:36:04.280]  我需要放棄任何東西嗎?
[00:36:04.280 --> 00:36:08.280]  我需要放棄任何東西嗎?
[00:36:08.280 --> 00:36:12.280]  我需要放棄任何東西嗎?
[00:36:12.280 --> 00:36:16.280]  我需要放棄任何東西嗎?
[00:36:18.280 --> 00:36:20.280]  我需要放棄任何東西嗎?
[00:36:20.280 --> 00:36:24.280]  我需要放棄任何東西嗎?
[00:36:24.280 --> 00:36:28.280]  我需要放棄任何東西嗎?
[00:36:28.280 --> 00:36:32.280]  我需要放棄任何東西嗎?
[00:36:32.280 --> 00:36:36.280]  我需要放棄任何東西嗎?
[00:36:36.280 --> 00:36:40.280]  我需要放棄任何東西嗎?
[00:36:40.280 --> 00:36:44.280]  我需要放棄任何東西嗎?
[00:36:46.280 --> 00:36:48.280]  我需要放棄任何東西嗎?
[00:36:48.280 --> 00:36:52.280]  我需要放棄任何東西嗎?
[00:36:52.280 --> 00:36:56.280]  我需要放棄任何東西嗎?
[00:36:56.280 --> 00:37:00.280]  我需要放棄任何東西嗎?
[00:37:00.280 --> 00:37:04.280]  我需要放棄任何東西嗎?
[00:37:04.280 --> 00:37:08.280]  我需要放棄任何東西嗎?
[00:37:08.280 --> 00:37:12.280]  我需要放棄任何東西嗎?
[00:37:14.280 --> 00:37:16.280]  我需要放棄任何東西嗎?
[00:37:16.280 --> 00:37:20.280]  我需要放棄任何東西嗎?
[00:37:20.280 --> 00:37:24.280]  我需要放棄任何東西嗎?
[00:37:24.280 --> 00:37:28.280]  我需要放棄任何東西嗎?
[00:37:28.280 --> 00:37:32.280]  我需要放棄任何東西嗎?
[00:37:32.280 --> 00:37:36.280]  我需要放棄任何東西嗎?
[00:37:36.280 --> 00:37:40.280]  我需要放棄任何東西嗎?
[00:37:42.280 --> 00:37:44.280]  我需要放棄任何東西嗎?
[00:37:44.280 --> 00:37:48.280]  我需要放棄任何東西嗎?
[00:37:48.280 --> 00:37:52.280]  我需要放棄任何東西嗎?
[00:37:52.280 --> 00:37:56.280]  我需要放棄任何東西嗎?
[00:37:56.280 --> 00:38:00.280]  我需要放棄任何東西嗎?
[00:38:00.280 --> 00:38:04.280]  我需要放棄任何東西嗎?
[00:38:04.280 --> 00:38:08.280]  我需要放棄任何東西嗎?
[00:38:10.280 --> 00:38:12.280]  我需要放棄任何東西嗎?
[00:38:12.280 --> 00:38:16.280]  我需要放棄任何東西嗎?
[00:38:16.280 --> 00:38:20.280]  我需要放棄任何東西嗎?
[00:38:20.280 --> 00:38:24.280]  我需要放棄任何東西嗎?
[00:38:24.280 --> 00:38:28.280]  我需要放棄任何東西嗎?
[00:38:28.280 --> 00:38:32.280]  我需要放棄任何東西嗎?
[00:38:32.280 --> 00:38:36.280]  我需要放棄任何東西嗎?
[00:38:38.280 --> 00:38:40.280]  我需要放棄任何東西嗎?
[00:38:40.280 --> 00:38:44.280]  我需要放棄任何東西嗎?
[00:38:44.280 --> 00:38:48.280]  我需要放棄任何東西嗎?
[00:38:48.280 --> 00:38:52.280]  我需要放棄任何東西嗎?
[00:38:52.280 --> 00:38:56.280]  我需要放棄任何東西嗎?
[00:38:56.280 --> 00:39:00.280]  我需要放棄任何東西嗎?
[00:39:00.280 --> 00:39:04.280]  我需要放棄任何東西嗎?
[00:39:06.280 --> 00:39:08.280]  我需要放棄任何東西嗎?
[00:39:08.280 --> 00:39:12.280]  我需要放棄任何東西嗎?
[00:39:12.280 --> 00:39:16.280]  我需要放棄任何東西嗎?
[00:39:16.280 --> 00:39:20.280]  我需要放棄任何東西嗎?
[00:39:20.280 --> 00:39:24.280]  我需要放棄任何東西嗎?
[00:39:24.280 --> 00:39:28.280]  我需要放棄任何東西嗎?
[00:39:28.280 --> 00:39:32.280]  我需要放棄任何東西嗎?
[00:39:34.280 --> 00:39:36.280]  我需要放棄任何東西嗎?
[00:39:36.280 --> 00:39:40.280]  我需要放棄任何東西嗎?
[00:39:40.280 --> 00:39:44.280]  我需要放棄任何東西嗎?
[00:39:44.280 --> 00:39:48.280]  我需要放棄任何東西嗎?
[00:39:48.280 --> 00:39:52.280]  我需要放棄任何東西嗎?
[00:39:52.280 --> 00:39:56.280]  我需要放棄任何東西嗎?
[00:39:56.280 --> 00:40:00.280]  我需要放棄任何東西嗎?
[00:40:02.280 --> 00:40:04.280]  我需要放棄任何東西嗎?
[00:40:04.280 --> 00:40:08.280]  我需要放棄任何東西嗎?
[00:40:08.280 --> 00:40:12.280]  我需要放棄任何東西嗎?
[00:40:12.280 --> 00:40:16.280]  我需要放棄任何東西嗎?
[00:40:16.280 --> 00:40:20.280]  我需要放棄任何東西嗎?
[00:40:20.280 --> 00:40:24.280]  我需要放棄任何東西嗎?
[00:40:24.280 --> 00:40:28.280]  我需要放棄任何東西嗎?
[00:40:30.280 --> 00:40:32.280]  我需要放棄任何東西嗎?
[00:40:32.280 --> 00:40:36.280]  我需要放棄任何東西嗎?
[00:40:36.280 --> 00:40:40.280]  我需要放棄任何東西嗎?
[00:40:40.280 --> 00:40:44.280]  我需要放棄任何東西嗎?
[00:40:44.280 --> 00:40:48.280]  我需要放棄任何東西嗎?
[00:40:48.280 --> 00:40:52.280]  我需要放棄任何東西嗎?
[00:40:52.280 --> 00:40:56.280]  我需要放棄任何東西嗎?
[00:40:58.280 --> 00:41:00.280]  我需要放棄任何東西嗎?
[00:41:00.280 --> 00:41:04.280]  我需要放棄任何東西嗎?
[00:41:04.280 --> 00:41:08.280]  我需要放棄任何東西嗎?
[00:41:08.280 --> 00:41:12.280]  我需要放棄任何東西嗎?
[00:41:12.280 --> 00:41:16.280]  我需要放棄任何東西嗎?
[00:41:16.280 --> 00:41:20.280]  我需要放棄任何東西嗎?
[00:41:20.280 --> 00:41:24.280]  我需要放棄任何東西嗎?
[00:41:26.280 --> 00:41:28.280]  我需要放棄任何東西嗎?
[00:41:28.280 --> 00:41:34.280]  我需要放棄任何東西嗎?
[00:41:34.280 --> 00:41:38.280]  我需要放棄任何東西嗎?
[00:41:38.280 --> 00:41:42.280]  我需要放棄任何東西嗎?
[00:41:42.280 --> 00:41:46.280]  我需要放棄任何東西嗎?
[00:41:46.280 --> 00:41:50.280]  我需要放棄任何東西嗎?
[00:41:50.280 --> 00:41:54.280]  我需要放棄任何東西嗎?
[00:41:56.280 --> 00:41:58.280]  我需要放棄任何東西嗎?
[00:41:58.280 --> 00:42:04.280]  我需要放棄任何東西嗎?
[00:42:04.280 --> 00:42:08.280]  我需要放棄任何東西嗎?
[00:42:08.280 --> 00:42:12.280]  我需要放棄任何東西嗎?
[00:42:12.280 --> 00:42:16.280]  我需要放棄任何東西嗎?
[00:42:16.280 --> 00:42:20.280]  我需要放棄任何東西嗎?
[00:42:20.280 --> 00:42:24.280]  我需要放棄任何東西嗎?
[00:42:26.280 --> 00:42:28.280]  我需要放棄任何東西嗎?
[00:42:28.280 --> 00:42:32.280]  我需要放棄任何東西嗎?
[00:42:32.280 --> 00:42:36.280]  我需要放棄任何東西嗎?
[00:42:36.280 --> 00:42:40.280]  我需要放棄任何東西嗎?
[00:42:40.280 --> 00:42:44.280]  我需要放棄任何東西嗎?
[00:42:44.280 --> 00:42:48.280]  我需要放棄任何東西嗎?
[00:42:48.280 --> 00:42:52.280]  我需要放棄任何東西嗎?
[00:42:54.280 --> 00:42:56.280]  我需要放棄任何東西嗎?
[00:42:56.280 --> 00:43:00.280]  我需要放棄任何東西嗎?
[00:43:00.280 --> 00:43:04.280]  我需要放棄任何東西嗎?
[00:43:04.280 --> 00:43:08.280]  我需要放棄任何東西嗎?
[00:43:08.280 --> 00:43:12.280]  我需要放棄任何東西嗎?
[00:43:12.280 --> 00:43:16.280]  我需要放棄任何東西嗎?
[00:43:16.280 --> 00:43:20.280]  我需要放棄任何東西嗎?
[00:43:22.280 --> 00:43:24.280]  我需要放棄任何東西嗎?
[00:43:24.280 --> 00:43:26.280]  我需要放棄任何東西嗎?
[00:43:26.280 --> 00:43:30.280]  我需要放棄任何東西嗎?
[00:43:30.280 --> 00:43:34.280]  我需要放棄任何東西嗎?
[00:43:34.280 --> 00:43:40.280]  我需要放棄任何東西嗎?
[00:43:40.280 --> 00:43:44.280]  我需要放棄任何東西嗎?
[00:43:44.280 --> 00:43:48.280]  我需要放棄任何東西嗎?
[00:43:50.280 --> 00:43:52.280]  我需要放棄任何東西嗎?
[00:43:52.280 --> 00:43:56.280]  我需要放棄任何東西嗎?
[00:43:56.280 --> 00:44:00.280]  我需要放棄任何東西嗎?
[00:44:00.280 --> 00:44:04.280]  我需要放棄任何東西嗎?
[00:44:04.280 --> 00:44:08.280]  我需要放棄任何東西嗎?
[00:44:08.280 --> 00:44:12.280]  我需要放棄任何東西嗎?
[00:44:12.280 --> 00:44:16.280]  我需要放棄任何東西嗎?
[00:44:20.280 --> 00:44:22.280]  我需要放棄任何東西嗎?
[00:44:22.280 --> 00:44:26.280]  我需要放棄任何東西嗎?
[00:44:26.280 --> 00:44:32.280]  我需要放棄任何東西嗎?
[00:44:32.280 --> 00:44:36.280]  我需要放棄任何東西嗎?
[00:44:36.280 --> 00:44:40.280]  我需要放棄任何東西嗎?
[00:44:40.280 --> 00:44:44.280]  我需要放棄任何東西嗎?
[00:44:44.280 --> 00:44:48.280]  我需要放棄任何東西嗎?
[00:44:50.280 --> 00:44:52.280]  我需要放棄任何東西嗎?
[00:44:52.280 --> 00:44:56.280]  我需要放棄任何東西嗎?
[00:44:56.280 --> 00:45:00.280]  我需要放棄任何東西嗎?
[00:45:00.280 --> 00:45:04.280]  我需要放棄任何東西嗎?
[00:45:04.280 --> 00:45:08.280]  我需要放棄任何東西嗎?
[00:45:08.280 --> 00:45:12.280]  我需要放棄任何東西嗎?
[00:45:12.280 --> 00:45:16.280]  我需要放棄任何東西嗎?
[00:45:18.280 --> 00:45:20.280]  我需要放棄任何東西嗎?
[00:45:20.280 --> 00:45:24.280]  我需要放棄任何東西嗎?
[00:45:24.280 --> 00:45:28.280]  我需要放棄任何東西嗎?
[00:45:28.280 --> 00:45:32.280]  我需要放棄任何東西嗎?
[00:45:32.280 --> 00:45:36.280]  我需要放棄任何東西嗎?
[00:45:36.280 --> 00:45:40.280]  我需要放棄任何東西嗎?
[00:45:40.280 --> 00:45:44.280]  我需要放棄任何東西嗎?
[00:45:46.280 --> 00:45:48.280]  我需要放棄任何東西嗎?
[00:45:48.280 --> 00:45:52.280]  我需要放棄任何東西嗎?
[00:45:52.280 --> 00:45:56.280]  我需要放棄任何東西嗎?
[00:45:56.280 --> 00:46:00.280]  我需要放棄任何東西嗎?
[00:46:00.280 --> 00:46:04.280]  我需要放棄任何東西嗎?
[00:46:04.280 --> 00:46:08.280]  我需要放棄任何東西嗎?
[00:46:08.280 --> 00:46:12.280]  我需要放棄任何東西嗎?
[00:46:14.280 --> 00:46:16.280]  我需要放棄任何東西嗎?
[00:46:16.280 --> 00:46:22.280]  我需要放棄任何東西嗎?
[00:46:22.280 --> 00:46:26.280]  我需要放棄任何東西嗎?
[00:46:26.280 --> 00:46:30.280]  我需要放棄任何東西嗎?
[00:46:30.280 --> 00:46:34.280]  我需要放棄任何東西嗎?
[00:46:34.280 --> 00:46:38.280]  我需要放棄任何東西嗎?
[00:46:38.280 --> 00:46:42.280]  我需要放棄任何東西嗎?
[00:46:44.280 --> 00:46:46.280]  我需要放棄任何東西嗎?
[00:46:46.280 --> 00:46:50.280]  我需要放棄任何東西嗎?
[00:46:50.280 --> 00:46:54.280]  我需要放棄任何東西嗎?
[00:46:54.280 --> 00:46:58.280]  我需要放棄任何東西嗎?
[00:46:58.280 --> 00:47:02.280]  我需要放棄任何東西嗎?
[00:47:02.280 --> 00:47:06.280]  我需要放棄任何東西嗎?
[00:47:06.280 --> 00:47:10.280]  我需要放棄任何東西嗎?
[00:47:12.280 --> 00:47:14.280]  我需要放棄任何東西嗎?
[00:47:14.280 --> 00:47:18.280]  我需要放棄任何東西嗎?
[00:47:18.280 --> 00:47:24.280]  我需要放棄任何東西嗎?
[00:47:24.280 --> 00:47:28.280]  我需要放棄任何東西嗎?
[00:47:28.280 --> 00:47:34.280]  我需要放棄任何東西嗎?
[00:47:34.280 --> 00:47:38.280]  我需要放棄任何東西嗎?
[00:47:42.280 --> 00:47:44.280]  我需要放棄任何東西嗎?
[00:47:44.280 --> 00:47:48.280]  我需要放棄任何東西嗎?
[00:47:48.280 --> 00:47:52.280]  我需要放棄任何東西嗎?
[00:47:52.280 --> 00:47:56.280]  我需要放棄任何東西嗎?
[00:47:56.280 --> 00:48:00.280]  我需要放棄任何東西嗎?
[00:48:00.280 --> 00:48:04.280]  我需要放棄任何東西嗎?
[00:48:04.280 --> 00:48:08.280]  我需要放棄任何東西嗎?
[00:48:10.280 --> 00:48:12.280]  我需要放棄任何東西嗎?
[00:48:12.280 --> 00:48:16.280]  我需要放棄任何東西嗎?
[00:48:16.280 --> 00:48:20.280]  我需要放棄任何東西嗎?
[00:48:20.280 --> 00:48:24.280]  我需要放棄任何東西嗎?
[00:48:24.280 --> 00:48:28.280]  我需要放棄任何東西嗎?
[00:48:28.280 --> 00:48:32.280]  我需要放棄任何東西嗎?
[00:48:32.280 --> 00:48:36.280]  我需要放棄任何東西嗎?
[00:48:38.280 --> 00:48:40.280]  我需要放棄任何東西嗎?
[00:48:40.280 --> 00:48:46.280]  我需要放棄任何東西嗎?
[00:48:46.280 --> 00:48:50.280]  我需要放棄任何東西嗎?
[00:48:50.280 --> 00:48:54.280]  我需要放棄任何東西嗎?
[00:48:54.280 --> 00:48:58.280]  我需要放棄任何東西嗎?
[00:48:58.280 --> 00:49:02.280]  我需要放棄任何東西嗎?
[00:49:02.280 --> 00:49:06.280]  我需要放棄任何東西嗎?
[00:49:08.280 --> 00:49:10.280]  我需要放棄任何東西嗎?
[00:49:10.280 --> 00:49:14.280]  我需要放棄任何東西嗎?
[00:49:14.280 --> 00:49:18.280]  我需要放棄任何東西嗎?
[00:49:18.280 --> 00:49:22.280]  我需要放棄任何東西嗎?
[00:49:22.280 --> 00:49:26.280]  我需要放棄任何東西嗎?
[00:49:26.280 --> 00:49:30.280]  我需要放棄任何東西嗎?
[00:49:30.280 --> 00:49:34.280]  我需要放棄任何東西嗎?
[00:49:36.280 --> 00:49:38.280]  我需要放棄任何東西嗎?
[00:49:38.280 --> 00:49:44.280]  我需要放棄任何東西嗎?
[00:49:44.280 --> 00:49:48.280]  我需要放棄任何東西嗎?
[00:49:48.280 --> 00:49:52.280]  我需要放棄任何東西嗎?
[00:49:52.280 --> 00:49:58.280]  我需要放棄任何東西嗎?
[00:49:58.280 --> 00:50:02.280]  我需要放棄任何東西嗎?
[00:50:06.280 --> 00:50:08.280]  我需要放棄任何東西嗎?
[00:50:08.280 --> 00:50:12.280]  我需要放棄任何東西嗎?
[00:50:12.280 --> 00:50:16.280]  我需要放棄任何東西嗎?
[00:50:16.280 --> 00:50:20.280]  我需要放棄任何東西嗎?
[00:50:20.280 --> 00:50:24.280]  我需要放棄任何東西嗎?
[00:50:24.280 --> 00:50:28.280]  我需要放棄任何東西嗎?
[00:50:28.280 --> 00:50:32.280]  我需要放棄任何東西嗎?
[00:50:34.280 --> 00:50:36.280]  我需要放棄任何東西嗎?
[00:50:36.280 --> 00:50:40.280]  我需要放棄任何東西嗎?
[00:50:40.280 --> 00:50:44.280]  我需要放棄任何東西嗎?
[00:50:44.280 --> 00:50:48.280]  我需要放棄任何東西嗎?
[00:50:48.280 --> 00:50:52.280]  我需要放棄任何東西嗎?
[00:50:52.280 --> 00:50:56.280]  我需要放棄任何東西嗎?
