
[00:00:00.000 --> 00:00:02.000]  各位電視媒早晨,各位來賓早晨
[00:20:14.000 --> 00:20:16.000]  我們可以試想一下
[00:20:16.000 --> 00:20:19.000]  當一些事情出現在你面前
[00:20:19.000 --> 00:20:22.000]  令你感受到恐懼、擔心的時候
[00:20:22.000 --> 00:20:23.000]  不安的時候
[00:20:23.000 --> 00:20:27.000]  你當不可以當沒有事情
[00:20:27.000 --> 00:20:31.000]  變得開心呢?
[00:20:31.000 --> 00:20:33.000]  我們試想一下
[00:20:33.000 --> 00:20:35.000]  你很害怕小強
[00:20:35.000 --> 00:20:38.000]  當他出現在你面前的時候
[00:20:38.000 --> 00:20:41.000]  你又搞不定他的時候
[00:20:41.000 --> 00:20:43.000]  你怎樣面對小強呢?
[00:20:43.000 --> 00:20:47.000]  特別是當你一個人的時候
[00:20:47.000 --> 00:20:49.000]  只有兩個可能
[00:20:49.000 --> 00:20:52.000]  一是有人突然過來幫你趕走他
[00:20:52.000 --> 00:20:55.000]  一是小強看到你這個樣子之後
[00:20:55.000 --> 00:20:57.000]  就離開、轉身
[00:20:57.000 --> 00:21:01.000]  你才可以放下你恐懼的心情
[00:21:01.000 --> 00:21:05.000]  不再被恐懼的情緒支配著
[00:21:05.000 --> 00:21:07.000]  變得平安
[00:21:07.000 --> 00:21:10.000]  當人的心境受環境支配
[00:21:10.000 --> 00:21:13.000]  我們就會落一個無助無力的狀態
[00:21:13.000 --> 00:21:17.000]  我們只會期待著環境改變
[00:21:17.000 --> 00:21:21.000]  改變到我所想的情況才能夠安心
[00:21:21.000 --> 00:21:24.000]  然而保羅對薩羅尼加教會的感恩
[00:21:24.000 --> 00:21:28.000]  正正是因為從他們身上可以看到
[00:21:28.000 --> 00:21:33.000]  那種超越環境所帶來的負面情緒的力量
[00:21:33.000 --> 00:21:36.000]  即是不受環境影響
[00:21:36.000 --> 00:21:38.000]  就是經文所說的
[00:21:38.000 --> 00:21:40.000]  聖靈帶給他們的喜樂
[00:21:40.000 --> 00:21:43.000]  以致能夠領受到真道
[00:21:43.000 --> 00:21:46.000]  那是甚麼一回事呢?
[00:21:46.000 --> 00:21:49.000]  怎樣可以在一個困難的環境裏面
[00:21:49.000 --> 00:21:50.000]  又經歷到喜樂
[00:21:50.000 --> 00:21:55.000]  然後更好地去領受真理、領受福音呢?
[00:21:55.000 --> 00:22:00.000]  我試試用一個這樣的例子來跟大家講一下
[00:22:00.000 --> 00:22:03.000]  有一次我向一位病重的朋友傳福音
[00:22:03.000 --> 00:22:05.000]  在醫院裏面
[00:22:05.000 --> 00:22:08.000]  當我說的時候他很留心去聽
[00:22:08.000 --> 00:22:12.000]  但聽完之後他並沒有說要決志相信耶穌
[00:22:12.000 --> 00:22:16.000]  後來過了幾天他跟我說
[00:22:16.000 --> 00:22:19.000]  他說他在思想聖經的話語的過程裏面
[00:22:19.000 --> 00:22:23.000]  感受到耶穌在他心靈裏面的激動
[00:22:23.000 --> 00:22:25.000]  他問我這是甚麼一回事?
[00:22:25.000 --> 00:22:28.000]  我說是聖靈給你的感動
[00:22:28.000 --> 00:22:30.000]  他說他感到很溫暖
[00:22:30.000 --> 00:22:35.000]  他說他願意接受耶穌成為他生命的主宰
[00:22:35.000 --> 00:22:38.000]  並且要求他接受洗禮
[00:22:38.000 --> 00:22:42.000]  就這樣他受了洗了
[00:22:42.000 --> 00:22:45.000]  過了兩個星期或多一點吧
[00:22:45.000 --> 00:22:49.000]  他帶著一個很平靜、安穩的心情
[00:22:49.000 --> 00:22:54.000]  離開人世、安息主慰
[00:22:54.000 --> 00:22:57.000]  原來人只要對準著目標
[00:22:57.000 --> 00:22:59.000]  認定了這位天上的父神
[00:22:59.000 --> 00:23:01.000]  認定了耶穌基督
[00:23:01.000 --> 00:23:04.000]  我們就可以在無助無力和徬徨的日子
[00:23:04.000 --> 00:23:06.000]  在大患難之中
[00:23:06.000 --> 00:23:08.000]  可以在聖靈的感動之下
[00:23:08.000 --> 00:23:10.000]  經歷到福音的大能
[00:23:10.000 --> 00:23:13.000]  這就是教會的見證
[00:23:13.000 --> 00:23:16.000]  這是一個能夠承傳下去的見證
[00:23:16.000 --> 00:23:18.000]  保羅在帖撒諾尼加教會身上
[00:23:18.000 --> 00:23:21.000]  看到這個承傳的力量
[00:23:21.000 --> 00:23:22.000]  「效法」這個字
[00:23:22.000 --> 00:23:27.000]  成為了教會和保羅之間的共通特質
[00:23:27.000 --> 00:23:29.000]  我們同有一個「效法」的對象
[00:23:29.000 --> 00:23:31.000]  就是主耶穌基督
[00:23:31.000 --> 00:23:33.000]  教會「效法」保羅
[00:23:33.000 --> 00:23:36.000]  保羅「效法」耶穌基督
[00:23:36.000 --> 00:23:38.000]  我們可以更加看到
[00:23:38.000 --> 00:23:42.000]  保羅怎樣去對耶穌基督
[00:23:42.000 --> 00:23:44.000]  我相信在他心裡
[00:23:44.000 --> 00:23:46.000]  他會跟我們說
[00:23:46.000 --> 00:23:49.000]  我保羅算不得什麼
[00:23:49.000 --> 00:23:52.000]  不過都是跟隨耶穌而以
[00:23:52.000 --> 00:23:55.000]  教會的成長和活力不在乎人
[00:23:55.000 --> 00:23:57.000]  而是在乎耶穌基督
[00:23:57.000 --> 00:23:58.000]  在乎聖經
[00:23:58.000 --> 00:24:00.000]  在乎聖靈
[00:24:00.000 --> 00:24:02.000]  聖靈令我們明白真理
[00:24:02.000 --> 00:24:04.000]  聖經叫我們愛耶穌
[00:24:04.000 --> 00:24:05.000]  聽祂的吩咐
[00:24:05.000 --> 00:24:08.000]  而基督為我們死
[00:24:08.000 --> 00:24:12.000]  顯明了上帝的愛
[00:24:12.000 --> 00:24:15.000]  我們是否願意像保羅一樣
[00:24:15.000 --> 00:24:17.000]  「效法」基督呢
[00:24:17.000 --> 00:24:18.000]  我們「效法」基督
[00:24:18.000 --> 00:24:20.000]  帶著一個有活力的人生
[00:24:20.000 --> 00:24:26.000]  去榮耀上帝呢
[00:24:26.000 --> 00:24:29.000]  第七節我們可以再看到
[00:24:29.000 --> 00:24:34.000]  「效法」這個字進一步的演繹
[00:24:34.000 --> 00:24:38.000]  「效法榜樣」
[00:24:38.000 --> 00:24:39.000]  接受羅尼加教會
[00:24:39.000 --> 00:24:42.000]  成為整個外邦人地區的
[00:24:42.000 --> 00:24:43.000]  「效法」對象
[00:24:43.000 --> 00:24:45.000]  成為榜樣
[00:24:45.000 --> 00:24:47.000]  「效法」的是什麼
[00:24:47.000 --> 00:24:48.000]  「效法」的就是
[00:24:48.000 --> 00:24:51.000]  在他們困迫和困難裏面
[00:24:51.000 --> 00:24:53.000]  仍然堅守真理
[00:24:53.000 --> 00:24:55.000]  傳揚福音
[00:24:55.000 --> 00:24:59.000]  原來真正美麗的見證
[00:24:59.000 --> 00:25:00.000]  奇妙的見證
[00:25:00.000 --> 00:25:02.000]  就是在困難當中
[00:25:02.000 --> 00:25:06.000]  仍然堅守上帝的道
[00:25:06.000 --> 00:25:09.000]  這個絕對不是口講的事
[00:25:09.000 --> 00:25:12.000]  是一個生命的事
[00:25:12.000 --> 00:25:13.000]  總結
[00:25:13.000 --> 00:25:14.000]  二十七節這個段落
[00:25:14.000 --> 00:25:17.000]  我們看到的是這個教會
[00:25:17.000 --> 00:25:20.000]  是一個信愛望的教會
[00:25:20.000 --> 00:25:23.000]  是一個依靠聖靈真道的教會
[00:25:23.000 --> 00:25:26.000]  是一個傳福音見證主的教會
[00:25:26.000 --> 00:25:27.000]  我們從這三個素質
[00:25:27.000 --> 00:25:29.000]  來看貼紗羅尼加教會
[00:25:29.000 --> 00:25:31.000]  我們自然更加感受到
[00:25:31.000 --> 00:25:32.000]  蒙上帝所愛
[00:25:32.000 --> 00:25:34.000]  蒙簡選的教會
[00:25:34.000 --> 00:25:37.000]  是一間怎樣的教會
[00:25:37.000 --> 00:25:40.000]  教會裏面有你和我
[00:25:40.000 --> 00:25:42.000]  換言之
[00:25:42.000 --> 00:25:44.000]  我會自己去想一下
[00:25:44.000 --> 00:25:47.000]  我自己怎樣可以蒙上帝所愛呢
[00:25:47.000 --> 00:25:50.000]  怎樣蒙上帝來簡選呢
[00:25:50.000 --> 00:25:54.000]  這個是最重要的事情
[00:25:54.000 --> 00:25:55.000]  我現在的生活
[00:25:55.000 --> 00:25:57.000]  我現在的屬靈光景
[00:25:57.000 --> 00:26:00.000]  是不是上帝都很開心
[00:26:00.000 --> 00:26:02.000]  見到我這樣呢
[00:26:02.000 --> 00:26:03.000]  這個就是
[00:26:03.000 --> 00:26:06.000]  我是這個部分經文的領袖
[00:26:06.000 --> 00:26:07.000]  傳福音見證主
[00:26:07.000 --> 00:26:09.000]  是一個很重要的指標
[00:26:09.000 --> 00:26:10.000]  我是不是好像
[00:26:10.000 --> 00:26:12.000]  貼紗羅尼加教會一樣
[00:26:12.000 --> 00:26:15.000]  是帶著那份很有把握
[00:26:15.000 --> 00:26:18.000]  很確定的信心來傳福音呢
[00:26:18.000 --> 00:26:20.000]  保羅強調了
[00:26:20.000 --> 00:26:22.000]  教會需要被真道改變
[00:26:22.000 --> 00:26:27.000]  才能夠成為榜樣的重要教導
[00:26:27.000 --> 00:26:30.000]  一樣是需要我們帶著謙卑
[00:26:30.000 --> 00:26:32.000]  降服在主面前的心
[00:26:32.000 --> 00:26:34.000]  來領受福氣
[00:26:34.000 --> 00:26:38.000]  是甘於被差遣的福氣
[00:26:38.000 --> 00:26:40.000]  我在問自己
[00:26:40.000 --> 00:26:43.000]  我有多少做得到呢
[00:26:43.000 --> 00:26:44.000]  我相信
[00:26:44.000 --> 00:26:46.000]  我們可以做得更加多
[00:26:46.000 --> 00:26:47.000]  更加好
[00:26:47.000 --> 00:26:50.000]  是不是
[00:26:50.000 --> 00:26:52.000]  來到第一章的
[00:26:52.000 --> 00:26:53.000]  最尾的部分
[00:26:53.000 --> 00:26:56.000]  第八節十節
[00:26:56.000 --> 00:26:57.000]  在這部分經文
[00:26:57.000 --> 00:26:59.000]  第八節的連接詞
[00:26:59.000 --> 00:27:00.000]  「恩惠」
[00:27:00.000 --> 00:27:02.000]  就將前面教會的見證
[00:27:02.000 --> 00:27:05.000]  連起來
[00:27:05.000 --> 00:27:06.000]  「存讓」
[00:27:06.000 --> 00:27:09.000]  是這一個段落裡面的關鍵字
[00:27:09.000 --> 00:27:10.000]  保羅欣賞
[00:27:10.000 --> 00:27:12.000]  帖撒羅尼加教會的活力
[00:27:12.000 --> 00:27:14.000]  讚賞他們對上帝
[00:27:14.000 --> 00:27:16.000]  對基督的信心
[00:27:16.000 --> 00:27:19.000]  保羅對教會這樣的信心
[00:27:19.000 --> 00:27:20.000]  見證
[00:27:20.000 --> 00:27:21.000]  能夠被傳開
[00:27:21.000 --> 00:27:23.000]  傳遍外邦人世教裡面
[00:27:23.000 --> 00:27:24.000]  各個教會
[00:27:24.000 --> 00:27:26.000]  他感到絕對的放心
[00:27:26.000 --> 00:27:28.000]  因為他知道
[00:27:28.000 --> 00:27:29.000]  帖撒羅尼加
[00:27:29.000 --> 00:27:32.000]  真真正正的跟隨耶穌基督
[00:27:32.000 --> 00:27:38.000]  一間願意為新的教會
[00:27:38.000 --> 00:27:39.000]  在大橫瀾裡面
[00:27:39.000 --> 00:27:41.000]  大逼迫裡面的見證
[00:27:41.000 --> 00:27:45.000]  成為一個有說服力的教會
[00:27:45.000 --> 00:27:47.000]  有說服力的見證
[00:27:47.000 --> 00:27:49.000]  讓人看到福音的大能
[00:27:49.000 --> 00:27:51.000]  在這間教會裡面
[00:27:51.000 --> 00:27:54.000]  是怎樣展開出來
[00:27:54.000 --> 00:27:55.000]  第九節十節
[00:27:55.000 --> 00:27:57.000]  是保羅藉著其他的教會
[00:27:57.000 --> 00:27:59.000]  向他報告了關於
[00:27:59.000 --> 00:28:00.000]  帖撒羅尼加教會
[00:28:00.000 --> 00:28:03.000]  是怎樣傳講福音的事
[00:28:03.000 --> 00:28:04.000]  帖撒羅尼加教會
[00:28:04.000 --> 00:28:05.000]  是帶著怎樣的心
[00:28:05.000 --> 00:28:08.000]  展示出怎樣的行為
[00:28:08.000 --> 00:28:09.000]  來傳福音
[00:28:09.000 --> 00:28:11.000]  特別是第十節
[00:28:11.000 --> 00:28:13.000]  帖撒羅尼加教會
[00:28:13.000 --> 00:28:17.000]  有一個很有意思的提醒給我們
[00:28:17.000 --> 00:28:19.000]  他是帶著期待的心
[00:28:19.000 --> 00:28:20.000]  是等候主耶穌
[00:28:20.000 --> 00:28:22.000]  栽到降臨的信心
[00:28:22.000 --> 00:28:24.000]  來跟隨主
[00:28:24.000 --> 00:28:26.000]  離開罪惡
[00:28:26.000 --> 00:28:27.000]  一切的表現
[00:28:27.000 --> 00:28:29.000]  都是為主作見證的表現
[00:28:29.000 --> 00:28:31.000]  都是傳福音的實踐
[00:28:31.000 --> 00:28:33.000]  而等候主
[00:28:33.000 --> 00:28:37.000]  更加是激發我們復仕的能力
[00:28:37.000 --> 00:28:40.000]  第九節提到的復仕
[00:28:40.000 --> 00:28:43.000]  原因是上帝耶穌的兒子
[00:28:43.000 --> 00:28:44.000]  耶穌基督
[00:28:44.000 --> 00:28:47.000]  那位從死裡復活的耶穌基督
[00:28:47.000 --> 00:28:48.000]  祂對我們的愛
[00:28:48.000 --> 00:28:50.000]  對我們的承諾
[00:28:50.000 --> 00:28:54.000]  令到教會能夠有耐性的
[00:28:54.000 --> 00:28:55.000]  有信心的
[00:28:55.000 --> 00:28:56.000]  堅忍的
[00:28:56.000 --> 00:28:59.000]  去等候主耶穌的再來
[00:28:59.000 --> 00:29:01.000]  復活的事實
[00:29:01.000 --> 00:29:05.000]  讓我們再次重施主在留的信念
[00:29:05.000 --> 00:29:07.000]  去重視這個信念
[00:29:07.000 --> 00:29:09.000]  我們在這個信念裏面
[00:29:09.000 --> 00:29:11.000]  再次去思考
[00:29:11.000 --> 00:29:16.000]  把握傳福音的機會
[00:29:16.000 --> 00:29:19.000]  我想起彼得前書一句話
[00:29:19.000 --> 00:29:21.000]  萬物的結局近了
[00:29:21.000 --> 00:29:24.000]  所以你們要謹慎自守
[00:29:24.000 --> 00:29:26.000]  要謹醒禱告
[00:29:26.000 --> 00:29:27.000]  謹慎自守
[00:29:27.000 --> 00:29:29.000]  謹醒禱告
[00:29:29.000 --> 00:29:31.000]  是一個我們從內心裏面
[00:29:31.000 --> 00:29:34.000]  屬靈生命素質裏面的起步
[00:29:34.000 --> 00:29:35.000]  好好地去祈禱
[00:29:35.000 --> 00:29:37.000]  尋求神的心意
[00:29:37.000 --> 00:29:39.000]  去檢視自己的生活
[00:29:39.000 --> 00:29:41.000]  行事為人
[00:29:41.000 --> 00:29:42.000]  而整個第一章
[00:29:42.000 --> 00:29:46.000]  也是以最後這句
[00:29:46.000 --> 00:29:47.000]  第十節
[00:29:47.000 --> 00:29:50.000]  等候他兒子從天降臨
[00:29:50.000 --> 00:29:53.000]  就是神使他從死人中復活的那位
[00:29:53.000 --> 00:29:57.000]  救我們脫離將來憤怒的耶穌
[00:29:57.000 --> 00:30:01.000]  等候耶穌從天降臨
[00:30:01.000 --> 00:30:02.000]  保羅在這一章裏面
[00:30:02.000 --> 00:30:05.000]  描述了一間屬於上帝的教會
[00:30:05.000 --> 00:30:10.000]  如何很有力地活現於我們面前
[00:30:10.000 --> 00:30:13.000]  鼓勵我們重建對上帝的熱誠
[00:30:13.000 --> 00:30:16.000]  對神對人的愛心
[00:30:16.000 --> 00:30:20.000]  這是整個第一章給我們的提醒
[00:30:20.000 --> 00:30:24.000]  最後我想在初心這個題目裏面
[00:30:24.000 --> 00:30:26.000]  再跟大家分享
[00:30:26.000 --> 00:30:28.000]  如何保持初心
[00:30:28.000 --> 00:30:32.000]  一個以信愛望為本的信念
[00:30:32.000 --> 00:30:36.000]  靠著聖靈領受真理
[00:30:36.000 --> 00:30:39.000]  在聖經裏面得著提醒
[00:30:39.000 --> 00:30:42.000]  在聖靈裏面受啟示
[00:30:42.000 --> 00:30:44.000]  以一個堅韌的態度
[00:30:44.000 --> 00:30:49.000]  等候主耶穌再來的心面對挑戰
[00:30:49.000 --> 00:30:51.000]  是需要實踐的
[00:30:51.000 --> 00:30:53.000]  是需要操練的
[00:30:53.000 --> 00:30:55.000]  不怕困難和逼迫
[00:30:55.000 --> 00:30:57.000]  在群體當中
[00:30:57.000 --> 00:30:58.000]  在弟兄姊妹裏面
[00:30:58.000 --> 00:31:02.000]  在我們社區周圍去見證耶穌基督
[00:31:02.000 --> 00:31:05.000]  傳達愛的信息
[00:31:05.000 --> 00:31:07.000]  在心智上面
[00:31:07.000 --> 00:31:09.000]  同樣亦都是行動的上面
[00:31:09.000 --> 00:31:14.000]  這就是初心要保持的方法
[00:31:14.000 --> 00:31:16.000]  去實踐
[00:31:16.000 --> 00:31:19.000]  相輔相成身體力行地
[00:31:19.000 --> 00:31:26.000]  去向著目標的目標是追求神的喜悅
[00:31:26.000 --> 00:31:28.000]  蒙神所愛
[00:31:28.000 --> 00:31:31.000]  正正就是教會保持初心
[00:31:31.000 --> 00:31:34.000]  見證真理的最好方法
[00:31:34.000 --> 00:31:40.000]  希望今天接受羅里根教會的見證
[00:31:40.000 --> 00:31:42.000]  都成為你和我的鼓勵
[00:31:42.000 --> 00:31:43.000]  一齊去努力
[00:31:43.000 --> 00:31:45.000]  更好的名曰主的名
[00:31:45.000 --> 00:31:49.000]  重新禱告
[00:31:49.000 --> 00:31:53.000]  主多謝您留下寶貴的華語在當中
[00:31:53.000 --> 00:31:56.000]  留下信愛望在我們心裏面
[00:31:56.000 --> 00:31:59.000]  留下了美好的見證
[00:31:59.000 --> 00:32:02.000]  更留下了聖靈給我們提醒
[00:32:02.000 --> 00:32:09.000]  就願意我們細心敏銳察覺聖靈給我們的提醒
[00:32:09.000 --> 00:32:11.000]  給我們的引導
[00:32:11.000 --> 00:32:15.000]  以致我們懂得去作有智慧的決定
[00:32:15.000 --> 00:32:17.000]  跟隨你見證你
[00:32:17.000 --> 00:32:18.000]  多謝主
[00:32:18.000 --> 00:32:20.000]  禱告奉耶穌基督聖名祈求
[00:32:20.000 --> 00:32:21.000]  阿們
