
[00:00:00.000 --> 00:00:02.000]  (主席) 請你到旁邊講一聲
[00:15:58.000 --> 00:16:01.000]  (主席) 是地上執政者在影響我們的生活
[00:16:01.000 --> 00:16:03.000]  (主席) 過於天上的大君王
[00:16:03.000 --> 00:16:07.000]  (主席) 我再補充
[00:16:07.000 --> 00:16:08.000]  (主席) 我沒有反對
[00:16:08.000 --> 00:16:10.000]  (主席) 不要搞錯不要冤枉我
[00:16:10.000 --> 00:16:12.000]  (主席) 我沒有反對任何信徒
[00:16:12.000 --> 00:16:15.000]  (主席) 做任何的行動在這個社會上
[00:16:15.000 --> 00:16:17.000]  (主席) 但我先要搞清楚一件事情
[00:16:17.000 --> 00:16:19.000]  (主席) 你裡面有沒有認定
[00:16:19.000 --> 00:16:23.000]  (主席) 耶和華才是那個坐著為王的大君王
[00:16:23.000 --> 00:16:27.000]  (主席) 我們稍後會更加明白
[00:16:27.000 --> 00:16:28.000]  (主席) 我們必須要知道
[00:16:28.000 --> 00:16:30.000]  (主席) 今天有很多信徒搞錯了
[00:16:30.000 --> 00:16:32.000]  (主席) 如果我們沒有和這位聖結主相遇的時候
[00:16:32.000 --> 00:16:33.000]  (主席) 我們沒有辦法明白他的屬性
[00:16:33.000 --> 00:16:35.000]  (主席) 當我們沒有辦法明白他的屬性的時候
[00:16:35.000 --> 00:16:36.000]  (主席) 我們看不到我們的不潔
[00:16:36.000 --> 00:16:39.000]  (主席) 我們只會看到坐在你旁邊的人不潔
[00:16:39.000 --> 00:16:43.000]  (主席) 所以我們可以指責旁邊的人
[00:16:43.000 --> 00:16:44.000]  (主席) 對不對
[00:16:44.000 --> 00:16:46.000]  (主席) 因為我看不到耶和華是大君王的緣故
[00:16:46.000 --> 00:16:50.000]  (主席) 所以我會脅於現在在位掌權者的人
[00:16:50.000 --> 00:16:53.000]  (主席) 或者甚至我將我所有的盼望
[00:16:53.000 --> 00:16:55.000]  (主席) 是放在在位掌權者的人身上
[00:16:55.000 --> 00:17:00.000]  (主席) 這個是錯到無可再錯的信仰
[00:17:00.000 --> 00:17:03.000]  (主席) 連信徒和非信徒都沒有分別的話
[00:17:03.000 --> 00:17:06.000]  (主席) 我想問沒有上帝和有上帝有什麼分別
[00:17:06.000 --> 00:17:12.000]  (主席) 兄弟姐妹
[00:17:12.000 --> 00:17:14.000]  (主席) 我覺得很稀奇
[00:17:14.000 --> 00:17:16.000]  (主席) 如果我身為一個牧師
[00:17:16.000 --> 00:17:18.000]  (主席) 我身為一個信徒
[00:17:18.000 --> 00:17:19.000]  (主席) 在我有生之年
[00:17:19.000 --> 00:17:20.000]  (主席) 我見不到耶穌再來
[00:17:20.000 --> 00:17:22.000]  (主席) 我死而有憾
[00:17:22.000 --> 00:17:24.000]  (主席) 那我覺得OK
[00:17:24.000 --> 00:17:28.000]  (主席) 我覺得OK
[00:17:28.000 --> 00:17:30.000]  (主席) 對不對
[00:17:30.000 --> 00:17:32.000]  (主席) 但如果我身為一個牧師
[00:17:32.000 --> 00:17:33.000]  (主席) 我身為一個基督徒
[00:17:33.000 --> 00:17:35.000]  (主席) 我說在我有生之年
[00:17:35.000 --> 00:17:37.000]  (主席) 我見不到某一件事發生
[00:17:37.000 --> 00:17:38.000]  (主席) 我死而有憾
[00:17:38.000 --> 00:17:39.000]  (主席) 我覺得很奇怪
[00:17:39.000 --> 00:17:42.000]  (主席) 我覺得很奇怪
[00:17:42.000 --> 00:17:44.000]  (主席) 你的生命的ultimate goal
[00:17:44.000 --> 00:17:46.000]  (主席) 你的生命終極的關懷
[00:17:46.000 --> 00:17:47.000]  (主席) 原來在地上
[00:17:47.000 --> 00:17:53.000]  (主席) 因為你沒有和這位聖潔的主相遇
[00:17:53.000 --> 00:17:55.000]  (主席) 你也沒有和這位
[00:17:55.000 --> 00:17:57.000]  (主席) 坐著為王的大君王相遇
[00:17:57.000 --> 00:18:02.000]  (主席) 你將他的聖潔和他的掌權
[00:18:02.000 --> 00:18:04.000]  (主席) 在你的生命裏面已經撥走了
[00:18:04.000 --> 00:18:06.000]  (主席) 你寄望的是甚麼
[00:18:06.000 --> 00:18:08.000]  (主席) 你寄望的是人的制度
[00:18:08.000 --> 00:18:10.000]  (主席) 你寄望的是人的方法
[00:18:10.000 --> 00:18:13.000]  (主席) 你寄望的是別人掌控你的命運
[00:18:13.000 --> 00:18:16.000]  (主席) 但唯有上帝才掌控這一切
[00:18:16.000 --> 00:18:22.000]  (主席) 當以才華治國有罪之後
[00:18:22.000 --> 00:18:24.000]  (主席) 他承認有罪之後
[00:18:24.000 --> 00:18:26.000]  (主席) 神立刻主動用赦罪的動作
[00:18:26.000 --> 00:18:27.000]  (主席) 去赦免他的罪
[00:18:27.000 --> 00:18:28.000]  (主席) 宣告他的罪得
[00:18:28.000 --> 00:18:30.000]  (主席) 就赦免在第六章第六到第七節
[00:18:30.000 --> 00:18:32.000]  (主席) 這個正正和約翰一書第一章第九節
[00:18:32.000 --> 00:18:33.000]  (主席) 是一個很吻合的說話
[00:18:33.000 --> 00:18:34.000]  (主席) 他說
[00:18:34.000 --> 00:18:35.000]  (主席) 約翰一書第一章第九節
[00:18:35.000 --> 00:18:40.000]  (主席) 我們若認自己的罪 上帝是信實的 是公義的 必赦免我們的罪 洗淨我們一切的不義
[00:18:40.000 --> 00:18:44.000]  (主席) 為什麼這次是用火來做潔淨呢
[00:18:44.000 --> 00:18:46.000]  (主席) 不是用血來潔淨呢
[00:18:46.000 --> 00:18:47.000]  (主席) 很奇怪 新約裡面的救贖
[00:18:47.000 --> 00:18:50.000]  (主席) 我們說從雨節開始高揚的血
[00:18:50.000 --> 00:18:53.000]  (主席) 到新約耶穌在十字架上流的血
[00:18:53.000 --> 00:18:56.000]  (主席) 都成為了我們每一次喝的
[00:18:56.000 --> 00:18:58.000]  (主席) 煮的杯都代表著煮的血
[00:18:58.000 --> 00:19:01.000]  (主席) 我們一切赦罪的權柄都來自高揚的血
[00:19:01.000 --> 00:19:02.000]  (主席) 為什麼這次是用火
[00:19:05.000 --> 00:19:10.000]  (主席) 和大相關用一個字和一個字根的字句
[00:19:10.000 --> 00:19:13.000]  (主席) 中文聖經看不到這個文學的修辭
[00:19:13.000 --> 00:19:15.000]  (主席) 在第六章十三節裡面
[00:19:15.000 --> 00:19:17.000]  (主席) 和在這裡說的是
[00:19:17.000 --> 00:19:21.000]  (主席) 天使要用火炭去點他的嘴唇
[00:19:21.000 --> 00:19:23.000]  (主席) 讓他的嘴得著潔淨
[00:19:23.000 --> 00:19:28.000]  (主席) 原來神的火是有同一個火
[00:19:28.000 --> 00:19:30.000]  (主席) 是有雙重的功能
[00:19:30.000 --> 00:19:34.000]  (主席) 對於願意認罪的人
[00:19:34.000 --> 00:19:36.000]  (主席) 神的火赦免他的罪
[00:19:36.000 --> 00:19:38.000]  (主席) 潔淨他的罪
[00:19:38.000 --> 00:19:40.000]  (主席) 對於同樣的火
[00:19:40.000 --> 00:19:42.000]  (主席) 對於不願意認罪的人
[00:19:42.000 --> 00:19:43.000]  (主席) 在他們身上
[00:19:43.000 --> 00:19:48.000]  (主席) 火的功能就是滅亡和審判
[00:19:48.000 --> 00:19:51.000]  (主席) 這個是很重要的事
[00:19:51.000 --> 00:19:54.000]  (主席) 耶穌說 我說的話
[00:19:54.000 --> 00:19:56.000]  (主席) 成為了人得救的
[00:19:56.000 --> 00:19:57.000]  (主席) 清義的
[00:19:57.000 --> 00:19:58.000]  (主席) 潔淨的功能
[00:19:58.000 --> 00:20:01.000]  (主席) 但也成為了末後審判人的原則
[00:20:01.000 --> 00:20:02.000]  (主席) 是不是
[00:20:02.000 --> 00:20:04.000]  (主席) 上帝沒有雙重標準
[00:20:04.000 --> 00:20:06.000]  (主席) 上帝只有一個標準
[00:20:06.000 --> 00:20:08.000]  (主席) 上帝的審判只有一個標準
[00:20:08.000 --> 00:20:11.000]  (主席) 今天很多人說話有雙重標準
[00:20:11.000 --> 00:20:14.000]  (主席) 別人推我們的時候
[00:20:14.000 --> 00:20:15.000]  (主席) 我們要問警察
[00:20:15.000 --> 00:20:16.000]  (主席) 我有母親生的
[00:20:16.000 --> 00:20:18.000]  (主席) 對面的警察有沒有母親生的
[00:20:18.000 --> 00:20:20.000]  (主席) 我想問
[00:20:20.000 --> 00:20:21.000]  (主席) 兄弟姐妹
[00:20:21.000 --> 00:20:24.000]  (主席) 現在有雙重標準都很恐怖
[00:20:24.000 --> 00:20:29.000]  (主席) 別人的女兒割脈的時候
[00:20:29.000 --> 00:20:30.000]  (主席) 我們不會賦予可憐
[00:20:30.000 --> 00:20:32.000]  (主席) 我們只會有責罵
[00:20:32.000 --> 00:20:34.000]  (主席) 然後我想問
[00:20:34.000 --> 00:20:35.000]  (主席) 當你的子女在割脈的時候
[00:20:35.000 --> 00:20:37.000]  (主席) 你會怎樣 弟弟姐妹
[00:20:37.000 --> 00:20:39.000]  (主席) 我只能夠回應一句
[00:20:39.000 --> 00:20:43.000]  (主席) 唉 難為天下父母心
[00:20:43.000 --> 00:20:48.000]  (主席) 你是母親 你會怎樣
[00:20:48.000 --> 00:20:53.000]  (主席) 雖然說話的樣子就不好看
[00:20:53.000 --> 00:20:54.000]  (主席) 但是你想清楚
[00:20:54.000 --> 00:20:56.000]  (主席) 你是母親 你會怎樣
[00:20:56.000 --> 00:20:58.000]  (主席) 你是母親 你在維護女兒說話的時候
[00:20:58.000 --> 00:21:00.000]  (主席) 你的樣子都很難看
[00:21:00.000 --> 00:21:02.000]  (主席) 任何母親都是這樣
[00:21:02.000 --> 00:21:05.000]  (主席) 弟弟姐妹
[00:21:05.000 --> 00:21:08.000]  (主席) 今天我們來到主的面前
[00:21:08.000 --> 00:21:13.000]  (主席) 必須要得著他的潔淨
[00:21:13.000 --> 00:21:15.000]  (主席) 如果不是的話
[00:21:15.000 --> 00:21:16.000]  (主席) 香港媒體有個信息說
[00:21:16.000 --> 00:21:18.000]  (主席) 境內剩下的人
[00:21:18.000 --> 00:21:19.000]  (主席) 雖然只剩下十分之一
[00:21:19.000 --> 00:21:21.000]  (主席) 也必被消滅
[00:21:21.000 --> 00:21:24.000]  (主席) 當見上下最得著赦免之後
[00:21:24.000 --> 00:21:27.000]  (主席) 上帝就立刻發出了一個要請
[00:21:27.000 --> 00:21:29.000]  (主席) 上帝可以差遣誰 誰肯為我們去呢
[00:21:29.000 --> 00:21:32.000]  (主席) 上帝這個說法並不是一個哀鳴
[00:21:32.000 --> 00:21:34.000]  (主席) 上帝這個說法並不是一個無奈
[00:21:34.000 --> 00:21:37.000]  (主席) 上帝這個說法不是一個迫不得已的說話
[00:21:37.000 --> 00:21:40.000]  (主席) 而是上帝發出一個很榮耀的要請
[00:21:40.000 --> 00:21:42.000]  (主席) 我可以差遣誰呢
[00:21:42.000 --> 00:21:44.000]  (主席) 誰可以為我們去呢
[00:21:44.000 --> 00:21:47.000]  (主席) 而在聽到這個要請之後
[00:21:47.000 --> 00:21:49.000]  (主席) 你要記住 和你家人在節目上
[00:21:49.000 --> 00:21:51.000]  (主席) 上帝從來沒有逼過你做任何事
[00:21:51.000 --> 00:21:57.000]  (主席) 只有基督徒逼基督徒做事
[00:21:57.000 --> 00:22:02.000]  (主席) 上帝從來沒有逼我們做事
[00:22:02.000 --> 00:22:04.000]  (主席) 是不是
[00:22:04.000 --> 00:22:07.000]  (主席) 只有牧師逼信徒做事
[00:22:07.000 --> 00:22:10.000]  (主席) 只有信徒逼牧師做事
[00:22:10.000 --> 00:22:13.000]  (主席) 上帝從來沒有逼我們做事
[00:22:13.000 --> 00:22:14.000]  (主席) 是不是
[00:22:14.000 --> 00:22:16.000]  (主席) 我再一次宣告
[00:22:16.000 --> 00:22:18.000]  (主席) 有任何基督徒逼其他基督徒做事
[00:22:18.000 --> 00:22:23.000]  (主席) 都是一種強暴
[00:22:23.000 --> 00:22:27.000]  (主席) 聽得明白嗎
[00:22:27.000 --> 00:22:30.000]  (主席) 牧師 早上有人逼我們要回小組
[00:22:30.000 --> 00:22:35.000]  (主席) 誰逼你 你不要回啊
[00:22:35.000 --> 00:22:37.000]  (主席) 早上有牧師 我拒絕逼我做
[00:22:37.000 --> 00:22:40.000]  (主席) 誰逼你 你不要做啊
[00:22:40.000 --> 00:22:42.000]  (主席) 7月1號我已經宣告
[00:22:42.000 --> 00:22:45.000]  (主席) 我講道 很多人聽完會走啊
[00:22:45.000 --> 00:22:47.000]  (主席) Amen
[00:22:47.000 --> 00:22:49.000]  (主席) 神的話
[00:22:49.000 --> 00:22:51.000]  (主席) 要麼讓人得罪悔改
[00:22:51.000 --> 00:22:55.000]  (主席) 要麼讓人得罪審判
[00:22:55.000 --> 00:22:57.000]  (主席) 神的話宣告出來
[00:22:57.000 --> 00:22:59.000]  (主席) 宣告那人才最危險
[00:22:59.000 --> 00:23:03.000]  (主席) 即是我 你明白嗎
[00:23:03.000 --> 00:23:05.000]  (主席) 以賽亞才最危險
[00:23:05.000 --> 00:23:07.000]  (主席) 眾仙子的結果是什麼
[00:23:07.000 --> 00:23:09.000]  (主席) 被人用石頭扔死
[00:23:09.000 --> 00:23:11.000]  (主席) 你看看以賽亞
[00:23:11.000 --> 00:23:12.000]  (主席) 為什麼這麼多人
[00:23:12.000 --> 00:23:14.000]  (主席) 一講到以賽亞書第六章
[00:23:14.000 --> 00:23:16.000]  (主席) 嘩 這麼興奮
[00:23:16.000 --> 00:23:18.000]  (主席) 主啊 我在這裡證察應我
[00:23:18.000 --> 00:23:20.000]  (主席) 有個奇葩是什麼事
[00:23:20.000 --> 00:23:22.000]  (主席) 當我回應了主啊 我在這裡證察應我的時候
[00:23:22.000 --> 00:23:24.000]  (主席) 我要宣告你的話語
[00:23:24.000 --> 00:23:26.000]  (主席) 人就要擁戴我
[00:23:26.000 --> 00:23:28.000]  (主席) 歡呼 歡呼 擁戴我
[00:23:28.000 --> 00:23:30.000]  (主席) 回轉 歸向
[00:23:30.000 --> 00:23:32.000]  (主席) 大量的人復興
[00:23:32.000 --> 00:23:34.000]  (主席) 主啊 你的道 懷大的得罪興旺
[00:23:34.000 --> 00:23:38.000]  (主席) 看第十節
[00:23:38.000 --> 00:23:44.000]  (主席) 上帝話
[00:23:44.000 --> 00:23:46.000]  (主席) 你在這裡
[00:23:46.000 --> 00:23:48.000]  (主席) 我誓你
[00:23:48.000 --> 00:23:50.000]  (主席) 你的使命是什麼
[00:23:50.000 --> 00:23:52.000]  (主席) 你講話
[00:23:52.000 --> 00:23:54.000]  (主席) 只會令到人越聽
[00:23:54.000 --> 00:23:56.000]  (主席) 越心硬
[00:23:56.000 --> 00:23:58.000]  (主席) 你的講話
[00:23:58.000 --> 00:24:00.000]  (主席) 只會令到人越聽
[00:24:00.000 --> 00:24:02.000]  (主席) 越不想聽 你的講話
[00:24:02.000 --> 00:24:04.000]  (主席) 只會讓那些人越看
[00:24:04.000 --> 00:24:06.000]  (主席) 越不明白 為什麼
[00:24:06.000 --> 00:24:08.000]  (主席) 因為他們怕
[00:24:08.000 --> 00:24:10.000]  (主席) 他們回轉得罪伊治
[00:24:10.000 --> 00:24:12.000]  (主席) 但這段經文難解在哪裡
[00:24:12.000 --> 00:24:14.000]  (主席) 為什麼上帝令到他們不回轉
[00:24:14.000 --> 00:24:16.000]  (主席) 上帝令到他們看不到
[00:24:16.000 --> 00:24:18.000]  (主席) 看而看不明 聽而聽不明
[00:24:18.000 --> 00:24:20.000]  (主席) 越來越心硬
[00:24:20.000 --> 00:24:22.000]  (主席) 上帝令到他們心硬 以至上帝的審判
[00:24:22.000 --> 00:24:24.000]  (主席) 臨到他們身上 因為他們自己發聲
[00:24:24.000 --> 00:24:26.000]  (主席) 我想講 在新約裡面很清楚告訴你
[00:24:26.000 --> 00:24:28.000]  (主席) 民事法理賽人
[00:24:28.000 --> 00:24:30.000]  (主席) 耶穌在講道的時候
[00:24:30.000 --> 00:24:32.000]  (主席) 他們越聽越心硬
[00:24:32.000 --> 00:24:36.000]  (主席) 民事法理賽人見到耶穌施行神蹟之後
[00:24:36.000 --> 00:24:42.000]  (主席) 說他是靠著魔鬼趕鬼 眼巴巴見著神蹟出現
[00:24:42.000 --> 00:24:44.000]  (主席) 都會說是魔鬼趕鬼
[00:24:44.000 --> 00:24:46.000]  (主席) 所以耶穌才說沒有任何罪比這個罪更大
[00:24:46.000 --> 00:24:48.000]  (主席) 就是褻瀆聖靈
[00:24:48.000 --> 00:24:50.000]  (主席) 親眼見到神工作
[00:24:50.000 --> 00:24:52.000]  (主席) 竟然將這個工作的榮耀歸給魔鬼
[00:24:52.000 --> 00:24:54.000]  (主席) 這叫褻瀆
[00:24:54.000 --> 00:24:56.000]  (主席) 聽姐妹
[00:24:56.000 --> 00:24:58.000]  (主席) 猶大
[00:24:58.000 --> 00:25:00.000]  (主席) 耶穌在最後晚餐跟他們講
[00:25:00.000 --> 00:25:02.000]  (主席) 你要做的事快點做
[00:25:02.000 --> 00:25:04.000]  (主席) 耶穌想再一次
[00:25:04.000 --> 00:25:06.000]  (主席) 給猶大機會
[00:25:06.000 --> 00:25:08.000]  (主席) 但是猶大聽完之後
[00:25:08.000 --> 00:25:10.000]  (主席) 心裡更乾硬
[00:25:10.000 --> 00:25:12.000]  (主席) 讓方說魔鬼就進入他心裡
[00:25:12.000 --> 00:25:14.000]  (主席) 他就出賣耶穌
[00:25:14.000 --> 00:25:16.000]  (主席) 誰令到他們心硬
[00:25:16.000 --> 00:25:18.000]  (主席) 是他自己
[00:25:18.000 --> 00:25:20.000]  (主席) 你不要忘記
[00:25:20.000 --> 00:25:22.000]  (主席) 不是魔鬼令他們心硬
[00:25:22.000 --> 00:25:24.000]  (主席) 不是上帝令他們心硬
[00:25:24.000 --> 00:25:26.000]  (主席) 是他先揀選心硬
[00:25:26.000 --> 00:25:28.000]  (主席) 所以魔鬼可以進入他們心裡
[00:25:28.000 --> 00:25:30.000]  (主席) 你要看清楚前後次序
[00:25:30.000 --> 00:25:32.000]  (主席) 有時候我很怕靈感派解經
[00:25:32.000 --> 00:25:34.000]  (主席) 隨便一見到魔鬼的兩個字
[00:25:34.000 --> 00:25:36.000]  (主席) 就魔鬼做主動
[00:25:36.000 --> 00:25:38.000]  (主席) 對不起是人先心硬
[00:25:38.000 --> 00:25:42.000]  (主席) 才能給機會魔鬼進入他們心裡
[00:25:42.000 --> 00:25:44.000]  (主席) 你要看清楚
[00:25:44.000 --> 00:25:46.000]  (主席) 不是上帝令人心硬
[00:25:46.000 --> 00:25:48.000]  (主席) 如果上帝令人心硬
[00:25:48.000 --> 00:25:50.000]  (主席) 這是自編自導自演的鬧劇
[00:25:50.000 --> 00:25:52.000]  (主席) 上帝說
[00:25:52.000 --> 00:25:54.000]  (主席) 我話語一出
[00:25:54.000 --> 00:25:56.000]  (主席) 願意跟從我的人會悔改
[00:25:56.000 --> 00:25:58.000]  (主席) 但不願意跟從我的人
[00:25:58.000 --> 00:26:00.000]  (主席) 越聽越心硬
[00:26:00.000 --> 00:26:02.000]  (主席) 你今天要領受這個訊息
[00:26:02.000 --> 00:26:04.000]  (主席) 你說主啊我在這裡請餐
[00:26:04.000 --> 00:26:06.000]  (主席) 原來你宣告的所有訊息
[00:26:06.000 --> 00:26:08.000]  (主席) 你旁邊所有朋友同事親戚
[00:26:08.000 --> 00:26:10.000]  (主席) 原來他們有可能聽到之後
[00:26:10.000 --> 00:26:12.000]  (主席) 是越聽越
[00:26:12.000 --> 00:26:14.000]  (主席) 心硬
[00:26:14.000 --> 00:26:16.000]  (主席) 你聽過人跟你說
[00:26:16.000 --> 00:26:18.000]  (主席) 你不要再跟我說耶穌
[00:26:18.000 --> 00:26:20.000]  (主席) 再說朋友都沒得做
[00:26:20.000 --> 00:26:22.000]  (主席) 為什麼會這樣
[00:26:22.000 --> 00:26:24.000]  (主席) 耶穌得罪了他嗎
[00:26:24.000 --> 00:26:26.000]  (主席) 耶穌是你殺父仇人嗎
[00:26:26.000 --> 00:26:28.000]  (主席) 你見過他嗎
[00:26:28.000 --> 00:26:30.000]  (主席) 你跟他有什麼瓜葛
[00:26:30.000 --> 00:26:32.000]  (主席) 你又跟觀音這麼熟
[00:26:32.000 --> 00:26:34.000]  (主席) 跟他借尿褲
[00:26:34.000 --> 00:26:36.000]  (主席) 一借借了三千萬啊
[00:26:36.000 --> 00:26:38.000]  (主席) 大佬
[00:26:38.000 --> 00:26:40.000]  (主席) 大耳窿都沒那麼多
[00:26:40.000 --> 00:26:42.000]  (主席) 是不是很奇怪啊
[00:26:42.000 --> 00:26:44.000]  (主席) 我們不能解釋這件事
[00:26:44.000 --> 00:26:46.000]  (主席) 我們不能解釋這件事 但是
[00:26:46.000 --> 00:26:48.000]  (主席) 人的心是抗拒真理
[00:26:48.000 --> 00:26:50.000]  (主席) 抗拒真理
[00:26:50.000 --> 00:26:52.000]  (主席) 你可以說成這樣 還有什麼意思
[00:26:52.000 --> 00:26:54.000]  (主席) 不要忘記
[00:26:54.000 --> 00:26:56.000]  (主席) 如果你是以賽亞會怎麼辦
[00:26:56.000 --> 00:26:58.000]  (主席) 剛才舉手不算數
[00:26:58.000 --> 00:27:00.000]  (主席) 我在這裡請差
[00:27:00.000 --> 00:27:02.000]  (主席) 我要收回 因為我剛才不知道我的使命
[00:27:02.000 --> 00:27:04.000]  (主席) 現在知道了
[00:27:04.000 --> 00:27:06.000]  (主席) 原來他的使命是什麼
[00:27:06.000 --> 00:27:08.000]  (主席) 他要傳講神的話
[00:27:08.000 --> 00:27:10.000]  (主席) 讓人回應之後
[00:27:10.000 --> 00:27:12.000]  (主席) 神的審判就要臨到
[00:27:12.000 --> 00:27:14.000]  (主席) 聽清楚
[00:27:14.000 --> 00:27:16.000]  (主席) 先知的角色不是要做審判
[00:27:16.000 --> 00:27:18.000]  (主席) 先知的角色是要宣判神的訊息
[00:27:18.000 --> 00:27:20.000]  (主席) 當他宣判神的訊息
[00:27:20.000 --> 00:27:22.000]  (主席) 人作出回應之後
[00:27:22.000 --> 00:27:26.000]  (主席) 皇帝才施行審判
[00:27:26.000 --> 00:27:28.000]  (主席) 但現在的結果不是萬人迷
[00:27:28.000 --> 00:27:30.000]  (主席) 不是萬人擁戴
[00:27:30.000 --> 00:27:32.000]  (主席) 不是萬人悔改
[00:27:32.000 --> 00:27:34.000]  (主席) 是萬人利器搖滑
[00:27:34.000 --> 00:27:36.000]  (主席) 萬人人心剛硬
[00:27:36.000 --> 00:27:38.000]  (主席) 先知曲高和寡
[00:27:38.000 --> 00:27:40.000]  (主席) 兄弟姐妹
[00:27:40.000 --> 00:27:44.000]  (主席) 這個才是真先知的下場
[00:27:44.000 --> 00:27:48.000]  (主席) 假先知是期望什麼
[00:27:48.000 --> 00:27:50.000]  (主席) 出來說話
[00:27:50.000 --> 00:27:52.000]  (主席) 前後呼應
[00:27:52.000 --> 00:27:54.000]  (主席) 對不起
[00:27:54.000 --> 00:27:56.000]  (主席) 聖經的先知從來不是這樣發生
[00:27:56.000 --> 00:27:58.000]  (主席) 我們見到
[00:27:58.000 --> 00:28:00.000]  (主席) 以賽亞的回應是什麼
[00:28:00.000 --> 00:28:02.000]  (主席) 以賽亞的回應正正反映出
[00:28:02.000 --> 00:28:04.000]  (主席) 這個先知裡面的心是什麼回事
[00:28:04.000 --> 00:28:06.000]  (主席) 他有一種悲天憫人的心
[00:28:06.000 --> 00:28:08.000]  (主席) 他有一種憂國憂民的心
[00:28:08.000 --> 00:28:10.000]  (主席) 他不是問上帝為什麼
[00:28:10.000 --> 00:28:12.000]  (主席) 為什麼你要找我
[00:28:12.000 --> 00:28:14.000]  (主席) 為什麼我國民要這麼陰公
[00:28:14.000 --> 00:28:16.000]  (主席) 他不是問這個 他是問上帝
[00:28:16.000 --> 00:28:18.000]  (主席) 如果是的話
[00:28:18.000 --> 00:28:20.000]  (主席) 這些事要到什麼時候
[00:28:20.000 --> 00:28:22.000]  (主席) 吾問猶自可
[00:28:22.000 --> 00:28:24.000]  (主席) 答案更把火
[00:28:24.000 --> 00:28:26.000]  (主席) 上帝的答案是什麼
[00:28:26.000 --> 00:28:28.000]  (主席) 上帝的答案是什麼
[00:28:28.000 --> 00:28:30.000]  (主席) 上帝說
[00:28:30.000 --> 00:28:32.000]  (主席) 放心
[00:28:32.000 --> 00:28:34.000]  (主席) 很短時間
[00:28:34.000 --> 00:28:36.000]  (主席) 完了之後
[00:28:36.000 --> 00:28:38.000]  (主席) 就可以了
[00:28:38.000 --> 00:28:40.000]  (主席) 沒有啊 上帝的答案是什麼
[00:28:40.000 --> 00:28:42.000]  (主席) 上帝斬釘截鐵地提出三個條件
[00:28:42.000 --> 00:28:44.000]  (主席) 在這三個條件滿足之後
[00:28:44.000 --> 00:28:46.000]  (主席) 你所傳講的任務就完成了
[00:28:46.000 --> 00:28:48.000]  (主席) 直至到城鎮荒涼
[00:28:48.000 --> 00:28:50.000]  (主席) 無人居住 房屋空置無人
[00:28:50.000 --> 00:28:52.000]  (主席) 堤土廢棄荒涼
[00:28:52.000 --> 00:28:54.000]  (主席) 兄姊妹
[00:28:54.000 --> 00:28:56.000]  (主席) 你跟我聽
[00:28:56.000 --> 00:28:58.000]  (主席) 沒有感覺的
[00:28:58.000 --> 00:29:00.000]  (主席) 但我這樣講 你好像有感覺
[00:29:00.000 --> 00:29:02.000]  (主席) 如果今天你被呼召
[00:29:02.000 --> 00:29:04.000]  (主席) 你要在香港宣告上帝的訊息
[00:29:04.000 --> 00:29:06.000]  (主席) 然後你跟香港人說
[00:29:06.000 --> 00:29:08.000]  (主席) 各位 我要宣告這個訊息
[00:29:08.000 --> 00:29:10.000]  (主席) 直至到地價跌到一百萬一呎
[00:29:10.000 --> 00:29:12.000]  (主席) 全香港七百萬人
[00:29:12.000 --> 00:29:16.000]  (主席) 無人居住 直至到國人被遷徙在東北
[00:29:16.000 --> 00:29:18.000]  (主席) 不是香港東北
[00:29:18.000 --> 00:29:20.000]  (主席) 是中國大東北
[00:29:20.000 --> 00:29:22.000]  (主席) 荒涼之處
[00:29:22.000 --> 00:29:24.000]  (主席) 我的訊息就完啦
[00:29:24.000 --> 00:29:26.000]  (主席) 你不被人扔死嗎
[00:29:26.000 --> 00:29:38.000]  (主席) 兄姊妹
[00:29:38.000 --> 00:29:40.000]  (主席) 不需要舉手
[00:29:40.000 --> 00:29:42.000]  (主席) 有樓的人 你心裏面
[00:29:42.000 --> 00:29:44.000]  (主席) 明白我說什麼嗎
[00:29:44.000 --> 00:29:46.000]  (主席) 一百萬一呎
[00:29:46.000 --> 00:29:48.000]  (主席) 中山都不止啦 牧師兄
[00:29:48.000 --> 00:29:50.000]  (主席) 中山由五千多元一呎
[00:29:50.000 --> 00:29:52.000]  (主席) 跌到三千多元現在
[00:29:52.000 --> 00:29:54.000]  (主席) 三鄉
[00:29:54.000 --> 00:29:56.000]  (主席) 香港跌到一百萬一呎
[00:29:56.000 --> 00:29:58.000]  (主席) 有多少人跳樓才跌
[00:29:58.000 --> 00:30:00.000]  (主席) 不用跳
[00:30:00.000 --> 00:30:02.000]  (主席) 香港沒有人了
[00:30:02.000 --> 00:30:04.000]  (主席) 你明白嗎
[00:30:04.000 --> 00:30:06.000]  (主席) 荒涼之地 香港將會成為一個
[00:30:06.000 --> 00:30:08.000]  (主席) 那你會怎樣
[00:30:08.000 --> 00:30:10.000]  (主席) 牧師這件事不可能
[00:30:10.000 --> 00:30:12.000]  (主席) 什麼不可能 你現在看看繼續發生下去有沒有可能
[00:30:12.000 --> 00:30:16.000]  (主席) 你看看事態發生下去有沒有可能
[00:30:16.000 --> 00:30:18.000]  (主席) 兄姊妹
[00:30:18.000 --> 00:30:20.000]  (主席) 所以我覺得任志剛
[00:30:20.000 --> 00:30:22.000]  (主席) 本書出遲了 居安思危
