
[00:00:00.000 --> 00:00:03.480]  大家姊妹平安
[00:23:52.640 --> 00:23:56.080]  將我們的痛苦抱在他自己身上
[00:23:56.080 --> 00:23:58.600]  希伯來書的作者這樣說
[00:23:58.600 --> 00:24:03.120]  「他稱他們為弟兄也不以為恥」
[00:24:03.120 --> 00:24:04.040]  他繼續說
[00:24:04.040 --> 00:24:06.640]  「既然兒女同有血肉之軀
[00:24:06.640 --> 00:24:11.120]  他也照樣親自成了血肉之軀」
[00:24:11.120 --> 00:24:12.680]  那一位受苦的人子
[00:24:12.680 --> 00:24:16.920]  成為了我們中間的其中一位
[00:24:16.920 --> 00:24:20.280]  我們中間無數受苦的人
[00:24:20.280 --> 00:24:22.080]  被鞭打的人
[00:24:22.080 --> 00:24:23.720]  遭遺棄的人
[00:24:23.720 --> 00:24:27.680]  就成為了他的兄弟姐妹
[00:24:27.680 --> 00:24:29.320]  那位復活的基督
[00:24:29.320 --> 00:24:34.560]  其實就是那位被釘十字架的基督
[00:24:34.560 --> 00:24:37.480]  希伯來書作者這樣說
[00:24:37.480 --> 00:24:41.720]  「為能藉著死敗壞那掌管死權的
[00:24:41.720 --> 00:24:42.880]  就是魔鬼
[00:24:42.880 --> 00:24:48.120]  並要釋放那些一生因怕死而作奴隸的人」
[00:24:48.120 --> 00:24:51.160]  那位受苦的基督
[00:24:51.160 --> 00:24:58.760]  就是那位得勝的基督
[00:24:58.760 --> 00:25:01.880]  給我們有甚麼體會呢?
[00:25:01.880 --> 00:25:06.720]  我們都很想見到這個社會的狀況
[00:25:06.720 --> 00:25:08.040]  見到人間的苦難
[00:25:08.040 --> 00:25:11.400]  我們很想起一道牆
[00:25:11.400 --> 00:25:15.360]  我們很想置身事外
[00:25:15.360 --> 00:25:22.360]  或者我們很想當一切都沒有發生過
[00:25:22.360 --> 00:25:24.960]  當我們在埋怨
[00:25:24.960 --> 00:25:26.560]  我們在抱怨
[00:25:26.560 --> 00:25:27.960]  我們在覺得很不服氣
[00:25:27.960 --> 00:25:33.040]  為甚麼有些人將這個社會搞成這樣的時候
[00:25:33.040 --> 00:25:39.400]  我們以為我們自己可以置身事外
[00:25:39.400 --> 00:25:46.480]  基督受苦是留下了痕跡的
[00:25:46.480 --> 00:25:50.440]  或許我們在我們的社會裏
[00:25:50.440 --> 00:25:54.680]  我們都不能夠抽離置身事外
[00:25:54.680 --> 00:25:58.240]  我們都是其中的一份子
[00:25:58.240 --> 00:26:03.920]  我們和受苦的人都是同受苦難
[00:26:03.920 --> 00:26:06.000]  莫特曼繼續說
[00:26:06.000 --> 00:26:12.800]  「和上帝的平安意味著和世界的不平安
[00:26:12.800 --> 00:26:15.760]  應許的未來如同尖銳的棒子
[00:26:15.760 --> 00:26:20.880]  無情地刺進每一刻尚未實現的現在」
[00:26:20.880 --> 00:26:23.640]  是甚麼意思呢?
[00:26:23.640 --> 00:26:30.560]  因為我們對上帝的盼望進入了現在
[00:26:30.560 --> 00:26:36.120]  而令我們無法容忍這個現在
[00:26:36.120 --> 00:26:40.120]  因為這個現在不是上帝國的樣子
[00:26:40.120 --> 00:26:43.520]  未是我們盼望的樣子
[00:26:43.520 --> 00:26:47.480]  如果我們和上帝國的平安
[00:26:47.480 --> 00:26:49.400]  我們接受那個平安的話
[00:26:49.400 --> 00:26:51.360]  就意味著我們處身在世界
[00:26:51.360 --> 00:26:55.280]  我們會感覺到不安
[00:26:55.280 --> 00:26:58.480]  在迎向這個平安的盼望裏面
[00:26:58.480 --> 00:27:02.760]  我們會經歷很多的掙扎
[00:27:02.760 --> 00:27:05.560]  我們會經歷很多的不平安
[00:27:05.560 --> 00:27:07.520]  而在這個不平安裏面
[00:27:07.520 --> 00:27:09.480]  我們繼續前行
[00:27:09.480 --> 00:27:12.160]  我們繼續懷著盼望
[00:27:12.160 --> 00:27:13.640]  就是這個盼望
[00:27:13.640 --> 00:27:17.120]  讓我們在這個不平安的現實裏面
[00:27:17.120 --> 00:27:21.840]  我們有平安
[00:27:21.840 --> 00:27:29.440]  當上帝的國和現實仍然不一樣的時候
[00:27:29.440 --> 00:27:33.520]  我們就會感受到兩者之間的衝突和張力
[00:27:33.520 --> 00:27:37.240]  我們可以不去面對
[00:27:37.240 --> 00:27:39.160]  不去面對的時候
[00:27:39.160 --> 00:27:41.640]  我們就自我欺騙著自己
[00:27:41.640 --> 00:27:44.120]  如果我們勇於去面對的時候
[00:27:44.120 --> 00:27:47.400]  就一定會帶來不安和痛苦
[00:27:47.400 --> 00:27:50.600]  但是就在這個痛苦裏面
[00:27:50.600 --> 00:28:01.800]  他說:這樣你才會感受到心裏面那種平安
[00:28:01.800 --> 00:28:04.400]  不安裏面的平安
[00:28:04.400 --> 00:28:08.040]  是另外一顆小星星
[00:28:08.040 --> 00:28:12.960]  是一顆能夠繼續帶領我們前路的小星星
[00:28:12.960 --> 00:28:15.320]  以賽亞書63章9節說
[00:28:15.320 --> 00:28:18.360]  「並且他前面的使者請救他們」
[00:28:18.360 --> 00:28:20.480]  希伯來書2章15節說
[00:28:20.480 --> 00:28:24.720]  「並要釋放那些一生因怕死而作奴隸的人
[00:28:24.720 --> 00:28:29.560]  在不同的時空裏面都有他們的寒夜
[00:28:29.560 --> 00:28:31.840]  不同的時代都有黑暗得
[00:28:31.840 --> 00:28:35.680]  只剩下很微弱的星星的狀況
[00:28:35.680 --> 00:28:39.400]  所以上帝的請救從沒停止過
[00:28:39.400 --> 00:28:41.280]  在以賽亞的時代
[00:28:41.280 --> 00:28:43.840]  在希伯來書的時代
[00:28:43.840 --> 00:28:48.200]  在我們的時代」
[00:28:48.200 --> 00:28:51.400]  才告訴當時的人知道
[00:28:51.400 --> 00:28:53.640]  第63章第9節在以賽亞書裏面
[00:28:53.640 --> 00:28:56.280]  他引述這個說法
[00:28:56.280 --> 00:28:58.920]  他們一定會想起某些事情
[00:28:58.920 --> 00:29:01.400]  「他以慈愛和憐憫救贖他們
[00:29:01.400 --> 00:29:02.720]  在古時的日子
[00:29:02.720 --> 00:29:05.640]  事上抱他們背他們」
[00:29:05.640 --> 00:29:08.440]  那個古時的日子是甚麼日子呢?
[00:29:08.440 --> 00:29:13.240]  就是出埃及的日子
[00:29:13.240 --> 00:29:14.960]  上主懷抱他們
[00:29:14.960 --> 00:29:17.840]  背起他們
[00:29:17.840 --> 00:29:19.520]  我們剛才讀福音書經
[00:29:19.520 --> 00:29:22.000]  馬太福音那段描述
[00:29:22.000 --> 00:29:22.520]  記載
[00:29:22.520 --> 00:29:24.320]  你有沒有一個感覺
[00:29:24.320 --> 00:29:30.000]  那個都是一個出埃及的意象
[00:29:30.000 --> 00:29:34.160]  馬太福音用出埃及的意象來描述
[00:29:34.160 --> 00:29:36.920]  耶穌基督降生和祂的使命
[00:29:36.920 --> 00:29:43.920]  我們回到馬太福音第2章第13節
[00:29:43.920 --> 00:29:55.000]  馬太福音第2章13-23節
[00:29:55.000 --> 00:30:02.960]  在新約聖經的第2頁
[00:30:14.320 --> 00:30:15.320]  「等我吩咐你
[00:30:15.320 --> 00:30:17.600]  因為希律必尋找小孩子
[00:30:17.600 --> 00:30:20.280]  要除滅他」
[00:30:20.280 --> 00:30:27.040]  埃及不一定很邪惡
[00:30:27.040 --> 00:30:36.960]  埃及是一個保持生存的地方
[00:30:36.960 --> 00:30:39.960]  約瑟第一次去埃及時
[00:30:39.960 --> 00:30:43.480]  就是被人埋去
[00:30:43.480 --> 00:30:45.040]  但他保持了自己的生命
[00:30:45.040 --> 00:30:51.160]  然後就將埃及整個家族的生命得以保持
[00:30:51.160 --> 00:30:55.920]  邪惡不是由第一天開始
[00:30:55.920 --> 00:30:57.600]  就是邪惡的
[00:30:57.600 --> 00:31:02.240]  邪惡是可以慢慢衍生出來的
[00:31:02.240 --> 00:31:04.040]  只是因為這樣
[00:31:04.040 --> 00:31:07.560]  邪惡也可以被改變
[00:31:07.560 --> 00:31:12.560]  他額頭上沒有寫「邪惡」兩個字
[00:31:12.560 --> 00:31:21.920]  你見到馬太福音說
[00:31:21.920 --> 00:31:26.600]  耶穌出世沒多久就要逃往埃及
[00:31:26.600 --> 00:31:28.560]  為了保持生命
[00:31:28.560 --> 00:31:35.600]  然後就從埃及召回來
[00:31:35.600 --> 00:31:40.960]  他要保持生命是因為當時的希律要殺害他
[00:31:40.960 --> 00:31:44.720]  希律要搜尋那小孩子來殺害他
[00:31:44.720 --> 00:31:46.400]  殺害
[00:31:46.400 --> 00:31:49.200]  其實那個字可以是摧毀
[00:31:49.200 --> 00:31:51.640]  摧毀他
[00:31:51.640 --> 00:31:52.720]  這個很有趣
[00:31:52.720 --> 00:31:55.200]  因為剛才我們讀的希伯來書
[00:31:55.200 --> 00:31:57.240]  第二章十四節
[00:31:57.240 --> 00:31:59.080]  既然兒女同有血肉之軀
[00:31:59.080 --> 00:32:01.280]  他也照樣親自成為血肉之軀
[00:32:01.280 --> 00:32:03.600]  為要借助死敗壞
[00:32:03.600 --> 00:32:05.480]  那掌死權的就是魔鬼
[00:32:05.480 --> 00:32:14.560]  敗壞也可以是摧毀
[00:32:14.560 --> 00:32:17.920]  這句遙遙相應
[00:32:17.920 --> 00:32:25.720]  希律本來是想摧毀寶寶耶穌
[00:32:25.720 --> 00:32:31.040]  但是耶穌卻是用他的死來摧毀了
[00:32:31.040 --> 00:32:34.360]  那個掌死權的魔鬼
[00:32:34.360 --> 00:32:36.480]  關於應下耶穌這段短短的敘述
[00:32:36.480 --> 00:32:38.200]  馬偷康多次指出
[00:32:38.200 --> 00:32:40.120]  是應驗先知的預告
[00:32:40.120 --> 00:32:41.200]  第十五節
[00:32:41.200 --> 00:32:45.920]  「這是要應驗主席先知所說的話
[00:32:45.920 --> 00:32:49.120]  我從埃及召出我的兒子來」
[00:32:49.120 --> 00:32:50.520]  第十七節
[00:32:50.520 --> 00:32:53.920]  「這就應驗了耶利米先知所說的話
[00:32:53.920 --> 00:32:59.320]  在拉瑪聽見浩濤大哭的聲音
[00:32:59.320 --> 00:33:01.560]  是拉傑哭他的兒女
[00:33:01.560 --> 00:33:02.840]  他不肯受安慰
[00:33:02.840 --> 00:33:04.160]  因為他們都不在了」
[00:33:04.160 --> 00:33:05.000]  第二十三節
[00:33:05.000 --> 00:33:08.520]  「這是應驗先知所說的話
[00:33:08.520 --> 00:33:12.040]  他將稱為拿撒勒人」
[00:33:12.040 --> 00:33:14.360]  耶穌基督聖子道成肉身
[00:33:14.360 --> 00:33:18.040]  不是從天而降的一個寶寶
[00:33:18.040 --> 00:33:21.320]  祂不是和歷史割裂的
[00:33:21.320 --> 00:33:25.320]  祂不是和處境沒有關係的
[00:33:25.320 --> 00:33:28.360]  馬偷康多次指出
[00:33:28.360 --> 00:33:29.480]  祂不是突如其來的
[00:33:29.480 --> 00:33:31.160]  祂是一脈相承的
[00:33:31.160 --> 00:33:36.960]  祂繼承著甚麼傳統呢?
[00:33:36.960 --> 00:33:39.240]  是先知的預言
[00:33:39.240 --> 00:33:43.200]  是上帝參與世間施行拯救
[00:33:43.200 --> 00:33:46.880]  釋放奴隸的傳統
[00:33:46.880 --> 00:33:51.320]  這個釋放的傳統
[00:33:51.320 --> 00:33:54.960]  從以色列人出埃及開始
[00:33:54.960 --> 00:33:59.120]  貫穿著他們被擄時代的盼望
[00:33:59.120 --> 00:34:06.200]  也接下去是彌賽亞的盼望
[00:34:06.200 --> 00:34:07.480]  馬偷康指出
[00:34:07.480 --> 00:34:12.160]  聖經的故事是出埃及的故事的延續和更新
[00:34:12.160 --> 00:34:16.600]  是被擄回歸的延伸和更新
[00:34:16.600 --> 00:34:19.640]  是上主打敗邪惡力量
[00:34:19.640 --> 00:34:23.120]  使得被壓迫的得釋放的故事
[00:34:23.120 --> 00:34:25.680]  是人能夠自由地
[00:34:25.680 --> 00:34:28.720]  和天地一起見拜上主的故事
[00:34:28.720 --> 00:34:30.200]  你記不記得
[00:34:30.200 --> 00:34:34.200]  當摩西和亞倫跟法老王說
[00:34:34.200 --> 00:34:35.400]  要放他們走的時候
[00:34:35.400 --> 00:34:37.160]  他們怎麼說呢?
[00:34:37.160 --> 00:34:38.080]  他們說
[00:34:38.080 --> 00:34:40.000]  耶和華以色列的上帝這樣說
[00:34:40.000 --> 00:34:41.360]  放我的百姓走
[00:34:41.360 --> 00:34:45.040]  好讓他們在曠野向我守節
[00:34:45.040 --> 00:34:46.640]  放我的百姓走
[00:34:46.640 --> 00:34:48.960]  好讓他們在曠野向我守節
[00:34:48.960 --> 00:34:51.480]  這是出埃及故事的主題
[00:34:51.480 --> 00:34:55.240]  這也是被擄回歸故事的主題
[00:34:55.240 --> 00:34:57.760]  是聖誕故事的主題
[00:34:57.760 --> 00:35:02.200]  會不會也是我們當下的城市故事的主題呢?
[00:35:02.200 --> 00:35:04.280]  故事還未結束
[00:35:04.280 --> 00:35:06.160]  劇情仍然在發展
[00:35:06.160 --> 00:35:09.320]  但是結局已經寫下了
[00:35:09.320 --> 00:35:14.880]  就是萬國萬民最終都會被釋放
[00:35:14.880 --> 00:35:20.800]  在新天新地和上主相會
[00:35:20.800 --> 00:35:26.400]  上主的拯救從未停止
[00:35:26.400 --> 00:35:34.320]  上主的拯救是逐漸將有一天實現
[00:35:34.320 --> 00:35:40.880]  你試想想這個景象
[00:35:40.880 --> 00:35:45.920]  世間不同的年代不同的時期
[00:35:45.920 --> 00:35:51.280]  都是有艱難有壓迫有困苦
[00:35:51.280 --> 00:35:56.520]  但是這不是圖畫的全部
[00:35:56.520 --> 00:36:02.760]  邪惡的力量是會消失會過去
[00:36:02.760 --> 00:36:09.800]  每一個年代不同的人都在經歷拯救和釋放
[00:36:09.800 --> 00:36:12.920]  當你這樣想到的時候
[00:36:12.920 --> 00:36:15.840]  在想這個畫面的時候
[00:36:15.840 --> 00:36:17.640]  你會不會有那種心情
[00:36:17.640 --> 00:36:24.280]  和詩篇140篇的作者一齊來重讚上主
[00:36:24.280 --> 00:36:29.440]  我們試試看詩篇148篇
[00:36:29.440 --> 00:36:33.600]  詩篇148篇的作者
[00:36:33.600 --> 00:36:35.880]  如果我們不在這個心情底下
[00:36:35.880 --> 00:36:37.840]  不在這個體見底下
[00:36:37.840 --> 00:36:40.680]  我們會覺得你在說什麼
[00:36:40.680 --> 00:36:47.720]  但是如果我們的眼睛能夠看緊這個現象的時候
[00:36:47.720 --> 00:36:51.920]  我們有那種視野和畫面的時候
[00:36:51.920 --> 00:36:57.480]  我們能夠參與在作者私人的讚美裡面
[00:36:57.480 --> 00:37:06.160]  首先他呼籲天上的萬物來去讚美
[00:37:06.160 --> 00:37:08.360]  他說你們要讚美耶和華
[00:37:08.360 --> 00:37:10.280]  從天上讚美耶和華
[00:37:10.280 --> 00:37:12.280]  在高處讚美耶和華
[00:37:12.280 --> 00:37:13.320]  那些不是我們
[00:37:13.320 --> 00:37:14.040]  我們不在天上
[00:37:14.040 --> 00:37:16.240]  我們不在高處
[00:37:16.240 --> 00:37:17.320]  那些是什麼呢?
[00:37:17.320 --> 00:37:19.960]  他的眾使者要讚美他
[00:37:19.960 --> 00:37:22.040]  他的諸君要讚美他
[00:37:22.040 --> 00:37:23.160]  還有什麼呢?
[00:37:23.160 --> 00:37:25.960]  日頭月亮你們要讚美他
[00:37:25.960 --> 00:37:28.640]  放光的星宿你們要讚美他
[00:37:28.640 --> 00:37:32.120]  天上和天上的水你們都要讚美他
[00:37:32.120 --> 00:37:34.400]  願這些都讚美耶和華的命
[00:37:34.400 --> 00:37:37.520]  因他一吩咐便都造成
[00:37:37.520 --> 00:37:40.880]  他將這些立定直到永遠
[00:37:40.880 --> 00:37:44.960]  他定了命不能廢去
[00:37:44.960 --> 00:37:49.480]  私人除了呼籲天上的萬物來去讚美耶和華之外
[00:37:49.480 --> 00:37:53.080]  接著他呼籲地上的萬物來去讚美耶和華
[00:37:53.080 --> 00:37:54.160]  第七節
[00:37:54.160 --> 00:38:00.160]  他說所有地上的大魚和一切的深洋
[00:38:00.160 --> 00:38:01.840]  冰和冰雹
[00:38:01.840 --> 00:38:03.840]  雪和霧氣
[00:38:03.840 --> 00:38:05.840]  成就他命的狂風
[00:38:05.840 --> 00:38:07.560]  大山和小山
[00:38:07.560 --> 00:38:09.560]  結果的樹木和一切的香柏樹
[00:38:09.560 --> 00:38:11.320]  野獸和一切的生畜
[00:38:11.320 --> 00:38:12.840]  昆蟲和飛鳥
[00:38:12.840 --> 00:38:14.680]  世上的君王和萬民
[00:38:14.680 --> 00:38:17.040]  首領和世上一切的審判官
[00:38:17.040 --> 00:38:18.320]  少年人和處女
[00:38:18.320 --> 00:38:19.840]  老年人和孩童
[00:38:19.840 --> 00:38:21.840]  都當讚美耶和華
[00:38:21.840 --> 00:38:23.680]  那些在地上的
[00:38:23.680 --> 00:38:27.920]  不單止是懂得說話的人
[00:38:27.920 --> 00:38:33.360]  還是我們聽不到他說同一樣的話
[00:38:33.360 --> 00:38:36.800]  的野獸和森林樹木
[00:38:36.800 --> 00:38:41.200]  私人都呼籲一齊來去讚美耶和華
[00:38:41.200 --> 00:38:43.200]  最後
[00:38:43.200 --> 00:38:49.640]  私人對於耶和華的選民提出了
[00:38:49.640 --> 00:38:52.840]  他說他將他百姓的國高舉
[00:38:52.840 --> 00:38:56.160]  因此他一切聖民以色列人
[00:38:56.160 --> 00:38:58.600]  就是與他相近的百姓
[00:38:58.600 --> 00:39:04.240]  都讚美耶和華
[00:39:04.240 --> 00:39:06.640]  那些耶和華的選民
[00:39:06.640 --> 00:39:08.960]  更加懂得
[00:39:08.960 --> 00:39:13.000]  或者應該來去讚美耶和華
[00:39:13.000 --> 00:39:17.920]  在那一種的犬像底下
[00:39:17.920 --> 00:39:20.920]  在這個體見底下
[00:39:20.920 --> 00:39:23.880]  才有那個心情
[00:39:23.880 --> 00:39:28.680]  才有那一種的感動來去讚美
[00:39:28.680 --> 00:39:30.680]  最後
[00:39:30.680 --> 00:39:34.680]  讓我們再用引賢時候提及
[00:39:34.680 --> 00:39:36.480]  關鎮結聲那首歌
[00:39:36.480 --> 00:39:42.240]  最後的段落來作為總結
[00:39:42.240 --> 00:39:44.520]  他說踏過荊棘
[00:39:44.520 --> 00:39:46.920]  苦中找到安靜
[00:39:46.920 --> 00:39:48.480]  踏過荒郊
[00:39:48.480 --> 00:39:50.680]  我雙腳是泥濘
[00:39:50.680 --> 00:39:51.960]  滿天星光
[00:39:51.960 --> 00:39:53.920]  我不怕風正勁
[00:39:53.920 --> 00:39:55.360]  滿心是期望
[00:39:55.360 --> 00:39:58.840]  破黑暗是黎明
[00:39:58.840 --> 00:39:59.880]  啊
[00:39:59.880 --> 00:40:01.880]  星也燦爛
[00:40:01.880 --> 00:40:03.280]  伴我夜行
[00:40:03.280 --> 00:40:04.880]  給我影
[00:40:04.880 --> 00:40:06.520]  星光引路
[00:40:06.520 --> 00:40:07.920]  風之雨
[00:40:07.920 --> 00:40:09.560]  輕輕聽
[00:40:09.560 --> 00:40:11.640]  帶著熱情
[00:40:11.640 --> 00:40:13.400]  我要找理想
[00:40:13.400 --> 00:40:15.400]  理想是和平
[00:40:15.400 --> 00:40:17.080]  沉夢而去
[00:40:17.080 --> 00:40:20.080]  哪怕走崎嶇山徑
[00:40:20.080 --> 00:40:22.920]  明日誰步過
[00:40:22.920 --> 00:40:26.360]  這星也帶領
[00:40:26.360 --> 00:40:31.000]  這星曾經帶領阿伯拉罕
[00:40:31.000 --> 00:40:35.840]  這星曾經帶領東方三博士
[00:40:35.840 --> 00:40:39.480]  這星亦都會帶領我們
[00:40:39.480 --> 00:40:41.960]  和帶領我們以後的人
[00:40:41.960 --> 00:40:43.960]  願上主幫助我們
