
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹早晨 後面的弟兄姊妹都聽到
[00:21:53.000 --> 00:22:01.000]  加起來我們一起看了聖經一次有多少呢
[00:22:01.000 --> 00:22:04.000]  你認為一個人一世
[00:22:04.000 --> 00:22:10.000]  他可以或者他應該去看聖經多少次呢
[00:22:10.000 --> 00:22:12.000]  其實我很鼓勵你大英姐妹
[00:22:12.000 --> 00:22:16.000]  你真的要去多一點
[00:22:16.000 --> 00:22:18.000]  努力一點去看聖經
[00:22:18.000 --> 00:22:20.000]  如果我們連一次都看不完
[00:22:20.000 --> 00:22:22.000]  其實我們很難去告訴自己
[00:22:22.000 --> 00:22:26.000]  告訴別人聖經有講還是沒有講
[00:22:26.000 --> 00:22:30.000]  或者如果有些大英姐妹不方便看
[00:22:30.000 --> 00:22:31.000]  可以聽
[00:22:31.000 --> 00:22:33.000]  現在資源很豐富
[00:22:33.000 --> 00:22:35.000]  聆聽版的聖經很容易找到
[00:22:35.000 --> 00:22:38.000]  甚至乎不用錢的也有
[00:22:38.000 --> 00:22:40.000]  鼓勵大英姐妹
[00:22:40.000 --> 00:22:45.000]  我們沒有機會將生命豁出去
[00:22:45.000 --> 00:22:49.000]  但你可以切實地用主給你的生命
[00:22:49.000 --> 00:22:52.000]  很認真去學習祂給你的真理
[00:22:52.000 --> 00:22:56.000]  然後就用這個真理去服侍祂
[00:22:56.000 --> 00:22:59.000]  我相信大英姐妹你做到的
[00:22:59.000 --> 00:23:01.000]  鼓勵你我們一起努力
[00:23:01.000 --> 00:23:03.000]  同樣你也為了主的角度
[00:23:03.000 --> 00:23:06.000]  你願不願意一兩次
[00:23:06.000 --> 00:23:10.000]  面懵懵地做一點點的犧牲
[00:23:10.000 --> 00:23:14.000]  向一個人說說你為什麼信耶穌
[00:23:14.000 --> 00:23:15.000]  是不是要死
[00:23:15.000 --> 00:23:16.000]  其實不用的
[00:23:16.000 --> 00:23:18.000]  在香港是不需要的
[00:23:18.000 --> 00:23:20.000]  但你願不願意呢
[00:23:20.000 --> 00:23:23.000]  鼓勵你其實你同樣可以
[00:23:23.000 --> 00:23:26.000]  讓我們一起是同作主的門徒的時候
[00:23:26.000 --> 00:23:28.000]  也同樣把我們的生命
[00:23:28.000 --> 00:23:30.000]  是全然的獻給主
[00:23:30.000 --> 00:23:32.000]  就用我們今天這個年代裡
[00:23:32.000 --> 00:23:34.000]  上帝給我們的資源
[00:23:34.000 --> 00:23:36.000]  給我們有的這本聖經
[00:23:36.000 --> 00:23:38.000]  我們可以認識的真理
[00:23:38.000 --> 00:23:40.000]  我們生命的見證
[00:23:40.000 --> 00:23:45.000]  我們一起去為祂去發光
[00:23:45.000 --> 00:23:47.000]  而且我們這樣做的時候
[00:23:47.000 --> 00:23:50.000]  我們也可以向那些一直
[00:23:50.000 --> 00:23:52.000]  就是為了這個福音
[00:23:52.000 --> 00:23:56.000]  去甚至要豁出他們的生命
[00:23:56.000 --> 00:23:58.000]  使我們能夠有機會
[00:23:58.000 --> 00:24:01.000]  能夠得聞這個福音那些歷代的先賢
[00:24:01.000 --> 00:24:04.000]  去向他們致敬
[00:24:04.000 --> 00:24:05.000]  我們再看第37節
[00:24:05.000 --> 00:24:07.000]  我們就會看到
[00:24:07.000 --> 00:24:10.000]  保羅他現在終於有機會說話了
[00:24:10.000 --> 00:24:13.000]  他和千夫長去說話
[00:24:13.000 --> 00:24:15.000]  保羅他這個時候
[00:24:15.000 --> 00:24:18.000]  他一定是用希臘話來說這番話
[00:24:18.000 --> 00:24:20.000]  所以千夫長就很稀奇
[00:24:20.000 --> 00:24:22.000]  他想著他只不過是一個
[00:24:22.000 --> 00:24:25.000]  很普通的猶太的一個市民
[00:24:25.000 --> 00:24:26.000]  沒有想過原來
[00:24:26.000 --> 00:24:30.000]  他是一個希臘話的知識份子
[00:24:30.000 --> 00:24:34.000]  保羅他就說明他是猶太人
[00:24:34.000 --> 00:24:38.000]  現在他就要向這班百姓說話
[00:24:38.000 --> 00:24:43.000]  保羅他現在應該是站在一個營樓裏面的台階上
[00:24:43.000 --> 00:24:46.000]  在一個高高的跟百姓隔開
[00:24:46.000 --> 00:24:49.000]  但是這班百姓可以看到他
[00:24:49.000 --> 00:24:53.000]  但是他也可以安全和清楚地
[00:24:53.000 --> 00:24:56.000]  向他們說話的一個地方
[00:24:56.000 --> 00:24:59.000]  保羅他向這班百姓做了一個手勢
[00:24:59.000 --> 00:25:01.000]  讓他們可以安靜下來
[00:25:01.000 --> 00:25:05.000]  然後他就用希伯來話和他們說話
[00:25:05.000 --> 00:25:07.000]  這裡所說的希伯來話
[00:25:07.000 --> 00:25:11.000]  我相信是一種比較籠統的說法
[00:25:11.000 --> 00:25:14.000]  因為相信其實當時流行的口語
[00:25:14.000 --> 00:25:17.000]  應該是用阿蘭話的
[00:25:17.000 --> 00:25:20.000]  情況就類似我們今天說廣東話
[00:25:20.000 --> 00:25:22.000]  有時候我們叫他做廣中文
[00:25:22.000 --> 00:25:23.000]  情況就差不多了
[00:25:23.000 --> 00:25:24.000]  這樣的道理
[00:25:24.000 --> 00:25:26.000]  保羅他在當時同樣
[00:25:26.000 --> 00:25:27.000]  他很肯定
[00:25:27.000 --> 00:25:29.000]  他懂得操兩文三語
[00:25:29.000 --> 00:25:32.000]  他剛剛用完希臘話和千夫長說話
[00:25:32.000 --> 00:25:35.000]  轉頭他就懂得轉台
[00:25:35.000 --> 00:25:39.000]  用希伯來話和這班百姓說話
[00:25:39.000 --> 00:25:43.000]  他刻意地用同聲同氣的說話
[00:25:43.000 --> 00:25:46.000]  和這班猶太人說話
[00:25:46.000 --> 00:25:51.000]  其實就是表示他要和這班百姓認同
[00:25:51.000 --> 00:25:53.000]  他接著要說的話
[00:25:53.000 --> 00:25:59.000]  就留待下一次我們的經文裡再說
[00:25:59.000 --> 00:26:02.000]  但他現在面對著這班人
[00:26:02.000 --> 00:26:04.000]  這班是怎樣的人
[00:26:04.000 --> 00:26:05.000]  他們大叫
[00:26:05.000 --> 00:26:07.000]  他們不單打他
[00:26:07.000 --> 00:26:11.000]  還大叫要除掉他這班猶太人
[00:26:11.000 --> 00:26:16.000]  其實保羅會不會一點都不生氣呢
[00:26:16.000 --> 00:26:19.000]  我們特別留意一下經文這裡說
[00:26:19.000 --> 00:26:22.000]  當他快要被帶進刑樓的時候
[00:26:22.000 --> 00:26:26.000]  他就立即向館長提出
[00:26:26.000 --> 00:26:29.000]  我要和這班百姓說話
[00:26:29.000 --> 00:26:30.000]  換句話說
[00:26:30.000 --> 00:26:34.000]  當他還沒有機會放下他
[00:26:34.000 --> 00:26:36.000]  可能還在抬他
[00:26:36.000 --> 00:26:39.000]  他還沒有機會坐下來喝口水
[00:26:39.000 --> 00:26:42.000]  先喘口氣定定驚
[00:26:42.000 --> 00:26:45.000]  就已經提出這個要求
[00:26:45.000 --> 00:26:48.000]  這是他本能上的第一個關注
[00:26:48.000 --> 00:26:50.000]  是這班百姓
[00:26:50.000 --> 00:26:52.000]  我相信保羅他冒死
[00:26:52.000 --> 00:26:55.000]  他都要走來耶路撒冷
[00:26:55.000 --> 00:26:59.000]  這個對於他來說絕對是狼虎之地的地方
[00:26:59.000 --> 00:27:02.000]  就是因為他關心他們
[00:27:02.000 --> 00:27:06.000]  甚至可能保羅一直渴望
[00:27:06.000 --> 00:27:08.000]  有一個這樣的機會
[00:27:08.000 --> 00:27:09.000]  就是這一刻有這樣的機會
[00:27:09.000 --> 00:27:13.000]  可以和這班百姓說一些話
[00:27:13.000 --> 00:27:16.000]  這班百姓對於他來說
[00:27:16.000 --> 00:27:18.000]  我相信一點都不可愛
[00:27:18.000 --> 00:27:22.000]  但是好像有點似曾相識
[00:27:22.000 --> 00:27:24.000]  似誰?
[00:27:24.000 --> 00:27:27.000]  似他自己
[00:27:27.000 --> 00:27:30.000]  他當年在第七章的時候
[00:27:30.000 --> 00:27:31.000]  聖經說得很清楚
[00:27:31.000 --> 00:27:34.000]  當史提反被打死的時候
[00:27:34.000 --> 00:27:36.000]  他是幫兇
[00:27:36.000 --> 00:27:38.000]  他旁邊是有份的
[00:27:38.000 --> 00:27:41.000]  所以我相信當他見到這班百姓的時候
[00:27:41.000 --> 00:27:43.000]  他會見到他眼中這班人
[00:27:43.000 --> 00:27:44.000]  其實和他分別不大
[00:27:44.000 --> 00:27:46.000]  同樣大家都是罪人
[00:27:46.000 --> 00:27:49.000]  這班人不比我自己好
[00:27:49.000 --> 00:27:52.000]  既然如此有什麼可以怪他們呢?
[00:27:52.000 --> 00:27:54.000]  他們唯一不同的就是
[00:27:54.000 --> 00:27:58.000]  保羅他有機會認識到主耶穌
[00:27:58.000 --> 00:28:02.000]  有機會蒙他的恩典去拯救
[00:28:02.000 --> 00:28:07.000]  而且他深深相信這位就是基督
[00:28:07.000 --> 00:28:08.000]  我想起我自己
[00:28:08.000 --> 00:28:11.000]  其實我自己很多時候都會很憤怒
[00:28:11.000 --> 00:28:13.000]  看著一些人看著一些事的時候
[00:28:13.000 --> 00:28:17.000]  我都發覺我都會忘記了主耶穌的恩典
[00:28:17.000 --> 00:28:20.000]  其實真是細心看看
[00:28:20.000 --> 00:28:23.000]  我和我眼前這個很憤怒的人有什麼分別呢?
[00:28:23.000 --> 00:28:25.000]  差不多
[00:28:25.000 --> 00:28:29.000]  一個人如果真正認識到上帝的恩典
[00:28:29.000 --> 00:28:31.000]  他一定可以謙卑下來
[00:28:31.000 --> 00:28:34.000]  於是他眼中看到的是人的渺小
[00:28:34.000 --> 00:28:35.000]  是人的需要
[00:28:35.000 --> 00:28:40.000]  自然不會將焦點放在自己的需要那裡
[00:28:40.000 --> 00:28:43.000]  甚至自己在危難裡面都好像看不到一樣
[00:28:43.000 --> 00:28:45.000]  保羅他現在就在這個營樓上
[00:28:45.000 --> 00:28:48.000]  就是一個這樣的情況
[00:28:48.000 --> 00:28:50.000]  他在自己的危機當中
[00:28:50.000 --> 00:28:53.000]  但卻是化成一個時機
[00:28:53.000 --> 00:28:57.000]  為了爭取讓百姓有機會認識真道
[00:28:57.000 --> 00:29:00.000]  有機會知道福音
[00:29:00.000 --> 00:29:03.000]  前幾天我有機會見到
[00:29:03.000 --> 00:29:05.000]  我們一直支持的
[00:29:05.000 --> 00:29:08.000]  在創啟地區服務的一對關愛使者
[00:29:08.000 --> 00:29:10.000]  李察夫婦
[00:29:10.000 --> 00:29:13.000]  如果大家一直有留意待討快訊的時候
[00:29:13.000 --> 00:29:15.000]  你或者會記得
[00:29:15.000 --> 00:29:17.000]  李察弟兄其實早兩三個月
[00:29:17.000 --> 00:29:19.000]  他患上了癌症
[00:29:19.000 --> 00:29:22.000]  他要馬上離開他在侍奉的工場
[00:29:22.000 --> 00:29:26.000]  暫時要安排回新加坡做手術
[00:29:26.000 --> 00:29:28.000]  這個不是一個小的手術
[00:29:28.000 --> 00:29:31.000]  要做好幾個小時
[00:29:31.000 --> 00:29:35.000]  可以想像當手術的時間比預期長了
[00:29:35.000 --> 00:29:38.000]  然後又看到醫護人員在手術室
[00:29:38.000 --> 00:29:40.000]  進進出出的時候
[00:29:40.000 --> 00:29:42.000]  他太太在手術室門外
[00:29:42.000 --> 00:29:46.000]  那種心情是多麼的緊張和擔心
[00:29:46.000 --> 00:29:51.000]  他太太就在手術室門外
[00:29:51.000 --> 00:29:53.000]  不斷的去祈禱
[00:29:53.000 --> 00:29:55.000]  不單止為了他丈夫
[00:29:55.000 --> 00:29:57.000]  也為了他自己
[00:29:57.000 --> 00:30:01.000]  因為他自己內心也很不平安
[00:30:01.000 --> 00:30:04.000]  一直去求上帝給他一份平安
[00:30:04.000 --> 00:30:06.000]  無論是生是死
[00:30:06.000 --> 00:30:14.000]  這一刻他已經全然將李察交給上帝
[00:30:14.000 --> 00:30:16.000]  依靠在上帝當中
[00:30:16.000 --> 00:30:18.000]  除此之外其實他也沒有什麼可以做
[00:30:18.000 --> 00:30:20.000]  不過原來同一時間
[00:30:20.000 --> 00:30:22.000]  在同樣的手術室外
[00:30:22.000 --> 00:30:25.000]  另外也有兩位女士
[00:30:25.000 --> 00:30:29.000]  同樣也是很焦急的在等候
[00:30:29.000 --> 00:30:31.000]  原來這兩位女士
[00:30:31.000 --> 00:30:35.000]  同樣分別他們的丈夫也是在手術室內
[00:30:35.000 --> 00:30:40.000]  而且當中同樣也是因為癌症而做手術
[00:30:40.000 --> 00:30:44.000]  於是李察的太太她心痛感受
[00:30:44.000 --> 00:30:48.000]  就邀請這兩位女士和他們一起去祈禱
[00:30:48.000 --> 00:30:50.000]  這兩位是他不認識的陌生人
[00:30:50.000 --> 00:30:52.000]  當然當中也有微信
[00:30:52.000 --> 00:30:54.000]  只不過大家都很願意
[00:30:54.000 --> 00:30:56.000]  在這時候也一起來祈禱
[00:30:56.000 --> 00:30:58.000]  我相信上帝也聽到
[00:30:58.000 --> 00:31:00.000]  無論怎樣也好
[00:31:00.000 --> 00:31:02.000]  原來人的危機
[00:31:02.000 --> 00:31:06.000]  有時可以化作一個福音的契機
[00:31:06.000 --> 00:31:08.000]  就是因為這樣
[00:31:08.000 --> 00:31:12.000]  耶穌確實是拯救我們的福音
[00:31:12.000 --> 00:31:14.000]  是一個全人的福音
[00:31:14.000 --> 00:31:16.000]  不單是身體的福音
[00:31:16.000 --> 00:31:18.000]  也是心靈的福音
[00:31:18.000 --> 00:31:20.000]  不單是現在這一刻的福音
[00:31:20.000 --> 00:31:22.000]  也是直到將來
[00:31:22.000 --> 00:31:24.000]  永遠都是福音
[00:31:24.000 --> 00:31:26.000]  雖然我們知道李察的病
[00:31:26.000 --> 00:31:28.000]  其實和福音的事公
[00:31:28.000 --> 00:31:30.000]  沒有直接的關係
[00:31:30.000 --> 00:31:33.000]  但上帝一定同樣愛護
[00:31:33.000 --> 00:31:35.000]  去看顧他的僕人
[00:31:35.000 --> 00:31:38.000]  他的侍女 他的門徒
[00:31:38.000 --> 00:31:41.000]  我們知道李察的手術很成功
[00:31:41.000 --> 00:31:43.000]  仍然在康復當中
[00:31:43.000 --> 00:31:47.000]  不過現在也可以飛回香港
[00:31:47.000 --> 00:31:49.000]  讓我們也有機會見到他
[00:31:49.000 --> 00:31:51.000]  實在很感謝主
[00:31:51.000 --> 00:31:54.000]  不久之後他又要回到工場裡
[00:31:54.000 --> 00:31:57.000]  我們也求主繼續保守帶領他們
[00:31:57.000 --> 00:31:59.000]  讓他們也可以繼續
[00:31:59.000 --> 00:32:02.000]  同樣讓他們身邊的人
[00:32:02.000 --> 00:32:04.000]  去工場裡的每一個靈魂
[00:32:04.000 --> 00:32:07.000]  都可以有機會認識耶穌
[00:32:07.000 --> 00:32:10.000]  其實我們也可以效法李察
[00:32:10.000 --> 00:32:12.000]  可以效法保羅
[00:32:12.000 --> 00:32:15.000]  當我們感受到上帝的恩典的時候
[00:32:15.000 --> 00:32:18.000]  我們同樣可以打壓每一個時機
[00:32:18.000 --> 00:32:22.000]  甚至乎是每一個在人眼中的危機
[00:32:22.000 --> 00:32:25.000]  當我們見到祂的恩典的時候就可以
[00:32:25.000 --> 00:32:29.000]  盼望今天我們透過上帝給我們的經文
[00:32:29.000 --> 00:32:31.000]  讓我們一起去看見
[00:32:31.000 --> 00:32:34.000]  上帝在保羅身上的心意和帶領
[00:32:34.000 --> 00:32:37.000]  主在猜探他的門徒的時候
[00:32:37.000 --> 00:32:39.000]  就一定會指引他
[00:32:39.000 --> 00:32:41.000]  一定會和他們同行
[00:32:41.000 --> 00:32:43.000]  也一定會向他們負責
[00:32:43.000 --> 00:32:46.000]  我們個人只要認定他的心意
[00:32:46.000 --> 00:32:48.000]  相信他的帶領
[00:32:48.000 --> 00:32:52.000]  上帝給了保羅有他那一份
[00:32:52.000 --> 00:32:56.000]  上帝也給了馬丁路德有他那一份
[00:32:56.000 --> 00:32:59.000]  我相信上帝同樣給了我們
[00:32:59.000 --> 00:33:02.000]  今天五位弟兄姊妹有我們那一份
[00:33:02.000 --> 00:33:06.000]  我們要怎樣去回應這一份呢?
[00:33:06.000 --> 00:33:12.000]  你願不願意用更多的時間和心機
[00:33:12.000 --> 00:33:16.000]  去認識這個這麼寶貴的真理
[00:33:16.000 --> 00:33:18.000]  這個真道
[00:33:18.000 --> 00:33:21.000]  去見證祂給我們的福音
[00:33:21.000 --> 00:33:23.000]  去見證上帝的國
[00:33:23.000 --> 00:33:26.000]  我們一起為這個國去努力好不好?
[00:33:26.000 --> 00:33:28.000]  但願上帝的聖靈去幫助我們
[00:33:28.000 --> 00:33:30.000]  我們一起祈禱吧
[00:33:30.000 --> 00:33:33.000]  親愛的主我們實在感謝祢
[00:33:33.000 --> 00:33:36.000]  祢賜下了祢的聖言
[00:33:36.000 --> 00:33:39.000]  祢也賜下了昔日祢的僕人
[00:33:39.000 --> 00:33:43.000]  不斷地透過聖靈祢的帶領
[00:33:43.000 --> 00:33:46.000]  去守護著這個真道
[00:33:46.000 --> 00:33:51.000]  以致到我們今天有機會得到祢的福音
[00:33:51.000 --> 00:33:53.000]  上到祢的福音裡的福氣
[00:33:53.000 --> 00:33:57.000]  但願主祢同樣地堅固幫助我們
[00:33:57.000 --> 00:34:00.000]  為了這個這麼寶貴的福音
[00:34:00.000 --> 00:34:04.000]  我們同樣地去同心努力
[00:34:04.000 --> 00:34:06.000]  我們去努力
[00:34:06.000 --> 00:34:08.000]  以致到之後的
[00:34:08.000 --> 00:34:10.000]  你所愛的人
[00:34:10.000 --> 00:34:15.000]  同樣地因為我們參與在你這個使命裡的時候
[00:34:15.000 --> 00:34:19.000]  我們同樣地有機會得到你這個真理裡的福音
[00:34:19.000 --> 00:34:20.000]  再次感謝主
[00:34:20.000 --> 00:34:23.000]  祢在我們當中給我們寶貴的話語
[00:34:23.000 --> 00:34:24.000]  我們這樣祈禱
[00:34:24.000 --> 00:34:25.000]  奉主耶穌基督的名禱
[00:34:25.000 --> 00:34:26.000]  Amen
