
[00:00:00.000 --> 00:00:06.780]  (主席)各位兄弟姊妹早晨 主內平安
[00:22:15.600 --> 00:22:20.600]  如果不義是會叫人受苦的話
[00:22:20.600 --> 00:22:22.600]  就要抗拒不義
[00:22:22.600 --> 00:22:24.600]  如果意外會叫人受傷的話
[00:22:24.600 --> 00:22:27.600]  就要力圖找出那些意外的根源
[00:22:27.600 --> 00:22:30.600]  將意外的根源根治
[00:22:30.600 --> 00:22:33.600]  如果天災是會叫人受害的話
[00:22:33.600 --> 00:22:37.600]  就要確保一切人間的設施合乎規格
[00:22:37.600 --> 00:22:43.600]  減低天災所帶來的傷亡
[00:22:43.600 --> 00:22:47.600]  這是一個地震之後的世界
[00:22:47.600 --> 00:22:50.600]  一切都不再一樣
[00:22:50.600 --> 00:22:53.600]  當你在咖啡館裡喝咖啡的時候
[00:22:53.600 --> 00:22:56.600]  有人會向你開槍
[00:22:56.600 --> 00:22:58.600]  當你在劇院裡聽音樂的時候
[00:22:58.600 --> 00:23:02.600]  炸彈是會在你身邊爆炸的
[00:23:02.600 --> 00:23:07.600]  當你在超市裡買一些很日常的用品的時候
[00:23:07.600 --> 00:23:10.600]  你會突然間一命嗚呼
[00:23:10.600 --> 00:23:13.600]  這是一個地震後的世界
[00:23:13.600 --> 00:23:15.600]  一切都不再一樣
[00:23:15.600 --> 00:23:18.600]  耶穌說要悔改
[00:23:18.600 --> 00:23:20.600]  要面向上帝
[00:23:20.600 --> 00:23:22.600]  要在死亡臨到前
[00:23:22.600 --> 00:23:27.600]  活一種有意義有永恆意義的生命
[00:23:27.600 --> 00:23:29.600]  然後耶穌說了一個比喻
[00:23:29.600 --> 00:23:36.600]  他說一個人有一棵無花果樹栽在葡萄園裡
[00:23:36.600 --> 00:23:39.600]  有人去找這些果子
[00:23:39.600 --> 00:23:41.600]  找不到
[00:23:41.600 --> 00:23:44.600]  然後他說三年來
[00:23:44.600 --> 00:23:47.600]  這棵無花果樹都不見果子
[00:23:47.600 --> 00:23:49.600]  斬了它算了
[00:23:49.600 --> 00:23:52.600]  何必白佔地圖呢
[00:23:52.600 --> 00:23:54.600]  館員說主啊
[00:23:54.600 --> 00:23:56.600]  今年且留著
[00:23:56.600 --> 00:23:59.600]  讓我周圍挖開土加上睡
[00:23:59.600 --> 00:24:01.600]  以後若結果子變白
[00:24:01.600 --> 00:24:04.600]  不然就把他砍了
[00:24:04.600 --> 00:24:07.600]  無花果樹和葡萄園
[00:24:07.600 --> 00:24:10.600]  都是代表神的子民
[00:24:10.600 --> 00:24:12.600]  三年
[00:24:12.600 --> 00:24:17.600]  代表著生命已經有足夠成長的時間
[00:24:17.600 --> 00:24:21.600]  你已經成長了
[00:24:21.600 --> 00:24:23.600]  你需要的時間
[00:24:23.600 --> 00:24:28.600]  那個成長的時間已經給了你
[00:24:28.600 --> 00:24:31.600]  但是作為神的子民
[00:24:31.600 --> 00:24:34.600]  我們很多時候生命仍未悔改
[00:24:34.600 --> 00:24:36.600]  仍然眷戀塵世
[00:24:36.600 --> 00:24:40.600]  仍然只不過是活一種空洞的生命
[00:24:40.600 --> 00:24:42.600]  簡單來說
[00:24:42.600 --> 00:24:50.600]  就是生命仍然沒有結到應結的果子
[00:24:50.600 --> 00:24:51.600]  園主說
[00:24:51.600 --> 00:24:53.600]  斬了它算了
[00:24:53.600 --> 00:24:56.600]  何必白佔地圖呢
[00:24:56.600 --> 00:24:58.600]  既然這個生命都這麼沒用了
[00:24:58.600 --> 00:25:01.600]  就讓它終結吧
[00:25:01.600 --> 00:25:06.600]  這其實就是對我們生命的一種審判
[00:25:06.600 --> 00:25:09.600]  空洞的沒有意義的生命
[00:25:09.600 --> 00:25:11.600]  無論多長都是一樣的
[00:25:11.600 --> 00:25:15.600]  不如就這一刻就終結吧
[00:25:15.600 --> 00:25:17.600]  賢義
[00:25:17.600 --> 00:25:18.600]  管弦的說
[00:25:18.600 --> 00:25:19.600]  主啊
[00:25:19.600 --> 00:25:22.600]  今年且留著
[00:25:22.600 --> 00:25:24.600]  讓我周圍挖開土
[00:25:24.600 --> 00:25:25.600]  加上糞
[00:25:25.600 --> 00:25:28.600]  以後若結果子變壩
[00:25:28.600 --> 00:25:30.600]  不然再把他砍了
[00:25:30.600 --> 00:25:32.600]  且慢
[00:25:32.600 --> 00:25:33.600]  且慢
[00:25:33.600 --> 00:25:36.600]  多留一會
[00:25:36.600 --> 00:25:39.600]  這是神的恩典
[00:25:39.600 --> 00:25:42.600]  忍耐憐憫
[00:25:42.600 --> 00:25:45.600]  每一刻
[00:25:45.600 --> 00:25:47.600]  都有人經驗人禍
[00:25:47.600 --> 00:25:50.600]  意外天災
[00:25:50.600 --> 00:25:51.600]  每一刻
[00:25:51.600 --> 00:25:54.600]  我們都會面對死亡
[00:25:54.600 --> 00:25:55.600]  每一刻
[00:25:55.600 --> 00:25:59.600]  我們都面對神對我們生命的審問
[00:25:59.600 --> 00:26:01.600]  每一刻
[00:26:01.600 --> 00:26:05.600]  神都宣判我們的大限已到
[00:26:05.600 --> 00:26:07.600]  然後每一刻
[00:26:07.600 --> 00:26:13.600]  神又以他無限的恩典和憐憫去寬容我們
[00:26:13.600 --> 00:26:18.600]  神讓他無限的大愛去托住我們
[00:26:18.600 --> 00:26:19.600]  然後上帝說
[00:26:19.600 --> 00:26:21.600]  再等一會
[00:26:21.600 --> 00:26:23.600]  再等一會
[00:26:23.600 --> 00:26:28.600]  讓這些生命結到果子
[00:26:28.600 --> 00:26:32.600]  再等一會
[00:26:32.600 --> 00:26:35.600]  頂子妹
[00:26:35.600 --> 00:26:38.600]  就讓我們在大限忽然臨到的時候
[00:26:38.600 --> 00:26:41.600]  悔改吧
[00:26:41.600 --> 00:26:45.600]  最後我以劉駿濤弟兄的一段說話作為結束
[00:26:45.600 --> 00:26:47.600]  劉駿濤弟兄
[00:26:47.600 --> 00:26:50.600]  前明報的總編輯
[00:26:50.600 --> 00:26:53.600]  於2014年2月
[00:26:53.600 --> 00:27:02.600]  被兇徒斬了六刀
[00:27:02.600 --> 00:27:07.600]  那些刀就像劏一個人一樣
[00:27:07.600 --> 00:27:14.600]  直到他內臟的邊緣
[00:27:14.600 --> 00:27:18.600]  他的生命忽然徘徊在死亡的邊緣
[00:27:18.600 --> 00:27:23.600]  我們就聽聽這個在死亡的邊緣裡
[00:27:23.600 --> 00:27:26.600]  突然間活過來的人
[00:27:26.600 --> 00:27:30.600]  他對這個生命與死亡有什麼領悟
[00:27:30.600 --> 00:27:32.600]  他寫了一本書
[00:27:32.600 --> 00:27:34.600]  迎風而立
[00:27:34.600 --> 00:27:37.600]  刀後流言
[00:27:37.600 --> 00:27:39.600]  劉駿濤那個劉
[00:27:39.600 --> 00:27:41.600]  他在這本書裡這樣說
[00:27:41.600 --> 00:27:42.600]  他說
[00:27:42.600 --> 00:27:46.600]  除了身體的運作規律改變
[00:27:46.600 --> 00:27:50.600]  住院的日子還帶來了思想情緒
[00:27:50.600 --> 00:27:54.600]  和心靈深處的變化
[00:27:54.600 --> 00:27:58.600]  我的感覺就像進了修道院
[00:27:58.600 --> 00:28:02.600]  每天都在默想沉思
[00:28:02.600 --> 00:28:06.600]  在探索一些過去因太過忙碌
[00:28:06.600 --> 00:28:10.600]  而無法了解的事情
[00:28:10.600 --> 00:28:14.600]  如果朋友問我有什麼得著
[00:28:14.600 --> 00:28:17.600]  我會說得著很多
[00:28:17.600 --> 00:28:19.600]  一
[00:28:19.600 --> 00:28:23.600]  是原來過去日忙夜忙的事情
[00:28:23.600 --> 00:28:28.600]  原來有很多並不是真正重要的
[00:28:28.600 --> 00:28:29.600]  二
[00:28:29.600 --> 00:28:34.600]  是原來過去習以為常的生活方式
[00:28:34.600 --> 00:28:37.600]  並不是正常的
[00:28:37.600 --> 00:28:39.600]  三
[00:28:39.600 --> 00:28:41.600]  是原來每天生活裡
[00:28:41.600 --> 00:28:46.600]  有很多值得感恩的人和事
[00:28:46.600 --> 00:28:48.600]  四
[00:28:48.600 --> 00:28:50.600]  是原來這個社會有很多人
[00:28:50.600 --> 00:28:55.600]  比自己不幸需要關懷
[00:28:55.600 --> 00:28:57.600]  你也許會說
[00:28:57.600 --> 00:29:02.600]  這些都是顯而易見的道理吧
[00:29:02.600 --> 00:29:11.600]  是的,可視我過去一直看不見
[00:29:11.600 --> 00:29:14.600]  但願榮耀歸於聖父、聖子、聖靈
[00:29:14.600 --> 00:29:16.600]  阿們
