
[00:00:00.000 --> 00:00:03.840]  保底師傅,讓我們在聆聽主導而先,讓我們一起同心抵頭禱告
[00:18:41.240 --> 00:18:42.760]  甚至打交
[00:18:42.760 --> 00:18:44.560]  最嚴重呀拆埋佢招牌
[00:18:44.560 --> 00:18:47.120]  熟唔熟呀呢啲場面睇戲好多喇
[00:18:47.120 --> 00:18:48.920]  當人
[00:18:48.920 --> 00:18:51.480]  帶著呢一個咁嘅心態
[00:18:51.480 --> 00:18:54.280]  呢個會堂係我哋嘅
[00:18:54.280 --> 00:18:56.600]  你走入嚟去
[00:18:56.600 --> 00:18:57.860]  管
[00:18:57.860 --> 00:19:03.240]  或者干涉甚至你嚟真係參與佢哋已經覺得係一種挑戰
[00:19:03.240 --> 00:19:07.600]  我曾經呢有一次呢有個弟兄呀佢
[00:19:07.860 --> 00:19:13.480]  因為有一個嘅福音聚會喺某一間教會嘅裏面舉行啦
[00:19:13.480 --> 00:19:19.880]  咁呀聯會其中一間嘅教會啦福音習信會聯會嘅華人教會啦
[00:19:19.880 --> 00:19:20.660]  咁佢就話
[00:19:20.660 --> 00:19:22.460]  黃牧師呀
[00:19:22.460 --> 00:19:26.040]  你或者你都嚟參加呢個聚會呀
[00:19:26.040 --> 00:19:31.920]  畀啲支持我呀或者有咩弟兄姐妹都需要我可以搵佢嚟搵你幫下手呀咁
[00:19:31.920 --> 00:19:35.500]  咁我就帶住一個好單純嘅心去參加㗎喇嗰陣時
[00:19:36.280 --> 00:19:39.860]  咁點知呢就去到嘅時候呢咁就
[00:19:39.860 --> 00:19:43.440]  入到門口呢就撞見嗰間堂會嘅
[00:19:43.440 --> 00:19:44.720]  主任牧師
[00:19:44.720 --> 00:19:48.060]  嗰個主任牧師見到我嘅時候呢
[00:19:48.060 --> 00:19:50.100]  佢第一句
[00:19:50.100 --> 00:19:53.680]  同我講嘅說話我到而家我都好深刻㗎
[00:19:53.680 --> 00:19:54.720]  佢話
[00:19:54.720 --> 00:19:57.280]  乜咁錯當呀黃牧師
[00:19:57.280 --> 00:20:01.620]  大家如果識廣東話嘅時候呢
[00:20:01.620 --> 00:20:03.680]  乜咁錯當呀
[00:20:04.700 --> 00:20:07.780]  錯就錯誤啦當就即係跨咗入嚟啦
[00:20:07.780 --> 00:20:10.580]  咁啱你
[00:20:10.580 --> 00:20:15.440]  撞下撞下撞咗入嚟呀其他最好貶抑人嘅說話嚟㗎
[00:20:15.440 --> 00:20:17.760]  佢意思就係話
[00:20:17.760 --> 00:20:20.320]  喂你嚟呢度搞乜嘢
[00:20:20.320 --> 00:20:25.940]  耶穌遇嘅情況就係咁樣樣
[00:20:25.940 --> 00:20:32.340]  後先先前我已經講喺路上已經同啲法尼賽人爭執咗一大輪㗎啦
[00:20:33.880 --> 00:20:40.020]  因為啲法尼賽人要針對耶穌嚟到去攻擊於是乎利用埋佢嘅門徒嚟到攻擊耶穌
[00:20:40.020 --> 00:20:43.860]  耶穌已經同佢討論咗得大輪呀
[00:20:43.860 --> 00:20:46.680]  而家你仲夠膽入嚟我個堂
[00:20:46.680 --> 00:20:50.000]  你係咪真係踩我牆呀
[00:20:50.000 --> 00:20:52.320]  之後呢
[00:20:52.320 --> 00:20:57.440]  所以有啲大英姐妹譬如有啲咩聚會呢邀請我去佢教會呢
[00:20:57.440 --> 00:21:00.240]  我通常我都遠距唔會去
[00:21:00.240 --> 00:21:02.040]  唔係代表我唔想去
[00:21:02.800 --> 00:21:04.840]  我好想去我好想支持佢
[00:21:04.840 --> 00:21:09.200]  但係好多時候因為呢啲咁嘅場合
[00:21:09.200 --> 00:21:13.300]  我冇乜需要去引起一啲嘅爭端
[00:21:13.300 --> 00:21:14.840]  而去
[00:21:14.840 --> 00:21:17.640]  去到嗰啲個堂會所以我通常我都會遠距
[00:21:17.640 --> 00:21:21.740]  個別可能會有啲特別情況我會去嘅
[00:21:21.740 --> 00:21:26.600]  好熟識嗰間教會嘅教務同工啦知道係咩人我會去㗎
[00:21:26.600 --> 00:21:29.160]  但係從呢段聖經嘅裏面
[00:21:29.160 --> 00:21:30.960]  畀我睇見
[00:21:33.000 --> 00:21:39.160]  當昔日嘅法尼賽人文士濟斯睇呢個會堂係佢哋嘅會堂嘅時候呢
[00:21:39.160 --> 00:21:41.720]  你入嚟其實就干涉我哋
[00:21:41.720 --> 00:21:44.520]  而喺呢個情況佢哋要更加
[00:21:44.520 --> 00:21:47.860]  即係好似一隻箭豬呀佢啲箭就要動起呀
[00:21:47.860 --> 00:21:52.720]  喺各樣嘅方法喺呢個堂會嗰度面搵呢啲方法嚟到去
[00:21:52.720 --> 00:21:54.000]  洗到你好唔舒服
[00:21:54.000 --> 00:21:55.520]  不過
[00:21:55.520 --> 00:21:59.120]  我哋跟住落去一陣先再睇啦從第十節至十二節裏面
[00:21:59.120 --> 00:22:01.420]  喺呢段裏面我哋學識啲乜嘢嘢呢
[00:22:02.960 --> 00:22:04.740]  今日嘅教會其實
[00:22:04.740 --> 00:22:07.300]  好多時候信徒都有呢種咁嘅
[00:22:07.300 --> 00:22:08.320]  思想
[00:22:08.320 --> 00:22:09.600]  咁嘅態度不過
[00:22:09.600 --> 00:22:10.900]  好多時候
[00:22:10.900 --> 00:22:17.480]  用好多美麗漂亮嘅說話或者甚至屬靈嘅用詞好多嘅spiritual jargon
[00:22:17.480 --> 00:22:19.800]  嚟到去包裝
[00:22:19.800 --> 00:22:23.880]  教會變成只係一個人為中心嘅地點
[00:22:23.880 --> 00:22:29.740]  教會只係變成咗有啲管會堂嘅人嘅勢力嘅範圍
[00:22:29.740 --> 00:22:31.280]  呢個場合
[00:22:31.520 --> 00:22:33.560]  係我喺度話事嘅
[00:22:33.560 --> 00:22:35.860]  上帝嘅說話
[00:22:35.860 --> 00:22:38.160]  上帝嘅所有
[00:22:38.160 --> 00:22:40.720]  相關連嘅活動其實
[00:22:40.720 --> 00:22:43.040]  都只不過類似一個
[00:22:43.040 --> 00:22:44.820]  包裝而已
[00:22:44.820 --> 00:22:48.400]  我先至係嗰個話事人呀
[00:22:48.400 --> 00:22:50.960]  情況就好似
[00:22:50.960 --> 00:22:55.040]  怯天子以令諸侯嘅一種嘅態度啦
[00:22:55.040 --> 00:22:59.360]  每一個個堂會變成一個山寨
[00:22:59.880 --> 00:23:02.440]  所以我記得喺神學院裏面曾經有一個
[00:23:02.440 --> 00:23:03.980]  教授講過
[00:23:03.980 --> 00:23:06.280]  你哋記得留意呀
[00:23:06.280 --> 00:23:07.040]  其實
[00:23:07.040 --> 00:23:08.080]  教會
[00:23:08.080 --> 00:23:09.100]  好可能
[00:23:09.100 --> 00:23:12.160]  就只不過係某一啲人嘅山寨
[00:23:12.160 --> 00:23:18.060]  喺木腕學上面呢位木者我相信佢已經係好坦白咁樣講咗出嚟
[00:23:18.060 --> 00:23:21.900]  但係其實呢啲山寨何其多
[00:23:21.900 --> 00:23:24.200]  基督教會
[00:23:24.200 --> 00:23:25.480]  即係其中一樣
[00:23:25.480 --> 00:23:28.300]  基督教嘅機構
[00:23:29.320 --> 00:23:31.880]  基督教嘅神學院
[00:23:31.880 --> 00:23:34.960]  基督教嘅宣教組織
[00:23:34.960 --> 00:23:38.800]  好多都變成咗唔同人嘅
[00:23:38.800 --> 00:23:40.600]  勢力嘅山頭
[00:23:40.600 --> 00:23:41.600]  山寨
[00:23:41.600 --> 00:23:47.760]  喺個裏面佢鍾意點做就點做自己可以喺裏面點樣去
[00:23:47.760 --> 00:23:49.540]  操弄人嘅
[00:23:49.540 --> 00:23:50.560]  靈性
[00:23:50.560 --> 00:23:52.360]  各自都喺嗰度
[00:23:52.360 --> 00:23:53.640]  好喜歡
[00:23:53.640 --> 00:23:55.680]  利用呢種嘅方法去使用
[00:23:55.680 --> 00:23:59.280]  尤其是基督教嘅傳媒
[00:24:00.040 --> 00:24:01.580]  我真係要好小心
[00:24:01.580 --> 00:24:04.640]  因為佢哋恃住自己一個傳媒
[00:24:04.640 --> 00:24:09.260]  去控制人嘅心用傳媒嘅能力
[00:24:09.260 --> 00:24:10.540]  同埋媒介
[00:24:10.540 --> 00:24:16.440]  嚟到宣告佢哋自己嘅思想希望將自己嚟壯大點解佢要咁樣做呀
[00:24:16.440 --> 00:24:19.500]  自己缺乏安全感
[00:24:19.500 --> 00:24:22.060]  因為佢哋喺屬靈嘅裏面嘅
[00:24:22.060 --> 00:24:28.200]  堅固程度係視乎於佢哋自己喺呢個山頭裏面有幾鞏固嘅勢力
[00:24:29.220 --> 00:24:33.320]  而唔係佢對上帝嘅依靠多少
[00:24:33.320 --> 00:24:36.640]  依靠上帝有效咩
[00:24:36.640 --> 00:24:39.200]  我就相信好有效
[00:24:39.200 --> 00:24:41.240]  但係呢個世界嘅人
[00:24:41.240 --> 00:24:43.800]  要喺呢個世界打滾嘅時候
[00:24:43.800 --> 00:24:45.860]  佢哋覺得上帝
[00:24:45.860 --> 00:24:47.640]  依靠佢
[00:24:47.640 --> 00:24:48.920]  有時根本
[00:24:48.920 --> 00:24:52.000]  嗰個效能唔係咁顯著嘅
[00:24:52.000 --> 00:24:53.280]  於是乎點呀
[00:24:53.280 --> 00:24:54.820]  咪利用呢啲方式
[00:24:54.820 --> 00:24:57.380]  嚟到去自建山頭囉
[00:24:57.640 --> 00:24:59.440]  變成咗堂會嘅主
[00:24:59.440 --> 00:25:00.960]  教會嘅主
[00:25:00.960 --> 00:25:02.760]  神學院嘅主
[00:25:02.760 --> 00:25:05.060]  宣教機構嘅主
[00:25:05.060 --> 00:25:09.920]  甚至任何關乎基督教嘅主
[00:25:09.920 --> 00:25:10.960]  佢都做埋
[00:25:10.960 --> 00:25:16.840]  所以有啲教會甚至將自己命名為基督教嘅聯會
[00:25:16.840 --> 00:25:20.420]  自己自封為整個基督教聯會嘅主
[00:25:20.420 --> 00:25:23.240]  實質上其實係一個煙幕
[00:25:24.780 --> 00:25:27.840]  耶穌進入到一個咁危險嘅地方
[00:25:27.840 --> 00:25:30.660]  你估耶穌知唔知呢
[00:25:30.660 --> 00:25:32.200]  耶穌當然知啦
[00:25:32.200 --> 00:25:34.000]  耶穌點面對呢
[00:25:34.000 --> 00:25:36.560]  而且尤其是當佢哋挑戰耶穌嘅時候
[00:25:36.560 --> 00:25:38.340]  耶穌點拆解呢
[00:25:38.340 --> 00:25:39.360]  我哋睇下喇喎
[00:25:39.360 --> 00:25:44.240]  第十節至第十二節我哋一齊讀啦我畀咗個副題佢叫安息日嘅主
[00:25:44.240 --> 00:25:45.260]  是耶穌
[00:25:45.260 --> 00:25:48.320]  我哋一齊讀喇喎從第十節至第十二節
[00:25:48.320 --> 00:25:51.660]  那裡有一個人
[00:25:51.920 --> 00:25:55.760]  枯乾了一隻手有人問耶穌說
[00:25:55.760 --> 00:25:59.600]  安息日治病可以不可以
[00:25:59.600 --> 00:26:02.160]  意思是要控告他
[00:26:02.160 --> 00:26:03.440]  耶穌說
[00:26:03.440 --> 00:26:06.260]  你門中間誰有一隻羊
[00:26:06.260 --> 00:26:09.080]  當安息日吊在坑裡
[00:26:09.080 --> 00:26:12.660]  不把他抓住拉上來呢
[00:26:12.660 --> 00:26:14.200]  人比羊
[00:26:14.200 --> 00:26:16.240]  何等貴重呢
[00:26:16.240 --> 00:26:19.820]  所以在安息日做善事
[00:26:19.820 --> 00:26:21.620]  是可以的
[00:26:22.900 --> 00:26:26.480]  耶穌喺呢段聖經嘅裏面
[00:26:26.480 --> 00:26:28.780]  好巧妙地
[00:26:28.780 --> 00:26:34.160]  去到應對呢班人對佢嘅挑戰
[00:26:34.160 --> 00:26:35.700]  喺呢度一開始
[00:26:35.700 --> 00:26:39.800]  十二章嘅第十節講到喺嗰度
[00:26:39.800 --> 00:26:42.880]  即係喺呢個會堂嘅裏面
[00:26:42.880 --> 00:26:45.440]  就有一個人
[00:26:45.440 --> 00:26:46.720]  呢個人
[00:26:46.720 --> 00:26:48.500]  有咁嘅情況喎
[00:26:48.500 --> 00:26:51.560]  一隻枯乾了隻手
[00:26:52.640 --> 00:26:54.940]  其實呢當
[00:26:54.940 --> 00:27:01.860]  一個教堂或者一個會堂有一個咁不幸嘅人喺當中嘅時候
[00:27:01.860 --> 00:27:04.680]  會堂嘅人
[00:27:04.680 --> 00:27:08.760]  應該點處理好呢應該咩態度
[00:27:08.760 --> 00:27:10.040]  處理佢好呢
[00:27:10.040 --> 00:27:13.640]  我有時呢就諗返如果
[00:27:13.640 --> 00:27:17.480]  喺我自己嘅教會有啲個弟兄姊妹
[00:27:17.480 --> 00:27:21.560]  喺我哋嘅當中或者嚟參加聚會嘅人
[00:27:21.820 --> 00:27:23.360]  如果佢有病
[00:27:23.360 --> 00:27:27.960]  我嘅心情我對佢嘅處理係點樣樣呢
[00:27:27.960 --> 00:27:30.780]  我哋教會嘅弟兄姊妹又點樣
[00:27:30.780 --> 00:27:32.320]  對待佢
[00:27:32.320 --> 00:27:33.600]  接待佢呢
[00:27:33.600 --> 00:27:35.640]  其實就好反映到
[00:27:35.640 --> 00:27:38.720]  呢間教會嘅屬靈狀況係點樣樣
[00:27:38.720 --> 00:27:41.020]  呢度所講到
[00:27:41.020 --> 00:27:42.300]  其實呢個人
[00:27:42.300 --> 00:27:43.840]  喺呢個嘅
[00:27:43.840 --> 00:27:46.660]  門口或者喺呢一個嘅
[00:27:46.660 --> 00:27:48.700]  會堂嘅裏面呢
[00:27:48.700 --> 00:27:49.720]  似乎
[00:27:49.720 --> 00:27:50.500]  都
[00:27:50.760 --> 00:27:52.560]  係有一段日子啦
[00:27:52.560 --> 00:27:55.100]  呢個人佢隻手
[00:27:55.100 --> 00:27:57.660]  佢係敷肝嘅敷肝呢其實
[00:27:57.660 --> 00:28:01.760]  簡單啲你咁講啦就係殘廢嘅意思啦
[00:28:01.760 --> 00:28:05.340]  點樣殘廢呢個唔係一個
[00:28:05.340 --> 00:28:06.880]  討論嘅焦點不過
[00:28:06.880 --> 00:28:08.420]  一個人有兩隻手
[00:28:08.420 --> 00:28:10.220]  佢一隻手就殘廢嘅
[00:28:10.220 --> 00:28:11.240]  一隻手
[00:28:11.240 --> 00:28:12.260]  就係
[00:28:12.260 --> 00:28:14.060]  仲係健在嘅
[00:28:14.060 --> 00:28:15.600]  我之後會睇㗎喇
[00:28:15.600 --> 00:28:17.640]  跟住
[00:28:17.640 --> 00:28:18.660]  點樣樣呀
[00:28:20.960 --> 00:28:22.760]  周圍嘅群眾似乎
[00:28:22.760 --> 00:28:28.400]  冇乜點樣對待佢冇乜折記載佢係有啲咩嘅接待嘅工作呢個亦都係
[00:28:28.400 --> 00:28:31.220]  馬太喺呢度唔想再落太多嘅筆墨
[00:28:31.220 --> 00:28:32.740]  但係
[00:28:32.740 --> 00:28:34.540]  佢喺呢個時候
[00:28:34.540 --> 00:28:36.080]  我哋會睇見到
[00:28:36.080 --> 00:28:37.860]  有人問
[00:28:37.860 --> 00:28:39.920]  精彩喇喺呢度
[00:28:39.920 --> 00:28:42.480]  喺呢個時候就喺呢個
[00:28:42.480 --> 00:28:44.260]  會堂嘅裏面
[00:28:44.260 --> 00:28:46.060]  就有一啲人
[00:28:46.060 --> 00:28:47.340]  或者有個人啦
[00:28:47.340 --> 00:28:49.900]  如果按照
[00:28:50.420 --> 00:28:54.520]  原文聖經講唔係一個人咁簡單有一堆人
[00:28:54.520 --> 00:28:56.040]  喺裏面嘅人
[00:28:56.040 --> 00:28:57.580]  屬於呢個會堂嘅人
[00:28:57.580 --> 00:28:59.120]  呢個教會嘅人
[00:28:59.120 --> 00:29:01.440]  用咁講今日嘅講法啦
[00:29:01.440 --> 00:29:03.480]  就走嚟問耶穌喇
[00:29:03.480 --> 00:29:05.520]  問耶穌啲乜嘢嘢呀
[00:29:05.520 --> 00:29:08.340]  中文聖經翻譯呢
[00:29:08.340 --> 00:29:14.740]  永遠就唔知點解就將個主詞同副句就將佢調轉嘅
[00:29:14.740 --> 00:29:19.860]  中文和本聖經就係安息日治病可以不可以
[00:29:20.120 --> 00:29:24.220]  但係如果按照原文聖經嘅翻譯嘅時候呢
[00:29:24.220 --> 00:29:27.040]  其實呢句說話一開始就係
[00:29:27.040 --> 00:29:28.820]  合唔合法呢
[00:29:28.820 --> 00:29:32.660]  可唔可以呢其實都翻譯得好含糊呀
[00:29:32.660 --> 00:29:34.700]  正式嚟計呢個翻譯應該話
[00:29:34.700 --> 00:29:35.980]  合唔合法呢
[00:29:35.980 --> 00:29:41.100]  乜嘢合唔合法呀原來佢哋好強調有啲嘢合唔合法喎
[00:29:41.100 --> 00:29:45.460]  就係話喺安息日嘅裏面去治病
[00:29:45.460 --> 00:29:48.280]  呢班人一開始
[00:29:48.280 --> 00:29:49.820]  關心嘅
[00:29:50.320 --> 00:29:51.340]  唔係呢個人
[00:29:51.340 --> 00:29:52.620]  得唔得到醫好
[00:29:52.620 --> 00:29:55.960]  而係問耶穌
[00:29:55.960 --> 00:29:59.040]  如果喺安息日裏面
[00:29:59.040 --> 00:30:00.580]  要進行醫病嘅
[00:30:00.580 --> 00:30:02.360]  合唔合法呢
[00:30:02.360 --> 00:30:05.940]  如果我知道耶穌係嚟臨
[00:30:05.940 --> 00:30:12.340]  以馬來尼還朕信會而我哋教會有啲大英姊妹真係患病而我根本亦都冇辦法醫治佢
[00:30:12.340 --> 00:30:15.420]  我搵唔到方法幫到佢嘅
[00:30:15.940 --> 00:30:22.080]  我一定會介紹耶穌畀佢 耶穌話呢度有一個人呀佢有咩病呀
[00:30:22.080 --> 00:30:25.660]  手已經敷咗嘅人呀你快啲嚟啦
[00:30:25.660 --> 00:30:27.460]  醫好佢啦
[00:30:27.460 --> 00:30:31.540]  我會咁樣問㗎喎但係佢哋唔係喎
[00:30:31.540 --> 00:30:33.340]  佢問
[00:30:33.340 --> 00:30:34.880]  合唔合法
[00:30:34.880 --> 00:30:39.740]  一問到合唔合法呢個問題嘅時候呢
[00:30:39.740 --> 00:30:43.580]  其實就係講到主權嘅問題啦
[00:30:44.100 --> 00:30:46.140]  主權嘅問題
[00:30:46.140 --> 00:30:48.700]  啱啱我哋先至喺
[00:30:48.700 --> 00:30:50.760]  第十二章第
[00:30:50.760 --> 00:30:51.780]  八節
[00:30:51.780 --> 00:30:54.080]  先至談及到一個嘅題目
[00:30:54.080 --> 00:30:55.100]  耶穌
[00:30:55.100 --> 00:30:58.180]  介紹佢自己畀我哋知道佢話人子係
[00:30:58.180 --> 00:31:01.000]  安息日的主
[00:31:01.000 --> 00:31:03.040]  耶穌講
[00:31:03.040 --> 00:31:05.860]  安息日我話事呀
[00:31:05.860 --> 00:31:08.940]  所以呢班人
[00:31:08.940 --> 00:31:12.260]  嚟到去挑戰耶穌嘅亦都係
[00:31:12.260 --> 00:31:14.060]  邊個話事呀
[00:31:14.560 --> 00:31:16.360]  有話事人嘅
[00:31:16.360 --> 00:31:17.900]  嗰個係話事人嘅
[00:31:17.900 --> 00:31:20.700]  佢可以斷定咩叫合法咩叫做唔合法囉
[00:31:20.700 --> 00:31:22.240]  明唔明呀大卿姊妹
[00:31:22.240 --> 00:31:24.040]  所以耶穌喺呢度嘅
[00:31:24.040 --> 00:31:30.440]  面對嘅挑戰就係呢班嘅群眾係直接衝著耶穌基督
[00:31:30.440 --> 00:31:32.220]  佢嘅權兵
[00:31:32.220 --> 00:31:33.500]  嚟到去到
[00:31:33.500 --> 00:31:34.780]  作為挑戰
[00:31:34.780 --> 00:31:40.420]  耶穌喺第十二章第八節講咗佢係安息日話事嗰個主
[00:31:40.420 --> 00:31:41.960]  佢哋都唔服㗎
[00:31:41.960 --> 00:31:43.240]  講畀佢聽
[00:31:43.740 --> 00:31:44.500]  都唔服㗎
[00:31:44.500 --> 00:31:49.380]  要耶穌合法化啦
[00:31:49.380 --> 00:31:52.700]  而除此之外呢
[00:31:52.700 --> 00:31:56.800]  仲要從時挑戰埋耶穌
[00:31:56.800 --> 00:31:59.620]  有冇治病嘅能力
[00:31:59.620 --> 00:32:01.920]  所以
[00:32:01.920 --> 00:32:03.460]  其實呢個嘅
[00:32:03.460 --> 00:32:04.980]  法文基本上
[00:32:04.980 --> 00:32:07.040]  係由兩個部分組成
[00:32:07.040 --> 00:32:09.860]  邊個有權去作出
[00:32:09.860 --> 00:32:12.920]  係安息日去做醫病呢個權兵
[00:32:13.940 --> 00:32:14.460]  耶穌理呀
[00:32:14.460 --> 00:32:16.260]  呢個就係佢哋嘅說話
[00:32:16.260 --> 00:32:17.280]  第二部分
[00:32:17.280 --> 00:32:18.820]  就係講到
[00:32:18.820 --> 00:32:21.880]  邊個先至有能力去醫好呢個咁嘅
[00:32:21.880 --> 00:32:24.180]  畢嘅人呢畢手嘅人呢
[00:32:24.180 --> 00:32:25.460]  耶穌理呀
[00:32:25.460 --> 00:32:30.840]  直接衝著耶穌嚟到去到作出
[00:32:30.840 --> 00:32:31.860]  挑戰
[00:32:31.860 --> 00:32:38.260]  所以連馬太福音嘅作者馬太都將佢哋嘅心裏面所諗嘅嘢
[00:32:38.260 --> 00:32:39.540]  講埋畀佢知
[00:32:39.540 --> 00:32:41.840]  睇下第十節最後尾話
[00:32:42.100 --> 00:32:45.420]  意思是要控告佢
[00:32:45.420 --> 00:32:48.760]  佢哋無非其實由頭到尾都想
[00:32:48.760 --> 00:32:52.600]  指控耶穌搵理由去指控耶穌
[00:32:52.600 --> 00:32:55.660]  而家最好就要搵啲例證
[00:32:55.660 --> 00:32:57.200]  證據
[00:32:57.200 --> 00:32:59.240]  呢啲叫製造證據呀
[00:32:59.240 --> 00:33:00.780]  希望
[00:33:00.780 --> 00:33:02.580]  砌你生豬肉
[00:33:02.580 --> 00:33:03.360]  明唔明呀
[00:33:03.360 --> 00:33:07.700]  熟啦係咪呀砌生豬肉呢啲講法即係冇
[00:33:07.700 --> 00:33:12.060]  冇罪嘅都整個氹嚟去等你踩落去然後借此
[00:33:12.320 --> 00:33:13.340]  而對挑戰
[00:33:13.340 --> 00:33:16.140]  耶穌點回應咁嘅狀況呢
[00:33:16.140 --> 00:33:17.940]  你睇下第十一十二節
[00:33:17.940 --> 00:33:19.220]  耶穌說
[00:33:19.220 --> 00:33:22.040]  耶穌講咗一個情況
[00:33:22.040 --> 00:33:24.340]  畀佢哋知道
[00:33:24.340 --> 00:33:27.920]  你哋話如果
[00:33:27.920 --> 00:33:30.480]  喺你哋中間其中有個人
[00:33:30.480 --> 00:33:32.280]  有隻羊
[00:33:32.280 --> 00:33:34.080]  而喺呢個
[00:33:34.080 --> 00:33:36.120]  安息日嘅時間
[00:33:36.120 --> 00:33:40.720]  呢隻羊跌咗落去個坑嘅裏面喎
[00:33:42.260 --> 00:33:45.340]  有邊個唔會捉住呢隻羊
[00:33:45.340 --> 00:33:46.360]  然後
[00:33:46.360 --> 00:33:49.680]  拉返佢從呢個坑拉返上嚟呢
[00:33:49.680 --> 00:33:55.060]  耶穌用咗呢個例子呢
[00:33:55.060 --> 00:33:56.860]  好有意思
[00:33:56.860 --> 00:34:02.220]  首先呢馬太福音呢其實呢就好鍾意用呢啲
[00:34:02.220 --> 00:34:04.780]  農作
[00:34:04.780 --> 00:34:06.580]  農耕呀或者
[00:34:06.580 --> 00:34:09.140]  動物呀呢啲嘅
[00:34:09.140 --> 00:34:11.180]  事情作為題目
[00:34:12.260 --> 00:34:13.280]  嚟到去
[00:34:13.280 --> 00:34:15.080]  介紹一啲真理
[00:34:15.080 --> 00:34:17.620]  耶穌喺先前呢
[00:34:17.620 --> 00:34:21.700]  喺第六章第二十六節嗰度就講嗰啲飛鳥啦記唔記得
[00:34:21.700 --> 00:34:23.260]  啲飛鳥呀
[00:34:23.260 --> 00:34:24.820]  佢哋
[00:34:24.820 --> 00:34:27.860]  也不種也不收記唔記得嗰度呀
[00:34:27.860 --> 00:34:30.700]  但係上帝都養活佢喎
[00:34:30.700 --> 00:34:36.340]  去到第十章第三十一節又講到麻雀又係咁嘅情況喎
[00:34:36.340 --> 00:34:40.200]  又係唔使點樣做喎喎又可以養活嘅
[00:34:41.220 --> 00:34:43.020]  嚟到呢度第三次
[00:34:43.020 --> 00:34:46.340]  講到呢隻羊嘅比喻
[00:34:46.340 --> 00:34:52.480]  其實呢個嘅問題耶穌問佢哋嘅時候得一個回答嘅答案係可以
[00:34:52.480 --> 00:34:54.520]  畀佢哋回答㗎啫
[00:34:54.520 --> 00:34:58.620]  當然將佢拉返上嚟啦
[00:34:58.620 --> 00:35:06.560]  不過有冇留意馬太福音嘅作者冇記載佢哋回答嘅內容喎
[00:35:06.560 --> 00:35:10.160]  馬太福音嘅作者
[00:35:11.180 --> 00:35:12.460]  喺呢個時候
[00:35:12.460 --> 00:35:15.020]  講到耶穌繼續
[00:35:15.020 --> 00:35:16.300]  去
[00:35:16.300 --> 00:35:19.880]  年宵大打咁樣問佢啲問題
[00:35:19.880 --> 00:35:25.260]  都唔使等佢哋答呀因為佢哋個答案佢哋都知道都唔會講出口㗎喇
[00:35:25.260 --> 00:35:26.780]  耶穌話
[00:35:26.780 --> 00:35:28.840]  人比羊
[00:35:28.840 --> 00:35:31.140]  何等貴重呢
[00:35:31.140 --> 00:35:34.220]  耶穌喺呢個時候
[00:35:34.220 --> 00:35:38.320]  將羊同人作咗一個比較
[00:35:39.600 --> 00:35:41.660]  我哋呢個叫以小
[00:35:41.660 --> 00:35:44.720]  代大嘅一種嘅陳述
[00:35:44.720 --> 00:35:50.860]  呢種嘅陳述就意思即係話連小事你都會做啦
[00:35:50.860 --> 00:35:53.680]  細嘅情況你都做啦
[00:35:53.680 --> 00:35:57.260]  更大嘅更嚴重嘅你梗係會做啦
[00:35:57.260 --> 00:35:58.800]  一隻羊
[00:35:58.800 --> 00:36:00.600]  係你哋嘅產業
[00:36:00.600 --> 00:36:03.420]  你哋都會拉返佢上嚟呀
[00:36:03.420 --> 00:36:06.480]  人同羊邊樣比較重要呀
[00:36:08.020 --> 00:36:11.080]  呢個耶穌呢個問回應呢
[00:36:11.080 --> 00:36:15.180]  其實係對於呢班人嘅一個好大嘅挑戰嚟
[00:36:15.180 --> 00:36:16.720]  其實你試呢個
[00:36:16.720 --> 00:36:19.020]  手已枯乾了嘅人
[00:36:19.020 --> 00:36:21.840]  其實個價值有幾高呢
[00:36:21.840 --> 00:36:26.200]  喺呢段聖經已經好明顯話畀佢知道
[00:36:26.200 --> 00:36:27.220]  耶穌
[00:36:27.220 --> 00:36:33.100]  話畀呢班嘅法尼賽人之其實你哋根本上輕視緊呢個人呀
[00:36:33.100 --> 00:36:35.660]  你利用佢嚟攻擊我呀
[00:36:37.200 --> 00:36:40.020]  你唔關心嘅係佢有冇得到
[00:36:40.020 --> 00:36:44.620]  依次相反你係關心到你能唔能夠利用佢嚟攻擊我
[00:36:44.620 --> 00:36:47.180]  其實耶穌喺呢個時候
[00:36:47.180 --> 00:36:50.000]  轉接地去已經將呢個嘅訊息
[00:36:50.000 --> 00:36:52.040]  話咗畀呢班嘅人知道
[00:36:52.040 --> 00:36:53.600]  呢班人
[00:36:53.600 --> 00:36:57.680]  既知道自己嘅期望亦都既知道
[00:36:57.680 --> 00:37:04.080]  人係畀羊貴重因為佢哋唔會答羊梗係貴重個人啦佢唔會答出呢啲咁嘅答案㗎嘛
[00:37:04.080 --> 00:37:06.120]  但佢又唔想
[00:37:06.380 --> 00:37:08.180]  酸豬口喎
[00:37:08.180 --> 00:37:10.480]  於是乎點樣樣呀
[00:37:10.480 --> 00:37:13.560]  耶穌就喺呢個時候
[00:37:13.560 --> 00:37:15.860]  趁住呢個機會
[00:37:15.860 --> 00:37:17.140]  就將
[00:37:17.140 --> 00:37:19.960]  佢嘅權柄顯示出嚟畀你大家睇啦
[00:37:19.960 --> 00:37:21.740]  最後嗰句
[00:37:21.740 --> 00:37:23.280]  所以
