
[00:00:00.000 --> 00:00:10.880]  所以那個土人和這個年輕人就開槍殺死了一隻雄獅,打傷了一隻雄獅,有一隻母獅跑走了
[00:21:50.560 --> 00:21:53.440]  結果保留下來就保留下來
[00:21:53.440 --> 00:22:02.720]  還給法老的女兒收養成為他的兒子
[00:22:02.720 --> 00:22:07.280]  你知道被法老的女兒收養成為兒子
[00:22:07.280 --> 00:22:11.600]  就意味著他本來從一個努力的孩子
[00:22:11.600 --> 00:22:14.560]  要成為一個王子
[00:22:14.560 --> 00:22:21.280]  據一些外面的歷史敘述說
[00:22:21.280 --> 00:22:28.000]  有可能摩西就是當時下一屆的法老
[00:22:28.000 --> 00:22:30.160]  但是你發現
[00:22:30.160 --> 00:22:33.280]  摩西這個人有一天一出門
[00:22:33.280 --> 00:22:38.240]  看見外面有幾個以色列民被埃及人欺負了
[00:22:38.240 --> 00:22:44.640]  摩西可能在皇宮裡面也受盡了各種各樣的板斑武藝
[00:22:44.640 --> 00:22:47.840]  拳腳也不錯 會少林功夫
[00:22:47.840 --> 00:22:51.760]  結果你知道他一出去的時候
[00:22:51.760 --> 00:22:55.200]  三拳兩腳就給埃及人收死了
[00:22:55.200 --> 00:23:00.000]  並且不是教訓他一頓一下子就把他打死了
[00:23:00.000 --> 00:23:01.760]  你知道那個事情發生
[00:23:01.760 --> 00:23:04.800]  後來慢慢的發酵就越來越大
[00:23:04.800 --> 00:23:09.680]  並且傳到了法老的耳朵中
[00:23:09.680 --> 00:23:12.880]  摩西就開始逃跑了
[00:23:12.880 --> 00:23:15.840]  但是你知道這個人
[00:23:15.840 --> 00:23:19.440]  結果他為了這些以色列民族
[00:23:19.440 --> 00:23:24.240]  當這些以色列民族拜偶像神的憤怒要領到他
[00:23:24.240 --> 00:23:27.040]  上帝要毀滅這些人的時候
[00:23:27.040 --> 00:23:30.080]  摩西做了一個禱告
[00:23:30.080 --> 00:23:33.840]  他在楚埃及記的32章32節
[00:23:33.840 --> 00:23:35.600]  他這句話這麼講的
[00:23:35.600 --> 00:23:37.360]  他說什麼
[00:23:37.360 --> 00:23:41.040]  倘若你肯赦免他們的罪
[00:23:41.040 --> 00:23:50.560]  他說不然求你從你所寫的冊上吐沒我的名
[00:23:50.560 --> 00:23:53.280]  摩西為他的子民們帶刀
[00:23:53.280 --> 00:23:55.760]  為以色列民帶刀說
[00:23:55.760 --> 00:23:58.640]  帶刀懇切到什麼程度呢
[00:23:58.640 --> 00:24:02.640]  他說你要赦免他們的罪
[00:24:02.640 --> 00:24:08.720]  他說哪怕你就讓我在你的冊子上面吐沒我的名
[00:24:08.720 --> 00:24:11.600]  就是讓我跟你沒有關係
[00:24:11.600 --> 00:24:15.600]  我也願意
[00:24:15.600 --> 00:24:17.520]  各位說明瞭什麼
[00:24:17.520 --> 00:24:21.680]  說明摩西可以為了他的百姓們的帶刀
[00:24:21.680 --> 00:24:23.520]  願意卸上什麼
[00:24:23.520 --> 00:24:28.480]  自己生命的代價
[00:24:28.480 --> 00:24:30.240]  舊約有一個
[00:24:30.240 --> 00:24:33.120]  新約也有一個
[00:24:33.120 --> 00:24:36.960]  你看到新約裡面有一個人叫保羅
[00:24:36.960 --> 00:24:40.720]  保羅為以色列帶酒的時候他怎麼帶酒呢
[00:24:40.720 --> 00:24:46.720]  在羅馬書的九章第一節第三節
[00:24:46.720 --> 00:24:48.720]  保羅怎麼說
[00:24:48.720 --> 00:24:51.520]  由我良心被聖靈感動
[00:24:51.520 --> 00:24:53.520]  給我做見證
[00:24:53.520 --> 00:24:54.720]  為我弟兄
[00:24:54.720 --> 00:24:56.480]  為我骨肉之親
[00:24:56.480 --> 00:25:00.160]  就是自己被咒詛與基督分離
[00:25:00.160 --> 00:25:01.680]  我也願意
[00:25:01.680 --> 00:25:05.280]  你看保羅所講的跟摩西所講的
[00:25:05.280 --> 00:25:08.080]  幾乎如出一轍
[00:25:08.080 --> 00:25:11.680]  保羅說如果讓我的這些骨肉之親
[00:25:11.680 --> 00:25:14.800]  讓我的那些同胞他們能悔改
[00:25:14.800 --> 00:25:18.240]  這樣的話縱然我被咒詛
[00:25:18.240 --> 00:25:20.400]  我與基督分離
[00:25:20.400 --> 00:25:23.360]  我也願意
[00:25:23.360 --> 00:25:28.960]  各位這是一個實際的帶刀的行動
[00:25:28.960 --> 00:25:33.520]  我不知道我們在座的各位
[00:25:33.520 --> 00:25:36.640]  我們有時候為別人帶酒的時候
[00:25:36.640 --> 00:25:40.720]  我們有沒有那種懇切的態度
[00:25:40.720 --> 00:25:42.480]  經常發現我說
[00:25:42.480 --> 00:25:44.400]  特別我們經常開玩笑
[00:25:44.400 --> 00:25:52.000]  做傳道人經常在這個被別人帶刀的事情上面犯罪
[00:25:52.000 --> 00:25:55.360]  為什麼犯罪呢
[00:25:55.360 --> 00:25:58.080]  現在在美國這邊還好一些
[00:25:58.080 --> 00:26:00.080]  大部分都是幾個牧師
[00:26:00.080 --> 00:26:02.960]  可能一個牧師去牧羊一個教會
[00:26:02.960 --> 00:26:04.640]  在國內我們沒有的
[00:26:04.640 --> 00:26:06.240]  我們一開始
[00:26:06.240 --> 00:26:09.920]  因為我們那個牧區有五百節教會
[00:26:09.920 --> 00:26:12.000]  傳道人跟摩都不夠
[00:26:12.000 --> 00:26:15.360]  並且從我們那邊教會來講
[00:26:15.360 --> 00:26:19.680]  我開玩笑說是全世界聽到最多的信徒
[00:26:19.680 --> 00:26:20.240]  為什麼你知道
[00:26:20.240 --> 00:26:22.160]  你們一個禮拜就聽一篇道
[00:26:22.160 --> 00:26:24.320]  就是崇拜的時候
[00:26:24.320 --> 00:26:27.440]  我們是一個禮拜聽四篇道
[00:26:27.440 --> 00:26:29.840]  因為我們禮拜天是上午到下午
[00:26:29.840 --> 00:26:31.520]  會中不變
[00:26:31.520 --> 00:26:36.400]  但是講員要變
[00:26:36.400 --> 00:26:38.160]  這就意味著什麼呢
[00:26:38.160 --> 00:26:41.120]  我們那邊沒有座堂牧師的
[00:26:41.120 --> 00:26:43.280]  一個三千人的教會一樣
[00:26:43.280 --> 00:26:44.400]  三四人的教會一樣
[00:26:44.400 --> 00:26:46.560]  沒有牧師牧會的
[00:26:46.560 --> 00:26:47.520]  所以你那個
[00:26:47.520 --> 00:26:49.280]  如果一個在那裡講道
[00:26:49.280 --> 00:26:51.520]  有一定名望的一個弟兄過去講道
[00:26:51.520 --> 00:26:52.880]  傳道人過去講道呢
[00:26:52.880 --> 00:26:54.160]  很多人過來說
[00:26:54.160 --> 00:26:55.680]  弟兄啊你為我帶刀
[00:26:55.680 --> 00:26:57.280]  你說好好好我為你帶刀
[00:26:57.280 --> 00:26:58.160]  那個人說弟兄啊
[00:26:58.160 --> 00:26:59.200]  如果這件事情帶刀
[00:26:59.200 --> 00:27:00.800]  好好好我為你帶刀
[00:27:00.800 --> 00:27:01.920]  其實說真的
[00:27:01.920 --> 00:27:03.280]  很多別人叫你帶刀
[00:27:03.280 --> 00:27:05.920]  你走了你都忘記了
[00:27:05.920 --> 00:27:06.880]  但是你嘴巴都硬
[00:27:06.880 --> 00:27:09.760]  他說好好好我為你帶刀
[00:27:09.760 --> 00:27:11.840]  但是你知道你從來不會說
[00:27:11.840 --> 00:27:14.160]  我不知道等一下是我忘記了
[00:27:14.160 --> 00:27:17.280]  你一定不會這麼講的
[00:27:17.280 --> 00:27:18.560]  所以在這個事情上面
[00:27:18.560 --> 00:27:21.360]  我們一直在思考說
[00:27:21.360 --> 00:27:22.880]  那是不是在這個事情上面
[00:27:22.880 --> 00:27:24.480]  我們輕易答應說
[00:27:24.480 --> 00:27:26.320]  我為你帶刀
[00:27:26.320 --> 00:27:30.160]  你就能說這句話就是為他帶刀了
[00:27:30.160 --> 00:27:33.600]  如果這樣的一種帶刀的態度
[00:27:33.600 --> 00:27:39.760]  你發現你有沒有一種懇切的態度
[00:27:39.760 --> 00:27:42.400]  各位包括你知道
[00:27:42.400 --> 00:27:44.560]  聖經裡面
[00:27:44.560 --> 00:27:46.320]  聖爺講了這一個禱告的
[00:27:46.320 --> 00:27:49.760]  一個懇切的態度的一個個案
[00:27:49.760 --> 00:27:52.080]  他不是講到有一個人
[00:27:52.080 --> 00:27:54.480]  家裡來了一個朋友
[00:27:54.480 --> 00:27:56.240]  從圓路而來
[00:27:56.240 --> 00:27:59.040]  但是那個人家裡面沒有什麼東西吃的
[00:27:59.040 --> 00:28:01.760]  所以他就跑到他靈社的家裡面
[00:28:01.760 --> 00:28:04.240]  跟他們借餅
[00:28:04.240 --> 00:28:05.280]  首先因為借的時候
[00:28:05.280 --> 00:28:06.560]  他那個靈社說
[00:28:06.560 --> 00:28:08.880]  這麼晚了你還叫我過來
[00:28:08.880 --> 00:28:10.400]  天氣又這麼冷
[00:28:10.400 --> 00:28:12.000]  你為什麼叫我出來
[00:28:12.000 --> 00:28:13.920]  明天吧
[00:28:13.920 --> 00:28:15.280]  那個人再去求說
[00:28:15.280 --> 00:28:16.160]  不要了
[00:28:16.160 --> 00:28:18.000]  我的朋友從遠方來的
[00:28:18.000 --> 00:28:18.960]  你真的要借給我
[00:28:18.960 --> 00:28:20.400]  不然他今天很餓的
[00:28:20.400 --> 00:28:22.480]  他不行的
[00:28:22.480 --> 00:28:24.080]  那個靈社說
[00:28:24.080 --> 00:28:25.520]  你這個人怎麼這樣
[00:28:25.520 --> 00:28:28.800]  我都跟我的兒女們一起上床睡覺了
[00:28:28.800 --> 00:28:30.640]  你為什麼要這樣的打攪我
[00:28:30.640 --> 00:28:32.880]  明天你就讓他餓一回
[00:28:32.880 --> 00:28:34.320]  他那個人說不行的
[00:28:34.320 --> 00:28:36.320]  我們不能有這樣的待客之道的
[00:28:36.320 --> 00:28:37.840]  在那裡就懇求很多
[00:28:37.840 --> 00:28:40.880]  結果那個人起來把餅借給他了
[00:28:40.880 --> 00:28:43.600]  所以耶穌也告訴我們說
[00:28:43.600 --> 00:28:47.760]  祂說你禱告的態度不是走馬觀花
[00:28:47.760 --> 00:28:49.600]  祂說你禱告的態度
[00:28:49.600 --> 00:28:52.960]  要非常懇切的心去禱告
[00:28:52.960 --> 00:28:58.080]  你的禱告必定會得到
[00:28:58.080 --> 00:29:01.280]  有人會覺得說
[00:29:01.280 --> 00:29:03.040]  弟兄啊
[00:29:03.040 --> 00:29:05.840]  那到底有時候我們覺得說
[00:29:05.840 --> 00:29:07.360]  這個事情根本不可能的
[00:29:07.360 --> 00:29:10.240]  我們一定要懇切的態度去禱告
[00:29:10.240 --> 00:29:13.840]  你說會成為可能嗎
[00:29:13.840 --> 00:29:16.880]  我跟大家講一個禱告的例子
[00:29:16.880 --> 00:29:19.680]  我在江西有一次碰見一個姊妹
[00:29:19.680 --> 00:29:22.240]  我覺得那個姊妹讓我很感動
[00:29:22.240 --> 00:29:28.720]  你知道那個姊妹23歲嫁了一個老公
[00:29:28.720 --> 00:29:31.280]  24歲生了一個兒子
[00:29:31.280 --> 00:29:34.240]  25歲生了一個女兒
[00:29:34.240 --> 00:29:36.960]  兩個孩子生完之後
[00:29:36.960 --> 00:29:39.200]  她的丈夫就癱瘓掉了
[00:29:39.200 --> 00:29:41.120]  就半生不睡
[00:29:41.120 --> 00:29:44.480]  就是整個人就不能動了
[00:29:44.480 --> 00:29:48.400]  當我去見到那個姊妹的時候
[00:29:48.400 --> 00:29:51.920]  那個姊妹已經40多歲了
[00:29:51.920 --> 00:29:56.160]  那個姊妹不離不棄的跟她的丈夫在一起
[00:29:56.160 --> 00:30:05.680]  並且每天的為她的丈夫在那裡懇切的禱告
[00:30:05.680 --> 00:30:07.360]  當我見到她的時候
[00:30:07.360 --> 00:30:10.800]  她並沒有跟我講她丈夫的事情
[00:30:10.800 --> 00:30:12.720]  她找過來說
[00:30:12.720 --> 00:30:14.800]  弟兄你為我們禱告
[00:30:14.800 --> 00:30:16.480]  我說禱告什麼呢
[00:30:16.480 --> 00:30:20.080]  她說我那裡要蓋一個教堂
[00:30:20.080 --> 00:30:23.600]  原來蓋一個教堂要一萬多塊錢
[00:30:23.600 --> 00:30:25.280]  她說我們怎麼湊
[00:30:25.280 --> 00:30:27.200]  我們怎麼奉獻
[00:30:27.200 --> 00:30:31.120]  我們到現在才兩千多
[00:30:31.120 --> 00:30:33.520]  但是我們聚會的地方又沒有
[00:30:33.520 --> 00:30:36.400]  她說我們一定要怎麼樣
[00:30:36.400 --> 00:30:39.200]  她說為這個事情在神面前禱告
[00:30:39.200 --> 00:30:40.560]  求神開路
[00:30:40.560 --> 00:30:43.440]  讓這個教堂能蓋起來
[00:30:43.440 --> 00:30:45.040]  那我們就一起禱告
[00:30:45.040 --> 00:30:46.000]  我們禱告完之後
[00:30:46.000 --> 00:30:48.080]  我們就大家在那裡聊
[00:30:48.080 --> 00:30:51.920]  她就說為這個教堂禱告了很多
[00:30:51.920 --> 00:30:54.240]  並且她自己也付出很多
[00:30:54.240 --> 00:30:58.080]  她說她一年一家人那個時候的收入
[00:30:58.080 --> 00:30:59.920]  大概就一千塊錢
[00:30:59.920 --> 00:31:03.120]  她說她自己每一年
[00:31:03.120 --> 00:31:07.040]  從她的收入裡面拿出50%
[00:31:07.040 --> 00:31:09.280]  為了這個教堂的奉獻
[00:31:09.280 --> 00:31:14.000]  並且每天早上凌晨三點起來
[00:31:14.000 --> 00:31:19.120]  為這個教堂的事情禱告
[00:31:19.120 --> 00:31:22.960]  講這個的時候我們的心裡面
[00:31:22.960 --> 00:31:24.240]  已經很感動
[00:31:24.240 --> 00:31:24.720]  為什麼呢
[00:31:24.720 --> 00:31:26.960]  一個人可以為這個教堂
[00:31:26.960 --> 00:31:30.640]  蓋一個教堂一萬多塊錢
[00:31:30.640 --> 00:31:31.760]  與這樣的付出
[00:31:31.760 --> 00:31:33.920]  與這樣的擺上
[00:31:33.920 --> 00:31:36.800]  後來我們就告訴那個姐妹說
[00:31:36.800 --> 00:31:38.560]  我說沒有關係
[00:31:38.560 --> 00:31:41.120]  教堂那個事情
[00:31:41.120 --> 00:31:44.560]  我說一萬多塊錢不是大問題
[00:31:44.560 --> 00:31:48.800]  我說我們想辦法為你拉一些贊助
[00:31:48.800 --> 00:31:49.920]  支持你一萬塊錢
[00:31:49.920 --> 00:31:50.560]  因為為什麼
[00:31:50.560 --> 00:31:52.400]  那個時候對溫州來講
[00:31:52.400 --> 00:31:55.520]  一萬塊錢根本不算什麼
[00:31:55.520 --> 00:31:59.920]  因為萬元付已經過去很久了
[00:31:59.920 --> 00:32:02.480]  但是後來有些姐妹跟我們怎麼講呢
[00:32:02.480 --> 00:32:03.280]  她走了之後
[00:32:03.280 --> 00:32:04.720]  另外一個姐妹告訴我們說
[00:32:04.720 --> 00:32:06.000]  你知道嗎
[00:32:06.000 --> 00:32:09.600]  她的丈夫癱瘓了這幾十年
[00:32:09.600 --> 00:32:11.120]  他每天為她禱告
[00:32:11.120 --> 00:32:14.880]  並且他每天的那種懇切的心態就說
[00:32:14.880 --> 00:32:15.920]  神啊
[00:32:15.920 --> 00:32:20.560]  我知道他有一天一定會站起來的
[00:32:20.560 --> 00:32:24.880]  但是五年之後
[00:32:24.880 --> 00:32:29.120]  上帝真的在這個家庭裡面發生奇跡
[00:32:29.120 --> 00:32:32.560]  癱瘓幾十年的弟兄
[00:32:32.560 --> 00:32:36.240]  真的能站起來行走
[00:32:36.240 --> 00:32:39.040]  雖然不能像我們常人一樣
[00:32:39.040 --> 00:32:41.200]  但是他真的起來了
[00:32:41.200 --> 00:32:42.800]  並且不是去看病
[00:32:42.800 --> 00:32:45.200]  也不是一個非常有能力的保羅
[00:32:45.200 --> 00:32:48.880]  或者彼得去他家叫他站起來的
[00:32:48.880 --> 00:32:51.680]  就是他妻子的懇切的禱告
[00:32:51.680 --> 00:32:54.320]  他站起來了
[00:32:54.320 --> 00:32:56.160]  各位你知道
[00:32:56.160 --> 00:32:59.600]  懇切的禱告是需要付代價的
[00:32:59.600 --> 00:33:01.280]  有人說我很懇切
[00:33:01.280 --> 00:33:02.720]  我禱告一分鐘
[00:33:02.720 --> 00:33:04.240]  有人說我很懇切
[00:33:04.240 --> 00:33:06.000]  我禱告一天
[00:33:06.000 --> 00:33:07.680]  有人說我很懇切
[00:33:07.680 --> 00:33:08.800]  我就一直禱告
[00:33:08.800 --> 00:33:11.920]  我禱告三個月
[00:33:11.920 --> 00:33:14.400]  各位你知道
[00:33:14.400 --> 00:33:18.720]  那個姊妹的懇切叫什麼
[00:33:18.720 --> 00:33:21.600]  那個姊妹的懇切不是一天
[00:33:21.600 --> 00:33:23.440]  不是一年
[00:33:23.440 --> 00:33:30.000]  那個姊妹的懇切是二十幾年的時間
[00:33:30.000 --> 00:33:35.680]  雖然我不知道為什麼神要在這個非常愛主的家庭裡面
[00:33:35.680 --> 00:33:39.600]  行這樣的事情 我不知道
[00:33:39.600 --> 00:33:43.120]  但是我知道的是
[00:33:43.120 --> 00:33:46.560]  上帝對這個姊妹的考驗是
[00:33:46.560 --> 00:33:51.840]  要她付出二十幾年的時間懇切的禱告
[00:33:51.840 --> 00:33:55.040]  事就這麼成了
[00:33:55.040 --> 00:33:57.600]  很多時候的你我
[00:33:57.600 --> 00:34:01.360]  我們是不是也願意說神啊
[00:34:01.360 --> 00:34:04.720]  我們在你的面前
[00:34:04.720 --> 00:34:07.040]  不管是為自己的
[00:34:07.040 --> 00:34:10.000]  還是為別人的禱告
[00:34:10.000 --> 00:34:18.000]  我們是不是沒有這樣懇切的去付出呢
[00:34:18.000 --> 00:34:21.840]  在我們整個教會的歷史上面
[00:34:21.840 --> 00:34:27.520]  很多的人做了很多懇切的禱告
[00:34:27.520 --> 00:34:32.400]  結果就帶來很大的影響
[00:34:32.400 --> 00:34:34.880]  比如說約翰韋斯里
[00:34:34.880 --> 00:34:38.480]  為冷淡退後的英國禱告
[00:34:38.480 --> 00:34:40.880]  結果你發現約翰韋斯里
[00:34:40.880 --> 00:34:45.600]  帶來了整個英格蘭的復興
[00:34:45.600 --> 00:34:47.520]  你知道戴德森
[00:34:47.520 --> 00:34:51.280]  他為中國禱告
[00:34:51.280 --> 00:34:58.560]  你發現戴德森內地會在我們整個中國的福音合成上面
[00:34:58.560 --> 00:35:02.720]  做出了他卓越的貢獻
[00:35:02.720 --> 00:35:07.200]  並且讓我們中國的福音的火把
[00:35:07.200 --> 00:35:10.560]  燒得更旺
[00:35:10.560 --> 00:35:14.880]  很多時候我們何苦不是如此呢
[00:35:14.880 --> 00:35:17.680]  今天
[00:35:17.680 --> 00:35:19.760]  很多時候我們
[00:35:19.760 --> 00:35:21.760]  很多的教會
[00:35:21.760 --> 00:35:25.200]  在傳福音的工作上面
[00:35:25.200 --> 00:35:29.360]  很多人用的就是什麼 用策略
[00:35:29.360 --> 00:35:31.520]  我覺得用策略沒有錯
[00:35:31.520 --> 00:35:35.040]  很多時候我們說用很多的策略
[00:35:35.040 --> 00:35:36.480]  去傳福音 有沒有錯
[00:35:36.480 --> 00:35:38.880]  沒有錯
[00:35:38.880 --> 00:35:41.360]  但是你知道
[00:35:41.360 --> 00:35:44.160]  如果後面
[00:35:44.160 --> 00:35:47.840]  沒有一個禱告的團隊
[00:35:47.840 --> 00:35:52.240]  來支撐著這樣的策略的時候
[00:35:52.240 --> 00:35:53.760]  各位
[00:35:53.760 --> 00:35:58.400]  我們知道你的策略怎麼樣的好
[00:35:58.400 --> 00:36:01.440]  怎麼樣的優秀
[00:36:01.440 --> 00:36:11.040]  也不一定能達到很好的效果
[00:36:11.040 --> 00:36:13.360]  在國內
[00:36:13.360 --> 00:36:16.000]  我們也做了很多次的
[00:36:16.000 --> 00:36:22.000]  類似於步道會的這樣的福音音樂會
[00:36:22.000 --> 00:36:26.080]  以前我們做每一場音樂步道會的時候
[00:36:26.080 --> 00:36:28.160]  我們教會 整個教會
[00:36:28.160 --> 00:36:30.960]  一定要為這個福音步道會
[00:36:30.960 --> 00:36:35.120]  整個教會有一個月的禱告
[00:36:35.120 --> 00:36:38.640]  並且後面有一個禱告的團隊
[00:36:38.640 --> 00:36:42.480]  總是不停地為這個音樂步道會禱告
[00:36:42.480 --> 00:36:46.320]  在音樂步道會正式進行的時候
[00:36:46.320 --> 00:36:50.160]  後面有一個禱告的團隊在禱告室裡面
[00:36:50.160 --> 00:36:58.880]  一直從這個音樂步道會開始到結束的禱告
[00:36:58.880 --> 00:37:01.680]  從第一次開始
[00:37:01.680 --> 00:37:06.160]  我們那樣的步道會都受到了很好的果效
[00:37:06.160 --> 00:37:08.320]  少者多幾十人悔改
[00:37:08.320 --> 00:37:12.160]  多則有一兩百人的悔改
[00:37:12.160 --> 00:37:14.720]  但是就是有一次
[00:37:14.720 --> 00:37:19.120]  因為我們教會正在忙著做什麼呢
[00:37:19.120 --> 00:37:20.800]  忙著聖誕節的事情
[00:37:20.800 --> 00:37:24.480]  國內的聖誕節跟這邊的聖誕節不一樣
[00:37:24.480 --> 00:37:27.040]  國內的聖誕節是很熱鬧
[00:37:27.040 --> 00:37:28.560]  教會很熱鬧 為什麼
[00:37:28.560 --> 00:37:31.520]  教會要編很多的什麼聖劇
[00:37:31.520 --> 00:37:37.120]  唱很多的歌 也跳很多的舞蹈
[00:37:37.120 --> 00:37:40.880]  就簡直就差不多你們看到的春節聯歡晚會
[00:37:40.880 --> 00:37:42.720]  在每一年的聖誕節
[00:37:42.720 --> 00:37:46.080]  在國內的教會裡面總會重演一遍
[00:37:46.080 --> 00:37:50.720]  所以你發現12月25號那一場的晚會
[00:37:50.720 --> 00:37:53.920]  我們總是從10月份就要開始
[00:37:53.920 --> 00:37:56.080]  各位你知道那個時候大家都忙著說
[00:37:56.080 --> 00:38:00.080]  要看聖誕節的那一場晚會
[00:38:00.080 --> 00:38:01.760]  大家都忙很累
[00:38:01.760 --> 00:38:05.200]  結果我們10月份有一場音樂步道會
[00:38:05.200 --> 00:38:06.720]  大家說那就算了吧
[00:38:06.720 --> 00:38:08.800]  禱告的事情就先挪一挪
[00:38:08.800 --> 00:38:10.160]  我們大家都彩排
[00:38:10.160 --> 00:38:11.360]  我們大家都練習
[00:38:11.360 --> 00:38:12.560]  我們大家都在那裡
[00:38:12.560 --> 00:38:15.760]  參與到聖誕節這個重大的事情之中
[00:38:15.760 --> 00:38:19.600]  那我們推一推我們不用禱告了
[00:38:19.600 --> 00:38:22.000]  各位你知道那一次的
[00:38:22.000 --> 00:38:26.320]  我們音樂的福音步道會的時候
[00:38:26.320 --> 00:38:29.680]  我們的各方面的準備
[00:38:29.680 --> 00:38:33.680]  可以說比以前的棋場更好
[00:38:33.680 --> 00:38:36.480]  因為以前我們唱歌都還自己唱的
[00:38:36.480 --> 00:38:38.880]  那一場步道會我們是請了一些
[00:38:38.880 --> 00:38:41.840]  專業的基督徒歌手過來唱歌的
[00:38:41.840 --> 00:38:43.760]  應該更有吸引力
[00:38:43.760 --> 00:38:46.800]  並且那一場人來的
[00:38:46.800 --> 00:38:48.480]  比平時以前來的更多
[00:38:48.480 --> 00:38:48.960]  因為什麼
[00:38:48.960 --> 00:38:54.480]  因為你請了一些所謂基督教的音樂的歌手
[00:38:54.480 --> 00:38:56.560]  所以很多人就紛紛就過來看看
[00:38:56.560 --> 00:38:59.120]  這到底誰是怎麼樣的
[00:38:59.120 --> 00:39:02.960]  但結果你知道那一場步道會
[00:39:02.960 --> 00:39:06.800]  我們悔改的就是4個人
[00:39:06.800 --> 00:39:10.080]  雖然我們知道說有悔改
[00:39:10.080 --> 00:39:13.040]  有人絕志就是好事
[00:39:13.040 --> 00:39:17.680]  但是跟其他這幾場的對比相差了很遠
[00:39:17.680 --> 00:39:20.960]  後來我們去反思我們去總結的時候
[00:39:20.960 --> 00:39:23.040]  我們覺得很重要的是
[00:39:23.040 --> 00:39:27.840]  因為我們把禱告挪去了
[00:39:27.840 --> 00:39:29.600]  那有人說那不可能
[00:39:29.600 --> 00:39:31.360]  萬一有可能湊巧
[00:39:31.360 --> 00:39:34.480]  各位你知道我離開中國之前
[00:39:34.480 --> 00:39:36.480]  我是8月份離開的
[00:39:36.480 --> 00:39:38.800]  我在離開之前的前三天
[00:39:38.800 --> 00:39:40.640]  我們也開了一場步道會
[00:39:40.640 --> 00:39:42.560]  也是音樂步道會
[00:39:42.560 --> 00:39:44.640]  那我們繼續去禱告
[00:39:44.640 --> 00:39:46.000]  那一場的步道會
[00:39:46.000 --> 00:39:49.440]  我們悔改了60個人
[00:39:49.440 --> 00:39:52.000]  所以我們可以印證到說
[00:39:52.000 --> 00:39:54.320]  福音的策略很重要
[00:39:54.320 --> 00:39:57.360]  我們背後帶禱的隊伍
[00:39:57.360 --> 00:39:59.600]  禱告的隊伍很重要
[00:39:59.600 --> 00:40:02.160]  我們獻上懇切的禱告
[00:40:02.160 --> 00:40:08.320]  我相信神一定會給我們帶來祝福和恩典
[00:40:08.320 --> 00:40:10.640]  各位不僅僅這樣
[00:40:10.640 --> 00:40:12.880]  我們還要相信
[00:40:12.880 --> 00:40:15.760]  你的禱告一定能帶來什麼
[00:40:15.760 --> 00:40:18.800]  全能的改變
[00:40:18.800 --> 00:40:21.040]  帶來全能的改變
[00:40:21.040 --> 00:40:24.720]  聖經在約翰福音的十二章二十四節說
[00:40:24.720 --> 00:40:28.640]  他說若是一粒麥子不是落在地裡面死了
[00:40:28.640 --> 00:40:32.160]  就結不出許多的果子
[00:40:32.160 --> 00:40:35.280]  這就告訴我們說
[00:40:35.280 --> 00:40:37.360]  很多的時候
[00:40:37.360 --> 00:40:40.560]  一粒麥子掉在那裡爛掉了
[00:40:40.560 --> 00:40:42.880]  結果就長出果子了
[00:40:42.880 --> 00:40:46.640]  這是一個很大的一種改變
[00:40:46.640 --> 00:40:48.240]  如果讓我們忍去想的時候
[00:40:48.240 --> 00:40:49.600]  你想得通嗎
[00:40:49.600 --> 00:40:51.200]  想不通
[00:40:51.200 --> 00:40:53.280]  我們的基督教就是這樣的
[00:40:53.280 --> 00:40:59.600]  一定會帶來很重大的一個全能的改變
[00:40:59.600 --> 00:41:03.360]  聖經里有一個個案就告訴我們
[00:41:03.360 --> 00:41:06.720]  我們看到聖經裡面告訴我們的摩西
[00:41:06.720 --> 00:41:11.040]  在《出埃及記》裡面所記載的
[00:41:11.040 --> 00:41:17.280]  當另外一個部隊跟以色列的軍隊在戰爭戰的時候
[00:41:17.280 --> 00:41:22.320]  摩西在山上舉起他那種禱告的手
[00:41:22.320 --> 00:41:26.000]  你發現以色列民就勝了
[00:41:26.000 --> 00:41:29.360]  當摩西的手因為年紀大舉得太酸了
[00:41:29.360 --> 00:41:31.520]  放下來放下來放下來的時候
[00:41:31.520 --> 00:41:33.360]  以色列民就敗了
[00:41:33.360 --> 00:41:36.320]  亞馬利人就勝了就過來了
[00:41:36.320 --> 00:41:38.880]  那摩西的手起來起來起來的時候
[00:41:38.880 --> 00:41:40.080]  又勝了
[00:41:40.080 --> 00:41:43.360]  你發現那個個案你是不是看到很奇妙
[00:41:43.360 --> 00:41:47.680]  你看 摩西舉手的舉著那個禱告的手
[00:41:47.680 --> 00:41:49.200]  以色列民就勝了
[00:41:49.200 --> 00:41:51.440]  摩西放下放下來的時候就出來
[00:41:51.440 --> 00:41:59.440]  好像整一場的戰爭是讓摩西這一雙手在控制著的
[00:41:59.440 --> 00:42:06.320]  所以各位 禱告一定能帶來全能的改變
[00:42:06.320 --> 00:42:08.240]  聖經裡面還有一個個案
[00:42:08.240 --> 00:42:11.680]  在歷王紀十八章裡面記到的
[00:42:11.680 --> 00:42:14.720]  那個以利亞的世界
[00:42:14.720 --> 00:42:18.560]  以利亞跟亞哈王還有哈太太以西別
[00:42:18.560 --> 00:42:22.000]  包括他的八力那一批的八力先知們
[00:42:22.000 --> 00:42:26.400]  在加密山上在那裡鬥姿鬥勇的時候
