
[00:00:00.000 --> 00:00:05.400]  弟兄姊妹,各位來賓,早安,新年快樂
[00:18:03.700 --> 00:18:08.700]  是覺得那些沒有受過希臘文化分逃的人
[00:18:08.700 --> 00:18:11.700]  就是叫做barbarians
[00:18:11.700 --> 00:18:12.700]  野蠻人
[00:18:12.700 --> 00:18:14.700]  未開化的人
[00:18:14.700 --> 00:18:16.700]  尤其是住在邊緣的那些
[00:18:16.700 --> 00:18:21.700]  威嚇羅馬帝國其他領土的那些
[00:18:21.700 --> 00:18:23.700]  覺得應該是自服他們的東西
[00:18:23.700 --> 00:18:24.700]  這些只是動物
[00:18:24.700 --> 00:18:25.700]  是野獸
[00:18:25.700 --> 00:18:27.700]  不是真人
[00:18:27.700 --> 00:18:28.700]  而西班牙人
[00:18:28.700 --> 00:18:30.700]  你猜羅馬人怎麼看他們
[00:18:30.700 --> 00:18:33.700]  就是看他們為未開化的人
[00:18:33.700 --> 00:18:35.700]  所以本來已經下了藥
[00:18:35.700 --> 00:18:38.700]  就算你視為未開化的西班牙人
[00:18:38.700 --> 00:18:41.700]  我都要去那裡跟他們傳福音
[00:18:41.700 --> 00:18:43.700]  聰明愚蠢的人怎麼說
[00:18:43.700 --> 00:18:46.700]  就是受過這種希臘文化分逃的
[00:18:46.700 --> 00:18:48.700]  就是聰明人
[00:18:48.700 --> 00:18:50.700]  不是看IQ的
[00:18:50.700 --> 00:18:52.700]  你沒有受過文化教育的人
[00:18:52.700 --> 00:18:53.700]  就是愚蠢人
[00:18:53.700 --> 00:18:55.700]  除了那些野蠻人
[00:18:55.700 --> 00:18:58.700]  未開化的人是愚蠢人之外
[00:18:58.700 --> 00:19:01.700]  在羅馬眼中也包括了那些奴隸
[00:19:01.700 --> 00:19:04.700]  或者甚至是由奴隸出身
[00:19:04.700 --> 00:19:07.700]  但是後來被贖得自由的所謂自由人
[00:19:07.700 --> 00:19:09.700]  總之你們這群在我們隔壁
[00:19:09.700 --> 00:19:12.700]  甚至在家裡沒有受過這種分逃文化的人
[00:19:12.700 --> 00:19:15.700]  你們就是愚蠢人
[00:19:15.700 --> 00:19:18.700]  再說在羅馬希臘文眼中
[00:19:18.700 --> 00:19:20.700]  這些愚蠢人
[00:19:20.700 --> 00:19:22.700]  這些野蠻人不是人
[00:19:22.700 --> 00:19:23.700]  死了就算了
[00:19:23.700 --> 00:19:24.700]  無所謂
[00:19:24.700 --> 00:19:25.700]  不用理他們
[00:19:25.700 --> 00:19:26.700]  有東西不用理他們
[00:19:26.700 --> 00:19:29.700]  放在家裡就當工人用
[00:19:29.700 --> 00:19:31.700]  用完扔掉就行了
[00:19:31.700 --> 00:19:33.700]  但是保羅說
[00:19:33.700 --> 00:19:35.700]  無論希臘人 未開化人
[00:19:35.700 --> 00:19:37.700]  聰明人 愚蠢人都怎樣
[00:19:37.700 --> 00:19:38.700]  我都欠他們
[00:19:38.700 --> 00:19:41.700]  就是要向他們傳福音
[00:19:41.700 --> 00:19:43.700]  保羅已經下了藥
[00:19:43.700 --> 00:19:47.700]  說你們都要支持我
[00:19:47.700 --> 00:19:50.700]  去到你自己看不起這群西班牙野蠻人那裡
[00:19:50.700 --> 00:19:54.700]  去傳揚福音
[00:19:54.700 --> 00:19:58.700]  我經常想福音像什麼呢
[00:19:58.700 --> 00:20:00.700]  想問如果在香港你要求救
[00:20:00.700 --> 00:20:02.700]  你打什麼電話
[00:20:02.700 --> 00:20:03.700]  999
[00:20:03.700 --> 00:20:05.700]  你去到美國 加拿大
[00:20:05.700 --> 00:20:07.700]  你要求救打什麼電話
[00:20:07.700 --> 00:20:08.700]  911
[00:20:08.700 --> 00:20:09.700]  你去到中國大陸
[00:20:09.700 --> 00:20:15.700]  你要求救打什麼電話
[00:20:15.700 --> 00:20:17.700]  我不知道你剛才那堂課
[00:20:17.700 --> 00:20:19.700]  這堂課有幾個號碼走出來
[00:20:19.700 --> 00:20:20.700]  我不知道誰是
[00:20:20.700 --> 00:20:23.700]  我慢慢找
[00:20:23.700 --> 00:20:25.700]  是好的 即是你沒用過
[00:20:25.700 --> 00:20:26.700]  不用是好的
[00:20:26.700 --> 00:20:28.700]  用不是一件好事
[00:20:28.700 --> 00:20:29.700]  是不是很麻煩
[00:20:29.700 --> 00:20:30.700]  你去到不同的國家
[00:20:30.700 --> 00:20:31.700]  你要求救
[00:20:31.700 --> 00:20:33.700]  這幾個電話都不知道打哪個是對的
[00:20:33.700 --> 00:20:34.700]  但是你知道嗎
[00:20:34.700 --> 00:20:37.700]  其實有一個電話是百搭的
[00:20:37.700 --> 00:20:38.700]  大家知不知道
[00:20:38.700 --> 00:20:41.700]  你們竟然不知道
[00:20:41.700 --> 00:20:42.700]  不是零
[00:20:42.700 --> 00:20:43.700]  零 operator 而已
[00:20:43.700 --> 00:20:45.700]  都不知道有沒有人聽
[00:20:45.700 --> 00:20:49.700]  電視 政府宣傳片都有講的
[00:20:49.700 --> 00:20:51.700]  記不記得有個行山那些
[00:20:51.700 --> 00:20:53.700]  沒有拿起電話打什麼電話
[00:20:53.700 --> 00:20:56.700]  112是一個國際性的求救號碼
[00:20:56.700 --> 00:20:57.700]  你去到哪個地方
[00:20:57.700 --> 00:21:01.700]  只要他們有這個訊號
[00:21:01.700 --> 00:21:06.700]  無論你的電話有沒有電話卡在裡面
[00:21:06.700 --> 00:21:08.700]  無論你去到哪個國家
[00:21:08.700 --> 00:21:11.700]  只要有訊號網絡覆蓋的地方
[00:21:11.700 --> 00:21:13.700]  你拿起你的手提電話
[00:21:13.700 --> 00:21:20.700]  打112就找到當地的求救組織
[00:21:20.700 --> 00:21:23.700]  福音就是這樣
[00:21:23.700 --> 00:21:25.700]  無論什麼宗教背景
[00:21:25.700 --> 00:21:27.700]  什麼政治背景
[00:21:27.700 --> 00:21:28.700]  什麼文化背景
[00:21:28.700 --> 00:21:29.700]  不要緊
[00:21:29.700 --> 00:21:31.700]  你不需要去深究
[00:21:31.700 --> 00:21:34.700]  人只要拿起這個福音號碼
[00:21:34.700 --> 00:21:37.700]  說我相信主耶穌基督的救恩
[00:21:37.700 --> 00:21:38.700]  你在天涯海角
[00:21:38.700 --> 00:21:40.700]  哪裡都好
[00:21:40.700 --> 00:21:45.700]  都可以得救
[00:21:45.700 --> 00:21:49.700]  福音沒有一個人
[00:21:49.700 --> 00:21:53.700]  不是福音的邀請門之外
[00:21:53.700 --> 00:21:55.700]  福音是神的大能
[00:21:55.700 --> 00:21:59.700]  叫我們既然帶著這麼大能的福音去傳揚的時候
[00:21:59.700 --> 00:22:01.700]  我們就帶著大能
[00:22:01.700 --> 00:22:03.700]  叫人能夠信主
[00:22:03.700 --> 00:22:05.700]  這個能力不是來自我們自己
[00:22:05.700 --> 00:22:07.700]  是福音本身是神的大能
[00:22:07.700 --> 00:22:09.700]  我們就有大能去傳揚福音
[00:22:09.700 --> 00:22:12.700]  這個也是保羅深信
[00:22:12.700 --> 00:22:14.700]  所以他拼命
[00:22:14.700 --> 00:22:16.700]  去到死
[00:22:16.700 --> 00:22:18.700]  都要傳這個福音
[00:22:18.700 --> 00:22:19.700]  不是保羅厲害
[00:22:19.700 --> 00:22:22.700]  因為他知道傳這個福音是大能
[00:22:22.700 --> 00:22:25.700]  所以他有大能去傳揚福音
[00:22:25.700 --> 00:22:27.700]  第十六和第十七節
[00:22:27.700 --> 00:22:31.700]  其實是整卷羅馬書的大主題和立論
[00:22:31.700 --> 00:22:39.700]  不如請大家跟我一起讀第十六和第十七節
[00:22:39.700 --> 00:22:41.700]  保羅說我不以福音為恥
[00:22:41.700 --> 00:22:42.700]  因為剛才說到
[00:22:42.700 --> 00:22:44.700]  保羅說一些人聽起來很愚蠢的說話
[00:22:44.700 --> 00:22:48.700]  巴比亞人、未開化人、愚蠢人你不用理他們
[00:22:48.700 --> 00:22:49.700]  為什麼理他們
[00:22:49.700 --> 00:22:51.700]  保羅說不是我不以福音為恥
[00:22:51.700 --> 00:22:53.700]  你以為我多傻多瘋狂都好
[00:22:53.700 --> 00:22:55.700]  總之我就要傳揚這個福音
[00:22:55.700 --> 00:22:57.700]  因為這個福音是神的大能
[00:22:57.700 --> 00:22:58.700]  所有人都能夠得救
[00:22:58.700 --> 00:23:01.700]  先是由猶太人種植了這個種子
[00:23:01.700 --> 00:23:04.700]  但不是規範了以色列人這個民族之內
[00:23:04.700 --> 00:23:06.700]  當耶穌還死了復活之後
[00:23:06.700 --> 00:23:10.700]  所有外邦人、希臘人、未開化人都能夠因著這個福音而得救
[00:23:10.700 --> 00:23:13.700]  只要因著相信就能夠清怡
[00:23:13.700 --> 00:23:15.700]  然後保羅在第十七節
[00:23:15.700 --> 00:23:17.700]  繼續說這個是神的義
[00:23:17.700 --> 00:23:19.700]  在方上顯明這個義是本於信
[00:23:19.700 --> 00:23:20.700]  以至於信
[00:23:20.700 --> 00:23:21.700]  是一個應用
[00:23:21.700 --> 00:23:23.700]  怎樣應用最少有三方面
[00:23:23.700 --> 00:23:25.700]  第一當然在宣教方面
[00:23:25.700 --> 00:23:30.700]  我們不需要去再顧念宗教、政治、文化、階級、種族、性別
[00:23:30.700 --> 00:23:34.700]  貧富等等這些人為的障礙
[00:23:34.700 --> 00:23:37.700]  將人去分開
[00:23:37.700 --> 00:23:38.700]  不是
[00:23:38.700 --> 00:23:40.700]  福音打破了這些牆
[00:23:40.700 --> 00:23:44.700]  我們不需要因為你是藍絲帶還是黃絲帶
[00:23:44.700 --> 00:23:48.700]  不需要因為你自己是來自哪個鄉下
[00:23:48.700 --> 00:23:50.700]  或者哪個民族說什麼語言
[00:23:50.700 --> 00:23:54.700]  不需要因為你之前的信仰背景
[00:23:54.700 --> 00:23:57.700]  不需要看你自己的家族
[00:23:57.700 --> 00:24:00.700]  不需要看你自己的家是大是小有沒有房子
[00:24:00.700 --> 00:24:02.700]  你的職業不需要
[00:24:02.700 --> 00:24:04.700]  只要你是人
[00:24:04.700 --> 00:24:06.700]  只要你肯相信
[00:24:06.700 --> 00:24:08.700]  就能夠信耶穌
[00:24:08.700 --> 00:24:10.700]  聽起來很簡單平等
[00:24:10.700 --> 00:24:11.700]  福音
[00:24:11.700 --> 00:24:13.700]  但有時候我見到現象很奇怪
[00:24:13.700 --> 00:24:17.700]  有時候我們在街上見到一些拿著拖行李
[00:24:17.700 --> 00:24:19.700]  講普通話的內陸人
[00:24:19.700 --> 00:24:22.700]  來到好像粗魯沒有文化
[00:24:22.700 --> 00:24:23.700]  不捨得秩序
[00:24:23.700 --> 00:24:26.700]  又和我們搶物資
[00:24:26.700 --> 00:24:27.700]  阻礙我們
[00:24:27.700 --> 00:24:29.700]  我們就覺得這班人很麻煩
[00:24:29.700 --> 00:24:30.700]  不要讓他們來
[00:24:30.700 --> 00:24:31.700]  閃一點
[00:24:31.700 --> 00:24:34.700]  但是我發覺如果我們回到教會
[00:24:34.700 --> 00:24:36.700]  我們要回大陸
[00:24:36.700 --> 00:24:37.700]  我們去宣教
[00:24:37.700 --> 00:24:41.700]  我們去某個地方向大陸同胞宣揚主要福音
[00:24:41.700 --> 00:24:42.700]  很興奮
[00:24:42.700 --> 00:24:43.700]  我們很熱心
[00:24:43.700 --> 00:24:44.700]  我們宣揚福音
[00:24:44.700 --> 00:24:45.700]  報名參加
[00:24:45.700 --> 00:24:46.700]  進入內陸
[00:24:46.700 --> 00:24:47.700]  見到內陸同胞
[00:24:47.700 --> 00:24:51.700]  可能前兩天你在尖沙咀見到拖行李的人
[00:24:51.700 --> 00:24:52.700]  不過你不認得他
[00:24:52.700 --> 00:24:54.700]  你突然很有愛心
[00:24:54.700 --> 00:24:55.700]  耶穌愛你
[00:24:55.700 --> 00:24:56.700]  信耶穌
[00:24:56.700 --> 00:24:58.700]  我和你覺得很相近
[00:24:58.700 --> 00:24:59.700]  因為主要緣故
[00:24:59.700 --> 00:25:00.700]  我們雖然不認識
[00:25:00.700 --> 00:25:02.700]  但我不知道為什麼對他很有感情
[00:25:02.700 --> 00:25:03.700]  你信耶穌
[00:25:03.700 --> 00:25:05.700]  我覺得很奇怪
[00:25:05.700 --> 00:25:08.700]  是同一個人
[00:25:08.700 --> 00:25:10.700]  但是因為地點和場合不同了
[00:25:10.700 --> 00:25:14.700]  我們對他的態度也不同
[00:25:14.700 --> 00:25:18.700]  福音是帶著一份平等的本質
[00:25:18.700 --> 00:25:23.700]  叫人和人之間可以共處
[00:25:23.700 --> 00:25:27.700]  保羅寫給羅馬書其中另外一個言外之音
[00:25:27.700 --> 00:25:29.700]  就是知道羅馬教會
[00:25:29.700 --> 00:25:32.700]  這兩個很不同種族背景的人
[00:25:32.700 --> 00:25:34.700]  猶太人和希臘人
[00:25:34.700 --> 00:25:36.700]  他們之間有分歧
[00:25:36.700 --> 00:25:38.700]  我們再慢慢研究這方面
[00:25:38.700 --> 00:25:41.700]  保羅寫既然福音的本質是平等
[00:25:41.700 --> 00:25:45.700]  就不要因為人為這些劃線障礙
[00:25:45.700 --> 00:25:46.700]  圍牆
[00:25:46.700 --> 00:25:49.700]  阻攔了在主裡面的交通團體
[00:25:49.700 --> 00:25:50.700]  所以第二點
[00:25:50.700 --> 00:25:52.700]  這份Faith to Faith
[00:25:52.700 --> 00:25:54.700]  不單是我們要將福音
[00:25:54.700 --> 00:25:56.700]  由我們信仰的人傳承給
[00:25:56.700 --> 00:25:58.700]  其他能夠有信仰的人
[00:25:58.700 --> 00:26:00.700]  第二就是在群體上
[00:26:00.700 --> 00:26:04.700]  我們這群信耶穌的人
[00:26:04.700 --> 00:26:07.700]  不是自己信
[00:26:07.700 --> 00:26:11.700]  而是我們加入一個信仰的群體
[00:26:11.700 --> 00:26:15.700]  是最令人和人之間有了這些隔膜圍牆
[00:26:15.700 --> 00:26:18.700]  既然福音將這些圍牆打破的時候
[00:26:18.700 --> 00:26:21.700]  我們信耶穌就要和信耶穌的人
[00:26:21.700 --> 00:26:25.700]  建立和諧團契
[00:26:25.700 --> 00:26:27.700]  但今天可惜在香港
[00:26:27.700 --> 00:26:30.700]  甚至可能在外國不同地方都發生這件事
[00:26:30.700 --> 00:26:32.700]  有很多信耶穌的人覺得
[00:26:32.700 --> 00:26:33.700]  既然信耶穌
[00:26:33.700 --> 00:26:34.700]  因為信聖經
[00:26:34.700 --> 00:26:35.700]  我和神自己搞定就行了
[00:26:35.700 --> 00:26:36.700]  我敬拜神
[00:26:36.700 --> 00:26:38.700]  在家裡自己敬拜就行了
[00:26:38.700 --> 00:26:39.700]  回教會這麼麻煩
[00:26:39.700 --> 00:26:40.700]  又要和別人去假交道
[00:26:40.700 --> 00:26:42.700]  這樣那樣
[00:26:42.700 --> 00:26:43.700]  我自己信耶穌
[00:26:43.700 --> 00:26:45.700]  甚至現在有些叫網上教會
[00:26:45.700 --> 00:26:48.700]  你自己上網聽到
[00:26:48.700 --> 00:26:52.700]  就好像大家有一個chat group
[00:26:52.700 --> 00:26:55.700]  今天這個世界怎樣麻煩
[00:26:55.700 --> 00:26:56.700]  神又怎樣
[00:26:56.700 --> 00:27:00.700]  我就做一個好基督徒
[00:27:00.700 --> 00:27:02.700]  信耶穌不是一個
[00:27:02.700 --> 00:27:07.700]  強化我們世俗個人主義的藉口
[00:27:07.700 --> 00:27:10.700]  信耶穌是叫我們能夠結合這個信仰群體
[00:27:10.700 --> 00:27:12.700]  好像保羅勸猶太人和希臘人
[00:27:12.700 --> 00:27:16.700]  在羅馬教裡面和諧相處
[00:27:16.700 --> 00:27:19.700]  上星期我和一個神學生
[00:27:19.700 --> 00:27:20.700]  聊天吃飯
[00:27:20.700 --> 00:27:26.700]  他說他來廣福堂實習之前
[00:27:26.700 --> 00:27:28.700]  聽別人說
[00:27:28.700 --> 00:27:29.700]  不是秘密
[00:27:29.700 --> 00:27:33.700]  就說廣福堂富貴教會
[00:27:33.700 --> 00:27:35.700]  實習很麻煩
[00:27:35.700 --> 00:27:36.700]  不知道怎樣
[00:27:36.700 --> 00:27:37.700]  人怎樣對我
[00:27:37.700 --> 00:27:38.700]  會不會看不起我
[00:27:38.700 --> 00:27:40.700]  會不會什麼都講錢
[00:27:40.700 --> 00:27:43.700]  但他說其實不是
[00:27:43.700 --> 00:27:44.700]  沒有什麼好
[00:27:44.700 --> 00:27:45.700]  沒有什麼階層
[00:27:45.700 --> 00:27:46.700]  沒有什麼階級
[00:27:46.700 --> 00:27:47.700]  沒有什麼背景
[00:27:47.700 --> 00:27:48.700]  大家都為著福音緣故
[00:27:48.700 --> 00:27:49.700]  很熱心去服侍
[00:27:49.700 --> 00:27:51.700]  很盡力去參與
[00:27:51.700 --> 00:27:52.700]  又很謙虛
[00:27:52.700 --> 00:27:55.700]  我覺得教會其實不是之前
[00:27:55.700 --> 00:27:56.700]  我聽過這樣的
[00:27:56.700 --> 00:27:57.700]  是真的
[00:27:57.700 --> 00:28:03.700]  為什麼說真的這麼好笑
[00:28:03.700 --> 00:28:07.700]  近來我經常問我大兒子
[00:28:07.700 --> 00:28:09.700]  一個口頭禪
[00:28:09.700 --> 00:28:10.700]  你喜歡麥當勞嗎
[00:28:10.700 --> 00:28:11.700]  我說喜歡
[00:28:11.700 --> 00:28:12.700]  然後再問他一句
[00:28:12.700 --> 00:28:13.700]  真還是假
[00:28:13.700 --> 00:28:14.700]  他說假的
[00:28:14.700 --> 00:28:18.700]  所以說真的可能也是好事
[00:28:18.700 --> 00:28:19.700]  原來
[00:28:19.700 --> 00:28:22.700]  如果人要標籤我們
[00:28:22.700 --> 00:28:27.700]  不要因為我們自己的背景
[00:28:27.700 --> 00:28:30.700]  去標籤我們
[00:28:30.700 --> 00:28:32.700]  把我們教會變成另一回事
[00:28:32.700 --> 00:28:34.700]  人要標籤廣福堂
[00:28:34.700 --> 00:28:36.700]  讓人去標籤我們廣福堂
[00:28:36.700 --> 00:28:38.700]  是一間全福音的教會
[00:28:38.700 --> 00:28:41.700]  你進來
[00:28:41.700 --> 00:28:44.700]  沒錯我們來自不同的社會階層
[00:28:44.700 --> 00:28:45.700]  不同的職業
[00:28:45.700 --> 00:28:46.700]  不同背景
[00:28:48.700 --> 00:28:50.700]  但不要因為這樣看低自己
[00:28:50.700 --> 00:28:54.700]  也不要以為自己在其他方面
[00:28:54.700 --> 00:28:56.700]  好像比其他人優越一點
[00:28:56.700 --> 00:28:58.700]  我就看低其他人
[00:28:58.700 --> 00:29:01.700]  來到教會
[00:29:01.700 --> 00:29:02.700]  耶穌基督的請求
[00:29:02.700 --> 00:29:04.700]  再說福音是一個禮物
[00:29:04.700 --> 00:29:06.700]  神的恩典不是你賺回來的
[00:29:06.700 --> 00:29:08.700]  你有錢沒錢都買不到福音
[00:29:08.700 --> 00:29:11.700]  既然全部在神面前
[00:29:11.700 --> 00:29:13.700]  在福音面前都是平等
[00:29:13.700 --> 00:29:15.700]  我們就要和一群
[00:29:15.700 --> 00:29:17.700]  和信仰的人
[00:29:17.700 --> 00:29:18.700]  傳揚福音
[00:29:18.700 --> 00:29:20.700]  不分彼此階級
[00:29:20.700 --> 00:29:22.700]  讓他標籤我們
[00:29:22.700 --> 00:29:23.700]  就是廣福堂
[00:29:23.700 --> 00:29:25.700]  是一間全福音的教會
[00:29:25.700 --> 00:29:26.700]  第三
[00:29:26.700 --> 00:29:28.700]  這個from faith to faith的譯做
[00:29:28.700 --> 00:29:31.700]  是from beginning and ending in faith
[00:29:31.700 --> 00:29:32.700]  是一個持續上
[00:29:32.700 --> 00:29:33.700]  意思是怎樣呢
[00:29:33.700 --> 00:29:35.700]  就是說不只是你初信的時候
[00:29:35.700 --> 00:29:37.700]  是因為信耶穌而得救
[00:29:37.700 --> 00:29:40.700]  直到我們離開這個世界見耶穌
[00:29:40.700 --> 00:29:42.700]  都是因為信耶穌而得救
[00:29:42.700 --> 00:29:43.700]  沒有其他的了
[00:29:43.700 --> 00:29:46.700]  但有時我們誤解了
[00:29:46.700 --> 00:29:47.700]  以為信耶穌之後
[00:29:47.700 --> 00:29:48.700]  要做很多事
[00:29:48.700 --> 00:29:49.700]  不是耶穌不喜歡
[00:29:49.700 --> 00:29:50.700]  不是定我的罪
[00:29:50.700 --> 00:29:53.700]  當然我們成聖都有過程
[00:29:53.700 --> 00:29:54.700]  但仍然要強調
[00:29:54.700 --> 00:29:55.700]  由頭到尾得救
[00:29:55.700 --> 00:29:58.700]  都不是因為你進行了什麼律法
[00:29:58.700 --> 00:29:59.700]  因為你回去崇拜
[00:29:59.700 --> 00:30:00.700]  看了幾次聖經
[00:30:00.700 --> 00:30:01.700]  你幾頁心會傳福音
[00:30:01.700 --> 00:30:03.700]  因為你奉獻了多少金錢
[00:30:03.700 --> 00:30:04.700]  因為你做了多少服事
[00:30:04.700 --> 00:30:05.700]  因為其他
[00:30:05.700 --> 00:30:06.700]  不是
[00:30:06.700 --> 00:30:07.700]  完全不是你
[00:30:07.700 --> 00:30:09.700]  由頭到尾都不是你賺回來的
[00:30:09.700 --> 00:30:11.700]  福音是一個禮物
[00:30:11.700 --> 00:30:12.700]  是一個禮物
[00:30:12.700 --> 00:30:13.700]  不是你自己earn
[00:30:13.700 --> 00:30:14.700]  不是你自己賺回來的
[00:30:15.700 --> 00:30:17.700]  所以不要被一些
[00:30:17.700 --> 00:30:19.700]  可以說是異端邪術
[00:30:19.700 --> 00:30:20.700]  或者一些誤解
[00:30:20.700 --> 00:30:21.700]  認為人信耶穌之後
[00:30:21.700 --> 00:30:22.700]  還要遵守律法
[00:30:22.700 --> 00:30:24.700]  包括飲食
[00:30:24.700 --> 00:30:25.700]  有些中派
[00:30:25.700 --> 00:30:26.700]  有些派別認為
[00:30:26.700 --> 00:30:29.700]  要守住一些舊約的飲食規條
[00:30:29.700 --> 00:30:31.700]  守住某些節期
[00:30:31.700 --> 00:30:32.700]  守某些律法
[00:30:32.700 --> 00:30:33.700]  或者有些派別說
[00:30:33.700 --> 00:30:34.700]  要守安思逸
[00:30:34.700 --> 00:30:37.700]  這些全部是不合理的
[00:30:37.700 --> 00:30:41.700]  福音不會因為你做多些事
[00:30:41.700 --> 00:30:43.700]  你加多點進去
[00:30:43.700 --> 00:30:45.700]  耶穌基督十二加上已經成就的福音
[00:30:45.700 --> 00:30:46.700]  100%
[00:30:46.700 --> 00:30:48.700]  你沒得加沒得減
[00:30:48.700 --> 00:30:50.700]  你只能夠接受或者不接受
[00:30:50.700 --> 00:30:52.700]  繼續堅持信下去
[00:30:52.700 --> 00:30:55.700]  在多大的試煉試探裏面信下去
[00:30:55.700 --> 00:30:58.700]  都是因信稱義
[00:30:58.700 --> 00:31:01.700]  福音就是一件這麼偉大的事
[00:31:01.700 --> 00:31:03.700]  福音就是這麼大能
[00:31:03.700 --> 00:31:07.700]  所以既然福音是神的大能
[00:31:07.700 --> 00:31:08.700]  我們就不用想
[00:31:08.700 --> 00:31:09.700]  我想傳福音
[00:31:09.700 --> 00:31:10.700]  我有沒有受過什麼訓練
[00:31:10.700 --> 00:31:12.700]  我有沒有口才
[00:31:12.700 --> 00:31:14.700]  福音既然是神的大能
[00:31:14.700 --> 00:31:17.700]  我們就帶著大能去傳福音
[00:31:17.700 --> 00:31:21.700]  很多人沒有受過什麼高深神學訓練
[00:31:21.700 --> 00:31:23.700]  但他跟別人分享
[00:31:23.700 --> 00:31:25.700]  很奇怪
[00:31:25.700 --> 00:31:27.700]  聽過不同的見證
[00:31:27.700 --> 00:31:30.700]  人就相信得救
[00:31:30.700 --> 00:31:33.700]  不需要去打齋
[00:31:33.700 --> 00:31:35.700]  不需要去做很多宗教上的善事
[00:31:35.700 --> 00:31:37.700]  不需要理會我們的背景
[00:31:37.700 --> 00:31:38.700]  福音是神的大能
[00:31:38.700 --> 00:31:41.700]  我們就能夠帶著大能去傳福音
[00:31:43.700 --> 00:31:45.700]  美國的電視台ABC
[00:31:45.700 --> 00:31:48.700]  新聞部有一個很出名的節目
[00:31:48.700 --> 00:31:49.700]  叫做《2020》
[00:31:49.700 --> 00:31:50.700]  聽過嗎
[00:31:50.700 --> 00:31:51.700]  《2020》
[00:31:51.700 --> 00:31:55.700]  曾經做過一個專輯
[00:31:55.700 --> 00:31:57.700]  名字叫做
[00:31:57.700 --> 00:32:00.700]  《The Girl Left Behind》
[00:32:00.700 --> 00:32:02.700]  可以譯作《被遺棄的一個女子》
[00:32:02.700 --> 00:32:05.700]  當時這個叫做
[00:32:05.700 --> 00:32:07.700]  Kayla Miller
[00:32:07.700 --> 00:32:09.700]  我不知道有沒有讀錯她的名字
[00:32:09.700 --> 00:32:12.700]  K-A-Y-L-A
[00:32:12.700 --> 00:32:16.700]  她的姓氏是M-U-E-L-L-E-R
[00:32:16.700 --> 00:32:18.700]  可以在網上找到
[00:32:18.700 --> 00:32:20.700]  當時這個美國女子25歲
[00:32:20.700 --> 00:32:24.700]  她在2013年8月
[00:32:24.700 --> 00:32:30.700]  去敘利亞做一些醫療人道工作
[00:32:30.700 --> 00:32:32.700]  移工的時候
[00:32:32.700 --> 00:32:34.700]  被ISIS
[00:32:34.700 --> 00:32:37.700]  伊斯蘭教綁架
[00:32:39.700 --> 00:32:41.700]  她是一個很虔誠的基督徒
[00:32:41.700 --> 00:32:45.700]  她非常活躍於人道工作
[00:32:45.700 --> 00:32:48.700]  當時被綁架
[00:32:48.700 --> 00:32:50.700]  伊斯蘭教要求很高的贖金
[00:32:50.700 --> 00:32:51.700]  要美國去給
[00:32:51.700 --> 00:32:53.700]  當然
[00:32:53.700 --> 00:32:55.700]  Kayla的家人很著急
[00:32:55.700 --> 00:32:58.700]  找美國政府商討
[00:32:58.700 --> 00:33:01.700]  美國當時奧巴馬政府
[00:33:01.700 --> 00:33:02.700]  簡單來說
[00:33:02.700 --> 00:33:04.700]  我不給
[00:33:04.700 --> 00:33:07.700]  因為美國的政策
[00:33:07.700 --> 00:33:12.700]  是不會用任何形式去資助恐怖分子
[00:33:12.700 --> 00:33:15.700]  甚至政府不斷不去理說不給
[00:33:15.700 --> 00:33:16.700]  之餘
[00:33:16.700 --> 00:33:19.700]  說就算你籌到錢給
[00:33:19.700 --> 00:33:20.700]  我們都要告你
[00:33:20.700 --> 00:33:23.700]  因為你資助恐怖分子
[00:33:23.700 --> 00:33:26.700]  於是綁手綁腳
[00:33:26.700 --> 00:33:28.700]  沒辦法
[00:33:28.700 --> 00:33:31.700]  Kayla的家人唯有繼續去找第二個
[00:33:31.700 --> 00:33:32.700]  就是誰呢
[00:33:32.700 --> 00:33:36.700]  就是Kayla去參與義務工作
[00:33:36.700 --> 00:33:38.700]  美國的組織
[00:33:38.700 --> 00:33:42.700]  一個國際的醫療援助人道組織
[00:33:42.700 --> 00:33:45.700]  那個組織說
[00:33:45.700 --> 00:33:46.700]  我們都不夠
[00:33:46.700 --> 00:33:48.700]  為什麼呢
[00:33:48.700 --> 00:33:49.700]  因為你不是我們的員工
[00:33:49.700 --> 00:33:50.700]  Kayla不是我們的員工
[00:33:50.700 --> 00:33:51.700]  我們不夠我們的員工
[00:33:51.700 --> 00:33:52.700]  義工而已
[00:33:52.700 --> 00:33:53.700]  她自己參與
[00:33:53.700 --> 00:33:54.700]  她自己負責任
[00:33:54.700 --> 00:33:55.700]  所以我們不夠
[00:33:55.700 --> 00:33:58.700]  所以美國不夠
[00:33:58.700 --> 00:34:01.700]  這個醫療慈善組織不夠
[00:34:01.700 --> 00:34:03.700]  18個月之後
[00:34:04.700 --> 00:34:06.700]  在2015年2月
[00:34:06.700 --> 00:34:08.700]  Kayla證實被殺
[00:34:08.700 --> 00:34:13.700]  當然中間她受到很多不人道的對待
[00:34:13.700 --> 00:34:18.700]  但這個節目訪問了
[00:34:18.700 --> 00:34:22.700]  有4個曾經和Kayla一起被綁架
[00:34:22.700 --> 00:34:23.700]  被囚禁的人
[00:34:23.700 --> 00:34:24.700]  種種原因
