
[00:00:00.000 --> 00:00:04.960]  知道尖沙咀堂今年的主題是更新商教
[00:15:29.680 --> 00:15:31.200]  沒有人跟他們打理身後事
[00:15:31.200 --> 00:15:33.520]  牧師就去跟他們打理身後事
[00:15:33.520 --> 00:15:35.720]  因為他覺得那些露宿者的生命
[00:15:35.720 --> 00:15:37.200]  跟他有關係
[00:15:37.200 --> 00:15:39.400]  他跟他們走在一起
[00:15:39.400 --> 00:15:41.320]  或者可能有些人覺得
[00:15:41.320 --> 00:15:42.320]  每天看新聞
[00:15:42.320 --> 00:15:45.400]  看到中東以巴的新聞
[00:15:45.400 --> 00:15:46.480]  看到很多的
[00:15:46.480 --> 00:15:48.400]  每年在以巴衝突裡面
[00:15:48.400 --> 00:15:50.320]  而死亡的人數是很多的
[00:15:50.320 --> 00:15:51.360]  包括以色列人
[00:15:51.360 --> 00:15:53.000]  包括巴勒斯坦人
[00:15:53.000 --> 00:15:54.400]  可能你會覺得這些人的生命
[00:15:54.400 --> 00:15:56.480]  跟我有什麼關係呢?
[00:15:56.480 --> 00:15:58.120]  但是前幾年
[00:15:58.120 --> 00:16:00.000]  楊懷恩牧師介紹了我們認識
[00:16:00.000 --> 00:16:01.760]  一個巴勒斯坦來的牧者
[00:16:01.760 --> 00:16:03.440]  叫Dr. Salim
[00:16:03.440 --> 00:16:05.440]  他是一個巴勒斯坦人
[00:16:05.440 --> 00:16:08.440]  他看到以巴的衝突的過程當中
[00:16:08.440 --> 00:16:12.560]  他不想兩個人民互相傷害
[00:16:12.560 --> 00:16:14.720]  他就開辦了一個機構
[00:16:14.720 --> 00:16:17.800]  這個機構雖然可能是一個很微小的機構
[00:16:17.800 --> 00:16:19.280]  但是他致力的推動
[00:16:19.280 --> 00:16:21.080]  就是巴勒斯坦的小孩子
[00:16:21.080 --> 00:16:24.600]  和以色列的小孩子能夠融和地一起去生活
[00:16:24.600 --> 00:16:26.840]  他透過一些夏令營的活動
[00:16:26.840 --> 00:16:28.800]  去融和兩個民族
[00:16:28.800 --> 00:16:31.400]  可能他所做的都是很少很少
[00:16:31.400 --> 00:16:33.200]  但是他覺得那些人的生命
[00:16:33.200 --> 00:16:34.160]  跟他有關係
[00:16:34.160 --> 00:16:36.640]  他就盡他一點的力量去做
[00:16:36.640 --> 00:16:38.520]  各位大英姐妹
[00:16:38.520 --> 00:16:41.560]  當我們看到這個世代有很多需要的時候
[00:16:41.560 --> 00:16:44.360]  我們有沒有這種憐憫的心
[00:16:44.360 --> 00:16:47.120]  這種憐憫的心是很重要的
[00:16:47.120 --> 00:16:48.040]  不是可憐
[00:16:48.040 --> 00:16:49.240]  不是同情
[00:16:49.240 --> 00:16:52.720]  就是與那些哀哭的同哭
[00:16:52.720 --> 00:16:56.080]  我之前在尖沙咀堂的報道會裡面
[00:16:56.080 --> 00:16:57.360]  我也有分享過
[00:16:57.360 --> 00:16:59.960]  2014年我自己有經歷過有焦慮症
[00:16:59.960 --> 00:17:01.720]  有驚恐症
[00:17:01.720 --> 00:17:04.120]  那些經歷其實是很辛苦的
[00:17:04.120 --> 00:17:06.400]  當有教會說要按立我做牧師的時候
[00:17:06.400 --> 00:17:08.160]  我就可能壓力太大
[00:17:08.160 --> 00:17:11.640]  大到我的驚恐和焦慮同時間發生
[00:17:11.640 --> 00:17:13.880]  回到教會踏入門口
[00:17:13.880 --> 00:17:17.280]  我就開始心跳得很快
[00:17:17.280 --> 00:17:18.720]  好像有很多東西壓著
[00:17:18.720 --> 00:17:21.000]  不太敢走上辦公室
[00:17:21.000 --> 00:17:23.480]  如果那時候你叫我站在港台港道
[00:17:23.480 --> 00:17:25.480]  不會像今天那樣
[00:17:25.480 --> 00:17:28.400]  那時候要上台港道的時候
[00:17:28.400 --> 00:17:29.920]  我的腳是震得很厲害
[00:17:29.920 --> 00:17:31.760]  甚至下午開始
[00:17:31.760 --> 00:17:33.360]  或者早上開始
[00:17:33.360 --> 00:17:35.360]  其實坐在那裡的時候就開始震了
[00:17:35.360 --> 00:17:37.520]  震得整個人都在震
[00:17:37.520 --> 00:17:39.960]  不知道怎麼按都按不住
[00:17:39.960 --> 00:17:42.680]  他肯定是在裡面心震
[00:17:42.680 --> 00:17:44.200]  裡面震出來
[00:17:44.200 --> 00:17:45.040]  很害怕
[00:17:45.040 --> 00:17:46.160]  血壓不斷高
[00:17:46.160 --> 00:17:46.960]  不斷飆升
[00:17:46.960 --> 00:17:48.480]  晚上睡不著覺
[00:17:48.480 --> 00:17:52.400]  這些經歷對我來說是不容易的
[00:17:52.400 --> 00:17:54.080]  但是在過程裡面
[00:17:54.080 --> 00:17:55.120]  我很感恩
[00:17:55.120 --> 00:17:58.680]  我就很感受到有人的接納
[00:17:58.680 --> 00:18:00.240]  有童工的接納
[00:18:00.240 --> 00:18:02.480]  我曾經當時想跟我童工說
[00:18:02.480 --> 00:18:05.720]  我想推了不想受按
[00:18:05.720 --> 00:18:08.600]  我覺得我自己很軟弱
[00:18:08.600 --> 00:18:10.720]  不能夠去承擔
[00:18:10.720 --> 00:18:11.840]  但是很感恩
[00:18:11.840 --> 00:18:13.440]  我的教牧的童工
[00:18:13.440 --> 00:18:15.600]  教會的執事他們都很接納
[00:18:15.600 --> 00:18:18.040]  很包容
[00:18:18.040 --> 00:18:20.280]  家人也很接納
[00:18:20.280 --> 00:18:22.360]  我太太給我很大的鼓勵
[00:18:22.360 --> 00:18:24.120]  很大的幫助
[00:18:24.120 --> 00:18:25.920]  其實我太太也是一個長期病患者
[00:18:25.920 --> 00:18:28.120]  但是我覺得在她身上
[00:18:28.120 --> 00:18:30.920]  我就看到原來女人是很堅強的
[00:18:30.920 --> 00:18:32.360]  女人是很堅強的
[00:18:32.360 --> 00:18:34.920]  所以更加成為一種激勵
[00:18:34.920 --> 00:18:36.400]  成為一種鼓勵
[00:18:36.400 --> 00:18:38.000]  在這些經歷之後
[00:18:38.000 --> 00:18:40.040]  我自己回想回頭
[00:18:40.040 --> 00:18:43.920]  這種經歷我覺得是上帝給我上了一個很寶貴的功課
[00:18:43.920 --> 00:18:48.360]  因為在過去這段日子的牧養裡面
[00:18:48.360 --> 00:18:50.080]  我發覺原來在教會當中
[00:18:50.080 --> 00:18:52.800]  其實也有很多人有情緒病
[00:18:52.800 --> 00:18:53.920]  有焦慮
[00:18:53.920 --> 00:18:55.160]  有驚恐
[00:18:55.160 --> 00:18:55.920]  有抑鬱
[00:18:55.920 --> 00:18:57.360]  其實基督徒也有很多
[00:18:57.360 --> 00:18:58.760]  但是在教會裡面
[00:18:58.760 --> 00:19:00.480]  當我們有這些經歷的時候
[00:19:00.480 --> 00:19:02.160]  很多人不敢說
[00:19:02.160 --> 00:19:06.400]  因為覺得似乎這些好像是很軟弱的事情
[00:19:06.400 --> 00:19:08.880]  不可以堅強
[00:19:08.880 --> 00:19:11.600]  弟兄姊妹有時候說要常常喜樂
[00:19:11.600 --> 00:19:13.040]  要凡事借因
[00:19:13.040 --> 00:19:15.880]  好像跟我們信仰裡面
[00:19:15.880 --> 00:19:17.240]  好像我們很軟弱
[00:19:17.240 --> 00:19:18.480]  但不是的
[00:19:18.480 --> 00:19:20.520]  所以在牧養過程裡面
[00:19:20.520 --> 00:19:22.400]  自己多了一份體諒
[00:19:22.400 --> 00:19:27.400]  陪伴一些有需要的弟兄姊妹的過程當中
[00:19:27.400 --> 00:19:31.200]  都能夠多一份同理的心
[00:19:31.200 --> 00:19:32.360]  所以弟兄姊妹
[00:19:32.360 --> 00:19:34.960]  可能你的生命同樣有不同的經歷
[00:19:34.960 --> 00:19:36.200]  有不同的軟弱
[00:19:36.200 --> 00:19:38.920]  或者你有過很多不同的困難
[00:19:38.920 --> 00:19:42.760]  這些困難可能都能夠成為你一種服侍的機會
[00:19:42.760 --> 00:19:44.240]  因為你又能夠更體恤
[00:19:44.240 --> 00:19:46.120]  那些同樣有這些困難的人
[00:19:46.120 --> 00:19:48.320]  能夠在他幫助的過程裡面
[00:19:48.320 --> 00:19:50.320]  你也不是出於一種同情
[00:19:50.320 --> 00:19:51.960]  你是一種同理
[00:19:51.960 --> 00:19:53.600]  與他同行的一種心
[00:19:53.600 --> 00:19:54.960]  但願第一方面
[00:19:54.960 --> 00:19:56.840]  我們能夠學習耶穌基督的
[00:19:56.840 --> 00:19:58.680]  有這種憐憫的心腸
[00:19:58.680 --> 00:20:00.840]  並且耶穌基督這種憐憫的心
[00:20:00.840 --> 00:20:03.880]  在他的醫病的過程裡面
[00:20:03.880 --> 00:20:05.600]  他展現給我們看到的
[00:20:05.600 --> 00:20:08.200]  在《馬達福音》第八章裡面也是這樣記載
[00:20:08.200 --> 00:20:10.200]  他看到一個有大麻瘋的人
[00:20:10.200 --> 00:20:11.960]  他就去到他的面前
[00:20:11.960 --> 00:20:13.120]  本應那人說
[00:20:13.120 --> 00:20:13.960]  你這麼有能力
[00:20:13.960 --> 00:20:14.920]  你只要說一聲
[00:20:14.920 --> 00:20:15.480]  我痊癒了
[00:20:15.480 --> 00:20:16.640]  我一定痊癒的
[00:20:16.640 --> 00:20:17.920]  但是聖經記載
[00:20:17.920 --> 00:20:21.400]  耶穌基督他每一次醫治人的疾病的時候
[00:20:21.400 --> 00:20:23.520]  他是伸手去摸他
[00:20:23.520 --> 00:20:25.200]  摸一個大麻瘋的人
[00:20:25.200 --> 00:20:26.320]  在那個時候
[00:20:26.320 --> 00:20:28.400]  以色列人是禁止做這件事情
[00:20:28.400 --> 00:20:30.320]  因為覺得是不潔淨的
[00:20:30.320 --> 00:20:32.240]  但是耶穌基督去摸他們的時候
[00:20:32.240 --> 00:20:34.160]  是代表了一種的接納
[00:20:34.160 --> 00:20:40.840]  一種的去認同他們的一種的表現
[00:20:40.840 --> 00:20:43.040]  所以弟兄姊妹讓我們能夠學習
[00:20:43.040 --> 00:20:45.680]  耶穌基督這一種憐憫的心
[00:20:45.680 --> 00:20:46.680]  第二種
[00:20:46.680 --> 00:20:48.080]  耶穌基督在生命裡面
[00:20:48.080 --> 00:20:49.040]  他展現出來
[00:20:49.040 --> 00:20:51.560]  他是怎樣來愛我們呢?
[00:20:51.560 --> 00:20:52.920]  就是去虛己
[00:20:52.920 --> 00:20:54.480]  在《肥納比書》的第二章
[00:20:54.480 --> 00:20:56.320]  第五至第八節那裡說
[00:20:56.320 --> 00:20:59.360]  耶穌基督本來就是有上帝的形象
[00:20:59.360 --> 00:21:03.000]  或者他本來就是和上帝有這種的同等
[00:21:03.000 --> 00:21:05.280]  但是他卻是願意虛己
[00:21:05.280 --> 00:21:06.560]  他願意虛己
[00:21:06.560 --> 00:21:08.560]  取了一個奴僕的形象
[00:21:08.560 --> 00:21:10.400]  成為人的樣式
[00:21:10.400 --> 00:21:11.640]  叫人的樣子
[00:21:11.640 --> 00:21:13.880]  就謙卑自己
[00:21:13.880 --> 00:21:15.120]  全心信服
[00:21:15.120 --> 00:21:18.120]  以至於死且死在十字架上面
[00:21:18.120 --> 00:21:19.240]  各位弟兄姊妹
[00:21:19.240 --> 00:21:20.920]  這一種的謙卑
[00:21:20.920 --> 00:21:23.000]  這一種的謙卑
[00:21:23.000 --> 00:21:25.120]  甚至乎去到一個地步
[00:21:25.120 --> 00:21:27.880]  耶穌基督本是上帝
[00:21:27.880 --> 00:21:29.120]  他是同等的
[00:21:29.120 --> 00:21:32.240]  但是他卻是願意取了奴僕的形象
[00:21:32.240 --> 00:21:35.480]  來去服侍世人
[00:21:35.480 --> 00:21:36.480]  彼此的服侍
[00:21:36.480 --> 00:21:38.360]  所以耶穌基督他切實地
[00:21:38.360 --> 00:21:40.440]  向福音第十三章的開始
[00:21:40.440 --> 00:21:42.640]  他就有一個行動去展現出來
[00:21:42.640 --> 00:21:45.200]  他就為那幫門徒來洗腳
[00:21:45.200 --> 00:21:47.200]  他以一個奴僕的形象
[00:21:47.200 --> 00:21:49.800]  或者他雖然是他們的老師
[00:21:49.800 --> 00:21:52.240]  但是他卻是願意真實地
[00:21:52.240 --> 00:21:53.640]  謙卑地
[00:21:53.640 --> 00:21:55.640]  來為他們去洗腳
[00:21:55.640 --> 00:21:58.760]  甚至乎他們愛到底的時候
[00:21:58.760 --> 00:22:02.840]  他出賣他的猶太來洗腳
[00:22:02.840 --> 00:22:05.200]  耶穌基督這個洗腳的服侍
[00:22:05.200 --> 00:22:06.680]  他教導我們
[00:22:06.680 --> 00:22:08.920]  我們今天是要切實進行
[00:22:08.920 --> 00:22:10.920]  我們需要彼此的服侍
[00:22:10.920 --> 00:22:12.440]  今天這個世代
[00:22:12.440 --> 00:22:15.720]  很強調我們自己每個人的身份
[00:22:15.720 --> 00:22:16.760]  或者是人權
[00:22:16.760 --> 00:22:18.600]  或者是人的尊嚴
[00:22:18.600 --> 00:22:20.080]  人的地位
[00:22:20.080 --> 00:22:21.280]  但是多少人
[00:22:21.280 --> 00:22:25.280]  才能夠真真正正學曉這一種的謙卑呢?
[00:22:25.280 --> 00:22:27.320]  我剛才看到
[00:22:27.320 --> 00:22:29.480]  尖沙咀堂的師班
[00:22:29.480 --> 00:22:30.880]  他的師徒其實很漂亮
[00:22:30.880 --> 00:22:32.840]  我看到他們的師徒
[00:22:32.840 --> 00:22:35.200]  有一個這樣的披肩
[00:22:35.200 --> 00:22:37.600]  有一條紅色的帶子很漂亮
[00:22:37.600 --> 00:22:40.760]  我最近預備教會的性惡退休會的時候
[00:22:40.760 --> 00:22:42.440]  我才知道為什麼
[00:22:42.440 --> 00:22:45.360]  為什麼師徒的披肩帶子
[00:22:45.360 --> 00:22:46.680]  其實是有意思的
[00:22:46.680 --> 00:22:48.240]  雖然教會的師徒
[00:22:48.240 --> 00:22:50.520]  很多年前我做性惡部部長的時候
[00:22:50.520 --> 00:22:51.920]  那件師徒是我設計的
[00:22:51.920 --> 00:22:53.000]  其實我也不知道為什麼
[00:22:53.000 --> 00:22:55.000]  我看到人家幾乎都是這樣
[00:22:55.000 --> 00:22:56.040]  一定有這樣的披肩
[00:22:56.040 --> 00:22:57.000]  有這樣的帶子
[00:22:57.000 --> 00:22:59.400]  就選給大家不同顏色
[00:22:59.400 --> 00:23:02.400]  原來上網去查的時候
[00:23:02.400 --> 00:23:03.480]  我不是專家
[00:23:03.480 --> 00:23:06.400]  可能如果有錯請性惡同工
[00:23:06.400 --> 00:23:07.560]  可以糾正我
[00:23:07.560 --> 00:23:09.600]  他說這個披肩
[00:23:09.600 --> 00:23:11.560]  其實就是代表著
[00:23:11.560 --> 00:23:13.000]  The Yoke of Jesus
[00:23:13.000 --> 00:23:14.640]  就是說耶穌的額
[00:23:14.640 --> 00:23:17.560]  因為古代很多的奴隸
[00:23:17.560 --> 00:23:18.840]  他們每個人
[00:23:18.840 --> 00:23:19.880]  他的奴隸身份
[00:23:19.880 --> 00:23:21.280]  他們都要帶著一個額
[00:23:21.280 --> 00:23:23.920]  這個額代表了是屬於哪一個主人的
[00:23:23.920 --> 00:23:27.680]  代表了他的身份是哪一個人的奴隸
[00:23:27.680 --> 00:23:29.640]  所以這個濕袍戴著
[00:23:29.640 --> 00:23:30.360]  穿著這件
[00:23:30.360 --> 00:23:31.640]  當你穿上這件濕袍
[00:23:31.640 --> 00:23:34.920]  你就披戴了耶穌的額在你身上
[00:23:34.920 --> 00:23:36.360]  就是再一次提醒我們
[00:23:36.360 --> 00:23:38.200]  原來我們就是耶穌的僕人
[00:23:38.200 --> 00:23:41.600]  我們是耶穌的奴僕而已
[00:23:41.600 --> 00:23:42.680]  就是要提醒我們
[00:23:42.680 --> 00:23:43.600]  我們要謙卑
[00:23:43.600 --> 00:23:47.000]  要馴服在耶穌的帶領之下
[00:23:47.000 --> 00:23:48.280]  所以古荔枝班園
[00:23:48.280 --> 00:23:49.720]  你每次再穿這件濕袍的時候
[00:23:49.720 --> 00:23:51.200]  你原來明白
[00:23:51.200 --> 00:23:52.720]  你就是耶穌的僕人
[00:23:52.720 --> 00:23:56.200]  甚至乎牧師通常在聖禮裡面戴著兩條帶子
[00:23:56.200 --> 00:23:58.800]  他說那兩條帶子其實都是同樣意思
[00:23:58.800 --> 00:24:02.880]  就是代表著披戴耶穌的額在我們身上
[00:24:02.880 --> 00:24:06.920]  來知道我們就是屬於主的僕人
[00:24:06.920 --> 00:24:07.560]  弟兄姊妹
[00:24:07.560 --> 00:24:10.120]  讓我們都能夠有一種彼此服侍
[00:24:10.120 --> 00:24:11.920]  謙卑服侍的心
[00:24:11.920 --> 00:24:12.640]  在教會裡面
[00:24:12.640 --> 00:24:14.520]  我們可能很多時候
[00:24:14.520 --> 00:24:16.720]  比較大部分的人
[00:24:16.720 --> 00:24:18.640]  是想等人來服侍他的
[00:24:18.640 --> 00:24:21.760]  但是耶穌吩咐我們要彼此服侍
[00:24:21.760 --> 00:24:23.760]  我們都要彼此看自己
[00:24:23.760 --> 00:24:26.040]  就好像別人的奴僕一樣
[00:24:26.040 --> 00:24:27.160]  並且最重要的
[00:24:27.160 --> 00:24:29.160]  我們成為主的奴僕
[00:24:29.160 --> 00:24:30.240]  第三方面
[00:24:30.240 --> 00:24:32.840]  我覺得這方面是很難的
[00:24:32.840 --> 00:24:34.920]  就是寬恕
[00:24:34.920 --> 00:24:37.040]  耶穌基督怎麼愛我們呢?
[00:24:37.040 --> 00:24:39.400]  當祂釘在十字架上的時候
[00:24:39.400 --> 00:24:41.920]  祂面對著那些釘在十字架上的人說
[00:24:41.920 --> 00:24:43.520]  父啊赦免他們
[00:24:43.520 --> 00:24:44.960]  因為他們所做的
[00:24:44.960 --> 00:24:47.000]  他們不知道
[00:24:47.000 --> 00:24:49.360]  甚至乎耶穌也接納彼得
[00:24:49.360 --> 00:24:51.080]  當他三次不認主的時候
[00:24:51.080 --> 00:24:52.720]  耶穌主動的去找他
[00:24:52.720 --> 00:24:56.720]  讓他知道耶穌再一次接納他
[00:24:56.720 --> 00:24:59.600]  要寬恕其實真的很不容易
[00:24:59.600 --> 00:25:02.600]  因為我們得罪別人的時候
[00:25:02.600 --> 00:25:08.560]  我們怎麼能夠容易放下他們對我們的傷害呢?
[00:25:08.560 --> 00:25:11.280]  但是我想跟大家分享一個見證
[00:25:11.280 --> 00:25:17.200]  這個見證就是我自己親眼見證一個弟兄
[00:25:17.200 --> 00:25:19.680]  他在寬恕的功課上
[00:25:19.680 --> 00:25:24.240]  給我自己一個很大的鼓勵
[00:25:24.240 --> 00:25:28.240]  教會裡面有一位伯伯
[00:25:28.240 --> 00:25:30.520]  我稱他做鄭伯伯
[00:25:30.520 --> 00:25:33.320]  幾年前他才回教會的
[00:25:33.320 --> 00:25:35.480]  而我怎麼認識鄭伯伯呢?
[00:25:35.480 --> 00:25:39.360]  就因為幾年前新聞裡面都有報導過
[00:25:39.360 --> 00:25:43.000]  在油麻地一個71的一個店東
[00:25:43.000 --> 00:25:47.960]  就因為有一個人進去偷了幾包薯片
[00:25:47.960 --> 00:25:48.720]  被他發現
[00:25:48.720 --> 00:25:50.440]  那個人走了
[00:25:50.440 --> 00:25:52.960]  之後那個賊人回頭
[00:25:52.960 --> 00:25:56.120]  就拿一把刀刺死了這個店東
[00:25:56.120 --> 00:25:59.080]  那個店東當時很年輕三十多歲
[00:25:59.080 --> 00:26:00.360]  他去世的時候
[00:26:00.360 --> 00:26:02.440]  女兒才八個月
[00:26:02.440 --> 00:26:03.840]  未夠一歲
[00:26:03.840 --> 00:26:05.760]  所以這件事發生之後
[00:26:05.760 --> 00:26:08.480]  帶給他們家人很大的傷痛
[00:26:08.480 --> 00:26:09.560]  而他的父母
[00:26:09.560 --> 00:26:12.080]  媽媽是小時候洗過禮
[00:26:12.080 --> 00:26:13.080]  爸爸不信主
[00:26:13.080 --> 00:26:16.040]  整個家庭都沒有信主的
[00:26:16.040 --> 00:26:19.240]  但是他媽媽那時候因為小時候洗過禮
[00:26:19.240 --> 00:26:20.280]  所以突然間想起
[00:26:20.280 --> 00:26:23.600]  她很想她的兒子在病危的時候
[00:26:23.600 --> 00:26:25.880]  很希望能夠有阮木去為他祈禱
[00:26:25.880 --> 00:26:27.720]  她希望阮木可以幫她兒子
[00:26:27.720 --> 00:26:31.160]  臨過生前為他洗禮
[00:26:31.160 --> 00:26:33.280]  當時她不知道怎麼樣的時候
[00:26:33.280 --> 00:26:34.960]  就很徬徨的時候
[00:26:34.960 --> 00:26:38.000]  就有一驚人輾轉的介紹
[00:26:38.000 --> 00:26:41.360]  因為這位離世者
[00:26:41.360 --> 00:26:43.600]  她的同學是我們教會的
[00:26:43.600 --> 00:26:47.560]  一位傳道人的姐姐
[00:26:47.560 --> 00:26:48.600]  所以她就問我們
[00:26:48.600 --> 00:26:49.920]  我們可不可以去探望他們
[00:26:49.920 --> 00:26:51.120]  或者幫他們洗禮
[00:26:51.120 --> 00:26:53.240]  但是在聯絡的過程裡面
[00:26:53.240 --> 00:26:54.640]  結果都來不及了
[00:26:54.640 --> 00:26:56.200]  當一切都知道了
[00:26:56.200 --> 00:26:57.160]  準備去的時候
[00:26:57.160 --> 00:26:58.840]  她已經離世了
[00:26:58.840 --> 00:27:00.480]  已經離開了
[00:27:00.480 --> 00:27:03.480]  於是我們繼續接觸這個家庭
[00:27:03.480 --> 00:27:08.800]  他們很想用基督教儀式去舉行喪禮
[00:27:08.800 --> 00:27:11.720]  我們就開始去幫這個家庭
[00:27:11.720 --> 00:27:13.240]  陪他們去認屍
[00:27:13.240 --> 00:27:15.880]  陪他們去處理各樣的身後事
[00:27:15.880 --> 00:27:18.680]  處理他們出殯的儀節
[00:27:18.680 --> 00:27:20.360]  這件事之後
[00:27:20.360 --> 00:27:23.760]  想不到她的爸爸和媽媽
[00:27:23.760 --> 00:27:29.720]  開始主動地回來生命堂做崇拜
[00:27:29.720 --> 00:27:31.480]  其實我真的想不到為什麼
[00:27:31.480 --> 00:27:33.280]  如果發生了這些事
[00:27:33.280 --> 00:27:36.160]  按道理他們可以對上帝有很多的埋怨
[00:27:36.160 --> 00:27:38.360]  覺得上帝很不公平、很不公義
[00:27:38.360 --> 00:27:42.480]  為什麼這些事會發生在她兒子的身上呢?
[00:27:42.480 --> 00:27:44.240]  但是很奇妙
[00:27:44.240 --> 00:27:45.960]  他們可能當時因為
[00:27:45.960 --> 00:27:50.440]  經歷了教會弟兄姊妹在喪禮上的關愛
[00:27:50.440 --> 00:27:53.400]  他們主動就開始回來生命堂聚會
[00:27:53.400 --> 00:27:56.520]  並且他們是回來得很行切
[00:27:56.520 --> 00:28:00.000]  是很認真地去追求這個信仰
[00:28:00.000 --> 00:28:01.760]  特別是她的爸爸
[00:28:01.760 --> 00:28:03.880]  他是一個很認真地去追求
[00:28:03.880 --> 00:28:05.080]  每次都很留心聽到
[00:28:05.080 --> 00:28:07.280]  並且開始讀聖經
[00:28:07.280 --> 00:28:09.200]  並且他是每天靈修
[00:28:09.200 --> 00:28:11.080]  他將他的靈修經文
[00:28:11.080 --> 00:28:13.720]  經常將他上帝怎樣透過這些靈修經文
[00:28:13.720 --> 00:28:16.560]  給他一些安慰說話或者教導
[00:28:16.560 --> 00:28:18.080]  他經常WhatsApp給我
[00:28:18.080 --> 00:28:20.800]  反過來給我很多的鼓勵
[00:28:20.800 --> 00:28:23.520]  所以這個爸爸很認真地
[00:28:23.520 --> 00:28:27.200]  結果在一年之後他洗禮了
[00:28:27.200 --> 00:28:29.760]  當他洗禮沒多久
[00:28:29.760 --> 00:28:32.640]  他兒子的案件就開始擺上法庭
[00:28:32.640 --> 00:28:33.720]  要去審了
[00:28:33.720 --> 00:28:35.160]  我們都有點擔心
[00:28:35.160 --> 00:28:37.920]  因為每一次當這件事再開審的時候
[00:28:37.920 --> 00:28:40.200]  會不會帶給他很大的刺激呢?
[00:28:40.200 --> 00:28:42.680]  但是他就跟我們分享
[00:28:42.680 --> 00:28:45.080]  他每天去上庭的時候
[00:28:45.080 --> 00:28:48.280]  他都會將一些感受來跟我們分享
[00:28:48.280 --> 00:28:49.640]  他起初說
[00:28:49.640 --> 00:28:52.440]  牧師當我第一天上到這個法庭
[00:28:52.440 --> 00:28:54.200]  我見到這個殺人犯
[00:28:54.200 --> 00:28:55.920]  在犯人欄出現的時候
[00:28:55.920 --> 00:28:57.200]  他說那一刻
[00:28:57.200 --> 00:28:59.320]  我真的立刻很想衝出去
[00:28:59.320 --> 00:29:01.200]  拿把刀再刺死他
[00:29:01.200 --> 00:29:02.200]  因為我覺得
[00:29:02.200 --> 00:29:05.800]  他為甚麼會奪去了我兒子的性命
[00:29:05.800 --> 00:29:09.400]  他說不過這件事之後
[00:29:09.400 --> 00:29:12.640]  他知道他自己洗了禮
[00:29:12.640 --> 00:29:14.240]  他說我已經洗了禮了
[00:29:14.240 --> 00:29:16.520]  所以現在活著的不再是我
[00:29:16.520 --> 00:29:18.640]  乃是基督在我裡面活著
[00:29:18.640 --> 00:29:21.240]  我願意學校主的吩咐
[00:29:21.240 --> 00:29:23.400]  主吩咐我們要愛仇敵
[00:29:23.400 --> 00:29:25.920]  我要學習去進行
[00:29:25.920 --> 00:29:28.720]  到最後這件案件審完之後
[00:29:28.720 --> 00:29:33.040]  這個殺人犯得到他應有的公平的裁決之後
[00:29:33.040 --> 00:29:35.920]  這個伯伯他再WhatsApp告訴我
[00:29:35.920 --> 00:29:39.480]  他說牧師我今天心裡面是一種平安
[00:29:39.480 --> 00:29:42.720]  因為我終於真的學習耶穌基督的吩咐
[00:29:42.720 --> 00:29:44.040]  我放下了
[00:29:44.040 --> 00:29:45.360]  我寬恕了這個人
[00:29:45.360 --> 00:29:47.000]  我不再恨他了
[00:29:47.000 --> 00:29:50.840]  他說我的寬恕對我們也是一個釋放
[00:29:50.840 --> 00:29:55.080]  這個弟兄真的能夠踐行基督的吩咐
[00:29:55.080 --> 00:29:56.240]  很難
[00:29:56.240 --> 00:29:58.040]  在人看來不容易
[00:29:58.040 --> 00:29:58.880]  但是他欣著
[00:29:58.880 --> 00:30:00.880]  他說他要進行基督的吩咐
[00:30:00.880 --> 00:30:02.320]  因為我已經是受洗了
[00:30:02.320 --> 00:30:05.560]  我已經是一個新的人了
[00:30:05.560 --> 00:30:07.560]  這個伯伯在今年已經去世了
[00:30:07.560 --> 00:30:10.600]  因為去年之後他發現有癌症
[00:30:10.600 --> 00:30:13.560]  在他患病的過程很困難
[00:30:13.560 --> 00:30:16.400]  病帶給他很多的痛苦
[00:30:16.400 --> 00:30:19.320]  但是他的信心卻是何等堅定
[00:30:19.320 --> 00:30:21.600]  他常常在他病患當中
[00:30:21.600 --> 00:30:25.880]  將他每天在靈修裡面看到聖經上的安慰說話
[00:30:25.880 --> 00:30:28.160]  他就WhatsApp給我
[00:30:28.160 --> 00:30:31.320]  反過來不是牧師經常發WhatsApp經文給他
[00:30:31.320 --> 00:30:33.040]  而是他經常給我這些經文
[00:30:33.040 --> 00:30:35.040]  我心裡面很受感動
[00:30:35.040 --> 00:30:38.560]  所以今年當我們為他舉行安息禮的時候
[00:30:38.560 --> 00:30:40.400]  我要負責講慰勉的信息的時候
[00:30:40.400 --> 00:30:41.440]  我心裡面說
[00:30:41.440 --> 00:30:44.920]  我都不知道可以怎樣跟家人講安慰的說話
[00:30:44.920 --> 00:30:46.080]  但是我就說
[00:30:46.080 --> 00:30:46.960]  我跟他們說
[00:30:46.960 --> 00:30:50.960]  我說其實鄭伯伯已經預備了這篇慰勉的信息
[00:30:50.960 --> 00:30:52.680]  因為在過去一段日子
[00:30:52.680 --> 00:30:55.240]  他將上帝的經文傳給我
[00:30:55.240 --> 00:30:58.400]  我今天就將這些經文讀給你們聽
[00:30:58.400 --> 00:31:03.120]  這些是鄭伯伯他自己對你們安慰的說話
[00:31:03.120 --> 00:31:04.840]  所以弟兄姊妹
[00:31:04.840 --> 00:31:07.640]  原來這個弟兄是一個初信紀念的
