
[00:00:00.000 --> 00:00:05.600]  今日提到的題目是「患難中的信心」
[00:19:12.000 --> 00:19:14.000]  要告訴我們
[00:19:14.000 --> 00:19:18.000]  彼此的代禱是一直下去
[00:19:18.000 --> 00:19:20.000]  直至我們見主面
[00:19:20.000 --> 00:19:23.000]  我們和弟兄姊妹之間的相交
[00:19:23.000 --> 00:19:26.000]  那個團契
[00:19:26.000 --> 00:19:29.000]  是一直維持下去
[00:19:29.000 --> 00:19:31.000]  直至我們在神的面前
[00:19:31.000 --> 00:19:33.000]  見神的面
[00:19:33.000 --> 00:19:36.000]  所以在這裡繼續鼓勵大家
[00:19:36.000 --> 00:19:39.000]  在我們這個活力堂的教會裡面
[00:19:39.000 --> 00:19:41.000]  神讓我們周圍有弟兄姊妹
[00:19:41.000 --> 00:19:46.000]  是要我們彼此成為一個愛的群體
[00:19:46.000 --> 00:19:48.000]  互相的代求
[00:19:48.000 --> 00:19:50.000]  有困難的時候安慰
[00:19:50.000 --> 00:19:52.000]  有開心的時候
[00:19:52.000 --> 00:19:56.000]  來跟弟兄姊妹一同開心
[00:19:56.000 --> 00:19:58.000]  願意我們通過今天的經文
[00:19:58.000 --> 00:20:00.000]  我們學習
[00:20:00.000 --> 00:20:03.000]  懂得有事情有困難的時候
[00:20:03.000 --> 00:20:05.000]  交託給神
[00:20:05.000 --> 00:20:07.000]  困難很多時候讓我們的信心
[00:20:07.000 --> 00:20:09.000]  成為一個磨練的機會
[00:20:09.000 --> 00:20:11.000]  所以讓我們互相學習
[00:20:11.000 --> 00:20:13.000]  互相擔當
[00:20:13.000 --> 00:20:14.000]  互相帶頭
[00:20:14.000 --> 00:20:17.000]  成為一個見證神的群體
[00:20:17.000 --> 00:20:19.000]  請我們低頭祈禱
[00:20:19.000 --> 00:20:21.000]  最後屬基督我們感謝你
[00:20:21.000 --> 00:20:24.000]  因為你讓我們有屬靈的家
[00:20:24.000 --> 00:20:27.000]  你讓我們在這個家裡面
[00:20:27.000 --> 00:20:29.000]  可以去經歷你
[00:20:29.000 --> 00:20:31.000]  可以讓弟兄姊妹與我們同行
[00:20:31.000 --> 00:20:33.000]  我們的人生
[00:20:33.000 --> 00:20:35.000]  以致我們可以無論開心的時候
[00:20:35.000 --> 00:20:37.000]  還是不開心的時候
[00:20:37.000 --> 00:20:39.000]  都有一班
[00:20:39.000 --> 00:20:41.000]  我們所愛的弟兄姊妹
[00:20:41.000 --> 00:20:43.000]  來跟我們分享和分擔
[00:20:43.000 --> 00:20:45.000]  我們感謝你給我們的一切
[00:20:45.000 --> 00:20:47.000]  讓我們更加在
[00:20:47.000 --> 00:20:51.000]  學習保羅的教導
[00:20:51.000 --> 00:20:53.000]  可以在患難的裡面
[00:20:53.000 --> 00:20:55.000]  來更加磨練我們的信心
[00:20:55.000 --> 00:20:59.000]  成為一個更加在患難當中
[00:20:59.000 --> 00:21:01.000]  仍然能夠持守信仰的基督徒
[00:21:01.000 --> 00:21:03.000]  讓這一份信心
[00:21:03.000 --> 00:21:07.000]  能夠成為一個榮耀你的機會和途徑
[00:21:07.000 --> 00:21:09.000]  多謝你給我們的一切
[00:21:09.000 --> 00:21:11.000]  祈禱奉耶穌名字而求
[00:21:11.000 --> 00:21:13.000]  Amen
