
[00:00:00.000 --> 00:00:04.500]  在今天的訊息中,我會從三方面去看這個大喜的訊息
[00:19:04.100 --> 00:19:05.500]  報應各人
[00:19:05.500 --> 00:19:07.100]  有一天
[00:19:07.100 --> 00:19:08.500]  耶穌
[00:19:08.500 --> 00:19:09.800]  將會來
[00:19:09.800 --> 00:19:12.500]  按照各人的行為定人的罪
[00:19:13.100 --> 00:19:13.700]  祂就是
[00:19:13.700 --> 00:19:14.600]  審判人
[00:19:14.600 --> 00:19:15.800]  定人罪的神
[00:19:15.800 --> 00:19:17.500]  這位
[00:19:17.500 --> 00:19:18.200]  將會
[00:19:18.200 --> 00:19:19.200]  審判人
[00:19:19.200 --> 00:19:20.900]  的神之耶穌
[00:19:20.900 --> 00:19:22.300]  竟然願意
[00:19:22.300 --> 00:19:23.400]  擔當
[00:19:23.400 --> 00:19:25.200]  我們的刑罰
[00:19:25.200 --> 00:19:27.300]  我們的罪的刑罰
[00:19:27.300 --> 00:19:29.700]  一切得到這個恩典的人
[00:19:29.700 --> 00:19:31.100]  他們的罪債
[00:19:31.100 --> 00:19:32.800]  已經被扶清
[00:19:32.800 --> 00:19:34.200]  在神面前
[00:19:34.200 --> 00:19:35.200]  他們是沒有罪的
[00:19:35.200 --> 00:19:38.400]  他們可以跟世間的神在一起
[00:19:38.400 --> 00:19:40.300]  那樣
[00:19:40.300 --> 00:19:42.100]  神的公義得到彰顯
[00:19:42.800 --> 00:19:44.300]  犯了罪的人得到拯救
[00:19:44.300 --> 00:19:47.300]  這就是神拯救世人脫離罪
[00:19:47.300 --> 00:19:48.300]  捆綁的方法
[00:19:48.300 --> 00:19:50.000]  所以
[00:19:50.000 --> 00:19:51.200]  天使當晚
[00:19:51.200 --> 00:19:53.000]  說大氣的訊息
[00:19:53.000 --> 00:19:54.500]  就是救贖世人
[00:19:54.500 --> 00:19:56.600]  罪的救主基督
[00:19:56.600 --> 00:19:58.000]  已經誕生
[00:19:58.000 --> 00:19:59.900]  大英姊妹
[00:19:59.900 --> 00:20:02.800]  這是不是一個大氣的訊息呢
[00:20:02.800 --> 00:20:05.000]  請跟旁邊的人說
[00:20:05.000 --> 00:20:06.600]  我告訴你大氣的訊息
[00:20:06.600 --> 00:20:08.600]  我們可以脫離罪的捆綁
[00:20:08.600 --> 00:20:09.400]  可以嗎
[00:20:09.400 --> 00:20:12.100]  大聲一點
[00:20:12.700 --> 00:20:13.200]  大聲一點
[00:20:13.200 --> 00:20:16.600]  我們可以脫離罪的捆綁
[00:20:16.600 --> 00:20:20.600]  你們可能會問
[00:20:20.600 --> 00:20:22.400]  為什麼神要赦免人的罪呢
[00:20:22.400 --> 00:20:26.100]  答案就在我們時時聽到的一節經文
[00:20:26.100 --> 00:20:26.900]  我們一起讀
[00:20:26.900 --> 00:20:28.500]  神愛世人
[00:20:28.500 --> 00:20:31.500]  甚至將他的獨生子賜給他們
[00:20:31.500 --> 00:20:33.200]  叫一切信他的
[00:20:33.200 --> 00:20:34.400]  不致滅亡
[00:20:34.400 --> 00:20:35.600]  犯得永生
[00:20:35.600 --> 00:20:38.300]  神賜他的獨生子給世人
[00:20:38.300 --> 00:20:40.700]  差他在天上來世間
[00:20:40.700 --> 00:20:41.900]  贖世人的罪
[00:20:42.300 --> 00:20:43.100]  原因就是
[00:20:43.100 --> 00:20:45.400]  神愛世上的每一個人
[00:20:45.400 --> 00:20:47.200]  因為愛
[00:20:47.200 --> 00:20:49.800]  神就是想赦免世人的罪
[00:20:49.800 --> 00:20:51.600]  就好像賢女
[00:20:51.600 --> 00:20:53.000]  得罪了父母
[00:20:53.000 --> 00:20:54.900]  一樣傷出他們的心
[00:20:54.900 --> 00:20:56.600]  你猜那些父母
[00:20:56.600 --> 00:20:58.500]  會不會時時懷恨在心呢
[00:20:58.500 --> 00:21:00.200]  當然不會
[00:21:00.200 --> 00:21:02.900]  我的大兒子
[00:21:02.900 --> 00:21:04.400]  在青春期的時候
[00:21:04.400 --> 00:21:05.800]  時時激怒我
[00:21:05.800 --> 00:21:07.900]  他非常懂得
[00:21:07.900 --> 00:21:09.300]  說什麼話
[00:21:09.300 --> 00:21:10.000]  做什麼事
[00:21:10.000 --> 00:21:10.900]  是需要發怒的
[00:21:12.200 --> 00:21:12.900]  但是到現在
[00:21:12.900 --> 00:21:16.200]  我已經忘記了
[00:21:16.200 --> 00:21:17.700]  他做過什麼
[00:21:17.700 --> 00:21:19.300]  說過什麼
[00:21:19.300 --> 00:21:20.400]  使我生黑暗跳
[00:21:20.400 --> 00:21:22.500]  為什麼
[00:21:22.500 --> 00:21:23.200]  因為我愛他
[00:21:23.200 --> 00:21:25.000]  希望
[00:21:25.000 --> 00:21:27.600]  他和我重新建立關係
[00:21:27.600 --> 00:21:29.100]  同樣
[00:21:29.100 --> 00:21:30.200]  神愛我們
[00:21:30.200 --> 00:21:32.200]  就差他兒子進來世間
[00:21:32.200 --> 00:21:33.800]  為我們的罪
[00:21:33.800 --> 00:21:34.700]  付上代價
[00:21:34.700 --> 00:21:36.100]  讓我們可以
[00:21:36.100 --> 00:21:37.700]  重新與神和好
[00:21:37.700 --> 00:21:40.300]  這個代價是非常重的
[00:21:40.800 --> 00:21:42.300]  他兒子要為我們的罪
[00:21:42.300 --> 00:21:43.400]  在十字架上
[00:21:43.400 --> 00:21:44.300]  去犧牲
[00:21:44.300 --> 00:21:46.900]  你可能會問
[00:21:46.900 --> 00:21:48.600]  為什麼神要用十字架
[00:21:48.600 --> 00:21:49.800]  這麼殘酷的刑罰
[00:21:49.800 --> 00:21:52.100]  難道神不可以
[00:21:52.100 --> 00:21:52.800]  用
[00:21:52.800 --> 00:21:54.400]  另外一些方法嗎
[00:21:54.400 --> 00:21:57.000]  十字架上的刑罰
[00:21:57.000 --> 00:21:59.100]  就是指出
[00:21:59.100 --> 00:22:01.400]  犯罪的後果有多嚴重
[00:22:01.400 --> 00:22:03.500]  那些
[00:22:03.500 --> 00:22:04.900]  在罪中的人
[00:22:04.900 --> 00:22:06.400]  將會滅亡
[00:22:06.400 --> 00:22:08.600]  滅亡是什麼意思呢
[00:22:09.300 --> 00:22:11.500]  耶穌在祂的教導中
[00:22:11.500 --> 00:22:12.400]  多次提到
[00:22:12.400 --> 00:22:13.500]  滅亡
[00:22:13.500 --> 00:22:14.800]  就是落到地獄
[00:22:14.800 --> 00:22:16.600]  受到永火的刑罰
[00:22:16.600 --> 00:22:18.200]  永遠與
[00:22:18.200 --> 00:22:19.800]  聖潔的神隔絕
[00:22:19.800 --> 00:22:21.600]  另一方面
[00:22:21.600 --> 00:22:23.600]  十字架
[00:22:23.600 --> 00:22:26.400]  也都說明了神對我們的愛
[00:22:26.400 --> 00:22:28.000]  神愛我們
[00:22:28.000 --> 00:22:30.300]  甚至願意犧牲自己兒子
[00:22:30.300 --> 00:22:31.700]  去贖清我們的罪債
[00:22:31.700 --> 00:22:33.500]  讓我們得到永生
[00:22:33.500 --> 00:22:34.900]  永生
[00:22:34.900 --> 00:22:36.100]  就是永遠的生命
[00:22:36.100 --> 00:22:37.200]  今生
[00:22:37.200 --> 00:22:38.100]  可以神同行
[00:22:39.100 --> 00:22:41.200]  我們這個短暫人生結束了之後
[00:22:41.200 --> 00:22:42.500]  將來
[00:22:42.500 --> 00:22:43.600]  永遠
[00:22:43.600 --> 00:22:44.600]  與神同在
[00:22:44.600 --> 00:22:46.200]  所以
[00:22:46.200 --> 00:22:48.800]  經文中帶出另外的信息
[00:22:48.800 --> 00:22:50.000]  就是神愛我們
[00:22:50.000 --> 00:22:51.300]  第一次會
[00:22:51.300 --> 00:22:53.200]  這個不是一個大氣的信息
[00:22:53.200 --> 00:22:54.400]  請到旁邊的人說
[00:22:54.400 --> 00:22:56.600]  我會告訴你一個大氣的信息
[00:22:56.600 --> 00:22:58.100]  神非常愛我們
[00:22:58.100 --> 00:23:06.700]  一個信息
[00:23:06.700 --> 00:23:08.900]  無論是怎麼樣重要
[00:23:08.900 --> 00:23:10.500]  需要聽到人家相信
[00:23:10.500 --> 00:23:13.100]  才能夠產生效應
[00:23:13.100 --> 00:23:14.500]  同樣
[00:23:14.500 --> 00:23:16.700]  神的兒子對人的拯救
[00:23:16.700 --> 00:23:19.100]  也都需要人聽到之後要相信
[00:23:19.100 --> 00:23:21.400]  這個才是大氣的信息
[00:23:21.400 --> 00:23:23.600]  請大家留意
[00:23:23.600 --> 00:23:26.100]  神沒有要求人先去做什麼
[00:23:26.100 --> 00:23:26.900]  比如
[00:23:26.900 --> 00:23:28.500]  為自己的罪
[00:23:28.500 --> 00:23:30.400]  常說什麼
[00:23:30.400 --> 00:23:31.500]  或者在教會
[00:23:31.500 --> 00:23:33.400]  做了什麼侍奉等等
[00:23:33.400 --> 00:23:35.200]  實際上唯一的條件
[00:23:35.200 --> 00:23:36.300]  是要人相信
[00:23:36.300 --> 00:23:37.900]  相信祂的兒子
[00:23:38.300 --> 00:23:38.900]  耶穌
[00:23:38.900 --> 00:23:41.000]  基督在十字架上犧牲
[00:23:41.000 --> 00:23:42.900]  能夠洗去他們自己的罪
[00:23:42.900 --> 00:23:43.900]  這個
[00:23:43.900 --> 00:23:45.200]  已經足夠
[00:23:45.200 --> 00:23:48.900]  在過去二千年以來
[00:23:48.900 --> 00:23:51.800]  有無數的人相信了
[00:23:51.800 --> 00:23:54.200]  神就幫助他們脫離罪的捆綁
[00:23:54.200 --> 00:23:56.500]  成為一個又一個新做的人
[00:23:56.500 --> 00:23:58.700]  神也會繼續幫助他們
[00:23:58.700 --> 00:23:59.800]  去脫離罪惡
[00:23:59.800 --> 00:24:00.800]  為什麼
[00:24:00.800 --> 00:24:02.600]  因為他們相信
[00:24:02.600 --> 00:24:05.300]  和接受救主基督這群舊人
[00:24:05.300 --> 00:24:06.900]  相信
[00:24:07.500 --> 00:24:08.700]  得到這群舊人
[00:24:08.700 --> 00:24:10.900]  是不是真的這麼簡單
[00:24:10.900 --> 00:24:15.000]  在這個月初
[00:24:15.000 --> 00:24:16.000]  十月二日
[00:24:16.000 --> 00:24:17.500]  我有機會探訪
[00:24:17.500 --> 00:24:18.600]  一位
[00:24:18.600 --> 00:24:20.200]  未信主
[00:24:20.200 --> 00:24:24.500]  患了末期肺癌的男病者Terence
[00:24:24.500 --> 00:24:26.200]  他四十多歲
[00:24:26.200 --> 00:24:28.400]  我以前不認識他
[00:24:28.400 --> 00:24:32.100]  他的公司有一位同事認識我們港福堂的一位姊妹
[00:24:32.100 --> 00:24:35.900]  一位姊妹邀請我和他一起去醫院探訪他
[00:24:36.400 --> 00:24:37.800]  本來姊妹說
[00:24:37.800 --> 00:24:40.600]  先讓我去看看他
[00:24:40.600 --> 00:24:42.800]  之後我就去
[00:24:42.800 --> 00:24:43.700]  我就不要等了
[00:24:43.700 --> 00:24:45.300]  我們要盡早見面
[00:24:45.300 --> 00:24:49.000]  當日
[00:24:49.000 --> 00:24:51.200]  我見到Terence的時候
[00:24:51.200 --> 00:24:52.100]  他已經很弱
[00:24:52.100 --> 00:24:54.900]  我就把握時間和他說
[00:24:54.900 --> 00:24:57.400]  我們的生命是神所賜的
[00:24:57.400 --> 00:24:59.900]  我們不知道自己的生命有多長
[00:24:59.900 --> 00:25:02.200]  但是我們每個生命
[00:25:02.200 --> 00:25:03.900]  都有結束的一天
[00:25:03.900 --> 00:25:05.900]  在這一生過後
[00:25:06.900 --> 00:25:08.800]  我們都要去見造我們的神
[00:25:08.800 --> 00:25:11.700]  這一生最重要的是
[00:25:11.700 --> 00:25:14.100]  能夠得到主耶穌洗罪
[00:25:14.100 --> 00:25:17.100]  得到赦免的救贖恩典
[00:25:17.100 --> 00:25:20.300]  你願意接受這份禮物嗎
[00:25:20.300 --> 00:25:22.400]  當時他沒有說什麼
[00:25:22.400 --> 00:25:24.100]  我就對他說
[00:25:24.100 --> 00:25:27.100]  當你覺得需要耶穌拯救你的時候
[00:25:27.100 --> 00:25:29.200]  就對耶穌說四個字
[00:25:29.200 --> 00:25:30.500]  耶穌救我
[00:25:30.500 --> 00:25:34.500]  後來我就為Terence去禱告
[00:25:34.700 --> 00:25:36.500]  求神減輕他的痛苦
[00:25:36.500 --> 00:25:40.000]  幫助他接受主耶穌的救贖
[00:25:40.000 --> 00:25:42.200]  之後我就離開了病房
[00:25:42.200 --> 00:25:44.200]  因為要讓其他人進去
[00:25:44.200 --> 00:25:46.800]  過了幾分鐘
[00:25:46.800 --> 00:25:49.900]  邀請我去探望Terence姐妹
[00:25:49.900 --> 00:25:52.100]  走出來很興奮地跟我說
[00:25:52.100 --> 00:25:54.200]  Terence很清楚地跟他說
[00:25:54.200 --> 00:25:55.200]  耶穌救我
[00:25:55.200 --> 00:25:57.700]  是第一
[00:25:57.700 --> 00:26:00.900]  Terence就離世了
[00:26:03.300 --> 00:26:05.800]  我為Terence的信主感恩
[00:26:05.800 --> 00:26:09.700]  神安排我在他離世的前一天
[00:26:09.700 --> 00:26:12.000]  將罪得赦免
[00:26:12.000 --> 00:26:14.500]  大喜的信息傳給他
[00:26:14.500 --> 00:26:15.900]  還有開他的心
[00:26:15.900 --> 00:26:17.100]  使他接受
[00:26:17.100 --> 00:26:18.200]  神這份
[00:26:18.200 --> 00:26:19.100]  世人
[00:26:19.100 --> 00:26:21.300]  給世人最寶貴的禮物
[00:26:21.300 --> 00:26:24.800]  這個經歷讓我看到
[00:26:24.800 --> 00:26:26.300]  只要願意相信
[00:26:26.300 --> 00:26:29.300]  就可以得到神救贖的恩典
[00:26:29.300 --> 00:26:30.200]  第一支會
[00:26:30.200 --> 00:26:31.900]  這是什麼大喜的信息
[00:26:32.700 --> 00:26:33.500]  請大家
[00:26:33.500 --> 00:26:35.100]  請大家跟旁邊的人說
[00:26:35.100 --> 00:26:37.400]  我告訴你大喜的信息
[00:26:37.400 --> 00:26:39.000]  相信就可以得救
[00:26:39.000 --> 00:26:47.300]  今天的經歷裡面
[00:26:47.300 --> 00:26:50.200]  天使向亡人宣告大喜信息的時候
[00:26:50.200 --> 00:26:52.500]  人是在捆綁之中
[00:26:52.500 --> 00:26:54.900]  極其需要一位救主
[00:26:54.900 --> 00:26:57.000]  亡人相信
[00:26:57.000 --> 00:26:58.000]  天使說的
[00:26:58.000 --> 00:26:59.800]  就可以看到這位救主
[00:26:59.800 --> 00:27:00.500]  耶穌
[00:27:01.500 --> 00:27:03.800]  這個是不是跟今天的世界很像
[00:27:03.800 --> 00:27:06.800]  每個人都是活在
[00:27:06.800 --> 00:27:08.500]  這個罪的權勢之下
[00:27:08.500 --> 00:27:10.200]  他也是在
[00:27:10.200 --> 00:27:11.900]  罪的捆綁之中
[00:27:11.900 --> 00:27:14.000]  我們自己不能夠上環
[00:27:14.000 --> 00:27:15.900]  得罪人得罪神的罪債
[00:27:15.900 --> 00:27:17.600]  但是神沒有放棄我們
[00:27:17.600 --> 00:27:19.100]  猜他而知耶穌
[00:27:19.100 --> 00:27:22.200]  為我們罪擔上代價
[00:27:22.200 --> 00:27:24.300]  他就是救主基督
[00:27:24.300 --> 00:27:27.900]  一切相信和願意接受
[00:27:27.900 --> 00:27:29.100]  他救贖恩典的人
[00:27:29.100 --> 00:27:30.600]  就可以
[00:27:31.300 --> 00:27:32.400]  看到祂奇妙的作為
[00:27:32.400 --> 00:27:33.600]  他們的生命
[00:27:33.600 --> 00:27:34.700]  被改變
[00:27:34.700 --> 00:27:36.500]  成為平安喜樂的人
[00:27:36.500 --> 00:27:38.900]  因為得到神的寬恕
[00:27:38.900 --> 00:27:41.000]  他們就有能力
[00:27:41.000 --> 00:27:42.200]  和願意
[00:27:42.200 --> 00:27:43.600]  去寬恕其他人
[00:27:43.600 --> 00:27:45.300]  你看看旁邊的基督徒
[00:27:45.300 --> 00:27:46.500]  他們開心嗎
[00:27:46.500 --> 00:27:48.200]  都開心吧
[00:27:48.200 --> 00:27:51.700]  因為他們接受了
[00:27:51.700 --> 00:27:53.500]  天使宣告大喜的信息
[00:27:53.500 --> 00:27:56.400]  不知道大家有沒有想過
[00:27:56.400 --> 00:27:59.400]  為什麼創天造地的主耶穌
[00:27:59.400 --> 00:28:00.600]  竟然
[00:28:01.400 --> 00:28:03.400]  會在馬槽裡面誕生呢
[00:28:03.400 --> 00:28:05.300]  馬槽
[00:28:05.300 --> 00:28:07.500]  是一個完全沒有阻攔的地方
[00:28:07.500 --> 00:28:09.300]  任何人如果相信
[00:28:09.300 --> 00:28:12.200]  無論是群富貴賤
[00:28:12.200 --> 00:28:14.800]  只要願意去尋找這位
[00:28:14.800 --> 00:28:17.000]  誕生了的救主基督
[00:28:17.000 --> 00:28:18.100]  就一定
[00:28:18.100 --> 00:28:19.300]  能夠找到
[00:28:19.300 --> 00:28:20.400]  為什麼呢
[00:28:20.400 --> 00:28:23.200]  因為主耶穌來到西山
[00:28:23.200 --> 00:28:24.600]  是要進入
[00:28:24.600 --> 00:28:26.200]  每個人的心裡面
[00:28:26.200 --> 00:28:28.200]  在這個聖誕
[00:28:28.200 --> 00:28:29.600]  慶祝聖誕
[00:28:30.800 --> 00:28:32.000]  耶穌降生日子
[00:28:32.000 --> 00:28:34.200]  你已接受主耶穌
[00:28:34.200 --> 00:28:36.100]  進入你的心裡面嗎
[00:28:36.100 --> 00:28:38.200]  我們一起禱告
[00:28:38.200 --> 00:28:40.200]  親愛的主耶穌
[00:28:40.200 --> 00:28:42.700]  感謝你在二千年前來到世間
[00:28:42.700 --> 00:28:45.200]  讓我們可以聽到大喜的信息
[00:28:45.200 --> 00:28:49.200]  我們為剛才接受你的人感恩
[00:28:49.200 --> 00:28:51.200]  你讓他們在這個
[00:28:51.200 --> 00:28:52.800]  慶祝你降臨的日子裡面
[00:28:52.800 --> 00:28:55.200]  得到世界最寶貴的禮物
[00:28:55.200 --> 00:28:57.700]  其實你繼續幫助他們認識你
[00:28:58.600 --> 00:29:01.100]  在你的真理和恩典裡面成長
[00:29:01.100 --> 00:29:03.500]  成為天父所希的兒女
[00:29:03.500 --> 00:29:04.900]  禱告感恩
[00:29:04.900 --> 00:29:06.800]  是奉靠耶穌基督
[00:29:06.800 --> 00:29:08.200]  你寶貴的名字
[00:29:08.200 --> 00:29:09.100]  阿們
