
[00:00:00.000 --> 00:00:01.220]  開庭節目早晨
[00:13:12.500 --> 00:13:14.600]  如果這件事擺在我們身上
[00:13:14.600 --> 00:13:16.200]  就是當我們教身邊的頂梓梅
[00:13:16.200 --> 00:13:17.800]  或者教身邊的人任何事情的時候
[00:13:17.800 --> 00:13:20.400]  我們沒有想過我們要有同樣的行動
[00:13:20.400 --> 00:13:22.500]  那些教的一切都是落空的
[00:13:22.500 --> 00:13:24.400]  要教不難的
[00:13:24.400 --> 00:13:26.200]  頂梓梅經常問我
[00:13:26.200 --> 00:13:28.200]  牧師牧師講導最難是什麼
[00:13:28.200 --> 00:13:29.000]  是不是預備
[00:13:29.000 --> 00:13:30.400]  我說當然預備也不容易
[00:13:30.400 --> 00:13:31.500]  是不是要講
[00:13:31.500 --> 00:13:32.500]  很流暢
[00:13:32.500 --> 00:13:33.800]  或者要有技巧
[00:13:33.800 --> 00:13:35.000]  那些都不容易
[00:13:35.000 --> 00:13:36.100]  不過我說最難是什麼
[00:13:36.100 --> 00:13:37.500]  最難不是講導
[00:13:38.100 --> 00:13:40.300]  最難是講的事情我要做
[00:13:40.300 --> 00:13:42.700]  最難是頂梓梅看到我的
[00:13:42.700 --> 00:13:43.800]  你不是不認識我
[00:13:43.800 --> 00:13:44.600]  我來講完就走
[00:13:44.600 --> 00:13:45.500]  你認識我的
[00:13:45.500 --> 00:13:47.200]  所以當我講完的事情之後
[00:13:47.200 --> 00:13:47.800]  我要做的
[00:13:47.800 --> 00:13:48.900]  我跟頂梓梅說
[00:13:48.900 --> 00:13:50.500]  你要每天靈修讀經
[00:13:50.500 --> 00:13:53.100]  你就看看牧師有沒有靈修讀經
[00:13:53.100 --> 00:13:55.000]  頂梓梅你要祈禱
[00:13:55.000 --> 00:13:56.700]  你要交給上帝
[00:13:56.700 --> 00:13:58.100]  牧師你是不是這樣的
[00:13:58.100 --> 00:13:59.300]  你要奉獻
[00:13:59.300 --> 00:14:00.500]  牧師你有沒有奉獻
[00:14:00.500 --> 00:14:02.300]  很多時候我們就會是
[00:14:02.300 --> 00:14:03.600]  講完之後
[00:14:03.600 --> 00:14:05.400]  講了就完了
[00:14:05.400 --> 00:14:07.500]  不過更重要的是我們講的時候
[00:14:07.900 --> 00:14:09.000]  我會提醒自己
[00:14:09.000 --> 00:14:10.300]  我有沒有這樣做
[00:14:10.300 --> 00:14:12.100]  甚至有時候我挑戰自己
[00:14:12.100 --> 00:14:13.300]  或者要求自己
[00:14:13.300 --> 00:14:14.700]  如果我不做那件事
[00:14:14.700 --> 00:14:16.600]  我真的不懂
[00:14:16.600 --> 00:14:17.300]  甚至不講
[00:14:17.300 --> 00:14:17.900]  因為我都不懂
[00:14:17.900 --> 00:14:20.300]  所以希望我每講的任何
[00:14:20.300 --> 00:14:22.000]  對頂梓梅的教導或者分享
[00:14:22.000 --> 00:14:22.900]  都希望是
[00:14:22.900 --> 00:14:23.900]  我正在做
[00:14:23.900 --> 00:14:25.900]  甚至最少都起碼我正在努力
[00:14:25.900 --> 00:14:27.300]  以致我才跟大家分享
[00:14:27.300 --> 00:14:28.800]  希望你都學這件事
[00:14:28.800 --> 00:14:30.500]  當你跟別人分享
[00:14:30.500 --> 00:14:31.500]  你去教的時候
[00:14:31.500 --> 00:14:32.100]  你都要記得
[00:14:32.100 --> 00:14:33.500]  是的有些事情
[00:14:33.500 --> 00:14:35.100]  你可能未必做得最好
[00:14:35.100 --> 00:14:35.700]  不是要完美
[00:14:35.700 --> 00:14:37.100]  我們不是成為完美的人
[00:14:37.300 --> 00:14:38.100]  才可以去教人
[00:14:38.100 --> 00:14:39.300]  不過起碼最少
[00:14:39.300 --> 00:14:41.000]  你都在這個部分你要努力
[00:14:41.000 --> 00:14:42.400]  甚至你要經驗過
[00:14:42.400 --> 00:14:43.800]  你才值得去分享
[00:14:43.800 --> 00:14:44.800]  和去教導
[00:14:44.800 --> 00:14:46.400]  不要信口癡黃
[00:14:46.400 --> 00:14:47.500]  不要張開嘴巴說
[00:14:47.500 --> 00:14:48.700]  你做吧
[00:14:48.700 --> 00:14:50.600]  要講一些教導
[00:14:50.600 --> 00:14:51.400]  甚至在信仰裡面
[00:14:51.400 --> 00:14:52.500]  屬靈的要求
[00:14:52.500 --> 00:14:54.800]  不是很難的事情
[00:14:54.800 --> 00:14:56.000]  叫你讀經
[00:14:56.000 --> 00:14:56.500]  叫你祈禱
[00:14:56.500 --> 00:14:57.100]  叫你靈修
[00:14:57.100 --> 00:14:57.700]  叫你奉獻
[00:14:57.700 --> 00:14:58.300]  叫你侍奉
[00:14:58.300 --> 00:14:59.300]  叫你毀身
[00:14:59.300 --> 00:15:00.200]  甚至跟你說
[00:15:00.200 --> 00:15:02.000]  你就全時間將一切包給上帝
[00:15:02.000 --> 00:15:03.800]  所有憂慮交給上帝
[00:15:03.800 --> 00:15:04.700]  不要擔心
[00:15:04.700 --> 00:15:06.800]  講是非常容易的
[00:15:07.500 --> 00:15:08.700]  不過當你自己要去實行
[00:15:08.700 --> 00:15:10.100]  當你自己面對難處的時候
[00:15:10.100 --> 00:15:12.600]  相信我們都要更多上帝的恩典
[00:15:12.600 --> 00:15:14.400]  才能夠持守得到
[00:15:14.400 --> 00:15:15.800]  這個都是給我自己提醒
[00:15:15.800 --> 00:15:17.000]  也都給大家提醒
[00:15:17.000 --> 00:15:19.500]  聖經裡面還提除了
[00:15:19.500 --> 00:15:21.100]  不要講一套做一套之外
[00:15:21.100 --> 00:15:22.700]  就是不要教人
[00:15:22.700 --> 00:15:24.100]  或者坐這個高位
[00:15:24.100 --> 00:15:25.100]  是為了被人看到
[00:15:25.100 --> 00:15:26.200]  剛才說的那些
[00:15:26.200 --> 00:15:27.400]  荊闔家祥
[00:15:27.400 --> 00:15:28.700]  垂子家祥
[00:15:28.700 --> 00:15:30.100]  或者喜歡坐守位
[00:15:30.100 --> 00:15:31.900]  甚至喜歡在街市上面
[00:15:31.900 --> 00:15:33.100]  向他們問安
[00:15:33.100 --> 00:15:34.000]  稱呼他們做拉比
[00:15:34.000 --> 00:15:35.800]  就是很喜歡在街上走出來
[00:15:35.800 --> 00:15:36.400]  就被人叫
[00:15:36.600 --> 00:15:38.800]  你要叫我誰就很威風了
[00:15:38.800 --> 00:15:41.600]  我記得有一次我讀書的時候
[00:15:41.600 --> 00:15:42.800]  有一個
[00:15:42.800 --> 00:15:43.600]  就是
[00:15:43.600 --> 00:15:45.700]  我的朋友應該這麼說
[00:15:45.700 --> 00:15:46.900]  認識了他一段時間
[00:15:46.900 --> 00:15:49.100]  他讀完他的博士
[00:15:49.100 --> 00:15:50.400]  他就拿了一個學位
[00:15:50.400 --> 00:15:51.300]  就變成博士了
[00:15:51.300 --> 00:15:52.800]  有一天我在街上看到他
[00:15:52.800 --> 00:15:53.600]  就叫他名字
[00:15:53.600 --> 00:15:54.500]  我正常都叫他名字
[00:15:54.500 --> 00:15:55.600]  叫了這麼多年了
[00:15:55.600 --> 00:15:57.300]  接著他不回應我
[00:15:57.300 --> 00:15:59.100]  自此他就不回應我
[00:15:59.100 --> 00:16:00.000]  真的不回應我
[00:16:00.000 --> 00:16:01.700]  接著結果不回應我多久了
[00:16:01.700 --> 00:16:03.300]  三年都不回應我
[00:16:03.300 --> 00:16:05.000]  我說做什麼事
[00:16:05.000 --> 00:16:05.500]  三年不回應我
[00:16:05.500 --> 00:16:06.500]  以前我跟他偶爾聊聊
[00:16:06.500 --> 00:16:07.000]  我不是很熟
[00:16:07.000 --> 00:16:08.400]  但是偶爾都聊聊
[00:16:08.400 --> 00:16:09.800]  為什麼他三年不回應我呢
[00:16:09.800 --> 00:16:10.900]  三年之後
[00:16:10.900 --> 00:16:12.500]  我真的有一天忍不住跟他聊天
[00:16:12.500 --> 00:16:13.600]  我再去問他
[00:16:13.600 --> 00:16:15.400]  你為什麼不回應我呢
[00:16:15.400 --> 00:16:16.900]  你為什麼不回覆我呢
[00:16:16.900 --> 00:16:18.000]  為什麼不理我呢
[00:16:18.000 --> 00:16:20.500]  他說你不尊重我
[00:16:20.500 --> 00:16:22.200]  我說我為什麼不尊重他呢
[00:16:22.200 --> 00:16:23.900]  你不叫我博士
[00:16:23.900 --> 00:16:26.500]  原來他自從拿了博士學位之後
[00:16:26.500 --> 00:16:27.100]  每天出街
[00:16:27.100 --> 00:16:28.300]  所有身邊的朋友
[00:16:28.300 --> 00:16:29.800]  原來包括他家人
[00:16:29.800 --> 00:16:31.100]  他的太太
[00:16:31.100 --> 00:16:32.400]  在家裡都叫他博士
[00:16:32.400 --> 00:16:34.500]  真的挺
[00:16:34.500 --> 00:16:35.500]  我不知道
[00:16:35.800 --> 00:16:37.000]  我不知道博士家裡是不是
[00:16:37.000 --> 00:16:38.000]  是不是這樣的
[00:16:38.000 --> 00:16:39.500]  兩位博士是不是在家裡
[00:16:39.500 --> 00:16:40.800]  互相稱呼博士的呢
[00:16:40.800 --> 00:16:41.800]  先問一下
[00:16:41.800 --> 00:16:44.100]  原來有些人是這樣的
[00:16:44.100 --> 00:16:45.200]  我覺得
[00:16:45.200 --> 00:16:46.500]  不好意思
[00:16:46.500 --> 00:16:47.400]  阿博士
[00:16:47.400 --> 00:16:49.900]  我以後就叫他博士弟兄
[00:16:49.900 --> 00:16:51.100]  這位是我的博士弟兄
[00:16:51.100 --> 00:16:54.200]  為什麼他這麼想命
[00:16:54.200 --> 00:16:54.700]  當然了
[00:16:54.700 --> 00:16:55.900]  我不是不尊重他
[00:16:55.900 --> 00:16:56.400]  大家都明白
[00:16:56.400 --> 00:16:56.900]  不過
[00:16:56.900 --> 00:16:57.700]  問題是有些人
[00:16:57.700 --> 00:16:58.500]  某些身份角色
[00:16:58.500 --> 00:16:59.300]  就是你要這樣叫我
[00:16:59.300 --> 00:17:00.500]  你不這樣叫我就不行
[00:17:00.500 --> 00:17:02.100]  真的是這樣的
[00:17:02.100 --> 00:17:03.700]  所以
[00:17:03.700 --> 00:17:04.900]  這個很有趣的
[00:17:05.500 --> 00:17:06.700]  我不知道他是不是很博學
[00:17:06.700 --> 00:17:08.000]  可能真的是很博學的博士
[00:17:08.000 --> 00:17:08.500]  不過
[00:17:08.500 --> 00:17:09.100]  問題是
[00:17:09.100 --> 00:17:10.300]  當我叫他的時候
[00:17:10.300 --> 00:17:11.200]  可能我有不同的角色
[00:17:11.200 --> 00:17:11.900]  不同的身份
[00:17:11.900 --> 00:17:12.900]  但是更重要
[00:17:12.900 --> 00:17:13.900]  是不是別人不叫你博士
[00:17:13.900 --> 00:17:14.900]  你就不是博士呢
[00:17:14.900 --> 00:17:15.400]  這樣
[00:17:15.400 --> 00:17:17.400]  有些導演還會問我
[00:17:17.400 --> 00:17:18.800]  有些很熟的朋友問我
[00:17:18.800 --> 00:17:20.200]  你做了牧師之後
[00:17:20.200 --> 00:17:21.200]  是不是一定要叫你牧師的
[00:17:21.200 --> 00:17:22.300]  我叫你霹靂可以嗎
[00:17:22.300 --> 00:17:23.500]  我說當然可以
[00:17:23.500 --> 00:17:24.800]  你叫我什麼都可以
[00:17:24.800 --> 00:17:25.900]  你叫什麼我都會承認
[00:17:25.900 --> 00:17:27.100]  你叫我就會承認
[00:17:27.100 --> 00:17:28.600]  我記得有一次在街上
[00:17:28.600 --> 00:17:29.400]  有個同學
[00:17:29.400 --> 00:17:30.500]  有個舊生
[00:17:30.500 --> 00:17:31.800]  就是毛孟偉書院的舊生
[00:17:31.800 --> 00:17:32.900]  經過叫我
[00:17:32.900 --> 00:17:34.100]  高宣教師這樣
[00:17:34.400 --> 00:17:35.500]  馬上被隔壁的同學抓住他
[00:17:35.500 --> 00:17:36.300]  他是牧師來的
[00:17:36.300 --> 00:17:37.200]  叫他牧師這樣
[00:17:37.200 --> 00:17:38.100]  我說不要緊
[00:17:38.100 --> 00:17:39.000]  你叫什麼我都承認
[00:17:39.000 --> 00:17:39.900]  你餵我都承認
[00:17:39.900 --> 00:17:40.500]  沒所謂的
[00:17:40.500 --> 00:17:42.200]  問題是
[00:17:42.200 --> 00:17:44.000]  當我們在想身份角色的時候
[00:17:44.000 --> 00:17:45.000]  我們是不是很想
[00:17:45.000 --> 00:17:46.200]  說尖尖自己
[00:17:46.200 --> 00:17:47.100]  因為我是什麼師
[00:17:47.100 --> 00:17:47.800]  文物師
[00:17:47.800 --> 00:17:48.700]  我是什麼角色
[00:17:48.700 --> 00:17:49.300]  什麼地位
[00:17:49.300 --> 00:17:49.800]  我是博士
[00:17:49.800 --> 00:17:50.300]  我是牧師
[00:17:50.300 --> 00:17:51.000]  你叫我吧
[00:17:51.000 --> 00:17:51.600]  我就威一點
[00:17:51.600 --> 00:17:52.400]  開心一點這樣
[00:17:52.400 --> 00:17:54.700]  如果你是這樣的心態的話
[00:17:54.700 --> 00:17:56.100]  這個位份
[00:17:56.100 --> 00:17:57.600]  不應該
[00:17:57.600 --> 00:17:59.300]  甚至不值得你站這個位份
[00:17:59.300 --> 00:18:01.600]  如果你是想別人叫你一句
[00:18:01.600 --> 00:18:02.900]  老師
[00:18:02.900 --> 00:18:03.900]  師傅
[00:18:04.200 --> 00:18:06.100]  那你就好好地教了
[00:18:06.100 --> 00:18:07.800]  很安心地去教學
[00:18:07.800 --> 00:18:08.800]  別人不叫你
[00:18:08.800 --> 00:18:09.300]  你就覺得
[00:18:09.300 --> 00:18:10.400]  我不教了這樣
[00:18:10.400 --> 00:18:11.400]  這樣的話
[00:18:11.400 --> 00:18:12.900]  可能簡單說一句
[00:18:12.900 --> 00:18:13.600]  你就不要教了
[00:18:13.600 --> 00:18:15.400]  《聖經》裡面這樣說的
[00:18:15.400 --> 00:18:16.200]  耶穌說的
[00:18:16.200 --> 00:18:18.900]  不要接受別人稱呼你拉比
[00:18:18.900 --> 00:18:21.300]  不要接受別人稱呼你傅
[00:18:21.300 --> 00:18:23.200]  不要接受別人稱呼你
[00:18:23.200 --> 00:18:24.300]  師傅
[00:18:24.300 --> 00:18:26.100]  是什麼意思呢
[00:18:26.100 --> 00:18:27.600]  不是我們這樣叫不對
[00:18:27.600 --> 00:18:29.100]  你在學校裡面見到老師
[00:18:29.100 --> 00:18:29.900]  你都要叫他老師的
[00:18:29.900 --> 00:18:30.400]  不要你說
[00:18:30.400 --> 00:18:31.100]  我是牧師叫我
[00:18:31.100 --> 00:18:32.400]  我以後回到學校見到老師就
[00:18:32.400 --> 00:18:33.500]  叫他名字這樣
[00:18:33.700 --> 00:18:34.200]  不是
[00:18:34.200 --> 00:18:35.900]  專師重道都重要的
[00:18:35.900 --> 00:18:36.700]  應該的
[00:18:36.700 --> 00:18:37.500]  不過
[00:18:37.500 --> 00:18:38.700]  不要被人叫
[00:18:38.700 --> 00:18:40.800]  就是當你站在老師這個身份的時候
[00:18:40.800 --> 00:18:42.000]  不要想著
[00:18:42.000 --> 00:18:44.000]  別人就尊稱你尊敬你
[00:18:44.000 --> 00:18:45.100]  因為你有這個身份
[00:18:45.100 --> 00:18:46.500]  別人尊敬你
[00:18:46.500 --> 00:18:47.900]  不是因為你站在哪個身份
[00:18:47.900 --> 00:18:50.000]  別人尊敬你是應該你的行為
[00:18:50.000 --> 00:18:51.100]  你的表現
[00:18:51.100 --> 00:18:52.300]  並且是你
[00:18:52.300 --> 00:18:53.600]  能不能夠活出你
[00:18:53.600 --> 00:18:55.100]  合乎身份應該有的事
[00:18:55.100 --> 00:18:56.900]  我經常提醒自己
[00:18:56.900 --> 00:18:57.700]  我是牧師
[00:18:57.700 --> 00:18:59.100]  不是因為我是牧師這個銜頭
[00:18:59.100 --> 00:19:00.100]  所以你要尊重我
[00:19:00.100 --> 00:19:02.500]  我希望你認識尊重我
[00:19:02.500 --> 00:19:04.300]  不是因為我所表達的一切
[00:19:04.300 --> 00:19:05.200]  我的行為
[00:19:05.200 --> 00:19:06.400]  我的見證
[00:19:06.400 --> 00:19:08.700]  以至你能夠將榮耀歸給我們上帝
[00:19:08.700 --> 00:19:11.400]  這個才是我能夠承擔
[00:19:11.400 --> 00:19:14.000]  作為牧師這個身份應該有的承擔
[00:19:14.000 --> 00:19:15.900]  所以聖經裡面提醒
[00:19:15.900 --> 00:19:17.000]  不要想著
[00:19:17.000 --> 00:19:18.600]  別人叫我做老師
[00:19:18.600 --> 00:19:19.700]  叫我做父
[00:19:19.700 --> 00:19:21.600]  叫我做師父
[00:19:21.600 --> 00:19:22.500]  就好了
[00:19:22.500 --> 00:19:24.400]  因為聖經裡面說得很清楚
[00:19:24.400 --> 00:19:24.900]  它說什麼
[00:19:24.900 --> 00:19:27.500]  只有一位的老師
[00:19:27.500 --> 00:19:29.300]  只有一位的父
[00:19:29.300 --> 00:19:31.000]  只有一位的師父
[00:19:31.400 --> 00:19:32.600]  是我們的主上帝
[00:19:32.600 --> 00:19:35.000]  原來這個描述很有趣
[00:19:35.000 --> 00:19:36.200]  它說當你要想想
[00:19:36.200 --> 00:19:37.200]  別人叫你師父的時候
[00:19:37.200 --> 00:19:38.200]  請你比較
[00:19:38.200 --> 00:19:39.200]  如果你能夠
[00:19:39.200 --> 00:19:41.700]  好好地承擔師父、老師
[00:19:41.700 --> 00:19:43.100]  這個名字的時候
[00:19:43.100 --> 00:19:44.800]  你就比較最偉大、最厲害
[00:19:44.800 --> 00:19:47.000]  那位唯一的師父和老師
[00:19:47.000 --> 00:19:48.100]  那個就是上帝了
[00:19:48.100 --> 00:19:49.600]  如果我們當中
[00:19:49.600 --> 00:19:51.200]  所有人跟上帝比的時候
[00:19:51.200 --> 00:19:53.200]  你還敢不敢稱自己為師父呢
[00:19:53.200 --> 00:19:54.700]  當然不敢了
[00:19:54.700 --> 00:19:56.700]  我是誰呢
[00:19:56.700 --> 00:19:57.900]  在上帝面前
[00:19:57.900 --> 00:19:59.500]  我何等的微小呢
[00:20:00.900 --> 00:20:01.900]  聖經裡面很有趣
[00:20:01.900 --> 00:20:03.500]  這個描述正正提醒我們
[00:20:03.500 --> 00:20:04.800]  原來我們都是微小的人
[00:20:04.800 --> 00:20:07.400]  我們微小的人不應該想著
[00:20:07.400 --> 00:20:09.100]  我自己有多偉大
[00:20:09.100 --> 00:20:11.300]  信仰最大的難題
[00:20:11.300 --> 00:20:12.000]  或者這麼說
[00:20:12.000 --> 00:20:15.000]  基督徒成長最大的障礙
[00:20:15.000 --> 00:20:17.400]  甚至絆倒的地方就是驕傲
[00:20:17.400 --> 00:20:19.400]  我見到很多基督徒
[00:20:19.400 --> 00:20:20.600]  甚至教會的牧者
[00:20:20.600 --> 00:20:22.700]  他有一天跌倒是因為他驕傲
[00:20:22.700 --> 00:20:23.900]  他覺得自己可以
[00:20:23.900 --> 00:20:25.300]  他覺得自己威風
[00:20:25.300 --> 00:20:26.800]  他覺得自己好
[00:20:26.800 --> 00:20:27.900]  他覺得自己行得通
[00:20:27.900 --> 00:20:30.000]  所以他沒有想過
[00:20:30.200 --> 00:20:32.100]  自己的行為跟自己的語言是否相稱
[00:20:32.100 --> 00:20:34.200]  他沒有想過要信服上帝
[00:20:34.200 --> 00:20:36.700]  甚至有一天他覺得自己比上帝大
[00:20:36.700 --> 00:20:37.900]  你看到我就行了
[00:20:37.900 --> 00:20:38.700]  你跟我做吧
[00:20:38.700 --> 00:20:40.100]  我是牧師我當然是聽你的
[00:20:40.100 --> 00:20:40.900]  你不用問的了
[00:20:40.900 --> 00:20:41.900]  不用理解的了
[00:20:41.900 --> 00:20:43.900]  如果一天去到這個地步的話
[00:20:43.900 --> 00:20:46.300]  很恐怕
[00:20:46.300 --> 00:20:48.900]  我已經阻礙了你去見上帝
[00:20:48.900 --> 00:20:51.600]  所以聖經裡面說人不可以這樣
[00:20:51.600 --> 00:20:54.300]  不過在最後第十一十二節很有趣
[00:20:54.300 --> 00:20:56.000]  他說你們中間哪個偉大
[00:20:56.000 --> 00:20:57.700]  就要做用人
[00:20:58.600 --> 00:21:00.300]  自高的要降為卑
[00:21:00.300 --> 00:21:02.900]  自甘卑微的就要升為高
[00:21:02.900 --> 00:21:05.100]  做大的要做僕人
[00:21:05.100 --> 00:21:07.900]  原來做大的就要去做服侍人的人
[00:21:07.900 --> 00:21:09.900]  這個在聖經裡面是教訓
[00:21:09.900 --> 00:21:11.000]  很有趣
[00:21:11.000 --> 00:21:13.000]  他不是說你要做大就要坐高位
[00:21:13.000 --> 00:21:14.300]  就要好位就要被尊崇
[00:21:14.300 --> 00:21:16.200]  而是做大就要做僕人
[00:21:16.200 --> 00:21:19.000]  所以我很記得我一個牧師的朋友
[00:21:19.000 --> 00:21:20.500]  每一次我稱呼他做牧師
[00:21:20.500 --> 00:21:22.300]  或者我寫電郵發給他牧師的時候
[00:21:22.300 --> 00:21:23.900]  他就說你不要叫我牧師
[00:21:23.900 --> 00:21:25.100]  我只是一個僕人
[00:21:25.100 --> 00:21:27.100]  所以他的下款次也是寫主僕
[00:21:27.100 --> 00:21:28.000]  是一個僕人
[00:21:28.600 --> 00:21:30.000]  我覺得都是給我一個很好的提醒
[00:21:30.000 --> 00:21:32.900]  所以這個是其中一個學習
[00:21:32.900 --> 00:21:34.400]  我們做謙卑的僕人
[00:21:34.400 --> 00:21:37.100]  原來聖經裡面說當你要偉大
[00:21:37.100 --> 00:21:39.200]  你想做更大的事嗎
[00:21:39.200 --> 00:21:41.600]  先由最小做僕人開始
[00:21:41.600 --> 00:21:44.100]  這個要求一點都不過分
[00:21:44.100 --> 00:21:44.700]  為什麼
[00:21:44.700 --> 00:21:47.400]  因為我們主耶穌已經做了最大的榜樣
[00:21:47.400 --> 00:21:49.900]  高高在上
[00:21:49.900 --> 00:21:52.200]  最大的上帝居然能夠度成肉
[00:21:52.200 --> 00:21:53.300]  生成為人的樣式
[00:21:53.300 --> 00:21:56.200]  耶穌基督也在地上受苦
[00:21:56.200 --> 00:21:57.100]  並且釘在十字架
[00:21:57.800 --> 00:21:58.700]  代表著什麼事
[00:21:58.700 --> 00:22:02.700]  代表著這一位最偉大真正的老師
[00:22:02.700 --> 00:22:03.600]  真正的父
[00:22:03.600 --> 00:22:04.800]  真正的師父
[00:22:04.800 --> 00:22:06.500]  他都能夠謙卑
[00:22:06.500 --> 00:22:08.900]  為了愛的緣故能夠謙卑
[00:22:08.900 --> 00:22:09.800]  成為人
[00:22:09.800 --> 00:22:11.500]  並釘在十字架為我們犧牲
[00:22:11.500 --> 00:22:15.400]  我們這些小小的人的師父
[00:22:15.400 --> 00:22:16.800]  我們願意犧牲
[00:22:16.800 --> 00:22:19.000]  並且是因為愛的緣故
[00:22:19.000 --> 00:22:21.000]  這裡說的是什麼
[00:22:21.000 --> 00:22:23.000]  這裡說的是你要降卑
[00:22:23.000 --> 00:22:23.900]  你要卑微
[00:22:23.900 --> 00:22:24.900]  你要謙卑
[00:22:24.900 --> 00:22:26.100]  不是假裝謙虛
[00:22:26.100 --> 00:22:27.500]  而是真的要放下自己
[00:22:27.500 --> 00:22:28.900]  因為你覺得自己其實不太行
[00:22:28.900 --> 00:22:31.500]  真正讀書多的人
[00:22:31.500 --> 00:22:33.500]  越讀書多就會越發現自己不懂事
[00:22:33.500 --> 00:22:36.700]  真正侍奉的人
[00:22:36.700 --> 00:22:38.900]  越侍奉得多就發覺自己越不足夠
[00:22:38.900 --> 00:22:40.000]  需要上理恩典
[00:22:40.000 --> 00:22:42.600]  所以今天這個描述
[00:22:42.600 --> 00:22:43.700]  人之患
[00:22:43.700 --> 00:22:47.000]  除了中國傳統說人之患在好為人思
[00:22:47.000 --> 00:22:48.000]  這個描述
[00:22:48.000 --> 00:22:49.100]  怎樣好為人思
[00:22:49.100 --> 00:22:50.600]  就是想自己做老師
[00:22:50.600 --> 00:22:52.200]  想扮老師之外
[00:22:52.200 --> 00:22:53.800]  更重要的是聖經裡面說
[00:22:53.800 --> 00:22:55.500]  我們要言行一致
[00:22:55.700 --> 00:22:58.500]  還有我們要知道我們在比較上帝的時候
[00:22:58.500 --> 00:22:59.400]  我們就要謙卑
[00:22:59.400 --> 00:23:01.900]  從今天開始我希望大家
[00:23:01.900 --> 00:23:04.500]  去教人分享的時候繼續努力
[00:23:04.500 --> 00:23:05.300]  帶著愛
[00:23:05.300 --> 00:23:06.700]  你應該繼續去分享
[00:23:06.700 --> 00:23:07.700]  你的經驗
[00:23:07.700 --> 00:23:08.700]  你的學習
[00:23:08.700 --> 00:23:11.000]  上帝的恩賜是值得去教導的
[00:23:11.000 --> 00:23:12.500]  所以今天我繼續在這裡教導
[00:23:12.500 --> 00:23:14.200]  所以不是停了不教導
[00:23:14.200 --> 00:23:15.700]  不過當你每一次教導的時候
[00:23:15.700 --> 00:23:17.400]  繼續被提醒你的新教
[00:23:17.400 --> 00:23:20.300]  繼續被提醒上帝才是那位偉大的主
[00:23:20.300 --> 00:23:21.800]  我們是很謙卑
[00:23:21.800 --> 00:23:22.900]  很小的那一位
[00:23:22.900 --> 00:23:24.200]  所以比起上帝我們
[00:23:24.500 --> 00:23:26.400]  真的不是那些可以有什麼教導
[00:23:26.400 --> 00:23:27.500]  只是分享
[00:23:27.500 --> 00:23:29.800]  只是將經驗去跟別人分享
[00:23:29.800 --> 00:23:32.500]  願我們一起去經歷上帝的豐富和恩典
[00:23:32.500 --> 00:23:33.800]  最後說什麼呢
[00:23:33.800 --> 00:23:35.400]  他說凡至今講卑的
[00:23:35.400 --> 00:23:36.500]  上帝會升高他
[00:23:36.500 --> 00:23:40.700]  只要你願意真心虛心卑微的學習服侍
[00:23:40.700 --> 00:23:42.300]  上帝會將你升高
[00:23:42.300 --> 00:23:43.400]  上帝會用你
[00:23:43.400 --> 00:23:45.300]  所以聽完這篇講道之後
[00:23:45.300 --> 00:23:46.400]  不是你不去做教師
[00:23:46.400 --> 00:23:47.900]  不做教人那一位
[00:23:47.900 --> 00:23:50.100]  而是你繼續謙卑帶著這種心態的話
[00:23:50.100 --> 00:23:51.900]  上帝會給你更多能力和恩賜
[00:23:52.100 --> 00:23:54.600]  有一天你會更能成為做教人的人
[00:23:54.600 --> 00:23:56.600]  並且我們一起去成長
[00:23:56.600 --> 00:23:58.300]  願上帝提醒我們每一個
[00:23:58.300 --> 00:24:02.100]  讓我們一起在今天去學習去成長
[00:24:02.100 --> 00:24:03.300]  讓我們同心祈禱
[00:24:03.300 --> 00:24:08.700]  然後我們獻上感恩
[00:24:08.700 --> 00:24:12.000]  你再一次親自教導我們
[00:24:12.000 --> 00:24:13.400]  沒錯
[00:24:13.400 --> 00:24:14.100]  在這個世界裡面
[00:24:14.100 --> 00:24:14.900]  在我們生活當中
[00:24:14.900 --> 00:24:17.100]  我們都很多時候都很想
[00:24:17.100 --> 00:24:19.500]  去可能將我們所學的分享
[00:24:20.100 --> 00:24:22.100]  甚至有時候我們會墮入了認叻
[00:24:22.100 --> 00:24:23.400]  以為自己不錯
[00:24:23.400 --> 00:24:25.300]  去指點點去教導
[00:24:25.300 --> 00:24:28.000]  主要幫助我們成為一個
[00:24:28.000 --> 00:24:29.200]  言行一致的人
[00:24:29.200 --> 00:24:30.900]  幫助我們成為一個
[00:24:30.900 --> 00:24:31.800]  當我們教導的時候
[00:24:31.800 --> 00:24:32.700]  就停一停想一想
[00:24:32.700 --> 00:24:34.700]  我們是不是這樣去生活的人
[00:24:34.700 --> 00:24:36.500]  讓我們知道
[00:24:36.500 --> 00:24:38.300]  我們一點都不偉大
[00:24:38.300 --> 00:24:40.200]  因為對比於上帝你
[00:24:40.200 --> 00:24:41.200]  我們只是很微小
[00:24:41.200 --> 00:24:43.500]  所以我們的教導
[00:24:43.500 --> 00:24:44.600]  只是將我們的分享
[00:24:44.600 --> 00:24:46.900]  將我們從來以來的經歷感受
[00:24:46.900 --> 00:24:47.800]  恩賜
[00:24:47.800 --> 00:24:49.200]  和頂尖的分享而已
