
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹早晨 主內平安
[00:21:23.100 --> 00:21:25.500]  一起在等候之中
[00:21:25.500 --> 00:21:28.700]  去專注和仰望神的話語
[00:21:28.700 --> 00:21:33.700]  並且一起過一個謹慎和警醒等候的生活
[00:21:33.700 --> 00:21:37.900]  當詩人重提神有慈愛、有豐盛的救恩
[00:21:37.900 --> 00:21:40.500]  以及提到神必救贖以色列
[00:21:40.500 --> 00:21:42.900]  脫離一切的罪孽的時候
[00:21:42.900 --> 00:21:46.900]  在這位熟悉舊約聖經的詩人的心裡
[00:21:46.900 --> 00:21:51.100]  很可能正是聯想到
[00:21:51.100 --> 00:21:56.100]  《出埃及記》那段的金句
[00:21:56.100 --> 00:22:00.100]  就是《出埃及記》三十四節六至七節那裡所說
[00:22:00.100 --> 00:22:06.100]  耶和華,耶和華,有憐憫有慈慰的神
[00:22:06.100 --> 00:22:11.100]  不輕易發怒,且有豐盛的慈愛和信實
[00:22:11.100 --> 00:22:17.100]  為千代的人流傳慈愛,赦免罪孽,過犯和罪惡
[00:22:17.100 --> 00:22:21.100]  萬不以有罪的為無罪,必懲罰人的罪
[00:22:21.100 --> 00:22:24.100]  至父及子,直到三、四代
[00:22:24.100 --> 00:22:28.100]  這句話就是神在金牛毒事件之後
[00:22:28.100 --> 00:22:31.100]  與以色列民重新納約之前
[00:22:31.100 --> 00:22:35.100]  向以色列民自我啟示的說話
[00:22:35.100 --> 00:22:38.100]  詩人的呼籲就是提醒以色列的同胞
[00:22:38.100 --> 00:22:42.100]  他們是與神有生命之約的屬神群體
[00:22:42.100 --> 00:22:44.100]  而在這個群體裡
[00:22:44.100 --> 00:22:48.100]  大家會更加容易得到勉勵和慰養
[00:22:48.100 --> 00:22:50.100]  在這個群體裡
[00:22:50.100 --> 00:22:52.100]  他們能夠更加好地去實踐
[00:22:52.100 --> 00:22:56.100]  神要他們去承擔的使命
[00:22:56.100 --> 00:22:59.100]  就是他們要按著神的話語而生活
[00:22:59.100 --> 00:23:02.100]  要彼此激勵彼此扶持
[00:23:02.100 --> 00:23:04.100]  這樣去抗衡罪惡
[00:23:04.100 --> 00:23:09.100]  向群體以外的人去彰顯神的榮耀
[00:23:09.100 --> 00:23:12.100]  也就是說要讓那些未認識神的人
[00:23:12.100 --> 00:23:18.100]  認識到神在人生命之中的分量和重要性
[00:23:18.100 --> 00:23:22.100]  今天讀的這四個詩篇的篇章
[00:23:22.100 --> 00:23:25.100]  大家可以看到是一環扣著一環
[00:23:25.100 --> 00:23:30.100]  正好示範了《屬靈覺醒》進程的四部曲
[00:23:30.100 --> 00:23:32.100]  第一部曲首先是
[00:23:32.100 --> 00:23:36.100]  對自身正是陷於深處的覺醒
[00:23:36.100 --> 00:23:38.100]  也就是說要意識到
[00:23:38.100 --> 00:23:42.100]  自己的生命正在逐漸流逝
[00:23:42.100 --> 00:23:44.100]  這是《屬靈覺醒》的第一部
[00:23:44.100 --> 00:23:48.100]  但是人有這樣的覺醒並不是必然
[00:23:48.100 --> 00:23:52.100]  陷在罪裡面步向滅亡而不自知的人
[00:23:52.100 --> 00:23:54.100]  實在多的是
[00:23:54.100 --> 00:23:58.100]  他們有時候甚至會為了合理化自己的惡行
[00:23:58.100 --> 00:24:02.100]  讓自己能夠繼續享受那個最終之樂
[00:24:02.100 --> 00:24:06.100]  於是就將判斷是非對錯
[00:24:06.100 --> 00:24:12.100]  很壞、善惡的真理和價值觀都扭曲了
[00:24:12.100 --> 00:24:16.100]  所以作為信徒就要經常去審查
[00:24:16.100 --> 00:24:20.100]  自己生命的境況究竟是怎樣
[00:24:20.100 --> 00:24:24.100]  是否在某些方面逐漸遠離神
[00:24:24.100 --> 00:24:29.100]  而於是乎逐漸走近深處的地方呢?
[00:24:29.100 --> 00:24:34.100]  甚至已經有跌入深處的危機
[00:24:34.100 --> 00:24:36.100]  第二部就是要覺醒到
[00:24:36.100 --> 00:24:41.100]  自己之所以陷於深處的終極原因
[00:24:41.100 --> 00:24:43.100]  是因為自己的不信
[00:24:43.100 --> 00:24:45.100]  而與那位創造人
[00:24:45.100 --> 00:24:49.100]  並且次下生命氣息的萬有主宰隔絕了
[00:24:49.100 --> 00:24:52.100]  這才是終極的原因
[00:24:52.100 --> 00:24:54.100]  在深處掙扎的人
[00:24:54.100 --> 00:24:56.100]  如果他們看不到
[00:24:56.100 --> 00:25:01.100]  這才是淪落到這個地步的終極原因的話
[00:25:01.100 --> 00:25:06.100]  就有可能被困在憤怒和自憐的情緒之中
[00:25:06.100 --> 00:25:08.100]  只會怨天尤人
[00:25:08.100 --> 00:25:10.100]  甚至去搞破壞
[00:25:10.100 --> 00:25:14.100]  作為信徒就要經常去審查
[00:25:14.100 --> 00:25:16.100]  神在自己的生命之中
[00:25:16.100 --> 00:25:18.100]  到底是遠還是近呢?
[00:25:18.100 --> 00:25:20.100]  例如
[00:25:20.100 --> 00:25:24.100]  相對於看手機來說
[00:25:24.100 --> 00:25:28.100]  自己有多少時間會安靜在神面前
[00:25:28.100 --> 00:25:31.100]  親近神進入一個深度的禱告
[00:25:31.100 --> 00:25:35.100]  去聆聽聖靈藉著神話語的提醒呢?
[00:25:35.100 --> 00:25:40.100]  第三部就是要有三重等候的覺醒
[00:25:40.100 --> 00:25:43.100]  知道要以積極的等候
[00:25:43.100 --> 00:25:50.100]  將自己的整個生命全方位與神建立生命的結連
[00:25:50.100 --> 00:25:54.100]  要注目於神話語的指引和教導
[00:25:54.100 --> 00:25:57.100]  並且要時刻謹慎和警醒
[00:25:57.100 --> 00:26:00.100]  以至對神的作為和提示
[00:26:00.100 --> 00:26:03.100]  可以有更加敏銳的觸覺
[00:26:03.100 --> 00:26:10.100]  這本身就是一個漫長的等候過程
[00:26:10.100 --> 00:26:15.100]  實際上也是信徒生命成長的進程
[00:26:15.100 --> 00:26:18.100]  最後就是群體意識的覺醒
[00:26:18.100 --> 00:26:21.100]  這也是信徒的屬靈意識
[00:26:21.100 --> 00:26:26.100]  由個人而走向群體的提升的進程
[00:26:26.100 --> 00:26:30.100]  一個永遠停留於只有個人意識
[00:26:30.100 --> 00:26:32.100]  而不願意為群體付出
[00:26:32.100 --> 00:26:35.100]  而放下自我的信徒
[00:26:35.100 --> 00:26:41.100]  他就很難真真正正地明白基督大愛的真諦
[00:26:41.100 --> 00:26:43.100]  在今年的大齋期裡
[00:26:43.100 --> 00:26:46.100]  讓我們從這四個方向去審查
[00:26:46.100 --> 00:26:49.100]  我們的屬靈生命的實況
[00:26:49.100 --> 00:26:52.100]  以上的關卡除了勾畫出
[00:26:52.100 --> 00:26:55.100]  屬靈覺醒進程的四部曲之外
[00:26:55.100 --> 00:26:58.100]  它也給我們一個重要的提示
[00:26:58.100 --> 00:27:02.100]  就是如何向現在的人傳福音
[00:27:02.100 --> 00:27:05.100]  要從什麼樣的地方入手
[00:27:05.100 --> 00:27:07.100]  最重要在當中
[00:27:07.100 --> 00:27:10.100]  最關鍵要去問的一個問題就是
[00:27:10.100 --> 00:27:12.100]  現在的福音對象
[00:27:12.100 --> 00:27:17.100]  到底是處於一個怎樣的深處處境之中呢?
[00:27:17.100 --> 00:27:19.100]  舉一些例子
[00:27:19.100 --> 00:27:23.100]  究竟他們是不是有家人
[00:27:23.100 --> 00:27:25.100]  有很多朋友
[00:27:25.100 --> 00:27:28.100]  但卻找不到可以傾訴的對象
[00:27:28.100 --> 00:27:33.100]  於是內心感覺到異常的孤單呢?
[00:27:33.100 --> 00:27:37.100]  或者是不是壓力無處不在
[00:27:37.100 --> 00:27:38.100]  非常沉重
[00:27:38.100 --> 00:27:42.100]  令人完全無法喘息呢?
[00:27:42.100 --> 00:27:44.100]  又或者是工作很忙碌
[00:27:44.100 --> 00:27:45.100]  營營役役
[00:27:45.100 --> 00:27:46.100]  停不下來
[00:27:46.100 --> 00:27:50.100]  但卻又找不到真正的人生意義呢?
[00:27:50.100 --> 00:27:54.100]  不知道做這麼多事是為了什麼
[00:27:54.100 --> 00:27:56.100]  又或者是活在焦慮之中
[00:27:56.100 --> 00:27:58.100]  缺乏安全感
[00:27:58.100 --> 00:28:01.100]  是因為找錯了生命的保障
[00:28:01.100 --> 00:28:05.100]  於是心靈始終無法安頓下來呢?
[00:28:05.100 --> 00:28:09.100]  還是被社會扭曲的價值所牽引
[00:28:09.100 --> 00:28:13.100]  於是陷在罪的折騰之中呢?
[00:28:13.100 --> 00:28:18.100]  願我們好好在祈禱之中觀察和思想
[00:28:18.100 --> 00:28:21.100]  明白福音對象的處境
[00:28:21.100 --> 00:28:24.100]  這樣大家就可以循著那個方向
[00:28:24.100 --> 00:28:27.100]  作為分享福音的起始點
[00:28:27.100 --> 00:28:30.100]  去觸動福音對象的心靈
[00:28:30.100 --> 00:28:32.100]  認識他們生命的真相
[00:28:32.100 --> 00:28:35.100]  去引導他們尋求神
[00:28:35.100 --> 00:28:38.100]  讓基督的福音改變他們的生命
[00:28:38.100 --> 00:28:41.100]  願道上主賜福給大家
[00:28:41.100 --> 00:28:42.100]  阿們
