
[00:00:00.000 --> 00:00:03.200]  我們繼續在《孕育愛》的系列裡面
[00:16:08.700 --> 00:16:13.700]  在任何情況下都要堅忍到底
[00:16:13.700 --> 00:16:15.700]  另外我們看到的
[00:16:15.700 --> 00:16:18.700]  這個詩章有首尾呼應
[00:16:18.700 --> 00:16:20.700]  是黃色的字
[00:16:20.700 --> 00:16:22.700]  這個動詞是愛恆久忍耐
[00:16:22.700 --> 00:16:24.700]  這個恆久忍耐就是
[00:16:24.700 --> 00:16:26.700]  長期的受苦
[00:16:26.700 --> 00:16:29.700]  長期的為著所愛的人去忍耐
[00:16:29.700 --> 00:16:31.700]  痛苦都不介意
[00:16:31.700 --> 00:16:33.700]  其實我們的主
[00:16:33.700 --> 00:16:34.700]  我們的上帝
[00:16:34.700 --> 00:16:37.700]  就長期忍耐著我們的犯罪
[00:16:37.700 --> 00:16:39.700]  長期等待著我們的悔改
[00:16:39.700 --> 00:16:41.700]  主耶穌幾多十字架上的犧牲
[00:16:41.700 --> 00:16:45.700]  就彰顯了這份愛是恆久忍耐
[00:16:45.700 --> 00:16:46.700]  最後尾
[00:16:46.700 --> 00:16:47.700]  愛是永不止息
[00:16:47.700 --> 00:16:48.700]  在第八節裏面
[00:16:48.700 --> 00:16:50.700]  這個止息是指
[00:16:50.700 --> 00:16:52.700]  跌倒放棄
[00:16:52.700 --> 00:16:53.700]  永不止息
[00:16:53.700 --> 00:16:54.700]  就是永遠都不會放棄
[00:16:54.700 --> 00:16:56.700]  永遠都不會跌倒
[00:16:56.700 --> 00:16:58.700]  Never give up
[00:16:58.700 --> 00:17:00.700]  真愛不死
[00:17:00.700 --> 00:17:01.700]  永遠長存
[00:17:01.700 --> 00:17:03.700]  但出愛是永恆
[00:17:03.700 --> 00:17:06.700]  愛是完全永不息
[00:17:06.700 --> 00:17:08.700]  很快重溫下這三樣東西
[00:17:08.700 --> 00:17:09.700]  愛是甚麼
[00:17:09.700 --> 00:17:10.700]  不是說出來的
[00:17:10.700 --> 00:17:11.700]  是要活出來
[00:17:11.700 --> 00:17:13.700]  是要做出來
[00:17:13.700 --> 00:17:15.700]  我們不要學哥倫多教的那些反面教材
[00:17:15.700 --> 00:17:17.700]  也要自己有些反省
[00:17:17.700 --> 00:17:19.700]  愛是永不止息
[00:17:19.700 --> 00:17:21.700]  任何時候都不要放棄
[00:17:21.700 --> 00:17:22.700]  愛到最後
[00:17:22.700 --> 00:17:24.700]  愛到永恆
[00:17:24.700 --> 00:17:28.700]  Never give up
[00:17:28.700 --> 00:17:33.700]  最後在八至到第十三節裏面
[00:17:33.700 --> 00:17:34.700]  字細些
[00:17:34.700 --> 00:17:36.700]  我們不可以逐節看
[00:17:36.700 --> 00:17:39.700]  不過我們看看一些重點
[00:17:39.700 --> 00:17:43.700]  保羅再次將恩賜和愛做一個比較
[00:17:43.700 --> 00:17:45.700]  他說先知講道
[00:17:45.700 --> 00:17:46.700]  或者謊言的恩賜
[00:17:46.700 --> 00:17:47.700]  都會歸於無由
[00:17:47.700 --> 00:17:48.700]  都會停止
[00:17:48.700 --> 00:17:50.700]  都會有終結的日子
[00:17:50.700 --> 00:17:52.700]  但愛它是永不終止
[00:17:52.700 --> 00:17:54.700]  愛是永不止息
[00:17:54.700 --> 00:17:57.700]  那些恩賜都是有限的
[00:17:57.700 --> 00:17:58.700]  但愛是無限
[00:17:58.700 --> 00:18:01.700]  愛是完全的
[00:18:01.700 --> 00:18:02.700]  在第十一節裏面
[00:18:02.700 --> 00:18:03.700]  你見到孩子
[00:18:03.700 --> 00:18:04.700]  甚麼孩子
[00:18:04.700 --> 00:18:05.700]  心思像孩子
[00:18:05.700 --> 00:18:06.700]  說話像孩子
[00:18:06.700 --> 00:18:08.700]  即是說在這一刻
[00:18:08.700 --> 00:18:10.700]  我們仍然好像小孩子那樣
[00:18:10.700 --> 00:18:13.700]  恩賜就是培育教會成長
[00:18:13.700 --> 00:18:15.700]  恩賜就是培育我們的靈命成長
[00:18:15.700 --> 00:18:19.700]  恩賜就是要我們從小孩子長大成熟
[00:18:19.700 --> 00:18:21.700]  成為一個成熟的門徒
[00:18:21.700 --> 00:18:23.700]  但當主耶穌再回來
[00:18:23.700 --> 00:18:25.700]  在新天新地的時候
[00:18:25.700 --> 00:18:28.700]  我們就能夠面對面見到主了
[00:18:28.700 --> 00:18:31.700]  保羅在第十二節用鏡子來做比喻
[00:18:31.700 --> 00:18:32.700]  在現世代
[00:18:32.700 --> 00:18:33.700]  一塊鏡子
[00:18:33.700 --> 00:18:34.700]  我說二千年前
[00:18:34.700 --> 00:18:36.700]  哥倫多城市都是盛產鏡子
[00:18:36.700 --> 00:18:38.700]  但清極都是朦朦的
[00:18:38.700 --> 00:18:40.700]  看不清楚的了
[00:18:40.700 --> 00:18:41.700]  但將來就要面對面
[00:18:41.700 --> 00:18:42.700]  甚麼都清楚了
[00:18:42.700 --> 00:18:45.700]  這個比喻意思就是說
[00:18:45.700 --> 00:18:47.700]  恩賜是有限
[00:18:47.700 --> 00:18:50.700]  和都是不能盡存的
[00:18:50.700 --> 00:18:52.700]  但愛是無限
[00:18:52.700 --> 00:18:53.700]  是傳避
[00:18:53.700 --> 00:18:55.700]  是常存的
[00:18:55.700 --> 00:18:57.700]  世上都有終結的時候
[00:18:57.700 --> 00:18:59.700]  但在天國的時候
[00:18:59.700 --> 00:19:01.700]  愛就依然帶領著我們
[00:19:01.700 --> 00:19:03.700]  成熟長大的信門徒
[00:19:03.700 --> 00:19:05.700]  去到主的面前
[00:19:05.700 --> 00:19:07.700]  讓我們能夠完全全高清
[00:19:07.700 --> 00:19:10.700]  全清地和主面對面
[00:19:10.700 --> 00:19:13.700]  愛就引領我們去完全成熟
[00:19:13.700 --> 00:19:14.700]  傳避
[00:19:14.700 --> 00:19:15.700]  百分百全清
[00:19:15.700 --> 00:19:17.700]  終極永恆的境界
[00:19:17.700 --> 00:19:19.700]  因為愛是完全
[00:19:19.700 --> 00:19:24.700]  愛是完全永不息
[00:19:24.700 --> 00:19:28.700]  當我們回想剛才的提醒之後
[00:19:28.700 --> 00:19:31.700]  不知道給大家會有甚麼聯想
[00:19:31.700 --> 00:19:34.700]  我想起《路加福音》裡面提及
[00:19:34.700 --> 00:19:36.700]  我等候小兒子回家的父親
[00:19:36.700 --> 00:19:38.700]  相信大家都很熟悉
[00:19:38.700 --> 00:19:40.700]  他堅持愛
[00:19:40.700 --> 00:19:41.700]  堅持忍耐
[00:19:41.700 --> 00:19:42.700]  堅持等候
[00:19:42.700 --> 00:19:44.700]  等兒子回家
[00:19:44.700 --> 00:19:45.700]  等了很多年
[00:19:45.700 --> 00:19:47.700]  可能都見不到有結果的
[00:19:47.700 --> 00:19:48.700]  但仍然堅持等候
[00:19:48.700 --> 00:19:49.700]  沒有放棄
[00:19:49.700 --> 00:19:51.700]  這份完全的愛
[00:19:51.700 --> 00:19:53.700]  令到父親
[00:19:53.700 --> 00:19:55.700]  見到兒子
[00:19:55.700 --> 00:19:57.700]  在很遙遠的地方
[00:19:57.700 --> 00:19:58.700]  開始回來的時候
[00:19:58.700 --> 00:20:00.700]  他已經去迎接他了
[00:20:00.700 --> 00:20:01.700]  他在哪裡迎接他
[00:20:01.700 --> 00:20:03.700]  他不是在家裡迎接他
[00:20:03.700 --> 00:20:05.700]  他不是在門外迎接他
[00:20:05.700 --> 00:20:07.700]  是在兒子回來的途中迎接他
[00:20:07.700 --> 00:20:08.700]  為甚麼他會做到呢
[00:20:08.700 --> 00:20:10.700]  他知道兒子會回來的
[00:20:10.700 --> 00:20:11.700]  甚麼時候回來的
[00:20:11.700 --> 00:20:14.700]  因為一直沒有放棄地等待
[00:20:14.700 --> 00:20:16.700]  等待兒子回來
[00:20:16.700 --> 00:20:17.700]  我們見到
[00:20:17.700 --> 00:20:20.700]  愛就是沒有結果
[00:20:20.700 --> 00:20:23.700]  都願意去等待
[00:20:23.700 --> 00:20:24.700]  如果我們再將愛
[00:20:24.700 --> 00:20:26.700]  再有深一點
[00:20:26.700 --> 00:20:27.700]  再入一點
[00:20:27.700 --> 00:20:29.700]  就好像一個農夫
[00:20:29.700 --> 00:20:31.700]  去栽種梟灌
[00:20:31.700 --> 00:20:32.700]  去施肥
[00:20:32.700 --> 00:20:33.700]  去等候
[00:20:33.700 --> 00:20:35.700]  花開結果的日子
[00:20:35.700 --> 00:20:37.700]  但有時候可能等不到
[00:20:37.700 --> 00:20:38.700]  或者花了很多心機
[00:20:38.700 --> 00:20:39.700]  一個大風
[00:20:39.700 --> 00:20:40.700]  一個旱災
[00:20:40.700 --> 00:20:41.700]  就甚麼都沒有了
[00:20:41.700 --> 00:20:43.700]  但他仍然等待
[00:20:43.700 --> 00:20:45.700]  等待見到結果
[00:20:45.700 --> 00:20:48.700]  但是上帝的話語應許了
[00:20:48.700 --> 00:20:50.700]  只要我們忠心用心去愛
[00:20:50.700 --> 00:20:51.700]  去囂灌
[00:20:51.700 --> 00:20:52.700]  去淋水的時候
[00:20:52.700 --> 00:20:54.700]  將來一定會有收成
[00:20:54.700 --> 00:20:57.700]  我們一定會見到愛的果子
[00:20:57.700 --> 00:21:00.700]  有些人說世俗的人眼看
[00:21:00.700 --> 00:21:02.700]  就是愛都是一種give and take
[00:21:02.700 --> 00:21:04.700]  是交易來的
[00:21:04.700 --> 00:21:06.700]  你給我一些好處
[00:21:06.700 --> 00:21:08.700]  我又給你一些好處
[00:21:08.700 --> 00:21:10.700]  我們互相交換的好處條件
[00:21:10.700 --> 00:21:12.700]  那就是愛
[00:21:12.700 --> 00:21:16.700]  但是在哥倫多前書十三章的愛
[00:21:16.700 --> 00:21:18.700]  Love is give and give
[00:21:18.700 --> 00:21:20.700]  是付出再付出
[00:21:20.700 --> 00:21:22.700]  愛就是單純的付出
[00:21:22.700 --> 00:21:25.700]  沒有想過有甚麼接受
[00:21:25.700 --> 00:21:27.700]  愛不是要想
[00:21:27.700 --> 00:21:28.700]  我要得到些甚麼
[00:21:28.700 --> 00:21:32.700]  而是我能夠為他做些甚麼
[00:21:32.700 --> 00:21:34.700]  令我想起我們中國教會
[00:21:34.700 --> 00:21:36.700]  早期的一位領袖
[00:21:36.700 --> 00:21:38.700]  魏拓星先生
[00:21:38.700 --> 00:21:39.700]  他有一首詩歌叫做
[00:21:39.700 --> 00:21:42.700]  讓我愛而不受感大
[00:21:42.700 --> 00:21:43.700]  其中一句話
[00:21:43.700 --> 00:21:45.700]  只知傾酒
[00:21:45.700 --> 00:21:47.700]  不知飲酒
[00:21:47.700 --> 00:21:48.700]  只知抹餅
[00:21:48.700 --> 00:21:50.700]  不想留餅
[00:21:50.700 --> 00:21:54.700]  這份愛就是無條件的付出
[00:21:54.700 --> 00:21:55.700]  魏拓星的一生
[00:21:55.700 --> 00:21:58.700]  就是這樣去愛中國教會
[00:21:58.700 --> 00:22:00.700]  去愛中國的人民
[00:22:00.700 --> 00:22:02.700]  他為一方的緣故
[00:22:02.700 --> 00:22:05.700]  想要被抓在坐牢裏面
[00:22:05.700 --> 00:22:07.700]  長期受苦
[00:22:07.700 --> 00:22:08.700]  他都願意
[00:22:08.700 --> 00:22:10.700]  因為他願意為愛
[00:22:10.700 --> 00:22:13.700]  獻上他寶貴的生命
[00:22:13.700 --> 00:22:15.700]  我們一起讀一段經文好嗎
[00:22:15.700 --> 00:22:17.700]  在右方十三章三十四節起
[00:22:17.700 --> 00:22:20.700]  我賜給你們一條生命令
[00:22:20.700 --> 00:22:23.700]  乃是叫你們彼此相愛
[00:22:23.700 --> 00:22:25.700]  我怎樣愛你們
[00:22:25.700 --> 00:22:29.700]  你們也要怎樣彼此相愛
[00:22:29.700 --> 00:22:31.700]  這句說話是耶穌
[00:22:31.700 --> 00:22:35.700]  給他的門徒的一個生命令
[00:22:35.700 --> 00:22:36.700]  我去到這裏
[00:22:36.700 --> 00:22:37.700]  我就想
[00:22:37.700 --> 00:22:39.700]  為何這是一個生命令呢
[00:22:39.700 --> 00:22:41.700]  為何是一個命令呢
[00:22:41.700 --> 00:22:42.700]  我明白了
[00:22:42.700 --> 00:22:46.700]  因為人其實不懂得愛別人的
[00:22:46.700 --> 00:22:48.700]  人只懂得愛誰
[00:22:48.700 --> 00:22:50.700]  愛自己
[00:22:50.700 --> 00:22:52.700]  很有反應 很聰明
[00:22:52.700 --> 00:22:55.700]  所以你要說到
[00:22:55.700 --> 00:22:58.700]  唱歌唱到愛多偉大都好
[00:22:58.700 --> 00:23:00.700]  我們都不懂得愛
[00:23:00.700 --> 00:23:02.700]  所以耶穌很清楚這件事
[00:23:02.700 --> 00:23:04.700]  我命令你去愛
[00:23:04.700 --> 00:23:05.700]  這就是命令
[00:23:05.700 --> 00:23:07.700]  我們要去愛
[00:23:07.700 --> 00:23:10.700]  你們要彼此相愛
[00:23:10.700 --> 00:23:12.700]  但為何是一個生命令呢
[00:23:12.700 --> 00:23:15.700]  為何是一個生命令呢
[00:23:15.700 --> 00:23:16.700]  是呀
[00:23:16.700 --> 00:23:18.700]  在舊約裏面已經有了
[00:23:18.700 --> 00:23:20.700]  在律法書裏面已經說了
[00:23:20.700 --> 00:23:22.700]  你要盡心盡性愛神
[00:23:22.700 --> 00:23:23.700]  還要怎樣
[00:23:23.700 --> 00:23:25.700]  要愛人如己
[00:23:25.700 --> 00:23:29.700]  love your neighbor去愛你身邊的人
[00:23:29.700 --> 00:23:31.700]  但還是愛不到
[00:23:31.700 --> 00:23:32.700]  耶穌怎樣說呢
[00:23:32.700 --> 00:23:34.700]  我怎樣愛你們
[00:23:34.700 --> 00:23:37.700]  你們也要怎樣彼此相愛
[00:23:37.700 --> 00:23:41.700]  耶穌先去付出他自己的愛
[00:23:41.700 --> 00:23:43.700]  愛人愛到底
[00:23:43.700 --> 00:23:44.700]  寫在十字架上
[00:23:44.700 --> 00:23:46.700]  當我們患著罪的時候
[00:23:46.700 --> 00:23:50.700]  耶穌的愛就在十字架上顯明出來
[00:23:50.700 --> 00:23:51.700]  祂為我們付出
[00:23:51.700 --> 00:23:53.700]  以致我們經歷到神的愛
[00:23:53.700 --> 00:23:55.700]  我們就能夠追求這份愛
[00:23:55.700 --> 00:23:57.700]  不單止愛耶穌
[00:23:57.700 --> 00:23:59.700]  就是愛我們身邊的人
[00:23:59.700 --> 00:24:00.700]  彼此相愛
[00:24:00.700 --> 00:24:03.700]  所以耶穌成為了愛的第一因
[00:24:03.700 --> 00:24:06.700]  教會就要承接了這份愛
[00:24:06.700 --> 00:24:07.700]  不單止要彼此相愛
[00:24:07.700 --> 00:24:09.700]  教會不單止要彼此相愛
[00:24:09.700 --> 00:24:10.700]  還要怎樣
[00:24:10.700 --> 00:24:11.700]  追求這份愛
[00:24:11.700 --> 00:24:12.700]  去散出去
[00:24:12.700 --> 00:24:13.700]  去活出來
[00:24:13.700 --> 00:24:15.700]  在你身邊的鄰舍
[00:24:15.700 --> 00:24:16.700]  同事家人裏面
[00:24:16.700 --> 00:24:17.700]  去愛
[00:24:17.700 --> 00:24:18.700]  將愛帶到這個世界上去
[00:24:18.700 --> 00:24:20.700]  這是主耶穌基督給我們
[00:24:20.700 --> 00:24:22.700]  愛的新命令
[00:24:22.700 --> 00:24:23.700]  愛的誡命
[00:24:23.700 --> 00:24:25.700]  愛的使命
[00:24:25.700 --> 00:24:27.700]  感謝主
[00:24:27.700 --> 00:24:28.700]  今年關顧部
[00:24:28.700 --> 00:24:31.700]  已經跟關顧部呈上了
[00:24:31.700 --> 00:24:32.700]  可以說一句話
[00:24:32.700 --> 00:24:34.700]  關顧部在今年2023年
[00:24:34.700 --> 00:24:35.700]  推出了什麼
[00:24:35.700 --> 00:24:36.700]  關愛十二式
[00:24:36.700 --> 00:24:37.700]  在你們今天的周刊裏面
[00:24:37.700 --> 00:24:39.700]  都有第十一式
[00:24:39.700 --> 00:24:40.700]  還記不記得
[00:24:40.700 --> 00:24:42.700]  這十一式是什麼
[00:24:42.700 --> 00:24:44.700]  我相信沒有很多人會背得到
[00:24:44.700 --> 00:24:45.700]  所以不要緊
[00:24:45.700 --> 00:24:46.700]  我們看看這裏
[00:24:46.700 --> 00:24:48.700]  有代討問候聆聽
[00:24:48.700 --> 00:24:50.700]  同行愛言被接待
[00:24:50.700 --> 00:24:54.700]  表達、讚賞、放下自己
[00:24:54.700 --> 00:24:55.700]  勸誡、接納
[00:24:55.700 --> 00:24:57.700]  最後那個我不說了
[00:24:57.700 --> 00:25:01.700]  我問回關顧部背後設計的理念
[00:25:01.700 --> 00:25:02.700]  其實背後就是
[00:25:02.700 --> 00:25:04.700]  由個人
[00:25:04.700 --> 00:25:06.700]  接著去到別人
[00:25:06.700 --> 00:25:08.700]  由沒有這麼接近
[00:25:08.700 --> 00:25:09.700]  非接觸的
[00:25:09.700 --> 00:25:10.700]  可能WhatsApp
[00:25:10.700 --> 00:25:11.700]  或者用網上的方法
[00:25:11.700 --> 00:25:12.700]  接著到親身接觸
[00:25:12.700 --> 00:25:14.700]  要越來越接近
[00:25:14.700 --> 00:25:16.700]  由外在的關愛
[00:25:16.700 --> 00:25:17.700]  到最內心
[00:25:17.700 --> 00:25:19.700]  用心來關愛
[00:25:19.700 --> 00:25:21.700]  這個關愛十二式
[00:25:21.700 --> 00:25:22.700]  關顧部說
[00:25:22.700 --> 00:25:24.700]  不是他們想出來的
[00:25:24.700 --> 00:25:26.700]  是不是網上抄出來的
[00:25:26.700 --> 00:25:27.700]  不是網上抄出來的
[00:25:27.700 --> 00:25:30.700]  也不是那些輔導學裏面學回來的
[00:25:30.700 --> 00:25:32.700]  在哪裏來的
[00:25:32.700 --> 00:25:34.700]  在聖經裏面
[00:25:34.700 --> 00:25:35.700]  看到
[00:25:35.700 --> 00:25:37.700]  在誰身上看到
[00:25:37.700 --> 00:25:39.700]  在耶穌基督身上看到
[00:25:39.700 --> 00:25:41.700]  所以鼓勵我們多看聖經
[00:25:41.700 --> 00:25:43.700]  去觀察耶穌怎樣愛人
[00:25:43.700 --> 00:25:45.700]  我們將這份愛
[00:25:45.700 --> 00:25:46.700]  去走出來
[00:25:46.700 --> 00:25:47.700]  去活出來
[00:25:47.700 --> 00:25:49.700]  這個就是關愛十二式的心決
[00:25:49.700 --> 00:25:50.700]  我們不單止做
[00:25:50.700 --> 00:25:51.700]  我們要心決有埋
[00:25:51.700 --> 00:25:54.700]  我們做得很好
[00:25:54.700 --> 00:25:55.700]  很感謝主
[00:25:55.700 --> 00:25:56.700]  在上個月
[00:25:56.700 --> 00:25:57.700]  我有機會去到長洲
[00:25:57.700 --> 00:25:59.700]  每年都是這樣
[00:25:59.700 --> 00:26:00.700]  給自己八天
[00:26:00.700 --> 00:26:02.700]  去安靜祈禱
[00:26:02.700 --> 00:26:04.700]  我發覺除了身體疲倦之外
[00:26:04.700 --> 00:26:05.700]  原來在靈裏面
[00:26:05.700 --> 00:26:07.700]  都有疲倦的
[00:26:07.700 --> 00:26:08.700]  我用了時間去想一下
[00:26:08.700 --> 00:26:10.700]  為甚麼我靈裏會有疲倦
[00:26:10.700 --> 00:26:11.700]  我發現
[00:26:11.700 --> 00:26:13.700]  原來我用了心力
[00:26:13.700 --> 00:26:15.700]  去處理教會的問題
[00:26:15.700 --> 00:26:16.700]  當我聽到有些人說
[00:26:16.700 --> 00:26:17.700]  教會有問題
[00:26:17.700 --> 00:26:18.700]  教會有甚麼問題呢
[00:26:18.700 --> 00:26:19.700]  我就心煩意亂
[00:26:19.700 --> 00:26:20.700]  我就會覺得
[00:26:20.700 --> 00:26:21.700]  唉 我有問題了
[00:26:21.700 --> 00:26:23.700]  我做得不好
[00:26:23.700 --> 00:26:25.700]  導致教會有問題
[00:26:25.700 --> 00:26:26.700]  在這個退休營裏面
[00:26:26.700 --> 00:26:28.700]  我們會每日
[00:26:28.700 --> 00:26:30.700]  我自己每日都會見一位
[00:26:30.700 --> 00:26:31.700]  靈修導師
[00:26:31.700 --> 00:26:32.700]  我們叫SD
[00:26:32.700 --> 00:26:33.700]  屬靈導師
[00:26:33.700 --> 00:26:34.700]  簡單些
[00:26:34.700 --> 00:26:35.700]  每日都會聊聊天
[00:26:35.700 --> 00:26:36.700]  然後他又給我一些經文
[00:26:36.700 --> 00:26:37.700]  去看一看
[00:26:37.700 --> 00:26:39.700]  再去反思一下自己的生命
[00:26:39.700 --> 00:26:40.700]  當我和他聊天的時候
[00:26:40.700 --> 00:26:42.700]  其實教會有問題
[00:26:42.700 --> 00:26:45.700]  其實不代表你有問題
[00:26:45.700 --> 00:26:47.700]  就算有些事做得不好
[00:26:47.700 --> 00:26:49.700]  都是一些決策或者行政
[00:26:49.700 --> 00:26:51.700]  或者辦事的問題
[00:26:51.700 --> 00:26:53.700]  都和你本身無關
[00:26:53.700 --> 00:26:55.700]  我又再想一下
[00:26:55.700 --> 00:26:56.700]  為甚麼我好像這麼怕
[00:26:56.700 --> 00:26:58.700]  覺得自己有問題呢
[00:26:58.700 --> 00:26:59.700]  我為甚麼這麼介意
[00:26:59.700 --> 00:27:01.700]  自己覺得自己做得不好呢
[00:27:01.700 --> 00:27:03.700]  甚至乎我發覺
[00:27:03.700 --> 00:27:05.700]  我自己好像不自立自己
[00:27:05.700 --> 00:27:08.700]  再和靈修導師再聊聊的時候
[00:27:08.700 --> 00:27:09.700]  他說
[00:27:09.700 --> 00:27:10.700]  如果這一刻
[00:27:10.700 --> 00:27:12.700]  主耶穌就在你面前
[00:27:12.700 --> 00:27:15.700]  你覺得耶穌會不會覺得你不好呢
[00:27:15.700 --> 00:27:17.700]  你會覺得耶穌見到你
[00:27:17.700 --> 00:27:18.700]  有些事做得不好
[00:27:18.700 --> 00:27:20.700]  或者你有些問題
[00:27:20.700 --> 00:27:23.700]  祂就不愛你不接納你
[00:27:23.700 --> 00:27:24.700]  當我再思想
[00:27:24.700 --> 00:27:25.700]  當我再默想
[00:27:25.700 --> 00:27:28.700]  當我再安靜在耶穌面前
[00:27:28.700 --> 00:27:31.700]  當我想起耶穌對我的愛
[00:27:31.700 --> 00:27:33.700]  就是一個無條件的接納
[00:27:33.700 --> 00:27:36.700]  是恆久忍耐
[00:27:36.700 --> 00:27:38.700]  祂願意等候我
[00:27:38.700 --> 00:27:39.700]  陪著我
[00:27:39.700 --> 00:27:40.700]  接納我的不足
[00:27:40.700 --> 00:27:42.700]  接納我的魯莽
[00:27:42.700 --> 00:27:44.700]  祂願意溫柔地引導我
[00:27:44.700 --> 00:27:45.700]  提醒我
[00:27:45.700 --> 00:27:47.700]  勸導我
[00:27:47.700 --> 00:27:51.700]  原來耶穌願意接納這個不完全的我
[00:27:51.700 --> 00:27:55.700]  但是我自己竟然不接納到自己
[00:27:55.700 --> 00:27:56.700]  我突然間感受到
[00:27:56.700 --> 00:27:59.700]  一份很深的愛
[00:27:59.700 --> 00:28:01.700]  進入我心裡面
[00:28:01.700 --> 00:28:03.700]  進入我心當中
[00:28:03.700 --> 00:28:05.700]  這份就是神對我的愛
[00:28:05.700 --> 00:28:08.700]  祂的愛比我自己愛自己
[00:28:08.700 --> 00:28:11.700]  更大更深更多
[00:28:11.700 --> 00:28:14.700]  就好像在享受一杯咖啡
[00:28:14.700 --> 00:28:15.700]  不知道大家喜歡喝咖啡
[00:28:15.700 --> 00:28:18.700]  最近我很喜歡喝咖啡
[00:28:18.700 --> 00:28:20.700]  還喜歡喝齋啡
[00:28:20.700 --> 00:28:21.700]  不加奶不加糖
[00:28:21.700 --> 00:28:23.700]  一杯咖啡
[00:28:23.700 --> 00:28:25.700]  當你聞咖啡的香味
[00:28:25.700 --> 00:28:28.700]  當你品嚐咖啡的味道
[00:28:28.700 --> 00:28:30.700]  甘苦中帶甘
[00:28:30.700 --> 00:28:32.700]  有質感
[00:28:32.700 --> 00:28:35.700]  給你一個很清新很提神的感覺
[00:28:35.700 --> 00:28:37.700]  就像一份愛的力量
[00:28:37.700 --> 00:28:41.700]  給你一份很有感覺
[00:28:41.700 --> 00:28:44.700]  很舒服很溫暖
[00:28:44.700 --> 00:28:47.700]  很有那種力量
[00:28:47.700 --> 00:28:49.700]  給我在全身裡面
[00:28:49.700 --> 00:28:51.700]  繼續經歷神的愛
[00:28:51.700 --> 00:28:54.700]  和將這份愛帶出來
[00:28:54.700 --> 00:28:57.700]  所以愛不單止是頭腦
[00:28:57.700 --> 00:28:59.700]  要用心去感受
[00:28:59.700 --> 00:29:01.700]  這個愛字有個特別
[00:29:01.700 --> 00:29:02.700]  大家不知道有沒有留意到
[00:29:02.700 --> 00:29:03.700]  有什麼特別
[00:29:03.700 --> 00:29:06.700]  經常說神是什麼
[00:29:06.700 --> 00:29:08.700]  神是愛
[00:29:08.700 --> 00:29:09.700]  是嗎
[00:29:09.700 --> 00:29:10.700]  神是不是愛
[00:29:10.700 --> 00:29:11.700]  是喔
[00:29:11.700 --> 00:29:12.700]  神是愛
[00:29:12.700 --> 00:29:13.700]  我們時間關係了
[00:29:13.700 --> 00:29:16.700]  今天我們不可以做這個默想
[00:29:16.700 --> 00:29:18.700]  我鼓勵大家回到家裡面
[00:29:18.700 --> 00:29:20.700]  再拿回高南多前書十三章
[00:29:20.700 --> 00:29:23.700]  八字十三節這段經文
[00:29:23.700 --> 00:29:25.700]  我們將愛字改為神字
[00:29:25.700 --> 00:29:26.700]  神就是愛
[00:29:26.700 --> 00:29:29.700]  神是恆久忍耐尤其恩慈
[00:29:29.700 --> 00:29:32.700]  神是不疾道不辭誇
[00:29:32.700 --> 00:29:34.700]  我這裡讀完了
[00:29:34.700 --> 00:29:37.700]  現在回家慢慢讀
[00:29:37.700 --> 00:29:39.700]  用最少十分鐘時間去默想
[00:29:39.700 --> 00:29:41.700]  讓我們體驗一下
[00:29:41.700 --> 00:29:44.700]  神的愛有多深
[00:29:44.700 --> 00:29:48.700]  在你身上裡面有多少
[00:29:48.700 --> 00:29:50.700]  回到這幅圖畫
[00:29:50.700 --> 00:29:52.700]  都通通知道我最後結束的時候
[00:29:52.700 --> 00:29:53.700]  拿回來
[00:29:53.700 --> 00:29:55.700]  你會待遇的時候
[00:29:55.700 --> 00:29:58.700]  你都為他可悲可憐可嘆
[00:29:58.700 --> 00:30:00.700]  當我再看的時候
[00:30:00.700 --> 00:30:03.700]  我相信在天上的爸爸
[00:30:03.700 --> 00:30:05.700]  天上的天父
[00:30:05.700 --> 00:30:07.700]  都一樣是很悲嘆
[00:30:07.700 --> 00:30:09.700]  他不是悲嘆這幅漫畫
[00:30:09.700 --> 00:30:11.700]  是他悲嘆這個世界
[00:30:11.700 --> 00:30:15.700]  我想問一下大家一個IQ問題
[00:30:15.700 --> 00:30:17.700]  你有沒有見過有一堆牛
[00:30:17.700 --> 00:30:20.700]  兩堆牛在對打
[00:30:20.700 --> 00:30:23.700]  世界上哪種動物會互相對打
[00:30:23.700 --> 00:30:24.700]  自相殘殺
[00:30:24.700 --> 00:30:26.700]  有沒有這些動物
[00:30:26.700 --> 00:30:29.700]  我只見過一隻老虎和一隻老虎爭地盤
[00:30:29.700 --> 00:30:32.700]  但我沒見過一堆老虎和一堆老虎對打
[00:30:32.700 --> 00:30:34.700]  但世界上真的有一種動物是這樣的
[00:30:34.700 --> 00:30:36.700]  是甚麼
[00:30:36.700 --> 00:30:38.700]  是甚麼
[00:30:38.700 --> 00:30:40.700]  是人
[00:30:40.700 --> 00:30:42.700]  在這個世界上
[00:30:42.700 --> 00:30:45.700]  兩個不同的民族表面上
[00:30:45.700 --> 00:30:46.700]  兩個不同的文化
[00:30:46.700 --> 00:30:47.700]  兩個不同的宗教
[00:30:47.700 --> 00:30:49.700]  兩個不同的群體
[00:30:49.700 --> 00:30:51.700]  在對戰
[00:30:51.700 --> 00:30:53.700]  在很多地方都在發生
[00:30:53.700 --> 00:30:55.700]  但在上帝眼中
