
[00:00:00.000 --> 00:00:03.440]  我今天要和大家分享的題目就是
[00:16:17.820 --> 00:16:19.700]  我們知道這些是來自十誡
[00:16:19.700 --> 00:16:22.220]  當我們今天都說熟悉的時候
[00:16:22.220 --> 00:16:24.700]  其實少年人更加熟悉
[00:16:24.700 --> 00:16:27.780]  因為在聖經怎麼介紹少年人呢?
[00:16:27.780 --> 00:16:31.340]  他說他一切律法都已經遵守
[00:16:31.340 --> 00:16:32.780]  他比我們更加熟悉
[00:16:32.780 --> 00:16:35.980]  他知道這些是來自十誡
[00:16:35.980 --> 00:16:39.900]  耶穌在這裡刻意說的是什麼呢?
[00:16:39.900 --> 00:16:42.420]  就是在十誡裏面
[00:16:42.420 --> 00:16:46.300]  在人與人之間的關係裏面的一些誡命
[00:16:46.300 --> 00:16:50.660]  但耶穌很刻意地沒有列出最後一誡
[00:16:50.660 --> 00:16:54.740]  就是在「問號問號問號」
[00:16:54.740 --> 00:16:56.460]  那一誡是什麼呢?
[00:16:56.460 --> 00:17:00.540]  那一誡是不可貪戀
[00:17:00.540 --> 00:17:04.060]  因為耶穌看穿了這個少年人的心
[00:17:04.060 --> 00:17:06.740]  這個少年人擁有很多財富
[00:17:06.740 --> 00:17:10.180]  財富本身不是一個問題 不是一個罪
[00:17:10.180 --> 00:17:12.500]  但是當一些東西
[00:17:12.500 --> 00:17:16.540]  是大到我們願意犧牲所有
[00:17:16.540 --> 00:17:18.900]  犧牲我們的健康 犧牲人際關係
[00:17:18.900 --> 00:17:21.900]  甚至犧牲我們與神之間的關係
[00:17:21.900 --> 00:17:23.580]  這樣一路追的時候
[00:17:23.580 --> 00:17:25.580]  這就是罪
[00:17:25.580 --> 00:17:27.300]  所以耶穌祂知道
[00:17:27.300 --> 00:17:28.740]  祂知道這個少年人
[00:17:28.740 --> 00:17:30.700]  其實他人生裏面
[00:17:30.700 --> 00:17:34.060]  他最大的軟弱就是金錢
[00:17:34.060 --> 00:17:37.820]  今天我們弟兄姊妹未必每一個人都像少年人一樣
[00:17:37.820 --> 00:17:40.860]  為了金錢成為最大的軟弱
[00:17:40.860 --> 00:17:44.340]  但我們每一個人都有自己軟弱的地方
[00:17:44.340 --> 00:17:47.740]  當我們說我們想要完美人生的時候
[00:17:47.740 --> 00:17:48.540]  弟兄姊妹
[00:17:48.540 --> 00:17:52.780]  我們今天自己的軟弱又是什麼呢?
[00:17:52.780 --> 00:17:54.580]  我們的神告訴我們
[00:17:54.580 --> 00:17:56.260]  我們今天要認清
[00:17:56.260 --> 00:17:59.580]  我們生命裏面的那個幽暗面
[00:17:59.580 --> 00:18:02.700]  然後第二樣功課我們要學的就是
[00:18:02.700 --> 00:18:08.100]  認清誰是我們生命的主
[00:18:08.100 --> 00:18:10.300]  接著耶穌就跟少年人說
[00:18:10.300 --> 00:18:13.100]  祂說:你若願意作完全人
[00:18:13.100 --> 00:18:16.340]  可去變賣你所有的分級窮人
[00:18:16.340 --> 00:18:18.660]  就必有財寶在天上
[00:18:18.660 --> 00:18:21.180]  你還要來跟從
[00:18:21.180 --> 00:18:23.140]  耶穌跟少年人說
[00:18:23.140 --> 00:18:24.500]  要變賣
[00:18:24.500 --> 00:18:26.540]  變賣所有
[00:18:26.540 --> 00:18:28.300]  如果我今天跟大家說
[00:18:28.300 --> 00:18:31.060]  你現在去變賣了你的房子
[00:18:31.060 --> 00:18:32.420]  你會想什麼?
[00:18:32.420 --> 00:18:34.420]  那我今晚睡在哪裡?
[00:18:34.420 --> 00:18:36.180]  其實少年人也是
[00:18:36.180 --> 00:18:37.620]  耶穌跟他們挑戰祂
[00:18:37.620 --> 00:18:40.340]  祂說你要變賣所有的時候
[00:18:40.340 --> 00:18:41.860]  這個少年人就會想
[00:18:41.860 --> 00:18:44.140]  那我以後靠什麼為生呢?
[00:18:44.140 --> 00:18:45.060]  我沒有所有
[00:18:45.060 --> 00:18:46.500]  我現在這麼有錢
[00:18:46.500 --> 00:18:48.580]  當我變賣所有的時候
[00:18:48.580 --> 00:18:50.260]  我家人會怎麼看我?
[00:18:50.260 --> 00:18:52.380]  我的朋友會怎麼看我?
[00:18:52.380 --> 00:18:55.060]  我過去的生活模式我要改變嗎?
[00:18:55.060 --> 00:18:57.820]  我又願不願意呢?
[00:18:57.820 --> 00:19:01.420]  其實耶穌這樣給少年人這個挑戰
[00:19:01.420 --> 00:19:03.780]  不是因為耶穌貪錢
[00:19:03.780 --> 00:19:08.660]  而是耶穌在挑戰這個少年人的主權問題
[00:19:08.660 --> 00:19:09.820]  因為耶穌說
[00:19:09.820 --> 00:19:11.980]  你變賣所有的時候
[00:19:11.980 --> 00:19:15.060]  不是你去決定錢分給誰
[00:19:15.060 --> 00:19:18.900]  決定錢分給誰的是耶穌
[00:19:18.900 --> 00:19:21.100]  而當你變賣完所有之後
[00:19:21.100 --> 00:19:22.020]  耶穌說
[00:19:22.020 --> 00:19:25.780]  我就必有財寶在天上賜給你
[00:19:25.780 --> 00:19:27.140]  什麼時候賜?
[00:19:27.140 --> 00:19:28.980]  怎麼賜的?
[00:19:28.980 --> 00:19:31.820]  耶穌說這是我的主權
[00:19:31.820 --> 00:19:33.820]  你只管來相信我
[00:19:33.820 --> 00:19:35.260]  你變賣一切
[00:19:35.260 --> 00:19:38.780]  我就必賜你有天上的財寶
[00:19:38.780 --> 00:19:42.220]  耶穌好像在這裡不停地挑戰這個少年人
[00:19:42.220 --> 00:19:45.260]  要將主權交回給耶穌
[00:19:45.260 --> 00:19:47.420]  地上的法則告訴我們
[00:19:47.420 --> 00:19:49.780]  擁有等於有安全感
[00:19:49.780 --> 00:19:51.460]  但是少年人擁有很多
[00:19:51.460 --> 00:19:53.220]  生命卻是空洞
[00:19:53.220 --> 00:19:55.340]  而這裡耶穌告訴我們
[00:19:55.340 --> 00:19:57.900]  天國的法則不是說擁有
[00:19:57.900 --> 00:20:00.700]  天國的法則是說信心
[00:20:00.700 --> 00:20:02.860]  你信不信得過你的神
[00:20:02.860 --> 00:20:04.940]  信不信得過神是祝福我們
[00:20:04.940 --> 00:20:10.140]  並且會賜下我們各樣的所需
[00:20:10.140 --> 00:20:13.340]  隨後耶穌解釋什麼叫天上的財寶
[00:20:13.340 --> 00:20:15.380]  祂說:我實在告訴你們
[00:20:15.380 --> 00:20:17.340]  你們這跟從我的人
[00:20:17.340 --> 00:20:18.700]  到復興的時候
[00:20:18.700 --> 00:20:21.620]  人子坐在他榮耀的寶座上
[00:20:21.620 --> 00:20:24.940]  你們也要坐在十二個寶座上
[00:20:24.940 --> 00:20:27.700]  審判以識列十二個之牌
[00:20:27.700 --> 00:20:29.420]  這裡耶穌說什麼呢
[00:20:29.420 --> 00:20:33.180]  祂說:當我們知道世界的終結
[00:20:33.180 --> 00:20:35.260]  耶穌再回來的時候
[00:20:35.260 --> 00:20:37.140]  我們每一個人都需要面對
[00:20:37.140 --> 00:20:39.260]  白色大寶座的審判
[00:20:39.260 --> 00:20:42.380]  我們本應要站在犯人欄上
[00:20:42.380 --> 00:20:43.940]  去面對審判
[00:20:43.940 --> 00:20:46.980]  但是耶穌說:你不是站在那裡
[00:20:46.980 --> 00:20:49.380]  而是你坐在法官席上
[00:20:49.380 --> 00:20:52.780]  你跟我去分享我的榮耀
[00:20:52.780 --> 00:20:54.940]  你想想少年人的工作
[00:20:54.940 --> 00:20:57.220]  就是平時對著律法
[00:20:57.220 --> 00:21:00.380]  去評斷什麼叫對,什麼叫錯
[00:21:00.380 --> 00:21:01.820]  每一次去指控
[00:21:01.820 --> 00:21:03.660]  你犯了錯
[00:21:03.660 --> 00:21:04.700]  你不應該這樣做
[00:21:04.700 --> 00:21:07.220]  因為犯下哪條律法的時候
[00:21:07.220 --> 00:21:08.820]  其實對於少年人來說
[00:21:08.820 --> 00:21:11.180]  他知道他口中這樣指控別人
[00:21:11.180 --> 00:21:13.020]  他自己也很多做不到
[00:21:13.020 --> 00:21:15.100]  他自己也何等軟弱
[00:21:15.100 --> 00:21:18.460]  他怎麼能夠逃離上帝的審判呢
[00:21:18.460 --> 00:21:19.620]  但是今天
[00:21:19.620 --> 00:21:21.220]  耶穌告訴他
[00:21:21.220 --> 00:21:23.140]  如果你願意的時候
[00:21:23.140 --> 00:21:27.340]  你跟我同得榮耀
[00:21:27.340 --> 00:21:30.540]  我還沒進來教會做之前
[00:21:30.540 --> 00:21:32.540]  我在銀行工作
[00:21:32.540 --> 00:21:33.580]  我在銀行工作
[00:21:33.580 --> 00:21:35.420]  我服務的那間銀行
[00:21:35.420 --> 00:21:37.060]  它有一個特色
[00:21:37.060 --> 00:21:40.340]  就是在辦公大樓裡面
[00:21:40.340 --> 00:21:44.980]  有一層專門為高級行政人員而設
[00:21:44.980 --> 00:21:46.020]  所有人
[00:21:46.020 --> 00:21:48.340]  不是你想上去就上去的
[00:21:48.340 --> 00:21:50.740]  那裡有很華麗的裝修
[00:21:50.740 --> 00:21:52.300]  又請了頂級的廚師
[00:21:52.300 --> 00:21:54.660]  食物真的非常好吃
[00:21:54.660 --> 00:21:56.380]  只要有什麼人可以上去
[00:21:56.380 --> 00:21:58.180]  就是高級行政人員
[00:21:58.180 --> 00:22:03.260]  又或者是大老闆邀請的客人
[00:22:03.260 --> 00:22:04.340]  那些賓客
[00:22:04.340 --> 00:22:07.580]  才能夠去到那個樓層吃飯
[00:22:07.580 --> 00:22:09.780]  當時我記得很多的同事就說
[00:22:09.780 --> 00:22:13.260]  如果能夠在那層吃飯就好了
[00:22:13.260 --> 00:22:16.500]  這個簡直是我身份的肯定
[00:22:16.500 --> 00:22:19.500]  我在地上我們常常會想這些事情
[00:22:19.500 --> 00:22:21.980]  吃飯的榮耀都是一晚
[00:22:21.980 --> 00:22:24.740]  但是這裡神告訴我們什麼
[00:22:24.740 --> 00:22:28.980]  他說跟隨神的榮耀是永恆
[00:22:28.980 --> 00:22:30.140]  接下來
[00:22:30.140 --> 00:22:32.460]  耶穌繼續跟小人說
[00:22:32.460 --> 00:22:34.700]  「凡為我撇下房屋
[00:22:34.700 --> 00:22:37.260]  或是弟兄姊妹
[00:22:37.260 --> 00:22:39.180]  父親母親兒女
[00:22:39.180 --> 00:22:42.500]  田地的必要得著八倍」
[00:22:42.500 --> 00:22:44.940]  耶穌這裡不是叫我們不要認我們爸爸
[00:22:44.940 --> 00:22:46.460]  不要認我們媽媽
[00:22:46.460 --> 00:22:48.860]  不要理地上所有的責任
[00:22:48.860 --> 00:22:51.060]  又或者是當你買了房子
[00:22:51.060 --> 00:22:54.100]  然後神明天會賜一百個單位給你
[00:22:54.100 --> 00:22:56.100]  其實不是說這件事
[00:22:56.100 --> 00:22:58.100]  這裡神給的挑戰是什麼呢
[00:22:58.100 --> 00:23:00.580]  就是你相不相信神就是
[00:23:00.580 --> 00:23:04.540]  你生命若然你以神為先的時候
[00:23:04.540 --> 00:23:08.300]  神會豐豐足足地賜禮給你
[00:23:08.300 --> 00:23:09.700]  當我們生命裡面
[00:23:09.700 --> 00:23:10.780]  我們以神為先
[00:23:10.780 --> 00:23:12.700]  我們尊重神的時候
[00:23:12.700 --> 00:23:16.180]  神必尊重我們
[00:23:16.180 --> 00:23:19.820]  我在這裡很想分享我自己一個見證
[00:23:19.820 --> 00:23:23.820]  之前我也在港台裡面跟大家分享過
[00:23:23.820 --> 00:23:27.620]  在2013年我在教會領受呼召
[00:23:27.620 --> 00:23:30.940]  接下來我就去接受神學訓練
[00:23:30.940 --> 00:23:33.340]  2016年我就來到教會這裡
[00:23:33.340 --> 00:23:36.060]  做一個傳道人的工作
[00:23:36.060 --> 00:23:38.420]  我之前身體有一點軟弱
[00:23:38.420 --> 00:23:40.100]  但是神很恩待我
[00:23:40.100 --> 00:23:43.020]  祂讓我得到一個很奇蹟的醫治
[00:23:43.020 --> 00:23:46.500]  以致我今天仍然能夠站立在這裡去侍奉神
[00:23:46.500 --> 00:23:47.740]  在過程裡面
[00:23:47.740 --> 00:23:49.260]  我記得在禱告當中
[00:23:49.260 --> 00:23:50.580]  我跟神說
[00:23:50.580 --> 00:23:53.860]  神我知道你是我生命的主
[00:23:53.860 --> 00:23:55.540]  祢賜給我生命
[00:23:55.540 --> 00:23:58.620]  所以我願意用我的生命去獻上
[00:23:58.620 --> 00:24:00.700]  去服侍祢的教會
[00:24:00.700 --> 00:24:02.740]  接著在傳道人的工作裡面
[00:24:02.740 --> 00:24:04.020]  其實很多的挑戰
[00:24:04.020 --> 00:24:05.500]  很多的不容易
[00:24:05.500 --> 00:24:06.700]  很多的忙碌
[00:24:06.700 --> 00:24:08.980]  在大家禮拜六、禮拜日
[00:24:08.980 --> 00:24:12.900]  和家人和朋友相聚的時候
[00:24:12.900 --> 00:24:15.460]  就是我們最忙碌的日子
[00:24:15.460 --> 00:24:17.780]  在很多的學習過程裡面
[00:24:17.780 --> 00:24:19.620]  如是者一路服侍神
[00:24:19.620 --> 00:24:20.820]  直到近日
[00:24:20.820 --> 00:24:24.020]  我家裡我爸爸身體出現了一些問題
[00:24:24.020 --> 00:24:26.220]  他經常出入醫院
[00:24:26.220 --> 00:24:28.020]  每一次他出入醫院
[00:24:28.020 --> 00:24:29.220]  入急症室
[00:24:29.220 --> 00:24:33.420]  大家知不知道入急症室的時間要等多久?
[00:24:33.420 --> 00:24:35.300]  我今早九點多課
[00:24:35.300 --> 00:24:37.660]  有一個人的答案都嚇了我一跳
[00:24:37.660 --> 00:24:40.420]  我的經驗是六到八個小時
[00:24:40.420 --> 00:24:43.500]  接著今早有一個弟兄說
[00:24:43.500 --> 00:24:46.660]  二十個小時
[00:24:46.660 --> 00:24:49.140]  要陪伴爸爸
[00:24:49.140 --> 00:24:51.180]  在整個治療過程裡面
[00:24:51.180 --> 00:24:53.060]  要放上很多的時間
[00:24:53.060 --> 00:24:56.620]  但我自己卻是在工作上非常忙碌
[00:24:56.620 --> 00:24:58.820]  到爸爸可以出院
[00:24:58.820 --> 00:25:01.740]  又因為他日間身體的問題
[00:25:01.740 --> 00:25:03.540]  要一些特別的照顧
[00:25:03.540 --> 00:25:09.900]  所以我們要找老人院舍讓他休息
[00:25:09.900 --> 00:25:11.980]  在找院舍的期間
[00:25:11.980 --> 00:25:13.700]  有社工和我聯絡
[00:25:13.700 --> 00:25:14.940]  他就和我說
[00:25:14.940 --> 00:25:17.980]  他說如果你要找院舍
[00:25:17.980 --> 00:25:19.740]  我要給你一些資料
[00:25:19.740 --> 00:25:21.220]  資料是什麼呢?
[00:25:21.220 --> 00:25:25.020]  院舍的起標是一萬元左右
[00:25:25.020 --> 00:25:28.700]  可以去到二十多萬元
[00:25:28.700 --> 00:25:30.300]  我聽到二十多萬元
[00:25:30.300 --> 00:25:32.980]  難道這麼貴嗎?
[00:25:32.980 --> 00:25:34.780]  但我想在這個過程裡面
[00:25:34.780 --> 00:25:36.580]  我自己有很多掙扎
[00:25:36.580 --> 00:25:38.780]  去到神的面前我禱告
[00:25:38.780 --> 00:25:41.100]  我說神啊,我願意去跟隨祢
[00:25:41.100 --> 00:25:42.740]  我願意去服侍祢
[00:25:42.740 --> 00:25:46.780]  但我面對同樣生活上很多的挑戰
[00:25:46.780 --> 00:25:48.180]  若然祢問我
[00:25:48.180 --> 00:25:50.300]  我還缺少什麼
[00:25:50.300 --> 00:25:52.460]  才會完美完全
[00:25:52.460 --> 00:25:56.460]  若按地上的眼光去看
[00:25:56.460 --> 00:25:58.140]  我想我列出來每一項
[00:25:58.140 --> 00:25:59.500]  我會跟神說
[00:25:59.500 --> 00:26:01.300]  神啊,我現在要一間二十萬元的院舍
[00:26:01.300 --> 00:26:02.620]  祢給不給我
[00:26:02.620 --> 00:26:03.660]  我會跟神說
[00:26:03.660 --> 00:26:07.220]  祢可不可以給我一份輕鬆一點的工作
[00:26:07.220 --> 00:26:09.900]  讓我可以多點時間照顧我家人
[00:26:09.900 --> 00:26:11.060]  因為我心裡面
[00:26:11.060 --> 00:26:12.460]  我一直跟神說
[00:26:12.460 --> 00:26:15.740]  我可不可以給我爸爸更好的環境
[00:26:15.740 --> 00:26:17.660]  我可不可以給我多點時間
[00:26:17.660 --> 00:26:19.020]  去照顧我家人
[00:26:19.020 --> 00:26:26.860]  當我面對很多軟弱的時候
[00:26:26.860 --> 00:26:29.420]  我覺得神很好
[00:26:29.420 --> 00:26:31.660]  我記得神學院裡面
[00:26:31.660 --> 00:26:33.300]  有老師跟我說
[00:26:33.300 --> 00:26:36.060]  他說人生遇到很多困難
[00:26:36.060 --> 00:26:37.860]  你可以找弟兄姊妹來
[00:26:37.860 --> 00:26:40.260]  聊聊天,我安慰你
[00:26:40.260 --> 00:26:41.860]  你可以找代讀者
[00:26:41.860 --> 00:26:43.860]  我們有一代代讀者很愛惜我們
[00:26:43.860 --> 00:26:46.420]  很願意在禱告裡面祝福我們
[00:26:46.420 --> 00:26:48.540]  你可以找你的神學院老師
[00:26:48.540 --> 00:26:50.220]  找你的屬靈前輩
[00:26:50.220 --> 00:26:51.860]  他們會鼓勵你
[00:26:51.860 --> 00:26:52.940]  但是他說
[00:26:52.940 --> 00:26:54.220]  你不要忘記
[00:26:54.220 --> 00:26:57.660]  真的能夠令你生命走回正軌的那個
[00:26:57.660 --> 00:26:59.420]  是呼召你的神
[00:26:59.420 --> 00:27:01.700]  是在叫你終生跟隨他的神
[00:27:01.700 --> 00:27:04.100]  他才是那位能夠帶領你
[00:27:04.100 --> 00:27:07.100]  回到你生命服侍的正軌
[00:27:07.100 --> 00:27:08.500]  所以在這段時間
[00:27:08.500 --> 00:27:10.940]  我很多安靜的時間
[00:27:10.940 --> 00:27:13.100]  我看聖經,我去禱告
[00:27:13.100 --> 00:27:16.580]  我用上帝的說話成為我的力量
[00:27:16.580 --> 00:27:17.700]  神他跟我說
[00:27:17.700 --> 00:27:20.740]  在禱告裡面,他說
[00:27:20.740 --> 00:27:22.620]  女兒,我愛你
[00:27:22.620 --> 00:27:25.940]  我不會偏袒那些服侍我的僕人
[00:27:25.940 --> 00:27:28.580]  你繼續忠心去服侍
[00:27:28.580 --> 00:27:31.700]  你和你的一家在我的手裡面
[00:27:31.700 --> 00:27:34.100]  都是大夢眷愛
[00:27:34.100 --> 00:27:35.940]  接著我就Amen
[00:27:35.940 --> 00:27:38.100]  就拿著神這一句的祝福
[00:27:38.100 --> 00:27:39.740]  我每一天就是這樣去禱告
[00:27:39.740 --> 00:27:41.980]  我說,神啊,祢答應過我的
[00:27:41.980 --> 00:27:44.900]  祢說,當我以祢為主的時候
[00:27:44.900 --> 00:27:47.020]  祢會傾福於我
[00:27:47.020 --> 00:27:48.900]  日子一天一天過
[00:27:48.900 --> 00:27:51.700]  你問我的問題有沒有解決了
[00:27:51.700 --> 00:27:54.140]  仍然每一天都有新的問題
[00:27:54.140 --> 00:27:55.500]  但是我想說
[00:27:55.500 --> 00:27:56.820]  用人的眼睛
[00:27:56.820 --> 00:27:59.140]  你看是一個一個的問題
[00:27:59.140 --> 00:28:00.700]  但是我們家裡
[00:28:00.700 --> 00:28:03.380]  我們每一次,我們有很多的感恩
[00:28:03.380 --> 00:28:08.020]  我們感恩上帝用祂的手怎樣托著
[00:28:08.020 --> 00:28:11.380]  我很感恩,我在我身邊有很多愛我的同工
[00:28:11.380 --> 00:28:12.860]  愛我的弟兄姊妹
[00:28:12.860 --> 00:28:16.140]  在過程裡面,一路陪著我
[00:28:16.140 --> 00:28:17.260]  我又感恩
[00:28:17.260 --> 00:28:19.540]  當某一天,醫院打電話給我
[00:28:19.540 --> 00:28:21.020]  他說
[00:28:21.020 --> 00:28:23.620]  你爸爸要兩天之後出院
[00:28:23.620 --> 00:28:24.980]  你知道我多害怕嗎
[00:28:24.980 --> 00:28:27.500]  兩天,我變了床給他
[00:28:27.500 --> 00:28:29.820]  怎麼辦
[00:28:29.820 --> 00:28:33.100]  但是竟然神很巧妙的安排
[00:28:33.100 --> 00:28:36.420]  有一次他剛剛去到一個院舍裡面
[00:28:36.420 --> 00:28:38.460]  擔任一個管理的工作
[00:28:38.460 --> 00:28:39.540]  他跟我說
[00:28:39.540 --> 00:28:40.460]  放心吧
[00:28:40.460 --> 00:28:43.900]  我可以安排一張床位給你爸爸
[00:28:43.900 --> 00:28:46.900]  這樣爸爸就去了一個很舒服的地方
[00:28:46.900 --> 00:28:48.460]  在那裡休息
[00:28:48.460 --> 00:28:49.820]  當我還沒有開聲
[00:28:49.820 --> 00:28:51.460]  因為爸爸長期臥床
[00:28:51.460 --> 00:28:56.260]  很容易有一些好像叫壓瘡的困難
[00:28:56.260 --> 00:28:57.220]  我還沒有開聲
[00:28:57.220 --> 00:28:59.460]  然後有人打電話跟我說
[00:28:59.460 --> 00:29:02.500]  他說我聽聞你爸爸的狀況
[00:29:02.500 --> 00:29:04.220]  有一張氣墊床
[00:29:04.220 --> 00:29:05.340]  不知道你介不介
[00:29:05.340 --> 00:29:06.460]  他還問我介不介意
[00:29:06.460 --> 00:29:08.380]  不知道你介不介意
[00:29:08.380 --> 00:29:10.260]  我送給你
[00:29:10.260 --> 00:29:11.740]  很感謝神
[00:29:11.740 --> 00:29:13.260]  那一刻我跟神說
[00:29:13.260 --> 00:29:16.700]  我用我的限制去看什麼叫做神的供應
[00:29:16.700 --> 00:29:17.820]  但是神說
[00:29:17.820 --> 00:29:20.340]  所有東西不是用我們的眼睛去看
[00:29:20.340 --> 00:29:23.140]  所有東西是用屬天的眼睛去看
[00:29:23.140 --> 00:29:26.220]  神所給我們的才是最好
[00:29:26.220 --> 00:29:28.180]  而我覺得最感恩的
[00:29:28.180 --> 00:29:29.460]  除了在物質上面
[00:29:29.460 --> 00:29:31.940]  神是叫我們一無所缺
[00:29:31.940 --> 00:29:34.580]  更加的是在我家裡面
[00:29:34.580 --> 00:29:37.540]  我們怎樣去經歷那份的愛
[00:29:37.540 --> 00:29:38.420]  我們彼此
[00:29:38.420 --> 00:29:40.540]  家人彼此的擁抱
[00:29:40.540 --> 00:29:43.180]  我們學習成為對方的啦啦隊
[00:29:43.180 --> 00:29:45.100]  無論任何一個決定
[00:29:45.100 --> 00:29:46.340]  就算多不完美
[00:29:46.340 --> 00:29:47.340]  我們都說
[00:29:47.340 --> 00:29:48.620]  不是去埋怨
[00:29:48.620 --> 00:29:49.900]  而是去學習
[00:29:49.900 --> 00:29:52.260]  學習這份彼此相愛
[00:29:52.260 --> 00:29:54.580]  去到這裡的時候我就想起
[00:29:54.580 --> 00:29:55.260]  神說
[00:29:55.260 --> 00:29:56.740]  神就是愛
[00:29:56.740 --> 00:29:58.860]  當一個完全的神在我家裡
[00:29:58.860 --> 00:30:01.620]  當一個完全的神在我生命裡面的時候
[00:30:01.620 --> 00:30:04.180]  我就知道這個地方是屬於祂
[00:30:04.180 --> 00:30:06.180]  這個地方就得以完全
[00:30:06.180 --> 00:30:08.220]  不是因為物質上面
[00:30:08.220 --> 00:30:09.540]  我有些什麼
[00:30:09.540 --> 00:30:11.380]  而是神讓我看到
[00:30:11.380 --> 00:30:15.420]  有愛的地方就是完全
[00:30:15.420 --> 00:30:16.420]  而最後
[00:30:16.420 --> 00:30:17.820]  神跟這個少年人說
[00:30:17.820 --> 00:30:19.020]  你去學習的
[00:30:19.020 --> 00:30:21.580]  就是放下自我為中心
[00:30:21.580 --> 00:30:24.980]  由你自己以為要怎樣怎樣的時候
[00:30:24.980 --> 00:30:26.780]  不是你想怎樣
[00:30:26.780 --> 00:30:29.780]  而是問神想怎樣
[00:30:29.780 --> 00:30:31.540]  剛才我們讀過的經文
[00:30:31.540 --> 00:30:34.820]  他說變賣了所有之後說什麼
[00:30:34.820 --> 00:30:35.460]  他說
[00:30:35.460 --> 00:30:38.420]  「你還要來跟從我」
[00:30:38.420 --> 00:30:40.060]  很熟悉吧
[00:30:40.060 --> 00:30:42.220]  因為耶穌去呼召門徒的時候
[00:30:42.220 --> 00:30:44.220]  都是用這幾個字
[00:30:44.220 --> 00:30:46.420]  「你還要來跟從我」
[00:30:46.420 --> 00:30:48.180]  但其實原來這句話
[00:30:48.180 --> 00:30:50.780]  耶穌不只是跟門徒說
[00:30:50.780 --> 00:30:53.700]  因為在其他的福音書
[00:30:53.700 --> 00:30:55.980]  在《路加福音》其中一節那裡
[00:30:55.980 --> 00:30:58.140]  耶穌跟誰說
[00:30:58.140 --> 00:30:59.460]  跟眾人
[00:30:59.460 --> 00:31:01.100]  不只是跟傳道人說
[00:31:01.100 --> 00:31:03.580]  是跟每一個弟兄姊妹都說
[00:31:03.580 --> 00:31:05.420]  我們都要來跟從神
[00:31:05.420 --> 00:31:07.500]  並且怎樣跟從呢
[00:31:07.500 --> 00:31:10.980]  天天背起十字架來跟從
[00:31:10.980 --> 00:31:13.380]  如果當在古羅馬的時候
[00:31:13.380 --> 00:31:14.820]  我們看到有一個人
[00:31:14.820 --> 00:31:17.660]  背著這個十字架去走的時候
[00:31:17.660 --> 00:31:19.540]  我們知道他是一個囚犯
[00:31:19.540 --> 00:31:23.140]  他要進到刑場裡面準備釘死
[00:31:23.140 --> 00:31:24.340]  而釘十字架
[00:31:24.340 --> 00:31:26.980]  不是一釘在上面就馬上死
[00:31:26.980 --> 00:31:30.820]  有時候可能都要四至六天的時間
[00:31:30.820 --> 00:31:32.140]  而我們在想
[00:31:32.140 --> 00:31:33.660]  耶穌為什麼說
[00:31:33.660 --> 00:31:37.180]  要天天背起十字架來跟從呢
[00:31:37.180 --> 00:31:39.180]  因為我們除了要學習
[00:31:39.180 --> 00:31:40.660]  以天上的財寶
[00:31:40.660 --> 00:31:43.780]  成為我們最大的滿足之外
[00:31:43.780 --> 00:31:46.580]  耶穌祂知道我們每一個人都很軟弱
[00:31:46.580 --> 00:31:49.660]  我們都很容易被罪引誘
[00:31:49.660 --> 00:31:53.780]  令我們又回到那個骯髒的地方
[00:31:53.780 --> 00:31:55.540]  於是這裡耶穌說
[00:31:55.540 --> 00:31:58.020]  祂說你天天來跟從我的時候
[00:31:58.020 --> 00:32:02.940]  將我們軟弱的罪性全部釘在十字架上
[00:32:02.940 --> 00:32:06.980]  可能有時候我們跟人之間的接觸
[00:32:06.980 --> 00:32:09.460]  我明明已經讓步了
[00:32:09.460 --> 00:32:10.940]  他又來踩我一腳
[00:32:10.940 --> 00:32:12.540]  我很生氣
[00:32:12.540 --> 00:32:14.900]  我生氣的時候我就跟聖靈說
[00:32:14.900 --> 00:32:18.540]  聖靈我們將我的憤怒釘在十字架上
[00:32:18.540 --> 00:32:20.140]  當我灰心失意的時候
[00:32:20.140 --> 00:32:21.300]  我又跟神說
[00:32:21.300 --> 00:32:22.420]  聖靈你幫助我
[00:32:22.420 --> 00:32:23.420]  將我的小信
[00:32:23.420 --> 00:32:26.060]  將我的灰心全部釘在十字架上
[00:32:26.060 --> 00:32:28.100]  因為保羅說了什麼
[00:32:28.100 --> 00:32:29.940]  保羅在《加勒太書》說
[00:32:29.940 --> 00:32:33.340]  我已經與基督同釘十字架
[00:32:33.340 --> 00:32:36.340]  現在活著的不再是我
[00:32:36.340 --> 00:32:39.060]  乃是基督在我裡面活著
[00:32:39.060 --> 00:32:41.180]  並且我如今活著
[00:32:41.180 --> 00:32:43.420]  是因為信神的兒子而活
[00:32:43.420 --> 00:32:44.620]  他是愛我
[00:32:44.620 --> 00:32:46.740]  為我捨己
[00:32:46.740 --> 00:32:47.780]  弟兄姊妹
[00:32:47.780 --> 00:32:50.380]  當我們看著十字架的時候
[00:32:50.380 --> 00:32:51.340]  我想問
[00:32:51.340 --> 00:32:54.620]  究竟我們的老外已經釘死在十字架上了嗎?
[00:32:54.620 --> 00:32:56.940]  還是我們很姑息我們肉體的軟弱
[00:32:56.940 --> 00:32:59.180]  說不要了不要了
[00:32:59.180 --> 00:33:00.620]  在聖經裡說
[00:33:00.620 --> 00:33:03.860]  釘十字架是一個很殘酷的刑罰
