
[00:00:00.000 --> 00:00:01.740]  等待節目早晨
[00:21:55.320 --> 00:21:57.320]  為什麼會這麼尊重他們呢
[00:21:57.320 --> 00:21:59.320]  是因為他們在宗教上面
[00:21:59.320 --> 00:22:02.320]  是顯得很熱誠的人
[00:22:02.320 --> 00:22:05.320]  也是摩西律法專家
[00:22:05.320 --> 00:22:07.320]  並且是非常之有理想
[00:22:07.320 --> 00:22:11.320]  他們是教導百姓怎樣去按著處境
[00:22:11.320 --> 00:22:14.320]  來遵守摩西的律法
[00:22:14.320 --> 00:22:16.320]  並且他們不斷地抄寫律法
[00:22:16.320 --> 00:22:19.320]  研究律法 應用律法
[00:22:19.320 --> 00:22:22.320]  要建立一群上帝喜悅的子民
[00:22:22.320 --> 00:22:25.320]  並且他們不是空口說白話
[00:22:25.320 --> 00:22:28.320]  他們是到處去實踐宗教的理想
[00:22:28.320 --> 00:22:31.320]  他們是過著一些並不富裕的生活
[00:22:31.320 --> 00:22:33.320]  並且身體力行
[00:22:33.320 --> 00:22:37.320]  東奔西跑到猶太人聚會的地方
[00:22:37.320 --> 00:22:42.320]  即是會堂來教導並且傳揚律法
[00:22:42.320 --> 00:22:44.320]  獅子約翰
[00:22:44.320 --> 00:22:47.320]  我們看到猶得罪法利塞人
[00:22:47.320 --> 00:22:51.320]  其實冒險相當之大
[00:22:51.320 --> 00:22:56.320]  因為法利塞人在百姓心目中是權威
[00:22:56.320 --> 00:22:59.320]  如果法利塞人號召百姓
[00:22:59.320 --> 00:23:03.320]  不要聽獅子約翰的道理的時候
[00:23:03.320 --> 00:23:06.320]  這一條本來排滿長龍
[00:23:06.320 --> 00:23:10.320]  要獅子約翰幫他們洗禮這條長龍
[00:23:10.320 --> 00:23:14.320]  可能在法利塞人一聲的呼喚下
[00:23:14.320 --> 00:23:16.320]  可能走了一半也不一定
[00:23:16.320 --> 00:23:20.320]  於是乎他艱辛賺來的美好聲譽
[00:23:20.320 --> 00:23:23.320]  可能會是嚴重受損
[00:23:23.320 --> 00:23:26.320]  所以你看到獅子約翰的膽子
[00:23:26.320 --> 00:23:28.320]  真的大得很厲害
[00:23:28.320 --> 00:23:30.320]  跟這兩批人作對
[00:23:30.320 --> 00:23:34.320]  等於是跟一些很重要、很有聲譽、很有權威
[00:23:34.320 --> 00:23:40.320]  對他的命運可以有很大影響力的人作對合
[00:23:40.320 --> 00:23:42.320]  可能會把他打回原形
[00:23:42.320 --> 00:23:46.320]  將他本來應該去到人生修成期
[00:23:46.320 --> 00:23:50.320]  排長龍找他簽名的情況
[00:23:50.320 --> 00:23:51.320]  這些得來不易的事情
[00:23:51.320 --> 00:23:54.320]  結果可以一夜絕對清零
[00:23:54.320 --> 00:23:56.320]  事實上我們知道
[00:23:56.320 --> 00:23:58.320]  災害的日子獅子約翰
[00:23:58.320 --> 00:24:03.320]  的確是堅持繼續去見證天國
[00:24:03.320 --> 00:24:06.320]  繼續去講真話
[00:24:06.320 --> 00:24:10.320]  堅持上帝給他的天國使命
[00:24:10.320 --> 00:24:16.320]  甚至他拿起勇氣直接去罵希律
[00:24:16.320 --> 00:24:20.320]  罵當日統治的君王
[00:24:20.320 --> 00:24:25.320]  罵希律說他奪人之妻犯了摩西的律法
[00:24:25.320 --> 00:24:27.320]  結果他真的被收監
[00:24:27.320 --> 00:24:29.320]  結果他真的沒有好死
[00:24:29.320 --> 00:24:35.320]  真的斬頭而死的獅子約翰
[00:24:35.320 --> 00:24:39.320]  我估計獅子約翰不會不知道
[00:24:39.320 --> 00:24:43.320]  凡事做人節衝一點
[00:24:43.320 --> 00:24:45.320]  妥協一點
[00:24:45.320 --> 00:24:48.320]  人生應該會好過一點
[00:24:48.320 --> 00:24:52.320]  至少可以為他避開一些劫數
[00:24:52.320 --> 00:24:55.320]  正所謂君子不立危牆
[00:24:55.320 --> 00:25:00.320]  正所謂退一步海闊天空
[00:25:00.320 --> 00:25:04.320]  不過獅子約翰這位見證人
[00:25:04.320 --> 00:25:06.320]  似乎在他的生命裡面
[00:25:06.320 --> 00:25:10.320]  什麼都可以退
[00:25:10.320 --> 00:25:12.320]  信仰的原則
[00:25:12.320 --> 00:25:14.320]  一步都不能退
[00:25:14.320 --> 00:25:17.320]  半步都不能退
[00:25:17.320 --> 00:25:20.320]  他是從一個窮小子
[00:25:20.320 --> 00:25:23.320]  在時代裡面搖身成為一個大人物
[00:25:23.320 --> 00:25:25.320]  結果又被打回原形
[00:25:25.320 --> 00:25:27.320]  收監斬頭
[00:25:27.320 --> 00:25:30.320]  他因為立心要在這個歪曲勃馬的世代裡面
[00:25:30.320 --> 00:25:35.320]  堅持上帝所交託的見證的使命
[00:25:35.320 --> 00:25:37.320]  在大時代裡面
[00:25:37.320 --> 00:25:41.320]  結果最後的確是變得一無所有
[00:25:41.320 --> 00:25:43.320]  兩手空空
[00:25:43.320 --> 00:25:46.320]  終結了他一生
[00:25:46.320 --> 00:25:52.320]  這樣去做天國的見證人是否值得呢
[00:25:52.320 --> 00:25:55.320]  這樣去盡責做上帝的見證人
[00:25:55.320 --> 00:25:57.320]  是忠心呢
[00:25:57.320 --> 00:26:00.320]  還是很愚蠢呢
[00:26:00.320 --> 00:26:04.320]  我相信獅子約翰被斬首之後
[00:26:04.320 --> 00:26:07.320]  返天家那段路裡面
[00:26:07.320 --> 00:26:11.320]  我相信他應該微笑對自己說
[00:26:11.320 --> 00:26:17.320]  感謝主 讓我成為一個盡責的見證人
[00:26:17.320 --> 00:26:21.320]  他這種無畏無懼的勇氣
[00:26:21.320 --> 00:26:23.320]  到底是從哪裡來的呢
[00:26:23.320 --> 00:26:25.320]  你看看第十一節
[00:26:25.320 --> 00:26:28.320]  你會知道謎底解開
[00:26:28.320 --> 00:26:30.320]  原來這個這麼成功的人
[00:26:30.320 --> 00:26:33.320]  享有高度聲譽的獅子約翰
[00:26:33.320 --> 00:26:40.320]  他看自己根本是不配有這麼多跟隨者
[00:26:40.320 --> 00:26:43.320]  是不配有這麼高的地位
[00:26:43.320 --> 00:26:44.320]  第十一節他說
[00:26:44.320 --> 00:26:46.320]  我用水給你們施洗
[00:26:46.320 --> 00:26:47.320]  叫你們悔改
[00:26:47.320 --> 00:26:51.320]  但那在我以後來的能力比我更大
[00:26:51.320 --> 00:26:55.320]  就是給他提鞋子也不配
[00:26:55.320 --> 00:27:00.320]  他要用聖靈和火給你們施洗
[00:27:00.320 --> 00:27:02.320]  獅子約翰怎麼看自己呢
[00:27:02.320 --> 00:27:07.320]  他說我連玩鞋子也不配
[00:27:07.320 --> 00:27:13.320]  獅子約翰他擁有很多東西
[00:27:13.320 --> 00:27:17.320]  但他不以為自己擁有這些東西
[00:27:17.320 --> 00:27:20.320]  他只是知道他擁有這些東西
[00:27:20.320 --> 00:27:23.320]  是因為上帝的使命
[00:27:23.320 --> 00:27:25.320]  上帝的恩典
[00:27:25.320 --> 00:27:29.320]  他有 但他不擁有
[00:27:29.320 --> 00:27:32.320]  因為一切都是來自上帝
[00:27:32.320 --> 00:27:36.320]  他只是將來自上帝給他的東西
[00:27:36.320 --> 00:27:39.320]  然後再給上帝
[00:27:39.320 --> 00:27:42.320]  所以看到獅子約翰
[00:27:42.320 --> 00:27:44.320]  人道無求 品質高
[00:27:44.320 --> 00:27:50.320]  士能知足 心常態
[00:27:50.320 --> 00:27:56.320]  原則上我們每個基督徒都是獅子約翰
[00:27:56.320 --> 00:28:00.320]  我們好像獅子約翰一樣
[00:28:00.320 --> 00:28:03.320]  原則上我們都是無後顧之憂
[00:28:03.320 --> 00:28:06.320]  然後才可以見義勇為
[00:28:06.320 --> 00:28:10.320]  在張林奇這個準備期
[00:28:10.320 --> 00:28:13.320]  和等待期裏面
[00:28:13.320 --> 00:28:15.320]  上帝可能要我們知道
[00:28:15.320 --> 00:28:18.320]  我們每個人都應該是
[00:28:18.320 --> 00:28:25.320]  連替主玩鞋子也不配的獅子約翰
[00:28:25.320 --> 00:28:28.320]  我們都是應該是獅子約翰
[00:28:28.320 --> 00:28:29.320]  我們都是應該像他那樣
[00:28:29.320 --> 00:28:32.320]  不亂攢我們所擁有的東西
[00:28:32.320 --> 00:28:37.320]  時刻是見義勇為的獅子約翰
[00:28:37.320 --> 00:28:43.320]  不過這個真的是很難的
[00:28:43.320 --> 00:28:46.320]  因為當人擁有越多的時候
[00:28:46.320 --> 00:28:49.320]  就會越懂得計算
[00:28:49.320 --> 00:28:52.320]  就會在每一件事上
[00:28:52.320 --> 00:28:55.320]  會很小心行事
[00:28:55.320 --> 00:29:00.320]  凡事做人節衝一點
[00:29:00.320 --> 00:29:02.320]  妥協一點
[00:29:02.320 --> 00:29:08.320]  尤其如果我們已經是人生贏家的話
[00:29:08.320 --> 00:29:10.320]  不僅會
[00:29:10.320 --> 00:29:12.320]  或者在這個大時代裏面
[00:29:12.320 --> 00:29:16.320]  我們都需要一首詩歌來提醒我們
[00:29:16.320 --> 00:29:18.320]  這首詩歌如果你跟我差不多的年紀
[00:29:18.320 --> 00:29:20.320]  你一定唱過很多次
[00:29:20.320 --> 00:29:23.320]  就是「願那福興靈火」
[00:29:23.320 --> 00:29:27.320]  就是「願那福興我的靈火」
[00:29:27.320 --> 00:29:28.320]  這首詩歌
[00:29:28.320 --> 00:29:30.320]  我讀歌詞給大家聽
[00:29:30.320 --> 00:29:31.320]  唱給大家聽
[00:29:31.320 --> 00:29:33.320]  我怕大家嚇壞了
[00:29:33.320 --> 00:29:34.320]  這首詩歌
[00:29:34.320 --> 00:29:36.320]  願那福興我的靈火
[00:29:36.320 --> 00:29:39.320]  重新再來一次福興我
[00:29:39.320 --> 00:29:42.320]  起初的信心何處失落
[00:29:42.320 --> 00:29:45.320]  我願悔改重新再得著
[00:29:45.320 --> 00:29:48.320]  在明媚的春光裏
[00:29:48.320 --> 00:29:50.320]  在幸福的生活中
[00:29:50.320 --> 00:29:51.320]  我們陶醉
[00:29:51.320 --> 00:29:53.320]  我們歡樂
[00:29:53.320 --> 00:29:55.320]  早把主因典忘記
[00:29:55.320 --> 00:29:57.320]  願那福興我的靈火
[00:29:57.320 --> 00:30:00.320]  重新再來一次福興我
[00:30:00.320 --> 00:30:02.320]  起初的希望何處失落
[00:30:02.320 --> 00:30:05.320]  我願悔改重新再得著
[00:30:05.320 --> 00:30:07.320]  在穩妥的事業裏
[00:30:07.320 --> 00:30:09.320]  在迷人的笑聲中
[00:30:09.320 --> 00:30:11.320]  我們游戲
[00:30:11.320 --> 00:30:12.320]  我們沉迷
[00:30:12.320 --> 00:30:14.320]  早把主因典忘記
[00:30:14.320 --> 00:30:16.320]  願那福興我的靈火
[00:30:16.320 --> 00:30:18.320]  重新再來一次福興我
[00:30:18.320 --> 00:30:21.320]  起初的愛心何處失落
[00:30:21.320 --> 00:30:24.320]  我願悔改重新再得著
[00:30:24.320 --> 00:30:26.320]  在艱苦的歲月裏
[00:30:26.320 --> 00:30:29.320]  在百般的試煉中
[00:30:29.320 --> 00:30:30.320]  我們禱告
[00:30:30.320 --> 00:30:32.320]  我們警醒
[00:30:32.320 --> 00:30:34.320]  無把主因典忘記
[00:30:34.320 --> 00:30:37.320]  願那福興我的靈火
[00:30:37.320 --> 00:30:39.320]  重新再來一次福興我
[00:30:39.320 --> 00:30:43.320]  起初的信望愛何處失落
[00:30:43.320 --> 00:30:44.320]  我願悔改
[00:30:44.320 --> 00:30:46.320]  現在就得著
[00:30:46.320 --> 00:30:47.320]  阿們
