
[00:00:00.000 --> 00:00:01.960]  好 各位電視節目早晨
[00:17:01.640 --> 00:17:04.440]  耶穌是純紅齒白的
[00:17:04.440 --> 00:17:07.840]  就是頭順著光環的
[00:17:07.840 --> 00:17:09.240]  不要相信這些
[00:17:09.240 --> 00:17:11.040]  錯的
[00:17:11.040 --> 00:17:16.840]  耶穌其實的樣子是非常蒼老的
[00:17:16.840 --> 00:17:19.240]  這一段的經文以下
[00:17:19.240 --> 00:17:21.040]  都給我有些安慰
[00:17:21.040 --> 00:17:23.040]  因為學生不能夠比老師高
[00:17:23.040 --> 00:17:25.240]  你覺得你自己奇貌不揚
[00:17:25.240 --> 00:17:26.240]  不要緊
[00:17:26.240 --> 00:17:29.440]  但是我們的主也不帥的
[00:17:29.440 --> 00:17:31.840]  我們看看二塞亞書很熟悉的
[00:17:31.840 --> 00:17:34.440]  五十三章是講耶穌基督的描繪
[00:17:34.440 --> 00:17:36.840]  新的第二節我們一起唸好不好
[00:17:36.840 --> 00:17:39.040]  無佳形美容
[00:17:39.040 --> 00:17:41.440]  我們當天大的小狗
[00:17:41.440 --> 00:17:44.440]  也無美貌似我們善無太陽
[00:17:44.440 --> 00:17:45.440]  聽到嗎
[00:17:45.440 --> 00:17:48.840]  耶穌基督是無佳形美容
[00:17:48.840 --> 00:17:50.240]  無美貌比我們善無
[00:17:50.240 --> 00:17:53.040]  如根出於乾地
[00:17:53.040 --> 00:17:56.440]  耶穌因為有很多的滄桑
[00:17:56.440 --> 00:17:58.440]  很多的壓力
[00:17:58.440 --> 00:18:02.640]  所以耶穌的樣子是很蒼老的
[00:18:02.640 --> 00:18:05.440]  記不記得耶穌跟一群人說
[00:18:05.440 --> 00:18:07.240]  你們的先祖阿伯拉罕
[00:18:07.240 --> 00:18:09.440]  他仰望我的時候是怎麼樣
[00:18:09.440 --> 00:18:10.440]  人們馬上呆了
[00:18:10.440 --> 00:18:11.840]  你不是吧
[00:18:11.840 --> 00:18:14.440]  人們怎麼去回應呢
[00:18:14.440 --> 00:18:16.040]  約翰第八章五十七節
[00:18:16.040 --> 00:18:17.040]  猶太人說
[00:18:17.040 --> 00:18:19.040]  你說沒有五十歲
[00:18:19.040 --> 00:18:22.440]  豈可見過阿伯拉罕
[00:18:22.440 --> 00:18:23.840]  但是耶穌說這句話的時候
[00:18:23.840 --> 00:18:25.640]  是三十多歲而已
[00:18:25.640 --> 00:18:27.240]  但是你都未夠五十歲
[00:18:27.240 --> 00:18:28.240]  那即是什麼
[00:18:28.240 --> 00:18:31.040]  你的樣子已經差不多五十歲了
[00:18:31.040 --> 00:18:33.240]  他不是說你未夠四十歲
[00:18:33.240 --> 00:18:36.240]  即是說他是很蒼老
[00:18:36.240 --> 00:18:37.440]  他無佳形美容
[00:18:37.440 --> 00:18:40.840]  比我們可以善無
[00:18:40.840 --> 00:18:42.640]  你有沒有留意聖經很特別
[00:18:42.640 --> 00:18:46.040]  記載了很多耶穌的言行
[00:18:46.040 --> 00:18:50.240]  但從來沒有記載到耶穌的樣子
[00:18:50.240 --> 00:18:52.240]  是不是很奇怪
[00:18:52.240 --> 00:18:54.640]  原來就是免得那些人
[00:18:54.640 --> 00:18:58.440]  將來又畫些什麼像去描繪
[00:18:58.440 --> 00:18:59.440]  又去敬拜
[00:18:59.440 --> 00:19:00.040]  很有趣
[00:19:00.040 --> 00:19:02.440]  我們一有這些像的樣子
[00:19:02.440 --> 00:19:05.240]  就會去拜 會去摸
[00:19:05.240 --> 00:19:07.640]  就算教堂也是
[00:19:07.640 --> 00:19:09.640]  所以我們要小心
[00:19:09.640 --> 00:19:11.640]  但是耶穌其實
[00:19:11.640 --> 00:19:13.640]  他雖然好像很蒼老
[00:19:13.640 --> 00:19:17.440]  但是他復活之後的形象是很好
[00:19:17.440 --> 00:19:18.440]  不知道大家記不記得
[00:19:18.440 --> 00:19:20.240]  耶穌曾經不是帶了
[00:19:20.240 --> 00:19:22.840]  三個門徒上山的
[00:19:22.840 --> 00:19:23.840]  記得我講過
[00:19:23.840 --> 00:19:25.040]  我寫了一本書鼓勵女兒
[00:19:25.040 --> 00:19:27.640]  我全部用聖經的原則教子女
[00:19:27.640 --> 00:19:29.840]  我說到偏心無罪 偏心有理
[00:19:29.840 --> 00:19:31.240]  偏心的方法
[00:19:31.240 --> 00:19:32.440]  接著第四句是什麼
[00:19:32.440 --> 00:19:34.440]  是愛得太苦
[00:19:34.440 --> 00:19:35.640]  越疼愛你
[00:19:35.640 --> 00:19:37.640]  其實你是越辛苦的
[00:19:37.640 --> 00:19:39.240]  耶穌特別疼愛三個門徒
[00:19:39.240 --> 00:19:41.440]  彼得、阿閣、約翰
[00:19:41.440 --> 00:19:44.040]  祂是特別帶這三個門徒上山的
[00:19:44.040 --> 00:19:45.240]  其他九個是下山的
[00:19:45.240 --> 00:19:46.440]  是在山下面來的
[00:19:46.440 --> 00:19:47.840]  所以是行餐死的
[00:19:47.840 --> 00:19:50.640]  好了 耶穌竟然在山上做什麼
[00:19:50.640 --> 00:19:53.440]  登山變象
[00:19:53.440 --> 00:19:55.640]  接著和兩個人又出現
[00:19:55.640 --> 00:19:57.840]  哪兩個 記不記得
[00:19:57.840 --> 00:19:59.640]  摩西和以利亞
[00:19:59.640 --> 00:20:02.040]  這個是一個祝福
[00:20:02.040 --> 00:20:04.840]  因為摩西不能進加南地
[00:20:04.840 --> 00:20:07.440]  但原來摩西終於可以踏足加南地
[00:20:07.440 --> 00:20:10.440]  因為摩西就是在登山變象的時候
[00:20:10.440 --> 00:20:11.840]  在加南地裡面來的
[00:20:11.840 --> 00:20:13.440]  是神給他的祝福
[00:20:13.440 --> 00:20:16.040]  好了 為什麼耶穌要登山變象呢
[00:20:16.040 --> 00:20:18.040]  原來有一個意思的
[00:20:18.040 --> 00:20:19.640]  就是讓祂看到
[00:20:19.640 --> 00:20:22.840]  因為祂宣告祂會受死
[00:20:22.840 --> 00:20:26.440]  特別那三個門徒是祂最疼愛的
[00:20:26.440 --> 00:20:29.640]  一個很重要的權力是要加給他們的
[00:20:29.640 --> 00:20:32.240]  是讓祂看到我雖然不會失敗
[00:20:32.240 --> 00:20:33.840]  好像被釘十字架
[00:20:33.840 --> 00:20:36.440]  是已經輸了很多東西
[00:20:36.440 --> 00:20:38.840]  但這個只是一個短暫
[00:20:38.840 --> 00:20:41.240]  接著祂登山變象給你看到什麼呢
[00:20:41.240 --> 00:20:43.240]  將來的榮耀
[00:20:43.240 --> 00:20:45.040]  簡單的就是說什麼呢
[00:20:45.040 --> 00:20:47.040]  看電影你不是有看到trailer的
[00:20:47.040 --> 00:20:47.840]  就是那些什麼
[00:20:47.840 --> 00:20:49.440]  就是預告下一部電影
[00:20:49.440 --> 00:20:52.040]  將一些很精彩的片段剪輯給你
[00:20:52.040 --> 00:20:53.640]  給你看到的
[00:20:53.640 --> 00:20:56.640]  輸入給你看到我將來是什麼樣的榮耀
[00:20:56.640 --> 00:21:00.240]  這個榮耀是非常令他們震驚的
[00:21:00.240 --> 00:21:02.440]  馬德金第十七章第二節
[00:21:02.440 --> 00:21:04.240]  我們一起來讀出
[00:21:04.240 --> 00:21:07.440]  就在登山變前這條變象
[00:21:07.440 --> 00:21:10.040]  顯現祂的能力的頭
[00:21:10.040 --> 00:21:12.440]  衣裳天白月光
[00:21:12.440 --> 00:21:14.640]  如果再看啟示錄第一章的時候
[00:21:14.640 --> 00:21:17.240]  對耶穌基督的描繪都很特別的
[00:21:17.240 --> 00:21:20.440]  就是說原來耶穌祂復活之後
[00:21:20.440 --> 00:21:23.840]  祂的樣可能不是很同
[00:21:23.840 --> 00:21:28.040]  我不知道大家有沒有在想
[00:21:28.040 --> 00:21:29.440]  將來你去到天國的時候
[00:21:29.440 --> 00:21:31.040]  你的樣子是怎樣的呢
[00:21:31.040 --> 00:21:33.840]  是我最風華茂盛
[00:21:33.840 --> 00:21:36.040]  最漂亮的時候那個樣子
[00:21:36.040 --> 00:21:39.040]  還是我臨死的時候那個樣子
[00:21:39.040 --> 00:21:40.040]  即是死樣子
[00:21:40.040 --> 00:21:42.040]  嘩 是怎樣的
[00:21:42.040 --> 00:21:45.440]  即是你有沒有想過這件事的
[00:21:45.440 --> 00:21:46.440]  其實聖經沒有說
[00:21:46.440 --> 00:21:47.840]  我都不知道怎樣的
[00:21:47.840 --> 00:21:49.840]  我甚至在想
[00:21:49.840 --> 00:21:52.040]  將來我上天國認不認得到
[00:21:52.040 --> 00:21:53.840]  我的家人
[00:21:53.840 --> 00:21:55.040]  我爸爸我媽媽
[00:21:55.040 --> 00:21:57.240]  我的團友認不認得到
[00:21:57.240 --> 00:22:00.240]  祂的樣子是怎樣的呢
[00:22:00.240 --> 00:22:03.240]  我記得我十幾歲的時候回教會
[00:22:03.240 --> 00:22:05.240]  我們那時候很熟齡的
[00:22:05.240 --> 00:22:06.840]  我們四點半已經團契完了
[00:22:06.840 --> 00:22:09.240]  等你十一點鐘都不回家了
[00:22:09.240 --> 00:22:12.440]  即是我們就會坐在北角碼頭聊天
[00:22:12.440 --> 00:22:14.240]  大家都很熟悉蕭壽華牧師那些
[00:22:14.240 --> 00:22:16.640]  我們是同年一起長大同一個團契的
[00:22:16.640 --> 00:22:18.040]  我們那時候探討過
[00:22:18.040 --> 00:22:21.040]  第一是天堂有沒有廁所的呢
[00:22:21.040 --> 00:22:22.640]  因為我們一直探討
[00:22:22.640 --> 00:22:24.040]  不是說有東西吃的
[00:22:24.040 --> 00:22:26.040]  因為有生命樹的果子
[00:22:26.040 --> 00:22:27.040]  是會有什麼的
[00:22:27.040 --> 00:22:30.440]  是會喝那個泉水的 是不是
[00:22:30.440 --> 00:22:31.640]  但我們想應該沒有的
[00:22:31.640 --> 00:22:32.640]  因為已經收齊了
[00:22:32.640 --> 00:22:33.840]  是最好的
[00:22:33.840 --> 00:22:35.240]  所以不會有排泄物
[00:22:35.240 --> 00:22:36.640]  如果有的時候怎樣排泄呢
[00:22:36.640 --> 00:22:38.240]  我們是說了這些無謂的
[00:22:38.240 --> 00:22:40.040]  其實原因是什麼呢
[00:22:40.040 --> 00:22:42.440]  就是不想回家
[00:22:42.440 --> 00:22:44.040]  於是講了很多這些東西
[00:22:44.040 --> 00:22:45.840]  但我只想到天堂是怎樣的
[00:22:45.840 --> 00:22:49.440]  但有沒有留意到聖經整本聖經裡面
[00:22:49.440 --> 00:22:53.440]  只是很少經文去講天堂
[00:22:53.440 --> 00:22:57.040]  只有四節經文在講地獄
[00:22:57.040 --> 00:22:59.040]  原來聖經不是叫我們
[00:22:59.040 --> 00:23:03.440]  把焦點擺在那個的天國裡面
[00:23:03.440 --> 00:23:05.040]  這是一個的確據
[00:23:05.040 --> 00:23:07.240]  但是不需要想那麼多
[00:23:07.240 --> 00:23:10.040]  你最重要是現在好好的
[00:23:10.040 --> 00:23:13.640]  面對著你自己那個的生活
[00:23:13.640 --> 00:23:16.440]  做得好已經可以了
[00:23:16.440 --> 00:23:18.640]  原來今天神比我們要很清楚
[00:23:18.640 --> 00:23:20.440]  就是在這個的現世裡面
[00:23:20.440 --> 00:23:22.640]  我們要作言作覺
[00:23:22.640 --> 00:23:25.040]  我舉個例
[00:23:25.040 --> 00:23:27.840]  當年我女兒考會考的時候
[00:23:27.840 --> 00:23:31.240]  我鼓勵她你用心去讀書
[00:23:31.240 --> 00:23:33.040]  無論你的成績怎樣
[00:23:33.040 --> 00:23:35.840]  我不是講求你的成績好不好
[00:23:35.840 --> 00:23:37.640]  只要你盡力就已經可以了
[00:23:37.640 --> 00:23:41.040]  考完會考和你去日本玩
[00:23:41.040 --> 00:23:43.240]  我女兒很大的反應就是
[00:23:43.240 --> 00:23:47.440]  日本城啊
[00:23:47.440 --> 00:23:48.440]  為什麼這樣呢
[00:23:48.440 --> 00:23:50.040]  是有背景的
[00:23:50.040 --> 00:23:51.240]  因為當年六年班
[00:23:51.240 --> 00:23:52.640]  如果你能夠考得好
[00:23:52.640 --> 00:23:54.440]  入到一間好的學校
[00:23:54.440 --> 00:23:56.040]  我帶你去澳洲
[00:23:56.040 --> 00:23:57.240]  她很興奮
[00:23:57.240 --> 00:23:58.240]  她真的考得不錯
[00:23:58.240 --> 00:23:59.840]  入到一間好的學校
[00:23:59.840 --> 00:24:00.640]  暑假完之後
[00:24:00.640 --> 00:24:02.640]  爸爸你說和我去澳洲沒去過
[00:24:02.640 --> 00:24:04.440]  去過了
[00:24:04.440 --> 00:24:05.440]  什麼時候去過了
[00:24:05.440 --> 00:24:08.240]  我帶你去澳門和長洲
[00:24:08.240 --> 00:24:09.440]  加上澳洲
[00:24:09.440 --> 00:24:11.440]  我帶你去澳洲
[00:24:11.440 --> 00:24:14.640]  她說對 澳洲就是澳門加長洲
[00:24:14.640 --> 00:24:15.840]  要離開香港
[00:24:15.840 --> 00:24:17.240]  離開了
[00:24:17.240 --> 00:24:18.440]  澳門是要出境的
[00:24:18.440 --> 00:24:19.840]  你知道嗎
[00:24:19.840 --> 00:24:21.640]  就是因為這個傷痛
[00:24:21.640 --> 00:24:22.640]  所以我帶我去日本
[00:24:22.640 --> 00:24:25.240]  她就說日本城啊
[00:24:25.240 --> 00:24:28.240]  但這次我真的和她去日本
[00:24:28.240 --> 00:24:30.840]  我們已經計劃好所有的事情
[00:24:30.840 --> 00:24:32.440]  住哪裡 去哪裡玩
[00:24:32.440 --> 00:24:33.240]  已經有了
[00:24:33.240 --> 00:24:34.640]  她經常都問我
[00:24:34.640 --> 00:24:36.440]  我們會去哪裡
[00:24:36.440 --> 00:24:38.440]  會不會去卡洛基鐵嶺
[00:24:38.440 --> 00:24:41.640]  我說你不要想太多了
[00:24:41.640 --> 00:24:44.440]  你現在要回校讀書好不好
[00:24:44.440 --> 00:24:46.440]  總之一定會和你去
[00:24:46.440 --> 00:24:48.040]  不知道是因為經過這個創傷
[00:24:48.040 --> 00:24:49.440]  我仍然不是很相信
[00:24:49.440 --> 00:24:50.640]  我終於就讓你看到
[00:24:50.640 --> 00:24:53.240]  嗱 買了機票了
[00:24:53.240 --> 00:24:54.840]  我只是給你看了一張機票而已
[00:24:54.840 --> 00:24:56.240]  就是登山見象這樣
[00:24:56.240 --> 00:24:57.840]  那你看了這張機票了
[00:24:57.840 --> 00:24:58.840]  三張是不是
[00:24:58.840 --> 00:24:59.840]  行了
[00:24:59.840 --> 00:25:01.640]  其他的你不用想
[00:25:01.640 --> 00:25:04.840]  總之到時你就會和我們一起去
[00:25:04.840 --> 00:25:06.440]  明白這個道理了嗎
[00:25:06.440 --> 00:25:08.840]  所以聖經有沒有留意到很少
[00:25:08.840 --> 00:25:10.640]  講天堂的
[00:25:10.640 --> 00:25:12.240]  如果真的你有看啟示六個天堂
[00:25:12.240 --> 00:25:13.640]  很弱的
[00:25:13.640 --> 00:25:15.040]  很香的
[00:25:15.040 --> 00:25:16.440]  黃金街碧玉城
[00:25:16.440 --> 00:25:17.840]  說這個城市設計
[00:25:17.840 --> 00:25:18.640]  真的很噁心
[00:25:18.640 --> 00:25:20.240]  你明白我的意思嗎
[00:25:20.240 --> 00:25:22.440]  但是原來黃金碧玉碼路
[00:25:22.440 --> 00:25:24.840]  是那個年代裏面最高貴的東西
[00:25:24.840 --> 00:25:26.440]  意思就是天堂裏面
[00:25:26.440 --> 00:25:29.240]  是很高質素的
[00:25:29.240 --> 00:25:32.440]  如果你說地獄更加死掉
[00:25:32.440 --> 00:25:34.640]  完全不明白的
[00:25:34.640 --> 00:25:35.240]  地獄是什麼
[00:25:35.240 --> 00:25:37.040]  你將這四段經文放在一起
[00:25:37.040 --> 00:25:38.640]  是不可能的
[00:25:38.640 --> 00:25:42.240]  你會下去無底坑裏面
[00:25:42.240 --> 00:25:44.840]  有蟲在那裏咬你
[00:25:44.840 --> 00:25:46.640]  不滅火火燒你
[00:25:46.640 --> 00:25:48.440]  是不是
[00:25:48.440 --> 00:25:50.240]  那我加在一起我就不太明白了
[00:25:50.240 --> 00:25:52.240]  無底坑就是永遠都無底
[00:25:52.240 --> 00:25:54.240]  你不是掉進去
[00:25:54.240 --> 00:25:55.440]  在永恆裏面不停地掉
[00:25:55.440 --> 00:25:56.240]  沒有停的
[00:25:56.240 --> 00:25:59.040]  是無底嘛 是不是
[00:25:59.040 --> 00:26:01.040]  有蟲咬你的蟲怎麼咬你
[00:26:01.040 --> 00:26:02.240]  它只要咬你一口
[00:26:02.240 --> 00:26:03.640]  不可以放的
[00:26:03.640 --> 00:26:05.240]  有放的時候你會生氣
[00:26:05.240 --> 00:26:07.240]  那你一定是快要掉進那條蟲
[00:26:07.240 --> 00:26:10.040]  它怎麼再咬你 是不是
[00:26:10.040 --> 00:26:11.440]  永遠是黑暗暗
[00:26:11.440 --> 00:26:13.040]  但是有火的
[00:26:13.040 --> 00:26:15.240]  有沒有那些是無光的火
[00:26:15.240 --> 00:26:18.840]  我真的完全不明白地獄是什麼來的
[00:26:18.840 --> 00:26:21.840]  大家讀聖經有看過這件事嗎
[00:26:21.840 --> 00:26:23.240]  但是原來地獄
[00:26:23.240 --> 00:26:26.840]  是因亂子谷這一個字的演變
[00:26:26.840 --> 00:26:30.040]  那個是城外面有燒垃圾的
[00:26:30.040 --> 00:26:32.040]  所以火永遠都不會熄滅
[00:26:32.040 --> 00:26:34.040]  火是代表了刑罰
[00:26:34.040 --> 00:26:35.240]  為什麼會有蟲咬你
[00:26:35.240 --> 00:26:36.840]  死了因為他們是土葬
[00:26:36.840 --> 00:26:38.640]  所以有屍蟲
[00:26:38.640 --> 00:26:39.840]  神是光
[00:26:39.840 --> 00:26:43.040]  在地獄裏面神是不會存在的
[00:26:43.040 --> 00:26:46.040]  無底坑是永遠無盡頭的意思
[00:26:46.040 --> 00:26:47.040]  你所面對的
[00:26:47.040 --> 00:26:49.640]  是一個永遠無盡頭的刑罰
[00:26:49.640 --> 00:26:50.440]  就是這麼簡單
[00:26:50.440 --> 00:26:53.040]  但是聖經不是用地獄嚇我們
[00:26:53.040 --> 00:26:54.040]  所以希望大家知道
[00:26:54.040 --> 00:26:55.640]  我們全副經不要再跟別人說
[00:26:55.640 --> 00:26:57.840]  信耶穌
[00:26:57.840 --> 00:26:59.440]  你就可以上天堂
[00:26:59.440 --> 00:27:01.440]  不信耶穌
[00:27:01.440 --> 00:27:03.240]  你就會下地獄
[00:27:03.240 --> 00:27:05.240]  特別現在香港跟別人說的時候
[00:27:05.240 --> 00:27:07.840]  這句話是不可行的
[00:27:07.840 --> 00:27:11.040]  你會說 天堂有什麼方法給他
[00:27:11.040 --> 00:27:12.640]  我不想見到他
[00:27:12.640 --> 00:27:14.840]  我寧願下地獄 你明白嗎
[00:27:14.840 --> 00:27:18.640]  所以你現在千萬不要說這句
[00:27:18.640 --> 00:27:20.440]  所以今天我們要很清楚的知道
[00:27:20.440 --> 00:27:23.040]  原來神是用永遠的愛
[00:27:23.040 --> 00:27:24.240]  我愛我們
[00:27:24.240 --> 00:27:27.840]  耶穌說 我意外的慈愛吸引你
[00:27:27.840 --> 00:27:29.440]  用我美麗的品性
[00:27:29.440 --> 00:27:32.440]  他的公義 信實 良善
[00:27:32.440 --> 00:27:33.840]  慈愛 憐憫
[00:27:33.840 --> 00:27:35.840]  來吸引我們
[00:27:35.840 --> 00:27:38.640]  我們不要再用天堂或者地獄
[00:27:38.640 --> 00:27:40.240]  來宣講
[00:27:40.240 --> 00:27:41.240]  你信耶穌 信天堂
[00:27:41.240 --> 00:27:42.840]  不信耶穌 下地獄
[00:27:42.840 --> 00:27:44.040]  雖然這是一個事實
[00:27:44.040 --> 00:27:46.040]  但不是重點
[00:27:46.040 --> 00:27:47.640]  所以你看到這個很重要
[00:27:47.640 --> 00:27:48.440]  今天耶穌基督
[00:27:48.440 --> 00:27:50.240]  祂來但是去復活的時候
[00:27:50.240 --> 00:27:53.040]  祂整個樣子是不同的
[00:27:53.040 --> 00:27:54.240]  門徒就來但是去
[00:27:54.240 --> 00:27:55.440]  看不到
[00:27:55.440 --> 00:27:56.640]  這個時候怎樣呢
[00:27:56.640 --> 00:28:00.840]  後來當耶穌來但是去跟祂聊天之後
[00:28:00.840 --> 00:28:03.040]  突然之間你會認到什麼原因呢
[00:28:03.040 --> 00:28:04.840]  好 我們一齊來看《老九福音》
[00:28:04.840 --> 00:28:07.640]  第24章 第31節
[00:28:07.640 --> 00:28:09.240]  我們一齊來讀出
[00:28:09.240 --> 00:28:19.040]  有時候都挺恐怖的
[00:28:19.040 --> 00:28:20.240]  就是
[00:28:20.240 --> 00:28:22.840]  耶穌跟我們來但是去聊了一段時間
[00:28:22.840 --> 00:28:24.440]  後來突然之間祂復活了
[00:28:24.440 --> 00:28:27.840]  眼睛明亮了
[00:28:27.840 --> 00:28:29.040]  耶穌就不見了
[00:28:29.040 --> 00:28:30.040]  「叮」和「噓」
[00:28:30.040 --> 00:28:31.240]  這些是我的配音
[00:28:31.240 --> 00:28:35.240]  就是突然之間祂們是看不到耶穌
[00:28:35.240 --> 00:28:37.440]  還有另外一段經文是記載
[00:28:37.440 --> 00:28:39.640]  祂們關了門 因為很害怕
[00:28:39.640 --> 00:28:42.640]  在聊天的時候
[00:28:42.640 --> 00:28:44.040]  突然之間耶穌又出現了
[00:28:44.040 --> 00:28:46.040]  我們看看《老九福音》第24章
[00:28:46.040 --> 00:28:48.440]  第36章和第37章兩節
[00:28:54.440 --> 00:28:56.040]  「願你們平安」
[00:28:56.040 --> 00:28:58.440]  「阿們向警方開拓」
[00:28:58.440 --> 00:29:00.840]  「以為所可以的時光」
[00:29:00.840 --> 00:29:02.040]  你不要怪那些門徒
[00:29:02.040 --> 00:29:03.040]  就是很害怕的
[00:29:03.040 --> 00:29:04.840]  三天後突然之間「叮」
[00:29:04.840 --> 00:29:06.040]  耶穌出現了
[00:29:06.040 --> 00:29:07.840]  「願你們平安」
[00:29:07.840 --> 00:29:09.240]  不是 祂一定不是這樣說的
[00:29:09.240 --> 00:29:12.240]  祂是很溫柔地「願你們平安」
[00:29:12.240 --> 00:29:14.040]  但是祂很害怕
[00:29:14.040 --> 00:29:15.240]  記不記得年輕人
[00:29:15.240 --> 00:29:16.640]  我昨天的workshop
[00:29:16.640 --> 00:29:17.840]  我女兒都叫我不要害怕
[00:29:17.840 --> 00:29:19.440]  我不是很害怕的 是不是
[00:29:19.440 --> 00:29:20.840]  所以的時候
[00:29:20.840 --> 00:29:23.040]  這是祂們真的害怕的
[00:29:23.040 --> 00:29:25.440]  所以大家看看我的經文
[00:29:25.440 --> 00:29:27.040]  究竟耶穌復活之後
[00:29:27.040 --> 00:29:28.640]  祂的形象是怎樣的
[00:29:28.640 --> 00:29:30.240]  祂的樣子是怎樣的
[00:29:30.240 --> 00:29:31.640]  其實我不知道
[00:29:31.640 --> 00:29:33.040]  但是很奇怪的
[00:29:33.040 --> 00:29:35.440]  記不記得有一個人
[00:29:35.440 --> 00:29:36.840]  是對耶穌有質疑的
[00:29:36.840 --> 00:29:38.840]  那個人叫什麼名字 知不知道
[00:29:38.840 --> 00:29:40.840]  是 多瑪
[00:29:40.840 --> 00:29:42.040]  那個時候
[00:29:42.040 --> 00:29:44.040]  祂說 耶穌說
[00:29:44.040 --> 00:29:45.840]  我就是復活的主
[00:29:45.840 --> 00:29:46.840]  我說你真的復活了
[00:29:46.840 --> 00:29:48.040]  耶穌說 是的
[00:29:48.040 --> 00:29:49.240]  你看看
[00:29:49.240 --> 00:29:51.640]  我Denman的手還在
[00:29:51.640 --> 00:29:53.440]  你不信你可以摸摸
[00:29:53.440 --> 00:29:55.840]  他真的敢摸耶穌
[00:29:55.840 --> 00:30:00.240]  那就是說耶穌被Denman的手上的傷痕
[00:30:00.240 --> 00:30:02.840]  是仍然存在的
[00:30:02.840 --> 00:30:05.040]  但是祂的樣子有些不太一樣
[00:30:05.040 --> 00:30:07.640]  所以這個也都令到他們
[00:30:07.640 --> 00:30:10.640]  看起來不太明白
[00:30:10.640 --> 00:30:13.840]  但是我們透過聖經
[00:30:13.840 --> 00:30:17.040]  我們會知道將來我們復活的身體
[00:30:17.040 --> 00:30:21.640]  一定是比現在更加榮美的
[00:30:21.640 --> 00:30:23.240]  哥倫多前書第十五章
[00:30:23.240 --> 00:30:24.640]  我們不詳細去看了
[00:30:24.640 --> 00:30:26.440]  不過我很清楚說
[00:30:26.440 --> 00:30:30.840]  我們的身體是會比現在好很多
[00:30:30.840 --> 00:30:32.640]  總之一顆種子
[00:30:32.640 --> 00:30:35.440]  我經常說種子是一顆很小而已
[00:30:35.440 --> 00:30:37.040]  埋在地圖裡面
[00:30:37.040 --> 00:30:40.240]  但是它是能夠結出美麗的花朵來
[00:30:40.240 --> 00:30:42.840]  是不是花一定比種子好看的
[00:30:42.840 --> 00:30:44.840]  我們來看看聖經裡面
[00:30:44.840 --> 00:30:46.640]  怎樣來給我們看到
[00:30:46.640 --> 00:30:48.440]  我們復活的身體是怎樣
[00:30:48.440 --> 00:30:51.040]  我們一齊去讀哥倫多前書第十五章
[00:30:51.040 --> 00:30:52.440]  我們只是抽幾節經文而已
[00:30:52.440 --> 00:30:55.040]  42到44節和第49節
[00:30:55.040 --> 00:30:56.440]  我們一齊讀出來
[00:30:56.440 --> 00:30:58.840]  只能復活下戰的一樣
[00:30:58.840 --> 00:31:01.440]  所中的是天下可敗的
[00:31:01.440 --> 00:31:03.840]  復活的是不可敗的
[00:31:03.840 --> 00:31:06.040]  所中的是羞辱的
[00:31:06.040 --> 00:31:08.240]  復活的是榮耀的
[00:31:08.240 --> 00:31:10.440]  所中的是軟弱的
[00:31:10.440 --> 00:31:12.840]  復活的是強壯的
[00:31:12.840 --> 00:31:15.440]  所中的是典型的身體
[00:31:15.440 --> 00:31:18.240]  復活的是靈性的身體
[00:31:18.240 --> 00:31:20.440]  既有靈力的身體
[00:31:20.440 --> 00:31:22.840]  也有靈性的身體
[00:31:22.840 --> 00:31:25.440]  我們既有屬土的形狀
[00:31:25.440 --> 00:31:28.640]  將來也有屬天的形狀
[00:31:28.640 --> 00:31:30.840]  其實有時候我都是較為冷靜一點
[00:31:30.840 --> 00:31:33.040]  我們不需要解釋這麼多這些東西
[00:31:33.040 --> 00:31:34.240]  會很複雜
[00:31:34.240 --> 00:31:35.840]  總之結論是什麼呢
[00:31:35.840 --> 00:31:37.240]  將來我們復活的身體
[00:31:37.240 --> 00:31:39.840]  一定是比現在更加榮美
[00:31:39.840 --> 00:31:41.240]  不會有疾病
[00:31:41.240 --> 00:31:42.240]  不會有痛楚
[00:31:42.240 --> 00:31:44.640]  不會再被罪惡來捆綁著
[00:31:44.640 --> 00:31:45.640]  再簡單一些
[00:31:45.640 --> 00:31:47.840]  菲勒比書第3章第11節
[00:31:47.840 --> 00:31:50.240]  給我們看到將來復活是怎樣的
[00:31:50.240 --> 00:31:53.440]  他說他要按著那能叫萬有
[00:31:53.440 --> 00:31:55.240]  歸服自己的大能
[00:31:55.240 --> 00:31:57.440]  將我們這卑賤的身體
[00:31:57.440 --> 00:31:59.440]  改變形狀
[00:31:59.440 --> 00:32:03.440]  和他自己榮耀的身體相似
[00:32:03.440 --> 00:32:05.240]  就是主耶穌基督復活了之後
[00:32:05.240 --> 00:32:07.240]  有一個榮耀的身體
[00:32:07.240 --> 00:32:09.040]  將來我們也會有
[00:32:09.040 --> 00:32:12.040]  所以門徒有時候認不到耶穌
[00:32:12.040 --> 00:32:13.640]  其中一個的因素
[00:32:13.640 --> 00:32:16.040]  很可能是耶穌的樣貌
[00:32:16.040 --> 00:32:17.640]  和祂被釘之前
[00:32:17.640 --> 00:32:19.840]  已經不再一樣
[00:32:19.840 --> 00:32:21.640]  被釘之前是
[00:32:21.640 --> 00:32:24.840]  如今出於乾地無皆形美容
[00:32:24.840 --> 00:32:26.440]  但復活了之後
