
[00:00:00.000 --> 00:00:02.000]  我今天講到的題目很特別
[00:16:14.480 --> 00:16:15.480]  我不知道麗瑤在哪裏
[00:16:15.480 --> 00:16:18.480]  麗瑤走斜路去麗景那裏
[00:16:18.480 --> 00:16:21.480]  我在搭地鐵
[00:16:21.480 --> 00:16:22.480]  在神面前認罪
[00:16:22.480 --> 00:16:25.480]  我都流眼淚,失敗
[00:16:25.480 --> 00:16:28.480]  所以我明白什麼叫謙卑
[00:16:28.480 --> 00:16:29.480]  原來你要努力
[00:16:29.480 --> 00:16:31.480]  但不就是靠你自己
[00:16:31.480 --> 00:16:33.480]  保羅建立了很多教會
[00:16:33.480 --> 00:16:35.480]  造就了很多的人
[00:16:35.480 --> 00:16:37.480]  但他絕對不是自誇
[00:16:37.480 --> 00:16:39.480]  我是凡事謙卑
[00:16:39.480 --> 00:16:41.480]  好了,接著還有什麼呢?
[00:16:41.480 --> 00:16:43.480]  他很愛肢體
[00:16:43.480 --> 00:16:46.480]  他說我眼中流淚
[00:16:46.480 --> 00:16:49.480]  這就顯出目者那份的愛
[00:16:49.480 --> 00:16:51.480]  絕對不是打一份工
[00:16:51.480 --> 00:16:54.480]  與弟兄姊妹有一個很密切的關聯
[00:16:54.480 --> 00:16:57.480]  他與喜樂的人同樂
[00:16:57.480 --> 00:17:00.480]  與哀哭的人同哭
[00:17:00.480 --> 00:17:03.480]  當他見到弟兄姊妹成長的時候
[00:17:03.480 --> 00:17:05.480]  他為著他們的感恩
[00:17:05.480 --> 00:17:07.480]  如果你看《貼索羅尼加前書》
[00:17:07.480 --> 00:17:09.480]  他知道貼索羅尼加教會的弟兄姊妹
[00:17:09.480 --> 00:17:12.480]  在困苦當中仍然堅守信仰
[00:17:12.480 --> 00:17:14.480]  他說我就活了
[00:17:14.480 --> 00:17:15.480]  他很開心
[00:17:15.480 --> 00:17:16.480]  雖然當時他正在受苦
[00:17:16.480 --> 00:17:19.480]  但他因為知道他所牧養的是有果效
[00:17:19.480 --> 00:17:22.480]  但如果他見到他們倒退的時候
[00:17:22.480 --> 00:17:24.480]  他會擔憂
[00:17:24.480 --> 00:17:26.480]  見到他們有好的表現
[00:17:26.480 --> 00:17:28.480]  他感到高興
[00:17:28.480 --> 00:17:30.480]  但見到他們失敗的時候
[00:17:30.480 --> 00:17:31.480]  他會難受
[00:17:31.480 --> 00:17:33.480]  所以剛才你看《哥倫多後書》
[00:17:33.480 --> 00:17:36.480]  他說有誰跌倒我不擔心
[00:17:36.480 --> 00:17:39.480]  他是愛那些羊
[00:17:39.480 --> 00:17:42.480]  很重視他們
[00:17:42.480 --> 00:17:45.480]  所以目者絕對不是打一份工
[00:17:45.480 --> 00:17:47.480]  完了就離開
[00:17:47.480 --> 00:17:49.480]  我離開了冥恩堂之後
[00:17:49.480 --> 00:17:51.480]  一直都繼續關心會友
[00:17:51.480 --> 00:17:54.480]  但我完全不會理會教會的行政
[00:17:54.480 --> 00:17:57.480]  試過有會友跟我說
[00:17:57.480 --> 00:17:59.480]  有一個傳道人
[00:17:59.480 --> 00:18:01.480]  是我離開之後才請的
[00:18:01.480 --> 00:18:03.480]  在我們教會工作了一兩年不夠
[00:18:03.480 --> 00:18:05.480]  就離開了
[00:18:05.480 --> 00:18:07.480]  但會友發訊息給他說
[00:18:07.480 --> 00:18:09.480]  我已經離開了,你不要再找我
[00:18:09.480 --> 00:18:11.480]  我離開了冥恩堂
[00:18:11.480 --> 00:18:13.480]  快要第十年了
[00:18:13.480 --> 00:18:15.480]  剛才我說
[00:18:15.480 --> 00:18:18.480]  上星期三我做不到查經
[00:18:18.480 --> 00:18:22.480]  因為我的會友的家人燒死了
[00:18:22.480 --> 00:18:25.480]  他們在家園盡毀
[00:18:25.480 --> 00:18:27.480]  我真的哭了
[00:18:27.480 --> 00:18:31.480]  我未曾試過不可以侍奉
[00:18:31.480 --> 00:18:33.480]  但上星期三我做不到
[00:18:33.480 --> 00:18:36.480]  現在我再向教會拿一些資料
[00:18:36.480 --> 00:18:40.480]  現在有一些已經沒有我教會的人
[00:18:40.480 --> 00:18:42.480]  但我再聯絡他們
[00:18:42.480 --> 00:18:44.480]  很好,很感謝他們
[00:18:44.480 --> 00:18:46.480]  他們給我很多回應
[00:18:46.480 --> 00:18:48.480]  教會聯絡他們只是打一個祈禱手勢
[00:18:48.480 --> 00:18:50.480]  或者多謝就算了
[00:18:50.480 --> 00:18:52.480]  但現在我們再建立關係
[00:18:52.480 --> 00:18:54.480]  我會去支持他們
[00:18:54.480 --> 00:18:56.480]  所以你留意到
[00:18:56.480 --> 00:19:00.480]  原來這是一個生命的關係
[00:19:00.480 --> 00:19:02.480]  所以保祿很愛惜他們
[00:19:02.480 --> 00:19:04.480]  他說什麼呢?
[00:19:04.480 --> 00:19:07.480]  我會為他們流淚
[00:19:07.480 --> 00:19:09.480]  我自己也試過
[00:19:09.480 --> 00:19:10.480]  最好笑的是什麼呢?
[00:19:10.480 --> 00:19:12.480]  我四月會帶隊去以色列
[00:19:12.480 --> 00:19:16.480]  有一位從小到大的人
[00:19:16.480 --> 00:19:18.480]  他會參加這個團
[00:19:18.480 --> 00:19:20.480]  他說:牧師,其實我想見你
[00:19:20.480 --> 00:19:22.480]  我說:是的,我很疼你
[00:19:22.480 --> 00:19:25.480]  當日他結婚的時候
[00:19:25.480 --> 00:19:27.480]  我在教會宣佈
[00:19:27.480 --> 00:19:29.480]  你問小敏姑娘,她也聽著
[00:19:29.480 --> 00:19:31.480]  我宣佈結婚的時候哭得很厲害
[00:19:31.480 --> 00:19:33.480]  我講不出來
[00:19:33.480 --> 00:19:36.480]  他要結婚了
[00:19:36.480 --> 00:19:38.480]  不是黃老虎搶親
[00:19:38.480 --> 00:19:40.480]  為什麼我會哭呢?
[00:19:40.480 --> 00:19:43.480]  因為他會嫁給他丈夫
[00:19:43.480 --> 00:19:45.480]  他丈夫是基督徒
[00:19:45.480 --> 00:19:47.480]  但他會離開冥恩堂
[00:19:47.480 --> 00:19:49.480]  就會去他丈夫的教會
[00:19:49.480 --> 00:19:51.480]  我很不捨得
[00:19:51.480 --> 00:19:54.480]  竟然好像宣佈喪禮一樣
[00:19:54.480 --> 00:19:55.480]  但那是婚禮
[00:19:55.480 --> 00:19:56.480]  他結婚了
[00:19:56.480 --> 00:19:58.480]  但我哭著宣佈
[00:19:58.480 --> 00:20:00.480]  其實真的很疼愛
[00:20:00.480 --> 00:20:04.480]  這是我們做教會的目的
[00:20:04.480 --> 00:20:06.480]  是要愛錫回憂
[00:20:06.480 --> 00:20:08.480]  與喜樂的人同樂
[00:20:08.480 --> 00:20:10.480]  與愛哭的人同哭
[00:20:10.480 --> 00:20:11.480]  這是很重要的
[00:20:11.480 --> 00:20:13.480]  還有第三點
[00:20:13.480 --> 00:20:15.480]  遇苦而不退
[00:20:15.480 --> 00:20:17.480]  你留意到他說什麼呢?
[00:20:17.480 --> 00:20:19.480]  因為猶太人的謀害
[00:20:19.480 --> 00:20:22.480]  我經歷了很多這些的試煉
[00:20:22.480 --> 00:20:24.480]  你留意到的時候
[00:20:24.480 --> 00:20:26.480]  他凡事服事主
[00:20:26.480 --> 00:20:28.480]  其實他面對的是什麼呢?
[00:20:28.480 --> 00:20:31.480]  正如彭定康所說
[00:20:31.480 --> 00:20:33.480]  有時候問題在哪裡呢?
[00:20:33.480 --> 00:20:34.480]  不是外國勢力
[00:20:34.480 --> 00:20:36.480]  是自己人
[00:20:36.480 --> 00:20:39.480]  你有沒有留意到保羅面對的挑戰
[00:20:39.480 --> 00:20:41.480]  一路攻擊他的是什麼呢?
[00:20:41.480 --> 00:20:43.480]  是自己人
[00:20:43.480 --> 00:20:45.480]  是自己的同胞
[00:20:45.480 --> 00:20:47.480]  來迫害他
[00:20:47.480 --> 00:20:50.480]  我們看一些經文
[00:20:50.480 --> 00:20:54.480]  我們先來看《司徒行傳》第十三章第五十節
[00:20:54.480 --> 00:20:55.480]  我們一起來讀出
[00:20:55.480 --> 00:21:07.480]  《司徒行傳》第十三章第五十節
[00:21:07.480 --> 00:21:09.480]  不是羅馬人趕他走的
[00:21:09.480 --> 00:21:11.480]  保羅傳福音有很多人信他
[00:21:11.480 --> 00:21:12.480]  但是這班人妒忌他
[00:21:12.480 --> 00:21:14.480]  於是怎麼樣呢?
[00:21:14.480 --> 00:21:16.480]  就挑唆那些人來帶他去對保羅不滿
[00:21:16.480 --> 00:21:17.480]  要他走
[00:21:17.480 --> 00:21:21.480]  我們再來看另外一段的經文
[00:21:21.480 --> 00:21:44.480]  《司徒行傳》第十四章第二和第五節
[00:21:44.480 --> 00:21:47.480]  留意到這班猶太人勾結外國勢力
[00:21:47.480 --> 00:21:49.480]  對付自己人
[00:21:49.480 --> 00:21:50.480]  對付保羅
[00:21:50.480 --> 00:21:51.480]  用石頭扔他
[00:21:51.480 --> 00:21:52.480]  來打他
[00:21:52.480 --> 00:21:53.480]  趕他走
[00:21:53.480 --> 00:21:56.480]  甚至將保羅打得快死了
[00:21:56.480 --> 00:22:12.480]  我們看《司徒行傳》第十四章第十九節
[00:22:12.480 --> 00:22:15.480]  有沒有留意到這班人要針對著保羅
[00:22:15.480 --> 00:22:18.480]  在外地都要追著保羅的行蹤
[00:22:18.480 --> 00:22:20.480]  然後做什麼?
[00:22:20.480 --> 00:22:21.480]  不是聽他說的
[00:22:21.480 --> 00:22:22.480]  然後要對付他
[00:22:22.480 --> 00:22:23.480]  是什麼?
[00:22:23.480 --> 00:22:24.480]  是自己人
[00:22:24.480 --> 00:22:25.480]  用石頭扔他
[00:22:25.480 --> 00:22:26.480]  以為他死了
[00:22:26.480 --> 00:22:29.480]  拖他出城外
[00:22:29.480 --> 00:22:31.480]  保羅瘋了
[00:22:31.480 --> 00:22:32.480]  原來他沒有死
[00:22:32.480 --> 00:22:34.480]  神憐憫
[00:22:34.480 --> 00:22:35.480]  可能死了也不停
[00:22:35.480 --> 00:22:37.480]  但是神總之救活他
[00:22:37.480 --> 00:22:39.480]  他醒了之後做什麼?
[00:22:39.480 --> 00:22:41.480]  我們再讀這一節
[00:22:41.480 --> 00:22:42.480]  真是傻傻的
[00:22:42.480 --> 00:22:44.480]  不知道是不是被人扔到腦袋縮了
[00:22:44.480 --> 00:22:46.480]  好,第二十和二十一節
[00:22:46.480 --> 00:22:48.480]  門徒正圍著他
[00:22:48.480 --> 00:22:49.480]  他就起來
[00:22:49.480 --> 00:22:51.480]  走進城去
[00:22:51.480 --> 00:22:52.480]  第二天
[00:22:52.480 --> 00:22:54.480]  和巴拿巴往特比去
[00:22:54.480 --> 00:22:56.480]  對那城裡的人
[00:22:56.480 --> 00:22:58.480]  傳了福音
[00:22:58.480 --> 00:23:00.480]  使好些人作門徒
[00:23:00.480 --> 00:23:02.480]  就回路斯德
[00:23:02.480 --> 00:23:03.480]  以歌念
[00:23:03.480 --> 00:23:05.480]  安提阿去
[00:23:05.480 --> 00:23:08.480]  有沒有留意到他被人扔得快死了
[00:23:08.480 --> 00:23:10.480]  但是他醒了之後做什麼?
[00:23:10.480 --> 00:23:12.480]  繼續進入城裏
[00:23:12.480 --> 00:23:14.480]  去傳道
[00:23:14.480 --> 00:23:16.480]  第二天就走了
[00:23:16.480 --> 00:23:18.480]  此處不留人
[00:23:18.480 --> 00:23:21.480]  自有留人處
[00:23:21.480 --> 00:23:23.480]  保羅沒有因為遇到這些苦
[00:23:23.480 --> 00:23:25.480]  而放棄他的侍奉
[00:23:25.480 --> 00:23:27.480]  你們這些地方不接納我嗎?
[00:23:27.480 --> 00:23:30.480]  好,那就去別處吧
[00:23:30.480 --> 00:23:32.480]  所以你看到一個很寶貴
[00:23:32.480 --> 00:23:35.480]  所以這種遇錯而不敗的精神
[00:23:35.480 --> 00:23:38.480]  是叫我們汗顏的
[00:23:38.480 --> 00:23:41.480]  不要介意我不熟悉大家在這方面
[00:23:41.480 --> 00:23:43.480]  會不會有時候我們在侍奉上遇到不開心
[00:23:43.480 --> 00:23:45.480]  算了,放棄了,不做了
[00:23:45.480 --> 00:23:47.480]  但是你看保羅
[00:23:47.480 --> 00:23:50.480]  我們遇到的怎會像保羅那麼嚴重呢?
[00:23:50.480 --> 00:23:52.480]  但是保羅也繼續堅持
[00:23:52.480 --> 00:23:54.480]  是,或許我不在這個城市裡面去傳道
[00:23:54.480 --> 00:23:56.480]  但是我會去別的城市
[00:23:56.480 --> 00:23:59.480]  我是不會因為這些挫敗
[00:23:59.480 --> 00:24:01.480]  而放棄了我的目標
[00:24:01.480 --> 00:24:04.480]  這是我們每一個基督徒都需要去面對的
[00:24:04.480 --> 00:24:06.480]  更加重目者的要點
[00:24:06.480 --> 00:24:10.480]  要鏗鏘教導這些信徒
[00:24:10.480 --> 00:24:12.480]  這一節非常寶貴
[00:24:12.480 --> 00:24:15.480]  二十章第二十節我們一起讀
[00:24:15.480 --> 00:24:17.480]  「你們也知道
[00:24:17.480 --> 00:24:19.480]  凡與你們有益的
[00:24:19.480 --> 00:24:22.480]  我沒有一樣避諱不說的
[00:24:22.480 --> 00:24:24.480]  或在眾人面前
[00:24:24.480 --> 00:24:26.480]  或在各人家裡
[00:24:26.480 --> 00:24:28.480]  我都教導你們」
[00:24:28.480 --> 00:24:30.480]  你看到保羅的宣講
[00:24:30.480 --> 00:24:32.480]  不只是在講台上
[00:24:32.480 --> 00:24:34.480]  是在眾人面前
[00:24:34.480 --> 00:24:37.480]  又或者和人一起吃飯、聊天
[00:24:37.480 --> 00:24:39.480]  他也會去教導他們
[00:24:39.480 --> 00:24:41.480]  但是他教導的是什麼呢?
[00:24:41.480 --> 00:24:43.480]  從你有益的那些
[00:24:43.480 --> 00:24:46.480]  我不會忌諱不說
[00:24:46.480 --> 00:24:48.480]  同樣這個剖白第二十七節
[00:24:48.480 --> 00:24:50.480]  我們一起讀
[00:24:50.480 --> 00:24:52.480]  「因為神的旨意
[00:24:52.480 --> 00:24:56.480]  我並沒有一樣避諱不傳給你們的」
[00:24:56.480 --> 00:24:58.480]  那時有些目者
[00:24:58.480 --> 00:25:02.480]  不太敢在講道裡面
[00:25:02.480 --> 00:25:04.480]  特別提醒弟兄姊妹
[00:25:04.480 --> 00:25:05.480]  最簡單舉個例子
[00:25:05.480 --> 00:25:07.480]  因為我是講員
[00:25:07.480 --> 00:25:08.480]  有時目者會叫我說
[00:25:08.480 --> 00:25:10.480]  「牧師,你來我們教會
[00:25:10.480 --> 00:25:12.480]  這次可不可以講
[00:25:12.480 --> 00:25:14.480]  叫弟兄姊妹奉獻這個道理?」
[00:25:14.480 --> 00:25:16.480]  我說「可以,沒問題的」
[00:25:16.480 --> 00:25:17.480]  我一定會說的
[00:25:17.480 --> 00:25:18.480]  我以前在名人堂
[00:25:18.480 --> 00:25:19.480]  每年三月最後一個星期
[00:25:19.480 --> 00:25:20.480]  或四月第一個星期
[00:25:20.480 --> 00:25:21.480]  我一定會講關於奉獻的
[00:25:21.480 --> 00:25:23.480]  因為財政年度
[00:25:23.480 --> 00:25:24.480]  那我就問
[00:25:24.480 --> 00:25:26.480]  「為什麼你不講?」
[00:25:26.480 --> 00:25:28.480]  「很敏感的
[00:25:28.480 --> 00:25:30.480]  講這些他們就不反感了」
[00:25:30.480 --> 00:25:33.480]  「那我講?」
[00:25:33.480 --> 00:25:35.480]  「那他們不反感嗎?」
[00:25:35.480 --> 00:25:37.480]  「不是,你是外來講員
[00:25:37.480 --> 00:25:38.480]  你講完就是講完
[00:25:38.480 --> 00:25:40.480]  我們走了,沒問題的
[00:25:40.480 --> 00:25:43.480]  我們在這裡時勢險惡」
[00:25:43.480 --> 00:25:46.480]  真的有這樣的目者
[00:25:46.480 --> 00:25:48.480]  也有一些目者是怎樣呢?
[00:25:48.480 --> 00:25:50.480]  可能是比較小的教會
[00:25:50.480 --> 00:25:51.480]  家族式的
[00:25:51.480 --> 00:25:53.480]  幾個家族
[00:25:53.480 --> 00:25:54.480]  有些人犯了錯
[00:25:54.480 --> 00:25:55.480]  不敢說的
[00:25:55.480 --> 00:25:57.480]  如果我得罪了一個
[00:25:57.480 --> 00:26:00.480]  一群人對付我
[00:26:00.480 --> 00:26:05.480]  所以保羅他自己很清晰
[00:26:05.480 --> 00:26:08.480]  我不是為了討你們的喜歡
[00:26:08.480 --> 00:26:10.480]  如果要講那些
[00:26:10.480 --> 00:26:12.480]  真是隔鄉騷養的
[00:26:12.480 --> 00:26:14.480]  我們彼此相愛
[00:26:14.480 --> 00:26:16.480]  我們互相欣賞
[00:26:16.480 --> 00:26:17.480]  我們多些親近神
[00:26:17.480 --> 00:26:18.480]  是一定沒問題的
[00:26:18.480 --> 00:26:19.480]  我不是說這些講到有問題
[00:26:19.480 --> 00:26:21.480]  OK的
[00:26:21.480 --> 00:26:23.480]  但是你有沒有回應到時事
[00:26:23.480 --> 00:26:25.480]  回應到現今社會的需要
[00:26:25.480 --> 00:26:27.480]  有沒有好色經
[00:26:27.480 --> 00:26:29.480]  保羅他怎樣說呢?
[00:26:29.480 --> 00:26:30.480]  我們一起來看
[00:26:30.480 --> 00:26:32.480]  《迦拉太書》第一章第十節
[00:26:32.480 --> 00:26:34.480]  我們一起來讀出
[00:26:35.480 --> 00:26:37.480]  在是要得人的心呢?
[00:26:37.480 --> 00:26:40.480]  還是要得神的心呢?
[00:26:40.480 --> 00:26:43.480]  我豈是討人的喜歡嗎?
[00:26:43.480 --> 00:26:45.480]  若營救討人的喜歡
[00:26:45.480 --> 00:26:49.480]  我就不是基督的僕人了
[00:26:49.480 --> 00:26:50.480]  這個是很清楚
[00:26:50.480 --> 00:26:51.480]  保羅說
[00:26:51.480 --> 00:26:52.480]  我講的道
[00:26:52.480 --> 00:26:53.480]  就是要好好的宣講
[00:26:53.480 --> 00:26:57.480]  但我絕對不是要討人的喜歡
[00:26:57.480 --> 00:26:58.480]  所以記住
[00:26:58.480 --> 00:27:00.480]  保羅是鏗鏘有聲的去教導
[00:27:00.480 --> 00:27:02.480]  如果是對你有益的
[00:27:02.480 --> 00:27:04.480]  我不會不講
[00:27:04.480 --> 00:27:05.480]  而且他還要怎樣呢?
[00:27:05.480 --> 00:27:06.480]  記住
[00:27:06.480 --> 00:27:08.480]  他不只是在港台講
[00:27:08.480 --> 00:27:09.480]  平時跟我們交往
[00:27:09.480 --> 00:27:11.480]  他也會去分享
[00:27:11.480 --> 00:27:12.480]  這個是很重要的
[00:27:12.480 --> 00:27:14.480]  還有就是怎樣呢?
[00:27:14.480 --> 00:27:16.480]  他是很熱切地去傳福音
[00:27:16.480 --> 00:27:19.480]  我們一起來讀第二十章第二十一節
[00:27:19.480 --> 00:27:20.480]  我們一起來讀出
[00:27:20.480 --> 00:27:24.480]  又對猶太人和希臘人證明
[00:27:24.480 --> 00:27:26.480]  當向神悔改
[00:27:26.480 --> 00:27:29.480]  信靠我主耶穌基督
[00:27:29.480 --> 00:27:31.480]  保羅就是向外邦人
[00:27:31.480 --> 00:27:34.480]  也向猶太人宣講神的道
[00:27:34.480 --> 00:27:36.480]  但他很清楚自己蒙召
[00:27:36.480 --> 00:27:38.480]  是做外邦人的仕途
[00:27:38.480 --> 00:27:41.480]  他的重點是向外邦人
[00:27:41.480 --> 00:27:44.480]  但是他仍然很愛自己的同胞
[00:27:44.480 --> 00:27:46.480]  你記得在羅馬書怎樣說嗎?
[00:27:46.480 --> 00:27:48.480]  他說我為了我自己的同胞
[00:27:48.480 --> 00:27:50.480]  我希望他們信主
[00:27:50.480 --> 00:27:52.480]  寧願我自己受咒咒
[00:27:52.480 --> 00:27:53.480]  與基督分離
[00:27:53.480 --> 00:27:56.480]  我都希望他們能夠得到這個拯救
[00:27:56.480 --> 00:27:58.480]  很愛自己的同胞
[00:27:58.480 --> 00:28:00.480]  所以他熱切地去傳福音
[00:28:00.480 --> 00:28:02.480]  我到現在都不明白
[00:28:02.480 --> 00:28:06.480]  為什麼保羅之前去不同的城市
[00:28:06.480 --> 00:28:07.480]  想去港島
[00:28:07.480 --> 00:28:09.480]  包括加拉泰這些大城市
[00:28:09.480 --> 00:28:10.480]  但是神都阻止
[00:28:10.480 --> 00:28:13.480]  直到他見到馬其頓異象
[00:28:13.480 --> 00:28:16.480]  但你留意到保羅是不會停的
[00:28:16.480 --> 00:28:18.480]  神好像不讓他在這裡港島
[00:28:18.480 --> 00:28:19.480]  他就去別處
[00:28:19.480 --> 00:28:20.480]  別處又不行
[00:28:20.480 --> 00:28:21.480]  然後去第三處
[00:28:21.480 --> 00:28:22.480]  看回那段經文
[00:28:22.480 --> 00:28:27.480]  但最終神帶領他要去歐洲
[00:28:27.480 --> 00:28:28.480]  第一個地方就是菲律賓
[00:28:28.480 --> 00:28:32.480]  即是他沒有停止傳福音
[00:28:32.480 --> 00:28:34.480]  今天我經常說
[00:28:34.480 --> 00:28:38.480]  千萬不要滿足於教會的現況
[00:28:38.480 --> 00:28:40.480]  當我離開美恩堂的時候
[00:28:40.480 --> 00:28:44.480]  我大埔的教會有千二人對會
[00:28:44.480 --> 00:28:46.480]  一間獨立的教會
[00:28:46.480 --> 00:28:48.480]  第一次就只有四個人
[00:28:48.480 --> 00:28:50.480]  很多人已經很滿足
[00:28:50.480 --> 00:28:52.480]  但我不是
[00:28:52.480 --> 00:28:53.480]  我經常跟他們說
[00:28:53.480 --> 00:28:54.480]  站在門口看看
[00:28:54.480 --> 00:28:56.480]  站在門口望出去大園村
[00:28:56.480 --> 00:28:57.480]  有幾棟大廈
[00:28:57.480 --> 00:28:59.480]  有幾多未信的人
[00:28:59.480 --> 00:29:02.480]  你怎會滿足現在這些情況
[00:29:02.480 --> 00:29:04.480]  很多人都留在信仰上
[00:29:04.480 --> 00:29:06.480]  他們還沒有找到真神
[00:29:06.480 --> 00:29:08.480]  我們不可以停止傳福音
[00:29:08.480 --> 00:29:10.480]  甚至有些人覺得
[00:29:10.480 --> 00:29:11.480]  我們教會有很多人
[00:29:11.480 --> 00:29:12.480]  少幾個就少幾個
[00:29:12.480 --> 00:29:13.480]  沒有所謂
[00:29:13.480 --> 00:29:15.480]  一個也不能少
[00:29:15.480 --> 00:29:17.480]  這就是我自己的原則
[00:29:17.480 --> 00:29:19.480]  一個都不可以失落
[00:29:19.480 --> 00:29:20.480]  所以那時候
[00:29:20.480 --> 00:29:22.480]  每一個月我們教會要出一個
[00:29:22.480 --> 00:29:24.480]  我們用電腦掃描卡
[00:29:24.480 --> 00:29:27.480]  一按按鈕就知道那些人沒有回來
[00:29:27.480 --> 00:29:30.480]  我要求我的目者去找他們
[00:29:30.480 --> 00:29:32.480]  如果轉去另一間教會
[00:29:32.480 --> 00:29:33.480]  我們為他們感恩
[00:29:33.480 --> 00:29:34.480]  他們繼續回來
[00:29:34.480 --> 00:29:36.480]  如果沒有繼續去找
[00:29:36.480 --> 00:29:37.480]  就算不回來也好
[00:29:37.480 --> 00:29:39.480]  保持聯繫
[00:29:39.480 --> 00:29:40.480]  這個很重要
[00:29:40.480 --> 00:29:42.480]  要講傳福音
[00:29:42.480 --> 00:29:44.480]  所以保羅怎樣說呢
[00:29:44.480 --> 00:29:46.480]  《提摩太后書》第四章第二節
[00:29:46.480 --> 00:29:47.480]  很熟悉的
[00:29:47.480 --> 00:29:48.480]  大家一起來讀
[00:29:48.480 --> 00:29:50.480]  「無要傳道
[00:29:50.480 --> 00:29:52.480]  無論得時不得時
[00:29:52.480 --> 00:29:53.480]  總要專心
[00:29:53.480 --> 00:29:55.480]  並用百般的忍耐
[00:29:55.480 --> 00:29:57.480]  各樣的教訓責備人
[00:29:57.480 --> 00:29:58.480]  警戒人
[00:29:58.480 --> 00:30:00.480]  勸勉人」
[00:30:00.480 --> 00:30:03.480]  無論得時不得時
[00:30:03.480 --> 00:30:05.480]  即是你認為是適合的時間
[00:30:05.480 --> 00:30:06.480]  當然要講
[00:30:06.480 --> 00:30:07.480]  你認為不是適合的時間
[00:30:07.480 --> 00:30:08.480]  你也要去講
[00:30:08.480 --> 00:30:09.480]  你知道神怎樣做事嗎?
[00:30:09.480 --> 00:30:11.480]  還有你有沒有留意到
[00:30:11.480 --> 00:30:14.480]  傳福音不只是說笑話
[00:30:14.480 --> 00:30:16.480]  一開始是說什麼呢?
[00:30:16.480 --> 00:30:17.480]  百般忍耐
[00:30:17.480 --> 00:30:21.480]  用各樣的教訓責備人
[00:30:21.480 --> 00:30:23.480]  警戒人
[00:30:23.480 --> 00:30:25.480]  我們要講罪
[00:30:25.480 --> 00:30:27.480]  要講付代價
[00:30:27.480 --> 00:30:30.480]  所以保羅是一個很熱切傳福音的人
[00:30:30.480 --> 00:30:32.480]  縱使他被困在監牢裡
[00:30:32.480 --> 00:30:34.480]  他也要寫信去牧羊
[00:30:34.480 --> 00:30:36.480]  鼓勵人
[00:30:36.480 --> 00:30:39.480]  但傳福音不只是我們牧者的責任
[00:30:39.480 --> 00:30:42.480]  傳福音是我們每個基督徒都應有的責任
[00:30:42.480 --> 00:30:45.480]  我們有沒有和別人分享信仰?
[00:30:45.480 --> 00:30:48.480]  在這次的宏福院事件裡
[00:30:48.480 --> 00:30:51.480]  你有沒有一些信仰的反省
[00:30:51.480 --> 00:30:53.480]  然後你來大人可以和別人分享?
[00:30:53.480 --> 00:30:56.480]  我多謝Toby幫我印出來
[00:30:56.480 --> 00:30:57.480]  我昨天已經預備了
[00:30:57.480 --> 00:31:00.480]  會有一輯是講信仰的反思
[00:31:00.480 --> 00:31:02.480]  透過這件事
[00:31:02.480 --> 00:31:04.480]  我會引用《貼壽羅尼加前書》
[00:31:04.480 --> 00:31:06.480]  當你認為平安穩妥的時候
[00:31:06.480 --> 00:31:08.480]  你怎樣想到災難忽然臨到呢?
[00:31:08.480 --> 00:31:11.480]  我們就要把握住這個機會
[00:31:11.480 --> 00:31:12.480]  好好地信住
[00:31:12.480 --> 00:31:13.480]  會有很多不同的點
[00:31:13.480 --> 00:31:15.480]  來大人信仰裡的反思
[00:31:15.480 --> 00:31:17.480]  我們和別人聊天的時候
[00:31:17.480 --> 00:31:20.480]  這些某個程度是熱議題
[00:31:20.480 --> 00:31:23.480]  我們有沒有理由直接分享信仰?
[00:31:23.480 --> 00:31:26.480]  所以這個就是怎樣利用信仰
[00:31:26.480 --> 00:31:28.480]  聖經的教導
[00:31:28.480 --> 00:31:29.480]  應用在今天的生活裡
[00:31:29.480 --> 00:31:31.480]  保羅就是不斷地傳福音
[00:31:31.480 --> 00:31:36.480]  最重要的是他也要自己很廉潔自守
[00:31:36.480 --> 00:31:40.480]  我們再讀20章33到34節
[00:31:40.480 --> 00:31:44.480]  我未曾貪圖一個人的金銀衣服
[00:31:44.480 --> 00:31:49.480]  我這兩石手常供給我和同人的需要
[00:31:49.480 --> 00:31:52.480]  這是你們自己知道的
[00:31:52.480 --> 00:31:54.480]  有沒有留意到保羅呢?
[00:31:54.480 --> 00:31:57.480]  他有選擇性的
[00:31:57.480 --> 00:31:59.480]  有些教會想支持他
[00:31:59.480 --> 00:32:00.480]  他不需要
[00:32:00.480 --> 00:32:02.480]  因為這些教會都不成熟
[00:32:02.480 --> 00:32:05.480]  他寧願自己織帳篷去做工作
[00:32:05.480 --> 00:32:08.480]  但是有些教會支持他
[00:32:08.480 --> 00:32:10.480]  他又多謝他
[00:32:10.480 --> 00:32:12.480]  最簡單就是「肥臘比教會」
[00:32:12.480 --> 00:32:14.480]  如果你熟悉
[00:32:14.480 --> 00:32:18.480]  保羅只是留在菲律賓幾天就被趕走了
[00:32:18.480 --> 00:32:20.480]  但後來保羅坐牢的時候
[00:32:20.480 --> 00:32:22.480]  他們叫200佛提拿些東西送給保羅
[00:32:22.480 --> 00:32:23.480]  支持保羅
[00:32:23.480 --> 00:32:25.480]  保羅說我要
[00:32:25.480 --> 00:32:26.480]  就好像你獻給神一樣
