
[00:00:00.000 --> 00:00:05.960]  各位晚安 主內平安 有我們先一同的禱告
[00:19:44.280 --> 00:19:46.400]  我們的生命難免會遇上
[00:19:46.400 --> 00:19:49.640]  很多或大或小的亂局
[00:19:49.640 --> 00:19:51.680]  可能是我們自己的限制
[00:19:51.680 --> 00:19:53.440]  我們會出錯
[00:19:53.440 --> 00:19:55.280]  可能是身處的大環境
[00:19:55.280 --> 00:19:56.120]  不理想
[00:19:56.120 --> 00:19:58.560]  有挑戰
[00:19:58.560 --> 00:20:00.160]  在這些場景裡面
[00:20:00.160 --> 00:20:01.680]  我們可不可以辨識到
[00:20:01.680 --> 00:20:03.680]  上帝在鋪路
[00:20:03.680 --> 00:20:06.720]  成就美事
[00:20:06.720 --> 00:20:09.400]  幾天前和童工一起去參加了一個
[00:20:09.400 --> 00:20:14.760]  關於城市宣教的講座
[00:20:14.760 --> 00:20:17.440]  有一位參加者就發問
[00:20:17.440 --> 00:20:19.440]  我們作為一些小堂會
[00:20:19.440 --> 00:20:21.280]  資源都很有限
[00:20:21.280 --> 00:20:25.760]  那還怎樣可以發展城市宣教呢
[00:20:25.760 --> 00:20:27.320]  講員這樣回答
[00:20:27.320 --> 00:20:28.480]  他說
[00:20:28.480 --> 00:20:32.200]  我們看到的不是我們的不足
[00:20:32.200 --> 00:20:33.760]  我們的限制
[00:20:33.760 --> 00:20:35.600]  我們明白我們的不足限制
[00:20:35.600 --> 00:20:38.400]  但我們看著的不是我們的不足限制
[00:20:38.400 --> 00:20:42.440]  而是專注在我們擁有的強項上
[00:20:42.440 --> 00:20:45.080]  怎樣發揮我們的想像力
[00:20:45.080 --> 00:20:47.280]  成就新事
[00:20:47.280 --> 00:20:48.400]  做個比喻
[00:20:48.400 --> 00:20:50.720]  好像參加烹飪比賽
[00:20:50.720 --> 00:20:52.720]  別人抽到一隻龍蝦
[00:20:52.720 --> 00:20:55.200]  你抽到一條沙甸魚的話
[00:20:55.200 --> 00:20:57.560]  是否一定輸定呢
[00:20:57.560 --> 00:20:59.160]  在這個時候
[00:20:59.160 --> 00:21:01.440]  怎樣可以脫穎而出呢
[00:21:01.440 --> 00:21:03.800]  要靠你一直在儲存的
[00:21:03.800 --> 00:21:06.000]  很扎實的
[00:21:06.000 --> 00:21:08.320]  很扎實的烹飪根基
[00:21:08.320 --> 00:21:10.720]  不過你要發揮創意
[00:21:10.720 --> 00:21:13.320]  一直去更新
[00:21:13.320 --> 00:21:15.280]  我想在疫情的時候
[00:21:15.280 --> 00:21:17.600]  我們集體經驗過
[00:21:17.600 --> 00:21:19.680]  在各樣的限制裡面
[00:21:19.680 --> 00:21:21.240]  我們前所未有
[00:21:21.240 --> 00:21:27.120]  快速地開發了我們網上聚會的資源
[00:21:27.120 --> 00:21:30.800]  學者高登史密斯提出
[00:21:30.800 --> 00:21:33.880]  他說領受上帝的呼召
[00:21:33.880 --> 00:21:38.760]  一定是發生在一個特定的歷史場景裡
[00:21:38.760 --> 00:21:40.640]  就像今天我們看的經文
[00:21:40.640 --> 00:21:44.160]  我們看見神在一個特定的歷史場景裡
[00:21:44.160 --> 00:21:46.160]  去呼召龍蝦
[00:21:46.160 --> 00:21:48.640]  呼召亞伯蘭
[00:21:48.640 --> 00:21:50.040]  高登史密斯提到
[00:21:50.040 --> 00:21:52.480]  其中很重要的一種態度就是
[00:21:52.480 --> 00:21:55.440]  我們要帶著一種很盼望的態度
[00:21:55.440 --> 00:21:57.800]  認清楚此時此地
[00:21:57.800 --> 00:22:00.000]  我們現處的處境
[00:22:00.000 --> 00:22:02.360]  但是不是去想當年
[00:22:02.360 --> 00:22:06.520]  怎樣不及以前好而感到遺憾
[00:22:06.520 --> 00:22:08.400]  為什麼可以帶著盼望
[00:22:08.400 --> 00:22:09.680]  在很多亂局裡面
[00:22:09.680 --> 00:22:12.200]  仍然可以有信心一直走下去
[00:22:12.200 --> 00:22:14.640]  因為不是人多了不起多了不起
[00:22:14.640 --> 00:22:18.920]  是我們確信上帝在同在
[00:22:18.920 --> 00:22:20.560]  無論世界怎樣混亂
[00:22:20.560 --> 00:22:22.920]  怎樣的敗壞
[00:22:22.920 --> 00:22:25.160]  我深信上帝在每個世代
[00:22:25.160 --> 00:22:29.280]  會保留一些願意給祂使用的人
[00:22:29.280 --> 00:22:30.080]  弟兄姊妹
[00:22:30.080 --> 00:22:33.400]  你願不願意開放你的心靈
[00:22:33.400 --> 00:22:35.840]  去領受上帝的呼召
[00:22:35.840 --> 00:22:39.880]  讓你的生命成為其他人的祝福
[00:22:39.880 --> 00:22:42.520]  你願不願意讓自己的不能
[00:22:42.520 --> 00:22:47.040]  成為張獻臣的大能的一個舞台
[00:22:47.040 --> 00:22:48.160]  很多的亂局裡面
[00:22:48.160 --> 00:22:49.360]  挑戰裡面
[00:22:49.360 --> 00:22:54.200]  我們能否辨識到上帝正在鋪路
[00:22:54.200 --> 00:22:57.480]  跟大家分享一個小小的見證
[00:22:57.480 --> 00:22:59.840]  一位基層的小弟兄
[00:22:59.840 --> 00:23:03.160]  其實他的成長背景是很艱難
[00:23:03.160 --> 00:23:04.880]  在某個公園裡面
[00:23:04.880 --> 00:23:06.680]  他租了一個冬菇亭
[00:23:06.680 --> 00:23:09.640]  買一些零食和飲品
[00:23:09.640 --> 00:23:12.200]  那個公園滿佈了露宿者
[00:23:12.200 --> 00:23:16.680]  和不同背景不同幫派的角落人士
[00:23:16.680 --> 00:23:18.360]  這裡我去過的時候探望他
[00:23:18.360 --> 00:23:20.040]  這裡是賭錢的
[00:23:20.040 --> 00:23:21.600]  這裡是拍針
[00:23:21.600 --> 00:23:24.240]  那裡是在交易
[00:23:24.240 --> 00:23:27.640]  可以想像在這樣的地方
[00:23:27.640 --> 00:23:28.880]  在這樣的公園裡面
[00:23:28.880 --> 00:23:30.720]  竟然是個小食亭
[00:23:30.720 --> 00:23:32.800]  一點都不容易
[00:23:32.800 --> 00:23:35.120]  生意又不夠多
[00:23:35.120 --> 00:23:38.120]  另一方面隨時得罪了某某
[00:23:38.120 --> 00:23:40.640]  可能會被人欺負
[00:23:40.640 --> 00:23:42.200]  不過我第一天跟他說
[00:23:42.200 --> 00:23:45.760]  好像上帝又給了他一些小安慰
[00:23:45.760 --> 00:23:48.960]  那裡有很多南亞裔的小孩子
[00:23:48.960 --> 00:23:51.240]  跟他們熟絡久了
[00:23:51.240 --> 00:23:56.200]  有時候放學會去跟他們聊天
[00:23:56.200 --> 00:23:59.080]  有一次那個弟兄生病了
[00:23:59.080 --> 00:24:01.960]  有一位越南籍的小朋友
[00:24:01.960 --> 00:24:04.000]  拿了一盒閃卡送給他
[00:24:04.000 --> 00:24:04.800]  對於小朋友來說
[00:24:04.800 --> 00:24:06.560]  閃卡是大禮來的
[00:24:06.560 --> 00:24:08.720]  是不是
[00:24:08.720 --> 00:24:13.200]  我深信上帝一直在暗地裡鋪路
[00:24:13.200 --> 00:24:17.040]  弟兄說收到一位牧師的邀請
[00:24:17.040 --> 00:24:20.160]  他們每逢星期二在這個公園的晚上
[00:24:20.160 --> 00:24:22.720]  會舉行一個戶外崇拜
[00:24:22.720 --> 00:24:25.920]  他會服侍公園裡的露宿者
[00:24:25.920 --> 00:24:27.840]  以及一些街坊
[00:24:27.840 --> 00:24:31.320]  牧師邀請弟兄的小食亭一起合作
[00:24:31.320 --> 00:24:32.040]  怎樣合作呢
[00:24:32.040 --> 00:24:34.760]  最簡單是提供水電的支援
[00:24:34.760 --> 00:24:36.880]  不用他們自己帶很多東西
[00:24:36.880 --> 00:24:43.920]  接著左上角有他們做的突然金券
[00:24:43.920 --> 00:24:48.600]  我試過觀摩他們的崇拜
[00:24:48.600 --> 00:24:50.520]  是很互動的
[00:24:50.520 --> 00:24:52.120]  他們之前有問問題
[00:24:52.120 --> 00:24:54.600]  講到之後又要問問題
[00:24:54.600 --> 00:24:56.880]  答對了是有禮物的
[00:24:56.880 --> 00:24:57.960]  可能學校也不會理會
[00:24:57.960 --> 00:24:58.600]  Pam學校
[00:24:58.600 --> 00:25:00.800]  我們可能會
[00:25:00.800 --> 00:25:02.440]  現在也好
[00:25:02.440 --> 00:25:03.640]  更加好
[00:25:03.640 --> 00:25:05.320]  我們只有一點時間
[00:25:05.320 --> 00:25:09.360]  他們很有趣的選擇是怎麼拿禮物的呢
[00:25:09.360 --> 00:25:10.000]  人不是很多
[00:25:10.000 --> 00:25:11.320]  你看到人不是太多
[00:25:11.320 --> 00:25:12.400]  是分組的
[00:25:12.400 --> 00:25:14.160]  ABC區
[00:25:14.160 --> 00:25:14.880]  問一個問題
[00:25:14.880 --> 00:25:18.000]  就要ABC派一個代表出來回答
[00:25:18.000 --> 00:25:24.360]  答對了就代表這一組抽一個銀碼
[00:25:24.360 --> 00:25:25.840]  整組有禮物
[00:25:25.840 --> 00:25:28.320]  總之用盡方法
[00:25:28.320 --> 00:25:30.920]  每一次總是全組有禮物
[00:25:30.920 --> 00:25:32.280]  不過可能抽了10元
[00:25:32.280 --> 00:25:33.000]  就可能被人罵
[00:25:33.000 --> 00:25:34.200]  就另外一回事
[00:25:34.200 --> 00:25:36.560]  但全部都有禮物的
[00:25:36.560 --> 00:25:37.440]  完了崇拜之後
[00:25:37.440 --> 00:25:39.120]  有茶水供應
[00:25:39.120 --> 00:25:40.640]  糖水那些
[00:25:40.640 --> 00:25:41.280]  很久的
[00:25:41.280 --> 00:25:41.920]  兩個多小時
[00:25:41.920 --> 00:25:45.800]  我中途也走了
[00:25:45.800 --> 00:25:51.360]  然後大興他又在小食亭裡
[00:25:51.360 --> 00:25:54.720]  他放了一些款飲單張
[00:25:54.720 --> 00:25:59.640]  又放了一些信息
[00:25:59.640 --> 00:26:04.640]  在一個很混亂
[00:26:04.640 --> 00:26:07.480]  充滿亂局的公園裡
[00:26:07.480 --> 00:26:09.800]  生意很差
[00:26:09.800 --> 00:26:14.360]  但總算成為了一個小小的淑寧基地
[00:26:14.360 --> 00:26:17.760]  然後我聽他說原來是很旺場的
[00:26:17.760 --> 00:26:21.080]  不只是教會在這裡搞崇拜
[00:26:21.080 --> 00:26:24.560]  各大宗派佔據了不同的日子
[00:26:24.560 --> 00:26:26.000]  這一晚是佛教
[00:26:26.000 --> 00:26:27.640]  這一晚是天主教
[00:26:27.640 --> 00:26:28.840]  這一晚是基督教
[00:26:28.840 --> 00:26:32.640]  基督教還要分不同的派系
[00:26:32.640 --> 00:26:34.600]  五花八門任你選
[00:26:34.600 --> 00:26:38.720]  所以這真正是一個淑寧的戰場
[00:26:38.720 --> 00:26:41.080]  在這個時候起碼有一間
[00:26:41.080 --> 00:26:44.000]  我相信是信仰純正的
[00:26:44.000 --> 00:26:45.840]  有一個座標
[00:26:45.840 --> 00:26:47.920]  有一個我相信是信仰純正的
[00:26:47.920 --> 00:26:49.680]  一個淑寧的小基地
[00:26:49.680 --> 00:26:55.920]  其實可能是一個很重要的幫助
[00:26:55.920 --> 00:26:57.080]  大興姐妹
[00:26:57.080 --> 00:27:01.480]  其實窩伏也面對著不少的挑戰
[00:27:01.480 --> 00:27:02.880]  硬件的
[00:27:02.880 --> 00:27:05.040]  我們很快會面對什麼呢
[00:27:05.040 --> 00:27:07.240]  我們大型的外牆維修
[00:27:07.240 --> 00:27:09.560]  我們的電梯要去更換
[00:27:09.560 --> 00:27:11.160]  最近的童工很努力
[00:27:11.160 --> 00:27:12.840]  在極短時間裡找個地方
[00:27:12.840 --> 00:27:14.880]  如何讓這些長者聚會
[00:27:14.880 --> 00:27:17.200]  軟件的也是一個慶祝
[00:27:17.200 --> 00:27:20.000]  我們唐主任的榮休
[00:27:20.000 --> 00:27:23.200]  與此同時有The Cave的成立
[00:27:23.200 --> 00:27:25.680]  你看到近年我們有很多新的童工加入
[00:27:25.680 --> 00:27:27.960]  順便給我們很多祝福
[00:27:27.960 --> 00:27:32.640]  大家手上應該有這份程序表
[00:27:32.640 --> 00:27:37.000]  後面其實列了我們童工的名單
[00:27:37.000 --> 00:27:41.000]  大家知道那個次序是怎樣排的嗎
[00:27:41.000 --> 00:27:43.000]  不是我們那些維墳
[00:27:43.000 --> 00:27:43.560]  完全不是的
[00:27:43.560 --> 00:27:44.800]  不要這樣想
[00:27:44.800 --> 00:27:49.040]  是入職的先後次序這麼簡單
[00:27:49.040 --> 00:27:50.080]  我看著這個表
[00:27:50.080 --> 00:27:52.320]  其實不止一次
[00:27:52.320 --> 00:27:57.040]  我覺得有點像家抱
[00:27:57.040 --> 00:27:59.720]  如果你只是看它的名字
[00:27:59.720 --> 00:28:00.800]  有沒有意思呢
[00:28:00.800 --> 00:28:02.080]  其實沒什麼意思
[00:28:02.080 --> 00:28:04.440]  只是一堆人名而已
[00:28:04.440 --> 00:28:07.400]  但如果你知道每一個人
[00:28:07.400 --> 00:28:09.200]  他們背後的成長
[00:28:09.200 --> 00:28:10.640]  他們的背景
[00:28:10.640 --> 00:28:12.680]  他們的恩賜
[00:28:12.680 --> 00:28:15.520]  更加如果你再多一點知道
[00:28:15.520 --> 00:28:18.440]  在什麼歷史框架什麼時候
[00:28:18.440 --> 00:28:22.320]  他們加入了窩福這個團隊
[00:28:22.320 --> 00:28:24.840]  我相信一切不是偶然
[00:28:24.840 --> 00:28:28.760]  我相信上帝在暗暗地鋪路
[00:28:28.760 --> 00:28:32.640]  這是我一直相信的
[00:28:32.640 --> 00:28:35.200]  丁姐妹 我們迎向明年
[00:28:35.200 --> 00:28:37.320]  窩福幾週年了
[00:28:37.320 --> 00:28:38.840]  五十週年
[00:28:38.840 --> 00:28:41.480]  我們身處一個在何文田區
[00:28:41.480 --> 00:28:43.200]  我們在香港
[00:28:43.200 --> 00:28:46.240]  我們在中國的歷史框架底下
[00:28:46.240 --> 00:28:47.920]  我邀請大家一同
[00:28:47.920 --> 00:28:52.120]  我們去辨識上帝怎樣鋪路
[00:28:52.120 --> 00:28:54.720]  一方面我們要鞏固紮實
[00:28:54.720 --> 00:28:55.760]  我們好的根基
[00:28:55.760 --> 00:28:56.600]  我們的強處
[00:28:56.600 --> 00:28:58.200]  我們不去放手
[00:28:58.200 --> 00:29:00.880]  但我們需要發揮我們的想像力
[00:29:00.880 --> 00:29:03.120]  去配合上帝的工作
[00:29:03.120 --> 00:29:06.520]  一起去參與上帝遂令的大舞台
[00:29:06.520 --> 00:29:09.360]  我們承擔不同的角色
[00:29:09.360 --> 00:29:10.480]  讓我們每一個
[00:29:10.480 --> 00:29:12.760]  我們小小的生命故事
[00:29:12.760 --> 00:29:16.200]  跟上帝宏大的救贖計劃去結連
[00:29:16.200 --> 00:29:19.840]  我們成就上帝的美意
[00:29:19.840 --> 00:29:21.960]  邀請各位一同去參與
[00:29:21.960 --> 00:29:23.680]  我都只是一個小故事
[00:29:23.680 --> 00:29:24.760]  每年一個小故事
[00:29:24.760 --> 00:29:26.640]  窩福又是一個故事
[00:29:26.640 --> 00:29:28.280]  將跟上帝的大故事
[00:29:28.280 --> 00:29:29.840]  一起我們結連在一起
[00:29:29.840 --> 00:29:33.080]  我們同心的套局
[00:29:33.080 --> 00:29:36.760]  差的恩主我們用我們很有限的眼光
[00:29:36.760 --> 00:29:39.280]  我們可能只是看到眼前
[00:29:39.280 --> 00:29:40.560]  有很多的亂局
[00:29:40.560 --> 00:29:42.720]  很多不容易的場景
[00:29:42.720 --> 00:29:43.960]  主我求你
[00:29:43.960 --> 00:29:46.280]  給我們有那份淑靈的視野
[00:29:46.280 --> 00:29:47.760]  我們認定你是救贖主
[00:29:47.760 --> 00:29:48.920]  你是創造天地的主
[00:29:48.920 --> 00:29:50.160]  你是掌管萬有的主
[00:29:50.160 --> 00:29:52.200]  不放棄我們的主
[00:29:52.200 --> 00:29:53.760]  以致我們去問
[00:29:53.760 --> 00:29:57.280]  我們更加去深耕細作
[00:29:57.280 --> 00:29:59.440]  我們更加跟主你建立關係
[00:29:59.440 --> 00:30:02.240]  去察看上帝此時此地
[00:30:02.240 --> 00:30:04.400]  你正鋪著一條什麼的路
[00:30:04.400 --> 00:30:08.320]  你為我們要怎樣去成就
[00:30:08.320 --> 00:30:09.760]  和你一起在你同宮
[00:30:09.760 --> 00:30:12.360]  成就一樁又一樁的美事
[00:30:12.360 --> 00:30:13.280]  主我求你祝福
[00:30:13.280 --> 00:30:14.480]  求你去使用
[00:30:14.480 --> 00:30:16.560]  願意每一個在你面前
[00:30:16.560 --> 00:30:19.160]  恩著能夠被上帝你去建立
[00:30:19.160 --> 00:30:21.720]  哪怕我們風風雨雨在最裡面
[00:30:21.720 --> 00:30:23.760]  仍然我們尚存盼望
[00:30:23.760 --> 00:30:24.760]  祝福我們
[00:30:24.760 --> 00:30:26.040]  祝福我們這個教會
[00:30:26.040 --> 00:30:27.280]  祝福香港
[00:30:27.280 --> 00:30:28.400]  祝福中國
[00:30:28.400 --> 00:30:29.760]  祝福整個世界
[00:30:29.760 --> 00:30:30.680]  聽我們的禱告
[00:30:30.680 --> 00:30:31.680]  奉靠我救主
[00:30:31.680 --> 00:30:34.200]  耶穌基督 保貴聖名去求 阿們
