
[00:00:00.000 --> 00:00:07.000]  臨別贈言 或臨終遺言 我們都很重視
[00:18:39.000 --> 00:18:41.000]  他就是尼塞亞
[00:18:41.000 --> 00:18:45.000]  其實基督的字就是尼塞亞的意思
[00:18:45.000 --> 00:18:48.000]  就是受告的君王
[00:18:48.000 --> 00:18:51.000]  所以耶穌都不介意的
[00:18:51.000 --> 00:18:53.000]  齊了奴駒進入耶路撒冷
[00:18:53.000 --> 00:18:56.000]  就要告訴當時的百姓聽
[00:18:56.000 --> 00:18:58.000]  我就是你所等候的王
[00:18:58.000 --> 00:19:02.000]  不過不是為你們去做你們想做的事
[00:19:02.000 --> 00:19:04.000]  而是為你們死
[00:19:04.000 --> 00:19:07.000]  而在馬特方的結束
[00:19:07.000 --> 00:19:09.000]  同樣很奇妙
[00:19:09.000 --> 00:19:14.000]  他宣告耶穌基督尊貴尼塞亞身份和權柄
[00:19:14.000 --> 00:19:18.000]  天上地下所有權柄都賜給我了
[00:19:18.000 --> 00:19:21.000]  因為耶穌已經復活了
[00:19:21.000 --> 00:19:24.000]  所以他擁有全地的權柄
[00:19:24.000 --> 00:19:26.000]  他是新創造的主
[00:19:26.000 --> 00:19:28.000]  他是新生命的源頭
[00:19:28.000 --> 00:19:33.000]  所以他擁有天上地下的權柄
[00:19:33.000 --> 00:19:34.000]  但是姐妹
[00:19:34.000 --> 00:19:38.000]  既然你擁有這個重組而來的權柄
[00:19:38.000 --> 00:19:40.000]  你為什麼還要擔心
[00:19:40.000 --> 00:19:42.000]  你為什麼還要害怕去傳福音
[00:19:42.000 --> 00:19:44.000]  既然耶穌都已經告訴你
[00:19:44.000 --> 00:19:45.000]  他就是尼塞亞
[00:19:45.000 --> 00:19:46.000]  他就是君王
[00:19:46.000 --> 00:19:47.000]  他與你同在
[00:19:47.000 --> 00:19:49.000]  你為什麼又這麼害怕
[00:19:49.000 --> 00:19:53.000]  覺得沒有力量去傳福音呢
[00:19:53.000 --> 00:19:54.000]  更重要
[00:19:54.000 --> 00:19:56.000]  有主與我們同在
[00:19:56.000 --> 00:19:58.000]  使這個大使命
[00:19:58.000 --> 00:20:01.000]  能夠可以實在的去完成
[00:20:01.000 --> 00:20:04.000]  這個是很主要的因素
[00:20:04.000 --> 00:20:05.000]  不過條件
[00:20:05.000 --> 00:20:08.000]  就是我們要遵循主的吩咐
[00:20:08.000 --> 00:20:11.000]  耶穌都本身就是二馬來尼
[00:20:11.000 --> 00:20:13.000]  就如馬頭昏開始的時候
[00:20:13.000 --> 00:20:15.000]  必有同類華人生子
[00:20:15.000 --> 00:20:18.000]  人稱他是二馬來尼
[00:20:18.000 --> 00:20:21.000]  意思就是神與門同在
[00:20:21.000 --> 00:20:24.000]  因為神與門同在就已經出世了
[00:20:24.000 --> 00:20:25.000]  很奇妙
[00:20:25.000 --> 00:20:28.000]  在馬頭昏的結束的時候
[00:20:28.000 --> 00:20:31.000]  耶穌都給門徒一個最大的應許
[00:20:31.000 --> 00:20:34.000]  就是我常與你們同在
[00:20:34.000 --> 00:20:36.000]  頂姊妹
[00:20:36.000 --> 00:20:37.000]  耶穌一出世的時候
[00:20:37.000 --> 00:20:39.000]  就與我們同在
[00:20:39.000 --> 00:20:41.000]  耶穌臨走的時候都告訴你
[00:20:41.000 --> 00:20:43.000]  我會與你們同在
[00:20:43.000 --> 00:20:45.000]  你和我還害怕什麼呢
[00:20:45.000 --> 00:20:47.000]  你和我還猶豫什麼呢
[00:20:47.000 --> 00:20:49.000]  神的同在
[00:20:49.000 --> 00:20:52.000]  必然兌現在那些肯進行祂的教訓
[00:20:52.000 --> 00:20:55.000]  跟從祂的門徒身上
[00:20:58.000 --> 00:20:59.000]  頂姊妹
[00:20:59.000 --> 00:21:03.000]  今天我很羨慕有主的同在
[00:21:03.000 --> 00:21:05.000]  因為當你有些困難
[00:21:05.000 --> 00:21:07.000]  有些需要
[00:21:07.000 --> 00:21:08.000]  你切切的
[00:21:08.000 --> 00:21:09.000]  耶穌說你不要離開我
[00:21:09.000 --> 00:21:10.000]  你不要走
[00:21:10.000 --> 00:21:12.000]  你看著我吧
[00:21:12.000 --> 00:21:16.000]  但曾幾何時
[00:21:16.000 --> 00:21:19.000]  我們的心告訴我們
[00:21:19.000 --> 00:21:24.000]  我們不太願意去進行祂的教導
[00:21:24.000 --> 00:21:29.000]  甚至找很多藉口去推卻耶穌的吩咐
[00:21:29.000 --> 00:21:31.000]  甚至公然的
[00:21:31.000 --> 00:21:33.000]  當上帝不存在的
[00:21:33.000 --> 00:21:36.000]  做上帝不喜悅的事情
[00:21:36.000 --> 00:21:37.000]  請問
[00:21:37.000 --> 00:21:40.000]  如果我們說我們是主的門徒
[00:21:40.000 --> 00:21:42.000]  我們這樣的心態
[00:21:42.000 --> 00:21:44.000]  我們這樣的要求
[00:21:44.000 --> 00:21:47.000]  是否合理呢
[00:21:47.000 --> 00:21:51.000]  教會推動初信諸侯的事供很重要
[00:21:51.000 --> 00:21:53.000]  因為我們確實知道
[00:21:53.000 --> 00:21:55.000]  初信耶穌的弟兄姊妹
[00:21:55.000 --> 00:21:57.000]  很容易受撒旦的迷惑
[00:21:57.000 --> 00:21:58.000]  就像嬰兒
[00:21:58.000 --> 00:22:00.000]  是很脆弱的
[00:22:00.000 --> 00:22:01.000]  所以初信者的生命
[00:22:01.000 --> 00:22:02.000]  特別是屬靈的生命
[00:22:02.000 --> 00:22:04.000]  是很脆弱的
[00:22:04.000 --> 00:22:06.000]  他需要真正的裝備
[00:22:06.000 --> 00:22:08.000]  信徒群體的支持
[00:22:08.000 --> 00:22:09.000]  而初信者的心智
[00:22:09.000 --> 00:22:12.000]  絕對願意相信耶穌
[00:22:12.000 --> 00:22:14.000]  但在行為上
[00:22:14.000 --> 00:22:16.000]  他們其實有很多的漏雜
[00:22:16.000 --> 00:22:18.000]  不是一下子可以改變的
[00:22:18.000 --> 00:22:20.000]  可能擺了偶像幾十年
[00:22:20.000 --> 00:22:22.000]  做了很多事情幾十年
[00:22:22.000 --> 00:22:24.000]  要一信耶穌馬上改掉漏雜
[00:22:24.000 --> 00:22:26.000]  有時候不是那麼容易
[00:22:26.000 --> 00:22:28.000]  但是靠著耶穌
[00:22:28.000 --> 00:22:32.000]  他應該可以逐步逐步的去解除
[00:22:32.000 --> 00:22:34.000]  去改變
[00:22:34.000 --> 00:22:37.000]  但我們重視初信栽培的工作
[00:22:37.000 --> 00:22:40.000]  不是因為初信者的需要那麼簡單
[00:22:40.000 --> 00:22:43.000]  是因為主耶穌的心意
[00:22:43.000 --> 00:22:46.000]  好像臨終的遺言一樣
[00:22:46.000 --> 00:22:49.000]  是要使萬民作我們的門徒
[00:22:49.000 --> 00:22:52.000]  這才是我們今天要重視初信栽培
[00:22:52.000 --> 00:22:53.000]  參與栽培事工的
[00:22:53.000 --> 00:22:55.000]  一個很重要的因素
[00:22:55.000 --> 00:22:58.000]  因為你和我都要跟從主
[00:22:58.000 --> 00:22:59.000]  不單止自己跟從主
[00:22:59.000 --> 00:23:00.000]  做主的門徒
[00:23:00.000 --> 00:23:02.000]  我們更加要使別人
[00:23:02.000 --> 00:23:05.000]  都做主的門徒
[00:23:05.000 --> 00:23:09.000]  最後
[00:23:09.000 --> 00:23:11.000]  我僅以吳鎮志牧師
[00:23:11.000 --> 00:23:13.000]  一句很重要的提醒
[00:23:13.000 --> 00:23:15.000]  來作結束
[00:23:16.000 --> 00:23:19.000]  生命工作只有開始
[00:23:19.000 --> 00:23:21.000]  沒有完結
[00:23:21.000 --> 00:23:24.000]  報道是第一步
[00:23:24.000 --> 00:23:27.000]  初信栽培是第二步
[00:23:27.000 --> 00:23:31.000]  門徒訓練是第三步
[00:23:31.000 --> 00:23:33.000]  頂智妹
[00:23:33.000 --> 00:23:35.000]  在這個生命三步曲裡面
[00:23:35.000 --> 00:23:38.000]  我們去到第二步已經怎樣?
[00:23:38.000 --> 00:23:40.000]  已經可能卻步了
[00:23:40.000 --> 00:23:42.000]  已經覺得很艱難
[00:23:42.000 --> 00:23:46.000]  但這不是耶穌臨終的吩咐
[00:23:46.000 --> 00:23:48.000]  耶穌臨終的吩咐最後的遺言
[00:23:48.000 --> 00:23:52.000]  是要萬民做他的門徒
[00:23:52.000 --> 00:23:55.000]  所以你和我都要好好反省
[00:23:55.000 --> 00:23:57.000]  你和我都要好好努力
[00:23:57.000 --> 00:24:00.000]  去完成使萬民做主的門徒
[00:24:00.000 --> 00:24:03.000]  這個重要的使命
[00:24:03.000 --> 00:24:05.000]  很叫我們無愧的
[00:24:05.000 --> 00:24:07.000]  去見我們的主耶穌
[00:24:07.000 --> 00:24:09.000]  我們同心祈禱
[00:24:10.000 --> 00:24:12.000]  天父多謝你
[00:24:12.000 --> 00:24:15.000]  很完整的一個吩咐
[00:24:15.000 --> 00:24:19.000]  竟然託付我們每一個屬祢的兒女
[00:24:19.000 --> 00:24:21.000]  我們算什麼呢?
[00:24:21.000 --> 00:24:23.000]  竟然將這麼重的責任交給我們
[00:24:23.000 --> 00:24:25.000]  我們知道靠我們自己
[00:24:25.000 --> 00:24:27.000]  是沒有辦法完成
[00:24:27.000 --> 00:24:28.000]  感謝主
[00:24:28.000 --> 00:24:31.000]  藉聖靈保衛師與我們同在
[00:24:31.000 --> 00:24:33.000]  特別與那些
[00:24:33.000 --> 00:24:35.000]  遵行祢話語的頂智妹同在
[00:24:35.000 --> 00:24:37.000]  我們就有能力
[00:24:37.000 --> 00:24:38.000]  我們就有信心
[00:24:38.000 --> 00:24:40.000]  我們就有力量
[00:24:40.000 --> 00:24:41.000]  來完成這個
[00:24:41.000 --> 00:24:44.000]  使萬民做祢的門徒的使命
[00:24:44.000 --> 00:24:45.000]  求主的話
[00:24:45.000 --> 00:24:47.000]  今日向我們宣告
[00:24:47.000 --> 00:24:49.000]  祈禱奉主耶穌基督的聖名
[00:24:49.000 --> 00:24:51.000]  阿們
