
[00:00:00.000 --> 00:00:04.440]  弟兄姊妹,過去幾個月我們都是看《馬可福音》
[00:18:31.840 --> 00:18:33.840]  沒什麼機會認識其他的弟兄姊妹
[00:18:33.840 --> 00:18:35.840]  變成沒機會結婚
[00:18:35.840 --> 00:18:37.840]  我發現搞錯了
[00:18:37.840 --> 00:18:39.840]  現在呢
[00:18:39.840 --> 00:18:41.840]  我們鼓勵他們在學院裏面
[00:18:41.840 --> 00:18:43.840]  找一個熟的
[00:18:43.840 --> 00:18:45.840]  我們還做了媒人
[00:18:45.840 --> 00:18:47.840]  最好讓他們盡早結婚
[00:18:47.840 --> 00:18:49.840]  我說院長
[00:18:49.840 --> 00:18:51.840]  上一代你不是害了他們嗎
[00:18:51.840 --> 00:18:53.840]  沒辦法
[00:18:53.840 --> 00:18:55.840]  人的傳統
[00:18:55.840 --> 00:18:57.840]  就阻礙了
[00:18:57.840 --> 00:18:59.840]  我今天早上在國語崇拜講道
[00:18:59.840 --> 00:19:01.840]  有位姊妹剛剛讀完神學
[00:19:01.840 --> 00:19:03.840]  她說目前我的家屬學語
[00:19:03.840 --> 00:19:05.840]  還是這樣
[00:19:05.840 --> 00:19:07.840]  有些神學院改了
[00:19:07.840 --> 00:19:09.840]  有些神學院沒有改
[00:19:09.840 --> 00:19:11.840]  這個傳統不太好
[00:19:11.840 --> 00:19:15.840]  還有
[00:19:15.840 --> 00:19:17.840]  我們有沒有按自己的喜好
[00:19:17.840 --> 00:19:19.840]  來定規矩
[00:19:19.840 --> 00:19:21.840]  有時我們的傳統
[00:19:21.840 --> 00:19:23.840]  我喜歡怎樣定就怎樣定
[00:19:23.840 --> 00:19:25.840]  上帝那些就僅作參考
[00:19:25.840 --> 00:19:27.840]  這個就不對
[00:19:27.840 --> 00:19:29.840]  有些教會定古靈精怪傳統
[00:19:29.840 --> 00:19:31.840]  是真的
[00:19:31.840 --> 00:19:33.840]  我們教會是專門
[00:19:33.840 --> 00:19:35.840]  向有錢人傳播音
[00:19:35.840 --> 00:19:37.840]  因為那些基層就不適合我們
[00:19:37.840 --> 00:19:39.840]  我們不懂怎樣照顧他們
[00:19:39.840 --> 00:19:41.840]  所以起碼中產以上
[00:19:41.840 --> 00:19:43.840]  這個是錯的
[00:19:43.840 --> 00:19:45.840]  所有人我們應該
[00:19:45.840 --> 00:19:47.840]  服侍歡迎
[00:19:47.840 --> 00:19:49.840]  有間歷史悠久的教會
[00:19:49.840 --> 00:19:51.840]  有些弟兄姊妹說
[00:19:51.840 --> 00:19:53.840]  我們這間座堂教會
[00:19:53.840 --> 00:19:55.840]  所謂座堂
[00:19:55.840 --> 00:19:57.840]  有個地鋪有二樓有三樓
[00:19:57.840 --> 00:19:59.840]  地鋪周圍的街坊
[00:19:59.840 --> 00:20:01.840]  我們可以接觸他們
[00:20:01.840 --> 00:20:03.840]  可不可以有些咖啡座
[00:20:03.840 --> 00:20:05.840]  可以進來喝杯好咖啡
[00:20:05.840 --> 00:20:07.840]  可以認識他們
[00:20:07.840 --> 00:20:09.840]  但講了幾年都未做到
[00:20:09.840 --> 00:20:11.840]  因為我們以前的傳統就沒有這樣
[00:20:11.840 --> 00:20:13.840]  我們
[00:20:13.840 --> 00:20:15.840]  傾傾傾傾幾年都不行
[00:20:15.840 --> 00:20:17.840]  一陣間我們的堂主任
[00:20:17.840 --> 00:20:19.840]  江惠明傳道
[00:20:19.840 --> 00:20:21.840]  會向大家宣佈
[00:20:21.840 --> 00:20:23.840]  我們就快有免費咖啡座
[00:20:23.840 --> 00:20:25.840]  我們傳音禮拜
[00:20:25.840 --> 00:20:27.840]  傳音堂就只有五個月的傳統
[00:20:27.840 --> 00:20:29.840]  我們只開了五個月
[00:20:29.840 --> 00:20:31.840]  沒有什麼包袱
[00:20:31.840 --> 00:20:33.840]  所以有位弟兄
[00:20:33.840 --> 00:20:35.840]  就在那間教會聚會
[00:20:35.840 --> 00:20:37.840]  你們就好了
[00:20:37.840 --> 00:20:39.840]  我們講了幾年都沒有
[00:20:39.840 --> 00:20:41.840]  現在你們說有就有
[00:20:41.840 --> 00:20:43.840]  這留給江惠明姊妹和大家傾
[00:20:43.840 --> 00:20:47.840]  有些教會就這樣
[00:20:47.840 --> 00:20:49.840]  我們不要去派擔將
[00:20:49.840 --> 00:20:51.840]  因為都不知道派給什麼人
[00:20:51.840 --> 00:20:53.840]  那些人來到可能不太好
[00:20:53.840 --> 00:20:55.840]  我們倒不如
[00:20:55.840 --> 00:20:57.840]  有誰好人好品才好帶他們來
[00:20:57.840 --> 00:20:59.840]  去禮拜堂
[00:20:59.840 --> 00:21:01.840]  染污了我們的教會
[00:21:01.840 --> 00:21:03.840]  真的有這樣的教會
[00:21:03.840 --> 00:21:05.840]  有些教會的傳統
[00:21:05.840 --> 00:21:07.840]  我們就不要登廣告
[00:21:07.840 --> 00:21:09.840]  免費報紙也不要登
[00:21:09.840 --> 00:21:11.840]  海報也不要貼
[00:21:11.840 --> 00:21:13.840]  因為如果上帝要他拯救
[00:21:13.840 --> 00:21:15.840]  上帝會叫他來
[00:21:15.840 --> 00:21:17.840]  這些是不對的概念
[00:21:17.840 --> 00:21:19.840]  所以你不要以為
[00:21:19.840 --> 00:21:21.840]  為什麼這麼有趣
[00:21:21.840 --> 00:21:23.840]  教會是有些很有趣的東西
[00:21:23.840 --> 00:21:25.840]  還有我們要
[00:21:25.840 --> 00:21:27.840]  第三點
[00:21:27.840 --> 00:21:29.840]  我們要反思自己的內心
[00:21:29.840 --> 00:21:31.840]  究竟我內心裡面有沒有什麼污穢
[00:21:31.840 --> 00:21:33.840]  那十二樣有哪樣你還有
[00:21:33.840 --> 00:21:35.840]  第四點
[00:21:35.840 --> 00:21:41.840]  我們的生命裡面有什麼
[00:21:41.840 --> 00:21:43.840]  你是在躲避神
[00:21:43.840 --> 00:21:45.840]  很多時候我們躲在傳統後面
[00:21:45.840 --> 00:21:47.840]  其實就是為了躲避神
[00:21:47.840 --> 00:21:49.840]  我們不想出去傳福音
[00:21:49.840 --> 00:21:51.840]  就說傳福音不好
[00:21:51.840 --> 00:21:53.840]  有誰是好的
[00:21:53.840 --> 00:21:55.840]  在神面前每個人都不好
[00:21:55.840 --> 00:21:57.840]  包括你和我
[00:21:57.840 --> 00:21:59.840]  所以我們反思這四樣東西
[00:21:59.840 --> 00:22:01.840]  有哪些傳統應該保留
[00:22:01.840 --> 00:22:03.840]  哪些要刪除
[00:22:03.840 --> 00:22:05.840]  我們是不是按自己的喜好
[00:22:05.840 --> 00:22:07.840]  亂定傳統
[00:22:07.840 --> 00:22:09.840]  而不是按聖經原則
[00:22:09.840 --> 00:22:11.840]  我們有沒有每天反省自己的內心
[00:22:11.840 --> 00:22:13.840]  如耶穌基督說
[00:22:13.840 --> 00:22:15.840]  心靈的污穢是從裡面出來的
[00:22:15.840 --> 00:22:17.840]  你的生命裡面
[00:22:17.840 --> 00:22:19.840]  有沒有什麼要躲避神
[00:22:19.840 --> 00:22:21.840]  是不想神碰你的
[00:22:21.840 --> 00:22:23.840]  你就躲在傳統後面
[00:22:23.840 --> 00:22:29.840]  最後
[00:22:29.840 --> 00:22:31.840]  我想請大家
[00:22:31.840 --> 00:22:33.840]  做一個決定
[00:22:33.840 --> 00:22:35.840]  你對耶穌基督說
[00:22:35.840 --> 00:22:37.840]  如果今天
[00:22:37.840 --> 00:22:39.840]  無論你信了還是不信
[00:22:39.840 --> 00:22:41.840]  如果你信了耶穌基督
[00:22:41.840 --> 00:22:43.840]  心裡面覺得還沒有潔淨
[00:22:43.840 --> 00:22:45.840]  有需要有罪還沒有承認
[00:22:45.840 --> 00:22:47.840]  你求主潔淨你
[00:22:47.840 --> 00:22:49.840]  如果你說我是在尋求神
[00:22:49.840 --> 00:22:51.840]  你很簡單的
[00:22:51.840 --> 00:22:53.840]  有一個禱告
[00:22:53.840 --> 00:22:55.840]  主我知道沒有辦法拯救自己
[00:22:55.840 --> 00:22:57.840]  我求你潔淨我
[00:22:57.840 --> 00:22:59.840]  我願意歸順你
[00:22:59.840 --> 00:23:01.840]  一個這麼簡單的禱告
[00:23:01.840 --> 00:23:03.840]  就決定了你一生
[00:23:03.840 --> 00:23:05.840]  你永恆將來在天國
[00:23:05.840 --> 00:23:07.840]  或者在地獄裡面
[00:23:07.840 --> 00:23:09.840]  一念之差
[00:23:09.840 --> 00:23:11.840]  請大家安靜半分鐘
[00:23:11.840 --> 00:23:13.840]  這半分鐘裡面
[00:23:13.840 --> 00:23:15.840]  你心裡做一個默默的祈禱
[00:23:15.840 --> 00:23:17.840]  然後我為你祈禱
[00:23:17.840 --> 00:23:25.840]  親愛的主我來到你面前
[00:23:25.840 --> 00:23:27.840]  我們感到你
[00:23:27.840 --> 00:23:29.840]  曠世成仁
[00:23:29.840 --> 00:23:31.840]  你選擇了猶太這個文化
[00:23:31.840 --> 00:23:33.840]  你透過
[00:23:33.840 --> 00:23:35.840]  這個文化來
[00:23:35.840 --> 00:23:37.840]  施行拯救
[00:23:37.840 --> 00:23:39.840]  主你的福音
[00:23:39.840 --> 00:23:41.840]  擴展到全世界
[00:23:41.840 --> 00:23:43.840]  你對每一個人都呼喚
[00:23:43.840 --> 00:23:45.840]  我們來到你面前
[00:23:45.840 --> 00:23:47.840]  可以成為神的兒女
[00:23:47.840 --> 00:23:49.840]  如果有人在基督裡面
[00:23:49.840 --> 00:23:51.840]  作為一個新造的人
[00:23:51.840 --> 00:23:53.840]  舊事已過都變成新
[00:23:53.840 --> 00:23:55.840]  主我們為在座每一個禱告
[00:23:55.840 --> 00:23:57.840]  如果他心裡面
[00:23:57.840 --> 00:23:59.840]  仍然有過犯
[00:23:59.840 --> 00:24:01.840]  來到你面前求你赦免
[00:24:01.840 --> 00:24:03.840]  主我們求你赦免他
[00:24:03.840 --> 00:24:05.840]  求你安慰他
[00:24:05.840 --> 00:24:07.840]  求你重新的建立他
[00:24:07.840 --> 00:24:09.840]  叫他心靈得著輕散
[00:24:09.840 --> 00:24:11.840]  主我們在座當中
[00:24:11.840 --> 00:24:13.840]  如果還未相信你的
[00:24:13.840 --> 00:24:15.840]  今天他來到你面前
[00:24:15.840 --> 00:24:17.840]  對你說主我願意
[00:24:17.840 --> 00:24:19.840]  接受你做我的救主
[00:24:19.840 --> 00:24:21.840]  求你赦免他
[00:24:21.840 --> 00:24:23.840]  給他一個新的快樂的靈
[00:24:23.840 --> 00:24:25.840]  來帶領他
[00:24:25.840 --> 00:24:27.840]  主我們來到你面前
[00:24:27.840 --> 00:24:29.840]  我們感謝你
[00:24:29.840 --> 00:24:31.840]  願你的話語激勵我們
[00:24:31.840 --> 00:24:33.840]  叫我們不是按我們的外表
[00:24:33.840 --> 00:24:35.840]  來敬拜你
[00:24:35.840 --> 00:24:37.840]  而是按心靈的誠實
[00:24:37.840 --> 00:24:39.840]  按著聖經的真理來敬拜你
[00:24:39.840 --> 00:24:41.840]  感謝你聽我們祈禱
[00:24:41.840 --> 00:24:43.840]  奉耶穌基督的名
[00:24:43.840 --> 00:24:45.840]  阿們
