
[00:00:00.000 --> 00:00:01.320]  好,各位電影節目,你們好!
[00:17:30.000 --> 00:17:31.000]  可能都遇到一些
[00:17:31.000 --> 00:17:33.000]  生活上面的衝擊
[00:17:33.000 --> 00:17:36.000]  未必找到合適的工作
[00:17:36.000 --> 00:17:38.000]  甚至因為這樣的緣故
[00:17:38.000 --> 00:17:41.000]  家人之間有很多的張力
[00:17:41.000 --> 00:17:44.000]  甚至會有些爭拗
[00:17:44.000 --> 00:17:46.000]  我們會不會都在質疑
[00:17:46.000 --> 00:17:49.000]  神不是你帶領我來這裏的嗎
[00:17:49.000 --> 00:17:52.000]  為什麼我今天會這樣
[00:17:52.000 --> 00:17:55.000]  祂有沒有理會我們呢
[00:17:55.000 --> 00:17:56.000]  但是如果你留意到
[00:17:56.000 --> 00:18:00.000]  耶穌原來不只是叫祂上船
[00:18:00.000 --> 00:18:01.000]  耶穌有自己安靜
[00:18:01.000 --> 00:18:04.000]  但是耶穌一直看著祂們
[00:18:04.000 --> 00:18:05.000]  好,我們一齊
[00:18:05.000 --> 00:18:07.000]  帶大家去看《貌福音》
[00:18:07.000 --> 00:18:09.000]  第六章的四十七到四十八節
[00:18:09.000 --> 00:18:11.000]  我們一齊去讀出
[00:18:11.000 --> 00:18:14.000]  祝你萬歲,時在何處
[00:18:14.000 --> 00:18:16.000]  耶穌獨自在何處
[00:18:16.000 --> 00:18:20.000]  看見門徒陰風不順,耀老神父
[00:18:20.000 --> 00:18:22.000]  夜裡的四更天
[00:18:22.000 --> 00:18:24.000]  就在何處尚囚
[00:18:24.000 --> 00:18:26.000]  我堪不堪了祂
[00:18:26.000 --> 00:18:29.000]  而先要走過堪不堪了祂
[00:18:29.000 --> 00:18:30.000]  有沒有留意到
[00:18:30.000 --> 00:18:31.000]  這節經文講到
[00:18:31.000 --> 00:18:33.000]  耶穌其實一直留意著祂們
[00:18:33.000 --> 00:18:37.000]  祂說看見門徒陰風不順,耀老神父
[00:18:37.000 --> 00:18:39.000]  但是四更天
[00:18:39.000 --> 00:18:40.000]  四更天就是
[00:18:40.000 --> 00:18:42.000]  快要黎明的時候
[00:18:42.000 --> 00:18:44.000]  是特別黑的時候
[00:18:44.000 --> 00:18:46.000]  為什麼耶穌不在風浪
[00:18:46.000 --> 00:18:47.000]  一開始的時候
[00:18:47.000 --> 00:18:49.000]  馬上來平靜風浪呢
[00:18:49.000 --> 00:18:52.000]  有時候
[00:18:52.000 --> 00:18:54.000]  承受自己的時間
[00:18:54.000 --> 00:18:56.000]  但是我們每一個做父母的
[00:18:56.000 --> 00:18:58.000]  都有這個體會
[00:18:58.000 --> 00:19:00.000]  當你兒子做功課
[00:19:00.000 --> 00:19:03.000]  那條算術不太懂
[00:19:03.000 --> 00:19:05.000]  他問你怎麼做
[00:19:05.000 --> 00:19:07.000]  你一看就知道答案
[00:19:07.000 --> 00:19:08.000]  你會馬上告訴他
[00:19:08.000 --> 00:19:09.000]  答案是多少
[00:19:09.000 --> 00:19:11.000]  我想你不會
[00:19:11.000 --> 00:19:12.000]  你會慢慢引導他
[00:19:12.000 --> 00:19:14.000]  逐步逐步地帶他去解決
[00:19:14.000 --> 00:19:16.000]  最後才找到真正的答案
[00:19:16.000 --> 00:19:17.000]  是不是
[00:19:17.000 --> 00:19:18.000]  有時候你不會
[00:19:18.000 --> 00:19:20.000]  立刻去司儀援手
[00:19:20.000 --> 00:19:22.000]  你會任由他
[00:19:22.000 --> 00:19:23.000]  小朋友
[00:19:23.000 --> 00:19:25.000]  剛剛開始走路的時候
[00:19:25.000 --> 00:19:27.000]  可能你都會放手
[00:19:27.000 --> 00:19:29.000]  但是你會在後面看著他
[00:19:29.000 --> 00:19:30.000]  就算你跌倒
[00:19:30.000 --> 00:19:32.000]  如果不是很嚴重的時候
[00:19:32.000 --> 00:19:33.000]  你是不會扶他
[00:19:33.000 --> 00:19:35.000]  讓他自己站起來的
[00:19:35.000 --> 00:19:37.000]  在印第安人的傳說裡
[00:19:37.000 --> 00:19:38.000]  是怎樣呢
[00:19:38.000 --> 00:19:40.000]  就是他們在森林裡生活
[00:19:40.000 --> 00:19:42.000]  所以他們怎樣訓練小朋友
[00:19:42.000 --> 00:19:44.000]  他是綁著自己的兒子
[00:19:44.000 --> 00:19:47.000]  晚上在樹上
[00:19:47.000 --> 00:19:49.000]  然後就失蹤了
[00:19:49.000 --> 00:19:50.000]  就讓他學習
[00:19:50.000 --> 00:19:52.000]  在晚上怎樣面對風險
[00:19:52.000 --> 00:19:54.000]  但是原來爸爸
[00:19:54.000 --> 00:19:56.000]  一直拿著武器
[00:19:56.000 --> 00:19:58.000]  在這棵樹的後面
[00:19:58.000 --> 00:19:59.000]  有看著
[00:19:59.000 --> 00:20:02.000]  如果有野獸出來的時候
[00:20:02.000 --> 00:20:04.000]  他就會保護他
[00:20:04.000 --> 00:20:08.000]  但是小朋友可能那時候不知道
[00:20:08.000 --> 00:20:10.000]  原來爸爸是一直這樣
[00:20:10.000 --> 00:20:15.000]  訓練著他的信心和勇氣
[00:20:15.000 --> 00:20:17.000]  你有沒有想想
[00:20:17.000 --> 00:20:18.000]  回想
[00:20:18.000 --> 00:20:21.000]  原來有時候在困難的裡面
[00:20:21.000 --> 00:20:24.000]  你才看到你自己的那種韌力
[00:20:24.000 --> 00:20:27.000]  和潛力有多大
[00:20:27.000 --> 00:20:29.000]  有時候在一些困難當中
[00:20:29.000 --> 00:20:33.000]  你才發揮到你那種潛能
[00:20:33.000 --> 00:20:35.000]  我自己
[00:20:35.000 --> 00:20:38.000]  以前有一點點心理不太平衡
[00:20:38.000 --> 00:20:39.000]  每次去旅行
[00:20:39.000 --> 00:20:41.000]  回到香港的時候
[00:20:41.000 --> 00:20:43.000]  還沒回家我就會和大家說
[00:20:43.000 --> 00:20:46.000]  不知道家裡有沒有燒了
[00:20:46.000 --> 00:20:48.000]  為什麼會這樣
[00:20:48.000 --> 00:20:51.000]  我是六十年代的人
[00:20:51.000 --> 00:20:54.000]  那個年代很流行火速
[00:20:54.000 --> 00:20:55.000]  我住的不是我屋區
[00:20:55.000 --> 00:20:57.000]  我住的是木樓
[00:20:57.000 --> 00:20:58.000]  在上環
[00:20:58.000 --> 00:21:00.000]  就是三層高的
[00:21:00.000 --> 00:21:02.000]  但是恆常都會有什麼呢
[00:21:02.000 --> 00:21:04.000]  會有火速
[00:21:04.000 --> 00:21:06.000]  我記得有一次
[00:21:06.000 --> 00:21:08.000]  我隔壁的房子整棟樓都燒了
[00:21:08.000 --> 00:21:10.000]  我爸爸是會計
[00:21:10.000 --> 00:21:12.000]  你知不知道
[00:21:12.000 --> 00:21:14.000]  如果火速的時候
[00:21:14.000 --> 00:21:16.000]  我們是搬什麼走呢
[00:21:16.000 --> 00:21:19.000]  原來我們已經有很多的準備
[00:21:19.000 --> 00:21:21.000]  原來走火警不是說
[00:21:21.000 --> 00:21:23.000]  按鐘然後排隊慢慢燒死
[00:21:23.000 --> 00:21:25.000]  我記得有一晚十點多
[00:21:25.000 --> 00:21:26.000]  我已經睡覺了
[00:21:26.000 --> 00:21:27.000]  我們那時候很早睡覺
[00:21:27.000 --> 00:21:29.000]  火速啊!走啊!
[00:21:29.000 --> 00:21:30.000]  我立刻起床
[00:21:30.000 --> 00:21:31.000]  想著什麼呢
[00:21:31.000 --> 00:21:33.000]  原來我家裡有很多的數寶
[00:21:33.000 --> 00:21:35.000]  那些舊式的數寶
[00:21:35.000 --> 00:21:37.000]  我們立刻要
[00:21:37.000 --> 00:21:38.000]  把所有數寶都拿走
[00:21:38.000 --> 00:21:39.000]  放進綠麻包袋裡
[00:21:39.000 --> 00:21:41.000]  然後就拉著要走
[00:21:41.000 --> 00:21:43.000]  要不然真的燒了數寶
[00:21:43.000 --> 00:21:45.000]  你怎樣去還給別人
[00:21:45.000 --> 00:21:47.000]  嘩!不是髒話
[00:21:47.000 --> 00:21:49.000]  好了
[00:21:49.000 --> 00:21:51.000]  我試過是怎樣
[00:21:51.000 --> 00:21:52.000]  很厲害
[00:21:52.000 --> 00:21:53.000]  四年級,十歲
[00:21:53.000 --> 00:21:56.000]  我兩隻手拿著兩個大的麻包袋
[00:21:56.000 --> 00:21:58.000]  塞滿了數寶
[00:21:58.000 --> 00:21:59.000]  衝下樓梯
[00:21:59.000 --> 00:22:00.000]  二樓伏在地上
[00:22:00.000 --> 00:22:01.000]  我是摩洛街二十七號
[00:22:01.000 --> 00:22:04.000]  我從中間走到街尾
[00:22:04.000 --> 00:22:05.000]  後來很感恩
[00:22:05.000 --> 00:22:06.000]  我家裡沒有燒到
[00:22:06.000 --> 00:22:08.000]  但是隔壁再隔壁也燒了
[00:22:08.000 --> 00:22:09.000]  燒完之後
[00:22:09.000 --> 00:22:12.000]  要回到家裡
[00:22:12.000 --> 00:22:15.000]  是托不到的
[00:22:15.000 --> 00:22:17.000]  那些數寶是很重的
[00:22:17.000 --> 00:22:18.000]  我們要兩個人、三個人
[00:22:18.000 --> 00:22:20.000]  才托得上去
[00:22:20.000 --> 00:22:22.000]  但是不知道為什麼
[00:22:22.000 --> 00:22:24.000]  火速快要燒過來的時候
[00:22:24.000 --> 00:22:27.000]  我可以兩隻手拿兩個麻包袋
[00:22:27.000 --> 00:22:28.000]  你看不看到
[00:22:28.000 --> 00:22:31.000]  原來有時候困難在逆境當中
[00:22:31.000 --> 00:22:35.000]  你是那種潛力才能發揮到
[00:22:35.000 --> 00:22:38.000]  所以主耶穌暫時離開
[00:22:38.000 --> 00:22:40.000]  不出現
[00:22:40.000 --> 00:22:41.000]  是有他
[00:22:41.000 --> 00:22:43.000]  但是我們的信心是什麼
[00:22:43.000 --> 00:22:45.000]  我們要確實的知道
[00:22:45.000 --> 00:22:47.000]  在困境裡面
[00:22:47.000 --> 00:22:49.000]  我們的神從來沒有丟下我們
[00:22:49.000 --> 00:22:51.000]  不理我們
[00:22:51.000 --> 00:22:55.000]  只不過他認為最適當的時間
[00:22:55.000 --> 00:22:59.000]  他才會出手幫助我們
[00:22:59.000 --> 00:23:01.000]  和安慰我們
[00:23:01.000 --> 00:23:05.000]  所以門徒在爭執當中
[00:23:05.000 --> 00:23:07.000]  說他有質疑
[00:23:07.000 --> 00:23:10.000]  但是只是神的時間未到
[00:23:10.000 --> 00:23:12.000]  但是很可惜
[00:23:12.000 --> 00:23:13.000]  只是今天
[00:23:13.000 --> 00:23:16.000]  門徒失去了這份信心
[00:23:16.000 --> 00:23:17.000]  請你記住
[00:23:17.000 --> 00:23:19.000]  在困境裡面
[00:23:19.000 --> 00:23:23.000]  我們的主從來沒有丟下我們
[00:23:23.000 --> 00:23:25.000]  我們的神一直注視我們
[00:23:25.000 --> 00:23:28.000]  只不過是在適當時間
[00:23:28.000 --> 00:23:30.000]  才會來幫助我們
[00:23:30.000 --> 00:23:32.000]  我們有這份信念
[00:23:32.000 --> 00:23:37.000]  但是這些門徒竟然是應付作賊
[00:23:37.000 --> 00:23:41.000]  當耶穌在海面行走的時候
[00:23:41.000 --> 00:23:43.000]  他們有什麼反應呢
[00:23:43.000 --> 00:23:46.000]  我們一起讀第十四章第二十六節
[00:23:46.000 --> 00:23:55.000]  (背景)
[00:23:55.000 --> 00:23:57.000]  你不要怪那些門徒
[00:23:57.000 --> 00:23:59.000]  大驚小怪
[00:23:59.000 --> 00:24:00.000]  你想想
[00:24:00.000 --> 00:24:03.000]  夜裡四更天,波濤洶湧
[00:24:03.000 --> 00:24:05.000]  突然之間有一個黑影
[00:24:05.000 --> 00:24:06.000]  在海上面
[00:24:06.000 --> 00:24:08.000]  這樣
[00:24:08.000 --> 00:24:09.000]  這是我的配音
[00:24:09.000 --> 00:24:10.000]  這樣過來的時候
[00:24:10.000 --> 00:24:11.000]  他看到的時候
[00:24:11.000 --> 00:24:12.000]  怎會不怕
[00:24:12.000 --> 00:24:13.000]  啊!鬼啊!
[00:24:13.000 --> 00:24:17.000]  大聲的叫鬼怪
[00:24:17.000 --> 00:24:19.000]  所以他們是認不到耶穌
[00:24:19.000 --> 00:24:22.000]  是應付作賊
[00:24:22.000 --> 00:24:23.000]  有時候
[00:24:23.000 --> 00:24:25.000]  都很不幸
[00:24:25.000 --> 00:24:28.000]  神在我們身邊的時候
[00:24:28.000 --> 00:24:29.000]  甚至教導我們
[00:24:29.000 --> 00:24:30.000]  督促我們
[00:24:30.000 --> 00:24:33.000]  我們不覺得祂是好的
[00:24:33.000 --> 00:24:36.000]  反而魔鬼裝造光明的天使
[00:24:36.000 --> 00:24:38.000]  我們反而會歡迎
[00:24:38.000 --> 00:24:41.000]  有時候我們會應付作賊
[00:24:41.000 --> 00:24:43.000]  但是更多時候
[00:24:43.000 --> 00:24:46.000]  我們會應賊作父
[00:24:46.000 --> 00:24:49.000]  最簡單舉一個例子
[00:24:49.000 --> 00:24:51.000]  一個家庭
[00:24:51.000 --> 00:24:53.000]  爸爸住在唐樓
[00:24:53.000 --> 00:24:56.000]  後來中風了
[00:24:56.000 --> 00:24:59.000]  但是他又沒有工人
[00:24:59.000 --> 00:25:02.000]  只有一個女兒陪著他
[00:25:02.000 --> 00:25:03.000]  那怎麼辦呢
[00:25:03.000 --> 00:25:05.000]  於是其他的家人
[00:25:05.000 --> 00:25:07.000]  就會怎樣
[00:25:07.000 --> 00:25:10.000]  就要送爸爸去老人院
[00:25:10.000 --> 00:25:12.000]  讓老人院裡面
[00:25:12.000 --> 00:25:14.000]  可以有穩定的生活
[00:25:14.000 --> 00:25:16.000]  有特別的人來照顧
[00:25:16.000 --> 00:25:20.000]  有很穩定的吃飯時間
[00:25:20.000 --> 00:25:22.000]  但是可能
[00:25:22.000 --> 00:25:24.000]  父親會覺得
[00:25:24.000 --> 00:25:26.000]  你丟下我
[00:25:26.000 --> 00:25:28.000]  送我去老人院
[00:25:28.000 --> 00:25:29.000]  但是事實上
[00:25:29.000 --> 00:25:30.000]  我想做兒女那些
[00:25:30.000 --> 00:25:32.000]  真的是孝順的爸爸
[00:25:32.000 --> 00:25:35.000]  因為老人院其實是不便宜的
[00:25:35.000 --> 00:25:38.000]  但是是為了它的好處
[00:25:38.000 --> 00:25:40.000]  但是做父親的
[00:25:40.000 --> 00:25:41.000]  可能會覺得
[00:25:41.000 --> 00:25:43.000]  兒女對他不好
[00:25:43.000 --> 00:25:45.000]  好了其中一個兒子
[00:25:45.000 --> 00:25:47.000]  常常都是欺負爸爸的財產
[00:25:47.000 --> 00:25:49.000]  就會來帶去
[00:25:49.000 --> 00:25:50.000]  信爸爸的意
[00:25:50.000 --> 00:25:52.000]  他的健康是絕對不可以
[00:25:52.000 --> 00:25:54.000]  吃油炸的肥料
[00:25:54.000 --> 00:25:57.000]  但是知道爸爸很喜歡吃乳鴿
[00:25:57.000 --> 00:25:59.000]  特意賣乳鴿給他吃
[00:25:59.000 --> 00:26:01.000]  這個兒子乖
[00:26:01.000 --> 00:26:03.000]  這個兒子聽話
[00:26:03.000 --> 00:26:05.000]  但是其實
[00:26:05.000 --> 00:26:07.000]  在那一刻裡面
[00:26:07.000 --> 00:26:09.000]  這些食物對老人家
[00:26:09.000 --> 00:26:12.000]  是一點都沒有好處的
[00:26:12.000 --> 00:26:15.000]  但是有時候我又會這樣
[00:26:15.000 --> 00:26:18.000]  當有些人指出我們的錯的時候
[00:26:18.000 --> 00:26:20.000]  我們會討厭
[00:26:20.000 --> 00:26:22.000]  我們要滅聲滅人
[00:26:22.000 --> 00:26:24.000]  但是可能
[00:26:24.000 --> 00:26:26.000]  是對他們好
[00:26:26.000 --> 00:26:27.000]  我喜歡的人
[00:26:27.000 --> 00:26:31.000]  一定要講好我的故事
[00:26:31.000 --> 00:26:33.000]  這是寫悲劇
[00:26:33.000 --> 00:26:36.000]  不肯去面對真正的現實
[00:26:36.000 --> 00:26:39.000]  所以今天很可悲
[00:26:39.000 --> 00:26:40.000]  好了
[00:26:40.000 --> 00:26:41.000]  但是耶穌都沒有責備他們
[00:26:41.000 --> 00:26:42.000]  因為這是很自然的反應
[00:26:42.000 --> 00:26:43.000]  哇!鬼啊!
[00:26:43.000 --> 00:26:44.000]  耶穌說
[00:26:44.000 --> 00:26:46.000]  你為什麼大驚小怪呢?
[00:26:46.000 --> 00:26:49.000]  於是耶穌立刻來講
[00:26:49.000 --> 00:26:50.000]  第二十七節
[00:26:50.000 --> 00:26:52.000]  你們放心
[00:26:52.000 --> 00:26:53.000]  是我
[00:26:53.000 --> 00:26:56.000]  不要怕
[00:26:56.000 --> 00:26:59.000]  主耶穌安慰他們
[00:26:59.000 --> 00:27:01.000]  將平安的信息
[00:27:01.000 --> 00:27:03.000]  來帶去傳給他們
[00:27:03.000 --> 00:27:04.000]  接著怎麼樣呢?
[00:27:04.000 --> 00:27:06.000]  我們一齊去看
[00:27:06.000 --> 00:27:07.000]  第十四章
[00:27:07.000 --> 00:27:09.000]  第三十二到三十三節
[00:27:09.000 --> 00:27:10.000]  我們一齊讀出
[00:27:10.000 --> 00:27:21.000]  這裡帶給我們一個
[00:27:21.000 --> 00:27:22.000]  很重要的教導
[00:27:22.000 --> 00:27:23.000]  特別是基督徒
[00:27:23.000 --> 00:27:24.000]  剛才我講
[00:27:24.000 --> 00:27:25.000]  我們都會有些困難
[00:27:25.000 --> 00:27:27.000]  我們有時候都會有質疑
[00:27:27.000 --> 00:27:29.000]  這個不是一個問題
[00:27:29.000 --> 00:27:32.000]  是平時我們和神的關係怎麼樣
[00:27:32.000 --> 00:27:35.000]  如果平時我們和神的關係好的時候
[00:27:35.000 --> 00:27:36.000]  或許我們都會陷在
[00:27:36.000 --> 00:27:37.000]  一個屬靈的低潮裡面
[00:27:37.000 --> 00:27:39.000]  我們都會質疑神
[00:27:39.000 --> 00:27:40.000]  第一
[00:27:40.000 --> 00:27:42.000]  我仍然有一個敏銳的靈
[00:27:42.000 --> 00:27:44.000]  所以當神出手的時候
[00:27:44.000 --> 00:27:46.000]  我就很快就會體會到
[00:27:46.000 --> 00:27:48.000]  原來神有自己的計劃
[00:27:48.000 --> 00:27:49.000]  就好像這幫門徒
[00:27:49.000 --> 00:27:51.000]  他們平時聽過耶穌的聲音
[00:27:51.000 --> 00:27:53.000]  雖然那時候是夜晚
[00:27:53.000 --> 00:27:55.000]  然然是狂風大作
[00:27:55.000 --> 00:27:57.000]  但是當他聽到主的聲音
[00:27:57.000 --> 00:27:58.000]  是我
[00:27:58.000 --> 00:27:59.000]  你不用怕的時候
[00:27:59.000 --> 00:28:00.000]  他就認出
[00:28:00.000 --> 00:28:02.000]  這個就是我們的主
[00:28:02.000 --> 00:28:06.000]  於是心就安了
[00:28:06.000 --> 00:28:07.000]  如果你平時
[00:28:07.000 --> 00:28:09.000]  和神沒有一個好的關係
[00:28:09.000 --> 00:28:10.000]  在困難當中
[00:28:10.000 --> 00:28:12.000]  你當然會質疑
[00:28:12.000 --> 00:28:16.000]  你的反省力都會遲鈍很多
[00:28:16.000 --> 00:28:18.000]  所以請你記住
[00:28:18.000 --> 00:28:22.000]  平時我們有沒有好好的親近神
[00:28:22.000 --> 00:28:24.000]  如果我們能夠有一個好的關係
[00:28:24.000 --> 00:28:26.000]  或許有一天
[00:28:26.000 --> 00:28:29.000]  我們陷在一個較為低谷裡面
[00:28:29.000 --> 00:28:32.000]  我們都容易爬起來
[00:28:32.000 --> 00:28:33.000]  好了
[00:28:33.000 --> 00:28:36.000]  耶穌終於上了船
[00:28:36.000 --> 00:28:38.000]  這是第一個神蹟
[00:28:38.000 --> 00:28:39.000]  第一個神蹟就是
[00:28:39.000 --> 00:28:41.000]  耶穌走在海面上
[00:28:41.000 --> 00:28:43.000]  更加顯示到
[00:28:43.000 --> 00:28:47.000]  祂能夠駕馭那個風浪
[00:28:47.000 --> 00:28:52.000]  祂會為我們解決我們的困境
[00:28:52.000 --> 00:28:54.000]  但是隨之而來
[00:28:54.000 --> 00:28:56.000]  就出現第二個神蹟
[00:28:56.000 --> 00:28:58.000]  這個神蹟是什麼呢
[00:28:58.000 --> 00:29:01.000]  就是輪到彼得行海了
[00:29:01.000 --> 00:29:03.000]  那彼得呢
[00:29:03.000 --> 00:29:05.000]  行海的焦點是什麼呢
[00:29:05.000 --> 00:29:08.000]  就是彼得的信心是怎麼樣
[00:29:08.000 --> 00:29:09.000]  好了
[00:29:09.000 --> 00:29:10.000]  我們留意一下
[00:29:10.000 --> 00:29:12.000]  彼得竟然在這個時候
[00:29:12.000 --> 00:29:15.000]  發出一個完全不合理的呼求
[00:29:15.000 --> 00:29:17.000]  我們一起來讀
[00:29:17.000 --> 00:29:18.000]  《馬大福音》第十四章
[00:29:18.000 --> 00:29:19.000]  第二十八節
[00:29:19.000 --> 00:29:21.000]  我們一起來讀出
[00:29:21.000 --> 00:29:29.000]  《馬大福音》第十四章
[00:29:29.000 --> 00:29:30.000]  當耶穌說
[00:29:30.000 --> 00:29:32.000]  是我你們不用怕的時候
[00:29:32.000 --> 00:29:34.000]  彼得竟然發出
[00:29:34.000 --> 00:29:36.000]  這個完全不合理的呼求
[00:29:36.000 --> 00:29:37.000]  稍後我們會看
[00:29:37.000 --> 00:29:38.000]  反正我們要看看
[00:29:38.000 --> 00:29:40.000]  彼得的人是怎麼樣
[00:29:40.000 --> 00:29:41.000]  我自己都覺得
[00:29:41.000 --> 00:29:43.000]  我有多類似彼得
[00:29:43.000 --> 00:29:45.000]  彼得性格較為爽朗
[00:29:45.000 --> 00:29:47.000]  很爽快
[00:29:47.000 --> 00:29:48.000]  口直心快
[00:29:48.000 --> 00:29:50.000]  也沒有什麼畸心
[00:29:50.000 --> 00:29:52.000]  他是一個行動型的人
[00:29:52.000 --> 00:29:53.000]  是很甘於冒險
[00:29:53.000 --> 00:29:55.000]  甘於嘗試
[00:29:55.000 --> 00:29:58.000]  他不是一些要很慎密思想
[00:29:58.000 --> 00:30:00.000]  想清楚
[00:30:00.000 --> 00:30:01.000]  要有好的部署
[00:30:01.000 --> 00:30:03.000]  然後才做事的人
[00:30:03.000 --> 00:30:06.000]  他是採取快攻略的
[00:30:06.000 --> 00:30:07.000]  他是先行動
[00:30:07.000 --> 00:30:09.000]  後思想的
[00:30:09.000 --> 00:30:10.000]  就是
[00:30:10.000 --> 00:30:12.000]  他行動是比他快的
[00:30:12.000 --> 00:30:14.000]  他是行而後思的人
[00:30:14.000 --> 00:30:15.000]  他甚至有時候
[00:30:15.000 --> 00:30:18.000]  不會計較什麼後果
[00:30:18.000 --> 00:30:20.000]  有時候他會把自己
[00:30:20.000 --> 00:30:23.000]  放在一個困難的境地裡
[00:30:23.000 --> 00:30:24.000]  令到自己
[00:30:24.000 --> 00:30:25.000]  不知怎麼來
[00:30:25.000 --> 00:30:27.000]  但是他轉身
[00:30:27.000 --> 00:30:28.000]  他很魯莽
[00:30:28.000 --> 00:30:31.000]  他也會出很多鬼主意
[00:30:31.000 --> 00:30:33.000]  甚至有時候他會失敗
[00:30:33.000 --> 00:30:35.000]  當然這個他要對付
[00:30:35.000 --> 00:30:36.000]  但也都是因為
[00:30:36.000 --> 00:30:38.000]  他有這麼特別的性格
[00:30:38.000 --> 00:30:40.000]  所以能夠為他創造
[00:30:40.000 --> 00:30:42.000]  一些新的境界
[00:30:42.000 --> 00:30:43.000]  有突破
[00:30:43.000 --> 00:30:44.000]  有經歷
[00:30:44.000 --> 00:30:46.000]  特別是經歷到別人
[00:30:46.000 --> 00:30:48.000]  所經歷不到的事
[00:30:48.000 --> 00:30:51.000]  就是因為他肯去嘗試
[00:30:51.000 --> 00:30:52.000]  彼得是一個
[00:30:52.000 --> 00:30:54.000]  很有傻勁的人
[00:30:54.000 --> 00:30:56.000]  記不記得剛才
[00:30:56.000 --> 00:30:58.000]  他講的問題是什麼
[00:30:58.000 --> 00:31:00.000]  主啊如果是你的時候
[00:31:00.000 --> 00:31:01.000]  求你
[00:31:01.000 --> 00:31:04.000]  讓我在水面上行走
[00:31:04.000 --> 00:31:08.000]  走來幹什麼
[00:31:08.000 --> 00:31:11.000]  滔天大浪
[00:31:11.000 --> 00:31:13.000]  為什麼你要走下去
[00:31:13.000 --> 00:31:15.000]  彼得沒有想過這件事
[00:31:15.000 --> 00:31:17.000]  不過耶穌你能走我就走
[00:31:17.000 --> 00:31:19.000]  他就這樣來來去去試
[00:31:19.000 --> 00:31:20.000]  你有沒有留意到
[00:31:20.000 --> 00:31:23.000]  這個呼求是絕對的不合理
[00:31:23.000 --> 00:31:25.000]  但是他的性格
[00:31:25.000 --> 00:31:28.000]  就是不甘於平庸
[00:31:28.000 --> 00:31:30.000]  他要去突破
[00:31:30.000 --> 00:31:32.000]  但是不要忘記
[00:31:32.000 --> 00:31:36.000]  他不是無的放矢的
[00:31:36.000 --> 00:31:38.000]  他是對準
[00:31:38.000 --> 00:31:41.000]  主啊如果是你
[00:31:41.000 --> 00:31:43.000]  如果是你的時候
[00:31:43.000 --> 00:31:45.000]  來來去去幫助我
[00:31:45.000 --> 00:31:48.000]  所以這個很重要
[00:31:48.000 --> 00:31:49.000]  他這個呼求
[00:31:49.000 --> 00:31:51.000]  知道他的對象就是主
[00:31:51.000 --> 00:31:53.000]  他有主耶穌的應允
[00:31:53.000 --> 00:31:55.000]  允許他才能夠完成
[00:31:55.000 --> 00:31:57.000]  他的行動完全是
[00:31:57.000 --> 00:31:59.000]  出於他對神
[00:31:59.000 --> 00:32:01.000]  一個單純暴毅的信心
[00:32:01.000 --> 00:32:02.000]  很重要
[00:32:02.000 --> 00:32:04.000]  他不是白癡
[00:32:04.000 --> 00:32:05.000]  所以今天
[00:32:05.000 --> 00:32:07.000]  我們的人生就很重要
[00:32:07.000 --> 00:32:08.000]  剛才我問Samuel
[00:32:08.000 --> 00:32:13.000]  他拿了一條橡筋
[00:32:13.000 --> 00:32:15.000]  我自己很深的感受
[00:32:15.000 --> 00:32:17.000]  原來我們的人生
[00:32:17.000 --> 00:32:19.000]  是像一條橡筋一樣
[00:32:19.000 --> 00:32:20.000]  這條橡筋是什麼
[00:32:20.000 --> 00:32:21.000]  Rubber band
[00:32:21.000 --> 00:32:22.000]  不是那一隊樂隊
[00:32:22.000 --> 00:32:23.000]  雖然挺好的
[00:32:23.000 --> 00:32:25.000]  那麼你留意到的時候
[00:32:25.000 --> 00:32:27.000]  橡筋是要expand
[00:32:27.000 --> 00:32:31.000]  是要箍住大一點的東西
[00:32:31.000 --> 00:32:33.000]  才會產生好作用的
[00:32:33.000 --> 00:32:34.000]  是不是
[00:32:34.000 --> 00:32:36.000]  即是再厚一點的都可以
[00:32:36.000 --> 00:32:39.000]  當然它有一定的限制
[00:32:39.000 --> 00:32:40.000]  是不是
[00:32:40.000 --> 00:32:41.000]  這條橡筋
[00:32:41.000 --> 00:32:44.000]  已經箍了兩本的絲紮
[00:32:44.000 --> 00:32:45.000]  但如果你搶出來的時候
[00:32:45.000 --> 00:32:47.000]  都是軟滴滴的
[00:32:47.000 --> 00:32:48.000]  意思就是
[00:32:48.000 --> 00:32:49.000]  我們的人生
[00:32:49.000 --> 00:32:51.000]  應該好像橡筋一樣
[00:32:51.000 --> 00:32:53.000]  我們是要有擴展
[00:32:53.000 --> 00:32:55.000]  要有這個冒險
[00:32:55.000 --> 00:32:56.000]  如果不是的時候
[00:32:56.000 --> 00:32:58.000]  是沒有可能
[00:32:58.000 --> 00:33:01.000]  我自己有一個很重要的原則
[00:33:01.000 --> 00:33:04.000]  我很願意去試一些東西
[00:33:04.000 --> 00:33:07.000]  特別和道德上面沒有衝突的
[00:33:07.000 --> 00:33:08.000]  試了不行
[00:33:08.000 --> 00:33:09.000]  沒所謂的
[00:33:09.000 --> 00:33:11.000]  那就OK囉
[00:33:11.000 --> 00:33:13.000]  在我心目中經歷很多
[00:33:13.000 --> 00:33:15.000]  最簡單舉個例子
[00:33:15.000 --> 00:33:16.000]  大家都熟悉
