
[00:00:00.000 --> 00:00:05.000]  真的是看到我們弟兄姊妹 朋友們
[00:19:09.000 --> 00:19:12.000]  我們是義的器具嗎
[00:19:12.000 --> 00:19:15.000]  我們的身體是
[00:19:15.000 --> 00:19:18.000]  沒有敗壞嗎
[00:19:18.000 --> 00:19:21.000]  我喜歡做的比喻是說
[00:19:21.000 --> 00:19:24.000]  你如果在垃圾桶裏面
[00:19:24.000 --> 00:19:25.000]  或者在糞坑
[00:19:25.000 --> 00:19:28.000]  或者是在垃圾堆裏面
[00:19:28.000 --> 00:19:32.000]  你一般會找到什麼
[00:19:32.000 --> 00:19:34.000]  文銀鼠輩啊
[00:19:34.000 --> 00:19:35.000]  是不是
[00:19:35.000 --> 00:19:38.000]  你怎麼會在垃圾堆裏面
[00:19:38.000 --> 00:19:41.000]  找到一個天使呢
[00:19:41.000 --> 00:19:43.000]  或者是神呢
[00:19:43.000 --> 00:19:45.000]  同樣的如果我們心裏面
[00:19:45.000 --> 00:19:47.000]  或者我們身體成為
[00:19:47.000 --> 00:19:48.000]  不義的工具
[00:19:48.000 --> 00:19:51.000]  不義的器具
[00:19:51.000 --> 00:19:52.000]  那麼
[00:19:52.000 --> 00:19:54.000]  神怎麼會願意使用我們身體
[00:19:54.000 --> 00:19:56.000]  或進入我們裏面呢
[00:19:56.000 --> 00:19:57.000]  所以剛才我們唱的歌說
[00:19:57.000 --> 00:19:58.000]  更多的充滿
[00:19:58.000 --> 00:20:01.000]  更多的澆灌
[00:20:01.000 --> 00:20:02.000]  把我自己倒空
[00:20:02.000 --> 00:20:05.000]  用祂來交換
[00:20:05.000 --> 00:20:07.000]  你把你自己倒空的時候
[00:20:07.000 --> 00:20:11.000]  才能夠再往裏面倒東西嘛
[00:20:11.000 --> 00:20:13.000]  我們常常喜歡講說
[00:20:13.000 --> 00:20:15.000]  如果你是一個自滿的人
[00:20:15.000 --> 00:20:17.000]  很滿足你的
[00:20:17.000 --> 00:20:22.000]  或者是很自以為了不起的
[00:20:22.000 --> 00:20:23.000]  人家講的話
[00:20:23.000 --> 00:20:25.000]  你聽不下去不講
[00:20:25.000 --> 00:20:28.000]  神要進入你裏面都進不去
[00:20:28.000 --> 00:20:29.000]  所以我們自己啊
[00:20:29.000 --> 00:20:31.000]  真的再次來到神的面前
[00:20:31.000 --> 00:20:33.000]  說願意
[00:20:33.000 --> 00:20:37.000]  由一個活的身體成為活機
[00:20:37.000 --> 00:20:40.000]  來獻給神
[00:20:40.000 --> 00:20:45.000]  好像自己是那個獻祭的牲畜一樣
[00:20:45.000 --> 00:20:48.000]  是沒有瑕疵的
[00:20:48.000 --> 00:20:53.000]  是放在祭壇上面獻給神的
[00:20:53.000 --> 00:20:54.000]  但是您知道嗎
[00:20:54.000 --> 00:20:56.000]  在祭壇上面
[00:20:56.000 --> 00:20:59.000]  下面有火在燒啊
[00:20:59.000 --> 00:21:01.000]  燒得你這個人有的時候
[00:21:01.000 --> 00:21:04.000]  常常會受不了
[00:21:04.000 --> 00:21:05.000]  所以有的時候我們講說
[00:21:05.000 --> 00:21:07.000]  我要獻給神
[00:21:07.000 --> 00:21:09.000]  結果上去了
[00:21:09.000 --> 00:21:11.000]  沒過幾個禮拜又跑下來了
[00:21:11.000 --> 00:21:12.000]  受不了
[00:21:12.000 --> 00:21:14.000]  過了一下子又再上去了
[00:21:14.000 --> 00:21:15.000]  上上下下
[00:21:15.000 --> 00:21:17.000]  也沒有關係
[00:21:17.000 --> 00:21:20.000]  神顧念我們
[00:21:20.000 --> 00:21:22.000]  因為祂知道我們肉體軟弱
[00:21:22.000 --> 00:21:23.000]  我們也願意
[00:21:23.000 --> 00:21:25.000]  有這個心
[00:21:25.000 --> 00:21:28.000]  祂就會帶領我們保守
[00:21:28.000 --> 00:21:31.000]  就好像我以前抽菸一樣
[00:21:31.000 --> 00:21:35.000]  不好意思這麼說啊
[00:21:35.000 --> 00:21:37.000]  抽了幾十年了
[00:21:37.000 --> 00:21:39.000]  真的不好意思這麼說
[00:21:39.000 --> 00:21:44.000]  我初中就會抽了
[00:21:44.000 --> 00:21:46.000]  抽到我四五十歲的時候
[00:21:46.000 --> 00:21:48.000]  後來越來越感覺到
[00:21:48.000 --> 00:21:50.000]  抽菸好像是二手功名啊
[00:21:50.000 --> 00:21:51.000]  在辦公室不能抽菸
[00:21:51.000 --> 00:21:54.000]  以前在辦公室能抽菸啊
[00:21:54.000 --> 00:21:55.000]  後來在門口都
[00:21:55.000 --> 00:21:56.000]  要到門口去抽
[00:21:56.000 --> 00:21:59.000]  後來你門口要十五公尺之外
[00:21:59.000 --> 00:22:01.000]  才能夠抽啊
[00:22:01.000 --> 00:22:05.000]  那麼到了西雅圖更難過啊
[00:22:05.000 --> 00:22:06.000]  每次要抽菸怎麼樣
[00:22:06.000 --> 00:22:07.000]  要到外面去
[00:22:07.000 --> 00:22:10.000]  外面飄著小雨啊
[00:22:10.000 --> 00:22:14.000]  要抽起那個菸啊
[00:22:14.000 --> 00:22:18.000]  那個雨都弄濕了
[00:22:18.000 --> 00:22:21.000]  就好像一支菸沾了水一樣
[00:22:21.000 --> 00:22:24.000]  吸了半天吸不出東西來啊
[00:22:24.000 --> 00:22:27.000]  有一次我就說神啊
[00:22:27.000 --> 00:22:30.000]  哎呀我真可憐啊
[00:22:30.000 --> 00:22:33.000]  我講說吸菸吸菸香菸香菸
[00:22:33.000 --> 00:22:35.000]  我抽到最後不香了嘛
[00:22:35.000 --> 00:22:38.000]  人家說飯後一支菸快樂似神仙
[00:22:38.000 --> 00:22:39.000]  我每次抽菸進去
[00:22:39.000 --> 00:22:41.000]  我全家人都罵我
[00:22:41.000 --> 00:22:42.000]  包括我的孩子
[00:22:42.000 --> 00:22:46.000]  爸爸你又親自抽菸了
[00:22:46.000 --> 00:22:48.000]  我說神求你幫助我
[00:22:48.000 --> 00:22:51.000]  就讓我不要抽菸
[00:22:51.000 --> 00:22:53.000]  我就這麼一句話
[00:22:53.000 --> 00:22:55.000]  在神的面前
[00:22:55.000 --> 00:22:58.000]  第二件事情我就發現怎麼樣
[00:22:58.000 --> 00:22:59.000]  當我抽菸的時候
[00:22:59.000 --> 00:23:04.000]  那個菸不再香
[00:23:04.000 --> 00:23:05.000]  那個菸抽到嘴裡面
[00:23:05.000 --> 00:23:06.000]  一點味道都沒有
[00:23:06.000 --> 00:23:08.000]  甚至於我都沒有這個欲望
[00:23:08.000 --> 00:23:09.000]  要去抽它了
[00:23:09.000 --> 00:23:10.000]  去點它了
[00:23:10.000 --> 00:23:12.000]  去拿起它了
[00:23:12.000 --> 00:23:16.000]  轉眼也就剩我二十年了
[00:23:16.000 --> 00:23:18.000]  感謝神啊
[00:23:18.000 --> 00:23:20.000]  只要你願意
[00:23:20.000 --> 00:23:23.000]  問題就說
[00:23:23.000 --> 00:23:27.000]  我們常常我們不願意
[00:23:27.000 --> 00:23:29.000]  讓我們的身體成為不義的器具
[00:23:29.000 --> 00:23:32.000]  抽菸有什麼關係啊
[00:23:32.000 --> 00:23:36.000]  聖經上面講說你身體是聖靈的電
[00:23:36.000 --> 00:23:39.000]  神要注進來的
[00:23:39.000 --> 00:23:42.000]  但是你抽菸把菸抽進去
[00:23:42.000 --> 00:23:44.000]  污染聖電
[00:23:44.000 --> 00:23:46.000]  那神不喜歡嗎
[00:23:46.000 --> 00:23:50.000]  所以我們來了神的面前
[00:23:50.000 --> 00:23:52.000]  我們要再一次的
[00:23:52.000 --> 00:23:56.000]  把我們身體成為神的聖電
[00:23:56.000 --> 00:23:58.000]  被祂所用
[00:23:58.000 --> 00:24:02.000]  神是在聖電裡面
[00:24:02.000 --> 00:24:04.000]  Hallelujah 讚美神
[00:24:04.000 --> 00:24:06.000]  那麼
[00:24:06.000 --> 00:24:10.000]  讓我們是有深植的情感來讚美祂
[00:24:10.000 --> 00:24:13.000]  讓我們張開口
[00:24:13.000 --> 00:24:15.000]  我們不是唱歌
[00:24:15.000 --> 00:24:18.000]  我們是在敬拜祂
[00:24:18.000 --> 00:24:23.000]  我們用我們的心肝肺腑與喉舌來敬拜神
[00:24:23.000 --> 00:24:27.000]  耶穌祂說如果你不敬拜祂
[00:24:27.000 --> 00:24:30.000]  連石頭都要起來敬拜祂
[00:24:30.000 --> 00:24:34.000]  哇 石頭都會敬拜祂的
[00:24:34.000 --> 00:24:36.000]  感謝神 讚美神
[00:24:36.000 --> 00:24:39.000]  所以如果我們要活出一個
[00:24:39.000 --> 00:24:42.000]  討生喜悅的敬拜的人生
[00:24:42.000 --> 00:24:44.000]  敬拜的生命
[00:24:44.000 --> 00:24:49.000]  你會看到你生命有什麼變化沒有
[00:24:49.000 --> 00:24:52.000]  真的會有很多的變化
[00:24:52.000 --> 00:24:58.000]  我們在我們自己我們感覺不出來
[00:24:58.000 --> 00:25:01.000]  但是當人家看到你的時候
[00:25:01.000 --> 00:25:03.000]  人家會知道
[00:25:03.000 --> 00:25:07.000]  如果有一天有人跟你說
[00:25:07.000 --> 00:25:09.000]  和珅啊
[00:25:09.000 --> 00:25:11.000]  你是不是信了耶穌啊
[00:25:11.000 --> 00:25:13.000]  我也要信
[00:25:13.000 --> 00:25:15.000]  因為他看到你
[00:25:15.000 --> 00:25:17.000]  容光煥發
[00:25:17.000 --> 00:25:20.000]  活出來那麼不一樣
[00:25:20.000 --> 00:25:22.000]  在以前
[00:25:22.000 --> 00:25:26.000]  你可能很多事情不該做都做了
[00:25:26.000 --> 00:25:29.000]  脾氣不好 暴躁
[00:25:29.000 --> 00:25:31.000]  碰到好的事情就好高興
[00:25:31.000 --> 00:25:35.000]  喝兩杯酒裡乾坤大 壺中有春秋
[00:25:35.000 --> 00:25:38.000]  然後恰恰噹 是不是
[00:25:38.000 --> 00:25:40.000]  不枉言之 忘聽之
[00:25:40.000 --> 00:25:42.000]  細聽秋分 鬼常思
[00:25:42.000 --> 00:25:46.000]  在那裡抬槓 在那裡說東家長 西家短
[00:25:46.000 --> 00:25:49.000]  但是這些都把我們的身體
[00:25:49.000 --> 00:25:51.000]  成為不義的器具
[00:25:51.000 --> 00:25:56.000]  我們的舌頭我們的嘴是要來讚美神的
[00:25:56.000 --> 00:26:00.000]  一句不義的話都不要說
[00:26:00.000 --> 00:26:02.000]  開口就讚美神
[00:26:02.000 --> 00:26:04.000]  開口就讚美人
[00:26:04.000 --> 00:26:06.000]  你知道嗎
[00:26:06.000 --> 00:26:08.000]  聖經上面說創世紀
[00:26:08.000 --> 00:26:12.000]  神說要有光就有光
[00:26:12.000 --> 00:26:15.000]  神說 神說
[00:26:15.000 --> 00:26:19.000]  所以我們是有神的形象
[00:26:19.000 --> 00:26:21.000]  有祂的樣式
[00:26:21.000 --> 00:26:23.000]  我們是小基督
[00:26:23.000 --> 00:26:26.000]  耶穌說 事情就發生
[00:26:26.000 --> 00:26:27.000]  神說 事情就發生
[00:26:27.000 --> 00:26:30.000]  我們說 事情也會發生
[00:26:30.000 --> 00:26:33.000]  啊 我的孩子不好
[00:26:33.000 --> 00:26:35.000]  爸爸不愛你了
[00:26:35.000 --> 00:26:38.000]  你是把他一頭打死了
[00:26:38.000 --> 00:26:41.000]  你要說 爸爸更愛
[00:26:41.000 --> 00:26:44.000]  因為你需要愛
[00:26:44.000 --> 00:26:47.000]  你想想看
[00:26:47.000 --> 00:26:49.000]  神在我們還是做罪人的時候
[00:26:49.000 --> 00:26:51.000]  祂就愛了我們
[00:26:51.000 --> 00:26:53.000]  經上說
[00:26:53.000 --> 00:26:56.000]  我們出母腹 祂就抱抱我們 祂就懷揣我們
[00:26:56.000 --> 00:27:01.000]  直到我們髮白 祂仍然抱抱我們 仍然懷揣我們
[00:27:01.000 --> 00:27:07.000]  抱孩子 懷抱 兜孩子
[00:27:07.000 --> 00:27:09.000]  好事啊
[00:27:09.000 --> 00:27:12.000]  很喜樂的一件事情
[00:27:12.000 --> 00:27:17.000]  但是有沒有人會喜歡 願意去兜老頭老太
[00:27:17.000 --> 00:27:21.000]  或者是懷抱老頭 懷揣
[00:27:21.000 --> 00:27:23.000]  或者是陪他玩一天呢
[00:27:23.000 --> 00:27:25.000]  No
[00:27:25.000 --> 00:27:28.000]  但是我們的神說
[00:27:28.000 --> 00:27:33.000]  當你髮白 我仍然抱抱你 我仍然懷揣你
[00:27:33.000 --> 00:27:36.000]  你只是不可愛的我
[00:27:36.000 --> 00:27:38.000]  祂仍然是這樣子的愛我
[00:27:38.000 --> 00:27:44.000]  所以 當我們能夠活出一個清白的生命的時候
[00:27:44.000 --> 00:27:47.000]  我們就會看到剛才的第二節講的
[00:27:47.000 --> 00:27:51.000]  我們就不會再效仿那個世界
[00:27:51.000 --> 00:27:53.000]  對不對
[00:27:53.000 --> 00:27:55.000]  世界上面你可以用錢買到快樂
[00:27:55.000 --> 00:27:58.000]  世界上面你可以
[00:27:58.000 --> 00:28:01.000]  有好的名聲 或者是榮華富貴
[00:28:01.000 --> 00:28:05.000]  你可以交到許多的朋友
[00:28:05.000 --> 00:28:08.000]  但是我們不要效仿這個世界
[00:28:08.000 --> 00:28:10.000]  尤其我們在西雅圖地區
[00:28:10.000 --> 00:28:15.000]  西雅圖海裏面水裏面最多的是什麽魚啊
[00:28:15.000 --> 00:28:17.000]  三文魚嘛
[00:28:17.000 --> 00:28:19.000]  孩子們
[00:28:19.000 --> 00:28:21.000]  我們常常講什麽
[00:28:21.000 --> 00:28:23.000]  大哥啊
[00:28:23.000 --> 00:28:25.000]  你不知道啊
[00:28:25.000 --> 00:28:28.000]  人在江湖身不由己啊
[00:28:28.000 --> 00:28:30.000]  所以你就怎麽樣
[00:28:30.000 --> 00:28:33.000]  同流合污順流而下
[00:28:33.000 --> 00:28:35.000]  我們是三文魚啊
[00:28:35.000 --> 00:28:37.000]  三文魚要怎麽樣
[00:28:37.000 --> 00:28:39.000]  逆流而上
[00:28:39.000 --> 00:28:41.000]  是不是
[00:28:41.000 --> 00:28:43.000]  所以我們就不要再
[00:28:43.000 --> 00:28:45.000]  跟著這個世界走
[00:28:45.000 --> 00:28:49.000]  世界上面人都是追求這個
[00:28:49.000 --> 00:28:52.000]  不要去追求那個
[00:28:52.000 --> 00:28:54.000]  哦
[00:28:54.000 --> 00:28:56.000]  現在想想看
[00:28:56.000 --> 00:29:00.000]  這個世界上面是撒旦魔鬼在掌權作王
[00:29:00.000 --> 00:29:02.000]  我們不要去效仿這個世界
[00:29:02.000 --> 00:29:04.000]  就好像新一本它說的
[00:29:04.000 --> 00:29:08.000]  不要被這個世界的造型同化了
[00:29:08.000 --> 00:29:12.000]  要讓上帝改造你
[00:29:12.000 --> 00:29:16.000]  讓你重新再活出不一樣的你來
[00:29:16.000 --> 00:29:21.000]  所以叫你的心意跟心而變化
[00:29:21.000 --> 00:29:23.000]  好覺察什麽是神
[00:29:23.000 --> 00:29:27.000]  純全善良可喜悅的質疑
[00:29:27.000 --> 00:29:29.000]  阿賴勒亞
[00:29:29.000 --> 00:29:31.000]  我真的現在才真的感覺到
[00:29:31.000 --> 00:29:34.000]  我們的神真的很愛我們人
[00:29:34.000 --> 00:29:36.000]  哦
[00:29:36.000 --> 00:29:39.000]  他只要你有一點點願意
[00:29:39.000 --> 00:29:41.000]  他就好像一個
[00:29:41.000 --> 00:29:43.000]  最愛你的最疼你的爸爸
[00:29:43.000 --> 00:29:46.000]  他甚至於超過你的父親
[00:29:46.000 --> 00:29:49.000]  因為我們的父親都會走的
[00:29:49.000 --> 00:29:52.000]  我們自己也會走的
[00:29:52.000 --> 00:29:55.000]  但是我們的神卻永遠愛我們
[00:29:55.000 --> 00:29:57.000]  疼我們
[00:29:57.000 --> 00:29:59.000]  阿賴勒亞是的
[00:29:59.000 --> 00:30:02.000]  是的感謝著
[00:30:02.000 --> 00:30:04.000]  所以聖經上面說你要
[00:30:04.000 --> 00:30:08.000]  敬心敬信敬意敬利愛主義的神
[00:30:08.000 --> 00:30:09.000]  話要說
[00:30:09.000 --> 00:30:13.000]  你敬拜神你要全人的敬拜
[00:30:13.000 --> 00:30:15.000]  不要半個人
[00:30:15.000 --> 00:30:19.000]  你奉獻給神你不要半個人
[00:30:19.000 --> 00:30:21.000]  我們常常有的時候是半個人
[00:30:21.000 --> 00:30:22.000]  你知道嗎
[00:30:22.000 --> 00:30:27.000]  或者是四分之一五分之一十分之一
[00:30:27.000 --> 00:30:30.000]  我們來到禮拜天
[00:30:30.000 --> 00:30:33.000]  我們來領受禮拜一
[00:30:33.000 --> 00:30:35.000]  神啊你留在教會裡面
[00:30:35.000 --> 00:30:37.000]  做生意我行
[00:30:37.000 --> 00:30:39.000]  寫成字我在行
[00:30:39.000 --> 00:30:40.000]  哦
[00:30:40.000 --> 00:30:42.000]  做這個我厲害
[00:30:42.000 --> 00:30:44.000]  神你在教會裡面
[00:30:44.000 --> 00:30:46.000]  但是神說
[00:30:46.000 --> 00:30:49.000]  If I'm not God of all
[00:30:49.000 --> 00:30:51.000]  I'm not God at all
[00:30:51.000 --> 00:30:54.000]  我如果不是完全的神
[00:30:54.000 --> 00:30:57.000]  我就完全不是神
[00:30:57.000 --> 00:30:59.000]  所以
[00:30:59.000 --> 00:31:02.000]  祂要我們再一次
[00:31:02.000 --> 00:31:05.000]  完全的擺上
[00:31:05.000 --> 00:31:07.000]  讓我們活出這樣子的生命的時候
[00:31:07.000 --> 00:31:11.000]  我們就看到我們的生命就整個的變
[00:31:11.000 --> 00:31:13.000]  哦是的
[00:31:13.000 --> 00:31:15.000]  那我們要有什麼行動
[00:31:15.000 --> 00:31:18.000]  我們要怎麼樣的行動能夠來
[00:31:18.000 --> 00:31:20.000]  活出
[00:31:20.000 --> 00:31:22.000]  一個敬拜的人生
[00:31:22.000 --> 00:31:24.000]  我們怎麼樣可行呢
[00:31:24.000 --> 00:31:26.000]  詩篇上面他說
[00:31:26.000 --> 00:31:30.000]  我將耶和華常擺在我的面前
[00:31:30.000 --> 00:31:32.000]  因祂在我右邊
[00:31:32.000 --> 00:31:34.000]  我便不自搖動
[00:31:34.000 --> 00:31:37.000]  因此我的心歡喜
[00:31:37.000 --> 00:31:39.000]  我的靈快樂
[00:31:39.000 --> 00:31:42.000]  我的肉身也安然居住
[00:31:42.000 --> 00:31:44.000]  哈雷洛亞
[00:31:44.000 --> 00:31:46.000]  是的
[00:31:46.000 --> 00:31:48.000]  神在我的右邊
[00:31:48.000 --> 00:31:50.000]  所以我有的時候很奇怪
[00:31:50.000 --> 00:31:53.000]  我說為什麼神在我右邊呢
[00:31:53.000 --> 00:31:55.000]  後來我發現有道理
[00:31:55.000 --> 00:31:58.000]  我們每一個人都是右手比左手有力
[00:31:58.000 --> 00:32:00.000]  大部分人都是這樣
[00:32:00.000 --> 00:32:02.000]  是不是
[00:32:02.000 --> 00:32:04.000]  因為神在我右邊
[00:32:04.000 --> 00:32:06.000]  祂扶持我的手
[00:32:06.000 --> 00:32:09.000]  神大大的保守帶領我
[00:32:09.000 --> 00:32:11.000]  所以
[00:32:11.000 --> 00:32:13.000]  祂在我的面前
[00:32:13.000 --> 00:32:15.000]  祂帶領我走
[00:32:15.000 --> 00:32:17.000]  祂不是跟到我後面走
[00:32:17.000 --> 00:32:19.000]  祂在我的右邊
[00:32:19.000 --> 00:32:21.000]  祂扶持我
[00:32:21.000 --> 00:32:23.000]  哈雷洛亞
[00:32:23.000 --> 00:32:25.000]  所以
[00:32:25.000 --> 00:32:27.000]  像我們陳阿姨她每次來教會的時候
[00:32:27.000 --> 00:32:30.000]  要上下樓梯
[00:32:30.000 --> 00:32:32.000]  需要有人扶持
[00:32:32.000 --> 00:32:34.000]  要扶到人家的右手
[00:32:34.000 --> 00:32:35.000]  是不是
[00:32:35.000 --> 00:32:36.000]  才有力嘛
[00:32:36.000 --> 00:32:38.000]  你扶到我左手
[00:32:38.000 --> 00:32:39.000]  或者你抓到我小指頭
[00:32:39.000 --> 00:32:41.000]  那能幹什麼呢
[00:32:41.000 --> 00:32:42.000]  是不是
[00:32:42.000 --> 00:32:43.000]  所以要右手
[00:32:43.000 --> 00:32:45.000]  哈雷洛亞轉身
[00:32:45.000 --> 00:32:47.000]  所以我們才能夠
[00:32:47.000 --> 00:32:49.000]  靜心堅定不自搖動
[00:32:49.000 --> 00:32:52.000]  我們心歡喜靈快樂
[00:32:52.000 --> 00:32:54.000]  我們的肉身也安然居住
[00:32:54.000 --> 00:32:56.000]  哈雷洛亞轉身
[00:32:56.000 --> 00:32:58.000]  因為這都是
[00:32:58.000 --> 00:33:00.000]  實際的例子
[00:33:00.000 --> 00:33:03.000]  可以讓我們的
[00:33:03.000 --> 00:33:06.000]  當然了
[00:33:06.000 --> 00:33:10.000]  我們為什麼要把我們的身體獻上呢
[00:33:10.000 --> 00:33:11.000]  你可能說
[00:33:11.000 --> 00:33:14.000]  我把我的靈獻給你
[00:33:14.000 --> 00:33:19.000]  什麼時候我們才把靈獻給神呢
[00:33:19.000 --> 00:33:21.000]  死的時候
[00:33:21.000 --> 00:33:24.000]  國人把身體獻給神了
[00:33:24.000 --> 00:33:26.000]  我們都知道我們
[00:33:26.000 --> 00:33:29.000]  我們有西方人的傳統習俗是
[00:33:29.000 --> 00:33:31.000]  下葬的時候
[00:33:31.000 --> 00:33:34.000]  然後就抓把土撒下去
[00:33:34.000 --> 00:33:35.000]  怎麼樣
[00:33:35.000 --> 00:33:37.000]  然後說
[00:33:37.000 --> 00:33:40.000]  塵土歸塵土
[00:33:40.000 --> 00:33:43.000]  靈歸照你的神
[00:33:43.000 --> 00:33:45.000]  所以只有你死的時候
[00:33:45.000 --> 00:33:47.000]  你的靈才給神了
[00:33:47.000 --> 00:33:48.000]  你活的時候
[00:33:48.000 --> 00:33:49.000]  你身體要給祂了
[00:33:49.000 --> 00:33:51.000]  不但是說不義
[00:33:51.000 --> 00:33:53.000]  要給祂做義的器皿
[00:33:53.000 --> 00:33:55.000]  要跟隨祂
[00:33:55.000 --> 00:33:58.000]  要祂的帶領
[00:33:58.000 --> 00:34:00.000]  因為
[00:34:00.000 --> 00:34:03.000]  祂在我們身上有旨意
[00:34:03.000 --> 00:34:05.000]  你的靈來到神的面前的時候
[00:34:05.000 --> 00:34:07.000]  你用不了傳福音
[00:34:07.000 --> 00:34:09.000]  你已經來到神的面前了
[00:34:09.000 --> 00:34:11.000]  你用不著讀聖經了
[00:34:11.000 --> 00:34:16.000]  你看的就是聖經在你面前展開了
[00:34:16.000 --> 00:34:17.000]  你看到祂多偉大了
[00:34:17.000 --> 00:34:21.000]  你就伏在祂的腳前
[00:34:21.000 --> 00:34:22.000]  看到沒有
[00:34:22.000 --> 00:34:25.000]  所以祂需要我們的身體
[00:34:25.000 --> 00:34:29.000]  來為祂做義的器具
[00:34:29.000 --> 00:34:30.000]  當然在永恆中
[00:34:30.000 --> 00:34:33.000]  我們會有一個全新的身體
[00:34:33.000 --> 00:34:36.000]  我們那個身體是更美好的
[00:34:36.000 --> 00:34:38.000]  但是在這個世上
[00:34:38.000 --> 00:34:43.000]  就是說把你的身體獻給我
[00:34:43.000 --> 00:34:47.000]  也就是說你要有一個實際的行動
[00:34:47.000 --> 00:34:49.000]  我以為是聽人家講
[00:34:49.000 --> 00:34:52.000]  我就聽得一頭霧水
[00:34:52.000 --> 00:34:54.000]  不是啊
[00:34:54.000 --> 00:34:55.000]  我不能來
[00:34:55.000 --> 00:34:59.000]  但是我的靈跟你同在
[00:34:59.000 --> 00:35:00.000]  一個實際行動
[00:35:00.000 --> 00:35:03.000]  就一定要有一個身體
[00:35:03.000 --> 00:35:05.000]  神要用你
[00:35:05.000 --> 00:35:07.000]  祂要透過你的身體
[00:35:07.000 --> 00:35:09.000]  來被祂所用
[00:35:09.000 --> 00:35:11.000]  Hallelujah 是的
[00:35:11.000 --> 00:35:16.000]  所以一個不能用的身體
[00:35:16.000 --> 00:35:20.000]  不能走出去的腳步
[00:35:20.000 --> 00:35:22.000]  不勤快的走
[00:35:22.000 --> 00:35:24.000]  這沒有意義的
[00:35:24.000 --> 00:35:25.000]  是不是
[00:35:25.000 --> 00:35:29.000]  你的靈再興奮也都沒有意義的
[00:35:29.000 --> 00:35:32.000]  Hallelujah
[00:35:32.000 --> 00:35:33.000]  所以
[00:35:33.000 --> 00:35:36.000]  讓我問各位
[00:35:36.000 --> 00:35:38.000]  目前
[00:35:38.000 --> 00:35:40.000]  據你所知
[00:35:40.000 --> 00:35:43.000]  有什麼東西阻礙你
[00:35:43.000 --> 00:35:45.000]  妨礙你
[00:35:45.000 --> 00:35:47.000]  不能夠活出一個討神喜悅的
[00:35:47.000 --> 00:35:51.000]  敬拜讚美的人生呢
[00:35:51.000 --> 00:35:55.000]  或者讓我正面問你
[00:35:55.000 --> 00:35:57.000]  你是做了什麼
[00:35:57.000 --> 00:35:58.000]  所以你能夠活出
[00:35:58.000 --> 00:36:02.000]  討神喜悅的敬拜讚美的人生呢
[00:36:02.000 --> 00:36:05.000]  因為從正面來講
[00:36:05.000 --> 00:36:07.000]  我能做什麼來敬拜讚美神
[00:36:07.000 --> 00:36:08.000]  從負面講
[00:36:08.000 --> 00:36:13.000]  有什麼阻礙
[00:36:13.000 --> 00:36:15.000]  使我們不能夠活出
[00:36:15.000 --> 00:36:18.000]  討神喜悅敬拜讚美的人生
[00:36:18.000 --> 00:36:21.000]  因為真實的敬拜
[00:36:21.000 --> 00:36:25.000]  要付代價
[00:36:25.000 --> 00:36:28.000]  不是很隨便
[00:36:28.000 --> 00:36:30.000]  不是
[00:36:30.000 --> 00:36:31.000]  不是我先唱歌
[00:36:31.000 --> 00:36:33.000]  我要上來敬拜讚美
[00:36:33.000 --> 00:36:36.000]  那我要付代價
[00:36:36.000 --> 00:36:37.000]  我在另外一個地方
[00:36:37.000 --> 00:36:40.000]  我在別的教會
[00:36:40.000 --> 00:36:43.000]  人家不是禮拜四晚上就是禮拜天
[00:36:43.000 --> 00:36:45.000]  而且大部分都是禮拜四晚上
[00:36:45.000 --> 00:36:50.000]  有一個叫做敬拜讚美的團慶
[00:36:50.000 --> 00:36:54.000]  所有敬拜讚美的人都要來
[00:36:54.000 --> 00:36:56.000]  先禱告個十五分鐘半個小時
[00:36:56.000 --> 00:36:59.000]  然後再開始練習敬拜讚美
[00:36:59.000 --> 00:37:03.000]  然後再互相禱告代求
[00:37:03.000 --> 00:37:08.000]  所以這是要有付代價的
[00:37:08.000 --> 00:37:10.000]  大衛他說
[00:37:10.000 --> 00:37:13.000]  我不肯用白德之物做繁績
[00:37:13.000 --> 00:37:16.000]  獻給耶和華我的臣
[00:37:16.000 --> 00:37:19.000]  所以你要獻給臣的
[00:37:19.000 --> 00:37:22.000]  一定要付代價
[00:37:22.000 --> 00:37:24.000]  我們常常喜歡講說
[00:37:24.000 --> 00:37:27.000]  我們服侍臣
[00:37:27.000 --> 00:37:31.000]  要不要流淚呀
[00:37:31.000 --> 00:37:32.000]  要吧
[00:37:32.000 --> 00:37:34.000]  有的時候服侍起來好辛苦
[00:37:34.000 --> 00:37:36.000]  會流淚
[00:37:36.000 --> 00:37:39.000]  服侍臣要不要流汗
[00:37:39.000 --> 00:37:41.000]  也要流汗
[00:37:41.000 --> 00:37:43.000]  有的時候還要流血
[00:37:43.000 --> 00:37:45.000]  是不是這樣
[00:37:45.000 --> 00:37:50.000]  但是臣才看中你付了代價的時候
[00:37:50.000 --> 00:37:53.000]  如果說你不準備付代價
[00:37:53.000 --> 00:37:55.000]  你怎麼敬拜神
[00:37:55.000 --> 00:37:57.000]  這樣活出一個討神喜悅的
[00:37:57.000 --> 00:38:02.000]  一個敬拜的人生
[00:38:02.000 --> 00:38:03.000]  換一句話說
[00:38:03.000 --> 00:38:05.000]  還要下功夫的
[00:38:05.000 --> 00:38:06.000]  花時間的
[00:38:06.000 --> 00:38:08.000]  這是一定跑不掉的
