
[00:00:00.000 --> 00:00:05.000]  請各位打開我們的程序表內頁
[00:21:18.000 --> 00:21:21.000]  這個就是愛的力量使人改變
[00:21:21.000 --> 00:21:25.000]  有愛在心裏的人不單止心靈豐富
[00:21:25.000 --> 00:21:27.000]  亦都是一個快樂的人
[00:21:27.000 --> 00:21:32.000]  因為他的快樂可以成為別人的感染力量
[00:21:32.000 --> 00:21:34.000]  可以和別人分享
[00:21:34.000 --> 00:21:36.000]  可以鼓勵別人
[00:21:36.000 --> 00:21:37.000]  相反
[00:21:37.000 --> 00:21:39.000]  一個內心充滿了恨意的人
[00:21:39.000 --> 00:21:41.000]  很容易被負面情緒影響
[00:21:41.000 --> 00:21:44.000]  令身邊的人受傷害
[00:21:44.000 --> 00:21:47.000]  特別是在衝突之中
[00:21:47.000 --> 00:21:49.000]  內心的怨恨
[00:21:49.000 --> 00:21:52.000]  隨時會借勢爆發
[00:21:52.000 --> 00:21:56.000]  帶來很大的傷害
[00:21:56.000 --> 00:21:57.000]  第十節裏面說
[00:21:57.000 --> 00:22:00.000]  惡人的口藏匿殘暴
[00:22:00.000 --> 00:22:04.000]  我們需要留意聖經的提醒
[00:22:04.000 --> 00:22:08.000]  特別是藏匿這兩個字很有意思
[00:22:08.000 --> 00:22:11.000]  它提醒了我心裏的惡念
[00:22:11.000 --> 00:22:15.000]  可能有時候連我們自己都沒有留意到
[00:22:15.000 --> 00:22:19.000]  我們的情緒突然被人壓制
[00:22:19.000 --> 00:22:21.000]  爆發出來
[00:22:21.000 --> 00:22:25.000]  這個潛藏在我們心裏的負面意識
[00:22:25.000 --> 00:22:28.000]  令我們的情緒失控
[00:22:28.000 --> 00:22:31.000]  帶來場面混亂
[00:22:31.000 --> 00:22:33.000]  我認識一位朋友
[00:22:33.000 --> 00:22:36.000]  他對警察有很大的憎恨
[00:22:36.000 --> 00:22:42.000]  很多時候都會對他發出很強烈的不滿
[00:22:42.000 --> 00:22:44.000]  後來他發現
[00:22:44.000 --> 00:22:46.000]  這種表現這種反應
[00:22:46.000 --> 00:22:48.000]  原來源於他童年的時候
[00:22:48.000 --> 00:22:50.000]  在屋邨裏面
[00:22:50.000 --> 00:22:52.000]  那些黑暗的地方
[00:22:52.000 --> 00:22:56.000]  見過很多很多收黑錢的警察的形象
[00:22:56.000 --> 00:23:00.000]  這個形象影響了他今天對警察的看法
[00:23:00.000 --> 00:23:03.000]  影響了很長的時間
[00:23:03.000 --> 00:23:05.000]  所以每當提到警察的時候
[00:23:05.000 --> 00:23:09.000]  他就會很快速的表達他的情緒
[00:23:09.000 --> 00:23:13.000]  當他明白到自己的背景的時候
[00:23:13.000 --> 00:23:18.000]  他慢慢重新去校正他們警察的看法
[00:23:18.000 --> 00:23:21.000]  能夠冷靜客觀
[00:23:21.000 --> 00:23:24.000]  鎮賢樹很形象化地表達了
[00:23:24.000 --> 00:23:27.000]  這種潛藏在內心裏面的危險情緒
[00:23:27.000 --> 00:23:29.000]  一旦被觸發的時候
[00:23:29.000 --> 00:23:32.000]  這種自己而來的傷害
[00:23:32.000 --> 00:23:35.000]  藏在裏面然後殺個措手不及的傷害
[00:23:35.000 --> 00:23:39.000]  可以說是很驚人
[00:23:39.000 --> 00:23:41.000]  在鎮賢樹這句
[00:23:41.000 --> 00:23:43.000]  惡人的口藏匿殘暴
[00:23:43.000 --> 00:23:48.000]  接下來的就是恨能挑其爭端
[00:23:48.000 --> 00:23:53.000]  這兩個半句的對句的配合很有意思
[00:23:53.000 --> 00:23:56.000]  將情緒支配的理智的情況
[00:23:56.000 --> 00:23:59.000]  很精妙的講了出來
[00:23:59.000 --> 00:24:07.000]  你內心的情緒會讓你帶來行動的表達
[00:24:07.000 --> 00:24:10.000]  事實上愛的對立面是恨
[00:24:10.000 --> 00:24:15.000]  而很多時候恨是由於關係破裂中而孕育出來
[00:24:15.000 --> 00:24:17.000]  要除去心裏面的恨
[00:24:17.000 --> 00:24:22.000]  無可避免的就是你要懂得去面對傷害你的人
[00:24:22.000 --> 00:24:29.000]  而這個正正是愛的考驗是一個挑戰
[00:24:29.000 --> 00:24:32.000]  你可以為了愛惜對方
[00:24:32.000 --> 00:24:39.000]  愛護對方珍惜對方做到多少呢
[00:24:39.000 --> 00:24:41.000]  耶穌講那麼多說話裏面
[00:24:41.000 --> 00:24:44.000]  我相信最難的就是愛你的仇敵
[00:24:44.000 --> 00:24:47.000]  愛你的敵人是一個最難的事
[00:24:47.000 --> 00:24:53.000]  而這個愛的挑戰是要由饒恕開始
[00:24:53.000 --> 00:24:55.000]  主耶穌在登山寶訓裏面
[00:24:55.000 --> 00:24:58.000]  看到饒恕的操練有很好的教導
[00:24:58.000 --> 00:25:02.000]  馬太福音第六章十四節裏面
[00:25:02.000 --> 00:25:03.000]  耶穌這樣講
[00:25:03.000 --> 00:25:05.000]  你們若饒恕人的過犯
[00:25:05.000 --> 00:25:09.000]  你們的天父也必饒恕你們
[00:25:09.000 --> 00:25:11.000]  你們若不饒恕人
[00:25:11.000 --> 00:25:14.000]  你們的天父也必不饒恕你們的過犯
[00:25:14.000 --> 00:25:20.000]  一句很重很壓迫的說話
[00:25:20.000 --> 00:25:22.000]  是否我們饒恕不了人
[00:25:22.000 --> 00:25:25.000]  天父也不會饒恕我們呢
[00:25:25.000 --> 00:25:31.000]  主耶穌在這裏引導我們細心去想這段聖經
[00:25:31.000 --> 00:25:36.000]  兩字經文有很多色經學者解經家花了不少心思
[00:25:36.000 --> 00:25:39.000]  有不同的解釋
[00:25:39.000 --> 00:25:40.000]  我們細心看看
[00:25:40.000 --> 00:25:45.000]  耶穌在這裏引導我們先從我們自己想想
[00:25:45.000 --> 00:25:48.000]  祂問我們自己究竟經驗了什麼
[00:25:48.000 --> 00:25:51.000]  然後想想自己在做什麼
[00:25:51.000 --> 00:25:54.000]  當我不能夠饒恕人的時候
[00:25:54.000 --> 00:25:59.000]  是否也反映了我自己也不能夠明白
[00:25:59.000 --> 00:26:03.000]  不能夠領略到饒恕的真諦呢
[00:26:03.000 --> 00:26:10.000]  原來我沒有看到別人也需要我去原諒去饒恕
[00:26:10.000 --> 00:26:20.000]  這樣我是否也是很真誠地去渴求天父對自己饒恕呢
[00:26:20.000 --> 00:26:28.000]  是否很認真的重視天父對我的饒恕呢
[00:26:28.000 --> 00:26:39.000]  是否真的從心底裏為天父對我的饒恕來歌頌祂讚美祂呢
[00:26:39.000 --> 00:26:45.000]  主耶穌將我們從自我中心的心境裏釋放
[00:26:45.000 --> 00:26:48.000]  不要斤斤計較
[00:26:48.000 --> 00:26:51.000]  饒恕是一個很奇妙的功課
[00:26:51.000 --> 00:26:55.000]  去考驗我們是否真的能夠放下自己
[00:26:55.000 --> 00:27:02.000]  以上帝為中心這個生活的態度
[00:27:02.000 --> 00:27:07.000]  真正的愛是不計算別人的惡
[00:27:07.000 --> 00:27:10.000]  因為有真理在我們心裏
[00:27:10.000 --> 00:27:14.000]  成為我們的力量和幫助
[00:27:14.000 --> 00:27:17.000]  主耶穌在登山部分的結束部分
[00:27:17.000 --> 00:27:19.000]  講了一句很有意思的吩咐
[00:27:19.000 --> 00:27:26.000]  所以無論何時你們想要人怎樣待你們
[00:27:26.000 --> 00:27:28.000]  你們也要怎樣待人
[00:27:28.000 --> 00:27:32.000]  因為這就是律法和先知的道理
[00:27:32.000 --> 00:27:37.000]  這句說話記載在馬太福音第七章十二節裏
[00:27:37.000 --> 00:27:43.000]  中國人常說己所不欲勿施於人
[00:27:43.000 --> 00:27:48.000]  這句說話相對來說比較被動性
[00:27:48.000 --> 00:27:52.000]  但耶穌說了這句話
[00:27:52.000 --> 00:27:56.000]  無論何時你們想要人怎樣待你們
[00:27:56.000 --> 00:27:59.000]  你們也要怎樣待人
[00:27:59.000 --> 00:28:03.000]  在這裏有一個先後的對比
[00:28:03.000 --> 00:28:06.000]  我想要別人怎樣待我
[00:28:06.000 --> 00:28:08.000]  在我未收到別人怎樣對待我之前
[00:28:08.000 --> 00:28:10.000]  首先我要做的是甚麼
[00:28:10.000 --> 00:28:15.000]  我要怎樣對待人
[00:28:15.000 --> 00:28:21.000]  忠臣的張羅老師當年帶我去看馬太福音的時候
[00:28:21.000 --> 00:28:24.000]  他為這句說話的原則性
[00:28:24.000 --> 00:28:26.000]  作了一個很精妙的句子
[00:28:26.000 --> 00:28:31.000]  他說己之所欲先施於人
[00:28:31.000 --> 00:28:33.000]  正正就是這個意思
[00:28:33.000 --> 00:28:36.000]  如果你想別人怎樣對待你的時候
[00:28:36.000 --> 00:28:38.000]  你首先要先做
[00:28:38.000 --> 00:28:39.000]  是主動性的
[00:28:39.000 --> 00:28:41.000]  走前一點的
[00:28:41.000 --> 00:28:44.000]  是放下自己的
[00:28:44.000 --> 00:28:49.000]  盼望我們能夠緊緊的去跟從聖經的教訓
[00:28:49.000 --> 00:28:51.000]  耶穌給我們恩典
[00:28:51.000 --> 00:28:55.000]  我們願意為主的緣故放下自己
[00:28:55.000 --> 00:28:57.000]  善待別人
[00:28:57.000 --> 00:29:05.000]  特別在今天充滿了衝突張力的社會當中
[00:29:05.000 --> 00:29:08.000]  大家互相指責的時候
[00:29:08.000 --> 00:29:13.000]  能否由我們自己開始先放下自己
[00:29:13.000 --> 00:29:17.000]  另定對方的想法
[00:29:17.000 --> 00:29:19.000]  肯定對方
[00:29:19.000 --> 00:29:23.000]  接納對方
[00:29:23.000 --> 00:29:25.000]  在關係之中
[00:29:25.000 --> 00:29:28.000]  最重要的有外
[00:29:28.000 --> 00:29:32.000]  有關係就沒有關係
[00:29:32.000 --> 00:29:36.000]  有關係就萬事都沒有關係
[00:29:36.000 --> 00:29:37.000]  沒有關係
[00:29:37.000 --> 00:29:40.000]  樣樣都有關係
[00:29:40.000 --> 00:29:42.000]  慢慢回想
[00:29:42.000 --> 00:29:44.000]  怎樣我們能夠建立關係
[00:29:44.000 --> 00:29:47.000]  從欣賞和愛開始
[00:29:47.000 --> 00:29:49.000]  嘗試學習去欣賞對方
[00:29:49.000 --> 00:29:52.000]  欣賞別人
[00:29:52.000 --> 00:29:54.000]  不知能否待會崇拜完之後
[00:29:54.000 --> 00:29:58.000]  跟你隔壁的人說兩句欣賞他的說話
[00:29:58.000 --> 00:30:05.000]  回到家又跟你的家人說欣賞的說話
[00:30:05.000 --> 00:30:09.000]  在公司職場跟你的同事說欣賞的說話
[00:30:09.000 --> 00:30:14.000]  哪怕他跟你不同看法
[00:30:14.000 --> 00:30:18.000]  能否欣賞對方
[00:30:18.000 --> 00:30:20.000]  魄莽神的說話都能夠改變我們
[00:30:20.000 --> 00:30:21.000]  最後結束的時候
[00:30:21.000 --> 00:30:23.000]  我想邀請大家跟我一同去讀
[00:30:23.000 --> 00:30:27.000]  《已不鎖書》第四章的二十五至三十二節
[00:30:27.000 --> 00:30:30.000]  在講道內頁裏面
[00:30:30.000 --> 00:30:35.000]  我們一起彼此聽著對方的步伐
[00:30:35.000 --> 00:30:37.000]  一起同步來讀
[00:30:37.000 --> 00:30:40.000]  一個很和諧的讀法
[00:31:07.000 --> 00:31:09.000]  一手做正當的事
[00:31:09.000 --> 00:31:15.000]  這樣才可以把自己有的分給有缺乏的人
[00:31:15.000 --> 00:31:18.000]  一句壞話也不可出口
[00:31:18.000 --> 00:31:23.000]  只要隨著需要說做就人的好話
[00:31:23.000 --> 00:31:26.000]  讓聽見的人得益處
[00:31:26.000 --> 00:31:29.000]  不要使神的聖靈擔憂
[00:31:29.000 --> 00:31:33.000]  你們原是受了他的印記
[00:31:33.000 --> 00:31:37.000]  等候得熟熟的日子來到
[00:31:37.000 --> 00:31:43.000]  一切苦毒 憤怒 惱恨 讓鬧 毀謗
[00:31:43.000 --> 00:31:45.000]  和一切的惡毒
[00:31:45.000 --> 00:31:48.000]  都要從你們中間除掉
[00:31:48.000 --> 00:31:51.000]  要仁慈相待
[00:31:51.000 --> 00:31:54.000]  全憐憫的心彼此饒恕
[00:31:54.000 --> 00:32:00.000]  正如神在基督裡饒恕了你們一樣
[00:32:00.000 --> 00:32:01.000]  彼此饒恕
[00:32:01.000 --> 00:32:04.000]  我相信是今天我們最大的功課和操練
[00:32:04.000 --> 00:32:08.000]  魄莽神的說話成為我們心裡的力量
