
[00:00:00.000 --> 00:00:04.800]  今天講到的題目的主題就是「少的真的不少」
[00:17:20.560 --> 00:17:22.240]  是列隊
[00:17:22.240 --> 00:17:23.720]  蹲在那裡
[00:17:23.720 --> 00:17:25.880]  前面每個人都有一個牌
[00:17:25.880 --> 00:17:27.080]  寫一些東西
[00:17:27.080 --> 00:17:29.400]  我就看
[00:17:29.400 --> 00:17:31.320]  哦
[00:17:31.320 --> 00:17:32.800]  那些牌寫什麼?
[00:17:32.800 --> 00:17:38.640]  水工、泥工、電工、雜工、運輸
[00:17:38.640 --> 00:17:39.880]  什麼都有
[00:17:39.880 --> 00:17:43.040]  這些是農村出來的文工
[00:17:43.040 --> 00:17:46.080]  在城市裡面找工作的人
[00:17:46.080 --> 00:17:47.320]  你就明白了
[00:17:47.320 --> 00:17:49.360]  當時十一點鐘
[00:17:49.360 --> 00:17:51.600]  就是說早上都可能等工
[00:17:51.600 --> 00:17:53.360]  如果下午沒人找他的話
[00:17:53.360 --> 00:17:54.480]  他就在那裡等
[00:17:54.480 --> 00:17:56.240]  第二天又怎樣呢?
[00:17:56.240 --> 00:17:58.440]  又是搬出來就在那裡等
[00:17:58.440 --> 00:18:00.080]  如果你有這樣的經歷
[00:18:00.080 --> 00:18:01.680]  明白這樣的人
[00:18:01.680 --> 00:18:03.080]  生活的時候你就知道
[00:18:03.080 --> 00:18:06.560]  是多麼不同
[00:18:06.560 --> 00:18:08.600]  因為我再思想一件事就是說
[00:18:08.600 --> 00:18:14.480]  這個圓主是很積極的去找尋找這些人
[00:18:14.480 --> 00:18:16.760]  這個圓主的比喻是講到天賦
[00:18:16.760 --> 00:18:18.440]  所以我們明白得到就是說
[00:18:18.440 --> 00:18:20.440]  彼得後書三章九節所說
[00:18:20.440 --> 00:18:28.200]  「神不怨有一人沉淪,但怨人也怨人人都悔改,人人都悔改」
[00:18:28.200 --> 00:18:29.680]  馬六虎十八章講到
[00:18:29.680 --> 00:18:31.960]  一百隻羊,九十九隻在那裡
[00:18:31.960 --> 00:18:34.440]  一隻流失了
[00:18:34.440 --> 00:18:35.640]  無形人怎樣呢?
[00:18:35.640 --> 00:18:37.280]  放下九十九隻
[00:18:37.280 --> 00:18:39.200]  然後找這一隻出來
[00:18:39.200 --> 00:18:40.520]  所以聖經裡面這樣說
[00:18:40.520 --> 00:18:47.640]  「你們在天上的父也是者羊,不願意者小子裡一個失上一個」
[00:18:47.640 --> 00:18:50.440]  都不容易
[00:18:50.440 --> 00:18:51.360]  如果這樣想的時候
[00:18:51.360 --> 00:18:55.920]  你明白這個天賦的心意是怎樣
[00:18:55.920 --> 00:18:57.600]  去到這個比喻當中
[00:18:57.600 --> 00:19:00.080]  去到這個比喻當中
[00:19:00.080 --> 00:19:02.320]  去收工錢當時
[00:19:02.320 --> 00:19:04.120]  收工錢是怎樣收的?
[00:19:04.120 --> 00:19:05.960]  哪一批工人先收工錢?
[00:19:05.960 --> 00:19:08.280]  是最後第五批
[00:19:08.280 --> 00:19:14.400]  最後做一個小時的那批收工錢
[00:19:14.400 --> 00:19:18.960]  在當中收工錢裡面當時
[00:19:18.960 --> 00:19:21.040]  我們會再思想這件事
[00:19:21.040 --> 00:19:24.240]  如果看這個收工錢裡面的動力當時
[00:19:24.240 --> 00:19:28.280]  看猶太人和外國人的互相對比
[00:19:28.280 --> 00:19:30.600]  如果我再看
[00:19:30.600 --> 00:19:31.560]  問一個問題就是
[00:19:31.560 --> 00:19:32.800]  猶太人一般來講
[00:19:32.800 --> 00:19:34.880]  在神的角度來講是怎樣想法
[00:19:34.880 --> 00:19:37.000]  他們覺得自己是甚麼?
[00:19:37.000 --> 00:19:40.840]  是唯一被揀選的人
[00:19:40.840 --> 00:19:42.880]  他們看這件事就是說
[00:19:42.880 --> 00:19:46.480]  我們是唯一被揀選那一批工人
[00:19:46.480 --> 00:19:47.920]  因為同神立約的
[00:19:47.920 --> 00:19:50.160]  耶和華是他們的神
[00:19:50.160 --> 00:19:51.840]  他們是耶和華的子民
[00:19:51.840 --> 00:19:52.560]  有立約的
[00:19:52.560 --> 00:19:54.560]  還有他們守律法的
[00:19:54.560 --> 00:19:55.840]  還有有國禮的
[00:19:55.840 --> 00:19:56.960]  還有有禮儀的
[00:19:56.960 --> 00:19:57.840]  有憲制的
[00:19:57.840 --> 00:20:01.120]  懂得怎樣做神
[00:20:01.120 --> 00:20:03.640]  另類立約的子民
[00:20:03.640 --> 00:20:06.640]  所以他們覺得自己是唯一的子民
[00:20:06.640 --> 00:20:08.440]  但是在神的角度裡面當時
[00:20:08.440 --> 00:20:10.560]  這個是不是只有神的唯一的子民
[00:20:10.560 --> 00:20:11.480]  是猶太人呢?
[00:20:11.480 --> 00:20:12.960]  就不是的
[00:20:12.960 --> 00:20:15.080]  神只不過揀選猶太人
[00:20:15.080 --> 00:20:17.000]  去做他的工作
[00:20:17.000 --> 00:20:18.680]  成為一個器皿
[00:20:18.680 --> 00:20:20.920]  將神的名字高舉之後
[00:20:20.920 --> 00:20:23.080]  能夠將神的名字去到萬邦
[00:20:23.080 --> 00:20:25.120]  萬邦的人去到迴轉神的面前
[00:20:25.120 --> 00:20:28.440]  能夠得到悔改、敬畏神
[00:20:28.440 --> 00:20:37.000]  這個神的目標就是這樣
[00:20:37.000 --> 00:20:39.640]  就去到工錢當時
[00:20:39.640 --> 00:20:41.200]  如果我比喻所講的
[00:20:41.200 --> 00:20:44.760]  就是最後那批工人得工錢
[00:20:44.760 --> 00:20:46.120]  如果我再思考當時
[00:20:46.120 --> 00:20:50.400]  這個很另類的做法
[00:20:50.400 --> 00:20:52.200]  每一個人在不同的時段
[00:20:52.200 --> 00:20:53.600]  進葡萄園裡面的工作
[00:20:53.600 --> 00:20:55.040]  都是同一個工錢
[00:20:55.040 --> 00:20:56.960]  一天的工資
[00:20:56.960 --> 00:21:00.000]  如果是最後那批工人得工錢的時候
[00:21:00.000 --> 00:21:02.680]  前面那幾批工人看著他收工資的時候
[00:21:02.680 --> 00:21:04.280]  覺得這麼有趣
[00:21:04.280 --> 00:21:06.840]  他做一個小時都一天的工錢
[00:21:06.840 --> 00:21:08.720]  那我做三個小時又怎樣?
[00:21:08.720 --> 00:21:11.240]  我計算的數目就是三天的工錢
[00:21:11.240 --> 00:21:13.600]  六個小時、九個小時、十二個小時
[00:21:13.600 --> 00:21:14.600]  十二個小時那個人說
[00:21:14.600 --> 00:21:15.960]  六點鐘開始做工
[00:21:15.960 --> 00:21:17.200]  做到晚上十二點鐘
[00:21:17.200 --> 00:21:19.880]  十二個小時即是多少錢工資呢?
[00:21:19.880 --> 00:21:22.200]  十二天的工錢
[00:21:22.200 --> 00:21:22.960]  他們這樣想
[00:21:22.960 --> 00:21:26.720]  但是在葡萄園主要的角度來說
[00:21:26.720 --> 00:21:29.880]  你肯進來我的葡萄園做工
[00:21:29.880 --> 00:21:32.640]  我就給一天的工錢
[00:21:32.640 --> 00:21:36.280]  去平等地給每一個人工錢
[00:21:36.280 --> 00:21:38.160]  那就產生了什麼問題?
[00:21:38.160 --> 00:21:43.920]  最後那批工人拿了工錢之後
[00:21:43.920 --> 00:21:47.440]  第一批工人就開始不舒服了
[00:21:47.440 --> 00:21:49.920]  就開始埋怨
[00:21:49.920 --> 00:21:51.920]  這裡說的埋怨
[00:21:51.920 --> 00:21:53.720]  就是一個憤怒當中帶出來的
[00:21:53.720 --> 00:21:55.520]  一個不開心的感受
[00:21:55.520 --> 00:21:57.320]  他出聲
[00:21:57.320 --> 00:21:59.720]  他出聲是怎樣說的?
[00:21:59.720 --> 00:22:01.840]  《馬拉福音書》二十章十二節
[00:22:01.840 --> 00:22:03.760]  「我們整天勞苦受業
[00:22:03.760 --> 00:22:06.320]  那後來的只做了一小時
[00:22:06.320 --> 00:22:09.200]  你竟叫他們和我們一樣嗎?」
[00:22:09.200 --> 00:22:11.200]  這裡所說什麼?
[00:22:11.200 --> 00:22:14.080]  這裡是不是說錢的問題?
[00:22:14.080 --> 00:22:15.080]  看清楚
[00:22:15.080 --> 00:22:16.560]  是說錢
[00:22:16.560 --> 00:22:20.440]  即是說身份
[00:22:20.440 --> 00:22:21.840]  不是說錢
[00:22:21.840 --> 00:22:22.640]  一點都沒有說錢
[00:22:22.640 --> 00:22:24.200]  是說身份
[00:22:24.200 --> 00:22:26.760]  我們的身份在這裡
[00:22:26.760 --> 00:22:27.680]  跟神有關係的
[00:22:27.680 --> 00:22:30.360]  這些人沒有的
[00:22:30.360 --> 00:22:34.360]  怎可以將我們放在一起同等
[00:22:34.360 --> 00:22:35.840]  對他們來說
[00:22:35.840 --> 00:22:38.680]  即是說第一批工人很不喜歡
[00:22:38.680 --> 00:22:41.000]  第一批工人所說的就是猶太人
[00:22:41.000 --> 00:22:43.640]  被簡宣族裔那幫以色列人
[00:22:43.640 --> 00:22:47.440]  他們不喜歡可以這樣說
[00:22:47.440 --> 00:22:51.800]  所以當中這個埋怨就出來了
[00:22:51.800 --> 00:22:52.640]  換句話說
[00:22:52.640 --> 00:22:56.360]  猶太人對外邦人信主
[00:22:56.360 --> 00:22:58.080]  成為神的子民有掙扎
[00:22:58.080 --> 00:23:00.760]  平等當中這個有掙扎
[00:23:00.760 --> 00:23:02.680]  如果再想深一點
[00:23:02.680 --> 00:23:05.160]  這件事就好像早期教會
[00:23:05.160 --> 00:23:07.000]  猶太人怎樣看到外邦人
[00:23:07.000 --> 00:23:08.960]  成為神的子民當中的不滿
[00:23:08.960 --> 00:23:10.560]  沒有受國禮的
[00:23:10.560 --> 00:23:11.880]  都可以成為神的子民
[00:23:11.880 --> 00:23:12.840]  不行
[00:23:12.840 --> 00:23:14.080]  沒有守律法的
[00:23:14.080 --> 00:23:14.960]  不行
[00:23:14.960 --> 00:23:16.400]  有沒有懂得怎樣去憲制
[00:23:16.400 --> 00:23:16.960]  不懂
[00:23:16.960 --> 00:23:18.480]  不行
[00:23:18.480 --> 00:23:21.880]  這樣的難了
[00:23:21.880 --> 00:23:24.760]  圓主就用三個問題
[00:23:24.760 --> 00:23:27.000]  去解答這個挑戰
[00:23:27.000 --> 00:23:30.000]  這個埋怨
[00:23:30.000 --> 00:23:31.120]  在這個比喻裡面
[00:23:31.120 --> 00:23:33.200]  另外一個精髓很獨特的
[00:23:33.200 --> 00:23:36.000]  就是最後一批工人得公價先
[00:23:36.000 --> 00:23:37.440]  如果第一批工人得公價的時候
[00:23:37.440 --> 00:23:39.160]  這個比喻都不成事的
[00:23:39.160 --> 00:23:41.720]  都不會有這樣的教導出來
[00:23:41.720 --> 00:23:43.280]  所以要明白這個道理
[00:23:43.280 --> 00:23:44.520]  這三個問題
[00:23:44.520 --> 00:23:47.440]  其實是無法回答的問題
[00:23:47.440 --> 00:23:48.960]  是無法回答的
[00:23:48.960 --> 00:23:50.080]  無法回答
[00:23:50.080 --> 00:23:51.840]  也是無法回答的
[00:23:51.840 --> 00:23:52.760]  這三個問題是怎樣的呢
[00:23:52.760 --> 00:23:54.480]  就是《馬太福音書》二十章
[00:23:54.480 --> 00:23:56.160]  十三節和十五節
[00:23:56.160 --> 00:23:59.200]  我們一同去重讀這兩節經文
[00:23:59.200 --> 00:24:01.840]  朋友 我不規負你
[00:24:01.840 --> 00:24:03.400]  你與我講定的
[00:24:03.400 --> 00:24:05.560]  不是一錢銀子嗎
[00:24:05.560 --> 00:24:06.600]  我的東西
[00:24:06.600 --> 00:24:10.080]  難道不可隨我的旨意用嗎
[00:24:10.080 --> 00:24:12.360]  因為我作好人
[00:24:12.360 --> 00:24:16.160]  就要有雄鳥眼嗎
[00:24:16.160 --> 00:24:17.880]  這三個問題無法回答
[00:24:17.880 --> 00:24:19.280]  也無法回答
[00:24:19.280 --> 00:24:20.240]  所以我就要問
[00:24:20.240 --> 00:24:20.880]  這三個問題
[00:24:20.880 --> 00:24:22.480]  直講的
[00:24:22.480 --> 00:24:25.040]  就是第一批工人的旨意
[00:24:25.040 --> 00:24:28.000]  或者他們的優越感
[00:24:28.000 --> 00:24:29.200]  我們看第一個問題
[00:24:29.200 --> 00:24:30.680]  朋友 我不規負你
[00:24:30.680 --> 00:24:31.920]  你與我講定的
[00:24:31.920 --> 00:24:34.200]  不是一錢銀子嗎
[00:24:34.200 --> 00:24:35.920]  我們看第一個重要的字詞
[00:24:35.920 --> 00:24:38.160]  就是「朋友」
[00:24:38.160 --> 00:24:39.400]  這個字詞呢
[00:24:39.400 --> 00:24:40.680]  Hatairos
[00:24:40.680 --> 00:24:43.920]  原文是一個負面的字詞
[00:24:43.920 --> 00:24:44.760]  一講這個字
[00:24:44.760 --> 00:24:46.480]  已經是負面的了
[00:24:46.480 --> 00:24:47.720]  和另外一個對比
[00:24:47.720 --> 00:24:48.560]  Philos
[00:24:48.560 --> 00:24:49.160]  這個字
[00:24:49.160 --> 00:24:50.920]  都是解「朋友」
[00:24:50.920 --> 00:24:52.320]  原文都是叫「朋友」
[00:24:52.320 --> 00:24:54.360]  就等於曹院長
[00:24:54.360 --> 00:24:55.680]  講到約翰封書十五章
[00:24:55.680 --> 00:24:57.600]  耶穌叫我們是甚麼
[00:24:57.600 --> 00:24:58.600]  不是僕人
[00:24:58.600 --> 00:24:59.560]  是誰
[00:24:59.560 --> 00:25:00.680]  朋友
[00:25:00.680 --> 00:25:03.120]  因為天父指使耶穌的東西
[00:25:03.120 --> 00:25:05.120]  都給我們知道了
[00:25:05.120 --> 00:25:07.320]  我們明白天父的心意了
[00:25:07.320 --> 00:25:08.160]  我們不是僕人
[00:25:08.160 --> 00:25:09.840]  是不知道的朋友知道
[00:25:09.840 --> 00:25:11.440]  這個philos
[00:25:11.440 --> 00:25:12.680]  是有互動的
[00:25:12.680 --> 00:25:13.480]  有恩慈的
[00:25:13.480 --> 00:25:14.560]  有真摯的
[00:25:14.560 --> 00:25:15.640]  有恩典在裡面的
[00:25:15.640 --> 00:25:17.040]  有愛的
[00:25:17.040 --> 00:25:18.960]  但是這個Hatairos
[00:25:18.960 --> 00:25:20.160]  是沒有的
[00:25:20.160 --> 00:25:21.160]  背後所指的就是
[00:25:21.160 --> 00:25:22.400]  用這個字詞的時候
[00:25:22.400 --> 00:25:27.240]  就指出對方是有私心的
[00:25:27.240 --> 00:25:29.440]  在聖經裡面用了三次
[00:25:29.440 --> 00:25:30.640]  我講一次給你們看
[00:25:30.640 --> 00:25:31.720]  可能講兩次
[00:25:31.720 --> 00:25:32.360]  另外多兩次
[00:25:32.360 --> 00:25:33.440]  一次在這裡用
[00:25:33.440 --> 00:25:35.000]  另外第二次呢
[00:25:35.000 --> 00:25:41.000]  就在一個比喻上的家主請人進去的晚宴裡面
[00:25:41.000 --> 00:25:41.720]  沒有人來
[00:25:41.720 --> 00:25:43.280]  出去找人來就可以了
[00:25:43.280 --> 00:25:44.600]  找人進來的時候
[00:25:44.600 --> 00:25:46.560]  然後這個家主看到那些人
[00:25:46.560 --> 00:25:48.560]  咦 怎麼會這樣
[00:25:48.560 --> 00:25:49.280]  家主有一個問題
[00:25:49.280 --> 00:25:51.840]  問一個參加者
[00:25:51.840 --> 00:25:53.200]  朋友
[00:25:53.200 --> 00:25:54.480]  你來宴會
[00:25:54.480 --> 00:25:57.760]  你有沒有穿禮服
[00:25:57.760 --> 00:25:58.760]  為甚麼沒有
[00:25:58.760 --> 00:26:00.240]  他是一個負面形式
[00:26:00.240 --> 00:26:03.640]  說這個參與婦宴者的人
[00:26:03.640 --> 00:26:06.520]  另外第三次就是講到
[00:26:06.520 --> 00:26:09.240]  耶穌和門徒在赫茲瑪利園
[00:26:09.240 --> 00:26:12.000]  禱告完了之後
[00:26:12.000 --> 00:26:14.080]  起來
[00:26:14.080 --> 00:26:17.280]  猶大賣耶穌
[00:26:17.280 --> 00:26:19.000]  帶祭司長士兵來
[00:26:19.000 --> 00:26:20.680]  捉耶穌
[00:26:20.680 --> 00:26:23.320]  耶穌怎樣跟猶大講
[00:26:23.320 --> 00:26:25.000]  朋友
[00:26:25.000 --> 00:26:28.160]  做你要做的事
[00:26:28.160 --> 00:26:29.600]  一講朋友就是負面
[00:26:29.600 --> 00:26:30.480]  所以這裡
[00:26:30.480 --> 00:26:32.360]  他用這個Hatairos這個字
[00:26:32.360 --> 00:26:33.440]  是負面的
[00:26:33.440 --> 00:26:34.680]  加上說
[00:26:34.680 --> 00:26:36.400]  我沒有虧負你
[00:26:36.400 --> 00:26:37.680]  我們說定的
[00:26:37.680 --> 00:26:38.680]  第二個字我想說的
[00:26:38.680 --> 00:26:40.640]  說定這個字
[00:26:40.640 --> 00:26:42.160]  Symphony這個字
[00:26:42.160 --> 00:26:43.360]  原文當中就是
[00:26:43.360 --> 00:26:44.400]  你會明白
[00:26:44.400 --> 00:26:47.160]  其實跟Symphony這個字一樣的字根
[00:26:47.160 --> 00:26:49.520]  Symphony甚麼意思
[00:26:49.520 --> 00:26:51.040]  合唱團
[00:26:51.040 --> 00:26:52.680]  合唱團很和諧的
[00:26:52.680 --> 00:26:54.280]  這裡Symphony這個字
[00:26:54.280 --> 00:26:56.800]  就是說我們兩個不同的口
[00:26:56.800 --> 00:26:58.120]  說的東西都是一樣
[00:26:58.120 --> 00:26:59.840]  一字
[00:26:59.840 --> 00:27:02.400]  就是說說定就有一個合約形式
[00:27:02.400 --> 00:27:05.400]  異口同聲有一個合約形式這樣說
[00:27:05.400 --> 00:27:06.440]  所以這個問題當時
[00:27:06.440 --> 00:27:08.240]  一答案出來的時候
[00:27:08.240 --> 00:27:10.960]  第一批的工人沒得出聲
[00:27:10.960 --> 00:27:12.080]  答不到的
[00:27:12.080 --> 00:27:13.360]  第二個問題
[00:27:13.360 --> 00:27:16.160]  我的東西難道不可隨我的意思用嗎
[00:27:16.160 --> 00:27:17.400]  這裡的意思
[00:27:17.400 --> 00:27:20.040]  有一個律法的意味在裡面
[00:27:20.040 --> 00:27:21.440]  就是說我擁有
[00:27:21.440 --> 00:27:23.560]  我合法擁有的東西
[00:27:23.560 --> 00:27:28.360]  我難道不可以合法地用我的方法去用嗎
[00:27:28.360 --> 00:27:32.680]  這個是合法形式意味的擁有
[00:27:32.680 --> 00:27:35.200]  沒有人可以阻止你擁有的東西是合法的
[00:27:35.200 --> 00:27:36.320]  去怎樣用法
[00:27:36.320 --> 00:27:39.040]  所以第二個問題都是沒得答的
[00:27:39.040 --> 00:27:40.520]  第三個問題
[00:27:40.520 --> 00:27:43.680]  這個更加不簡單
[00:27:43.680 --> 00:27:45.200]  單刀直入
[00:27:45.200 --> 00:27:47.080]  一說就說中
[00:27:47.080 --> 00:27:48.920]  一針見血就說
[00:27:48.920 --> 00:27:52.680]  因為我作了好人
[00:27:52.680 --> 00:27:55.920]  你就紅了眼
[00:27:55.920 --> 00:27:56.960]  這裡譯得很好
[00:27:56.960 --> 00:27:58.440]  中文譯得很好就是「眼」字
[00:27:58.440 --> 00:28:00.000]  紅了眼
[00:28:00.000 --> 00:28:01.400]  漁民有個「眼」字在裡面
[00:28:01.400 --> 00:28:02.760]  「眼」這個字
[00:28:02.760 --> 00:28:04.480]  在希臘文化當中的時候
[00:28:04.480 --> 00:28:06.200]  看到人的內心
[00:28:06.200 --> 00:28:07.760]  你的眼是清的話
[00:28:07.760 --> 00:28:09.200]  你裡面有清心
[00:28:09.200 --> 00:28:10.800]  你的眼是紅
[00:28:10.800 --> 00:28:12.400]  即是怎樣
[00:28:12.400 --> 00:28:13.960]  即是火爆
[00:28:13.960 --> 00:28:17.120]  憤怒
[00:28:17.120 --> 00:28:18.360]  你的眼紅
[00:28:18.360 --> 00:28:19.440]  憤怒
[00:28:19.440 --> 00:28:23.280]  跟一個對比是極度的恩慈的對比
[00:28:23.280 --> 00:28:25.480]  原主是極度恩慈
[00:28:25.480 --> 00:28:28.960]  但是第一批的工人是極之的憤怒
[00:28:28.960 --> 00:28:31.440]  因為他們有個優越感
[00:28:31.440 --> 00:28:33.760]  志義當中帶出來的憤怒
[00:28:33.760 --> 00:28:37.760]  就好像若拿一樣
[00:28:37.760 --> 00:28:40.080]  在第十四節
[00:28:40.080 --> 00:28:40.880]  耶穌
[00:28:40.880 --> 00:28:41.400]  不是耶穌
[00:28:41.400 --> 00:28:43.520]  原主就直接這樣說
[00:28:43.520 --> 00:28:45.280]  拿你的酒吧
[00:28:45.280 --> 00:28:47.440]  讀出來就很溫文
[00:28:47.440 --> 00:28:49.320]  其實你記住有個什麼
[00:28:49.320 --> 00:28:50.440]  感嘆號
[00:28:50.440 --> 00:28:52.080]  我打了紅色
[00:28:52.080 --> 00:28:53.560]  如果你再想這個感嘆號
[00:28:53.560 --> 00:28:55.400]  聖經裡面如果有感嘆號
[00:28:55.400 --> 00:28:58.240]  即是說我們要看清楚背後這個內容
[00:28:58.240 --> 00:28:59.280]  所說什麼
[00:28:59.280 --> 00:29:01.440]  當時的氣氛是什麼
[00:29:01.440 --> 00:29:04.160]  說當時的智詞怎麼用
[00:29:04.160 --> 00:29:05.480]  拿你的酒吧
[00:29:05.480 --> 00:29:07.440]  好像很輕鬆地說一句話
[00:29:07.440 --> 00:29:10.600]  其實有個感嘆號背後一點都不簡單
[00:29:10.600 --> 00:29:11.760]  嚴格一點來說
[00:29:11.760 --> 00:29:14.720]  拿你的酒吧
[00:29:14.720 --> 00:29:17.840]  不要跟我在我面前拗
[00:29:17.840 --> 00:29:19.000]  離開
[00:29:19.000 --> 00:29:20.400]  你跟人吵架的時候都會有的
[00:29:20.400 --> 00:29:21.600]  會不會
[00:29:21.600 --> 00:29:23.800]  會有個火爆的
[00:29:23.800 --> 00:29:25.560]  說那一刻不要跟我說了
[00:29:25.560 --> 00:29:27.360]  但是這裡你看得很清晰的就是
[00:29:27.360 --> 00:29:29.400]  拿你的酒吧
[00:29:29.400 --> 00:29:31.240]  其實就是一個語言當中
[00:29:31.240 --> 00:29:32.520]  你不要再跟我說
[00:29:32.520 --> 00:29:33.200]  不要跟人吵架
[00:29:33.200 --> 00:29:35.040]  離開
[00:29:35.040 --> 00:29:37.760]  然後第二句說話我很喜歡的就是
[00:29:37.760 --> 00:29:40.480]  我給那後來的和給你一樣
[00:29:40.480 --> 00:29:41.560]  是怎樣
[00:29:41.560 --> 00:29:43.800]  是我願意的
[00:29:43.800 --> 00:29:44.880]  一說到願意的時候
[00:29:44.880 --> 00:29:45.600]  你不能吵架
[00:29:45.600 --> 00:29:47.040]  我願意這樣做
[00:29:47.040 --> 00:29:48.880]  你為什麼要跟我吵架
[00:29:48.880 --> 00:29:52.200]  還有當時的處境是很另類的
[00:29:52.200 --> 00:29:53.880]  所以這裡看得很清楚
[00:29:53.880 --> 00:29:55.840]  看十六節就是說
[00:29:55.840 --> 00:29:57.880]  那在後的將要在前
[00:29:57.880 --> 00:29:59.320]  在前的將要在後
[00:29:59.320 --> 00:30:00.840]  是什麼意思
[00:30:00.840 --> 00:30:02.200]  那你想選擇什麼
[00:30:02.200 --> 00:30:05.480]  你想選擇前還是後
[00:30:05.480 --> 00:30:06.040]  你是前
[00:30:06.040 --> 00:30:06.960]  不不不
[00:30:06.960 --> 00:30:08.520]  你是後面的
[00:30:08.520 --> 00:30:09.280]  你說你是後面
[00:30:09.280 --> 00:30:10.040]  不不不
[00:30:10.040 --> 00:30:11.320]  你是前面的
[00:30:11.320 --> 00:30:13.000]  那是什麼意思
[00:30:13.000 --> 00:30:14.240]  換言之就是說
[00:30:14.240 --> 00:30:16.760]  這個比喻所說的救恩
[00:30:16.760 --> 00:30:19.720]  這個說的比喻就是入屠屠園
[00:30:19.720 --> 00:30:22.360]  你進來就可以了
[00:30:22.360 --> 00:30:25.360]  我不擔心你是前還是後
[00:30:25.360 --> 00:30:28.280]  你得的東西都是一天的工錢
[00:30:28.280 --> 00:30:30.680]  總之你願意進來就可以了
[00:30:30.680 --> 00:30:31.800]  如果這樣說
[00:30:31.800 --> 00:30:32.840]  救恩
[00:30:32.840 --> 00:30:35.040]  我為什麼要分你前還是後
[00:30:35.040 --> 00:30:39.320]  你得到神的恩典是重要的
[00:30:39.320 --> 00:30:40.040]  所以這裡就說
[00:30:40.040 --> 00:30:41.920]  在後的必要在前
[00:30:41.920 --> 00:30:44.040]  在前的必要在後
[00:30:44.040 --> 00:30:45.800]  在第十九章
[00:30:45.800 --> 00:30:47.320]  你也說過這句說話
[00:30:47.320 --> 00:30:49.720]  但是十九章說青年人父官的時候
[00:30:49.720 --> 00:30:52.080]  還不是說哪在後先走
[00:30:52.080 --> 00:30:53.240]  不是在後
[00:30:53.240 --> 00:30:55.800]  是說哪在前的必在後
[00:30:55.800 --> 00:30:56.840]  在後的必在前
[00:30:56.840 --> 00:30:57.720]  同一句字詞
[00:30:57.720 --> 00:30:59.520]  但是先走第一句
[00:30:59.520 --> 00:31:00.880]  就是誰在前誰在後
[00:31:00.880 --> 00:31:02.560]  它有不同
[00:31:02.560 --> 00:31:05.280]  但是同一個意思在裡面
[00:31:05.280 --> 00:31:06.760]  如果你再看馬太福音書
[00:31:06.760 --> 00:31:08.800]  十八章、十九章、二十章
[00:31:08.800 --> 00:31:10.160]  就是耶穌基督變象
[00:31:10.160 --> 00:31:11.920]  去到耶穌基督入聖城當中
[00:31:11.920 --> 00:31:13.480]  這三章經文
[00:31:13.480 --> 00:31:14.440]  十八、十九、二十
[00:31:14.440 --> 00:31:19.040]  有很多顛倒世人的價值觀的東西
[00:31:19.040 --> 00:31:21.000]  其中一個例子
[00:31:21.000 --> 00:31:22.200]  門徒就問
[00:31:22.200 --> 00:31:26.400]  耶穌天國裡面誰最大
[00:31:26.400 --> 00:31:27.400]  耶穌怎樣
[00:31:27.400 --> 00:31:28.560]  怎樣回答
[00:31:28.560 --> 00:31:31.120]  拿個小孩來到他們面前
[00:31:31.120 --> 00:31:35.240]  你效法這個小孩的謙卑柔和
[00:31:35.240 --> 00:31:36.920]  天真無邪
[00:31:36.920 --> 00:31:38.120]  這個特質
[00:31:38.120 --> 00:31:40.200]  你就在天國裡面最大
[00:31:40.200 --> 00:31:41.840]  我們說最大那個
[00:31:41.840 --> 00:31:42.880]  一向來說是怎樣的
[00:31:42.880 --> 00:31:46.360]  世俗來說高大威猛
[00:31:46.360 --> 00:31:47.840]  很有火
[00:31:47.840 --> 00:31:48.800]  很有力
[00:31:48.800 --> 00:31:49.840]  但是不是
[00:31:49.840 --> 00:31:51.920]  好像小孩子那樣
[00:31:51.920 --> 00:31:54.360]  當兩個門徒的媽媽問耶穌
[00:31:54.360 --> 00:31:55.520]  耶穌
[00:31:55.520 --> 00:31:57.640]  給一個兒子坐你的右邊
[00:31:57.640 --> 00:31:59.800]  給另外一個兒子坐你的左邊
[00:31:59.800 --> 00:32:01.400]  耶穌說
[00:32:01.400 --> 00:32:02.720]  不是他的
[00:32:02.720 --> 00:32:03.680]  可以說
[00:32:03.680 --> 00:32:05.000]  然後再說
[00:32:05.000 --> 00:32:07.680]  誰願意做領導的
[00:32:07.680 --> 00:32:09.080]  就要怎樣
[00:32:09.080 --> 00:32:12.360]  做人的僕人
[00:32:12.360 --> 00:32:14.160]  會不會有這樣的想法
[00:32:14.160 --> 00:32:15.720]  世上的東西不是這樣想的
[00:32:15.720 --> 00:32:16.640]  我是領導
[00:32:16.640 --> 00:32:17.920]  我是領導就領導
[00:32:17.920 --> 00:32:19.320]  僕人就僕人
[00:32:19.320 --> 00:32:21.840]  做領導的要洗腳
[00:32:21.840 --> 00:32:23.720]  這個耶穌的教徒是顛覆了很多
[00:32:23.720 --> 00:32:25.520]  世上一般的價值觀
[00:32:25.520 --> 00:32:27.480]  在這裡停留了一個
[00:32:27.480 --> 00:32:29.880]  誰得公價
[00:32:29.880 --> 00:32:31.000]  我們快點看第三點
[00:32:31.000 --> 00:32:35.040]  就是神怎樣用恩典去重整萬民
[00:32:35.040 --> 00:32:37.200]  重整萬民
