
[00:00:00.000 --> 00:00:07.000]  自古以來出色的領袖都會揀選一些最有才幹 最有學識的人
[00:15:17.000 --> 00:15:19.000]  我坐在一旁聽就行了
[00:15:19.000 --> 00:15:23.000]  我躲在一旁聽就行了
[00:15:23.000 --> 00:15:25.000]  我躲在一旁聽就行了
[00:15:25.000 --> 00:15:26.000]  神永遠都不會選我
[00:15:26.000 --> 00:15:29.000]  神永遠都不會將這個使命交給我
[00:15:29.000 --> 00:15:31.000]  頂多如果你有這樣想
[00:15:31.000 --> 00:15:34.000]  或者你有這樣的想法
[00:15:34.000 --> 00:15:36.000]  有這樣的看法的話
[00:15:36.000 --> 00:15:39.000]  今天我很想跟大家講一個真理
[00:15:39.000 --> 00:15:42.000]  是C篇一百三十九篇十六節
[00:15:42.000 --> 00:15:44.000]  跟我們講的真理
[00:15:44.000 --> 00:15:45.000]  讓我們一起讀好嗎
[00:15:45.000 --> 00:15:46.000]  一二三
[00:15:46.000 --> 00:15:49.000]  我未能承認的體質
[00:15:49.000 --> 00:15:51.000]  你的眼早已看見了
[00:15:51.000 --> 00:15:53.000]  你所定的日子
[00:15:53.000 --> 00:15:55.000]  我尚未到一日
[00:15:55.000 --> 00:15:58.000]  你都寫在你的冊上了
[00:15:58.000 --> 00:15:59.000]  留意那四個綠色的字
[00:15:59.000 --> 00:16:01.000]  你就是神
[00:16:01.000 --> 00:16:05.000]  今天神要跟我們講什麼呢
[00:16:05.000 --> 00:16:06.000]  你所定的日子
[00:16:06.000 --> 00:16:08.000]  你都寫在你的冊上
[00:16:08.000 --> 00:16:10.000]  就是我們的人生
[00:16:10.000 --> 00:16:13.000]  就是神為我們預備的命定
[00:16:13.000 --> 00:16:14.000]  Destiny
[00:16:14.000 --> 00:16:16.000]  你未承認的體質
[00:16:16.000 --> 00:16:19.000]  就是說你還在舞台
[00:16:19.000 --> 00:16:23.000]  你都不知道自己存在的時候
[00:16:23.000 --> 00:16:25.000]  神已經看見你了
[00:16:25.000 --> 00:16:27.000]  神已經認識你了
[00:16:27.000 --> 00:16:29.000]  可能就算你在舞台或者出世之後
[00:16:29.000 --> 00:16:31.000]  可能大家有不同的際遇
[00:16:31.000 --> 00:16:32.000]  可能有些頂子
[00:16:32.000 --> 00:16:34.000]  我們的際遇是不好的
[00:16:34.000 --> 00:16:37.000]  可能你的際遇你不想提的
[00:16:37.000 --> 00:16:39.000]  可能你覺得人生一塌糊塗
[00:16:39.000 --> 00:16:40.000]  可能你覺得
[00:16:40.000 --> 00:16:42.000]  有很多東西你都不願意
[00:16:42.000 --> 00:16:43.000]  你很差
[00:16:43.000 --> 00:16:44.000]  有很多遺憾
[00:16:44.000 --> 00:16:47.000]  但是今天神要跟你講
[00:16:47.000 --> 00:16:50.000]  他已經看見你了
[00:16:50.000 --> 00:16:51.000]  你不認識自己的時候
[00:16:51.000 --> 00:16:53.000]  神已經看見你了
[00:16:53.000 --> 00:16:54.000]  並且他認識你
[00:16:54.000 --> 00:16:56.000]  他看見你的將來
[00:16:56.000 --> 00:16:58.000]  可能你今天覺得不夠好
[00:16:58.000 --> 00:16:59.000]  但是神告訴你
[00:16:59.000 --> 00:17:03.000]  他創造你是有目的的
[00:17:03.000 --> 00:17:06.000]  他創造你是給你一個特別的使命的
[00:17:06.000 --> 00:17:07.000]  所以你的出世
[00:17:07.000 --> 00:17:08.000]  你的存在
[00:17:08.000 --> 00:17:10.000]  不是錯誤
[00:17:10.000 --> 00:17:12.000]  不是意外
[00:17:12.000 --> 00:17:15.000]  是神有他最好的美意在你的人生裡面
[00:17:15.000 --> 00:17:18.000]  所以你不要小看自己
[00:17:18.000 --> 00:17:21.000]  神要給你這個命令
[00:17:21.000 --> 00:17:25.000]  我們的神是一個超越時空的神
[00:17:25.000 --> 00:17:26.000]  我再說一次
[00:17:26.000 --> 00:17:28.000]  我們的神是一個超越時空的神
[00:17:28.000 --> 00:17:30.000]  就是說什麼呢
[00:17:30.000 --> 00:17:32.000]  時間對於神不是限制
[00:17:32.000 --> 00:17:33.000]  換句話說
[00:17:33.000 --> 00:17:35.000]  他今天看見你
[00:17:35.000 --> 00:17:38.000]  不只是看見今天的崑崙
[00:17:38.000 --> 00:17:40.000]  他今天看見的
[00:17:40.000 --> 00:17:42.000]  不只是今天的崑崙
[00:17:42.000 --> 00:17:43.000]  是將來的崑崙
[00:17:43.000 --> 00:17:47.000]  就是說神看見不只是今天的謝有生
[00:17:47.000 --> 00:17:49.000]  是看見將來的謝有生
[00:17:49.000 --> 00:17:52.000]  時間對於神不是限制
[00:17:52.000 --> 00:17:54.000]  對於我們來說是什麼意思呢
[00:17:54.000 --> 00:17:57.000]  可能今天我們覺得自己不夠好
[00:17:57.000 --> 00:18:00.000]  但是神卻看見了一個更精彩的你
[00:18:00.000 --> 00:18:01.000]  你信不信
[00:18:01.000 --> 00:18:02.000]  你信不信
[00:18:02.000 --> 00:18:04.000]  對神是一個美好的計劃
[00:18:04.000 --> 00:18:07.000]  這個就是神看見的你
[00:18:07.000 --> 00:18:10.000]  我們照鏡子就是看見今天的我們
[00:18:10.000 --> 00:18:13.000]  等於我們要記住這一點
[00:18:13.000 --> 00:18:15.000]  神為我們預備的是我們沒有想過
[00:18:15.000 --> 00:18:18.000]  是我們想像不到
[00:18:18.000 --> 00:18:19.000]  是沒有聽過的
[00:18:19.000 --> 00:18:21.000]  這是聖經裡面說的
[00:18:21.000 --> 00:18:23.000]  今天神要跟大家說
[00:18:23.000 --> 00:18:27.000]  不要只是看你過去的不堪
[00:18:27.000 --> 00:18:30.000]  不要只是看你過去的遺憾
[00:18:30.000 --> 00:18:34.000]  也不只是看見你今天的自己
[00:18:34.000 --> 00:18:36.000]  你要憧憬你的將來
[00:18:36.000 --> 00:18:38.000]  因為神早已經看見你
[00:18:38.000 --> 00:18:39.000]  認識你
[00:18:39.000 --> 00:18:40.000]  揀選你
[00:18:40.000 --> 00:18:41.000]  塑造你
[00:18:41.000 --> 00:18:43.000]  成為祂的命定
[00:18:43.000 --> 00:18:45.000]  頂子梅
[00:18:45.000 --> 00:18:49.000]  我曾經看過一個這樣的比喻
[00:18:49.000 --> 00:18:52.000]  有一個老伯伯
[00:18:52.000 --> 00:18:55.000]  買了一支蠟燭回家
[00:18:55.000 --> 00:18:57.000]  回家的時候
[00:18:57.000 --> 00:18:59.000]  那支蠟燭很好奇問老伯伯
[00:18:59.000 --> 00:19:00.000]  為什麼那支蠟燭會說話呢
[00:19:00.000 --> 00:19:01.000]  這是一個比喻
[00:19:01.000 --> 00:19:05.000]  大家不需要懷疑
[00:19:05.000 --> 00:19:07.000]  那支蠟燭在那裡很好奇
[00:19:07.000 --> 00:19:10.000]  阿伯 你買我回家幹什麼呢
[00:19:10.000 --> 00:19:11.000]  那老伯伯說
[00:19:11.000 --> 00:19:13.000]  我要把你放在那個燈塔上
[00:19:13.000 --> 00:19:18.000]  用你的光照亮那個港口的來往船隻
[00:19:18.000 --> 00:19:20.000]  讓他們不會觸礁
[00:19:20.000 --> 00:19:22.000]  讓他們不會沉沒
[00:19:22.000 --> 00:19:23.000]  原來這個老伯伯
[00:19:23.000 --> 00:19:27.000]  是那個港口燈塔的管理員
[00:19:27.000 --> 00:19:29.000]  那個蠟燭就覺得很詫異
[00:19:29.000 --> 00:19:32.000]  蛤 不是吧
[00:19:32.000 --> 00:19:34.000]  我是一支蠟燭 你記住
[00:19:34.000 --> 00:19:36.000]  我不是照明燈
[00:19:36.000 --> 00:19:39.000]  是蠟燭有微弱的光線
[00:19:39.000 --> 00:19:41.000]  如果你家裡停電就用得著我
[00:19:41.000 --> 00:19:43.000]  但是你把我放在燈塔上
[00:19:43.000 --> 00:19:45.000]  去照明整個港口
[00:19:45.000 --> 00:19:47.000]  令到那些船隻可以看見
[00:19:47.000 --> 00:19:48.000]  就不可能了
[00:19:48.000 --> 00:19:50.000]  不要怨我了
[00:19:50.000 --> 00:19:51.000]  但這個老伯伯呢
[00:19:51.000 --> 00:19:53.000]  就沒有回應他
[00:19:53.000 --> 00:19:54.000]  沒有回答他
[00:19:54.000 --> 00:19:56.000]  只是微笑而已
[00:19:56.000 --> 00:19:57.000]  那一晚呢
[00:19:57.000 --> 00:19:59.000]  老伯伯就拿著這些蠟燭
[00:19:59.000 --> 00:20:01.000]  走上去那個燈塔頂樓
[00:20:01.000 --> 00:20:03.000]  一間特別的房間
[00:20:03.000 --> 00:20:06.000]  房間是鑲滿了很多的鏡子
[00:20:06.000 --> 00:20:08.000]  很多的玻璃
[00:20:08.000 --> 00:20:10.000]  老伯伯就把這支蠟燭
[00:20:10.000 --> 00:20:12.000]  放在房間的中間
[00:20:12.000 --> 00:20:14.000]  然後點著它
[00:20:14.000 --> 00:20:16.000]  奇妙的事情就發生了
[00:20:16.000 --> 00:20:19.000]  這些蠟燭本來是微弱的光線
[00:20:19.000 --> 00:20:21.000]  但是通過很多的鏡子
[00:20:21.000 --> 00:20:22.000]  很多的玻璃
[00:20:22.000 --> 00:20:23.000]  一直反射折射
[00:20:23.000 --> 00:20:26.000]  竟然那個燈塔發出萬丈的光芒
[00:20:26.000 --> 00:20:27.000]  就好像這張圖一樣
[00:20:27.000 --> 00:20:29.000]  這個燈塔很光亮
[00:20:29.000 --> 00:20:30.000]  這樣射出來
[00:20:30.000 --> 00:20:32.000]  那一晚呢
[00:20:32.000 --> 00:20:35.000]  在港灣經過無數的船隻
[00:20:35.000 --> 00:20:38.000]  都被這個燈塔指引不會觸礁
[00:20:38.000 --> 00:20:40.000]  船上的水手和船長
[00:20:40.000 --> 00:20:42.000]  都望著這個燈塔
[00:20:42.000 --> 00:20:45.000]  有這個感激的笑容
[00:20:45.000 --> 00:20:48.000]  等於這支蠟燭
[00:20:48.000 --> 00:20:49.000]  是誰呢
[00:20:49.000 --> 00:20:50.000]  猜不猜得到
[00:20:50.000 --> 00:20:51.000]  就是你和我了
[00:20:51.000 --> 00:20:52.000]  我們呢
[00:20:52.000 --> 00:20:54.000]  我們都是想著好像這些蠟燭那樣
[00:20:54.000 --> 00:20:55.000]  哎呀 我這麼微小
[00:20:55.000 --> 00:20:57.000]  我這麼微弱
[00:20:57.000 --> 00:20:58.000]  我這麼嘮叨
[00:20:58.000 --> 00:21:01.000]  神不會把這個重任給我
[00:21:01.000 --> 00:21:03.000]  神不會揀選我
[00:21:03.000 --> 00:21:05.000]  神不會把這個使命給我
[00:21:05.000 --> 00:21:07.000]  丁姊妹
[00:21:07.000 --> 00:21:09.000]  再說一次
[00:21:09.000 --> 00:21:11.000]  不要小看自己
[00:21:11.000 --> 00:21:12.000]  在這個時間
[00:21:12.000 --> 00:21:14.000]  我請丁姊妹用誠懇的態度
[00:21:14.000 --> 00:21:16.000]  去鼓勵你附近的丁姊妹
[00:21:16.000 --> 00:21:22.000]  千萬不要小看自己
[00:21:22.000 --> 00:21:25.000]  不是很大聲而已
[00:21:25.000 --> 00:21:29.000]  有時候聲浪都代表一點點誠懇的
[00:21:29.000 --> 00:21:30.000]  我們再說
[00:21:30.000 --> 00:21:31.000]  再鼓勵多一次
[00:21:31.000 --> 00:21:34.000]  千萬不要小看自己
[00:21:34.000 --> 00:21:35.000]  好啊 大家很誠懇
[00:21:35.000 --> 00:21:39.000]  給掌聲給耶穌
[00:21:39.000 --> 00:21:41.000]  真的 我不是
[00:21:41.000 --> 00:21:42.000]  真的
[00:21:42.000 --> 00:21:45.000]  神真的跟我們說
[00:21:45.000 --> 00:21:48.000]  不要小看自己
[00:21:48.000 --> 00:21:50.000]  人呢 很有趣的
[00:21:50.000 --> 00:21:51.000]  人呢 有時
[00:21:51.000 --> 00:21:54.000]  有人會自大
[00:21:54.000 --> 00:21:55.000]  但是很多情況
[00:21:55.000 --> 00:21:56.000]  包括我自己
[00:21:56.000 --> 00:21:58.000]  往往都是小看自己
[00:21:58.000 --> 00:22:01.000]  未必足道 鬧一鬧
[00:22:01.000 --> 00:22:03.000]  自卑是多的
[00:22:03.000 --> 00:22:06.000]  但是神要我們看得自己合乎中度
[00:22:06.000 --> 00:22:08.000]  就不是叫我們驕傲
[00:22:08.000 --> 00:22:10.000]  是要我們不要小看自己
[00:22:10.000 --> 00:22:11.000]  不要自卑
[00:22:11.000 --> 00:22:13.000]  因為神看我們不同
[00:22:13.000 --> 00:22:15.000]  我們只看我們自己
[00:22:15.000 --> 00:22:17.000]  正如今天也是一樣
[00:22:17.000 --> 00:22:19.000]  神興起同福堂
[00:22:19.000 --> 00:22:21.000]  是要我們在香港見證耶穌
[00:22:21.000 --> 00:22:22.000]  所以
[00:22:22.000 --> 00:22:24.000]  我們上面耶穌使主的牌
[00:22:24.000 --> 00:22:26.000]  是對著維園的
[00:22:26.000 --> 00:22:28.000]  香港是看到的
[00:22:28.000 --> 00:22:29.000]  很多人來維園
[00:22:29.000 --> 00:22:31.000]  是香港所有人都來的
[00:22:31.000 --> 00:22:33.000]  所以很多香港人看到這個牌
[00:22:33.000 --> 00:22:34.000]  其實是代表
[00:22:34.000 --> 00:22:35.000]  我們跟香港人說
[00:22:35.000 --> 00:22:38.000]  耶穌是真實 耶穌是主
[00:22:38.000 --> 00:22:39.000]  所以我們的使命
[00:22:39.000 --> 00:22:40.000]  是見證耶穌
[00:22:40.000 --> 00:22:42.000]  今天大家坐在這裡
[00:22:42.000 --> 00:22:44.000]  我真的絕對相信
[00:22:44.000 --> 00:22:46.000]  不是 唉呀 很無聊
[00:22:46.000 --> 00:22:47.000]  今天沒什麼事做
[00:22:47.000 --> 00:22:49.000]  有空就來敷衍一下
[00:22:49.000 --> 00:22:51.000]  來崇拜敷衍一下
[00:22:51.000 --> 00:22:53.000]  聽聽那個人說什麼
[00:22:53.000 --> 00:22:54.000]  不是
[00:22:54.000 --> 00:22:57.000]  大家來是想遇見神的
[00:22:57.000 --> 00:22:59.000]  是神呼召你們來的
[00:22:59.000 --> 00:23:00.000]  我很相信
[00:23:00.000 --> 00:23:02.000]  也是神揀選你們在這裡
[00:23:02.000 --> 00:23:04.000]  神揀選你們在這裡做什麼
[00:23:04.000 --> 00:23:06.000]  是參與祂的計劃
[00:23:06.000 --> 00:23:08.000]  神要做一件新事
[00:23:08.000 --> 00:23:10.000]  你們豈不知道嗎
[00:23:10.000 --> 00:23:11.000]  就是我們要留意神
[00:23:11.000 --> 00:23:13.000]  我們要參與祂的計劃
[00:23:13.000 --> 00:23:14.000]  可能很多頂尖妹
[00:23:14.000 --> 00:23:16.000]  起初跟我們一樣
[00:23:16.000 --> 00:23:18.000]  我們微不足道
[00:23:18.000 --> 00:23:19.000]  我一個人
[00:23:19.000 --> 00:23:21.000]  哇 你這個大使命這麼大
[00:23:21.000 --> 00:23:22.000]  我怎麼承擔得到呢
[00:23:22.000 --> 00:23:24.000]  我自己撈撈教教
[00:23:24.000 --> 00:23:25.000]  用不着的
[00:23:25.000 --> 00:23:27.000]  頂尖妹一樣
[00:23:27.000 --> 00:23:29.000]  詩篇一百三十九篇十六節
[00:23:29.000 --> 00:23:30.000]  跟我們說
[00:23:30.000 --> 00:23:32.000]  不要小看自己
[00:23:32.000 --> 00:23:33.000]  因為神看我們
[00:23:33.000 --> 00:23:35.000]  不跟我們看自己
[00:23:35.000 --> 00:23:37.000]  當我們願意回應神這個揀選
[00:23:37.000 --> 00:23:40.000]  去承接這個呼召
[00:23:40.000 --> 00:23:43.000]  已經不是我們能力的問題
[00:23:43.000 --> 00:23:44.000]  而是我們回應
[00:23:44.000 --> 00:23:45.000]  我們心態
[00:23:45.000 --> 00:23:46.000]  我們態度的問題
[00:23:46.000 --> 00:23:48.000]  當我們回應祂
[00:23:48.000 --> 00:23:50.000]  神奇妙的手
[00:23:50.000 --> 00:23:52.000]  會將你改變
[00:23:52.000 --> 00:23:55.000]  你必定會看見神的美好的子爺
[00:23:55.000 --> 00:23:57.000]  在你的生命發生
[00:23:57.000 --> 00:23:59.000]  在你的家庭發生
[00:23:59.000 --> 00:24:00.000]  在你的工作發生
[00:24:00.000 --> 00:24:02.000]  在我們的教會裡面發生
[00:24:02.000 --> 00:24:04.000]  頂尖妹這是第一個訊息
[00:24:04.000 --> 00:24:07.000]  一定不可以小看自己
[00:24:07.000 --> 00:24:09.000]  要給神使用
[00:24:09.000 --> 00:24:10.000]  第二個
[00:24:10.000 --> 00:24:12.000]  神跟我們說的訊息
[00:24:12.000 --> 00:24:13.000]  剛才我們說
[00:24:13.000 --> 00:24:15.000]  神跟我們說
[00:24:15.000 --> 00:24:17.000]  祂信得過我們
[00:24:17.000 --> 00:24:19.000]  甚至我們自己都信不過自己
[00:24:19.000 --> 00:24:22.000]  但是神竟然信得過我們
[00:24:22.000 --> 00:24:24.000]  同時第二個訊息就是說
[00:24:24.000 --> 00:24:25.000]  祂信得過我們
[00:24:25.000 --> 00:24:27.000]  我們也會信得過神
[00:24:27.000 --> 00:24:29.000]  我們信得過神是什麼意思
[00:24:29.000 --> 00:24:31.000]  願意讓祂塑造
[00:24:31.000 --> 00:24:33.000]  祂的塑造是幫助我們成長
[00:24:33.000 --> 00:24:35.000]  成為寶貝的器皿
[00:24:35.000 --> 00:24:37.000]  所以我們一起來看
[00:24:37.000 --> 00:24:39.000]  馬後福音第三章十四十五節
[00:24:39.000 --> 00:24:40.000]  我們一起讀
[00:24:40.000 --> 00:24:41.000]  一二三
[00:24:41.000 --> 00:24:43.000]  耶穌就設立十二個人
[00:24:43.000 --> 00:24:46.000]  要他們常和自己同在
[00:24:46.000 --> 00:24:49.000]  也要差他們去傳道
[00:24:49.000 --> 00:24:53.000]  並給他們權柄趕鬼
[00:24:53.000 --> 00:24:57.000]  常與常和自己同在的意思
[00:24:57.000 --> 00:24:58.000]  就是
[00:24:58.000 --> 00:25:01.000]  常常親近耶穌
[00:25:01.000 --> 00:25:02.000]  這十二個人
[00:25:02.000 --> 00:25:05.000]  不只是耶穌在世的時候親近祂
[00:25:05.000 --> 00:25:07.000]  後來耶穌升天了
[00:25:07.000 --> 00:25:09.000]  祂仍然藉著聖靈
[00:25:09.000 --> 00:25:12.000]  一直去親近神
[00:25:12.000 --> 00:25:17.000]  所以如果你看彼得的前後書
[00:25:17.000 --> 00:25:18.000]  彼得說得很清楚
[00:25:18.000 --> 00:25:20.000]  神常常與祂同在
[00:25:20.000 --> 00:25:22.000]  常常親近神
[00:25:22.000 --> 00:25:25.000]  所以他們不只是耶穌在世
[00:25:25.000 --> 00:25:27.000]  我們今天說的
[00:25:27.000 --> 00:25:28.000]  常常親近神
[00:25:28.000 --> 00:25:30.000]  就是我們常常去找耶穌
[00:25:30.000 --> 00:25:32.000]  常常親近我們的主
[00:25:32.000 --> 00:25:34.000]  這十二個人
[00:25:34.000 --> 00:25:36.000]  其實和我們一樣
[00:25:36.000 --> 00:25:38.000]  很平凡
[00:25:38.000 --> 00:25:40.000]  甚至我相信有很多弟兄姊妹
[00:25:40.000 --> 00:25:43.000]  分分鐘都比這十二個人好
[00:25:43.000 --> 00:25:44.000]  但是這十二個人
[00:25:44.000 --> 00:25:47.000]  有一個共通的優點是什麼呢
[00:25:47.000 --> 00:25:49.000]  他們回應神的揀選
[00:25:49.000 --> 00:25:51.000]  他們常常去親近神
[00:25:51.000 --> 00:25:55.000]  以致聖靈一直塑造他們
[00:25:55.000 --> 00:25:56.000]  所以他們一開始
[00:25:56.000 --> 00:25:57.000]  就像剛才所說
[00:25:57.000 --> 00:25:58.000]  他們有很多例子
[00:25:58.000 --> 00:26:00.000]  這幫人完全不行
[00:26:00.000 --> 00:26:02.000]  甚至為什麼神會揀選這幫人
[00:26:02.000 --> 00:26:04.000]  但是後來
[00:26:04.000 --> 00:26:06.000]  當然有一個人出賣耶穌
[00:26:06.000 --> 00:26:08.000]  這十一個人
[00:26:08.000 --> 00:26:09.000]  有什麼不同呢
[00:26:09.000 --> 00:26:11.000]  脫胎換骨
[00:26:11.000 --> 00:26:12.000]  一百八十度改變
[00:26:12.000 --> 00:26:15.000]  變成好像另外一個人那樣
[00:26:15.000 --> 00:26:17.000]  其中一個就是彼得
[00:26:17.000 --> 00:26:18.000]  彼得呢
[00:26:18.000 --> 00:26:21.000]  剛才大家都聽過他的事蹟
[00:26:21.000 --> 00:26:23.000]  他是超級謬底王
[00:26:23.000 --> 00:26:25.000]  說過又不算數
[00:26:25.000 --> 00:26:26.000]  說過又做不到
[00:26:26.000 --> 00:26:27.000]  但是後來
[00:26:27.000 --> 00:26:28.000]  彼得變成了一個什麼人呢
[00:26:28.000 --> 00:26:32.000]  一個堅定不移的教會領袖
[00:26:32.000 --> 00:26:33.000]  在公元一世紀
[00:26:33.000 --> 00:26:35.000]  其實當時的教會
[00:26:35.000 --> 00:26:37.000]  剛剛興起的教會
[00:26:37.000 --> 00:26:40.000]  在面對前所未有的挑戰
[00:26:40.000 --> 00:26:43.000]  很多嚴峻的挑戰
[00:26:43.000 --> 00:26:47.000]  但是彼得卻帶著這幫信耶穌的人
[00:26:47.000 --> 00:26:50.000]  憑著他們的信心
[00:26:50.000 --> 00:26:52.000]  憑著他們的盼望
[00:26:52.000 --> 00:26:55.000]  憑著他們緊緊跟從耶穌
[00:26:55.000 --> 00:26:57.000]  面對一個又一個的挑戰
[00:26:57.000 --> 00:26:59.000]  所以後來呢
[00:26:59.000 --> 00:27:00.000]  彼得
[00:27:00.000 --> 00:27:01.000]  如果看回彼得前書
[00:27:01.000 --> 00:27:02.000]  彼得後書
[00:27:02.000 --> 00:27:05.000]  雖然事隔這麼多年
[00:27:05.000 --> 00:27:07.000]  但是我們今天看回
[00:27:07.000 --> 00:27:08.000]  仍然對我們今天處境
[00:27:08.000 --> 00:27:10.000]  有極大的激勵
[00:27:10.000 --> 00:27:12.000]  彼得的前後書
[00:27:12.000 --> 00:27:14.000]  是彼得寫的
[00:27:14.000 --> 00:27:17.000]  他是用扭轉了的生命寫的
[00:27:17.000 --> 00:27:18.000]  你想想
[00:27:18.000 --> 00:27:19.000]  之前的彼得
[00:27:19.000 --> 00:27:21.000]  和寫彼得前後書
[00:27:21.000 --> 00:27:24.000]  這個人已經完全不同的人
[00:27:24.000 --> 00:27:25.000]  所以他是
[00:27:25.000 --> 00:27:28.000]  彼成塑造的生命寫出來的
[00:27:28.000 --> 00:27:30.000]  所以對於我們今天不同的處境
[00:27:30.000 --> 00:27:31.000]  都極大的激勵
[00:27:31.000 --> 00:27:33.000]  鼓勵鼓舞我們
[00:27:33.000 --> 00:27:34.000]  另外一個人就是約翰
[00:27:34.000 --> 00:27:35.000]  我們剛才所說
[00:27:35.000 --> 00:27:37.000]  超級自我中心
[00:27:37.000 --> 00:27:38.000]  超級暴躁
[00:27:38.000 --> 00:27:39.000]  超級火爆
[00:27:39.000 --> 00:27:41.000]  但是有沒有想過
[00:27:41.000 --> 00:27:42.000]  一個這樣的人
[00:27:42.000 --> 00:27:45.000]  後來卻充滿外
[00:27:45.000 --> 00:27:47.000]  我們看回
[00:27:47.000 --> 00:27:48.000]  約翰一書
[00:27:48.000 --> 00:27:49.000]  約翰二書
[00:27:49.000 --> 00:27:51.000]  約翰三書
[00:27:51.000 --> 00:27:52.000]  他不斷強調什麼
[00:27:52.000 --> 00:27:54.000]  彼此相愛
[00:27:54.000 --> 00:27:55.000]  竟然
[00:27:55.000 --> 00:27:57.000]  一個這麼火爆的人
[00:27:57.000 --> 00:27:59.000]  寫得出彼此相愛
[00:27:59.000 --> 00:28:01.000]  他就是用
[00:28:01.000 --> 00:28:03.000]  彼成塑造的生命
[00:28:03.000 --> 00:28:05.000]  把這三卷書寫出來
[00:28:05.000 --> 00:28:06.000]  到今天
[00:28:06.000 --> 00:28:07.000]  我們竟然想到
[00:28:07.000 --> 00:28:08.000]  嘩
[00:28:08.000 --> 00:28:09.000]  原來神塑造一個人
[00:28:09.000 --> 00:28:11.000]  可以將他變成這樣
[00:28:11.000 --> 00:28:12.000]  所以頂知今天
[00:28:12.000 --> 00:28:14.000]  我們不是停留在今天
[00:28:14.000 --> 00:28:15.000]  因為神
[00:28:15.000 --> 00:28:17.000]  一路一路塑造
[00:28:17.000 --> 00:28:18.000]  讓我們進步
[00:28:18.000 --> 00:28:19.000]  讓我們活得更美好
[00:28:19.000 --> 00:28:20.000]  第三個
[00:28:20.000 --> 00:28:22.000]  就是剛才所說的多瑪
[00:28:22.000 --> 00:28:23.000]  超級沒有信心
[00:28:23.000 --> 00:28:24.000]  超級多疑
[00:28:24.000 --> 00:28:25.000]  超級懷疑
[00:28:25.000 --> 00:28:27.000]  擺在他面前都不相信
[00:28:27.000 --> 00:28:28.000]  多瑪後來
[00:28:28.000 --> 00:28:30.000]  變成一個充滿信心的人
[00:28:30.000 --> 00:28:31.000]  你知不知道
[00:28:31.000 --> 00:28:33.000]  考國家在哪裡
[00:28:33.000 --> 00:28:36.000]  發現多瑪的墓碑
[00:28:36.000 --> 00:28:38.000]  印度
[00:28:38.000 --> 00:28:40.000]  你沒有想過
[00:28:40.000 --> 00:28:43.000]  由中東走到印度
[00:28:43.000 --> 00:28:44.000]  要多遠
[00:28:44.000 --> 00:28:45.000]  要經過什麼地方
[00:28:45.000 --> 00:28:47.000]  如果一個沒有信心
[00:28:47.000 --> 00:28:48.000]  多疑的人
[00:28:48.000 --> 00:28:50.000]  他會不會走得這麼遠
[00:28:50.000 --> 00:28:52.000]  向東方那邊傳福音
[00:28:52.000 --> 00:28:53.000]  結果他的下半生
[00:28:53.000 --> 00:28:54.000]  就在那裡渡過
[00:28:54.000 --> 00:28:56.000]  去傳福音
[00:28:56.000 --> 00:28:58.000]  結果他沒有回到家鄉
[00:28:58.000 --> 00:28:59.000]  就在那裡
[00:28:59.000 --> 00:29:01.000]  完成了他的使命
[00:29:01.000 --> 00:29:02.000]  一百八十六轉變
[00:29:02.000 --> 00:29:03.000]  這幫門徒
[00:29:03.000 --> 00:29:06.000]  是完全不一樣的生命
[00:29:06.000 --> 00:29:07.000]  等於說
[00:29:07.000 --> 00:29:09.000]  這就是神的塑造
[00:29:09.000 --> 00:29:10.000]  原來
[00:29:10.000 --> 00:29:11.000]  可以讓我們生命
[00:29:11.000 --> 00:29:12.000]  一百八十六改變
[00:29:12.000 --> 00:29:13.000]  是讓我們
[00:29:13.000 --> 00:29:15.000]  活得比以前更加精彩
[00:29:15.000 --> 00:29:17.000]  更加美好
[00:29:17.000 --> 00:29:18.000]  我們看一段聖經
[00:29:18.000 --> 00:29:20.000]  羅馬書九章二十一至二十三節
[00:29:20.000 --> 00:29:21.000]  就是講塑造
[00:29:21.000 --> 00:29:22.000]  我們一起讀
[00:29:22.000 --> 00:29:23.000]  一二三
[00:29:23.000 --> 00:29:25.000]  遙障難道沒有權病
[00:29:25.000 --> 00:29:27.000]  從一團泥裡
[00:29:27.000 --> 00:29:30.000]  拿一塊造成歸重的器皿
[00:29:30.000 --> 00:29:33.000]  又拿一塊造成悲戰的器皿嗎
[00:29:33.000 --> 00:29:36.000]  倘若神要顯明他的憤怒
[00:29:36.000 --> 00:29:38.000]  彰顯他的權能
[00:29:38.000 --> 00:29:41.000]  就多多忍耐寬容那可怒
[00:29:41.000 --> 00:29:44.000]  預備遭毀滅的器皿
[00:29:44.000 --> 00:29:47.000]  又要將他的豐盛榮耀
[00:29:47.000 --> 00:29:50.000]  彰顯在那蒙憐憫
[00:29:50.000 --> 00:29:54.000]  早預備得榮耀的器皿上
[00:29:54.000 --> 00:29:59.000]  這段聖經是強調神的揀選主權
[00:29:59.000 --> 00:30:05.000]  這個遙障是製造陶瓷器皿的工匠
[00:30:05.000 --> 00:30:07.000]  在這裡是講神
[00:30:07.000 --> 00:30:09.000]  一團泥是誰
[00:30:09.000 --> 00:30:11.000]  一團泥就是你和我
[00:30:11.000 --> 00:30:13.000]  可能有些人覺得自己是一坨泥
