
[00:00:00.000 --> 00:00:02.000]  祝大家新年平安
[00:19:24.000 --> 00:19:26.000]  和他的面前
[00:19:26.000 --> 00:19:28.000]  就是他的現在和將來
[00:19:28.000 --> 00:19:31.000]  保羅是自己和自己比較
[00:19:31.000 --> 00:19:34.000]  保羅是不主張自己和人比較
[00:19:34.000 --> 00:19:36.000]  他是在比較自己
[00:19:36.000 --> 00:19:38.000]  保羅是希望今天的保羅
[00:19:38.000 --> 00:19:40.000]  是成熟過昨天的保羅
[00:19:40.000 --> 00:19:41.000]  明天的保羅
[00:19:41.000 --> 00:19:43.000]  是成熟過今天的保羅
[00:19:43.000 --> 00:19:46.000]  他是忘記背後
[00:19:46.000 --> 00:19:47.000]  忘記過去
[00:19:47.000 --> 00:19:49.000]  努力面前
[00:19:49.000 --> 00:19:51.000]  這是一個很重要的心態
[00:19:51.000 --> 00:19:52.000]  和自己比較
[00:19:52.000 --> 00:19:54.000]  你會成長
[00:19:54.000 --> 00:19:55.000]  和人比較
[00:19:55.000 --> 00:19:57.000]  你可能會有很多挫敗
[00:19:57.000 --> 00:19:59.000]  或者驕傲
[00:19:59.000 --> 00:20:01.000]  保羅說他忘記背後
[00:20:01.000 --> 00:20:03.000]  他的背後是什麼呢?
[00:20:03.000 --> 00:20:05.000]  如果從菲勒比書我們很相信
[00:20:05.000 --> 00:20:06.000]  他的背後就是指
[00:20:06.000 --> 00:20:10.000]  他以往這種猶太主義的思想
[00:20:10.000 --> 00:20:11.000]  心態、行為
[00:20:11.000 --> 00:20:14.000]  他以往是很猶太主義的
[00:20:14.000 --> 00:20:16.000]  他又拉又鎖那些基督徒
[00:20:16.000 --> 00:20:19.000]  他說忘記背後
[00:20:19.000 --> 00:20:21.000]  什麼叫忘記呢?
[00:20:21.000 --> 00:20:23.000]  保羅是不是真的忘記了呢?
[00:20:23.000 --> 00:20:25.000]  他是不是失憶了呢?
[00:20:25.000 --> 00:20:27.000]  忘記不等於失憶
[00:20:27.000 --> 00:20:29.000]  忘記你都會記得
[00:20:29.000 --> 00:20:30.000]  忘記的意思是
[00:20:30.000 --> 00:20:31.000]  我不再重視他
[00:20:31.000 --> 00:20:33.000]  保羅說這些是糞土
[00:20:33.000 --> 00:20:34.000]  這些是廢的
[00:20:34.000 --> 00:20:37.000]  他不會在保羅的生命裏面
[00:20:37.000 --> 00:20:38.000]  在保羅的身上
[00:20:38.000 --> 00:20:41.000]  有任何的影響和功效
[00:20:41.000 --> 00:20:42.000]  保羅記得
[00:20:42.000 --> 00:20:44.000]  保羅記得他曾經迫害基督徒
[00:20:44.000 --> 00:20:46.000]  他的書信是有寫的
[00:20:46.000 --> 00:20:50.000]  但這些不再在保羅的生命裏面
[00:20:50.000 --> 00:20:52.000]  發生任何的功效
[00:20:52.000 --> 00:20:54.000]  任何的影響
[00:20:54.000 --> 00:20:55.000]  所以弟兄姊妹
[00:20:55.000 --> 00:20:58.000]  不要讓你過往的經歷
[00:20:58.000 --> 00:20:59.000]  或者傷痛
[00:20:59.000 --> 00:21:01.000]  去拖著你走
[00:21:01.000 --> 00:21:04.000]  去影響你前面追求神
[00:21:04.000 --> 00:21:06.000]  不要讓你過往的經歷
[00:21:06.000 --> 00:21:07.000]  或者傷痛
[00:21:07.000 --> 00:21:09.000]  去影響你活出一個
[00:21:09.000 --> 00:21:13.000]  神想要你活出的人生
[00:21:13.000 --> 00:21:16.000]  其實在我們成長的歷程裏面
[00:21:16.000 --> 00:21:17.000]  我們很多時候
[00:21:17.000 --> 00:21:20.000]  會被過往的一些失敗
[00:21:20.000 --> 00:21:23.000]  或者成功去影響我們
[00:21:23.000 --> 00:21:24.000]  去綁著我們
[00:21:24.000 --> 00:21:27.000]  但希望大家要謹記
[00:21:27.000 --> 00:21:28.000]  曾經失敗
[00:21:28.000 --> 00:21:31.000]  不等於永遠失敗
[00:21:31.000 --> 00:21:32.000]  曾經成功
[00:21:32.000 --> 00:21:35.000]  都不等於你永遠成功
[00:21:35.000 --> 00:21:37.000]  你想想彼得
[00:21:37.000 --> 00:21:38.000]  彼得是一個好的例子
[00:21:38.000 --> 00:21:41.000]  在福音書的彼得是衝動派的
[00:21:41.000 --> 00:21:44.000]  甚至有時令耶穌失望的
[00:21:44.000 --> 00:21:45.000]  耶穌說撒旦
[00:21:45.000 --> 00:21:47.000]  退我後邊去吧
[00:21:47.000 --> 00:21:49.000]  這樣罵彼得
[00:21:49.000 --> 00:21:50.000]  去到使徒行傳
[00:21:50.000 --> 00:21:52.000]  彼得是一個怎樣的人
[00:21:52.000 --> 00:21:55.000]  是一個很成熟的教會領袖
[00:21:55.000 --> 00:21:57.000]  在福音書我們見到
[00:21:57.000 --> 00:21:59.000]  彼得三次不認主
[00:21:59.000 --> 00:22:00.000]  但三次不認主
[00:22:00.000 --> 00:22:03.000]  不等於永遠不認主
[00:22:03.000 --> 00:22:05.000]  耶穌幫了他
[00:22:05.000 --> 00:22:07.000]  彼得一生就是奉獻於主
[00:22:07.000 --> 00:22:09.000]  保祿的人生
[00:22:09.000 --> 00:22:11.000]  以往敵黨基督
[00:22:11.000 --> 00:22:13.000]  他之後追隨基督
[00:22:13.000 --> 00:22:15.000]  所以曾經失敗
[00:22:15.000 --> 00:22:16.000]  不等於永遠失敗
[00:22:16.000 --> 00:22:18.000]  同樣的要記住
[00:22:18.000 --> 00:22:20.000]  曾經成功不等於永遠成功
[00:22:20.000 --> 00:22:23.000]  所以不要讓你以往的拖著你走
[00:22:23.000 --> 00:22:24.000]  忘記背後
[00:22:24.000 --> 00:22:26.000]  我們努力面前
[00:22:26.000 --> 00:22:28.000]  向著這個標竿直跑
[00:22:28.000 --> 00:22:30.000]  努力面前
[00:22:30.000 --> 00:22:31.000]  努力這個字
[00:22:31.000 --> 00:22:33.000]  在新約只出現了一次
[00:22:33.000 --> 00:22:34.000]  就是這裡
[00:22:34.000 --> 00:22:35.000]  其實這個字是什麼意思呢
[00:22:35.000 --> 00:22:38.000]  就是你盡力將你的手伸向前
[00:22:38.000 --> 00:22:40.000]  其實這個字的意思
[00:22:40.000 --> 00:22:41.000]  是一個比賽
[00:22:41.000 --> 00:22:43.000]  一個衝線的圖畫
[00:22:43.000 --> 00:22:45.000]  在你的衝線
[00:22:45.000 --> 00:22:47.000]  你努力將你的手伸向前
[00:22:47.000 --> 00:22:49.000]  要爭取勝利
[00:22:49.000 --> 00:22:50.000]  所以保羅說
[00:22:50.000 --> 00:22:52.000]  我們這一句的意思就是
[00:22:52.000 --> 00:22:56.000]  我們向著這個標竿直跑
[00:22:56.000 --> 00:22:58.000]  標竿就是目標
[00:22:58.000 --> 00:22:59.000]  就是那個mark
[00:22:59.000 --> 00:23:00.000]  那個goal
[00:23:00.000 --> 00:23:03.000]  向著上帝為你所定的人生目標
[00:23:03.000 --> 00:23:05.000]  你竭力去追求
[00:23:05.000 --> 00:23:07.000]  努力去贈成
[00:23:07.000 --> 00:23:09.000]  這個就是保羅要我們做的事
[00:23:09.000 --> 00:23:12.000]  當我們有了這個純性的不滿足
[00:23:12.000 --> 00:23:13.000]  我不滿意我的靈命
[00:23:13.000 --> 00:23:16.000]  當我們很想得到天上的獎賞
[00:23:16.000 --> 00:23:18.000]  我們就要找到人生的目標
[00:23:18.000 --> 00:23:24.000]  然後努力向前去爭勝
[00:23:24.000 --> 00:23:29.000]  你知不知道你的人生目標是什麼呢
[00:23:29.000 --> 00:23:31.000]  上帝給我們的目標
[00:23:31.000 --> 00:23:34.000]  有些是很普遍性的
[00:23:34.000 --> 00:23:35.000]  譬如摩西
[00:23:35.000 --> 00:23:37.000]  摩西的人生的使命和目標
[00:23:37.000 --> 00:23:40.000]  就是帶領以色列人出埃及
[00:23:40.000 --> 00:23:44.000]  保羅的目標就是向外邦人傳福音
[00:23:44.000 --> 00:23:47.000]  卡丁路德的目標就是要推動宗教改革
[00:23:47.000 --> 00:23:50.000]  可能朱木鑫的目標就是窩福侍奉
[00:23:50.000 --> 00:23:51.000]  很多不同的目標
[00:23:51.000 --> 00:23:55.000]  這些是很個人的
[00:23:55.000 --> 00:23:56.000]  很獨特的
[00:23:56.000 --> 00:23:58.000]  但有些是很普遍的
[00:23:58.000 --> 00:24:00.000]  我們要愛主愛人
[00:24:00.000 --> 00:24:01.000]  我們要做門徒
[00:24:01.000 --> 00:24:02.000]  要傳福音
[00:24:02.000 --> 00:24:03.000]  榮耀神
[00:24:03.000 --> 00:24:04.000]  這些個個都需要
[00:24:04.000 --> 00:24:06.000]  所以我們有普遍的目標
[00:24:06.000 --> 00:24:07.000]  我們每個都要爭取
[00:24:07.000 --> 00:24:09.000]  但你同時要找到
[00:24:09.000 --> 00:24:11.000]  上帝給你很獨特
[00:24:11.000 --> 00:24:14.000]  在你的人生裏面的目標
[00:24:14.000 --> 00:24:17.000]  你今年的目標是什麼呢?
[00:24:17.000 --> 00:24:18.000]  你知不知道
[00:24:18.000 --> 00:24:19.000]  15年上帝給你有什麼使命
[00:24:19.000 --> 00:24:21.000]  有什麼目標?
[00:24:21.000 --> 00:24:23.000]  在你人生有什麼大的方向
[00:24:23.000 --> 00:24:24.000]  上帝給你的呢?
[00:24:24.000 --> 00:24:25.000]  如果我們不知道
[00:24:25.000 --> 00:24:28.000]  我們就很難去竭力追求
[00:24:28.000 --> 00:24:30.000]  我們衝了線
[00:24:30.000 --> 00:24:33.000]  我最怕就是衝錯線
[00:24:33.000 --> 00:24:36.000]  我最怕去錯目標
[00:24:36.000 --> 00:24:37.000]  去錯目標
[00:24:37.000 --> 00:24:41.000]  回頭路很漫長
[00:24:41.000 --> 00:24:42.000]  如果你有看比賽
[00:24:42.000 --> 00:24:43.000]  有看運動
[00:24:43.000 --> 00:24:44.000]  你有看
[00:24:44.000 --> 00:24:48.000]  譬如我們跑中距離
[00:24:48.000 --> 00:24:50.000]  可能一個跑中距離的人
[00:24:50.000 --> 00:24:51.000]  他的跑速
[00:24:51.000 --> 00:24:53.000]  不會由頭到尾一樣
[00:24:53.000 --> 00:24:55.000]  可能中間會慢一點
[00:24:55.000 --> 00:24:58.000]  去到衝線就會快一點
[00:24:58.000 --> 00:24:59.000]  無論快
[00:24:59.000 --> 00:25:01.000]  無論慢
[00:25:01.000 --> 00:25:02.000]  我們最重要
[00:25:02.000 --> 00:25:04.000]  我們知道終點在哪裏
[00:25:04.000 --> 00:25:06.000]  你不會走錯終點
[00:25:06.000 --> 00:25:08.000]  如果你跑過渣打
[00:25:08.000 --> 00:25:09.000]  無論十公里
[00:25:09.000 --> 00:25:10.000]  半馬
[00:25:10.000 --> 00:25:11.000]  馬拉松
[00:25:11.000 --> 00:25:14.000]  重點就是你回到終點
[00:25:14.000 --> 00:25:15.000]  如果你走過毅行者
[00:25:15.000 --> 00:25:18.000]  最重要就是你去到終點
[00:25:18.000 --> 00:25:20.000]  你走了幾百公里
[00:25:20.000 --> 00:25:21.000]  原來不到終點
[00:25:21.000 --> 00:25:22.000]  都是沒有用的
[00:25:22.000 --> 00:25:24.000]  你走得多快是沒有用的
[00:25:24.000 --> 00:25:26.000]  所以斯保真講得很好
[00:25:26.000 --> 00:25:28.000]  是一個健康的基督徒
[00:25:28.000 --> 00:25:30.000]  是一個不斷前進
[00:25:30.000 --> 00:25:32.000]  向著目標進發
[00:25:32.000 --> 00:25:34.000]  他說在基督徒的字典裏
[00:25:34.000 --> 00:25:37.000]  原來是沒有放棄這個字
[00:25:37.000 --> 00:25:39.000]  是沒有退後這個字
[00:25:39.000 --> 00:25:42.000]  我們只是向著這個目標
[00:25:42.000 --> 00:25:46.000]  去不斷前進進發
[00:25:46.000 --> 00:25:47.000]  所以弟兄姊妹
[00:25:47.000 --> 00:25:49.000]  你要找
[00:25:49.000 --> 00:25:51.000]  你要找到你人生的目標
[00:25:51.000 --> 00:25:53.000]  找到起碼2015年
[00:25:53.000 --> 00:25:55.000]  趁著在年頭
[00:25:55.000 --> 00:25:59.000]  可以用退休和安靜去找
[00:25:59.000 --> 00:26:01.000]  上帝給你在2015年
[00:26:01.000 --> 00:26:04.000]  有什麼目標
[00:26:04.000 --> 00:26:05.000]  在丹麥
[00:26:05.000 --> 00:26:06.000]  在十九世紀丹麥
[00:26:06.000 --> 00:26:09.000]  有一個很出名的雕刻家
[00:26:09.000 --> 00:26:10.000]  這個雕刻家
[00:26:10.000 --> 00:26:14.000]  他叫巴托爾托瓦爾森
[00:26:14.000 --> 00:26:15.000]  這個很出名
[00:26:15.000 --> 00:26:16.000]  如果你有看過
[00:26:16.000 --> 00:26:18.000]  有一個雕塑
[00:26:18.000 --> 00:26:19.000]  就是在一個山洞裏面
[00:26:19.000 --> 00:26:21.000]  有一隻獅子躺臥在那裏
[00:26:21.000 --> 00:26:25.000]  就是這個巴托爾托瓦爾森的雕塑
[00:26:25.000 --> 00:26:27.000]  在丹麥為了建立了一個
[00:26:27.000 --> 00:26:30.000]  他的博物館
[00:26:30.000 --> 00:26:31.000]  有人問
[00:26:31.000 --> 00:26:32.000]  托瓦爾森
[00:26:32.000 --> 00:26:34.000]  你哪一件作品
[00:26:34.000 --> 00:26:36.000]  你覺得最偉大
[00:26:36.000 --> 00:26:38.000]  托瓦爾森怎樣回答
[00:26:38.000 --> 00:26:39.000]  他的答案就是
[00:26:39.000 --> 00:26:41.000]  下一件
[00:26:41.000 --> 00:26:42.000]  下一件
[00:26:42.000 --> 00:26:46.000]  他永遠不滿足我過往所有的作品
[00:26:46.000 --> 00:26:49.000]  這個就是那份純正的不滿足
[00:26:49.000 --> 00:26:51.000]  我不滿意我過往所有的作品
[00:26:51.000 --> 00:26:53.000]  所以下一件才是最偉大
[00:26:53.000 --> 00:26:55.000]  所以這個成為他的動力
[00:26:55.000 --> 00:26:56.000]  他不斷去創新
[00:26:56.000 --> 00:26:58.000]  不斷去精益求精
[00:26:58.000 --> 00:27:00.000]  成為一個很出名
[00:27:00.000 --> 00:27:01.000]  一個很出色
[00:27:01.000 --> 00:27:04.000]  當代的一個雕刻家
[00:27:04.000 --> 00:27:07.000]  我相信大家在座
[00:27:07.000 --> 00:27:08.000]  可能都應該
[00:27:08.000 --> 00:27:10.000]  都可能過了讀書這個階段
[00:27:10.000 --> 00:27:11.000]  但你總有讀書
[00:27:11.000 --> 00:27:14.000]  你可能總有參加運動會的經歷
[00:27:14.000 --> 00:27:15.000]  或者你的子女
[00:27:15.000 --> 00:27:17.000]  你參觀過你的子女
[00:27:17.000 --> 00:27:19.000]  一些運動會的經歷
[00:27:19.000 --> 00:27:20.000]  你有沒有見過
[00:27:20.000 --> 00:27:22.000]  在中學的陸運會
[00:27:22.000 --> 00:27:23.000]  跑跨欄
[00:27:23.000 --> 00:27:25.000]  八一跨欄
[00:27:25.000 --> 00:27:27.000]  大家知道水準不是很高
[00:27:27.000 --> 00:27:29.000]  在中學的運動會
[00:27:29.000 --> 00:27:31.000]  多數都會撞低一些欄
[00:27:31.000 --> 00:27:34.000]  無論跑第一那個冠軍
[00:27:34.000 --> 00:27:35.000]  又會撞低一些欄
[00:27:35.000 --> 00:27:38.000]  跑最後一個都會撞低一些欄
[00:27:38.000 --> 00:27:42.000]  但原來跑第一和跑最後有什麼分別呢
[00:27:42.000 --> 00:27:44.000]  很不同
[00:27:44.000 --> 00:27:45.000]  跑冠軍那個
[00:27:45.000 --> 00:27:46.000]  他撞低一些欄
[00:27:46.000 --> 00:27:48.000]  他就繼續去
[00:27:48.000 --> 00:27:49.000]  他不會停
[00:27:49.000 --> 00:27:51.000]  繼續去向著目標
[00:27:51.000 --> 00:27:53.000]  向著線衝線
[00:27:53.000 --> 00:27:55.000]  跑最後一個撞低一些欄
[00:27:55.000 --> 00:27:57.000]  去到下一個欄
[00:27:57.000 --> 00:27:58.000]  他會有些猶豫
[00:27:58.000 --> 00:28:00.000]  有些減速
[00:28:00.000 --> 00:28:01.000]  有些疾步
[00:28:01.000 --> 00:28:02.000]  有些卻步
[00:28:02.000 --> 00:28:04.000]  會不會再撞低一些欄呢
[00:28:04.000 --> 00:28:07.000]  這個就是分別
[00:28:07.000 --> 00:28:10.000]  如果你想得到這個獎賞
[00:28:10.000 --> 00:28:12.000]  得到上帝的讚賞
[00:28:12.000 --> 00:28:13.000]  撞低欄不要緊
[00:28:13.000 --> 00:28:15.000]  個個都會撞低欄
[00:28:15.000 --> 00:28:16.000]  在人生裏面
[00:28:16.000 --> 00:28:17.000]  個個都會整跌跌欄
[00:28:17.000 --> 00:28:19.000]  一定跌到
[00:28:19.000 --> 00:28:20.000]  忘記背後
[00:28:20.000 --> 00:28:22.000]  向著標桿直去
[00:28:22.000 --> 00:28:24.000]  如果你被那些跌倒
[00:28:24.000 --> 00:28:26.000]  令你猶豫卻步
[00:28:26.000 --> 00:28:27.000]  在你人生裏面
[00:28:27.000 --> 00:28:29.000]  你不敢再前行的話
[00:28:29.000 --> 00:28:31.000]  我們可能是包尾那個
[00:28:31.000 --> 00:28:34.000]  會不會得到上帝的獎賞呢
[00:28:34.000 --> 00:28:37.000]  所以保羅在第十二到十四節
[00:28:37.000 --> 00:28:39.000]  他就講了一個心字
[00:28:39.000 --> 00:28:41.000]  然後到十五十六這兩節
[00:28:41.000 --> 00:28:42.000]  他轉向
[00:28:42.000 --> 00:28:43.000]  向肥立比的信徒
[00:28:43.000 --> 00:28:45.000]  有一些鼓勵
[00:28:45.000 --> 00:28:46.000]  他說
[00:28:46.000 --> 00:28:49.000]  所以我們中間凡是成熟的人
[00:28:49.000 --> 00:28:51.000]  總要傳這樣的心
[00:28:51.000 --> 00:28:53.000]  成熟這個字
[00:28:53.000 --> 00:28:55.000]  其實在原文
[00:28:55.000 --> 00:28:57.000]  就是上面完全這個字
[00:28:57.000 --> 00:28:59.000]  為什麼這裏譯成熟呢
[00:28:59.000 --> 00:29:00.000]  意思就是說
[00:29:00.000 --> 00:29:02.000]  雖然在同一個字
[00:29:02.000 --> 00:29:04.000]  在這麼短的距離裏面
[00:29:04.000 --> 00:29:05.000]  是不同的意思
[00:29:05.000 --> 00:29:07.000]  上一個字就是說完全
[00:29:07.000 --> 00:29:08.000]  保羅說我不是完全
[00:29:08.000 --> 00:29:09.000]  我未達標
[00:29:09.000 --> 00:29:12.000]  但是這個字在這裏解成熟
[00:29:12.000 --> 00:29:14.000]  是解熟齡成熟
[00:29:14.000 --> 00:29:15.000]  保羅說
[00:29:15.000 --> 00:29:17.000]  如果是熟齡成熟的人
[00:29:17.000 --> 00:29:19.000]  應該傳這樣的心
[00:29:19.000 --> 00:29:20.000]  這樣的心
[00:29:20.000 --> 00:29:22.000]  就是指十二到十四節
[00:29:22.000 --> 00:29:24.000]  保羅的心態
[00:29:24.000 --> 00:29:26.000]  你是一個熟齡成熟的人
[00:29:26.000 --> 00:29:28.000]  你應該有這樣的心態
[00:29:28.000 --> 00:29:29.000]  能夠忘記背後
[00:29:29.000 --> 00:29:32.000]  向上帝為你設定的目標
[00:29:32.000 --> 00:29:35.000]  去竭力追求
[00:29:35.000 --> 00:29:38.000]  如果不是太成熟
[00:29:38.000 --> 00:29:39.000]  那又如何呢
[00:29:39.000 --> 00:29:40.000]  如果不是太成熟
[00:29:40.000 --> 00:29:41.000]  即是說
[00:29:41.000 --> 00:29:43.000]  如果是傳著別樣的心
[00:29:43.000 --> 00:29:45.000]  那又如何呢
[00:29:45.000 --> 00:29:46.000]  不要緊
[00:29:46.000 --> 00:29:49.000]  神會將這些東西指示我們
[00:29:49.000 --> 00:29:50.000]  神會將這些事
[00:29:50.000 --> 00:29:52.000]  即是十二到十四節
[00:29:52.000 --> 00:29:53.000]  保羅這些心態
[00:29:53.000 --> 00:29:56.000]  神會教我們
[00:29:56.000 --> 00:29:58.000]  神是一個很有寬容
[00:29:58.000 --> 00:30:01.000]  很有恩典的上帝
[00:30:01.000 --> 00:30:03.000]  祂不會撇下我們不理的
[00:30:03.000 --> 00:30:04.000]  我給你一個目標
[00:30:04.000 --> 00:30:05.000]  你自己做吧
[00:30:05.000 --> 00:30:06.000]  你自己努力吧
[00:30:06.000 --> 00:30:07.000]  是你的事
[00:30:07.000 --> 00:30:09.000]  祂不會的
[00:30:09.000 --> 00:30:11.000]  祂不會撇下我們不理的
[00:30:11.000 --> 00:30:12.000]  當我們不懂的時候
[00:30:12.000 --> 00:30:14.000]  祂會指教我們
[00:30:14.000 --> 00:30:16.000]  一步一步拖大我們
[00:30:16.000 --> 00:30:19.000]  能夠做到祂想我們做到的事
[00:30:19.000 --> 00:30:21.000]  我們要做的就是
[00:30:21.000 --> 00:30:22.000]  我們激起心肝
[00:30:22.000 --> 00:30:25.000]  努力去做
[00:30:25.000 --> 00:30:26.000]  最後
[00:30:26.000 --> 00:30:27.000]  他說
[00:30:27.000 --> 00:30:28.000]  然而
[00:30:28.000 --> 00:30:30.000]  然而這個字在原文可以解作
[00:30:30.000 --> 00:30:31.000]  無論如何
[00:30:31.000 --> 00:30:32.000]  是表達
[00:30:32.000 --> 00:30:33.000]  去到一個
[00:30:33.000 --> 00:30:34.000]  結束一個的要點
[00:30:34.000 --> 00:30:35.000]  去到最後
[00:30:35.000 --> 00:30:37.000]  有一個的要點
[00:30:37.000 --> 00:30:38.000]  無論如何
[00:30:38.000 --> 00:30:40.000]  我們達到什麼地步
[00:30:40.000 --> 00:30:43.000]  就當照這個地步行
[00:30:43.000 --> 00:30:44.000]  即是我們去到一個
[00:30:44.000 --> 00:30:46.000]  什麼的屬靈程度
[00:30:46.000 --> 00:30:50.000]  就按照這個屬靈程度去行
[00:30:50.000 --> 00:30:51.000]  如果你是初信的
[00:30:51.000 --> 00:30:53.000]  你不要期望自己可以
[00:30:53.000 --> 00:30:55.000]  可以去講道
[00:30:55.000 --> 00:30:58.000]  可以去大茶經
[00:30:58.000 --> 00:31:00.000]  我們去到什麼的屬靈程度
[00:31:00.000 --> 00:31:02.000]  按照那個屬靈程度去做
[00:31:02.000 --> 00:31:04.000]  你初入教會的
[00:31:04.000 --> 00:31:06.000]  不要期望要做執事
[00:31:06.000 --> 00:31:07.000]  按照你自己的靈命
[00:31:07.000 --> 00:31:10.000]  所以上帝是很有恩典的
[00:31:10.000 --> 00:31:12.000]  祂在這個屬靈的追求裏面
[00:31:12.000 --> 00:31:14.000]  祂有目標給我們
[00:31:14.000 --> 00:31:16.000]  但祂不會苛求
[00:31:16.000 --> 00:31:17.000]  祂拖大我們
[00:31:17.000 --> 00:31:18.000]  不懂得教我們
[00:31:18.000 --> 00:31:19.000]  去到什麼地步
[00:31:19.000 --> 00:31:22.000]  祂的要求是很合理的
[00:31:22.000 --> 00:31:24.000]  按照我們的靈命程度
[00:31:24.000 --> 00:31:25.000]  我們要知道
[00:31:25.000 --> 00:31:27.000]  所以我們都要清楚自己
[00:31:27.000 --> 00:31:30.000]  你的靈命程度去到哪裡呢
[00:31:30.000 --> 00:31:31.000]  你清不清楚
[00:31:31.000 --> 00:31:32.000]  能夠做到什麼呢
[00:31:32.000 --> 00:31:36.000]  我們不要太過有野心
[00:31:36.000 --> 00:31:40.000]  一初信就想做牧師
[00:31:40.000 --> 00:31:43.000]  我們不要過分怯懦
[00:31:43.000 --> 00:31:45.000]  都信得住很久了
[00:31:45.000 --> 00:31:48.000]  成長了很久了
[00:31:48.000 --> 00:31:51.000]  弟兄,可不可以來幫忙做師事
[00:31:51.000 --> 00:31:53.000]  不行,我不行的
[00:31:53.000 --> 00:31:56.000]  我還有一段時間還不行的
[00:31:56.000 --> 00:31:59.000]  我們不要太過野心巨大
[00:31:59.000 --> 00:32:01.000]  也不要太過怯懦
[00:32:01.000 --> 00:32:03.000]  我們要合乎宗道
[00:32:03.000 --> 00:32:05.000]  你的靈命去到哪裡
[00:32:05.000 --> 00:32:09.000]  按照這個地步去回應上帝
[00:32:09.000 --> 00:32:12.000]  我覺得這個世界有四種人
[00:32:12.000 --> 00:32:15.000]  第一種就是沒有目標
[00:32:15.000 --> 00:32:18.000]  他完全不知道自己的人生目標
[00:32:18.000 --> 00:32:21.000]  也不知道今天有什麼短期目標
[00:32:21.000 --> 00:32:22.000]  他沒有目標
[00:32:22.000 --> 00:32:24.000]  在今天的後現代社會
[00:32:24.000 --> 00:32:26.000]  很多這些人
[00:32:26.000 --> 00:32:28.000]  後現代不講絕對的
[00:32:28.000 --> 00:32:30.000]  哪有絕對的東西要追求的
[00:32:30.000 --> 00:32:31.000]  後現代講什麼
[00:32:31.000 --> 00:32:33.000]  即興的
[00:32:33.000 --> 00:32:34.000]  我今天可以向東
[00:32:34.000 --> 00:32:36.000]  明天就向西
[00:32:36.000 --> 00:32:40.000]  總之我想做就要做
[00:32:40.000 --> 00:32:41.000]  即興的
[00:32:41.000 --> 00:32:45.000]  所以沒有一個人生的目標去追求
[00:32:45.000 --> 00:32:46.000]  這些人
[00:32:46.000 --> 00:32:49.000]  我會覺得他會東飄西蕩
[00:32:49.000 --> 00:32:50.000]  枉過一生
[00:32:50.000 --> 00:32:53.000]  可能去到他的晚年
[00:32:53.000 --> 00:32:54.000]  他會有很多後悔
[00:32:54.000 --> 00:32:56.000]  很多內疚
[00:32:56.000 --> 00:32:59.000]  第二種人他有清楚的目標
[00:32:59.000 --> 00:33:02.000]  但這個是錯的目標
[00:33:02.000 --> 00:33:03.000]  他找錯目標
[00:33:03.000 --> 00:33:07.000]  他一生可能追求的就是財富
[00:33:07.000 --> 00:33:08.000]  名利
[00:33:08.000 --> 00:33:09.000]  權勢
[00:33:09.000 --> 00:33:10.000]  他的成就
[00:33:10.000 --> 00:33:13.000]  他的感情
[00:33:13.000 --> 00:33:15.000]  但這些是沒有的
[00:33:15.000 --> 00:33:17.000]  這些是不永恆的
[00:33:17.000 --> 00:33:19.000]  這些是短暫的
[00:33:19.000 --> 00:33:23.000]  這些人我叫做找錯目標
[00:33:23.000 --> 00:33:24.000]  走錯路
[00:33:24.000 --> 00:33:26.000]  這些人去到晚年
[00:33:26.000 --> 00:33:28.000]  同樣可能有很多後悔
[00:33:28.000 --> 00:33:30.000]  走了很多冤枉路
[00:33:30.000 --> 00:33:32.000]  第三類人
[00:33:32.000 --> 00:33:34.000]  我覺得他是有正確的目標
[00:33:34.000 --> 00:33:35.000]  他找對了
[00:33:35.000 --> 00:33:37.000]  找到上帝給他的目標
[00:33:37.000 --> 00:33:39.000]  但他沒有竭力追求
[00:33:39.000 --> 00:33:42.000]  可能我們都是這樣
[00:33:42.000 --> 00:33:45.000]  可能我們很多弟兄姊妹都是這樣
[00:33:45.000 --> 00:33:46.000]  你問弟兄姊妹
[00:33:46.000 --> 00:33:49.000]  你知不知道你人生的目標是要榮臣益人
[00:33:49.000 --> 00:33:52.000]  你知不知道你要做一個門徒
[00:33:52.000 --> 00:33:53.000]  我知道
[00:33:53.000 --> 00:33:57.000]  但你沒有為此而背起自己的十字架
[00:33:57.000 --> 00:33:59.000]  一生去追求
[00:33:59.000 --> 00:34:03.000]  所以我們很多時候是得把口
[00:34:03.000 --> 00:34:05.000]  我們講就天下無敵
[00:34:05.000 --> 00:34:07.000]  我們知道很多東西
[00:34:07.000 --> 00:34:09.000]  但未必為此付上一生
[00:34:09.000 --> 00:34:11.000]  這是第三類人
[00:34:11.000 --> 00:34:14.000]  第四類人就很清楚上帝給我們的目標
[00:34:14.000 --> 00:34:16.000]  我們真是竭力追求
[00:34:16.000 --> 00:34:17.000]  付上一生
[00:34:17.000 --> 00:34:21.000]  這類人就得到耶穌基督的獎賞
[00:34:21.000 --> 00:34:23.000]  四類人
[00:34:23.000 --> 00:34:25.000]  不同的人
[00:34:25.000 --> 00:34:26.000]  不同的人生
[00:34:26.000 --> 00:34:27.000]  不同的人生結局
[00:34:27.000 --> 00:34:29.000]  你會選哪一類
[00:34:29.000 --> 00:34:34.000]  很明顯耶穌基督呼召我們做第四類人
